50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.616474,,,,,,,,,,,,47a5bdd4-550e-41b7-a993-52dab66135fc,893,,"[112.9, 80.0]",3754084,28,,,,-1.6173728,,,,,,"[111.8, 56.4]",High Pass,,23.625622,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,Throw-in,1,From Throw In,Craig Dawson,3523.0,Right Back,55,West Bromwich Albion,27,"['374be7d9-7f13-4235-beab-a9cc3875bfae', 'df5401fb-e1bd-4353-8059-f3e861b7c89f']",7,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:07.194,Pass,
,,,,,,,,,,,,,,,,2.378665,,,,,,,,,,,,77c64072-6743-434d-b7df-747aa380271c,899,,"[90.4, 61.4]",3754084,28,,,,-1.4017661,,Left Foot,,,,"[96.1, 28.0]",High Pass,,33.882885,Incomplete,,James McClean,3514.0,,,,,,Recovery,1,From Throw In,Darren Fletcher,4022.0,Right Defensive Midfield,55,West Bromwich Albion,27,"['76711a8b-c9ff-48ee-a46b-09ec70646d37', '7e0c20f8-23bc-4f60-989b-81161d527134', 'c0d9f291-1b66-4527-8efe-3f4f7a0b8893']",11,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:11.774,Pass,True
,,,,,,,,,,,,,,,,1.435855,,,,,,,,,,,,05431969-db8a-48ac-95e8-9b432fb6df89,903,,"[81.4, 24.5]",3754084,28,,,,-1.4906763,,Head,,,,"[82.5, 10.8]",Low Pass,,13.74409,,,Jonathan Grant Evans,11012.0,,,,,,Recovery,1,From Throw In,Claudio Ariel Yacob,3967.0,Left Defensive Midfield,55,West Bromwich Albion,27,['af920fa3-c2e4-471d-91a4-3f240888baad'],15,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:15.498,Pass,
,,,,,,,,,,,,,,,,1.119301,,,,,,,,,,,,430788ca-1d13-47f4-8cf7-51aa977adaf6,906,,"[92.2, 12.4]",3754084,28,,,,-1.2679114,,Right Foot,,,,"[94.7, 4.4]",Ground Pass,,8.381527,,,James McClean,3514.0,,,,,,,1,From Throw In,Jonathan Grant Evans,11012.0,Left Back,55,West Bromwich Albion,27,['ef4dd60a-75d8-4078-a848-8bed1be5a1b9'],19,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:19.208,Pass,
,,,,,,,,,,,,,,,,1.382197,,,,,,,,,,,,cb2a59ee-1ab6-4685-8fec-aac6946685af,909,,"[94.7, 4.4]",3754084,28,,,,1.160669,b8bf9897-c931-4c28-b267-68715c65be00,Left Foot,True,,,"[106.7, 32.0]",High Pass,,30.095846,,,Craig Gardner,9485.0,True,,,,,,1,From Throw In,James McClean,3514.0,Left Midfield,55,West Bromwich Albion,27,['894afe58-51f7-455f-a4b1-c1b10e8d74a1'],21,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:21.899,Pass,
,,,,,,,,,,,,,,,,1.13269,,,,,,,,,,,,e4e4d510-7b55-4705-b1b8-ea446081c61a,917,,"[116.8, 65.6]",3754084,28,,,,-1.551036,,Right Foot,True,,,"[117.3, 40.3]",Low Pass,,25.304941,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,,1,From Throw In,Stéphane Sessègnon,2966.0,Right Midfield,55,West Bromwich Albion,27,"['7632017b-451e-48be-be3f-eefd5e87b17a', '80e35534-882b-40d7-9cb6-2c9438b695b9', 'd39fb064-4f5a-47d6-91e1-28b5d626818b']",30,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:30.995,Pass,True
,,,,,,,,,,,,,,,,3.691179,,,,,,,,,,,,ad3fc197-4407-4344-a372-c0af111ea81b,920,,"[11.7, 48.2]",3754084,28,True,,,-0.01134703,,Drop Kick,,,,"[82.2, 47.4]",High Pass,,70.50454,Incomplete,,,,,,,,,,1,From Keeper,Mark Bunn,18672.0,Goalkeeper,56,Aston Villa,59,['d26fb564-2d07-4ae2-82a4-d32c2dbcf37c'],49,,,,,,,,,,,,,,,,Aston Villa,59,00:28:49.803,Pass,
,,,,,,,,,,,,,,,,1.052039,,,,,,,,,,,,d26fb564-2d07-4ae2-82a4-d32c2dbcf37c,921,,"[37.9, 32.7]",3754084,28,True,,,-1.0959133,,Right Foot,,,,"[47.0, 15.0]",Ground Pass,,19.902262,,,Jonathan Grant Evans,11012.0,,,,,,Recovery,1,Regular Play,Jonas Olsson,20527.0,Left Center Back,57,West Bromwich Albion,27,"['ad3fc197-4407-4344-a372-c0af111ea81b', 'f9695875-850a-477c-87ba-32e981307cb1']",53,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:53.494,Pass,
,,,,,,,,,,,,,,,,1.972946,,,,,,,,,,,,30873ccd-7103-49b3-9788-f7f4b420b8f0,924,,"[40.9, 13.0]",3754084,28,,,,2.5915682,,Right Foot,,,,"[27.2, 21.4]",Ground Pass,,16.070158,,,Jonas Olsson,20527.0,,,,,,,1,Regular Play,Jonathan Grant Evans,11012.0,Left Back,57,West Bromwich Albion,27,"['649f0143-96dd-4b2f-b9b7-ed0f3e44539e', 'af0d592d-b369-41db-9694-ffc47e8e2960']",57,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:57.771,Pass,True
,,,,,,,,,,,,,,,,2.567156,,,,,,,,,,,,5b86dece-5e9b-47d5-844f-fab9f3151910,927,,"[28.2, 21.4]",3754084,29,,,,1.6763626,,Left Foot,,,,"[25.0, 51.6]",Ground Pass,,30.369062,,,Gareth McAuley,3596.0,,,,,,,1,Regular Play,Jonas Olsson,20527.0,Left Center Back,57,West Bromwich Albion,27,['64d29f61-4f7e-4fac-854c-de4b4c454097'],0,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:00.109,Pass,
,,,,,,,,,,,,,,,,2.550502,,,,,,,,,,,,cbee5af8-f341-4575-9057-0520311acd98,930,,"[45.4, 63.9]",3754084,29,,,,-0.7714715,,Right Foot,,,,"[81.8, 28.5]",High Pass,,50.775192,Incomplete,,Stéphane Sessègnon,2966.0,,,,,,,1,Regular Play,Gareth McAuley,3596.0,Right Center Back,57,West Bromwich Albion,27,"['829bdf4c-deb8-486e-94ce-6b27617d05fd', '83d10a3e-5fb7-4c50-babd-58d44e5c207f']",6,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:06.461,Pass,
,,,,,,,,,,,,,,,,0.842037,,,,,,,,,,,,1414a7db-9eb3-4e46-9d24-ab630d124425,937,,"[50.8, 30.7]",3754084,29,,,,-1.0822428,,Right Foot,,,,"[56.7, 19.6]",Ground Pass,,12.5706005,,,Ashley Westwood,3583.0,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,58,Aston Villa,59,"['7d9a50d2-f581-4b22-b865-a7a3710b7c8f', '9949ca96-8170-4e22-928c-fe01ece52bc7']",13,,,,,,,,,,,,,,,,Aston Villa,59,00:29:13.582,Pass,True
,,,,,,,,,,,,,,,,1.459356,,,,,,,,,,,,40fd17c8-e8bf-4c87-af09-163aa8b09df9,940,,"[62.3, 19.5]",3754084,29,,,,1.7234457,,Right Foot,,,,"[58.1, 46.8]",Ground Pass,,27.621187,,,Leandro Bacuna,9533.0,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Left Center Midfield,58,Aston Villa,59,['1c632b51-bfab-479a-becf-e40b85a24b82'],16,,,,,,,,,,,,,,,,Aston Villa,59,00:29:16.184,Pass,
,,,,,,,,,,,,,,,,1.393448,,,,,,,,,,,,df9dbb7a-c7fa-4cb2-aa10-2d182c0ac17d,947,,"[54.7, 46.3]",3754084,29,,,,1.4735432,,Right Foot,,,,"[56.7, 66.8]",Ground Pass,,20.59733,,,Micah Richards,42700.0,,,,,,,1,Regular Play,Leandro Bacuna,9533.0,Right Center Midfield,58,Aston Villa,59,['8102e911-2bc8-465e-ac06-7dbadaf876e1'],19,,,,,,,,,,,,,,,,Aston Villa,59,00:29:19.804,Pass,
,,,,,,,,,,,,,,,,1.203772,,,,,,,,,,,,e65d77a5-636e-4ab8-955e-e7d9fba85ec1,950,,"[67.8, 68.7]",3754084,29,,,,1.3325516,,Right Foot,,,,"[69.5, 75.7]",Ground Pass,,7.203471,,,Carles Gil de Pareja Vicent,6800.0,,,,,,,1,Regular Play,Micah Richards,42700.0,Right Back,58,Aston Villa,59,['52262b6d-0518-4c74-9d5e-53dac9aab34c'],22,,,,,,,,,,,,,,,,Aston Villa,59,00:29:22.837,Pass,
,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,220d21f2-ed34-4a2e-916d-03b55418b073,954,,"[77.9, 46.3]",3754084,29,,,,-1.3245462,,Left Foot,,,,"[87.2, 9.3]",Ground Pass,,38.150887,,,Jordan Ayew,3450.0,,,,,,,1,Regular Play,Carles Gil de Pareja Vicent,6800.0,Right Wing,58,Aston Villa,59,"['56e3bf5d-c322-457d-abd9-1b24c475f137', 'ba95e163-8cfa-4c38-ad47-47b4e85bf1ef']",29,,,,,,,,,,,,,,,,Aston Villa,59,00:29:29.881,Pass,True
,,,,,,,,,,,,,,,,0.861548,,,,,,,,,,,,c62b29c0-fa82-4200-9e5e-0b9c081909ba,957,,"[97.5, 12.0]",3754084,29,,,,-0.66963893,,Right Foot,,,,"[104.7, 6.3]",Ground Pass,,9.183137,,,Aly Cissokho,27146.0,,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Wing,58,Aston Villa,59,['bb61c99f-108c-42c9-b450-3bf0d61309b6'],35,,,,,,,,,,,,,,,,Aston Villa,59,00:29:35.606,Pass,
,,,,,,,,,,,,,,,,2.727489,,,,,,,,,,,,8feaed32-b0ca-439e-9757-f3bdf1b8097e,960,,"[104.7, 6.3]",3754084,29,,,,3.1088176,,Left Foot,,,,"[80.3, 7.1]",Ground Pass,,24.41311,,,Jordan Ayew,3450.0,,,,,,,1,Regular Play,Aly Cissokho,27146.0,Left Back,58,Aston Villa,59,['5efe9ac6-bd56-4ada-bfea-f48ff5be4efa'],37,,,,,,,,,,,,,,,,Aston Villa,59,00:29:37.083,Pass,
,,,,,,,,,,,,,,,,1.164963,,,,,,,,,,,,fecbfdc0-f6b8-4128-ba71-d5ee95380501,962,,"[80.3, 7.1]",3754084,29,,,,1.0451299,,Right Foot,,,,"[90.8, 25.2]",Ground Pass,,20.925104,,,Ashley Westwood,3583.0,,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Wing,58,Aston Villa,59,['d6c17f46-675a-42a0-8654-f04771796ce2'],39,,,,,,,,,,,,,,,,Aston Villa,59,00:29:39.811,Pass,
,,,,,,,,,,,,,,,,0.724353,,,,,,,,,,,,5a1e93c5-e90c-4b51-823b-873a37dba532,965,,"[90.8, 25.2]",3754084,29,,,,3.1045725,,Right Foot,,,,"[85.4, 25.4]",Ground Pass,,5.4037023,,,Jordan Ayew,3450.0,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Left Center Midfield,58,Aston Villa,59,['895a1042-7eea-44cd-a60f-05c85b0b310a'],41,,,,,,,,,,,,,,,,Aston Villa,59,00:29:41.691,Pass,
,,,,,,,,,,,,,,,,2.21487,,,,,,,,,,,,2d40e9eb-19de-44fd-ba4b-e513dfa0503d,969,,"[85.3, 31.8]",3754084,29,,,,1.857331,,Right Foot,,,,"[75.4, 65.4]",Ground Pass,,35.028133,,,Micah Richards,42700.0,,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Wing,58,Aston Villa,59,"['b590b572-e27f-4217-8be1-859898fcd89b', 'e97dd4cf-e6d4-416d-a5f8-b98db53388fb']",43,,,,,,,,,,,,,,,,Aston Villa,59,00:29:43.862,Pass,True
,,,,,,,,,,,,,,,,1.09181,,,,,,,,,,,,22fe81fc-e216-4214-a9d9-c6f5b987fccd,972,,"[75.4, 65.4]",3754084,29,,,,-0.848605,,Right Foot,,,,"[82.8, 57.0]",Ground Pass,,11.194641,,,Leandro Bacuna,9533.0,,,,,,,1,Regular Play,Micah Richards,42700.0,Right Back,58,Aston Villa,59,['05feb512-ca7b-4515-81b6-4c52deb0c893'],47,,,,,,,,,,,,,,,,Aston Villa,59,00:29:47.317,Pass,
,,,,,,,,,,,,,,,,0.889457,,,,,,,,,,,,6a11aebd-2460-4905-83a8-6af90e97a221,975,,"[78.7, 66.3]",3754084,29,,,,0.07857803,,Right Foot,,,,"[91.4, 67.3]",Ground Pass,,12.739309,,,Jordan Ayew,3450.0,,,,,,,1,Regular Play,Leandro Bacuna,9533.0,Right Center Midfield,58,Aston Villa,59,['f9808e0c-4884-469a-8eb7-ed59f7dc4dbb'],50,,,,,,,,,,,,,,,,Aston Villa,59,00:29:50.846,Pass,
,,,,,,,,,,,,,,,,1.575281,,,,,,,,,,,,51ffe4bc-fe27-4ffe-a7c5-4e05e5ef2c2b,978,,"[87.3, 75.2]",3754084,29,,,,3.1078217,,Right Foot,,,,"[72.5, 75.7]",Ground Pass,,14.808443,,,Micah Richards,42700.0,,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Wing,58,Aston Villa,59,['4b88e416-d16f-44a1-af60-f6d4de047f28'],53,,,,,,,,,,,,,,,,Aston Villa,59,00:29:53.268,Pass,
,,,,,,,,,,,,,,,,0.994322,,,,,,,,,,,,e34d28d1-bbb9-456a-a845-f0fbfab6e3c7,981,,"[76.7, 74.9]",3754084,29,,,,-1.1885138,,Right Foot,,,,"[80.6, 65.2]",Ground Pass,,10.454664,,,Carles Gil de Pareja Vicent,6800.0,,,,,,,1,Regular Play,Micah Richards,42700.0,Right Back,58,Aston Villa,59,['194d95e6-6f4e-47cc-8eb9-1f5bfde37a49'],57,,,,,,,,,,,,,,,,Aston Villa,59,00:29:57.400,Pass,
,,,,,,,,,,,,,,,,1.040637,,,,,,,,,,,,7846e41d-a7e7-4de3-87a4-076976aae6aa,984,,"[84.8, 60.6]",3754084,30,,,,-1.2090671,,Left Foot,,,,"[89.0, 49.5]",Ground Pass,,11.868024,,,Ashley Westwood,3583.0,,,,,,,1,Regular Play,Carles Gil de Pareja Vicent,6800.0,Right Wing,58,Aston Villa,59,['604b8f91-8cac-474d-9ab1-ab406a5cb2cf'],0,,,,,,,,,,,,,,,,Aston Villa,59,00:30:00.394,Pass,
,,,,,,,,,,,,,,,,1.880839,,,,,,,,,,,,77fe93a7-b7fd-46db-a192-868201ebd1c5,987,,"[88.7, 44.5]",3754084,30,,,,-1.871571,,Right Foot,,,,"[82.0, 22.9]",Ground Pass,,22.615261,,,Idrissa Gana Gueye,3436.0,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Left Center Midfield,58,Aston Villa,59,['d6b6cf04-86f7-4aff-b072-04786af6ed90'],2,,,,,,,,,,,,,,,,Aston Villa,59,00:30:02.417,Pass,
,,,,,,,,,,,,,,,,1.513541,,,,,,,,,,,,ec1e76d8-15d3-47a5-b3b8-5c0eaa4dcda8,989,,"[82.0, 22.9]",3754084,30,,,,-0.9482294,,Left Foot,,,,"[93.7, 6.6]",Ground Pass,,20.064396,,,Aly Cissokho,27146.0,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,58,Aston Villa,59,['c00a921a-fe72-4c26-a116-59f514b7d21e'],4,,,,,,,,,,,,,,,,Aston Villa,59,00:30:04.297,Pass,
,,,,,,,,,,,,,,,,1.050682,,,,,,,,,,,,9b029a2a-16a2-4741-9d19-4b71caf66097,992,,"[93.7, 6.6]",3754084,30,,,,1.6558619,,Left Foot,,,,"[92.6, 19.5]",Ground Pass,,12.946815,,,Carles Gil de Pareja Vicent,6800.0,,,,,,,1,Regular Play,Aly Cissokho,27146.0,Left Back,58,Aston Villa,59,['a0a0daae-7508-472a-a568-a99189a42c60'],7,,,,,,,,,,,,,,,,Aston Villa,59,00:30:07.371,Pass,
,,,,,,,,,,,,,,,,1.427571,,,,,,,,,,,,168acc42-e3a0-4054-b048-4aef2d70b654,995,,"[87.9, 24.8]",3754084,30,,,,1.6127298,,Left Foot,,,,"[86.7, 53.4]",Ground Pass,,28.625164,,,Leandro Bacuna,9533.0,,,,,,,1,Regular Play,Carles Gil de Pareja Vicent,6800.0,Right Wing,58,Aston Villa,59,['6084ae9a-1f14-4502-a7c4-1a78cf8d64dc'],10,,,,,,,,,,,,,,,,Aston Villa,59,00:30:10.412,Pass,
,,,,,,,,,,,,,,,,0.9796,,,,,,,,,,,,ff27bef3-e4b4-4346-bfc5-37bc2a0cd304,999,,"[87.3, 51.8]",3754084,30,,,,-1.6951513,,Right Foot,,,,"[86.4, 44.6]",Low Pass,,7.256032,,,Carles Gil de Pareja Vicent,6800.0,,,,,,,1,Regular Play,Leandro Bacuna,9533.0,Right Center Midfield,58,Aston Villa,59,"['0093d1ab-3c0a-4d41-b2dd-52eb9f8c2620', 'd04f4403-7f86-4fff-a49d-84b85868f892']",12,,,,,,,,,,,,,,,,Aston Villa,59,00:30:12.622,Pass,True
,,,,,,,,,,,,,,,,2.907777,,,,,,,,,,,,58cb31a5-c535-450d-9117-f0f527369b5e,1001,,"[86.4, 44.6]",3754084,30,,,,1.0622538,,Left Foot,,,,"[99.5, 68.1]",High Pass,,26.904646,Incomplete,,Micah Richards,42700.0,,,,,,,1,Regular Play,Carles Gil de Pareja Vicent,6800.0,Right Wing,58,Aston Villa,59,"['39eeefea-21a1-461f-a566-35076a51e073', '82c55016-a257-486e-acda-4d2e8e14798a']",13,,,,,,,,,,,,,,,,Aston Villa,59,00:30:13.602,Pass,
,,,,,,,,,,,,,,,,1.693032,,,,,,,,,,,,8d6ea90f-abc7-4bde-b86d-9b0fd3886b03,1005,,"[93.9, 80.0]",3754084,30,,,,-2.6920784,,,,,,"[82.5, 74.5]",Low Pass,,12.657409,,,Leandro Bacuna,9533.0,,,,,,Throw-in,1,From Throw In,Micah Richards,42700.0,Right Back,59,Aston Villa,59,['127506f3-7d3d-41a9-9600-5e303b803920'],29,,,,,,,,,,,,,,,,Aston Villa,59,00:30:29.525,Pass,
,,,,,,,,,,,,,,,,1.566676,,,,,,,,,,,,423b4572-69e2-415d-961b-615d054de61a,1009,,"[75.3, 72.0]",3754084,30,,,,-3.0143223,,Right Foot,,,,"[54.2, 69.3]",Ground Pass,,21.272047,,,Tetchi Jores Charlemagne Ulrich Okore,24380.0,,,,,,,1,From Throw In,Leandro Bacuna,9533.0,Right Center Midfield,59,Aston Villa,59,"['15d221f3-509f-4453-9660-e56d2fc72899', 'a5636a93-7d45-4f6b-9b0b-7258702ec237']",33,,,,,,,,,,,,,,,,Aston Villa,59,00:30:33.833,Pass,True
,,,,,,,,,,,,,,,,0.949818,,,,,,,,,,,,48c760e7-b681-4916-8b2b-c4eb9b75a2c4,1012,,"[54.2, 69.3]",3754084,30,,,,-0.33155417,,Right Foot,,,,"[66.4, 65.1]",Ground Pass,,12.902713,,,Idrissa Gana Gueye,3436.0,,,,,,,1,From Throw In,Tetchi Jores Charlemagne Ulrich Okore,24380.0,Right Center Back,59,Aston Villa,59,['e24b1340-f6a9-4166-a260-35a0810200f0'],36,,,,,,,,,,,,,,,,Aston Villa,59,00:30:36.359,Pass,
,,,,,,,,,,,,,,,,0.718363,,,,,,,,,,,,57c8c723-db4a-450f-bd5f-a010c54f5043,1015,,"[66.4, 64.8]",3754084,30,,,,2.681312,,Right Foot,,,,"[54.5, 70.7]",Ground Pass,,13.282319,,,Tetchi Jores Charlemagne Ulrich Okore,24380.0,,,,,,,1,From Throw In,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,59,Aston Villa,59,"['136de58c-5f88-4c79-86d9-540d19b2a62a', '702f14d7-0812-41b4-9179-c575edfba7c6']",37,,,,,,,,,,,,,,,,Aston Villa,59,00:30:37.309,Pass,True
,,,,,,,,,,,,,,,,1.756083,,,,,,,,,,,,e286f601-d2d1-46ff-ae3b-ef1eaceae42c,1019,,"[57.2, 74.5]",3754084,30,,,,0.043996748,,Right Foot,,,,"[89.0, 75.9]",Ground Pass,,31.830803,Unknown,,Micah Richards,42700.0,,,,,,,1,From Throw In,Tetchi Jores Charlemagne Ulrich Okore,24380.0,Right Center Back,59,Aston Villa,59,"['bb05f005-4541-4f8a-beba-5eb93ab8837d', 'c8f8dafa-5765-4236-ba1a-fded8d4da089']",39,,,,,,,,,,,,,,,,Aston Villa,59,00:30:39.067,Pass,True
,,,,,,,,,,,,,,,,1.503376,,,,,,,,,,,,ec793f5f-a6d7-47e3-a7a1-c8d713071ba2,1024,,"[91.1, 74.6]",3754084,31,,,,-1.1187911,,Right Foot,True,,,"[106.2, 43.5]",High Pass,,34.571953,Incomplete,,Libor Kozák,28247.0,,,,,,Free Kick,1,From Free Kick,Leandro Bacuna,9533.0,Right Center Midfield,60,Aston Villa,59,"['cad59fed-7edf-4a35-afad-6e90560b66c5', 'fb495fd0-8245-4b08-87cf-6b532a4ba4c5']",16,,,,,,,,,,,,,,,,Aston Villa,59,00:31:16.463,Pass,
,,,,,,,,,,,,,,,,1.629224,,,,,,,,,,,,4f33ed17-7a95-40ce-a18f-d928ab0fe6e0,1029,,"[74.4, 73.8]",3754084,31,,,,0.059389535,,Right Foot,,,,"[92.9, 74.9]",Ground Pass,,18.532675,,,Carles Gil de Pareja Vicent,6800.0,,,,,,,1,From Free Kick,Leandro Bacuna,9533.0,Right Center Midfield,60,Aston Villa,59,['79ce962d-7113-43ff-a385-4adf98d251ca'],21,,,,,,,,,,,,,,,,Aston Villa,59,00:31:21.682,Pass,
,,,,,,,,,,,,,,,,0.94085,,,,,,,,,,,,ad87f2c8-ce5e-4e94-955e-eec36bceb91d,1033,,"[97.2, 75.2]",3754084,31,,,,-1.9860237,7716060a-fc93-4abc-b9c3-fe60f16ac46a,Left Foot,,,,"[93.1, 65.9]",Ground Pass,,10.163661,,,Leandro Bacuna,9533.0,True,,,,,,1,From Free Kick,Carles Gil de Pareja Vicent,6800.0,Right Wing,60,Aston Villa,59,['b470f6ba-d3e1-4227-8189-6a2353b5c3f1'],25,,,,,,,,,,,,,,,,Aston Villa,59,00:31:25.984,Pass,
,,,,,,,,,,,,,,,,4.276017,,,,,,,,,,,,0e86468e-c951-4882-ba5d-df79e2035e8f,1038,,"[6.0, 36.0]",3754084,32,,,,0.38077283,,Left Foot,,,,"[70.7, 61.9]",High Pass,,69.69146,,,José Salomón Rondón Giménez,4041.0,,,,,,Goal Kick,1,From Goal Kick,Ben Foster,4053.0,Goalkeeper,61,West Bromwich Albion,27,['fa32ae93-70ce-464f-b076-8392f2131abb'],5,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:05.015,Pass,
,,,,,,,,,,,,,,,,1.804199,,,,,,,,,,,,cc950b01-ac48-418c-815e-452980dd5489,1042,,"[45.9, 17.7]",3754084,32,,,,0.22821194,,Left Foot,,,,"[76.9, 24.9]",High Pass,,31.825148,Incomplete,,Jordan Ayew,3450.0,,,,,,Recovery,1,From Goal Kick,Joleon Lescott,20285.0,Left Center Back,61,West Bromwich Albion,27,"['289c5952-06ba-445c-8e39-d09219fbf9c9', 'b80975bc-5653-4b33-be15-69aa6e199526']",10,,,,,,,,,,,,,,,,Aston Villa,59,00:32:10.859,Pass,
,,,,,,,,,,,,,,,,1.264255,,,,,,,,,,,,289c5952-06ba-445c-8e39-d09219fbf9c9,1044,,"[43.2, 55.2]",3754084,32,,,,0.71016353,,Head,,,,"[53.9, 64.4]",High Pass,,14.111343,Incomplete,,Craig Dawson,3523.0,,,,,,Recovery,1,From Goal Kick,Jonas Olsson,20527.0,Left Center Back,61,West Bromwich Albion,27,"['1ffdb347-bbbb-4b32-89a3-be6dce79104d', '621b2d06-26ec-46b2-a268-2e85ac50ce0c', 'cc950b01-ac48-418c-815e-452980dd5489']",12,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:12.663,Pass,
,,,,,,,,,,,,,,,,3.754339,,,,,,,,,,,,7b65f1a0-ef09-4696-b596-d6cafa7f1ea1,1048,,"[70.1, 20.4]",3754084,32,,,,-0.39852244,,Right Foot,,,,"[106.2, 5.2]",High Pass,,39.169502,Incomplete,,Jordan Ayew,3450.0,,,,,,,1,Regular Play,Libor Kozák,28247.0,Center Forward,62,Aston Villa,59,"['0610b673-eba2-443f-a396-e1bf1e6681df', 'b7070b02-211b-4b5e-befa-2a383f885429']",15,,,,,,,,,,,,,,,,Aston Villa,59,00:32:15.110,Pass,
,,,,,,,,,,,,,,,,1.378919,,,,,,,,,,,,2524a42a-eee2-40ea-badd-b6cce1cb265b,1052,,"[101.7, 0.1]",3754084,32,,,,2.0157294,,,,,,"[94.5, 15.2]",Low Pass,,16.728718,,,Carles Gil de Pareja Vicent,6800.0,,,,,,Throw-in,1,From Throw In,Ashley Westwood,3583.0,Left Center Midfield,63,Aston Villa,59,['14b4955a-4b67-4f3f-a894-cf2a30c89c0e'],26,,,,,,,,,,,,,,,,Aston Villa,59,00:32:26.940,Pass,
,,,,,,,,,,,,,,,,1.030725,,,,,,,,,,,,4e571121-ddfe-4a9c-91b5-70807f50887d,1056,,"[94.5, 15.2]",3754084,32,,,,-0.38050637,,Left Foot,,,,"[105.0, 11.0]",Low Pass,,11.308846,,,Jordan Ayew,3450.0,,,,,,,1,From Throw In,Carles Gil de Pareja Vicent,6800.0,Right Wing,63,Aston Villa,59,"['044a7644-8a0a-4108-8767-403c7efabfb8', 'c9bcf5e2-659e-40b2-a875-6893eebb915a']",28,,,,,,,,,,,,,,,,Aston Villa,59,00:32:28.760,Pass,True
,,,,,,,,,,,,,,,,1.184129,,,,,,,,,,,,0c157cca-a083-4a7a-b2d4-29c643e18eff,1060,,"[101.9, 7.1]",3754084,32,,,,0.0,,Right Foot,,,,"[109.7, 7.1]",Ground Pass,,7.8,,,Aly Cissokho,27146.0,,,,,,,1,From Throw In,Jordan Ayew,3450.0,Left Wing,63,Aston Villa,59,"['3d42fb69-3afb-47fb-9a31-a0703b2d1c00', '54e45b22-bc56-4419-bd4f-77c1751f3e61']",32,,,,,,,,,,,,,,,,Aston Villa,59,00:32:32.570,Pass,True
,,,,,,,,,,,,,,,,1.114894,,,,,,,,,,,,e2677acd-b87b-409f-98a0-fb8ee7e70cb7,1063,,"[109.7, 7.1]",3754084,32,,,,2.5582197,,Left Foot,,,,"[99.7, 13.7]",Ground Pass,,11.981652,,,Ashley Westwood,3583.0,,,,,,,1,From Throw In,Aly Cissokho,27146.0,Left Back,63,Aston Villa,59,['47069300-518f-4eb3-9fac-1ef80a7f9474'],34,,,,,,,,,,,,,,,,Aston Villa,59,00:32:34.588,Pass,
