bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.701005,,,,,,,,,,,,,05e7b386-408f-440b-b67b-9d475af76bd2,15,,,"[55.7, 21.5]",3754190,0,,,,,1.5419977,,Right Foot,,,,"[56.4, 45.8]",,Ground Pass,,24.31008,,,,Idrissa Gana Gueye,3436.0,,,,,,1,From Kick Off,Ashley Westwood,3583.0,Left Center Midfield,2,Aston Villa,59,['83035a07-ef1c-474a-8d37-c234cea22883'],7,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:07.105,Pass,
,,,,,,,,,,,,,,,1.910311,,,,,,,,,,,,,32bbebd2-e706-49be-8bd7-5c26e38f9ee3,19,,,"[54.4, 49.0]",3754190,0,,,,,1.4379624,,Right Foot,,,,"[57.5, 72.2]",,Ground Pass,,23.406197,,Incomplete,,Leandro Bacuna,9533.0,,,,,,1,From Kick Off,Idrissa Gana Gueye,3436.0,Right Center Midfield,2,Aston Villa,59,"['2180b307-7fd9-4d87-b2cd-dce8fa5895cc', '2b40af7e-55b2-4bbe-ba6b-6ec87e083c0e', 'e134257e-5d72-4b9e-892a-9c85af5bf100']",9,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:09.874,Pass,True
,,,,,,,,,,,,,,,0.43941,,,,,,,,,,,,,134a484e-4ac1-445b-a7dc-cbb5a6b2e83f,23,,,"[66.2, 1.7]",3754190,0,,,,,2.2513175,,Left Foot,,,,"[62.8, 5.9]",,Ground Pass,,5.4037023,,,,Yohan Cabaye,3277.0,,,,,,1,Regular Play,Bakary Sako,3469.0,Left Wing,3,Crystal Palace,31,['4a223b43-4358-4c6c-b8e7-f740f9e401a4'],14,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:14.183,Pass,
,,,,,,,,,,,,,,,1.583866,,,,,,,,,,,,,d0eb11ca-1bd7-4166-8f6a-638e806cc19d,26,,,"[62.6, 5.7]",3754190,0,,,,,-2.483704,,Right Foot,,,,"[58.2, 2.3]",,Ground Pass,,5.5605755,,,,Pape N''Diaye Souaré,4884.0,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Left Defensive Midfield,3,Crystal Palace,31,['e649f50d-2a3c-4940-b380-f64385c2dc6c'],14,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:14.663,Pass,
,,,,,,,,,,,,,,,0.436644,,,,,,,,,,,,,4b379827-5fe9-45ac-b997-b65c854e1ee6,29,,,"[56.4, 2.5]",3754190,0,,,,,2.2794225,,Left Foot,,,,"[52.2, 7.4]",,Ground Pass,,6.453681,,,,Yohan Cabaye,3277.0,,,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,3,Crystal Palace,31,['39d0e4f2-fa62-45a6-b76d-3d0c5e95b869'],17,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:17.132,Pass,
,,,,,,,,,,,,,,,0.830371,,,,,,,,,,,,,4d18a0e9-3999-45f7-8857-d1c3c089cdbc,32,,,"[51.5, 7.6]",3754190,0,,,,,-0.80391455,,Left Foot,,,,"[56.8, 2.1]",,Ground Pass,,7.6380625,,,,Pape N''Diaye Souaré,4884.0,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Left Defensive Midfield,3,Crystal Palace,31,['e7c8c4c6-be3d-4b5e-bed6-cc649232b451'],17,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:17.660,Pass,
,,,,,,,,,,,,,,,1.716842,,,,,,,,,,,,,b924802b-4233-487d-8761-b76a1112807a,36,,,"[118.3, 5.9]",3754190,0,,,,,1.4994888,,Left Foot,,,,"[119.6, 24.1]",,High Pass,,18.24637,,Out,,,,,,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,3,Crystal Palace,31,,25,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:25.980,Pass,
,,,,,,,,,,,,,,,3.572226,,,,,,,,,,,,,fe557654-a890-4290-bc69-85bb86db366e,37,,,"[7.0, 44.1]",3754190,0,,,,,0.08412054,,Left Foot,,,,"[74.6, 49.8]",,High Pass,,67.83988,,Incomplete,,Rudy Gestede,19362.0,,,,,Goal Kick,1,From Goal Kick,Bradley Guzan,12608.0,Goalkeeper,4,Aston Villa,59,"['6efdb36a-c2b3-4bc1-acb1-77ad97845817', '99aeaf6f-35e3-4052-93ce-5fbf024e3e82']",58,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:58.405,Pass,
,,,,,,,,,,,,,,,1.526707,,,,,,,,,,,,,6efdb36a-c2b3-4bc1-acb1-77ad97845817,40,,,"[45.5, 30.3]",3754190,1,,,,True,-0.26320946,,,,,,"[62.2, 25.8]",,High Pass,,17.295664,,,,Glenn Murray,3085.0,,,,,Recovery,1,From Goal Kick,Yohan Cabaye,3277.0,Left Defensive Midfield,4,Aston Villa,59,"['181ce3bb-055f-434e-8b8b-a9f159ba7493', '5a50216d-aae3-4d42-a33e-62febf5d8d32', 'fe557654-a890-4290-bc69-85bb86db366e']",1,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:01.977,Pass,True
,,,,,,,,,,,,,,,1.552634,,,,,,,,,,,,,48fed223-6c8f-4f0e-8256-80e4b52f48a0,43,,,"[62.6, 25.6]",3754190,1,,,,,1.5022018,,Other,,,,"[63.5, 38.7]",,Low Pass,,13.130879,,Incomplete,,Jason Puncheon,19688.0,,,,,,1,From Goal Kick,Glenn Murray,3085.0,Center Forward,4,Aston Villa,59,"['0bbfac8f-94f1-4f0e-a25f-31a610870382', 'ab171c49-43dc-4110-a6ba-5e8b80851fc7']",3,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:03.556,Pass,
,,,,,,,,,,,,,,,1.00387,,,,,,,,,,,,,17768161-00b5-4c92-ba97-6ed3b1391568,48,,,"[62.1, 43.0]",3754190,1,,,,,0.39741808,,Right Foot,,,,"[78.3, 49.8]",,Ground Pass,,17.569292,,,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,1,From Goal Kick,Jordan Amavi,4347.0,Left Back,4,Aston Villa,59,"['720f9cd2-aca2-41cf-bcc4-aea00e27da44', 'bc677a0a-0bae-4141-9168-cdfebf9763d1']",5,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:05.942,Pass,True
,,,,,,,,,,,,,,,1.001216,,,,,,,,,,,,,71f94069-63d4-4fca-afa0-0f2ebb8deeab,51,,,"[79.9, 49.6]",3754190,1,,,,,-2.2352917,,Right Foot,,,,"[75.2, 43.6]",,Ground Pass,,7.62168,,,,Jack Grealish,9638.0,,,,,,1,From Goal Kick,Gabriel Imuetinyan Agbonlahor,42699.0,Left Center Forward,4,Aston Villa,59,"['12f322d7-da0b-4313-8fda-d52e9d553a9f', 'ee722976-fb7a-4404-b78c-184a139b818d']",6,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:06.946,Pass,True
,,,,,,,,,,,,,,,1.060615,,,,,,,,,,,,,cc95a42d-be22-4e94-9857-59dffa83b0fe,55,,,"[89.4, 39.4]",3754190,1,,,,,-1.0590575,,Right Foot,,,,"[97.6, 24.8]",,Ground Pass,,16.745148,,,,Ashley Westwood,3583.0,,,,,,1,From Goal Kick,Jack Grealish,9638.0,Center Attacking Midfield,4,Aston Villa,59,"['7f69ee34-fadb-46b6-bc22-706f77831d4d', 'b5ce438a-5e18-4a4a-873c-5f151c25b7cf']",9,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:09.732,Pass,True
,,,,,,,,,,,,,,,1.247159,,,,,,,,,,,,,6c0f2026-9274-424c-975d-6d5cf4421f55,63,,,"[97.4, 30.5]",3754190,1,,,,,2.1343193,,Right Foot,,,,"[85.9, 48.7]",,Ground Pass,,21.528818,,,,Idrissa Gana Gueye,3436.0,,,,,,1,From Goal Kick,Ashley Westwood,3583.0,Left Center Midfield,4,Aston Villa,59,['6c1d5cde-d5e6-42b1-9021-26e5ab1fb9c0'],14,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:14.025,Pass,
,,,,,,,,,,,,,,,1.222715,,,,,,,,,,,,,0091ca0e-d9dc-4bbe-976a-4509cb4e01dc,65,,,"[86.1, 48.7]",3754190,1,,,,,-1.7660778,,Right Foot,,,,"[84.3, 39.6]",,Ground Pass,,9.276314,,,,Carlos Alberto Sánchez Moreno,5685.0,,,,,,1,From Goal Kick,Idrissa Gana Gueye,3436.0,Right Center Midfield,4,Aston Villa,59,['bbbeb4a9-49bf-4c4f-ac49-6d65c6874bda'],15,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:15.272,Pass,
,,,,,,,,,,,,,,,2.556176,,,,,,,,,,,,,4966a37b-8341-4493-b4cd-789e1aeee3b2,67,,,"[84.3, 39.6]",3754190,1,,,,,1.2413733,,Left Foot,,,,"[96.3, 74.7]",,High Pass,,37.09461,,,,Leandro Bacuna,9533.0,,,,,,1,From Goal Kick,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,4,Aston Villa,59,['2682df78-b314-457f-b81a-6df319064185'],16,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:16.495,Pass,
,,,,,,,,,,,,,,,0.985789,,,,,,,,,,,,,ca6b3b67-3a65-49ee-90ea-0e2c357242cf,71,,,"[30.2, 0.1]",3754190,1,,,,,1.7554808,,,,,,"[28.5, 9.2]",,Low Pass,,9.257429,,,,James McArthur,3464.0,,,,,Throw-in,1,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,5,Crystal Palace,31,['c139a71e-cf16-4fae-808c-076d081be7eb'],32,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:32.347,Pass,
,,,,,,,,,,,,,,,0.66218,,,,,,,,,,,,,247cd8fc-fcdb-4bff-91a2-a9eb5e8cdc78,74,,,"[25.6, 6.8]",3754190,1,,,,,-0.887087,,Right Foot,,,,"[30.0, 1.4]",,Ground Pass,,6.96563,,,,Pape N''Diaye Souaré,4884.0,,,,,,1,From Throw In,James McArthur,3464.0,Right Defensive Midfield,5,Crystal Palace,31,['ebced777-e753-4d68-af4c-195f18b36d31'],35,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:35.951,Pass,
,,,,,,,,,,,,,,,3.617044,,,,,,,,,,,,,2a451fa4-aed8-4d95-8492-e3b697a333f6,78,,,"[41.5, 2.3]",3754190,1,,,,,-0.004484275,,Left Foot,,,,"[86.1, 2.1]",,Ground Pass,,44.60045,,Incomplete,,,,,,,,,1,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,5,Crystal Palace,31,['dce59cf9-1b72-48dd-a736-a0e223db7b6f'],38,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:38.414,Pass,
,,,,,,,,,,,,,,,2.754946,,,,,,,,,,,,,dce59cf9-1b72-48dd-a736-a0e223db7b6f,79,,,"[34.0, 78.0]",3754190,1,,,,,-2.2185566,,Left Foot,,,,"[8.5, 44.3]",,Low Pass,,42.260384,,,,Bradley Guzan,12608.0,,,,,Recovery,1,Regular Play,Ciaran Clark,3041.0,Left Center Back,6,Aston Villa,59,"['2a451fa4-aed8-4d95-8492-e3b697a333f6', '2f7ba9fc-ffde-4a38-8dca-acae7ded2b06']",42,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:42.031,Pass,
,,,,,,,,,,,,,,,3.902883,,,,,,,,,,,,,5da1ef54-a023-4e28-96cc-c8fcac59c4a0,83,,,"[12.5, 35.9]",3754190,1,,,,,0.026639465,,Left Foot,,,,"[76.3, 37.6]",,High Pass,,63.822643,,,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,1,Regular Play,Bradley Guzan,12608.0,Goalkeeper,6,Aston Villa,59,['70e0b987-2a86-4437-b876-1ec9c4b4b914'],47,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:47.968,Pass,
,,,,,,,,,,,,,,,1.789945,,,,,,,,,,,,,4e6c02ac-a53e-4af6-b2db-93cff439b213,86,,,"[76.1, 37.9]",3754190,1,,,,,0.8299546,,Right Foot,,,,"[83.6, 46.1]",,Low Pass,,11.112605,,,,Jack Grealish,9638.0,,,,,,1,Regular Play,Gabriel Imuetinyan Agbonlahor,42699.0,Left Center Forward,6,Aston Villa,59,"['6dfc1ef4-8a3e-4d12-ba4a-8f93cf42dce8', 'e7cd86d0-4314-4253-919e-b2888d69db98']",51,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:51.809,Pass,True
,,,,,,,,,,,,,,,2.07246,,,,,,,,,,,,,886b4089-1141-41bf-bf5d-cbaff166effb,89,,,"[86.5, 53.4]",3754190,1,,,,,0.23645614,a6da35e0-d15f-4214-86da-25726675dc81,Right Foot,,,,"[111.4, 59.4]",,Ground Pass,,25.612692,,,,Rudy Gestede,19362.0,True,,,,,1,Regular Play,Jack Grealish,9638.0,Center Attacking Midfield,6,Aston Villa,59,['d39764ef-299d-4c88-b6da-f147bbb1c459'],54,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:54.541,Pass,
,,,,,,,,,,,,,,,3.546143,,,,,,,,,,,,,9e0a8beb-33c1-4ac2-9ef0-1c147a6b80f2,95,,,"[6.0, 36.0]",3754190,2,,,,,-0.3761826,,Right Foot,,,,"[77.9, 7.6]",,High Pass,,77.305695,,Unknown,,,,,,,,Goal Kick,1,From Goal Kick,Alex McCarthy,3619.0,Goalkeeper,7,Crystal Palace,31,,25,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:25.509,Pass,
,,,,,,,,,,,,,,,3.766741,,,,,,,,,,,,,5c3a92fe-5533-4d99-a2b5-2818996b6887,98,,,"[36.9, 70.7]",3754190,2,,,,,-0.64707154,,Left Foot,,,,"[95.0, 26.8]",,High Pass,,72.820465,,Incomplete,,Rudy Gestede,19362.0,,True,,,Free Kick,1,From Free Kick,Bradley Guzan,12608.0,Goalkeeper,8,Aston Villa,59,"['468a1be3-f81c-4fe0-89da-b62cc1613b6f', '5108c61b-2f24-44a0-b802-5602ad467998']",55,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:55.650,Pass,
,,,,,,,,,,,,,,,2.401089,,,,,,,,,,,,,468a1be3-f81c-4fe0-89da-b62cc1613b6f,101,,,"[25.1, 53.3]",3754190,2,,,,True,-0.36825073,,,,,,"[56.2, 41.3]",,High Pass,,33.334816,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Joel Ward,3443.0,Right Back,8,Aston Villa,59,"['5c3a92fe-5533-4d99-a2b5-2818996b6887', '70a9564c-b9c2-4aed-802f-f250d2e18eb7', 'd80843e8-632b-4d11-b141-6282c5a2eb1e']",59,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:59.417,Pass,True
,,,,,,,,,,,,,,,1.792617,,,,,,,,,,,,,d80843e8-632b-4d11-b141-6282c5a2eb1e,102,,,"[63.9, 38.8]",3754190,3,,,,,0.5084893,,Head,,,,"[76.1, 45.6]",,High Pass,,13.967104,,,,Idrissa Gana Gueye,3436.0,,,,,Recovery,1,From Free Kick,Ciaran Clark,3041.0,Left Center Back,8,Aston Villa,59,"['468a1be3-f81c-4fe0-89da-b62cc1613b6f', 'cb1b98d3-e3a5-46f5-9279-5c7baa002b47']",1,,,,,,,,,,,,,,,,,,Aston Villa,59,00:03:01.818,Pass,
,,,,,,,,,,,,,,,1.452202,,,,,,,,,,,,,0a5b504c-a0ea-4449-9e30-6636c84a497a,104,,,"[76.1, 45.6]",3754190,3,,,,True,-1.4435802,,,,,,"[77.2, 37.0]",,Low Pass,,8.670063,,Incomplete,,,,,,,,,1,From Free Kick,Idrissa Gana Gueye,3436.0,Right Center Midfield,8,Aston Villa,59,"['bbd55ce0-2c26-461c-a243-89336d78d10e', 'fb880f59-292e-48ee-a2dc-f7963652d32f']",3,,,,,,,,,,,,,,,,,,Aston Villa,59,00:03:03.696,Pass,True
,,,,,,,,,,,,,,,0.969073,,,,,,,,,,,,,bbd55ce0-2c26-461c-a243-89336d78d10e,106,,,"[42.9, 43.1]",3754190,3,,,,,-0.21169232,,Right Foot,,,,"[65.7, 38.2]",,Low Pass,,23.320591,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Yohan Cabaye,3277.0,Left Defensive Midfield,8,Aston Villa,59,"['0a5b504c-a0ea-4449-9e30-6636c84a497a', '6dee6a8c-de51-448a-9f55-04583be180ac']",5,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:05.148,Pass,
,,,,,,,,,,,,,,,2.021768,,,,,,,,,,,,,22fb3d6e-65ad-41d3-912d-91f14707788b,111,,,"[28.0, 52.5]",3754190,3,,,,,-2.7272613,,Right Foot,,,,"[8.9, 44.1]",,Ground Pass,,20.865522,,,,Bradley Guzan,12608.0,,,,,,1,From Free Kick,Micah Richards,42700.0,Right Center Back,8,Aston Villa,59,['4bbcca92-5701-416a-9cd5-e0fa1e8e2036'],9,,,,,,,,,,,,,,,,,,Aston Villa,59,00:03:09.474,Pass,
,,,,,,,,,,,,,,,3.088276,,,,,,,,,,,,,faced9b4-7961-4e69-a3cc-19e269196dc5,114,,,"[8.0, 45.4]",3754190,3,,,,,1.0717026,,Left Foot,,,,"[23.1, 73.1]",,Ground Pass,,31.548376,,,,Micah Richards,42700.0,,,,,,1,From Free Kick,Bradley Guzan,12608.0,Goalkeeper,8,Aston Villa,59,"['2005b96e-c791-4434-bd66-a33b89b3c332', '5aa0db79-bfa1-4c8f-9b17-f2f344305646']",11,,,,,,,,,,,,,,,,,,Aston Villa,59,00:03:11.496,Pass,True
