ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.105969,,,,,,,,,,,,570aa95c-89a3-495a-a25f-7b424b2f21e1,17,,"[26.8, 25.0]",3754016,0,,,,2.619871,,Right Foot,,,,"[10.1, 34.6]",,Ground Pass,,19.26266,,,Fraser Forster,3970.0,,,,,,,1,From Kick Off,Virgil van Dijk,3669.0,Left Center Back,2,Southampton,25,['39e19480-4acb-4063-b86d-64c090f3111f'],9,,,,,,,,,,,,,,,,,Southampton,25,00:00:09.343,Pass,
,,,,,,,,,,,,,,,,,,4.306168,,,,,,,,,,,,c9125a48-f931-4fad-9487-772c0309dda9,20,,"[10.1, 34.6]",3754016,0,,,,-0.020183595,,Left Foot,,,,"[74.5, 33.3]",,High Pass,,64.41312,Incomplete,,Shane Long,3842.0,,,,,,,1,From Kick Off,Fraser Forster,3970.0,Goalkeeper,2,Southampton,25,"['445b7911-fd96-43d3-b68c-bfdfe9c9e682', 'c5fbb367-eb76-4ac2-8b02-e572d708d4d9']",11,,,,,,,,,,,,,,,,,Southampton,25,00:00:11.489,Pass,
,,,,,,,,,,,,,,,,,,2.170384,,,,,,,,,,,,c5fbb367-eb76-4ac2-8b02-e572d708d4d9,22,,"[45.6, 46.8]",3754016,0,,,,-1.5409545,,Head,,,,"[45.8, 40.1]",,High Pass,,6.7029843,,,Jonjo Shelvey,3057.0,,,,,,Recovery,1,From Kick Off,Steven Taylor,3722.0,Right Center Back,2,Southampton,25,"['9f98c514-22f7-4e9e-9008-74a8226bb1fc', 'c9125a48-f931-4fad-9487-772c0309dda9']",15,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:15.795,Pass,
,,,,,,,,,,,,,,,,,,1.075652,,,,,,,,,,,,80153d67-a354-4642-b891-b982442dcebe,25,,"[46.0, 40.8]",3754016,0,,,,0.080120094,,Right Foot,,,,"[59.7, 41.9]",,High Pass,,13.74409,Incomplete,,Aleksandar Mitrović,4269.0,,,,,,,1,From Kick Off,Jonjo Shelvey,3057.0,Left Defensive Midfield,2,Southampton,25,"['5684f909-604d-472f-bb94-f56c0914f75d', 'a70215be-15b6-4bb8-b4b9-55138614131d']",18,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:18.008,Pass,
,,,,,,,,,,,True,,,,,,,3.258639,,,,,,,,,,,,a70215be-15b6-4bb8-b4b9-55138614131d,27,,"[60.4, 38.2]",3754016,0,,,,1.7495403,,Head,,,,"[56.1, 62.0]",,High Pass,,24.185326,,,Victor Wanyama,3098.0,,,,,,Interception,1,From Kick Off,Jordy Clasie,16181.0,Right Center Midfield,2,Southampton,25,"['80153d67-a354-4642-b891-b982442dcebe', '98bf28e7-dc62-43cb-aa5d-8e14f0ff012d']",19,,,,,,,,,,,,,,,,,Southampton,25,00:00:19.084,Pass,
,,,,,,,,,,,,,,,,,,1.527312,,,,,,,,,,,,4f4d26de-7ded-4b47-ac60-de237b54032e,30,,"[57.4, 65.2]",3754016,0,,,,0.6886547,,Right Foot,,,,"[70.4, 75.9]",,Ground Pass,,16.837162,,,Sadio Mané,3629.0,,,,,,,1,From Kick Off,Victor Wanyama,3098.0,Left Center Midfield,2,Southampton,25,['03cb212d-d118-4fbb-843a-e2cd407262a0'],22,,,,,,,,,,,,,,,,,Southampton,25,00:00:22.456,Pass,
,,,,,,,,,,,,,,,,,,1.633873,,,,,,,,,,,,2438cad5-cb9e-44fd-9287-684398501459,34,,"[69.8, 77.2]",3754016,0,,,,-2.819842,,Left Foot,,,,"[56.9, 72.9]",,Ground Pass,,13.597794,,,Victor Wanyama,3098.0,,,,,,,1,From Kick Off,Sadio Mané,3629.0,Right Wing,2,Southampton,25,"['39f98102-af29-40d7-88a8-bd8878e29aa9', '7cd8e1d4-215f-4ca2-82f2-6a1e5f003e7d']",24,,,,,,,,,,,,,,,,,Southampton,25,00:00:24.666,Pass,True
,,,,,,,,,,,,,,,,,,3.690996,,,,,,,,,,,,33baad55-d4b2-4782-aea8-1a68dcc2adc6,37,,"[56.7, 72.9]",3754016,0,,,,0.11115722,,Right Foot,,,,"[100.6, 77.8]",,Low Pass,,44.172615,Incomplete,,Shane Long,3842.0,,,,,,,1,From Kick Off,Victor Wanyama,3098.0,Left Center Midfield,2,Southampton,25,"['0e9aef45-3fff-47a3-bb1b-3d959729492d', '736f953d-a5b8-4d3d-b2db-0b66235de3a1']",27,,,,,,,,,,,,,,,,,Southampton,25,00:00:27.900,Pass,
,,,,,,,,,,,,,,,,,,0.499708,,,,,,,,,,,,0aadb4ae-0b21-4815-b66a-70decef10673,40,,"[99.7, 80.0]",3754016,0,True,,,-1.528716,,,,,,"[100.1, 70.5]",,Low Pass,,9.508417,,,Sadio Mané,3629.0,,,,,,Throw-in,1,From Throw In,Shane Long,3842.0,Center Attacking Midfield,3,Southampton,25,['d8765e52-923c-488e-9659-bd7836a97c2b'],35,,,,,,,,,,,,,,,,,Southampton,25,00:00:35.825,Pass,
,,,,,,,,,,,,,,,,,,0.598029,,,,,,,,,,,,38ce9cbd-b273-499b-a100-c733c4877af6,49,,"[85.0, 73.3]",3754016,0,,,,0.4290294,,Right Foot,,,,"[94.4, 77.6]",,Ground Pass,,10.336827,,,Shane Long,3842.0,,,,,,,1,From Throw In,Rhu-endly Martina,3590.0,Right Back,3,Southampton,25,"['3800d61b-96d4-49c7-9647-a406532dbd51', 'c542f996-da5b-4986-91b8-e033901b66b7']",45,,,,,,,,,,,,,,,,,Southampton,25,00:00:45.049,Pass,True
,,,,,,,,,,,,,,,,,,1.568481,,,,,,,,,,,,bd66c03e-31c6-4181-974d-5f19c66ad2ac,54,,"[92.4, 77.8]",3754016,0,,,,-0.19026302,,Left Foot,,,,"[105.9, 75.2]",,Ground Pass,,13.748091,,,Sadio Mané,3629.0,,,,,,,1,From Throw In,Shane Long,3842.0,Center Attacking Midfield,3,Southampton,25,"['3ce9382a-4f0b-4517-8f12-fed6b1bc5ddf', '870a8380-3241-4fee-8066-a9634e9cdfd5', 'c47ed13c-809e-4654-97d2-80486eee4250']",47,,,,,,,,,,,,,,,,,Southampton,25,00:00:47.346,Pass,True
,,,,,,,,,,,,,,,,,,0.046398,,,,,,,,,,,,9a551ac8-7dc5-45b4-940f-082277f90e0f,61,,"[113.0, 72.3]",3754016,0,,,,-1.4601392,,Right Foot,,,,"[113.2, 70.5]",,Low Pass,,1.811077,Incomplete,,Graziano Pellè,11062.0,,,,,,,1,From Throw In,Sadio Mané,3629.0,Right Wing,3,Southampton,25,"['01e2d032-fa64-49d4-8148-e1791dd0859b', 'db76e944-511f-47a5-96a1-0565b5cd3096']",52,,,,,,,,,,,,,,,,,Southampton,25,00:00:52.111,Pass,
,,,,,,,,,,,,,,,,,,2.195256,,,,,,,,,,,,4d69c47c-70a7-4d99-9016-21af14cdcf3a,64,,"[120.0, 80.0]",3754016,1,,,,-1.8910385,,Left Foot,,,,"[106.8, 40.2]",,High Pass,,41.93185,,,Virgil van Dijk,3669.0,,True,,Straight,,Corner,1,From Corner,Ryan Bertrand,20045.0,Left Back,4,Southampton,25,['c762faf8-82ad-4817-9083-92e351df2260'],23,,,,,,,,,,,,,,,,,Southampton,25,00:01:23.192,Pass,
,,,,,,,,,,,,,,,,,,0.623612,,,,,,,,,,,,19256221-ef13-4227-ad48-96615a0e5135,66,,"[106.8, 40.2]",3754016,1,,,,0.6435011,53fb5333-3546-40ec-9db7-3d39b6594ea4,Head,,,,"[113.6, 45.3]",,Low Pass,,8.5,,,Graziano Pellè,11062.0,True,,,,,,1,From Corner,Virgil van Dijk,3669.0,Left Center Back,4,Southampton,25,['3e69f0e2-4773-4a09-a061-bbfd97a25db9'],25,,,,,,,,,,,,,,,,,Southampton,25,00:01:25.387,Pass,
,,,,,,,,,,,,,,,,,,2.033697,,,,,,,,,,,,5ef7cf5c-0ee3-4057-a13e-de3bce4b435a,71,,"[8.0, 34.4]",3754016,1,True,,,-0.11799043,,Right Foot,,,,"[40.9, 30.5]",,High Pass,,33.13035,Incomplete,,,,,,,,,,1,From Keeper,Karl Darlow,3649.0,Goalkeeper,6,Newcastle United,37,['763f76b2-33f6-48d2-9e2b-5d0508fa5651'],43,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:43.066,Pass,
,,,,,,,,,,,,,,,,,,2.533729,,,,,,,,,,,,efa30d55-26cb-480a-8291-20d153fbdbb5,73,,"[40.9, 30.5]",3754016,1,,,,-1.7311717,,Head,,,,"[39.8, 23.7]",,High Pass,,6.8883963,Incomplete,,,,,,,,,Recovery,1,From Keeper,Chancel Mbemba Mangulu,3044.0,Left Center Back,6,Newcastle United,37,['8a5949b4-7102-4364-a9a4-4ca533a72bcb'],48,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:48.197,Pass,
,,,,,,,,,,,,,,,,,,1.540807,,,,,,,,,,,,8a5949b4-7102-4364-a9a4-4ca533a72bcb,74,,"[80.3, 56.4]",3754016,1,,,,2.5910432,,Head,,,,"[70.2, 62.6]",,Low Pass,,11.85116,Incomplete,,Rhu-endly Martina,3590.0,,,,,,Recovery,1,From Keeper,Shane Long,3842.0,Center Attacking Midfield,6,Newcastle United,37,"['7c2fba06-6bc2-466b-9d2f-329351b7f8b0', 'efa30d55-26cb-480a-8291-20d153fbdbb5', 'f8ae6e51-fc19-4f1e-9336-53d838515b7b']",50,,,,,,,,,,,,,,,,,Southampton,25,00:01:50.731,Pass,
,,,,,,,,,,,,,,,,,,0.262032,,,,,,,,,,,,2d859bb8-ed49-4eb2-b242-ec47acc3f9b9,79,,"[55.0, 2.3]",3754016,1,,,,-0.066568166,,Right Foot,,,,"[58.0, 2.1]",,Low Pass,,3.0066593,Incomplete,,Moussa Sissoko,3091.0,,,,,,,1,From Keeper,Ayoze Pérez Gutiérrez,3076.0,Left Wing,6,Newcastle United,37,"['468d85cc-b2fc-4d1f-af8d-96298ce75b62', '5ddfbf86-a88f-490a-aa75-44e9ba014fa3', 'a2ae7084-6b4d-4ace-9b7d-1c3bbcbee51c']",55,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:55.256,Pass,True
,,,,,,,,,,,,,,,,,,0.883242,,,,,,,,,,,,ce52465d-0d9e-497f-af4a-4894112daea2,82,,"[64.0, 0.1]",3754016,2,,,,0.34812334,,,,,,"[76.4, 4.6]",,Low Pass,,13.191285,,,Ayoze Pérez Gutiérrez,3076.0,,,,,,Throw-in,1,From Throw In,Vurnon Anita,16072.0,Left Back,7,Newcastle United,37,['de0817e1-205e-4393-a8e1-653c6fa56b70'],11,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:11.602,Pass,
,,,,,,,,,,,,,,,,,,0.389835,,,,,,,,,,,,ba0c119a-fbad-453b-98bc-d48756aef840,86,,"[79.8, 2.9]",3754016,2,,,,-0.09275632,,Left Foot,,,,"[84.1, 2.5]",,Ground Pass,,4.3185644,,,Aleksandar Mitrović,4269.0,,,,,,,1,From Throw In,Ayoze Pérez Gutiérrez,3076.0,Left Wing,7,Newcastle United,37,"['a0c1f6a2-d27a-4c3c-ade7-efeba92a24c4', 'e72a9fd2-ddf7-4bd1-8f50-6be99adbf3be']",13,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:13.950,Pass,True
,,,,,,,,,,,,,,,,,,3.045689,,,,,,,,,,,,0cadb154-1b42-4f8a-a09c-f45ed6f3d718,94,,"[26.6, 58.6]",3754016,2,,,,-0.13800602,,Right Foot,,,,"[73.4, 52.1]",,High Pass,,47.249233,Incomplete,,Graziano Pellè,11062.0,,,,,,,1,From Throw In,Jordy Clasie,16181.0,Right Center Midfield,7,Newcastle United,37,"['00ba2977-7dc4-4d28-899c-4a3a254cef69', 'c08a350d-43b2-489e-8458-00284d4a1d0b', 'c4dfc41b-02f1-4706-8fdb-d5139b9b74b4']",20,,,,,,,,,,,,,,,,,Southampton,25,00:02:20.829,Pass,True
,,,,,,,,,,,,,,,,,,2.612604,,,,,,,,,,,,00ba2977-7dc4-4d28-899c-4a3a254cef69,96,,"[46.7, 28.0]",3754016,2,,,,-1.4283415,,Head,,,,"[50.3, 2.9]",,High Pass,,25.356853,,,Vurnon Anita,16072.0,,,,,,Recovery,1,From Throw In,Steven Taylor,3722.0,Right Center Back,7,Newcastle United,37,"['0cadb154-1b42-4f8a-a09c-f45ed6f3d718', 'f76ce3ec-40f5-4318-bb36-c5847ebb8258']",23,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:23.875,Pass,
,,,,,,,,,,,,,,,,,,0.580197,,,,,,,,,,,,3abb1b68-9b61-4725-8bd9-b648d7821e8a,99,,"[51.0, 2.3]",3754016,2,,,,-0.25910202,,Right Foot,,,,"[59.3, 0.1]",,Ground Pass,,8.586617,Out,,,,,,,,,,1,From Throw In,Vurnon Anita,16072.0,Left Back,7,Newcastle United,37,,26,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:26.576,Pass,
,,,,,,,,,,,,,,,,,,1.509986,,,,,,,,,,,,2b13a835-52b3-48b2-84a3-3b46d914110a,100,,"[65.1, 80.0]",3754016,2,,,,-0.8967185,,,,,,"[79.8, 61.6]",,Low Pass,,23.551008,,,Shane Long,3842.0,,,,,,Throw-in,1,From Throw In,Rhu-endly Martina,3590.0,Right Back,8,Southampton,25,['e853b63e-8cf8-4041-a644-16b97e460a67'],46,,,,,,,,,,,,,,,,,Southampton,25,00:02:46.231,Pass,
,,,,,,,,,,,,,,,,,,0.674124,,,,,,,,,,,,74d222c0-ebe1-4941-8947-a6bf09e62fa6,103,,"[79.8, 61.6]",3754016,2,,,,2.1086318,,Other,,,,"[76.4, 67.3]",,Low Pass,,6.6370173,,,Graziano Pellè,11062.0,,,,,,,1,From Throw In,Shane Long,3842.0,Center Attacking Midfield,8,Southampton,25,['624cd24a-3c8a-41b6-9292-d59d9bb7601f'],47,,,,,,,,,,,,,,,,,Southampton,25,00:02:47.781,Pass,
,,,,,,,,,,,,,,,,,,1.283334,,,,,,,,,,,,03ea2a5b-b6b6-4611-bfca-19bdda08ed72,106,,"[76.4, 67.3]",3754016,2,,,,-2.131306,,Right Foot,,,,"[64.6, 48.5]",,Low Pass,,22.196396,,,Victor Wanyama,3098.0,,,,,,,1,From Throw In,Graziano Pellè,11062.0,Center Forward,8,Southampton,25,['10be0ef4-c7f0-4dd7-9be7-394937d23371'],48,,,,,,,,,,,,,,,,,Southampton,25,00:02:48.495,Pass,
,,,,,,,,,,,,,,,,,,1.974792,,,,,,,,,,,,d5a5fd83-827c-46a3-a770-1234038181a0,109,,"[64.2, 44.2]",3754016,2,,,,-1.43766,,Right Foot,,,,"[67.2, 21.8]",,Ground Pass,,22.6,,,Ryan Bertrand,20045.0,,,,,,,1,From Throw In,Victor Wanyama,3098.0,Left Center Midfield,8,Southampton,25,['d232235d-880c-42e2-9eb5-2aad90e17c7e'],50,,,,,,,,,,,,,,,,,Southampton,25,00:02:50.809,Pass,
,,,,,,,,,,,,,,,,,,2.829621,,,,,,,,,,,,bcad1d7e-1b25-41c3-ad95-89c8705b6552,112,,"[68.7, 10.4]",3754016,2,,,,-0.00833314,,Right Foot,,,,"[92.7, 10.2]",,Ground Pass,,24.000834,,,Dušan Tadić,3831.0,,,,,,,1,From Throw In,Ryan Bertrand,20045.0,Left Back,8,Southampton,25,['051a9214-0695-47e1-8179-07ff33b899a5'],53,,,,,,,,,,,,,,,,,Southampton,25,00:02:53.900,Pass,
,,,,,,,,,,,,,,,,,,0.680501,,,,,,,,,,,,96a26f3f-8d48-4a56-8853-b0adc94c61b1,120,,"[26.8, 69.2]",3754016,3,,,,-0.01694753,,Left Foot,,,,"[38.6, 69.0]",,Ground Pass,,11.801695,,,Moussa Sissoko,3091.0,,,,,,,1,Regular Play,Andros Townsend,3297.0,Right Wing,9,Newcastle United,37,['82410adc-cb56-4101-af60-479ec7ab5574'],0,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:00.212,Pass,
,,,,,,,,,,,,,,,,,,1.067586,,,,,,,,,,,,9249a893-c7f9-4763-a7ad-a99d4a71d759,123,,"[38.6, 69.0]",3754016,3,,,,2.6370323,,Right Foot,,,,"[31.9, 72.7]",,Ground Pass,,7.653757,,,Daryl Janmaat,3650.0,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Center Attacking Midfield,9,Newcastle United,37,['92453d4e-fcae-45b7-a0db-badda92e6701'],1,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:01.052,Pass,
,,,,,,,,,,,,,,,,,,1.118459,,,,,,,,,,,,de4e80ef-a643-4fdc-95a6-05b651b8d836,126,,"[31.9, 72.7]",3754016,3,,,,-2.1540258,,Right Foot,,,,"[25.5, 63.0]",,Ground Pass,,11.621101,,,Jonjo Shelvey,3057.0,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,9,Newcastle United,37,['4e27ae38-6717-4b8d-884c-40ffbaaac251'],2,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:02.200,Pass,
,,,,,,,,,,,,,,,,,,1.501668,,,,,,,,,,,,e073ccae-77f2-48d2-b219-3f937bfde851,130,,"[20.0, 53.8]",3754016,3,,,,-2.3958213,,Right Foot,,,,"[8.2, 42.9]",,Ground Pass,,16.063934,,,Karl Darlow,3649.0,,,,,,,1,Regular Play,Jonjo Shelvey,3057.0,Left Defensive Midfield,9,Newcastle United,37,"['847da8ee-5d5a-4bd2-8a3f-e9c148005862', 'f1f49415-4680-409d-bbbf-c134afa4d649']",4,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:04.838,Pass,True
,,,,,,,,,,,,,,,,,,3.559297,,,,,,,,,,,,ee7bfc75-69c5-4b25-b7d5-850e2cbb2328,134,,"[8.4, 41.6]",3754016,3,,,,-0.4249764,,Right Foot,,,,"[63.2, 16.8]",,High Pass,,60.15048,Incomplete,,,,,,,,,,1,Regular Play,Karl Darlow,3649.0,Goalkeeper,9,Newcastle United,37,"['4f280d2c-0b07-41a1-8b7c-89acb53d45b7', 'cd25c7c6-59fd-4c6f-aa33-fa2eb184dcf5']",6,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:06.451,Pass,True
