50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.19568,,,,,,,,,,,,,d707e277-18e3-4db1-9dd2-95fb65a06fce,16,,"[42.6, 52.1]",3754013,0,,,,True,0.2251662,,,,,"[60.5, 56.2]",,Low Pass,,18.36355,,,Incomplete,,,,,,,,Recovery,1,From Kick Off,Wes Morgan,3813.0,Right Center Back,2,Chelsea,33,"['49ab1bc1-df3d-4b26-8fdd-9f835eae47ba', '734ecada-cf16-4ddf-b22e-8658755860c7', 'ad7dd728-144f-4a01-b719-abf6d7a1f476']",8,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:08.789,Pass,True
,,,,,,,,,,,,,,,,2.564367,,,,,,,,,,,,,ead86fa2-fe9c-4285-a2a4-2392e599fa96,18,,"[46.2, 23.3]",3754013,0,,,,,-0.5743048,,Right Foot,,,"[71.7, 6.8]",,High Pass,,30.372684,,,Incomplete,,Eden Hazard,3621.0,,,,,Recovery,1,From Kick Off,John Terry,20287.0,Left Center Back,2,Chelsea,33,"['d56e2de2-1017-4226-bdac-9176e891c619', 'e185a540-e594-48a5-af31-92a99f5d7e45']",11,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:11.871,Pass,
,,,,,,,,,,,,,,,,1.809824,,,,,,,,,,,,,e185a540-e594-48a5-af31-92a99f5d7e45,21,,"[48.4, 73.3]",3754013,0,,,,True,-0.29621583,,,,,"[63.8, 68.6]",,High Pass,,16.101242,,,,,Riyad Mahrez,3814.0,,,,,Recovery,1,From Kick Off,Danny Simpson,3270.0,Right Back,2,Chelsea,33,"['06f44839-392e-4233-9d63-86bce241b01d', 'cf5d2dca-a016-41fe-9f67-34dbc73f5d52', 'ead86fa2-fe9c-4285-a2a4-2392e599fa96']",14,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:14.435,Pass,True
,,,,,,,,,,,,,,,,0.130532,,,,,,,,,,,,,64d77556-c223-432c-b630-75343a97fb6d,26,,"[54.2, 11.5]",3754013,0,,,,,1.3045443,,Right Foot,,,"[54.5, 12.6]",,Low Pass,,1.1401755,,,Incomplete,,,,,,,,Recovery,1,From Kick Off,César Azpilicueta Tanco,3957.0,Left Back,2,Chelsea,33,['da5063ce-fdef-4ab6-a7b2-a97c51fffaeb'],16,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:16.783,Pass,
,,,,,,,,,,,,,,,,3.957666,,,,,,,,,,,,,4a04e2f3-4378-43c1-88a4-4c8fa3180d70,28,,"[72.9, 54.3]",3754013,0,,,,,0.08060492,,Left Foot,,,"[108.8, 57.2]",,High Pass,,36.01694,,,Incomplete,,Jamie Vardy,10960.0,,,,,Recovery,1,From Kick Off,Riyad Mahrez,3814.0,Right Midfield,2,Chelsea,33,"['39918d0e-ebbb-4d70-a61c-44fa02836dda', '7776b393-6fff-4ee8-ba43-461ce162b299']",18,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:18.757,Pass,
,,,,,,,,,,,,,,,,3.188583,,,,,,,,,,,,,186dfa0b-c010-4f34-ab8a-9a8309212c03,33,,"[15.2, 30.8]",3754013,0,,,,,0.8031741,,Left Foot,,,"[59.4, 76.6]",,High Pass,,63.649666,,,,,Branislav Ivanović,5594.0,,True,,,,1,From Kick Off,Thibaut Courtois,3509.0,Goalkeeper,2,Chelsea,33,['272314b7-9325-41ca-b40d-c632c18ccec3'],32,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:32.703,Pass,
,,,,,,,,,,,,,,,,1.816157,,,,,,,,,,,,,24c2cffe-e5d9-4c1f-aa45-6650e843d08a,36,,"[58.5, 76.7]",3754013,0,,,,,-2.4756234,,Right Foot,,,"[48.7, 69.0]",,Low Pass,,12.463145,,,,,Ramires Santos do Nascimento,28100.0,,,,,,1,From Kick Off,Branislav Ivanović,5594.0,Right Back,2,Chelsea,33,['c8ef6ccd-4fde-4b63-9811-f72ad0f7a323'],36,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:36.008,Pass,
,,,,,,,,,,,,,,,,0.677277,,,,,,,,,,,,,323a3c50-c469-4e96-8632-1fc8395831cf,40,,"[54.5, 70.1]",3754013,0,,,,,0.0,,Right Foot,,,"[59.2, 70.1]",,Low Pass,,4.7,,,,,Willian Borges da Silva,3472.0,,,,,,1,From Kick Off,Ramires Santos do Nascimento,28100.0,Right Defensive Midfield,2,Chelsea,33,"['7286d3df-918c-4821-98d9-bf69d1c4cf74', 'e4e7db66-cc37-4087-91b0-290024c39565']",38,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:38.655,Pass,True
,,,,,,,,,,,,,,,,0.71209,,,,,,,,,,,,,d1d95259-2aea-47b7-bd04-463838dd71cc,45,,"[65.7, 10.0]",3754013,0,,,,,1.6287025,,Left Foot,,,"[65.3, 16.9]",,Low Pass,,6.9115844,,,,,N''Golo Kanté,3961.0,,,,,Recovery,1,From Kick Off,Jamie Vardy,10960.0,Left Center Forward,2,Chelsea,33,"['5a1d118d-81cc-438c-bc2e-7257b751c4e3', 'bc0666fe-0a80-4787-a92e-58d982a4d475']",40,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:40.088,Pass,True
,,,,,,,,,,,,,,,,0.486731,,,,,,,,,,,,,739d17a5-2bc2-48f5-aba6-30f9158e5020,48,,"[69.6, 19.4]",3754013,0,,,,,1.6937681,,Right Foot,,,"[68.5, 28.3]",,Ground Pass,,8.96772,,,Incomplete,,Danny Drinkwater,3662.0,,,,,,1,From Kick Off,N''Golo Kanté,3961.0,Left Defensive Midfield,2,Chelsea,33,"['8db4ef04-d830-4463-a4be-649c35c4e501', '9290004d-b2fa-4cff-9075-41a2301bb019']",42,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:42.001,Pass,
,,,,,,,,,,,,,,,,1.719642,,,,,,,,,,,,,9290004d-b2fa-4cff-9075-41a2301bb019,50,,"[51.6, 51.8]",3754013,0,,,,,-0.39608145,,Left Foot,,,"[68.1, 44.9]",,High Pass,,17.88463,,,Incomplete,,Diego da Silva Costa,5198.0,,,,,Recovery,1,From Kick Off,Nemanja Matić,3381.0,Left Defensive Midfield,2,Chelsea,33,"['5c64d955-2277-49d7-9337-ddb880923d3f', '739d17a5-2bc2-48f5-aba6-30f9158e5020', '91bb1037-c8b0-41d4-962b-5e69c9c4a3b7']",42,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:42.488,Pass,
,,,,,,,,,,,,,,,,0.948528,,,,,,,,,,,,,aec98c0f-80ca-40b1-bdea-aab6f78674fd,60,,"[68.6, 10.9]",3754013,0,,,,,-1.6195382,,Right Foot,,,"[68.2, 2.7]",,Ground Pass,,8.20975,,,,,Marc Albrighton,3307.0,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,3,Leicester City,22,"['9649a5ff-05e7-44ad-9d62-abc4c82f7a4e', '976329bf-6d54-4369-85b7-e5c74dfe766c']",50,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:50.380,Pass,True
,,,,,,,,,,,,,,,,0.557219,,,,,,,,,,,,,f0849bec-e8f5-4d76-851c-8048fc8dbdd1,63,,"[68.5, 2.5]",3754013,0,,,,,1.9952483,,Right Foot,,,"[63.8, 12.9]",,Ground Pass,,11.412712,,,,,Danny Drinkwater,3662.0,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,3,Leicester City,22,"['8b239cbd-bcc9-4428-8d92-d671bdc892fa', '976329bf-6d54-4369-85b7-e5c74dfe766c']",52,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:52.518,Pass,True
,,,,,,,,,,,,,,,,2.431744,,,,,,,,,,,,,49bfe592-4949-4562-a3c5-ddabf127a801,67,,"[64.5, 15.8]",3754013,0,,,,,0.3785892,,Right Foot,,,"[109.5, 33.7]",,High Pass,,48.429432,,,Incomplete,,,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Right Defensive Midfield,3,Leicester City,22,"['479699fb-7155-4743-99d6-47b20c6574f0', '557aa7da-2c70-4a5b-b5d6-efd3411ec8c0']",54,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:54.515,Pass,True
,,,,,,,,,,,,,,,,3.782764,,,,,,,,,,,,,8d3d365e-2775-48d6-9a67-0a3884bbd80a,69,,"[14.6, 43.1]",3754013,0,,True,,,-0.9297613,,Keeper Arm,,,"[43.7, 4.1]",,High Pass,,48.66015,,,,,César Azpilicueta Tanco,3957.0,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,3,Leicester City,22,['77a82b22-a265-45cc-94cd-c9e33ca6ba75'],58,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:58.646,Pass,
,,,,,,,,,,,,,,,,0.200238,,,,,,,,,,,,,6e12c52c-d2bb-4dfe-869a-1bd8c95b54c0,72,,"[49.5, 3.8]",3754013,1,,,,,1.8399638,,Right Foot,,,"[48.7, 6.7]",,Ground Pass,,3.0083218,,,Incomplete,,Nemanja Matić,3381.0,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,3,Leicester City,22,"['4b01157a-7a02-4858-8063-4224e7b9c5a9', '53f5779a-65b4-4ccf-b929-5375a4d408eb', 'e3f94d9a-ae3b-4326-a57e-ccf98bcbbf5b']",3,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:03.516,Pass,True
,,,,,,,,,,,,,,,,2.116967,,,,,,,,,,,,,7e0e90b9-9eda-446a-a5bc-dca1cda3b6b8,87,,"[16.3, 35.5]",3754013,1,,True,,,-0.047691084,,Drop Kick,,,"[104.3, 31.3]",,High Pass,,88.100174,,,Incomplete,,,,,,,,,1,From Keeper,Thibaut Courtois,3509.0,Goalkeeper,4,Chelsea,33,['70a4e49f-2536-4d36-b304-9b8c69d50c8c'],28,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:28.057,Pass,
,,,,,,,,,,,,,,,,2.813962,,,,,,,,,,,,,c9229012-2c4d-4a8c-a2a7-005651810f88,89,,"[21.6, 51.7]",3754013,1,,,,,0.13579573,,Right Foot,,,"[88.2, 60.8]",,High Pass,,67.21882,,,,,Riyad Mahrez,3814.0,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,5,Leicester City,22,['b2199da5-4abd-4474-83bc-3e0065c093c4'],46,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:46.917,Pass,
,,,,,,,,,,,,,,,,3.526251,,,,,,,,,,,,,a758fb0c-c7ea-4154-a81f-9cbfd6942a0a,91,,"[88.8, 60.0]",3754013,1,,,,True,-1.6650048,,,,,"[87.6, 47.3]",,High Pass,,12.756567,,,Incomplete,,,,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,5,Leicester City,22,"['6402c1ed-756e-42d2-91f4-27eb74efe6f2', 'd416d2a5-c8df-44cc-ba1d-58036583e745']",49,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:49.731,Pass,True
,,,,,,,,,,,,,,,,0.199047,,,,,,,,,,,,,6402c1ed-756e-42d2-91f4-27eb74efe6f2,95,,"[32.5, 32.8]",3754013,1,,,,True,-0.104876935,,,,,"[34.4, 32.6]",,Low Pass,,1.9104973,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,5,Leicester City,22,"['389e939c-da9f-442c-81af-790fd9c1e83c', '84dc03e5-3e4a-4711-9d11-dd123d77695f', 'a758fb0c-c7ea-4154-a81f-9cbfd6942a0a']",53,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:53.257,Pass,True
,,,,,,,,,,,,,,,,0.814423,,,,,,,,,,,,,f3e97f98-6179-434a-9c57-f0f445bde0ef,97,,"[87.6, 46.7]",3754013,1,,,,,-0.10566558,,Right Foot,,,"[94.2, 46.0]",,Low Pass,,6.6370173,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Danny Drinkwater,3662.0,Right Defensive Midfield,5,Leicester City,22,['9b539a75-f3bb-45cf-8a2a-e0e7d8af74dd'],54,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:54.366,Pass,
,,,,,,,,,,,,,,,,2.794226,,,,,,,,,,,,,9b539a75-f3bb-45cf-8a2a-e0e7d8af74dd,98,,"[25.9, 34.1]",3754013,1,,,,,-0.36679518,,Left Foot,,,"[61.3, 20.5]",,High Pass,,37.922554,,,,,Diego da Silva Costa,5198.0,,,,,Recovery,1,Regular Play,Kurt Happy Zouma,3456.0,Right Center Back,6,Chelsea,33,"['5df56f34-851d-4419-8209-15d8d443e649', 'f3e97f98-6179-434a-9c57-f0f445bde0ef']",55,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:55.181,Pass,
,,,,,,,,,,,,,,,,1.616904,,,,,,,,,,,,,602af41e-4d1e-42fc-83d4-e406c6014f7f,103,,"[50.4, 53.3]",3754013,2,,,,,0.17447881,,Right Foot,,,"[79.9, 58.5]",,High Pass,,29.9548,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Robert Huth,40123.0,Left Center Back,6,Chelsea,33,['035da02e-4aa3-4cb7-8be2-b4e7c0db13b8'],0,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:00.417,Pass,
,,,,,,,,,,,,,,,,2.325223,,,,,,,,,,,,,035da02e-4aa3-4cb7-8be2-b4e7c0db13b8,104,,"[40.2, 21.6]",3754013,2,,,,,0.40705785,,Head,,,"[56.9, 28.8]",,High Pass,,18.185984,,,Incomplete,,Willian Borges da Silva,3472.0,,,,,Recovery,1,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,6,Chelsea,33,"['0d0041b1-e5e1-4a4a-93ae-748d56885756', '574452c8-95a1-4837-905e-86cc1c13b7ae', '602af41e-4d1e-42fc-83d4-e406c6014f7f']",2,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:02.034,Pass,
,,,,,,,,,,,,,,,,2.097292,,,,,,,,,,,,,0d0041b1-e5e1-4a4a-93ae-748d56885756,106,,"[63.2, 51.3]",3754013,2,,,,,-1.1583859,,Head,,,"[69.5, 36.9]",,High Pass,,15.717824,,,Incomplete,,,,,,,,Recovery,1,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,6,Chelsea,33,"['035da02e-4aa3-4cb7-8be2-b4e7c0db13b8', '67753d05-005f-4396-acb0-64f30e682bf8']",4,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:04.359,Pass,
,,,,,,,,,,,,,,,,2.844216,,,,,,,,,,,,,31d39295-4568-4940-9a17-0ebc533f6895,110,,"[54.2, 42.5]",3754013,2,,,,,0.36616576,,Right Foot,,,"[94.1, 57.8]",,High Pass,,42.73289,,,,,Diego da Silva Costa,5198.0,,,,,,1,Regular Play,Ramires Santos do Nascimento,28100.0,Right Defensive Midfield,6,Chelsea,33,['40a689aa-8927-451e-9f13-b54dc2ec2ea6'],7,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:07.416,Pass,
,,,,,,,,,,,,,,,,0.584685,,,,,,,,,,,,,faed78e6-b2e0-44ee-8b52-4ae155c044e5,118,,"[104.7, 61.9]",3754013,2,,,,,1.8622531,,Right Foot,,,"[103.2, 66.9]",,Ground Pass,,5.2201533,,,,,Willian Borges da Silva,3472.0,,,,,,1,Regular Play,Diego da Silva Costa,5198.0,Center Forward,6,Chelsea,33,['b3b00765-010b-47e4-8700-eb0b49aaa6b5'],14,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:14.777,Pass,
,,,,,,,,,,,,,,,,1.358838,,,,,,,,,,,,,ca6a8e8a-d608-4907-b558-90b314a13fc2,126,,"[3.3, 9.9]",3754013,2,,,,,1.361411,,Right Foot,,,"[5.0, 17.9]",,Ground Pass,,8.178631,,,,,Christian Fuchs,3812.0,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,7,Leicester City,22,"['5be4af34-4dc6-4e09-a15e-3e3708698774', 'e7fa3361-5404-4943-be7b-1e06ef369579']",20,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:20.396,Pass,True
,,,,,,,,,,,,,,,,0.610859,,,,,,,,,,,,,257bb1ff-6c90-4019-9abc-1fd0fbeb52af,129,,"[5.0, 17.9]",3754013,2,,,,,0.1583275,,Right Foot,,,"[16.9, 19.8]",,Ground Pass,,12.050726,,,Incomplete,,,,,,,,,1,Regular Play,Christian Fuchs,3812.0,Left Back,7,Leicester City,22,"['e12f4d69-7ce3-454f-af28-5e17972ddc6b', 'e7fa3361-5404-4943-be7b-1e06ef369579']",21,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:21.842,Pass,True
,,,,,,,,,,,,,,,,1.504278,,,,,,,,,,,,,e12f4d69-7ce3-454f-af28-5e17972ddc6b,130,,"[103.2, 60.3]",3754013,2,,,,,-0.7454195,,Left Foot,,,"[109.7, 54.3]",,Low Pass,,8.845903,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Ramires Santos do Nascimento,28100.0,Right Defensive Midfield,7,Leicester City,22,"['257bb1ff-6c90-4019-9abc-1fd0fbeb52af', 'a512bf08-1785-4df2-81bd-44e4148bb0cf']",22,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:22.453,Pass,
,,,,,,,,,,,,,,,,1.264126,,,,,,,,,,,,,51cd4a82-1772-4c30-af7d-bad0c07cb571,133,,"[120.0, 80.0]",3754013,2,,,,,-1.7942729,,Right Foot,,,"[112.5, 47.0]",,High Pass,,33.84154,,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Willian Borges da Silva,3472.0,Right Wing,8,Chelsea,33,['4385d1ae-4457-446e-8dd5-ac7e922c1e05'],52,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:52.147,Pass,
