ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.990311,,,,,,,,,,,9fa40b22-314e-4c3e-b89c-bdb9e35b3701,14,,"[63.4, 18.2]",3754309,0,,,,,-2.1676707,,Right Foot,,,"[51.1, 0.1]",,Ground Pass,,21.883783,Out,,Ignacio Monreal Eraso,3498.0,,,,,,Recovery,1,From Kick Off,Mathieu Flamini,6631.0,Right Defensive Midfield,2,Arsenal,1,"['59085d12-b9e2-47c8-978b-caad8eac1306', '82293328-dff7-41e5-9730-2dd50d33b83b']",8,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:08.575,Pass,
,,,,,,,,,,,,,,,0.867197,,,,,,,,,,,50fbd439-99ca-44b2-97bd-517e1c8dacfd,16,,"[74.5, 80.0]",3754309,0,,,,,-1.487655,,,,,"[75.2, 71.6]",,Low Pass,,8.429116,,,Sadio Mané,3629.0,,,,,,Throw-in,1,From Throw In,Rhu-endly Martina,3590.0,Right Back,3,Southampton,25,['42e2177d-470b-4cd8-ab8a-4438eddb016f'],21,,,,,,,,,,,,,,,,,,Southampton,25,00:00:21.274,Pass,
,,,,,,,,,,,,,,,1.110998,,,,,,,,,,,285593a5-a89e-4f15-89d5-a07b3d081877,18,,"[75.6, 72.2]",3754309,0,,,,,1.819759,,Other,,,"[74.1, 78.1]",,Low Pass,,6.0876927,,,Rhu-endly Martina,3590.0,,,,,,,1,From Throw In,Sadio Mané,3629.0,Center Attacking Midfield,3,Southampton,25,['b61fe97f-39dd-4311-a1f3-444b7c3f3b62'],22,,,,,,,,,,,,,,,,,,Southampton,25,00:00:22.141,Pass,
,,,,,,,,,,,,,,,1.821681,,,,,,,,,,,e0c102dc-59fb-4268-8f4c-1a6984a7c0b5,21,,"[74.1, 78.1]",3754309,0,,,,,-0.13052775,,Right Foot,,,"[100.0, 74.7]",,High Pass,,26.122213,Pass Offside,,Shane Long,3842.0,,,,,,,1,From Throw In,Rhu-endly Martina,3590.0,Right Back,3,Southampton,25,['acb60e2a-3132-43eb-9452-359b6cebe213'],24,,,,,,,,,,,,,,,,,,Southampton,25,00:00:24.317,Pass,
,,,,,,,,,,,,,,,4.726452,,,,,,,,,,,a2d2c8b2-bb28-427e-adfe-1cc6aff28d3a,23,,"[21.1, 7.1]",3754309,0,,,,,-0.052405443,,Left Foot,,,"[80.2, 4.0]",,High Pass,,59.181248,,,Olivier Giroud,3604.0,,,,,,Free Kick,1,From Free Kick,Ignacio Monreal Eraso,3498.0,Left Back,4,Arsenal,1,['433ee33c-c512-4b9d-ab14-868cf62553c5'],48,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:48.344,Pass,
,,,,,,,,,,,,,,,1.205541,,,,,,,,,,,18783e8e-601f-435c-aab6-9621af5005eb,26,,"[80.2, 4.0]",3754309,0,,,,,1.5707964,,Other,,,"[80.2, 9.5]",,High Pass,,5.5,Incomplete,,Mesut Özil,3496.0,,,,,,,1,From Free Kick,Olivier Giroud,3604.0,Center Forward,4,Arsenal,1,"['99898eed-ea1e-4f2b-83eb-ca5498537737', 'fe03c40b-c9d5-49b9-8093-53c9856654e8']",53,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:53.151,Pass,
,,,,,,,,,,,,,,,0.732469,,,,,,,,,,,99898eed-ea1e-4f2b-83eb-ca5498537737,28,,"[39.9, 70.6]",3754309,0,,,,,1.6345396,,Right Foot,,,"[39.3, 80.0]",,Low Pass,,9.419129,Out,,Victor Wanyama,3098.0,,,,,,Recovery,1,From Free Kick,Jordy Clasie,16181.0,Left Defensive Midfield,4,Arsenal,1,"['18783e8e-601f-435c-aab6-9621af5005eb', '731174a3-5661-4858-8b89-1b0e828c82fb']",54,,,,,,,,,,,,,,,,,,Southampton,25,00:00:54.356,Pass,
,,,,,,,,,,,,,,,3.097243,,,,,,,,,,,f466f5b8-1bad-456e-9c6f-b8d9b71f7c31,30,,"[86.7, 0.1]",3754309,1,,,,,0.31194696,,,,,"[117.4, 10.0]",,Low Pass,,32.256783,,,Olivier Giroud,3604.0,,,,,,Throw-in,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,5,Arsenal,1,['3fcd5a7f-8e96-4258-a495-704c56326f16'],3,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:03.229,Pass,
,,,,,,,,,,,,,,,1.536394,,,,,,,,,,,e8d1a241-be98-4d79-9c6d-793b396abaa5,36,,"[120.0, 0.1]",3754309,1,,,,,1.9097866,9c7e584d-4c47-4c10-a259-11e01cf02aa5,Left Foot,,,"[107.8, 34.7]",,High Pass,,36.687874,,True,Olivier Giroud,3604.0,True,,,Outswinging,,Corner,1,From Corner,Ignacio Monreal Eraso,3498.0,Left Back,6,Arsenal,1,['2b93963f-6a25-493d-afea-ee76da247eed'],30,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:30.878,Pass,
,,,,,,,,,,,,,,,3.679581,,,,,,,,,,,3377037b-7f21-41a4-8f4f-f302656bd625,40,,"[7.0, 44.1]",3754309,1,,,,,0.42297953,,Right Foot,,,"[73.2, 73.9]",,High Pass,,72.59807,,,Shane Long,3842.0,,,,,,Goal Kick,1,From Goal Kick,Maarten Stekelenburg,20201.0,Goalkeeper,7,Southampton,25,['82af7c2c-1763-4ca2-9500-b820232d254a'],58,,,,,,,,,,,,,,,,,,Southampton,25,00:01:58.855,Pass,
,,,,,,,,,,,,,,,1.028363,,,,,,,,,,,2bc5393d-befe-48fd-a9d1-e44b85adf5b0,43,,"[73.2, 73.9]",3754309,2,,,,,-1.3588387,,Other,,,"[74.9, 66.0]",,Low Pass,,8.080841,,,James Ward-Prowse,3328.0,,,,,,,1,From Goal Kick,Shane Long,3842.0,Center Forward,7,Southampton,25,['299bb60e-6ece-4f06-b303-d2f5d3b9253f'],2,,,,,,,,,,,,,,,,,,Southampton,25,00:02:02.694,Pass,
,,,,,,,,,,,,,,,1.990205,,,,,,,,,,,d13ac519-a0ec-438f-896c-da38c1f8f92f,45,,"[74.9, 66.0]",3754309,2,,,,,0.4967618,,Left Foot,,,"[93.9, 76.3]",,High Pass,,21.612265,,,Sadio Mané,3629.0,,,,,,,1,From Goal Kick,James Ward-Prowse,3328.0,Right Wing,7,Southampton,25,['87f61621-09ea-41cd-8ebe-8bef2e6c680b'],3,,,,,,,,,,,,,,,,,,Southampton,25,00:02:03.722,Pass,
,,,,,,,,,,,,,,,1.100635,,,,,,,,,,,b3abf7b5-1c8b-4223-9e5f-9fb9fd64f900,50,,"[30.8, 0.1]",3754309,2,,True,,,0.4473003,,,,,"[45.6, 7.2]",,High Pass,,16.414932,,,Olivier Giroud,3604.0,,,,,,Throw-in,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,8,Arsenal,1,['c9845fbe-a7a8-458e-8c7c-d2548217ef5b'],21,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:21.244,Pass,
,,,,,,,,,,,,,,,1.201619,,,,,,,,,,,3268e9a2-5019-4513-ae08-d6b3124a3ec3,53,,"[45.6, 7.2]",3754309,2,,,,True,-0.43128482,,,,,"[56.9, 2.0]",,High Pass,,12.439052,,,Theo Walcott,3668.0,,,,,,,1,From Throw In,Olivier Giroud,3604.0,Center Forward,8,Arsenal,1,"['593e6066-0f5b-4e90-9a8d-e1ac5644988e', 'bd3c7b21-f6e7-43d9-b54b-92bcc4d58164']",22,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:22.399,Pass,True
,,,,,,,,,,,,,,,1.611856,,,,,,,,,,,7beafb6a-d910-4065-b56d-c3c658195fc9,57,,"[56.5, 2.4]",3754309,2,,,,,-3.0899146,,Right Foot,,,"[50.7, 2.1]",,Low Pass,,5.8077536,Incomplete,,,,,,,,,,1,From Throw In,Theo Walcott,3668.0,Left Wing,8,Arsenal,1,['731c9975-57ce-4f33-a560-9739a574e730'],24,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:24.034,Pass,
,,,,,,,,,,,,,,,2.701316,,,,,,,,,,,731c9975-57ce-4f33-a560-9739a574e730,58,,"[69.4, 78.0]",3754309,2,,,,,-0.1882215,,Right Foot,,,"[105.1, 71.2]",,High Pass,,36.34185,,,Sadio Mané,3629.0,,,,,,Recovery,1,From Throw In,James Ward-Prowse,3328.0,Right Wing,8,Arsenal,1,"['7beafb6a-d910-4065-b56d-c3c658195fc9', '9a8bd5ba-cd53-4089-88a8-21aeedc419a9']",25,,,,,,,,,,,,,,,,,,Southampton,25,00:02:25.646,Pass,
,,,,,,,,,,,,,,,5.381614,,,,,,,,,,,a5557f08-7bb1-4a16-bc21-f80a77ed50db,66,,"[4.3, 25.5]",3754309,2,,,,,-0.36585924,,Right Foot,,,"[70.6, 0.1]",,High Pass,,70.99895,Out,,,,,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,8,Arsenal,1,,32,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:32.174,Pass,
,,,,,,,,,,,,,,,1.959974,,,,,,,,,,,054635ec-47c5-43dc-90d9-a7cb7c93a2ee,67,,"[47.2, 80.0]",3754309,2,,True,,,-1.9214014,,,,,"[40.8, 62.5]",,Low Pass,,18.633572,,,Virgil van Dijk,3669.0,,,,,,Throw-in,1,From Throw In,Rhu-endly Martina,3590.0,Right Back,9,Southampton,25,['a391c2ad-f3a9-463f-b766-f75891306f08'],43,,,,,,,,,,,,,,,,,,Southampton,25,00:02:43.778,Pass,
,,,,,,,,,,,,,,,2.370821,,,,,,,,,,,7e5a50c6-0d4c-43c5-9894-e7cc66dc5d74,69,,"[34.6, 60.6]",3754309,2,,,,,-1.2949904,,Right Foot,,,"[39.1, 44.7]",,Ground Pass,,16.524527,,,Jordy Clasie,16181.0,,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Left Center Back,9,Southampton,25,['c75d8445-e8da-4d85-aaf0-8c18adff3b48'],46,,,,,,,,,,,,,,,,,,Southampton,25,00:02:46.085,Pass,
,,,,,,,,,,,,,,,0.990125,,,,,,,,,,,3b9c814c-2f6c-4b0f-a68f-7a6c1b937b1d,72,,"[41.3, 35.7]",3754309,2,,,,,-0.23837084,,Right Foot,,,"[52.0, 33.1]",,Ground Pass,,11.011357,,,Steven Davis,3828.0,,,,,,,1,From Throw In,Jordy Clasie,16181.0,Left Defensive Midfield,9,Southampton,25,['86f605c8-d197-4809-81f6-602cbd924e34'],50,,,,,,,,,,,,,,,,,,Southampton,25,00:02:50.313,Pass,
,,,,,,,,,,,,,,,1.8328,,,,,,,,,,,0eca718e-b04b-4475-baa5-043d254ead38,74,,"[52.3, 33.1]",3754309,2,,,,,2.5345128,,Right Foot,,,"[32.0, 47.2]",,Ground Pass,,24.71639,,,Virgil van Dijk,3669.0,,,,,,,1,From Throw In,Steven Davis,3828.0,Left Wing,9,Southampton,25,['78d13311-96e9-49b2-af41-e16532329d6f'],51,,,,,,,,,,,,,,,,,,Southampton,25,00:02:51.303,Pass,
,,,,,,,,,,,,,,,1.807089,,,,,,,,,,,c4ae54f7-beef-41fb-9904-c65bfabab344,77,,"[34.3, 48.4]",3754309,2,,,,,1.3576344,,Right Foot,,,"[39.3, 71.5]",,Ground Pass,,23.634932,,,José Miguel da Rocha Fonte,3960.0,,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Left Center Back,9,Southampton,25,['7867c48e-962e-42be-b25e-6efaf706308f'],54,,,,,,,,,,,,,,,,,,Southampton,25,00:02:54.437,Pass,
,,,,,,,,,,,,,,,1.36831,,,,,,,,,,,69647912-2951-4550-b4f6-5aa079f0fc89,80,,"[39.9, 70.1]",3754309,2,,,,,-1.6582019,,Right Foot,,,"[38.2, 50.7]",,Ground Pass,,19.474342,,,Virgil van Dijk,3669.0,,,,,,,1,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,9,Southampton,25,['cae9930a-39e6-4b04-9daa-625cb8f01fa8'],57,,,,,,,,,,,,,,,,,,Southampton,25,00:02:57.077,Pass,
,,,,,,,,,,,,,,,1.721672,,,,,,,,,,,2a038722-d8e4-4077-9ca7-c66f673469ad,82,,"[38.2, 50.7]",3754309,2,,,,,1.5048543,,Left Foot,,,"[39.6, 71.9]",,Ground Pass,,21.246176,,,José Miguel da Rocha Fonte,3960.0,,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Left Center Back,9,Southampton,25,['19f7ce3f-0db2-4647-94fc-aceb82378a20'],58,,,,,,,,,,,,,,,,,,Southampton,25,00:02:58.446,Pass,
,,,,,,,,,,,,,,,2.268738,,,,,,,,,,,4aa9f70b-0e55-4dcf-8fcb-da67cf61a3d3,86,,"[22.3, 67.0]",3754309,3,,,,,-2.1542244,,Right Foot,,,"[5.6, 41.7]",,Ground Pass,,30.314682,,,Maarten Stekelenburg,20201.0,,,,,,,1,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,9,Southampton,25,['dd23a799-6a11-47fd-8a41-d7a4ff46e4f4'],5,,,,,,,,,,,,,,,,,,Southampton,25,00:03:05.503,Pass,
,,,,,,,,,,,,,,,1.780498,,,,,,,,,,,d5559d9a-b117-46f2-9cf8-73c6c5b65f87,89,,"[5.6, 41.7]",3754309,3,,,,,0.64759105,,Left Foot,,,"[44.6, 71.2]",,High Pass,,48.90041,Incomplete,,,,,,,,,,1,From Throw In,Maarten Stekelenburg,20201.0,Goalkeeper,9,Southampton,25,['d073c7ab-6246-4f25-aeb2-95dfa22a6812'],8,,,,,,,,,,,,,,,,,,Southampton,25,00:03:08.116,Pass,
,,,,,,,,,,,,,,,5.69601,,,,,,,,,,,d073c7ab-6246-4f25-aeb2-95dfa22a6812,90,,"[75.5, 8.9]",3754309,3,,,,,0.10744973,,Head,,,"[120.0, 13.7]",,High Pass,,44.75813,Out,,,,,,,,,Recovery,1,From Throw In,Theo Walcott,3668.0,Left Wing,9,Southampton,25,['d5559d9a-b117-46f2-9cf8-73c6c5b65f87'],9,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:09.896,Pass,
,,,,,,,,,,,,,,,5.086957,,,,,,,,,,,34b2a622-79b7-4463-a96b-416b2a74639c,91,,"[7.0, 44.1]",3754309,3,,,,,0.19357514,,Right Foot,,,"[87.6, 59.9]",,High Pass,,82.13403,Incomplete,,Sadio Mané,3629.0,,,,,,Goal Kick,1,From Goal Kick,Maarten Stekelenburg,20201.0,Goalkeeper,10,Southampton,25,"['33f819be-7bd1-42e8-a480-c7f083382656', 'bc54de9a-a08a-44b8-ba3e-edccdedd1a28']",31,,,,,,,,,,,,,,,,,,Southampton,25,00:03:31.673,Pass,
,,,,,,,,,,,,,,,2.826303,,,,,,,,,,,181dc1bf-6632-4418-ab1e-d416d9e0fddc,99,,"[38.2, 37.8]",3754309,3,,,,,1.3863152,,Right Foot,,,"[42.1, 58.7]",,Ground Pass,,21.260761,,,Héctor Bellerín Moruno,3511.0,,,,,,,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,11,Arsenal,1,['602922b3-a68f-4493-906a-fb0df95606df'],42,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:42.212,Pass,
,,,,,,,,,,,,,,,1.063339,,,,,,,,,,,150c4879-0eef-4cce-a3ab-8014937f3d6f,102,,"[44.6, 66.4]",3754309,3,,,,,-0.9087359,,Right Foot,,,"[49.9, 59.6]",,Ground Pass,,8.621485,,,Aaron Ramsey,3517.0,,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,11,Arsenal,1,['ef108aa6-6e1a-4cea-ab9b-c34da155b6c5'],46,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:46.884,Pass,
,,,,,,,,,,,,,,,0.988662,,,,,,,,,,,43fa4ed0-13f0-4abb-9131-6275c12c1073,105,,"[49.9, 59.2]",3754309,3,,,,,2.1267734,,Right Foot,,,"[43.5, 69.5]",,Ground Pass,,12.126417,,,Héctor Bellerín Moruno,3511.0,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Left Defensive Midfield,11,Arsenal,1,['4bf24734-9547-452f-bf04-73c0643477c6'],48,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:48.027,Pass,
,,,,,,,,,,,,,,,0.828774,,,,,,,,,,,46349bf9-100b-421b-9256-41617de943d1,108,,"[53.9, 71.0]",3754309,3,,,,,0.33502412,,Right Foot,,,"[67.4, 75.7]",,Ground Pass,,14.294754,,,Joel Nathaniel Campbell Samuels,5581.0,,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,11,Arsenal,1,['08258ba4-ee0c-466c-a254-2820c4dd37e7'],53,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:53.302,Pass,
,,,,,,,,,,,,,,,1.145854,,,,,,,,,,,abb213b6-0a27-4320-8317-e1ee30a77519,112,,"[65.3, 76.4]",3754309,3,,,,,-2.5914268,,Left Foot,,,"[57.8, 71.8]",,Ground Pass,,8.798295,,,Héctor Bellerín Moruno,3511.0,,,,,,,1,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,11,Arsenal,1,"['17152b25-f6d9-469f-a969-b60e687421e6', '6fc22980-5a35-4656-a39e-b362f8b9179c']",54,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:54.659,Pass,True
,,,,,,,,,,,,,,,0.881156,,,,,,,,,,,686ac84d-e40a-4ade-9a55-f7a1f521ba57,115,,"[57.6, 71.8]",3754309,3,,,,,-0.8519663,,Left Foot,,,"[64.6, 63.8]",,Ground Pass,,10.630146,,,Joel Nathaniel Campbell Samuels,5581.0,,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,11,Arsenal,1,['c35934c7-e746-4b81-b3a3-cb187ac0650c'],55,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:55.845,Pass,
