ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.320798,,,,,,,,,,,,,d7033208-f09a-49f6-ab2e-ed05740f770a,16,,"[35.0, 16.9]",3754248,0,,,,,-0.93665045,,Left Foot,,,,"[46.4, 1.4]",Ground Pass,,19.240843,,,,Pape N''Diaye Souaré,4884.0,,,,,,,1,From Kick Off,Damien Delaney,3693.0,Left Center Back,2,Crystal Palace,31,['b78eef35-020b-4dd5-aaba-8d71d52a6c46'],11,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:11.201,Pass,
,,,,,,,,,,,,,,1.10275,,,,,,,,,,,,,51d17ee1-6edd-408f-84c8-6138e086c7cd,19,,"[42.2, 2.0]",3754248,0,,,,,2.735891,,Left Foot,,,,"[27.3, 8.4]",Ground Pass,,16.21635,,,,Damien Delaney,3693.0,,,,,,,1,From Kick Off,Pape N''Diaye Souaré,4884.0,Left Back,2,Crystal Palace,31,['6b17fade-62a4-4f2d-8488-6eaefab929f7'],13,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:13.319,Pass,
,,,,,,,,,,,,,,5.572354,,,,,,,,,,,,,788d5875-afe4-43d4-9f9d-fd26bbd841f5,22,,"[29.8, 7.4]",3754248,0,,,,,-0.073672496,,Left Foot,,,,"[98.9, 2.3]",High Pass,,69.28795,,Incomplete,,Jordon Mutch,15892.0,,,,,,,1,From Kick Off,Damien Delaney,3693.0,Left Center Back,2,Crystal Palace,31,"['03dc242f-bd64-41bd-bc6f-0ff168d81ffe', '29e4b289-c256-41e4-a9c1-6aa96a19bd49']",15,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:15.318,Pass,
,,,,,,,,,,,,,,0.173331,,,,,,,,,,,,,29e4b289-c256-41e4-a9c1-6aa96a19bd49,25,,"[21.2, 77.8]",3754248,0,,,,,0.14189705,,Right Foot,,,,"[24.7, 78.3]",Ground Pass,,3.535534,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Simon Francis,3608.0,Right Center Back,2,Crystal Palace,31,"['1b24c46d-e76f-4524-95c3-e07690323dfc', '788d5875-afe4-43d4-9f9d-fd26bbd841f5', 'b75361ef-e344-46d4-974b-b6a48b49b600']",20,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:20.890,Pass,True
,,,,,,,,,,,,,,0.926195,,,,,,,,,,,,,ddfe0d77-9535-433d-bd0a-22e4b5f97ecc,29,,"[99.8, 0.1]",3754248,0,,,,,0.35781738,,,,,,"[111.3, 4.4]",Low Pass,,12.277622,,,,Jordon Mutch,15892.0,,,,,,Throw-in,1,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,3,Crystal Palace,31,['d63d5cd1-f2ba-438d-a79c-fd3cb79ec161'],39,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:39.917,Pass,
,,,,,,,,,,,,,,0.698623,,,,,,,,,,,,,60cfcbc6-986e-435f-9315-54b50609486a,31,,"[111.3, 4.1]",3754248,0,,,,,-2.545808,,Right Foot,,,,"[105.4, 0.1]",Low Pass,,7.1281133,,,,Pape N''Diaye Souaré,4884.0,,,,,,,1,From Throw In,Jordon Mutch,15892.0,Left Center Forward,3,Crystal Palace,31,['ff3f2555-a02f-4e53-814e-ad4c7dbb023b'],40,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:40.843,Pass,
,,,,,,,,,,,,,,0.152965,,,,,,,,,,,,,c8494724-a429-49c5-a597-66e477c038aa,35,,"[117.7, 0.6]",3754248,0,,,,,1.2387369,,Left Foot,,,,"[118.7, 3.5]",Low Pass,,3.0675724,,Incomplete,,,,,,,,,,1,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,3,Crystal Palace,31,"['4ada5ce7-3f44-4065-b8df-bd7b3fa2a60f', '7d5840dd-cf6c-44e4-a39c-9f91f140b2c9']",44,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:44.176,Pass,True
,,,,,,,,,,,,,,2.36326,,,,,,,,,,,,,21ddbcaf-fabf-4291-973a-4c9ac376bb20,37,,"[120.0, 0.1]",3754248,1,,,,,1.7634971,0141a374-4900-4cb9-8f43-a3d94d6e762c,Left Foot,,,,"[112.0, 41.1]",High Pass,,41.773197,,,True,Scott Dann,3407.0,True,,True,Outswinging,,Corner,1,From Corner,Jason Puncheon,19688.0,Left Midfield,4,Crystal Palace,31,['758932ba-6ca9-40c8-91aa-2618d1d00af8'],11,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:11.654,Pass,
,,,,,,,,,,,,,,3.489478,,,,,,,,,,,,,7224168a-f9f6-4626-a363-6a694cbf0e70,42,,"[7.0, 44.1]",3754248,1,,,,,0.53163755,,Right Foot,,,,"[57.5, 73.8]",High Pass,,58.586174,,Incomplete,,Adam Smith,6409.0,,,,,,Goal Kick,1,From Goal Kick,Artur Boruc,20074.0,Goalkeeper,5,AFC Bournemouth,28,"['24bb2d16-8879-4aa2-8897-86a41ec00f0f', '418709e5-e390-44c9-b347-aeaee4dd87a0']",34,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:34.074,Pass,
,,,,,,,,,,,,,,2.020604,,,,,,,,,,,,,24bb2d16-8879-4aa2-8897-86a41ec00f0f,45,,"[62.6, 6.3]",3754248,1,,,,True,0.4776654,,,,,,"[79.6, 15.1]",High Pass,,19.142622,,Incomplete,,Jordon Mutch,15892.0,,,,,,Recovery,1,From Goal Kick,Jason Puncheon,19688.0,Left Midfield,5,AFC Bournemouth,28,"['3ccdcd6e-def9-4422-a9fe-7f9d948dee0a', '536f209a-feff-4268-be1c-dd91c0923881', '7224168a-f9f6-4626-a363-6a694cbf0e70', '935087af-c1dc-4df4-8543-55c6aa10fb4d']",37,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:37.564,Pass,True
,,,,,,,,,,,,,,2.291156,,,,,,,,,,,,,536f209a-feff-4268-be1c-dd91c0923881,47,,"[40.5, 65.0]",3754248,1,,,,,2.1099017,,Head,,,,"[33.8, 76.2]",Low Pass,,13.051054,,,,Simon Francis,3608.0,,,,,,Recovery,1,From Goal Kick,Andrew Surman,3344.0,Center Defensive Midfield,5,AFC Bournemouth,28,"['24bb2d16-8879-4aa2-8897-86a41ec00f0f', '769d938f-3de7-4542-921c-ddebf8f6a002']",39,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:39.585,Pass,
,,,,,,,,,,,,,,0.048226,,,,,,,,,,,,,aa51b990-b440-4bae-96ed-ee5418e53445,50,,"[30.5, 75.7]",3754248,1,,,,,0.31362066,,Right Foot,,,,"[34.2, 76.9]",High Pass,,3.88973,,Incomplete,,,,,,,,,,1,From Goal Kick,Simon Francis,3608.0,Right Center Back,5,AFC Bournemouth,28,"['15745895-178a-4105-b911-fd741df308bc', '397c2cd2-fa99-462e-bb8a-6051de64b31c']",41,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:41.876,Pass,True
,,,,,,,,,,,,,,0.914724,,,,,,,,,,,,,a6603c8b-b7af-49b2-bc9a-a4a012d39056,52,,"[47.5, 80.0]",3754248,2,,,,,-1.5707964,,,,,,"[47.5, 72.9]",Low Pass,,7.1,,,,Dan Gosling,3343.0,,,,,,Throw-in,1,From Throw In,Adam Smith,6409.0,Right Back,6,AFC Bournemouth,28,['027055ce-94b8-4656-8b06-740881e6ad5e'],4,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:04.390,Pass,
,,,,,,,,,,,,,,0.55402,,,,,,,,,,,,,fc23117e-9c42-4228-970b-1e3f4bec4cef,55,,"[47.5, 72.9]",3754248,2,,,,,1.4940244,,Right Foot,,,,"[47.9, 78.1]",Low Pass,,5.215362,,,,Adam Smith,6409.0,,,,,,,1,From Throw In,Dan Gosling,3343.0,Left Center Midfield,6,AFC Bournemouth,28,['c483de48-8df7-42a9-b6cd-5a42825dd268'],5,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:05.331,Pass,
,,,,,,,,,,,,,,2.779495,,,,,,,,,,,,,517c8410-51d8-4821-a0af-74140b7f069d,61,,"[34.7, 75.7]",3754248,2,,,,,-2.152578,,Right Foot,,,,"[15.1, 45.9]",Ground Pass,,35.66791,,,,Artur Boruc,20074.0,,,,,,Free Kick,1,From Free Kick,Simon Francis,3608.0,Right Center Back,7,AFC Bournemouth,28,['b6c80e7b-1ecc-44c4-9d75-888e5eeb8753'],13,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:13.989,Pass,
,,,,,,,,,,,,,,2.675774,,,,,,,,,,,,,ed70b817-9436-4da3-8050-992dc6b1d3e7,64,,"[15.1, 45.9]",3754248,2,,,,,-1.2369982,,Right Foot,,,,"[23.7, 21.1]",Ground Pass,,26.24881,,,,Steve Cook,3341.0,,,,,,,1,From Free Kick,Artur Boruc,20074.0,Goalkeeper,7,AFC Bournemouth,28,['4a3f86b9-695d-4ca9-a4ef-bcf7087f420e'],16,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:16.808,Pass,
,,,,,,,,,,,,,,1.348783,,,,,,,,,,,,,0431984b-9337-4aaa-95a7-65457d66e409,66,,"[23.7, 20.8]",3754248,2,,,,,-0.6968728,,Right Foot,,,,"[42.1, 5.4]",Ground Pass,,23.994165,,,,Charlie Daniels,3345.0,,,,,,,1,From Free Kick,Steve Cook,3341.0,Left Center Back,7,AFC Bournemouth,28,['251033c4-d131-4a52-a54f-3b43681176a6'],19,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:19.484,Pass,
,,,,,,,,,,,,,,1.131108,,,,,,,,,,,,,2fe36ecc-112f-4eee-ba7c-311a7b889b41,70,,"[50.0, 16.2]",3754248,2,,,,,0.58959246,,Left Foot,,,,"[64.5, 25.9]",Ground Pass,,17.445343,,,,Glenn Murray,3085.0,,,,,,,1,From Free Kick,Charlie Daniels,3345.0,Left Back,7,AFC Bournemouth,28,['c80b0a4b-5f64-48c0-bc43-fa1fa89ce34f'],23,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:23.312,Pass,
,,,,,,,,,,,,,,1.21033,,,,,,,,,,,,,f01b58c1-fc4d-4b2f-9452-ffe73ed77048,74,,"[64.9, 25.7]",3754248,2,,,,,-1.5707964,,Right Foot,,,,"[64.9, 18.3]",Ground Pass,,7.4,,,,Charlie Daniels,3345.0,,,,,,,1,From Free Kick,Glenn Murray,3085.0,Center Forward,7,AFC Bournemouth,28,"['6976541b-5b95-4b51-9fbd-5f96d0433567', 'd645756e-6bef-4fa5-8b6e-27f035861d61']",24,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:24.483,Pass,True
,,,,,,,,,,,,,,2.5824,,,,,,,,,,,,,4f156a3b-c006-4aba-a542-d2c87f81aec6,79,,"[82.4, 18.3]",3754248,2,,,,,-1.6233793,,Left Foot,,,,"[81.7, 5.0]",Ground Pass,,13.318408,,,,Junior Stanislas,3463.0,,,,,,,1,From Free Kick,Charlie Daniels,3345.0,Left Back,7,AFC Bournemouth,28,['36408d00-4e92-4e17-88c9-e9c093a94577'],31,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:31.482,Pass,
,,,,,,,,,,,,,,1.816499,,,,,,,,,,,,,045ff83c-cd15-4f94-b11b-79c63bd853e6,83,,"[81.2, 5.4]",3754248,2,,,,,2.91349,,Right Foot,,,,"[70.0, 8.0]",Ground Pass,,11.497826,,,,Harry Arter,3304.0,,,,,,,1,From Free Kick,Junior Stanislas,3463.0,Left Midfield,7,AFC Bournemouth,28,"['b22aaecb-bb6c-4a67-8076-b8ab938f5155', 'e909f7ba-5661-4225-b524-a16fb5149291']",34,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:34.104,Pass,True
,,,,,,,,,,,,,,0.251314,,,,,,,,,,,,,c4d99f7a-b307-41ed-a1d0-b60d577a3ff3,86,,"[71.2, 8.3]",3754248,2,,,,,-0.64502317,,Left Foot,,,,"[81.7, 0.4]",High Pass,,13.140016,,Out,,,,,,,,,,1,From Free Kick,Harry Arter,3304.0,Right Center Midfield,7,AFC Bournemouth,28,['b22aaecb-bb6c-4a67-8076-b8ab938f5155'],35,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:35.960,Pass,True
,,,,,,,,,,,,,,0.896044,,,,,,,,,,,,,7a5e1abe-a85d-49c9-aebb-8a319209e928,87,,"[54.3, 80.0]",3754248,2,,,,,-0.897081,,,,,,"[63.8, 68.1]",Low Pass,,15.22695,,,,Fraizer Campbell,9641.0,,,,,,Throw-in,1,From Throw In,Joel Ward,3443.0,Right Back,8,Crystal Palace,31,['5c8f0a80-fc21-4a54-a44e-fff1df1c6a60'],54,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:54.445,Pass,
,,,,,,,,,,,,,,0.583153,,,,,,,,,,,,,d4945338-3f52-42ff-90bb-24ec90261977,91,,"[61.7, 72.3]",3754248,2,,,,,2.646041,,Right Foot,,,,"[54.3, 76.3]",Ground Pass,,8.411897,,,,Joel Ward,3443.0,,,,,,,1,From Throw In,Fraizer Campbell,9641.0,Right Center Forward,8,Crystal Palace,31,"['65e4ad5a-deed-4e6e-a4df-ebd2e1b603d3', 'b976839f-69c5-4c01-94bc-200c4bd3919b']",56,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:56.547,Pass,True
,,,,,,,,,,,,,,0.782063,,,,,,,,,,,,,fb51dc33-a559-4fd3-930b-de186f08b0fe,93,,"[54.3, 76.3]",3754248,2,,,,,-1.4965528,,Right Foot,,,,"[55.2, 64.2]",Ground Pass,,12.133425,,,,Joe Ledley,4817.0,,,,,,,1,From Throw In,Joel Ward,3443.0,Right Back,8,Crystal Palace,31,['c749c413-cfad-4fd2-9cf3-2849c2b50b16'],57,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:57.130,Pass,
,,,,,,,,,,,,,,3.082944,,,,,,,,,,,,,c5e3525c-f44f-4bd7-b3fb-bbcfd117c226,100,,"[61.9, 64.2]",3754248,3,,,,,-0.76392174,,Left Foot,,,,"[104.7, 23.2]",High Pass,,59.269215,,,,Scott Dann,3407.0,,,True,,,Free Kick,1,From Free Kick,Damien Delaney,3693.0,Left Center Back,9,Crystal Palace,31,['7df54d42-ed02-446a-a174-7a8ad7f6d42a'],34,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:34.711,Pass,
,,,,,,,,,,,,,,1.153437,,,,,,,,,,,,,562969eb-f4ef-4c46-835b-a98804fcc71d,103,,"[104.7, 23.2]",3754248,3,,,,True,1.1383885,,,,,,"[108.9, 32.3]",Low Pass,,10.022474,,,,Jordon Mutch,15892.0,,,,,,,1,From Free Kick,Scott Dann,3407.0,Right Center Back,9,Crystal Palace,31,"['d4385543-ab44-4a3f-a700-2e6f210e802d', 'd675b4d2-6395-4866-975a-c8ad98afbc56']",37,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:37.794,Pass,True
,,,,,,,,,,,,,,2.409256,,,,,,,,,,,,,03290f0e-9b89-4322-9b9f-30a117d6749e,109,,"[120.0, 0.1]",3754248,4,,,,,1.7942729,,Left Foot,,,,"[110.5, 41.9]",High Pass,,42.865955,,Incomplete,True,Scott Dann,3407.0,,,True,Outswinging,,Corner,1,From Corner,Jason Puncheon,19688.0,Left Midfield,10,Crystal Palace,31,"['616af58c-c029-425c-9f00-ccc83d8dbec3', '6b63bdb8-22e2-4366-9cf0-a7806fe7a9c6']",8,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:08.321,Pass,
,,,,,,,,,,,,,,1.77921,,,,,,,,,,,,,2883cf6f-bbc5-4155-a6b9-c0758315e08d,114,,"[98.0, 43.5]",3754248,4,,,,,-1.2040664,,Left Foot,,,,"[103.8, 28.4]",High Pass,,16.175598,,Incomplete,,Jordon Mutch,15892.0,,,,,,Recovery,1,From Corner,Pape N''Diaye Souaré,4884.0,Left Back,10,Crystal Palace,31,"['13737575-cf87-4ac3-a91c-20d57ad0f4b7', '450cbe72-a060-4914-bab1-d5112c527308', '79d9ab71-2c12-463c-8d5b-60c4913fc051']",12,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:12.246,Pass,True
,,,,,,,,,,,,,,0.573102,,,,,,,,,,,,,d0e2d307-71f8-4fd1-adc9-43a4ff40ac19,120,,"[84.2, 21.8]",3754248,4,,,,,-0.113544606,,Left Foot,,,,"[95.6, 20.5]",Low Pass,,11.473884,,Incomplete,,James McArthur,3464.0,,,,,,Recovery,1,From Corner,Pape N''Diaye Souaré,4884.0,Left Back,10,Crystal Palace,31,"['71f36f71-b3c6-4b4d-b747-53e2719de03d', 'aff5d2f1-e6f0-487a-babc-0043af240248']",17,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:17.851,Pass,
,,,,,,,,,,,,,,0.883846,,,,,,,,,,,,,dab1430d-6191-48f2-9160-ee662520743e,123,,"[71.0, 0.1]",3754248,4,,,,,2.1799598,,,,,,"[68.0, 4.4]",Low Pass,,5.2430906,,,,James McArthur,3464.0,,,,,,Throw-in,1,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,11,Crystal Palace,31,['0f01dc36-0cb3-4288-9c9d-3c7d662121f7'],37,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:37.852,Pass,
,,,,,,,,,,,,,,0.776178,,,,,,,,,,,,,f34ac2fa-350c-4c75-adcb-a98da232da80,126,,"[68.4, 4.1]",3754248,4,,,,,-0.57133746,,Right Foot,,,,"[72.6, 1.4]",Low Pass,,4.9929953,,,,Pape N''Diaye Souaré,4884.0,,,,,,,1,From Throw In,James McArthur,3464.0,Left Center Midfield,11,Crystal Palace,31,"['8a1a72f9-252d-4552-a729-79dd46c9e0e0', '8df6586c-ea4a-4bcb-85c6-17f828903025']",38,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:38.736,Pass,True
,,,,,,,,,,,,,,0.879116,,,,,,,,,,,,,666a1080-a2fd-4d07-bc2c-7bea11683a22,129,,"[73.1, 1.4]",3754248,4,,,,,0.0,,Left Foot,,,,"[85.4, 1.4]",Ground Pass,,12.3,,,,Jordon Mutch,15892.0,,,,,,,1,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,11,Crystal Palace,31,"['8a1a72f9-252d-4552-a729-79dd46c9e0e0', 'dd344794-c289-4908-8517-92290127ce5d']",40,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:40.045,Pass,True
