bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.737349,,,,,,,,,,,,,71cb1ad2-1fad-4f3b-9096-2dd1c3220345,15,,"[45.4, 56.6]",3754350,0,,,,,-2.472336,,Left Foot,,,,"[32.0, 46.0]",,Ground Pass,,17.085667,,,Phil Jagielka,20046.0,,,,,,1,From Kick Off,James McCarthy,3607.0,Right Defensive Midfield,2,Everton,29,['3bdb585e-d31d-4a2c-9fa2-41c03951ee17'],9,,,,,,,,,,,,,,,,,,,Everton,29,00:00:09.464,Pass,
,,,,,,,,,,,,,,,,,,2.443495,,,,,,,,,,,,,5c9b4a66-6bad-47c3-ba6c-11a0ca026520,18,,"[30.4, 43.0]",3754350,0,,,,,-1.2097911,,Right Foot,,,,"[41.5, 13.6]",,Ground Pass,,31.425627,,,José Ramiro Funes Mori,4629.0,,,,,,1,From Kick Off,Phil Jagielka,20046.0,Right Center Back,2,Everton,29,['01c1a328-6ab3-472c-adc3-a9d2c9866b33'],12,,,,,,,,,,,,,,,,,,,Everton,29,00:00:12.723,Pass,
,,,,,,,,,,,,,,,,,,0.103742,,,,,,,,,,,,,180339ea-6d4d-4ce1-a739-2a9bb2a92124,21,,"[63.4, 10.3]",3754350,0,,,,,0.071307465,,Left Foot,,,,"[66.2, 10.5]",,Ground Pass,,2.8071337,Incomplete,,,,,,,,,1,From Kick Off,José Ramiro Funes Mori,4629.0,Left Center Back,2,Everton,29,['b263b79d-9610-475f-8d98-7162132e312c'],18,,,,,,,,,,,,,,,,,,,Everton,29,00:00:18.629,Pass,
,,,,,,,,,,,,,,,,,,1.669105,,,,,,,,,,,,,3fd7c8e0-e1e4-4909-a406-461b7e4e5893,23,,"[50.6, 0.1]",3754350,0,,,,,2.917636,,,,,,"[32.6, 4.2]",,Low Pass,,18.46104,,,José Ramiro Funes Mori,4629.0,,,,,Throw-in,1,From Throw In,Bryan Oviedo,5836.0,Left Back,3,Everton,29,['3d682348-e931-44cc-9cd0-aabe57f2ae73'],24,,,,,,,,,,,,,,,,,,,Everton,29,00:00:24.087,Pass,
,,,,,,,,,,,,,,,,,,1.560819,,,,,,,,,,,,,da57020e-839d-4e6a-9750-8759c77a54a0,26,,"[27.5, 11.1]",3754350,0,,,,,1.5967164,,Left Foot,,,,"[26.8, 38.1]",,Ground Pass,,27.009073,,,Phil Jagielka,20046.0,,,,,,1,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,3,Everton,29,['c071a010-d408-45dd-8656-d268bdafd7a9'],28,,,,,,,,,,,,,,,,,,,Everton,29,00:00:28.482,Pass,
,,,,,,,,,,,,,,,,,,1.336466,,,,,,,,,,,,,3b1e973f-e957-4788-be67-b042bb120df2,29,,"[28.4, 38.8]",3754350,0,,,,,1.5304595,,Right Foot,,,,"[29.3, 61.1]",,Ground Pass,,22.318153,,,Séamus Coleman,4589.0,,,,,,1,From Throw In,Phil Jagielka,20046.0,Right Center Back,3,Everton,29,['6000a5b8-91f3-4681-a6de-85ef364da1e3'],32,,,,,,,,,,,,,,,,,,,Everton,29,00:00:32.824,Pass,
,,,,,,,,,,,,,,,,,,1.00435,,,,,,,,,,,,,7dfc9cec-0a87-4d81-99dd-1914ad647137,32,,"[29.3, 61.1]",3754350,0,,,,,-0.29423457,,Right Foot,,,,"[39.2, 58.1]",,Ground Pass,,10.3445635,,,Gareth Barry,3633.0,,,,,,1,From Throw In,Séamus Coleman,4589.0,Right Back,3,Everton,29,['8bfba7d7-9ed2-4358-abc0-6a53326d0d26'],35,,,,,,,,,,,,,,,,,,,Everton,29,00:00:35.308,Pass,
,,,,,,,,,,,,,,,,,,1.379733,,,,,,,,,,,,,9fb66326-9b2a-484e-8d6a-985dae43b2b4,34,,"[39.2, 58.1]",3754350,0,,,,,-2.5352097,,Left Foot,,,,"[26.8, 49.5]",,Ground Pass,,15.090394,,,Phil Jagielka,20046.0,,,,,,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,3,Everton,29,['39daacee-0a92-478e-b110-a375142ae2d8'],36,,,,,,,,,,,,,,,,,,,Everton,29,00:00:36.312,Pass,
,,,,,,,,,,,,,,,,,,1.511901,,,,,,,,,,,,,8ffbb312-eeff-4d35-8be6-d267f6d16268,37,,"[30.9, 47.4]",3754350,0,,,,,-1.116144,,Right Foot,,,,"[44.0, 20.6]",,Ground Pass,,29.830353,,,Ross Barkley,4275.0,,,,,,1,From Throw In,Phil Jagielka,20046.0,Right Center Back,3,Everton,29,['37d5dcef-1704-4130-a628-a4061cc6179c'],39,,,,,,,,,,,,,,,,,,,Everton,29,00:00:39.860,Pass,
,,,,,,,,,,,,,,,,,,0.530037,,,,,,,,,,,,,b9c6c892-cc55-4e18-ab03-7db9034db540,40,,"[48.4, 26.7]",3754350,0,,,,,1.1485451,,Right Foot,,,,"[51.5, 33.6]",,Ground Pass,,7.56439,,,James McCarthy,3607.0,,,,,,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,3,Everton,29,['4836a327-3a52-441c-871b-e350288cb567'],43,,,,,,,,,,,,,,,,,,,Everton,29,00:00:43.142,Pass,
,,,,,,,,,,,,,,,,,,0.801201,,,,,,,,,,,,,e09bac5b-389c-467c-ae2d-1ad2536a73c3,44,,"[44.8, 31.3]",3754350,0,,,,,3.0934372,,Right Foot,,,,"[36.5, 31.7]",,Ground Pass,,8.309633,,,Phil Jagielka,20046.0,,,,,,1,From Throw In,James McCarthy,3607.0,Right Defensive Midfield,3,Everton,29,"['54d6d20f-259d-41a2-bc8d-21da0ef74b12', '6de54e57-2552-4c14-9851-2976dcc9f69f']",44,,,,,,,,,,,,,,,,,,,Everton,29,00:00:44.724,Pass,True
,,,,,,,,,,,,,,,,,,1.13785,,,,,,,,,,,,,d428ca28-b28c-4d9a-9708-1923ac939b78,46,,"[36.5, 31.7]",3754350,0,,,,,-1.5208379,,Right Foot,,,,"[37.2, 17.7]",,Ground Pass,,14.017489,,,José Ramiro Funes Mori,4629.0,,,,,,1,From Throw In,Phil Jagielka,20046.0,Right Center Back,3,Everton,29,['6dd21885-7ea8-4f1a-b0f8-823579192955'],45,,,,,,,,,,,,,,,,,,,Everton,29,00:00:45.526,Pass,
,,,,,,,,,,,,,,,,,,1.035062,,,,,,,,,,,,,67dbed1d-4572-4cfb-95fc-d97b3a30b6b6,49,,"[37.2, 17.2]",3754350,0,,,,,-0.9691427,,Right Foot,,,,"[46.4, 3.8]",,Ground Pass,,16.25423,,,Tom Cleverley,3683.0,,,,,,1,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,3,Everton,29,['e475aa32-41ee-402e-8ed0-1adcc625ab2e'],47,,,,,,,,,,,,,,,,,,,Everton,29,00:00:47.532,Pass,
,,,,,,,,,,,,,,,,,,0.929853,,,,,,,,,,,,,05bb1b8e-243d-4704-9aec-4db92784c898,52,,"[46.4, 3.8]",3754350,0,,,,,1.2895641,,Right Foot,,,,"[49.0, 12.8]",,Ground Pass,,9.368031,,,James McCarthy,3607.0,,,,,,1,From Throw In,Tom Cleverley,3683.0,Left Wing,3,Everton,29,['3ec064f1-023e-434f-b1ac-8053f8da4fcb'],49,,,,,,,,,,,,,,,,,,,Everton,29,00:00:49.729,Pass,
,,,,,,,,,,,,,,,,,,0.607353,,,,,,,,,,,,,61d632c4-6ffd-46ee-942f-0e1edf459f4e,54,,"[49.0, 12.8]",3754350,0,,,,,-2.0054665,,Right Foot,,,,"[46.4, 7.2]",,Ground Pass,,6.1741395,,,Tom Cleverley,3683.0,,,,,,1,From Throw In,James McCarthy,3607.0,Right Defensive Midfield,3,Everton,29,['0b21e1c3-f3ec-47ba-aeab-58d2d279f0ab'],50,,,,,,,,,,,,,,,,,,,Everton,29,00:00:50.659,Pass,
,,,,,,,,,,,,,,,,,,2.534872,,,,,,,,,,,,,a02265f8-7d5c-4390-a0c1-aab214548239,57,,"[44.3, 10.8]",3754350,0,,,,,0.10499365,,Right Foot,,,,"[88.9, 15.5]",,High Pass,,44.846962,,,Romelu Lukaku Menama,3289.0,,,,,,1,From Throw In,Tom Cleverley,3683.0,Left Wing,3,Everton,29,['6107786a-1de1-412d-9a93-f73e84af9499'],54,,,,,,,,,,,,,,,,,,,Everton,29,00:00:54.291,Pass,
,,,,,,,,,,,,,,,,,,3.226669,,,,,,,,,,,,,771cee25-95a2-47bb-b1a6-2f3ead80a638,61,,"[38.1, 60.2]",3754350,0,,,,,-2.5926507,,Right Foot,,,,"[7.2, 41.3]",,Low Pass,,36.221817,,,Ben Foster,4053.0,,,,,Recovery,1,From Throw In,Craig Dawson,3523.0,Right Back,3,Everton,29,['69926e8d-3bc2-40c2-bbbd-3f695c5460fa'],58,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:58.548,Pass,
,,,,,,,,,,,,,,,,,,3.12255,,,,,,,,,,,,,cff124eb-1130-4827-96a1-ed1b62835b9c,65,,"[3.6, 38.1]",3754350,1,,,,,-0.7123576,,Left Foot,,,,"[47.6, 0.1]",,High Pass,,58.137768,Out,,,,,,,,,1,From Throw In,Ben Foster,4053.0,Goalkeeper,3,Everton,29,['27b28307-c6ab-42ae-926c-fe2b8f2b4e9f'],3,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:03.545,Pass,True
,,,,,,,,,,,,,,,,,,1.124048,,,,,,,,,,,,,4660fbdd-e5c3-4701-8c89-1c4417e1bb1e,66,,"[72.5, 80.0]",3754350,1,,,,,-2.1919131,,,,,,"[64.7, 69.1]",,Low Pass,,13.4033575,,,Gareth Barry,3633.0,,,,,Throw-in,1,From Throw In,Séamus Coleman,4589.0,Right Back,4,Everton,29,['811cd933-a4e6-4545-a348-0d9bd4b0c50b'],12,,,,,,,,,,,,,,,,,,,Everton,29,00:01:12.995,Pass,
,,,,,,,,,,,,,,,,,,1.667051,,,,,,,,,,,,,7444d53f-308b-4ec0-abd0-b2710d335ac1,69,,"[55.0, 67.2]",3754350,1,,,,,-1.9787525,,Left Foot,,,,"[44.8, 43.6]",,Low Pass,,25.70992,,,José Ramiro Funes Mori,4629.0,,,,,,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,4,Everton,29,['cef2dbc1-22c0-41df-9c17-4fbb088fe8e5'],15,,,,,,,,,,,,,,,,,,,Everton,29,00:01:15.701,Pass,
,,,,,,,,,,,,,,,,,,0.69381,,,,,,,,,,,,,cbbba32f-6feb-4933-800f-f9e7fed2f14d,72,,"[64.0, 34.5]",3754350,1,,,,,1.2977877,,Left Foot,,,,"[66.1, 42.0]",,Ground Pass,,7.788453,,,Ross Barkley,4275.0,,,,,,1,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,4,Everton,29,['686aecfb-35e5-44a7-a430-91292bb9d4d5'],21,,,,,,,,,,,,,,,,,,,Everton,29,00:01:21.182,Pass,
,,,,,,,,,,,,,,,,,,0.720834,,,,,,,,,,,,,f3a50f25-d33c-4cda-8cb7-50659f65bbcb,76,,"[67.0, 43.0]",3754350,1,,,,,1.7975951,,Right Foot,,,,"[64.0, 56.0]",,Ground Pass,,13.341664,,,Gareth Barry,3633.0,,,,,,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,4,Everton,29,"['81fb16de-a09d-40a5-a910-2dac45c306a3', 'f5727627-36e8-4eef-850d-f498f2452073']",22,,,,,,,,,,,,,,,,,,,Everton,29,00:01:22.249,Pass,True
,,,,,,,,,,,,,,,,,,2.25563,,,,,,,,,,,,,9b45bc77-884d-431a-9513-3403f3784c14,79,,"[64.2, 56.4]",3754350,1,,,,,0.57256925,,Left Foot,,,,"[92.9, 74.9]",,Ground Pass,,34.145863,,,Aaron Lennon,3953.0,,,,,,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,4,Everton,29,['2278519c-72ca-41b4-a5af-0236ca768dbb'],23,,,,,,,,,,,,,,,,,,,Everton,29,00:01:23.757,Pass,
,,,,,,,,,,,,,,,,,,1.380808,,,,,,,,,,,,,d8bf30f3-9880-464b-bcd9-1fd5ccedcf61,82,,"[113.2, 68.9]",3754350,1,,,,,-1.948563,,Right Foot,True,,,"[105.7, 50.0]",,Low Pass,,20.333715,Incomplete,,,,,,,,,1,From Throw In,Aaron Lennon,3953.0,Right Wing,4,Everton,29,['98ad4d34-6f82-426a-884d-7e33e3b40df2'],28,,,,,,,,,,,,,,,,,,,Everton,29,00:01:28.792,Pass,
,,,,,,,,,,,,,,,,,,3.076829,,,,,,,,,,,,,c5e2050d-bb36-460e-94d5-c5377d4901ea,92,,"[78.7, 43.6]",3754350,1,,,,,-2.6018357,,Right Foot,,,,"[56.5, 30.3]",,High Pass,,25.879143,,,José Ramiro Funes Mori,4629.0,,,,,Recovery,1,From Throw In,James McCarthy,3607.0,Right Defensive Midfield,4,Everton,29,['39748ec9-2dff-48f4-b41b-4a3ea04f6e8a'],37,,,,,,,,,,,,,,,,,,,Everton,29,00:01:37.940,Pass,
,,,,,,,,,,,,,,,,,,1.422525,,,,,,,,,,,,,a4d29bbf-e06e-40e8-a17a-f298bc9e9418,94,,"[64.2, 21.6]",3754350,1,,True,,,-1.2068174,,Right Foot,,,,"[69.8, 6.9]",,Ground Pass,,15.730543,,,Bryan Oviedo,5836.0,,,,,,1,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,4,Everton,29,['41331a47-d185-469c-a2ae-334ed357d03a'],42,,,,,,,,,,,,,,,,,,,Everton,29,00:01:42.258,Pass,
,,,,,,,,,,,,,,,,,,1.02164,,,,,,,,,,,,,b3501018-2744-4d6b-af7e-1b470b1c7120,96,,"[69.8, 6.9]",3754350,1,,,,,2.024135,,Left Foot,,,,"[67.9, 10.8]",,Ground Pass,,4.3382025,,,Gareth Barry,3633.0,,,,,,1,From Throw In,Bryan Oviedo,5836.0,Left Back,4,Everton,29,['f11fa526-24b3-44d4-a562-23c184a2d09d'],45,,,,,,,,,,,,,,,,,,,Everton,29,00:01:45.458,Pass,
,,,,,,,,,,,,,,,,,,2.223671,,,,,,,,,,,,,19a04867-bcda-4869-a01b-a84849ed0c48,100,,"[68.2, 9.4]",3754350,1,,,,,0.43308944,,Left Foot,,,,"[105.4, 26.6]",,High Pass,,40.9839,Incomplete,,Romelu Lukaku Menama,3289.0,,,Through Ball,True,,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,4,Everton,29,"['0795a986-634c-44aa-b6e0-26ee2e4c475b', '5dcdf55d-d5bd-46d8-8a65-5e21b33f5d9c', '96af9f41-1615-49a6-9b1c-a63ec6018de9']",47,,,,,,,,,,,,,,,,,,,Everton,29,00:01:47.103,Pass,True
,,,,,,,,,,,,,,,,,,1.431133,,,,,,,,,,,,,31d7b71d-9549-41ad-be56-add677a6791b,103,,"[91.4, 0.1]",3754350,2,,,,,1.6590619,,,,,,"[90.4, 11.4]",,Low Pass,,11.344161,,,Gareth Barry,3633.0,,,,,Throw-in,1,From Throw In,Bryan Oviedo,5836.0,Left Back,5,Everton,29,['42be41af-43cf-43cf-87bc-115d18b4ad77'],0,,,,,,,,,,,,,,,,,,,Everton,29,00:02:00.203,Pass,
,,,,,,,,,,,,,,,,,,1.839058,,,,,,,,,,,,,a4370e46-96b5-4705-a729-7838b172139e,109,,"[109.0, 20.0]",3754350,2,,,,,1.8311436,,Left Foot,True,,,"[102.5, 44.4]",,High Pass,,25.25094,,,Aaron Lennon,3953.0,,,,,Recovery,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,5,Everton,29,"['6b8c3ebb-66fc-4722-9a45-b9c19a5e3a03', 'e16f608e-5bfa-4016-8f5a-b6356439b7ff']",4,,,,,,,,,,,,,,,,,,,Everton,29,00:02:04.264,Pass,True
,,,,,,,,,,,,,,,,,,0.574401,,,,,,,,,,,,,5ab33133-d66a-40f7-9c0a-1102e7282ad3,111,,"[102.6, 44.2]",3754350,2,,,,,-1.0873493,,Right Foot,,,,"[104.7, 40.2]",,Low Pass,,4.5177426,,,Romelu Lukaku Menama,3289.0,,,,,,1,From Throw In,Aaron Lennon,3953.0,Right Wing,5,Everton,29,['aec46432-836c-4ef0-b814-194fbbabb528'],6,,,,,,,,,,,,,,,,,,,Everton,29,00:02:06.103,Pass,
,,,,,,,,,,,,,,,,,,1.369953,,,,,,,,,,,,,5c58a200-cc65-4763-8108-2e0d868a9c9f,119,,"[67.6, 23.3]",3754350,2,,,,,2.1502032,,Left Foot,,,,"[57.0, 39.5]",,Ground Pass,,19.359753,,,Phil Jagielka,20046.0,,,,,,1,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,5,Everton,29,['99f25383-fdf9-4811-8529-50192cdfb6cd'],11,,,,,,,,,,,,,,,,,,,Everton,29,00:02:11.787,Pass,
,,,,,,,,,,,,,,,,,,1.390327,,,,,,,,,,,,,3431cbf7-8a5d-4b31-9f15-8f3de7ed2e3a,122,,"[63.1, 41.1]",3754350,2,,,,,1.5159732,,Left Foot,,,,"[64.0, 57.5]",,Ground Pass,,16.424677,,,Séamus Coleman,4589.0,,,,,,1,From Throw In,Phil Jagielka,20046.0,Right Center Back,5,Everton,29,['057219a0-3100-465e-8e44-c8146db80869'],16,,,,,,,,,,,,,,,,,,,Everton,29,00:02:16.663,Pass,
,,,,,,,,,,,,,,,,,,1.556632,,,,,,,,,,,,,fa190baf-5f94-49c6-9eaf-3f6b4be55d3f,126,,"[61.1, 59.1]",3754350,2,,,,,-2.1219938,,Right Foot,,,,"[53.6, 46.9]",,Ground Pass,,14.320964,,,Phil Jagielka,20046.0,,,,,,1,From Throw In,Séamus Coleman,4589.0,Right Back,5,Everton,29,"['289b75f1-4f95-4734-8420-60edb786dca5', 'a202be87-e44a-4a89-ab6e-bcbc43d0a7f8']",19,,,,,,,,,,,,,,,,,,,Everton,29,00:02:19.406,Pass,True
