bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.272351,,,,,,,,,,,,63057433-8079-4a6c-a39b-8a98e97fd697,16,,"[28.3, 49.3]",3754028,0,,,,,-1.5314078,,Right Foot,,,"[29.1, 29.0]",,Ground Pass,,20.315758,,,,,Virgil van Dijk,3669.0,,,,,,1,From Kick Off,José Miguel da Rocha Fonte,3960.0,Right Center Back,2,Southampton,25,['53d188c0-9cdb-43d7-b5c0-ae277a829c72'],7,,,,,,,,,,,,,,,,,,,Southampton,25,00:00:07.480,Pass,
,,,,,,,,,,,,,,,,,,1.821495,,,,,,,,,,,,e698d76d-e64e-4b40-b4e7-7a97407a96dd,19,,"[28.5, 29.4]",3754028,0,,,,,-0.5259487,,Right Foot,,,"[49.0, 17.5]",,High Pass,,23.703587,,,,,Ryan Bertrand,20045.0,,,,,,1,From Kick Off,Virgil van Dijk,3669.0,Left Center Back,2,Southampton,25,['8d3a2d03-2b19-4979-81b4-02649703568f'],9,,,,,,,,,,,,,,,,,,,Southampton,25,00:00:09.637,Pass,
,,,,,,,,,,,,,,,,,,1.366045,,,,,,,,,,,,2ec568ce-bbe9-4b72-9d45-40991d2e41f0,21,,"[48.7, 17.1]",3754028,0,,,,,0.6924986,,Other,,,"[57.5, 24.4]",,Low Pass,,11.4337225,,,,,Oriol Romeu Vidal,3272.0,,,,,,1,From Kick Off,Ryan Bertrand,20045.0,Left Back,2,Southampton,25,['ec11d91b-4b0e-4077-a5c4-f3e76d0b661c'],11,,,,,,,,,,,,,,,,,,,Southampton,25,00:00:11.458,Pass,
,,,,,,,,,,,,,,,,,,1.52036,,,,,,,,,,,,83d303e7-06be-485d-92c7-44d539affbaf,31,,"[53.6, 13.4]",3754028,0,,,,,-0.76825696,,Left Foot,,,"[62.5, 4.8]",,Ground Pass,,12.376186,,,,,Steven Davis,3828.0,,,,,Recovery,1,From Kick Off,Ryan Bertrand,20045.0,Left Back,2,Southampton,25,['e2a92597-048c-400c-92fc-8bf9c2e034f6'],15,,,,,,,,,,,,,,,,,,,Southampton,25,00:00:15.186,Pass,
,,,,,,,,,,,,,,,,,,3.750874,,,,,,,,,,,,19f11af8-8f0c-4b84-81a3-5355601d9e54,34,,"[65.9, 5.0]",3754028,0,,,,,0.21929538,,Right Foot,,,"[116.6, 16.3]",,High Pass,,51.944008,,,,,Shane Long,3842.0,,,,,,1,From Kick Off,Steven Davis,3828.0,Left Midfield,2,Southampton,25,['80c00a90-286a-43e7-8a68-00219b2c2c5c'],18,,,,,,,,,,,,,,,,,,,Southampton,25,00:00:18.211,Pass,
,,,,,,,,,,,,,,,,,,1.151725,,,,,,,,,,,,b7cb2fcf-972a-481d-bae3-cdc65bf296b4,38,,"[114.9, 10.6]",3754028,0,,,,,-2.9621706,,Right Foot,,,"[94.5, 6.9]",,Ground Pass,,20.732824,,,,,Steven Davis,3828.0,,,,,,1,From Kick Off,Shane Long,3842.0,Center Forward,2,Southampton,25,['4b6296cd-d9ca-4b87-8c5a-f48ae0719526'],25,,,,,,,,,,,,,,,,,,,Southampton,25,00:00:25.057,Pass,
,,,,,,,,,,,,,,,,,,0.74116,,,,,,,,,,,,22dc135e-4456-4fcc-8eed-6272bef92015,41,,"[100.3, 4.8]",3754028,0,,,,,1.3401904,,Left Foot,,,"[103.0, 16.3]",,Ground Pass,,11.812705,,,,,Shane Long,3842.0,,,,,,1,From Kick Off,Steven Davis,3828.0,Left Midfield,2,Southampton,25,['f6325a99-75df-465f-9d1c-6878ba64f66e'],28,,,,,,,,,,,,,,,,,,,Southampton,25,00:00:28.227,Pass,
,,,,,,,,,,,,,,,,,,2.412122,,,,,,,,,,,,015a8675-27f4-47a9-81cc-3bf4353df6af,43,,"[103.4, 16.3]",3754028,0,,,,,3.0873823,,Right Foot,,,"[77.6, 17.7]",,Ground Pass,,25.837957,,,Incomplete,,Victor Wanyama,3098.0,,,,,,1,From Kick Off,Shane Long,3842.0,Center Forward,2,Southampton,25,"['30b826a2-9563-4e1e-baac-9b95709a3e06', 'c7b1a771-49bb-4915-b315-1abe9d801365']",28,,,,,,,,,,,,,,,,,,,Southampton,25,00:00:28.968,Pass,
,,,,,,,,,,,,,,,,,,0.902212,,,,,,,,,,,,73cbb41c-6c21-41da-bca1-725ca77db921,48,,"[34.2, 60.9]",3754028,0,,,,,-1.5347759,,Left Foot,,,"[34.6, 49.8]",,Ground Pass,,11.107204,,,,,Fernando Luiz Rosa,3054.0,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,3,Manchester City,36,['027c3d73-b97f-4ce7-8ad0-bf11aedcb652'],34,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:34.587,Pass,
,,,,,,,,,,,,,,,,,,0.675885,,,,,,,,,,,,4f87c977-83ba-4617-848f-86f5af49e410,50,,"[34.8, 49.4]",3754028,0,,,,,0.63274884,,Right Foot,,,"[42.3, 54.9]",,Ground Pass,,9.300538,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Right Defensive Midfield,3,Manchester City,36,['67060977-ad2b-41da-a136-df5a237a7fcc'],35,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:35.490,Pass,
,,,,,,,,,,,,,,,,,,2.187597,,,,,,,,,,,,f519beb5-462e-4689-a343-49d9b1e2022f,52,,"[42.7, 54.5]",3754028,0,,,,,-1.5060406,,Left Foot,,,"[44.6, 25.2]",,Ground Pass,,29.36154,,,,,Fabian Delph,4597.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Attacking Midfield,3,Manchester City,36,['99eb8afa-a8c5-4942-84b3-3c17f9beeb0e'],36,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:36.165,Pass,
,,,,,,,,,,,,,,,,,,2.161471,,,,,,,,,,,,3d85a39c-c78d-40b5-b33d-949088d62ee3,55,,"[71.8, 4.9]",3754028,0,,,,,-0.16820677,,Right Foot,,,"[87.7, 2.2]",,Ground Pass,,16.127617,,,,,Aleksandar Kolarov,5596.0,,,,,,1,Regular Play,Fabian Delph,4597.0,Left Defensive Midfield,3,Manchester City,36,['c00dc8b8-61b5-4b2f-b9a4-f624ea201eb9'],41,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:41.441,Pass,
,,,,,,,,,,,,,,,,,,0.56048,,,,,,,,,,,,3b8cfbaa-a985-415f-9a88-54379d3f0ce0,58,,"[94.3, 0.8]",3754028,0,,,,,1.9786643,,Left Foot,,,"[90.8, 8.9]",,Ground Pass,,8.823832,,,,,Raheem Sterling,3233.0,,,,,,1,Regular Play,Aleksandar Kolarov,5596.0,Left Back,3,Manchester City,36,['c74274d9-4d72-40d5-92a4-eadd5c111cf3'],43,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:43.722,Pass,
,,,,,,,,,,,,,,,,,,0.953905,,,,,,,,,,,,9d82f50b-0946-4ac7-90a4-d52e9f7a792d,61,,"[88.3, 4.5]",3754028,0,,,,,-0.5624979,,Right Foot,,,"[92.9, 1.6]",,Ground Pass,,5.4378304,,,,,Fabian Delph,4597.0,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,3,Manchester City,36,['5b83e339-284b-4a03-962b-dca16bf95523'],46,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:46.201,Pass,
,,,,,,,,,,,,,,,,,,0.85844,,,,,,,,,,,,74281656-e994-4ad6-9701-16f771aa78fa,64,,"[92.9, 1.6]",3754028,0,,,,,2.896614,,Left Foot,,,"[88.1, 2.8]",,Ground Pass,,4.9477267,,,,,Raheem Sterling,3233.0,,,,,,1,Regular Play,Fabian Delph,4597.0,Left Defensive Midfield,3,Manchester City,36,['d491e7c9-5ac4-45b0-bdf2-60d091c957f1'],47,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:47.753,Pass,
,,,,,,,,,,,,,,,,,,1.232074,,,,,,,,,,,,78fc7307-1243-4fe2-96bf-10db593659cd,68,,"[85.8, 6.4]",3754028,0,,,,,1.1710153,,Right Foot,,,"[91.8, 20.6]",,Ground Pass,,15.415577,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,3,Manchester City,36,"['547dac12-50b7-40b8-b60a-cb44569f42d4', 'dfb76baf-e6ec-412e-befa-bdd47cac56bb']",49,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:49.869,Pass,True
,,,,,,,,,,,,,,,,,,2.11356,,,,,,,,,,,,150748e3-c0f2-4be8-bf18-2b91be0d41fa,72,,"[90.0, 19.5]",3754028,0,,,,,0.16061562,fbf318cc-a5ff-4331-9b5a-a70e2812e07c,Right Foot,,,"[107.9, 22.4]",,High Pass,,18.133394,,,,,Raheem Sterling,3233.0,True,,Through Ball,True,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Attacking Midfield,3,Manchester City,36,['18d17f78-3064-4eb5-9bda-40fbe145e2b1'],51,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:51.141,Pass,
,,,,,,,,,,,,,,,,,,0.70659,,,,,,,,,,,,2ef41de6-af02-44e5-b074-ce107e205f25,76,,"[5.9, 40.1]",3754028,0,,,,,2.4016178,,Right Foot,,,"[3.6, 42.2]",,Ground Pass,,3.1144824,,,,,Maarten Stekelenburg,20201.0,,,,,Recovery,1,Regular Play,Steven Davis,3828.0,Left Midfield,3,Manchester City,36,['723a62b5-5aa7-4a16-b8d9-4a6d690ee517'],55,,,,,,,,,,,,,,,,,,,Southampton,25,00:00:55.390,Pass,
,,,,,,,,,,,,,,,,,,3.289194,,,,,,,,,,,,1d7fdd36-7363-4fdd-8064-cce5c5ff0a40,78,,"[3.6, 42.0]",3754028,0,,True,,,-0.98582035,,Right Foot,,,"[28.9, 3.8]",,High Pass,,45.818447,,,Incomplete,,,,,,,,,1,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,3,Manchester City,36,['f7bb1845-a023-4ee1-9a09-ba9da7f3688b'],57,,,,,,,,,,,,,,,,,,,Southampton,25,00:00:57.012,Pass,
,,,,,,,,,,,,,,,,,,1.16373,,,,,,,,,,,,f7bb1845-a023-4ee1-9a09-ba9da7f3688b,79,,"[91.2, 76.3]",3754028,1,,True,,,-0.8980415,,Right Foot,,,"[101.0, 64.0]",,Ground Pass,,15.726728,,,,,Kevin De Bruyne,3089.0,,,,,Recovery,1,Regular Play,Bacary Sagna,7110.0,Right Back,4,Manchester City,36,"['1d7fdd36-7363-4fdd-8064-cce5c5ff0a40', '52c9dc85-5c16-4550-b075-323daa8e608f']",0,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:00.301,Pass,
,,,,,,,,,,,,,,,,,,1.245413,,,,,,,,,,,,bc5ae743-38af-45a4-982a-48dd21fdf759,81,,"[100.2, 61.7]",3754028,1,,,,,-2.597041,,Right Foot,,,"[93.1, 57.4]",,Ground Pass,,8.300602,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Wing,4,Manchester City,36,['b02efa5b-0a34-403b-8df7-b591d07876b7'],3,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:03.836,Pass,
,,,,,,,,,,,,,,,,,,1.732393,,,,,,,,,,,,b3cbd6ab-b095-4bd3-87a7-4fb626cd52c4,83,,"[93.1, 57.4]",3754028,1,,,,,0.65492195,,Right Foot,,,"[105.6, 67.0]",,Ground Pass,,15.761028,,,,,Bacary Sagna,7110.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Attacking Midfield,4,Manchester City,36,['40b58fa3-9f60-43ad-a741-8ce6bda16001'],5,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:05.081,Pass,
,,,,,,,,,,,,,,,,,,0.659693,,,,,,,,,,,,7674f208-480d-4a56-8bbe-047e4aab00a8,86,,"[105.2, 66.3]",3754028,1,,,,,-1.9195673,,Right Foot,,,"[104.0, 63.0]",,Ground Pass,,3.51141,,,,,Kevin De Bruyne,3089.0,,,,,,1,Regular Play,Bacary Sagna,7110.0,Right Back,4,Manchester City,36,['d4494942-14e7-400e-aa49-d76be19a47d5'],7,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:07.517,Pass,
,,,,,,,,,,,,,,,,,,1.67287,,,,,,,,,,,,5618af0b-d63c-41dd-b7eb-b655c3e9f799,89,,"[104.0, 63.0]",3754028,1,,,,,0.14189705,,Right Foot,,,"[117.3, 64.9]",,Ground Pass,,13.435029,,,,,Bacary Sagna,7110.0,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Wing,4,Manchester City,36,['a2065aa2-93f9-4ebd-91a9-fdcbb8f05f3f'],8,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:08.187,Pass,
,,,,,,,,,,,,,,,,,,1.115836,,,,,,,,,,,,da66b4d3-2a9d-4524-b0bd-c6a91c030408,91,,"[117.3, 64.8]",3754028,1,,,,,-1.6259888,,Right Foot,True,,"[116.3, 46.7]",,High Pass,,18.127604,,,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,1,Regular Play,Bacary Sagna,7110.0,Right Back,4,Manchester City,36,"['4dcff2a1-0436-41dc-a578-c26f3e3fc00e', '5da27f58-eb8d-4b31-8b0e-1459041d6177']",9,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:09.860,Pass,
,,,,,,,,,,,,,,,,,,0.77677,,,,,,,,,,,,973a1411-9547-4b05-a720-5dfb730dea75,97,,"[11.2, 16.7]",3754028,1,,,,,2.7937043,,Right Foot,,,"[2.1, 20.0]",,Ground Pass,,9.679876,,,,,Ryan Bertrand,20045.0,,,,,,1,Regular Play,Steven Davis,3828.0,Left Midfield,4,Manchester City,36,"['67d4bdb5-c1a8-4e59-990a-9aeacc311482', 'ea6c3958-4026-46e6-83b8-2da62a375b54']",13,,,,,,,,,,,,,,,,,,,Southampton,25,00:01:13.165,Pass,True
,,,,,,,,,,,,,,,,,,1.892867,,,,,,,,,,,,baba069e-1d81-41b3-a5f9-c87ae5eb8de6,99,,"[2.1, 20.0]",3754028,1,,,,,0.14952494,,Left Foot,,,"[40.6, 25.8]",,High Pass,,38.934433,,,Incomplete,,Shane Long,3842.0,,,,,,1,Regular Play,Ryan Bertrand,20045.0,Left Back,4,Manchester City,36,"['80efeb6c-2e8e-49a7-b691-b5b945bcf860', 'dedc2253-3747-4890-81a9-c1d2ebfd1c8b']",13,,,,,,,,,,,,,,,,,,,Southampton,25,00:01:13.942,Pass,
,,,,,,,,,,,,,,,,,,1.094958,,,,,,,,,,,,cbb3724d-4c90-4651-9bb1-0b89ce00bd52,102,,"[62.0, 69.3]",3754028,1,,True,,,-1.4493046,,Right Foot,,,"[64.1, 52.1]",,Ground Pass,,17.327723,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Right Defensive Midfield,4,Manchester City,36,['28661ed6-8596-4980-99aa-a5f8ddb4ca41'],24,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:24.732,Pass,
,,,,,,,,,,,,,,,,,,0.450017,,,,,,,,,,,,b9903124-0595-48e0-a6aa-7599643dd873,104,,"[63.8, 51.5]",3754028,1,,True,,,-3.0441577,,Right Foot,,,"[50.5, 50.2]",,Ground Pass,,13.363382,,,,,Martín Gastón Demichelis,19288.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Attacking Midfield,4,Manchester City,36,['2461abde-5ba3-4920-823c-8a353e4b9716'],29,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:29.109,Pass,
,,,,,,,,,,,,,,,,,,0.849894,,,,,,,,,,,,b346cc9a-5af3-4303-b53c-6ddbc5c23849,106,,"[50.5, 50.2]",3754028,1,,,,,-0.69391114,,Right Foot,,,"[62.4, 40.3]",,Ground Pass,,15.479664,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,Regular Play,Martín Gastón Demichelis,19288.0,Right Center Back,4,Manchester City,36,['34aa9168-75eb-40b4-ab68-eb3afb207878'],29,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:29.559,Pass,
,,,,,,,,,,,,,,,,,,1.833998,,,,,,,,,,,,45de1786-a358-41c9-ba92-3d0ab509924f,109,,"[63.0, 35.0]",3754028,1,,,,,-1.2787936,,Right Foot,,,"[73.1, 1.4]",,Ground Pass,,35.085182,,,,,Aleksandar Kolarov,5596.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Attacking Midfield,4,Manchester City,36,['2317794b-baa7-4b59-977d-ac6f87bc9c52'],33,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:33.029,Pass,
,,,,,,,,,,,,,,,,,,1.085092,,,,,,,,,,,,fa33df38-b4f7-42d8-905d-573c04fe4814,112,,"[72.9, 1.4]",3754028,1,,,,,0.46044248,,Left Foot,,,"[85.4, 7.6]",,Ground Pass,,13.9531355,,,,,Fabian Delph,4597.0,,,,,,1,Regular Play,Aleksandar Kolarov,5596.0,Left Back,4,Manchester City,36,['fb63d46e-68c8-4f3d-87c4-bb74b931308b'],36,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:36.140,Pass,
,,,,,,,,,,,,,,,,,,1.302183,,,,,,,,,,,,68581145-1a63-45a6-aca8-2f33d6bf37e9,115,,"[84.8, 7.0]",3754028,1,,,,,-1.5707964,,Left Foot,,,"[84.8, 1.4]",,Ground Pass,,5.6,,,,,Aleksandar Kolarov,5596.0,,,,,,1,Regular Play,Fabian Delph,4597.0,Left Defensive Midfield,4,Manchester City,36,['e43d3917-0ec8-410d-a5d6-87a8c31c4e69'],37,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:37.613,Pass,
