bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.203303,,,,,,,,,,,,b168a497-292e-4d38-a41b-b4d8dd9cae43,19,,"[79.2, 67.1]",3754199,0,,,,,2.8009765,,Other,,"[71.3, 69.9]",,Low Pass,,8.381527,,,,Manuel Lanzini,3595.0,,,,,,,1,From Kick Off,Andy Carroll,4271.0,Center Forward,2,West Ham United,40,['ac68e54a-8fde-485d-8352-7bd4050fcc20'],8,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:08.618,Pass,
,,,,,,,,,,,,,,,,1.316856,,,,,,,,,,,,afeee5f0-daf5-4db5-a4bb-3d3170e4a652,23,,"[72.6, 68.6]",3754199,0,,,,,0.18845835,,Right Foot,,"[92.0, 72.3]",,Ground Pass,,19.749683,,,,Michail Antonio,3349.0,,,,,,,1,From Kick Off,Manuel Lanzini,3595.0,Right Center Midfield,2,West Ham United,40,"['69df7288-36a0-4b0a-a70b-c87617bc9a30', 'df832517-7fb4-4046-9e6e-695b9e7e7ef9']",10,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:10.860,Pass,True
,,,,,,,,,,,,,,,,1.453501,,,,,,,,,,,,b074bec3-49ff-4837-bbd9-c902a8976966,29,,"[89.0, 72.0]",3754199,0,,,,,-0.868178,,Right Foot,True,"[110.0, 47.2]",,High Pass,,32.49677,,Incomplete,,Andy Carroll,4271.0,,,,,,Free Kick,1,From Free Kick,James Tomkins,3316.0,Right Back,3,West Ham United,40,"['16716618-c646-48cf-9cbb-bd7592795a27', '44fb75a0-dd17-4ad3-b7bc-369d11cef91b']",41,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:41.239,Pass,
,,,,,,,,,,,,,,,,1.551825,,,,,,,,,,,,2d56f7bc-5c84-4bfd-96eb-76c3fcff8aca,45,,"[47.3, 62.4]",3754199,0,,,,,-0.067566164,,Left Foot,,"[60.6, 61.5]",,Ground Pass,,13.330417,,,,Jonathan Walters,3670.0,,,,,,Recovery,1,From Free Kick,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,3,West Ham United,40,"['15912877-5a74-45d4-9b5d-e3dae3a5b6d3', 'a7b02df9-8e6d-4a19-bc7d-a80f71599fa0']",50,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:50.373,Pass,True
,,,,,,,,,,,,,,,,0.98843,,,,,,,,,,,,4ec9b743-a200-4e34-9e45-43171cb3ffce,48,,"[62.5, 61.3]",3754199,0,,,,,-1.849096,,Right Foot,,"[61.9, 59.2]",,Ground Pass,,2.184033,,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,,,,1,From Free Kick,Jonathan Walters,3670.0,Right Wing,3,West Ham United,40,"['251e9715-f343-4a4f-84de-9463d1385516', 'a34e4794-66e0-42c9-81cf-13e56f50c638']",51,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:51.965,Pass,
,,,,,,,,,,,,,,,,0.979689,,,,,,,,,,,,711bd3a5-a168-46bf-9329-bd7ffbdfd99b,52,,"[53.7, 21.1]",3754199,0,,,,,-2.1238277,,Left Foot,,"[43.7, 4.9]",,Ground Pass,,19.037857,,,,Aaron Cresswell,3062.0,,,,,,,1,From Free Kick,Angelo Obinze Ogbonna,3843.0,Left Center Back,3,West Ham United,40,['ef2462ba-3cd2-444a-990e-e723ce24aea8'],55,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:55.380,Pass,
,,,,,,,,,,,,,,,,1.23269,,,,,,,,,,,,372a88aa-5164-4c66-9f41-40360477af33,56,,"[46.0, 4.9]",3754199,0,,,,,0.100467056,,Left Foot,,"[70.8, 7.4]",,Ground Pass,,24.92569,,,,Diafra Sakho,3962.0,,,,,,,1,From Free Kick,Aaron Cresswell,3062.0,Left Back,3,West Ham United,40,"['09ce094f-953b-4403-bb0d-ae84a4574801', '339c02d5-13f9-4f98-969a-a484c99d55cd']",56,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:56.399,Pass,True
,,,,,,,,,,,,,,,,0.929282,,,,,,,,,,,,e6fa465a-2738-4718-b522-5b3c2f6e85ac,60,,"[67.2, 13.4]",3754199,1,,,,,2.175314,,Right Foot,,"[56.7, 28.6]",,Ground Pass,,18.474035,,,,Manuel Lanzini,3595.0,,,,,,,1,From Free Kick,Diafra Sakho,3962.0,Left Midfield,3,West Ham United,40,"['2aace16d-cfbe-4215-90cf-b9649d5b530b', '9722b81c-3af3-4467-b583-2d4f2838a0de']",0,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:00.632,Pass,True
,,,,,,,,,,,,,,,,0.806779,,,,,,,,,,,,f0271694-6c50-43b0-a3c1-e0120e82721b,64,,"[68.3, 19.0]",3754199,1,,,,,-3.091988,,Right Foot,,"[54.2, 18.3]",,Ground Pass,,14.117365,,,,Angelo Obinze Ogbonna,3843.0,,,,,,,1,From Free Kick,Manuel Lanzini,3595.0,Right Center Midfield,3,West Ham United,40,['4700dc53-8adc-40d4-8947-e1866dd00f23'],4,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:04.021,Pass,
,,,,,,,,,,,,,,,,0.722909,,,,,,,,,,,,29a46af4-99ec-4dbf-be22-45c568ea54ce,67,,"[53.5, 16.9]",3754199,1,,,,,-1.4762515,,Left Foot,,"[54.6, 5.3]",,Ground Pass,,11.652039,,,,Aaron Cresswell,3062.0,,,,,,,1,From Free Kick,Angelo Obinze Ogbonna,3843.0,Left Center Back,3,West Ham United,40,['02be8e5c-c1ce-42b1-9745-10dbf6316127'],5,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:05.495,Pass,
,,,,,,,,,,,,,,,,1.113558,,,,,,,,,,,,f2a22dd2-595c-4c1e-89f5-3473079759b0,70,,"[55.4, 6.4]",3754199,1,,,,,2.4170947,,Left Foot,,"[46.7, 14.1]",,Ground Pass,,11.61809,,,,Angelo Obinze Ogbonna,3843.0,,,,,,,1,From Free Kick,Aaron Cresswell,3062.0,Left Back,3,West Ham United,40,['7511f9bd-8ef6-44cc-b9a0-02b791322aa0'],7,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:07.564,Pass,
,,,,,,,,,,,,,,,,0.987679,,,,,,,,,,,,401fbd4f-0049-426e-9418-770d49a3ec98,73,,"[47.1, 14.3]",3754199,1,,,,,0.4968108,,Left Foot,,"[55.4, 18.8]",,Ground Pass,,9.441399,,,,Cheikhou Kouyaté,3684.0,,,,,,,1,From Free Kick,Angelo Obinze Ogbonna,3843.0,Left Center Back,3,West Ham United,40,['4edcf31e-8d5a-46eb-9622-c3eb1a9de7b9'],10,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:10.054,Pass,
,,,,,,,,,,,,,,,,0.974329,,,,,,,,,,,,552c70ca-457b-4103-a71b-1ead90d62862,76,,"[50.9, 32.3]",3754199,1,,,,,-1.0078454,,Right Foot,,"[57.4, 22.0]",,Ground Pass,,12.179491,,,,Manuel Lanzini,3595.0,,,,,,,1,From Free Kick,Cheikhou Kouyaté,3684.0,Center Defensive Midfield,3,West Ham United,40,['eacbc5d4-91ee-4ca7-900d-d9ccf94cbad9'],14,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:14.776,Pass,
,,,,,,,,,,,,,,,,0.750233,,,,,,,,,,,,1c2f9546-ed65-45c6-a4c6-8b1b5c848504,80,,"[57.2, 20.5]",3754199,1,,,,,2.3641944,,Right Foot,,"[50.9, 26.7]",,Ground Pass,,8.839118,,,,Cheikhou Kouyaté,3684.0,,,,,,,1,From Free Kick,Manuel Lanzini,3595.0,Right Center Midfield,3,West Ham United,40,['2d80eb24-8bb7-441c-95cc-f39896e16577'],15,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:15.830,Pass,
,,,,,,,,,,,,,,,,1.663998,,,,,,,,,,,,2a7f26a0-8a16-45ff-a926-5376b2743ed1,83,,"[50.9, 26.7]",3754199,1,,,,,-1.3001477,,Right Foot,,"[55.7, 9.4]",,Ground Pass,,17.95355,,,,Mark Noble,3874.0,,,,,,,1,From Free Kick,Cheikhou Kouyaté,3684.0,Center Defensive Midfield,3,West Ham United,40,['da230461-4ceb-48ff-bb63-3b828c5e0167'],16,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:16.620,Pass,
,,,,,,,,,,,,,,,,2.718152,,,,,,,,,,,,1f088242-ee7d-41f7-87c0-5f4cf21268fc,86,,"[56.1, 10.9]",3754199,1,,,,,0.37349716,,Right Foot,,"[93.1, 25.4]",,High Pass,,39.73978,,Incomplete,,Diafra Sakho,3962.0,,,,,,,1,From Free Kick,Mark Noble,3874.0,Left Center Midfield,3,West Ham United,40,"['41503572-a754-42a7-9163-844564947576', 'd7eff385-4d5a-4259-807a-cd730719c996']",20,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:20.881,Pass,
,,,,,,,,,,,,,,,,1.502233,,,,,,,,,,,,626adc35-01d7-42a2-b725-e8f210325001,104,,"[50.5, 73.3]",3754199,1,,,,,-0.998991,,Right Foot,,"[64.4, 51.7]",,Ground Pass,,25.685987,,,,Bojan Krkíc Pérez,4913.0,,,,,,,1,Regular Play,Marko Arnautović,3325.0,Left Wing,4,Stoke City,30,['48498393-4c13-4d21-b69a-e13f16350fb9'],35,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:35.729,Pass,
,,,,,,,,,,,,,,,,2.056795,,,,,,,,,,,,4ba6c78b-cc19-4b5d-bcb6-26fbdcdb1ecd,107,,"[62.3, 48.1]",3754199,1,,,,,-1.4615393,,Right Foot,,"[66.6, 8.9]",,Ground Pass,,39.435135,,,,Erik Pieters,3467.0,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,4,Stoke City,30,['4d0bc403-30f5-4c15-ba83-e09567818eeb'],39,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:39.162,Pass,
,,,,,,,,,,,,,,,,3.26954,,,,,,,,,,,,b88d9bf9-b090-4cc0-88bd-1fea9e12090f,110,,"[82.4, 19.0]",3754199,1,,,,,0.7510238,,Left Foot,,"[120.0, 54.1]",,High Pass,,51.43705,,Out,,Marko Arnautović,3325.0,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,4,Stoke City,30,['f7a3e1ad-51f2-4e75-98c7-811d449e1963'],43,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:43.968,Pass,
,,,,,,,,,,,,,,,,3.424216,,,,,,,,,,,,91078904-04b6-4b63-ad39-03738b194afa,112,,"[7.0, 44.1]",3754199,2,,,,,0.3491348,,Right Foot,,"[73.2, 68.2]",,High Pass,,70.45034,,,,Michail Antonio,3349.0,,,,,,Goal Kick,1,From Goal Kick,Darren Randolph,20066.0,Goalkeeper,5,West Ham United,40,['369b1b57-8ecd-4760-bc73-ac8879a6231b'],20,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:20.720,Pass,
,,,,,,,,,,,,,,,,0.587477,,,,,,,,,,,,a9477768-5129-49cb-bce8-a4bb64ed8bfc,118,,"[73.6, 80.0]",3754199,2,,,,,-2.2214231,,,,"[68.5, 73.3]",,Low Pass,,8.420214,,,,Mark Noble,3874.0,,,,,,Throw-in,1,From Throw In,James Tomkins,3316.0,Right Back,6,West Ham United,40,['15fb63d7-ef0f-4d47-a6c4-975b53e2e09a'],33,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:33.591,Pass,
,,,,,,,,,,,,,,,,0.843185,,,,,,,,,,,,54d54b0c-4ded-42ad-8415-847566e41248,121,,"[68.9, 72.7]",3754199,2,,,,,1.4025896,,Right Foot,,"[69.8, 78.0]",,Low Pass,,5.375872,,,,James Tomkins,3316.0,,,,,,,1,From Throw In,Mark Noble,3874.0,Left Center Midfield,6,West Ham United,40,['0668157b-dda9-4fe7-a3e5-e2423ea3f712'],34,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:34.259,Pass,
,,,,,,,,,,,,,,,,0.93847,,,,,,,,,,,,21e99294-b588-431a-a11b-653d61b1df6e,125,,"[70.2, 78.7]",3754199,2,,,,,-0.5342695,,Left Foot,,"[82.2, 71.6]",,Ground Pass,,13.943099,,,,Michail Antonio,3349.0,,,,,,,1,From Throw In,James Tomkins,3316.0,Right Back,6,West Ham United,40,['992128e8-d3a0-46fe-be84-634d39c735b9'],35,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:35.770,Pass,
,,,,,,,,,,,,,,,,2.840236,,,,,,,,,,,,51331537-5dc0-45ab-a70e-bff9193e8b8e,130,,"[32.8, 12.6]",3754199,2,,,,,0.5519298,,Left Foot,,"[73.4, 37.6]",,Low Pass,,47.679764,,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,,,Recovery,1,From Throw In,Philipp Wollscheid,40121.0,Left Center Back,6,West Ham United,40,"['7c6f883f-de4b-41ab-973c-e630236d4631', 'c25acb2b-739d-44a5-b26e-db61a15c310b']",37,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:37.756,Pass,
,,,,,,,,,,,,,,,,2.387313,,,,,,,,,,,,db7a4dcc-4338-414c-878f-c1d21082267b,134,,"[54.4, 34.6]",3754199,2,,,,,-1.1272699,,Right Foot,,"[66.8, 8.5]",,Ground Pass,,28.895847,,,,Manuel Lanzini,3595.0,,,,,,,1,From Throw In,Angelo Obinze Ogbonna,3843.0,Left Center Back,6,West Ham United,40,['b353da2c-0ba1-4931-9dfe-995e1b21e314'],45,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:45.110,Pass,
,,,,,,,,,,,,,,,,1.137758,,,,,,,,,,,,57970028-ba9b-4ed4-aa59-f1b85942ae55,137,,"[68.1, 8.1]",3754199,2,,,,,-0.24984086,,Right Foot,,"[82.6, 4.4]",,Ground Pass,,14.964625,,,,Aaron Cresswell,3062.0,,,,,,,1,From Throw In,Manuel Lanzini,3595.0,Right Center Midfield,6,West Ham United,40,['0b79eaf9-556e-4bcb-8ead-b2104dfe11cc'],47,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:47.948,Pass,
,,,,,,,,,,,,,,,,2.789464,,,,,,,,,,,,9eed8146-4c68-47b3-854f-6b1cd46b41a7,140,,"[82.8, 4.7]",3754199,2,,,,,3.039386,,Left Foot,,"[71.1, 5.9]",,Ground Pass,,11.761377,,,,Manuel Lanzini,3595.0,,,,,,,1,From Throw In,Aaron Cresswell,3062.0,Left Back,6,West Ham United,40,['268984f5-a623-47cc-8628-b3a65654ac80'],49,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:49.126,Pass,
,,,,,,,,,,,,,,,,1.10441,,,,,,,,,,,,d02845f2-b004-4d46-b0d1-1c35f3f97ddc,144,,"[63.6, 8.1]",3754199,2,,,,,1.612688,,Right Foot,,"[62.9, 24.8]",,Ground Pass,,16.714664,,,,Cheikhou Kouyaté,3684.0,,,,,,,1,From Throw In,Manuel Lanzini,3595.0,Right Center Midfield,6,West Ham United,40,['1b858e6f-e9ad-41a4-8cf9-58e69b017a8e'],51,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:51.982,Pass,
,,,,,,,,,,,,,,,,1.798216,,,,,,,,,,,,68509488-806a-4b0d-987d-160e876c302b,148,,"[65.7, 26.0]",3754199,2,,,,,-2.8043394,,Right Foot,,"[42.6, 17.9]",,Ground Pass,,24.478971,,,,Angelo Obinze Ogbonna,3843.0,,,,,,,1,From Throw In,Cheikhou Kouyaté,3684.0,Center Defensive Midfield,6,West Ham United,40,"['053ca706-f6d8-480f-a5aa-b5fe81a7bbb3', 'cc447678-6068-4c57-9c8d-f4c5c7f2800e']",53,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:53.126,Pass,True
,,,,,,,,,,,,,,,,0.758585,,,,,,,,,,,,2ca9ab9a-7574-4323-b584-9f5df598ffc8,151,,"[42.6, 17.9]",3754199,2,,,,,0.2805368,,Left Foot,,"[54.4, 21.3]",,Ground Pass,,12.280066,,,,Mark Noble,3874.0,,,,,,,1,From Throw In,Angelo Obinze Ogbonna,3843.0,Left Center Back,6,West Ham United,40,['2552fd01-c4f3-47e5-bb4b-f33febe6af29'],59,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:59.806,Pass,
,,,,,,,,,,,,,,,,1.250436,,,,,,,,,,,,a85622db-547d-4786-aaa0-96d6bd7cbf90,155,,"[48.4, 19.6]",3754199,3,,,,,2.227498,,Right Foot,,"[37.3, 34.0]",,Ground Pass,,18.181583,,,,Cheikhou Kouyaté,3684.0,,,,,,,1,From Throw In,Mark Noble,3874.0,Left Center Midfield,6,West Ham United,40,"['137a299a-326b-4c69-bdec-1c0aeef4981e', '245d83d8-a483-4135-8ad4-2e09295d8996']",2,,,,,,,,,,,,,,,,,,West Ham United,40,00:03:02.160,Pass,True
,,,,,,,,,,,,,,,,1.551149,,,,,,,,,,,,5b30be26-cf38-44fa-bfda-3235fa815ec0,158,,"[35.5, 35.0]",3754199,3,,,,,1.347932,,Right Foot,,"[43.5, 70.3]",,Ground Pass,,36.195164,,,,Winston Reid,4280.0,,,,,,,1,From Throw In,Cheikhou Kouyaté,3684.0,Center Defensive Midfield,6,West Ham United,40,['0bfeff78-0b44-4412-bd2c-122f9ea33903'],5,,,,,,,,,,,,,,,,,,West Ham United,40,00:03:05.111,Pass,
,,,,,,,,,,,,,,,,1.823631,,,,,,,,,,,,87c0233c-5a75-4983-a318-7872b41c1383,161,,"[48.6, 72.9]",3754199,3,,,,,-0.21550606,,Right Foot,,"[88.8, 64.1]",,High Pass,,41.151913,,,,Andy Carroll,4271.0,,,,,,,1,From Throw In,Winston Reid,4280.0,Right Center Back,6,West Ham United,40,['bdaec13f-74db-4e63-b6d1-e98f5c82cbe1'],9,,,,,,,,,,,,,,,,,,West Ham United,40,00:03:09.264,Pass,
