ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.873298,,,,,,,,,,,,9d606e42-2618-4c66-9969-908e3d24af05,16,,"[36.0, 27.4]",3754324,0,,,,-0.89656585,,Right Foot,,,,"[55.1, 3.5]",Ground Pass,,30.594444,,,Neil Taylor,9627.0,,,,,,1,From Kick Off,Ashley Williams,3644.0,Left Center Back,2,Swansea City,26,['40e50eec-dd8d-4843-a103-3fbcc6cb182d'],7,,,,,,,,,,,,,,,,,Swansea City,26,00:00:07.094,Pass,
,,,,,,,,,,,,,,,,1.207405,,,,,,,,,,,,b3c6ef64-c481-4ee4-85a0-f350597ca958,19,,"[55.8, 3.6]",3754324,0,,,,2.6677413,,Left Foot,,,,"[48.0, 7.6]",Ground Pass,,8.765842,,,Sung-Yeung Ki,3605.0,,,,,,1,From Kick Off,Neil Taylor,9627.0,Left Back,2,Swansea City,26,['8c89e175-9899-4a24-b19c-38cbd3624ae6'],9,,,,,,,,,,,,,,,,,Swansea City,26,00:00:09.096,Pass,
,,,,,,,,,,,,,,,,2.579642,,,,,,,,,,,,cefc8cdc-2967-4812-bc0c-d519907b67c8,22,,"[45.1, 8.7]",3754324,0,,,,2.0222495,,Right Foot,,,,"[21.1, 58.2]",High Pass,,55.011364,,,Federico Fernández,3290.0,,True,,,,1,From Kick Off,Sung-Yeung Ki,3605.0,Left Center Midfield,2,Swansea City,26,['a40b9695-f743-4b95-a7ce-32f9476cf4d0'],12,,,,,,,,,,,,,,,,,Swansea City,26,00:00:12.399,Pass,
,,,,,,,,,,,,,,,,0.556694,,,,,,,,,,,,97173eda-4c87-4bbb-8322-c195b70003e6,26,,"[29.1, 70.5]",3754324,0,,,,-0.16608588,,Right Foot,,,,"[46.4, 67.6]",Low Pass,,17.54138,Incomplete,,André Ayew Pelé,3347.0,,,,,,1,From Kick Off,Federico Fernández,3290.0,Right Center Back,2,Swansea City,26,"['c52b1988-1e6a-4993-84f3-7f859cf6b1c1', 'f9386c34-ee58-4a74-adf1-22abda76a9c8']",18,,,,,,,,,,,,,,,,,Swansea City,26,00:00:18.122,Pass,
,,,,,,,,,,,,,,,,0.739617,,,,,,,,,,,,4961a7c7-5559-4397-8f9e-944eaa36f974,29,,"[67.2, 4.9]",3754324,0,,,,1.2649175,,Head,,,,"[69.0, 10.6]",High Pass,,5.9774575,Incomplete,,Christian Dannemann Eriksen,3043.0,,,,,Recovery,1,From Kick Off,Erik Lamela,3585.0,Left Wing,2,Swansea City,26,"['4d8fd5a4-bccf-4ed8-bfd7-a1c62a0969e3', '9506e29f-b8e6-4af3-8af6-126859ae715a']",20,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:20.193,Pass,
,,,,,,,,,,,,,,,,1.491914,,,,,,,,,,,,9506e29f-b8e6-4af3-8af6-126859ae715a,32,,"[51.1, 69.5]",3754324,0,,,True,-0.1364026,,,,,,"[61.3, 68.1]",Low Pass,,10.29563,,,André Ayew Pelé,3347.0,,,,,Interception,1,From Kick Off,Àngel Rangel Zaragoza,3973.0,Right Back,2,Swansea City,26,"['4961a7c7-5559-4397-8f9e-944eaa36f974', '5135dc74-4f88-437b-8765-8e484d36efdf', '51cd39de-201a-4ca6-a6b4-8bbc9a42c048']",20,,,,,,,,,,,,,,,,,Swansea City,26,00:00:20.933,Pass,True
,,,,,,,,,,,,,,,,3.729899,,,,,,,,,,,,cd910fa6-f585-417c-afe7-48de3df42d97,36,,"[61.2, 67.7]",3754324,0,,,,-0.42483217,,Left Foot,,,,"[111.6, 44.9]",High Pass,,55.31727,Incomplete,,Alberto Paloschi,6950.0,,,,,,1,From Kick Off,André Ayew Pelé,3347.0,Right Attacking Midfield,2,Swansea City,26,"['3723cc8a-e3f2-4767-8652-4cd8c0222f19', '4132cac4-a158-48dc-8533-8bd64ccb4491', '54b7bc04-14b1-40fd-aafd-154ab378c306']",22,,,,,,,,,,,,,,,,,Swansea City,26,00:00:22.645,Pass,True
,,,,,,,,,,,,,,,,1.583252,,,,,,,,,,,,b6986cde-121b-4fae-942a-dec51d054b93,40,,"[13.7, 36.1]",3754324,0,,,,1.2047398,,Keeper Arm,,,,"[20.6, 54.1]",Ground Pass,,19.27719,,,Toby Alderweireld,20005.0,,,,,,1,Regular Play,Hugo Lloris,3099.0,Goalkeeper,3,Tottenham Hotspur,38,['58499b72-f7db-4f31-8cda-5ed87395663d'],29,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:29.571,Pass,
,,,,,,,,,,,,,,,,1.605853,,,,,,,,,,,,43551d17-4b5e-41ff-afab-ba49281eedfd,43,,"[26.2, 58.4]",3754324,0,,,,-1.5532542,,Right Foot,,,,"[26.5, 41.3]",Ground Pass,,17.10263,,,Eric Dier,10956.0,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,3,Tottenham Hotspur,38,['a9eae623-5d76-4880-864f-7ccee236a5ac'],32,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:32.875,Pass,
,,,,,,,,,,,,,,,,1.622971,,,,,,,,,,,,5271aec5-4aee-49c7-9d7d-b83fa0f85f15,46,,"[35.7, 35.6]",3754324,0,,,,-1.8278044,,Right Foot,,,,"[31.6, 20.0]",Ground Pass,,16.129786,,,Kevin Wimmer,3611.0,,,,,,1,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,3,Tottenham Hotspur,38,['ae8b4daa-c60e-44ef-bf27-26b9c241850c'],40,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:40.009,Pass,
,,,,,,,,,,,,,,,,1.823564,,,,,,,,,,,,cd320deb-8ce9-4696-ad0c-083be02518ac,49,,"[27.6, 22.6]",3754324,0,,,,2.520815,,Left Foot,,,,"[9.7, 35.4]",Ground Pass,,22.005682,,,Hugo Lloris,3099.0,,,,,,1,Regular Play,Kevin Wimmer,3611.0,Left Center Back,3,Tottenham Hotspur,38,['822a43e4-f9fa-499b-9621-2b52a009ccf1'],42,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:42.980,Pass,
,,,,,,,,,,,,,,,,1.571991,,,,,,,,,,,,71a8a8bb-a5aa-42fe-a1f1-800a258bebc7,53,,"[8.9, 38.7]",3754324,0,,,,1.3641806,,Left Foot,,,,"[13.7, 61.6]",Ground Pass,,23.39765,,,Toby Alderweireld,20005.0,,,,,,1,Regular Play,Hugo Lloris,3099.0,Goalkeeper,3,Tottenham Hotspur,38,"['309d1903-3f1a-4c34-a140-786ec2b199ec', 'd724ae9d-3415-45e4-a807-8a94b178ad8a']",46,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:46.111,Pass,True
,,,,,,,,,,,,,,,,3.341411,,,,,,,,,,,,8ab68d72-b88b-4520-8c46-1648aa93676d,60,,"[16.5, 70.9]",3754324,0,,,,-1.2599742,,Right Foot,,,,"[34.2, 15.8]",High Pass,,57.87314,,,Kevin Wimmer,3611.0,,True,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,3,Tottenham Hotspur,38,['15fe6ae0-bd09-4cbf-b95b-32b8ea4d76cc'],51,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:51.186,Pass,
,,,,,,,,,,,,,,,,1.953623,,,,,,,,,,,,b2db8737-9ef5-423e-81da-68e7b31d5111,63,,"[47.5, 16.9]",3754324,0,,,,0.18109265,,Left Foot,,,,"[90.1, 24.7]",High Pass,,43.308197,Incomplete,,,,,,,,,1,Regular Play,Kevin Wimmer,3611.0,Left Center Back,3,Tottenham Hotspur,38,['1bb27c76-3fa0-4ada-af6e-de7a3e35761e'],58,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:58.915,Pass,
,,,,,,,,,,,,,,,,1.74666,,,,,,,,,,,,5c3028a6-8a4b-4827-9ad8-7bccce67d11c,66,,"[15.8, 55.4]",3754324,1,,,,-2.1889405,,Left Foot,,,,"[3.0, 37.4]",Ground Pass,,22.087101,,,Łukasz Fabiański,3262.0,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,4,Swansea City,26,['9a967edb-ec09-41d7-8969-01f1b994cd58'],2,,,,,,,,,,,,,,,,,Swansea City,26,00:01:02.975,Pass,
,,,,,,,,,,,,,,,,3.313592,,,,,,,,,,,,db60edd1-7053-4f5c-9fc5-2ad9b381cdc2,70,,"[4.5, 36.6]",3754324,1,,,,0.07327802,,Left Foot,,,,"[65.8, 41.1]",High Pass,,61.46495,,,Alberto Paloschi,6950.0,,,,,,1,Regular Play,Łukasz Fabiański,3262.0,Goalkeeper,4,Swansea City,26,"['17fade5a-0c80-4a9e-8f8b-c02915215704', '32749925-b2c5-4fb6-82eb-6960ee573955']",6,,,,,,,,,,,,,,,,,Swansea City,26,00:01:06.798,Pass,True
,,,,,,,,,,,,,,,,1.25649,,,,,,,,,,,,2d370187-ace4-4ab7-bb52-1d5b3a3636f1,73,,"[65.5, 40.4]",3754324,1,,,,-0.90027475,,Head,,,,"[72.4, 31.7]",Low Pass,,11.1040535,Incomplete,,Gylfi Þór Sigurðsson,3944.0,,,,,,1,Regular Play,Alberto Paloschi,6950.0,Center Forward,4,Swansea City,26,"['c1072a30-a5c1-4bde-8871-d86169de1d5f', 'f486caec-88bd-4991-842d-58f2bfaccf53', 'f7572761-73ca-4ca1-9eb3-8c627fbe4fad']",10,,,,,,,,,,,,,,,,,Swansea City,26,00:01:10.122,Pass,True
,,,,,,,,,,,,,,,,2.510294,,,,,,,,,,,,f486caec-88bd-4991-842d-58f2bfaccf53,75,,"[47.7, 48.4]",3754324,1,,,,1.3089111,,Head,,,,"[52.9, 67.8]",High Pass,,20.08482,,,Kyle Walker,3205.0,,,,,Recovery,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,5,Tottenham Hotspur,38,"['2d370187-ace4-4ab7-bb52-1d5b3a3636f1', 'f7750bb4-7703-4843-9a6f-2d06ee244bed']",11,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:11.379,Pass,
,,,,,,,,,,,,,,,,0.737983,,,,,,,,,,,,535f2dfa-0a31-40a5-b007-94fd055a4729,77,,"[52.9, 67.8]",3754324,1,,,,-0.3072588,,Head,,,,"[63.3, 64.5]",High Pass,,10.911004,,,Heung-Min Son,3083.0,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,5,Tottenham Hotspur,38,['1fbd4825-d892-4f6b-8900-00e63676d2c9'],13,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:13.955,Pass,
,,,,,,,,,,,,,,,,1.242996,,,,,,,,,,,,a5669626-f192-4411-b480-d0368a1933f0,80,,"[53.6, 69.7]",3754324,1,,,,-2.844748,,Right Foot,,,,"[45.1, 67.1]",Ground Pass,,8.888757,,,Toby Alderweireld,20005.0,,,,,,1,Regular Play,Heung-Min Son,3083.0,Right Wing,5,Tottenham Hotspur,38,['a3a8f1fb-44fb-422c-99f3-e544d46fc828'],19,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:19.003,Pass,
,,,,,,,,,,,,,,,,2.777325,,,,,,,,,,,,679846d3-bcf2-486b-9496-563cb1448756,83,,"[45.1, 67.1]",3754324,1,,,,-1.2130204,,Right Foot,,,,"[65.7, 12.0]",High Pass,,58.82491,,,Danny Rose,3594.0,,True,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,5,Tottenham Hotspur,38,['e89f95d4-d12a-4f93-9b23-e499047d6c86'],21,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:21.628,Pass,
,,,,,,,,,,,,,,,,0.949854,,,,,,,,,,,,be4c59c3-6f16-491a-a318-f917c5a6fe8b,85,,"[68.1, 11.0]",3754324,1,,,,0.9497318,,Left Foot,,,,"[76.4, 22.6]",Low Pass,,14.26359,,,Erik Lamela,3585.0,,,,,,1,Regular Play,Danny Rose,3594.0,Left Back,5,Tottenham Hotspur,38,['982cd2a4-216f-409e-a2d1-d8424cde0c25'],24,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:24.406,Pass,
,,,,,,,,,,,,,,,,1.183732,,,,,,,,,,,,1eecf703-2114-432e-bfb0-21e316ca7520,87,,"[76.4, 22.6]",3754324,1,,,,-1.0048287,,Left Foot,,,,"[81.8, 14.1]",Ground Pass,,10.070253,Incomplete,,Danny Rose,3594.0,,,,,,1,Regular Play,Erik Lamela,3585.0,Left Wing,5,Tottenham Hotspur,38,"['032ecfb1-ddca-4207-a55b-6684cdd1a4af', '23e7349c-01b1-4a21-801b-0c9eaf209d47']",25,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:25.356,Pass,
,,,,,,,,,,,,,,,,1.882166,,,,,,,,,,,,646f2640-d7be-4ae5-ba06-f0851e8928b1,92,,"[38.5, 58.0]",3754324,1,,,,-2.7994368,,Right Foot,,,,"[23.9, 52.8]",Ground Pass,,15.498387,,,Federico Fernández,3290.0,,,,,,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,5,Tottenham Hotspur,38,"['53c49b71-7e67-446d-b4a6-f40acb926ed7', '958dc2fa-6466-4bf8-8037-42797eb81797']",28,,,,,,,,,,,,,,,,,Swansea City,26,00:01:28.835,Pass,True
,,,,,,,,,,,,,,,,2.52414,,,,,,,,,,,,fc9a9b29-afaa-4daa-af24-3c69b60efc15,95,,"[28.8, 54.9]",3754324,1,,,,-0.019643838,,Right Foot,,,,"[79.7, 53.9]",High Pass,,50.90982,Incomplete,,Jack Frank Porteous Cork,3462.0,,,,,,1,Regular Play,Federico Fernández,3290.0,Right Center Back,5,Tottenham Hotspur,38,"['ac469be8-f679-4b1a-86c6-b20402ff0895', 'bba3bf54-55ad-465b-914e-b15ce6068600']",32,,,,,,,,,,,,,,,,,Swansea City,26,00:01:32.447,Pass,
,,,,,,,,,,,,,,,,1.360812,,,,,,,,,,,,ac469be8-f679-4b1a-86c6-b20402ff0895,97,,"[40.4, 26.2]",3754324,1,,,,-1.0158006,,Head,,,,"[46.6, 16.2]",High Pass,,11.766053,,,Christian Dannemann Eriksen,3043.0,,,,,Recovery,1,Regular Play,Kevin Wimmer,3611.0,Left Center Back,5,Tottenham Hotspur,38,"['7e9d6353-5a2b-4cac-a183-44bb79d39fd8', 'fc9a9b29-afaa-4daa-af24-3c69b60efc15']",34,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:34.971,Pass,
,,,,,,,,,,,,,,,,1.363651,,,,,,,,,,,,49768b25-96f0-4761-a288-a752a3b1a2c7,99,,"[46.6, 16.2]",3754324,1,,,,1.2204821,,Right Foot,,,,"[50.4, 26.6]",High Pass,,11.072489,,,Eric Dier,10956.0,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,5,Tottenham Hotspur,38,['e2443854-c396-4d43-83b9-b4c48081f574'],36,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:36.332,Pass,
,,,,,,,,,,,,,,,,1.704788,,,,,,,,,,,,7ad726df-7750-4216-9ce5-79f236e1d519,103,,"[55.6, 24.1]",3754324,1,,,,0.10727885,,Right Foot,,,,"[81.6, 26.9]",High Pass,,26.150335,Incomplete,,Harry Kane,10955.0,,,,,,1,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,5,Tottenham Hotspur,38,"['24ccb721-b85e-43a9-9eb0-4980183fa786', '6f97787b-49c0-4145-ba7c-7cac4334f091', 'a2f1e910-d3c1-4201-98fa-3e0c6b255f0a']",39,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:39.416,Pass,True
,,,,,,,,,,,,,,,,2.241329,,,,,,,,,,,,a2f1e910-d3c1-4201-98fa-3e0c6b255f0a,105,,"[38.5, 53.2]",3754324,1,,,,0.22923194,,Head,,,,"[44.5, 54.6]",High Pass,,6.1611686,Incomplete,,Leon Britton,4631.0,,,,,Recovery,1,Regular Play,Federico Fernández,3290.0,Right Center Back,5,Tottenham Hotspur,38,"['2f0e39e5-3547-4a69-978e-0b488e432e88', '3f9b649c-330d-424a-acd8-d43ffe23e654', '7ad726df-7750-4216-9ce5-79f236e1d519']",41,,,,,,,,,,,,,,,,,Swansea City,26,00:01:41.121,Pass,
,,,,,,,,,,,,,,,,1.076966,,,,,,,,,,,,2f0e39e5-3547-4a69-978e-0b488e432e88,107,,"[75.6, 25.5]",3754324,1,,,,-0.39152956,,Head,,,,"[86.5, 21.0]",Low Pass,,11.792371,Incomplete,,,,,,,,Recovery,1,Regular Play,Erik Lamela,3585.0,Left Wing,5,Tottenham Hotspur,38,"['a2f1e910-d3c1-4201-98fa-3e0c6b255f0a', 'de3eb0f8-6ad0-40e2-a4ec-d43f3a07838a']",43,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:43.362,Pass,
,,,,,,,,,,,,,,,,3.881291,,,,,,,,,,,,cc5fb34b-580c-4138-8f6d-5bc9a3971322,109,,"[29.5, 54.4]",3754324,1,,,,0.4660024,,Left Foot,,,,"[80.4, 80.0]",High Pass,,56.97517,Out,,André Ayew Pelé,3347.0,,,,,Recovery,1,Regular Play,Federico Fernández,3290.0,Right Center Back,5,Tottenham Hotspur,38,['81b720e3-578f-4797-bc69-17775e5a3507'],45,,,,,,,,,,,,,,,,,Swansea City,26,00:01:45.472,Pass,
,,,,,,,,,,,,,,,,1.821324,,,,,,,,,,,,eece86f3-85d5-466d-8f4c-6f882f5b7a49,112,,"[49.7, 0.1]",3754324,2,,,,0.6722472,,,,,,"[74.2, 19.6]",High Pass,,31.312937,Incomplete,,,,,,,,Throw-in,1,From Throw In,Danny Rose,3594.0,Left Back,6,Tottenham Hotspur,38,['437f2aa5-2aa0-4762-827f-c7cb67070a3c'],2,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:02.281,Pass,
