ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,4.302261,,,,,,,,,,,,11575ab4-2887-4716-939b-8f6f1721945e,19,,"[21.0, 48.7]",3754341,0,,,,,0.58595765,,Right Foot,,"[66.2, 78.7]",,High Pass,,54.249794,,,Jonathan Walters,3670.0,,,,,,,1,From Kick Off,Jack Butland,3537.0,Goalkeeper,2,Stoke City,30,"['4ac8cb53-005f-4a5e-9211-118f25b95461', '7e79b37a-684f-4cc4-9456-620f43481a9f']",6,,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:06.109,Pass,True
,,,,,,,,,,,,,,,3.051404,,,,,,,,,,,,0d5b9446-6e80-4018-a2b3-cc96984f6acd,21,,"[66.2, 78.7]",3754341,0,,,,,-1.0871514,,Head,,"[76.6, 58.9]",,Low Pass,,22.365152,Incomplete,,Xherdan Shaqiri,3533.0,,,,,,,1,From Kick Off,Jonathan Walters,3670.0,Right Wing,2,Stoke City,30,"['630b1689-b7ea-4fe6-9366-eea8ba5d27d4', '95ac4bfb-942b-4a50-9a90-35e3236f0bd3']",10,,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:10.451,Pass,
,,,,,,,,,,,,,,,3.106098,,,,,,,,,,,,95ac4bfb-942b-4a50-9a90-35e3236f0bd3,24,,"[43.5, 21.2]",3754341,0,,,,,2.6981444,,Right Foot,,"[7.5, 38.3]",,Low Pass,,39.854862,,,Kasper Schmeichel,3815.0,,,,,,Recovery,1,Regular Play,Danny Drinkwater,3662.0,Left Defensive Midfield,3,Leicester City,22,"['0d5b9446-6e80-4018-a2b3-cc96984f6acd', '14962006-2188-4d1a-982b-a31488e1622c', 'ae6fb2ba-c42e-4603-8fda-116ddebf9d6b']",13,,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:13.502,Pass,True
,,,,,,,,,,,,,,,3.037683,,,,,,,,,,,,bed138c1-0a67-45c0-a04a-16c7f0133727,28,,"[6.1, 42.3]",3754341,0,,,,,0.33248085,,Right Foot,,"[64.6, 62.5]",,High Pass,,61.889336,,,Riyad Mahrez,3814.0,,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,3,Leicester City,22,"['8d3926df-0cfa-49e4-ba26-64a14ae9a10a', 'cdb62b87-751b-45ce-a4dc-aa42b765049e']",17,,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:17.930,Pass,True
,,,,,,,,,,,,,,,2.344051,,,,,,,,,,,,5b585d04-c880-4172-970a-cc091e63d167,30,,"[64.6, 62.5]",3754341,0,,,,,-0.014813731,,Head,,"[91.6, 62.1]",,Low Pass,,27.002962,Incomplete,,Shinji Okazaki,3810.0,,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,3,Leicester City,22,"['329ae113-d5ef-472d-a1e5-b0cf78b23b2f', '9a3ecd1b-3dad-4455-9938-3473a4ad60f3']",20,,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:20.968,Pass,
,,,,,,,,,True,,,,,,2.376276,,,,,,,,,,,,329ae113-d5ef-472d-a1e5-b0cf78b23b2f,32,,"[28.5, 18.0]",3754341,0,,,,,-0.4250402,,Left Foot,,"[57.0, 5.1]",,High Pass,,31.283543,,,Mame Biram Diouf,3603.0,,,,,,Interception,1,Regular Play,Philipp Wollscheid,40121.0,Left Center Back,4,Stoke City,30,"['5b585d04-c880-4172-970a-cc091e63d167', '5f3164e8-73c1-4c03-acda-5e2079e4bf7c']",23,,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:23.312,Pass,
,,,,,,,,,,,,,,,1.107661,,,,,,,,,,,,4b732a82-178f-4631-befe-2f6e9f7e5e16,36,,"[56.7, 6.1]",3754341,0,,,,,2.6936505,,Right Foot,,"[49.0, 9.8]",,Ground Pass,,8.542833,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Mame Biram Diouf,3603.0,Left Wing,4,Stoke City,30,['4eb2285a-7426-4e44-8cba-558896198405'],26,,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:26.994,Pass,
,,,,,,,,,,,,,,,1.067729,,,,,,,,,,,,1d9a3d0b-e674-45bf-b014-ca8059cedfee,39,,"[49.0, 9.8]",3754341,0,,,,,1.6006383,,Left Foot,,"[48.6, 23.2]",,Ground Pass,,13.405969,,,Glenn Whelan,9625.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Defensive Midfield,4,Stoke City,30,['a4e6ac33-6f46-4cdb-a70f-d0428e1c7909'],28,,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:28.849,Pass,
,,,,,,,,,,,,,,,1.074457,,,,,,,,,,,,2fc2e3f4-50ef-43ae-940c-5a8cd70ff1ba,42,,"[47.3, 22.5]",3754341,0,,,,,-3.0805998,,Right Foot,,"[34.2, 21.7]",,Ground Pass,,13.124405,,,Philipp Wollscheid,40121.0,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,4,Stoke City,30,['f2692a79-3ee8-4215-b674-0618bd53180c'],30,,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:30.250,Pass,
,,,,,,,,,,,,,,,3.055484,,,,,,,,,,,,ddd52492-8c37-4c09-a9cf-50969a34c970,45,,"[32.9, 23.2]",3754341,0,,,,,1.0831746,,Right Foot,,"[56.5, 67.7]",,High Pass,,50.370724,,,Glen Johnson,4724.0,,,True,,,,1,Regular Play,Philipp Wollscheid,40121.0,Left Center Back,4,Stoke City,30,['90e54b88-a3c9-4912-9f6c-daa42bd17a16'],32,,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:32.319,Pass,
,,,,,,,,,,,,,,,1.249341,,,,,,,,,,,,2d3b02e2-0a7d-4bc9-9c7c-10f2c30ed3fd,52,,"[57.7, 66.1]",3754341,0,,True,,,-1.2155654,,Right Foot,,"[60.0, 59.9]",,Ground Pass,,6.6128664,,,Xherdan Shaqiri,3533.0,,,,,,Free Kick,1,From Free Kick,Glen Johnson,4724.0,Right Back,5,Stoke City,30,['5ba2b066-217b-4bc0-9944-795762ebdbd5'],50,,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:50.841,Pass,
,,,,,,,,,,,,,,,1.582405,,,,,,,,,,,,32d6d76b-8eb9-4b65-a0bd-d8e3c333932a,54,,"[55.3, 55.1]",3754341,0,,,,,-2.0281744,,Left Foot,,"[42.7, 29.5]",,Ground Pass,,28.532787,,,Philipp Wollscheid,40121.0,,,,,,,1,From Free Kick,Xherdan Shaqiri,3533.0,Center Attacking Midfield,5,Stoke City,30,['0df0d85f-21f8-426b-98e1-efbd65a1f77a'],53,,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:53.796,Pass,
,,,,,,,,,,,,,,,1.384626,,,,,,,,,,,,84ad020e-3fe9-4ea6-8462-48c991d4fbac,57,,"[46.6, 27.2]",3754341,0,,,,,0.86614704,,Right Foot,,"[62.5, 45.9]",,Ground Pass,,24.545876,,,Glenn Whelan,9625.0,,,,,,,1,From Free Kick,Philipp Wollscheid,40121.0,Left Center Back,5,Stoke City,30,['95200b10-8472-4d79-8673-c4d310633975'],58,,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:58.414,Pass,
,,,,,,,,,,,,,,,1.032523,,,,,,,,,,,,44fd5409-f01e-42b8-94e7-5ab61cd2182c,60,,"[62.5, 46.0]",3754341,0,,,,,-1.4410938,,Right Foot,,"[64.6, 29.9]",,Ground Pass,,16.23638,Incomplete,,Xherdan Shaqiri,3533.0,,,,,,,1,From Free Kick,Glenn Whelan,9625.0,Right Defensive Midfield,5,Stoke City,30,"['34518226-9bc9-4f1e-9898-afbee7970b5a', '35997569-1a0b-466e-987f-292a0cc04e18']",59,,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:59.997,Pass,
,,,,,,,,,,,,,,,4.47052,,,,,,,,,,,,9e39ffcd-acb7-4b14-b992-969edb2a9177,65,,"[56.6, 50.9]",3754341,1,,,,,-1.0044494,,Right Foot,,"[88.9, 0.1]",,High Pass,,60.199085,,,Jamie Vardy,10960.0,,,True,,,,1,From Free Kick,Danny Drinkwater,3662.0,Left Defensive Midfield,5,Stoke City,30,"['0d4a1a22-61eb-4a2f-a02e-c3241ce229c4', '4d3dbace-33a7-418d-bf0c-66cfbfd0291b']",2,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:02.090,Pass,True
,,,,,,,,,,,,,,,1.482574,,,,,,,,,,,,f2067489-7e59-4d83-b181-0dfb92de871c,68,,"[31.8, 80.0]",3754341,1,,,,,-0.21142645,,,,"[52.3, 75.6]",,High Pass,,20.966879,Incomplete,,Jonathan Walters,3670.0,,,,,,Throw-in,1,From Throw In,Glen Johnson,4724.0,Right Back,6,Stoke City,30,"['2db8e681-7af7-41e2-9fcb-90622b62ce74', '7068be8c-8171-4783-a7eb-630a3b343e86']",27,,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:27.522,Pass,
,,,,,,,,,,,,,,,1.163274,,,,,,,,,,,,7068be8c-8171-4783-a7eb-630a3b343e86,70,,"[67.8, 4.5]",3754341,1,,,,,0.16697016,,Head,,"[76.7, 6.0]",,Low Pass,,9.025519,Incomplete,,Marc Albrighton,3307.0,,,,,,Recovery,1,From Throw In,Christian Fuchs,3812.0,Left Back,6,Stoke City,30,"['3fd62032-35b2-49d0-b3e5-89ced41a6476', 'ad16721b-06ff-4dc4-9f3c-893917049c55', 'f2067489-7e59-4d83-b181-0dfb92de871c']",29,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:29.004,Pass,
,,,,,,,,,,,,,,,1.190365,,,,,,,,,,,,5c3baa47-efb3-40ec-942e-913ac5dc55b1,75,,"[38.9, 74.3]",3754341,1,,,,,-2.0526652,,Left Foot,,"[29.8, 56.9]",,Low Pass,,19.635937,,,Philipp Wollscheid,40121.0,,,,,,,1,From Throw In,Xherdan Shaqiri,3533.0,Center Attacking Midfield,6,Stoke City,30,"['6fbc9971-62e6-47f3-8983-57e11e675dee', 'a9f27731-433c-4c1d-8611-f48aae24d634']",31,,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:31.603,Pass,True
,,,,,,,,,,,,,,,2.52,,,,,,,,,,,,8d355355-09e7-4dee-8f27-48bee033d164,78,,"[31.8, 45.0]",3754341,1,,,,,-1.2976668,,Left Foot,,"[40.4, 14.3]",,Ground Pass,,31.881813,,,Erik Pieters,3467.0,,,,,,,1,From Throw In,Philipp Wollscheid,40121.0,Left Center Back,6,Stoke City,30,['6fe0cde9-d91f-495b-92ae-7ef4c13db068'],34,,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:34.534,Pass,
,,,,,,,,,,,,,,,2.91879,,,,,,,,,,,,5cc5ec98-430e-4255-9b37-ad7043dde720,82,,"[57.5, 8.4]",3754341,1,,,,,0.3160005,,Left Foot,,"[115.0, 27.2]",,Low Pass,,60.495373,Incomplete,,Mame Biram Diouf,3603.0,,,,,,,1,From Throw In,Erik Pieters,3467.0,Left Back,6,Stoke City,30,"['22b5b356-7f51-4e4e-94fe-2a8ee0d89e30', '4decab13-6ef9-45e0-97ba-821188971b9f', '6ecb368b-5d77-4040-ae5f-f2c21113d00f']",38,,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:38.710,Pass,True
,,,,,,,,,,,,,,,3.635348,,,,,,,,,,,,bb165cd3-9786-412b-ac3d-3cf9aec1a8cd,86,,"[13.7, 48.7]",3754341,1,,,,,-0.0064349174,,Right Foot,,"[91.4, 48.2]",,High Pass,,77.70161,,,Shinji Okazaki,3810.0,,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,7,Leicester City,22,['e19521fe-4be5-45a4-9af9-d5b439f5c72a'],56,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:56.510,Pass,
,,,,,,,,,,,,,,,0.437218,,,,,,,,,,,,00a24815-fbe1-48eb-9ed6-b97f742a69af,88,,"[91.4, 48.2]",3754341,2,,,,,0.0,,Left Foot,,"[99.1, 48.2]",,Low Pass,,7.7,,,Jamie Vardy,10960.0,,,,,,,1,Regular Play,Shinji Okazaki,3810.0,Right Center Forward,7,Leicester City,22,['59a69ad3-c059-48e4-ad0e-7f9167676ad9'],0,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:00.145,Pass,
,,,,,,,,,,,,,,,0.639196,,,,,,,,,,,,b031f715-b86b-4a99-822d-c31570c81791,97,,"[107.3, 69.5]",3754341,2,,,,,-1.4177731,,Left Foot,True,"[110.4, 49.4]",,Low Pass,,20.33765,Incomplete,,,,,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,7,Leicester City,22,['9407b091-b1df-4248-90fb-b2fda61c4b81'],8,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:08.042,Pass,
,,,,,,,,,,,,,,,1.790776,,,,,,,,,,,,239ec009-2efc-4401-9b4a-9172b7eeb611,99,,"[120.0, 80.0]",3754341,2,,,,,-1.8305093,,Right Foot,,"[110.7, 45.0]",,High Pass,,36.2145,Incomplete,True,,,,,,Outswinging,,Corner,1,From Corner,Marc Albrighton,3307.0,Left Midfield,8,Leicester City,22,['ff8fad3e-6032-43a8-90d8-ad7a93345bda'],31,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:31.869,Pass,
,,,,,,,,,,,,,,,1.387111,,,,,,,,,,,,93e850ae-809d-4d7e-bc6e-903ff1bae62f,107,,"[23.3, 20.0]",3754341,2,,,,,-0.16076274,,Head,,"[38.1, 17.6]",,High Pass,,14.993332,,,Ibrahim Afellay,4891.0,,,,,,Recovery,1,Regular Play,Erik Pieters,3467.0,Left Back,9,Stoke City,30,['e7b39d05-4dad-4704-92da-33ddc1a20885'],44,,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:44.612,Pass,
,,,,,,,,,,,,,,,3.479812,,,,,,,,,,,,5718d824-000a-471e-8667-4f1d41f98d3d,110,,"[50.0, 23.2]",3754341,2,,,,,1.1989242,,Right Foot,,"[71.1, 77.3]",,Low Pass,,58.069096,,,Glen Johnson,4724.0,,,True,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Defensive Midfield,9,Stoke City,30,['9f8069ab-dd4a-4b0d-9ad8-430da8753ece'],50,,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:50.061,Pass,
,,,,,,,,,,,,,,,4.802919,,,,,,,,,,,,033afc2f-e9eb-4413-be97-a022317adf1d,113,,"[86.3, 77.0]",3754341,2,,,,,-1.432933,,Right Foot,,"[96.9, 0.6]",,High Pass,,77.131836,Out,,José Luis Sanmartín Mato,3265.0,,,True,,,,1,Regular Play,Glen Johnson,4724.0,Right Back,9,Stoke City,30,['25730203-5ec0-4d3e-b904-bcbb96830462'],56,,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:56.638,Pass,
,,,,,,,,,,,,,,,1.394854,,,,,,,,,,,,9162908c-b86f-4332-beb0-8701b716fe73,115,,"[26.2, 80.0]",3754341,3,,,,,-0.22036242,,,,"[51.2, 74.4]",,High Pass,,25.619524,Incomplete,,Jamie Vardy,10960.0,,,,,,Throw-in,1,From Throw In,Danny Simpson,3270.0,Right Back,10,Leicester City,22,"['11732ac8-f99a-4531-9c92-e0769dcfc640', '2f0634ad-ac3a-424c-8cc3-0b4d92d61dc9']",20,,,,,,,,,,,,,,,,,,,Leicester City,22,00:03:20.947,Pass,
,,,,,,,,,,,,,,,2.156476,,,,,,,,,,,,2f0634ad-ac3a-424c-8cc3-0b4d92d61dc9,117,,"[68.9, 5.7]",3754341,3,,,,,0.91148627,,Head,,"[81.3, 21.7]",,Low Pass,,20.242529,,,José Luis Sanmartín Mato,3265.0,,,,,,Recovery,1,Regular Play,Erik Pieters,3467.0,Left Back,11,Stoke City,30,"['299bc078-7204-4caf-9c69-dc9a8a2490d1', '9162908c-b86f-4332-beb0-8701b716fe73']",22,,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:22.342,Pass,
,,,,,,,,,,,,,,,1.068784,,,,,,,,,,,,32783df8-919e-42d2-9a05-1c60a0677096,131,,"[81.3, 24.0]",3754341,3,,,,,1.7282132,,Right Foot,,"[78.3, 42.9]",,Ground Pass,,19.136614,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Mame Biram Diouf,3603.0,Left Wing,11,Stoke City,30,"['884312b0-cec8-48ad-a3d4-273f52c09ba6', 'e90a0547-1cea-4adc-83cd-1db6e76779de']",31,,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:31.403,Pass,True
,,,,,,,,,,,,,,,1.599652,,,,,,,,,,,,7745fbd8-01d9-4aeb-a27b-081a910c3fb5,134,,"[79.6, 56.9]",3754341,3,,,,,1.0224892,,Right Foot,,"[89.8, 73.6]",,Ground Pass,,19.568598,,,Jonathan Walters,3670.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Defensive Midfield,11,Stoke City,30,['db5f9ed5-9e37-4e7d-9222-a1fddf7b7e07'],33,,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:33.998,Pass,
,,,,,,,,,,,,,,,0.251831,,,,,,,,,,,,09de3130-7a48-4e70-ab58-78be52cacc20,137,,"[98.4, 68.4]",3754341,3,,,,,-0.962107,,Right Foot,,"[100.7, 65.1]",,Low Pass,,4.022437,Incomplete,,José Luis Sanmartín Mato,3265.0,,,,,,,1,Regular Play,Jonathan Walters,3670.0,Right Wing,11,Stoke City,30,"['17fd0e18-a694-4b09-a629-d3b40462f4c2', '36baf9e1-b040-4710-a784-b57a8f1b0e98']",38,,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:38.020,Pass,
,,,,,,,,,,,,,,,0.843519,,,,,,,,,,,,799869d2-8347-4c27-b1cb-09d5705de626,140,,"[101.1, 80.0]",3754341,3,,,,,-2.6578135,,,,"[95.2, 76.9]",,High Pass,,6.664833,,,Ibrahim Afellay,4891.0,,,,,,Throw-in,1,From Throw In,Glen Johnson,4724.0,Right Back,12,Stoke City,30,['15302516-4403-476e-b2a0-b8ce3a117db0'],48,,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:48.260,Pass,
