bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.293745,,,,,,,,,,,,,,,091e2224-518e-4574-83a9-863523d9f7af,25,,"[87.3, 73.3]",3754023,0,,,,,0.0519014,,Left Foot,,,"[95.0, 73.7]",High Pass,,7.7103825,Unknown,,,,,,,,,Recovery,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,3,AFC Bournemouth,28,['8643dfaf-c8ab-49d3-9e83-4801000fe384'],10,,,,,,,,,,,,,,,Leicester City,22,00:00:10.423,Pass,True
,,,,,,,,,,,,,,,,1.243378,,,,,,,,,,,,,,,984afcbf-0094-42ec-9a1d-d76cfa51bc88,28,,"[86.3, 72.2]",3754023,1,,,,,-1.1306049,,Left Foot,,,"[99.3, 44.6]",High Pass,,30.50836,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Riyad Mahrez,3814.0,Right Midfield,4,Leicester City,22,['3901652a-bf8a-4b95-a9e1-f9bc4ba8afad'],21,,,,,,,,,,,,,,,Leicester City,22,00:01:21.521,Pass,
,,,,,,,,,,,,,,,,4.146895,,,,,,,,,,,,,,,3901652a-bf8a-4b95-a9e1-f9bc4ba8afad,29,,"[20.8, 35.5]",3754023,1,,,,,1.089996,,Right Foot,,,"[41.3, 74.8]",High Pass,,44.325386,,,Callum Wilson,3616.0,,,,,,Recovery,1,Regular Play,Eunan O''Kane,13248.0,Right Center Midfield,5,AFC Bournemouth,28,"['984afcbf-0094-42ec-9a1d-d76cfa51bc88', 'b2336b70-cddb-452d-a450-03c2fcc9e695']",22,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:22.764,Pass,
,,,,,,,,,,,,,,,,0.810762,,,,,,,,,,,,,,,daad4be2-60d6-4413-af76-a624a0c4c239,36,,"[49.2, 74.2]",3754023,1,,,,,-1.5707964,,Left Foot,,,"[49.2, 65.2]",Ground Pass,,9.0,,,Eunan O''Kane,13248.0,,,,,,Recovery,1,Regular Play,Simon Francis,3608.0,Right Back,5,AFC Bournemouth,28,"['2cc78ac2-0ed2-4edc-ba5e-670548a6bc35', 'e1e71d0d-c62f-474b-9ea9-c9de7100bf2c']",31,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:31.535,Pass,True
,,,,,,,,,,,,,,,,0.586307,,,,,,,,,,,,,,,c9fd56a8-7d53-40a3-a6ac-3b94945ffac1,42,,"[63.6, 71.2]",3754023,1,,,,,-0.2832209,,Right Foot,,,"[77.0, 67.3]",Ground Pass,,13.956002,,,Callum Wilson,3616.0,,,,,,,1,Regular Play,Eunan O''Kane,13248.0,Right Center Midfield,5,AFC Bournemouth,28,['66c36607-c645-4482-9d0f-59fe5891ea67'],34,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:34.587,Pass,
,,,,,,,,,,,,,,,,1.288173,,,,,,,,,,,,,,,4111614f-751c-4bee-a53b-f62fa9169159,51,,"[39.6, 16.4]",3754023,1,,,,,-0.08865588,,Right Foot,,,"[44.1, 16.0]",Ground Pass,,4.5177426,,,N''Golo Kanté,3961.0,,,,,,,1,Regular Play,Wes Morgan,3813.0,Left Center Back,6,Leicester City,22,['2bef087d-7fad-433e-ad65-24efd536955a'],37,,,,,,,,,,,,,,,Leicester City,22,00:01:37.993,Pass,
,,,,,,,,,,,,,,,,0.153305,,,,,,,,,,,,,,,6026ff29-4c10-41e5-9712-ad52dd884207,55,,"[46.9, 18.8]",3754023,1,,,,,-0.09347678,,Right Foot,,,"[50.1, 18.5]",Ground Pass,,3.2140317,Incomplete,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Left Center Midfield,6,Leicester City,22,"['79dd31b4-627c-42fd-ac6d-b671a9b6c9da', 'cab471d4-afec-48f4-ad41-d84d44ff44f0']",40,,,,,,,,,,,,,,,Leicester City,22,00:01:40.078,Pass,True
,,,,,,,,,,,,,,,,1.413095,,,,,,,,,,,,,,,c86a0494-1de6-4ad8-8623-0b4164e0aa4f,59,,"[56.5, 33.9]",3754023,1,,,,,-0.9551764,,Left Foot,,,"[73.9, 9.3]",High Pass,,30.13171,Incomplete,,Marc Albrighton,3307.0,,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,6,Leicester City,22,"['32f8780a-9734-4df4-9885-e71dbec0db71', '65625baa-95cd-4d1a-8f97-3333a361c296']",43,,,,,,,,,,,,,,,Leicester City,22,00:01:43.594,Pass,
,,,,,,,,,,,,,,,,1.52603,,,,,,,,,,,,,,,65625baa-95cd-4d1a-8f97-3333a361c296,61,,"[46.2, 70.8]",3754023,1,,,,,0.4466038,,Right Foot,,,"[53.3, 74.2]",High Pass,,7.8721027,,,Matt Ritchie,3049.0,,,,,,Recovery,1,From Counter,Simon Francis,3608.0,Right Back,7,AFC Bournemouth,28,"['42376aa3-e294-4617-a52a-7db6ff919f34', 'c86a0494-1de6-4ad8-8623-0b4164e0aa4f']",45,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:45.007,Pass,
,,,,,,,,,,,,,,,,2.302235,,,,,,,,,,,,,,,bfbc26db-6b28-4244-bb52-8b6336dfdcef,64,,"[68.3, 77.6]",3754023,1,,,,,0.0145975035,,Left Foot,,,"[82.0, 77.8]",Ground Pass,,13.70146,,,Simon Francis,3608.0,,,,,,,1,From Counter,Matt Ritchie,3049.0,Right Midfield,7,AFC Bournemouth,28,['c29f103e-3477-463b-8c03-7dfafba3776b'],50,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:50.308,Pass,
,,,,,,,,,,,,,,,,1.907468,,,,,,,,,,,,,,,b264ed00-ea05-4a1f-b421-ebbf5f9b9be1,72,,"[33.9, 2.9]",3754023,1,,,,,2.2983441,,Right Foot,,,"[21.7, 16.6]",Ground Pass,,18.344753,,,Jeffrey Schlupp,3520.0,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Left Center Midfield,8,Leicester City,22,"['8abc943f-9c39-4d71-a3a1-9e48c40d4d34', 'e66f1177-b605-4849-aa13-dbdec103b7ca']",57,,,,,,,,,,,,,,,Leicester City,22,00:01:57.709,Pass,True
,,,,,,,,,,,,,,,,1.919021,,,,,,,,,,,,,,,220fead4-78e0-48a9-b91c-3a1580501841,76,,"[20.4, 16.4]",3754023,1,,,,,-0.016214795,,Right Foot,,,"[57.4, 15.8]",Low Pass,,37.004864,,,Jamie Vardy,10960.0,,,,,,,1,Regular Play,Jeffrey Schlupp,3520.0,Left Back,8,Leicester City,22,"['3ce1460d-c256-4a80-84fe-e7b501097b97', '9724863d-7fe1-4bab-a2f2-870867e054ed']",59,,,,,,,,,,,,,,,Leicester City,22,00:01:59.656,Pass,True
,,,,,,,,,,,,,,,,1.146001,,,,,,,,,,,,,,,44fa6869-0507-4948-b07a-b1e85da0aa2f,79,,"[57.2, 16.2]",3754023,2,,,,,-1.800259,,Right Foot,,,"[54.0, 2.5]",Ground Pass,,14.06876,,,Marc Albrighton,3307.0,,,,,,,1,Regular Play,Jamie Vardy,10960.0,Center Forward,8,Leicester City,22,['cea21db8-c57b-4215-9b46-f3e11d7a80b9'],1,,,,,,,,,,,,,,,Leicester City,22,00:02:01.575,Pass,
,,,,,,,,,,,,,,,,2.2954,,,,,,,,,,,,,,,cfc24126-ef14-4c5d-bc8d-4a20c7e33519,82,,"[53.7, 2.5]",3754023,2,,,,,0.06799538,,Right Foot,,,"[81.6, 4.4]",Ground Pass,,27.96462,Incomplete,,Jamie Vardy,10960.0,,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,8,Leicester City,22,"['203f4e8c-a6cb-4d18-ac07-3c2c0ebae704', '5bbfca8b-6b77-43c6-95d8-b80957d97451']",2,,,,,,,,,,,,,,,Leicester City,22,00:02:02.761,Pass,
,,,,,,,,,,,,,,,,2.092499,,,,,,,,,,,,,,,2cf63fb0-65f4-46f9-8510-37eef896e2f6,91,,"[19.5, 61.3]",3754023,2,,,,,-2.3875432,,Right Foot,,,"[4.7, 47.4]",Ground Pass,,20.30394,,,Artur Boruc,20074.0,,,,,,Recovery,1,Regular Play,Tommy Elphick,9626.0,Right Center Back,9,AFC Bournemouth,28,['f0288947-f3f8-478e-b887-64eb0627abdb'],9,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:09.592,Pass,
,,,,,,,,,,,,,,,,0.929428,,,,,,,,,,,,,,,d5aed7f4-2259-4876-9aea-322c42e8de37,94,,"[4.5, 48.5]",3754023,2,,,,,1.19029,,Right Foot,,,"[10.5, 63.5]",Ground Pass,,16.155495,,,Tommy Elphick,9626.0,,,,,,,1,Regular Play,Artur Boruc,20074.0,Goalkeeper,9,AFC Bournemouth,28,['3982ba98-e608-493a-9a31-c7095e02fe20'],11,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:11.805,Pass,
,,,,,,,,,,,,,,,,1.807022,,,,,,,,,,,,,,,b1609f1b-1e83-4f68-a34d-24ffb8f9fa90,97,,"[9.7, 63.7]",3754023,2,,,,,0.08537753,,Right Foot,,,"[31.9, 65.6]",Ground Pass,,22.281158,,,Matt Ritchie,3049.0,,,,,,,1,Regular Play,Tommy Elphick,9626.0,Right Center Back,9,AFC Bournemouth,28,['10c35217-a702-46f8-862b-db91b139669a'],13,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:13.903,Pass,
,,,,,,,,,,,,,,,,0.680582,,,,,,,,,,,,,,,bd2da898-df75-4543-b189-ac0e0db3c23e,104,,"[95.9, 24.1]",3754023,2,,,,,1.0612041,,Left Foot,,,"[99.7, 30.9]",Ground Pass,,7.7897367,,,Jamie Vardy,10960.0,,,,,,Recovery,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,10,Leicester City,22,"['b54a89aa-8958-42c1-b047-febad631514d', 'f77ad551-45dd-43d4-9ce1-a7c1749a8bef']",17,,,,,,,,,,,,,,,Leicester City,22,00:02:17.846,Pass,True
,,,,,,,,,,,,,,,,1.445143,,,,,,,,,,,,,,,1164f3f6-78e9-4add-ae5a-dd813594be68,107,,"[98.5, 25.0]",3754023,2,,,,,-1.6063144,,Left Foot,,,"[97.8, 5.3]",Ground Pass,,19.712433,,,Marc Albrighton,3307.0,,,,,,,1,Regular Play,Jamie Vardy,10960.0,Center Forward,10,Leicester City,22,['db56ac16-f3cd-4e11-8f76-31db376231e2'],20,,,,,,,,,,,,,,,Leicester City,22,00:02:20.481,Pass,
,,,,,,,,,,,,,,,,0.988235,,,,,,,,,,,,,,,29a05b0d-9474-4978-a5d5-856a757e5d8a,110,,"[97.4, 5.5]",3754023,2,,,,,1.1370898,,Right Foot,,,"[108.7, 29.9]",High Pass,,26.88959,Incomplete,,,,,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,10,Leicester City,22,['cc3ab83c-9281-479d-b8ca-98c58b5594c9'],23,,,,,,,,,,,,,,,Leicester City,22,00:02:23.466,Pass,
,,,,,,,,,,,,,,,,2.71987,,,,,,,,,,,,,,,e3f598c1-bd86-456b-b069-f3ff0c68f811,113,,"[6.2, 54.9]",3754023,2,,,,,0.732617,,Right Foot,,,"[34.1, 80.0]",High Pass,,37.528923,Out,,,,,,,,,,1,Regular Play,Tommy Elphick,9626.0,Right Center Back,10,Leicester City,22,,27,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:27.207,Pass,
,,,,,,,,,,,,,,,,0.90876,,,,,,,,,,,,,,,3d843dbf-23f4-4796-ad18-1ff847249288,114,,"[84.8, 0.1]",3754023,2,,,,,0.45007378,,,,,"[93.7, 4.4]",Low Pass,,9.884331,,,Marc Albrighton,3307.0,,,,,,Throw-in,1,From Throw In,Jeffrey Schlupp,3520.0,Left Back,11,Leicester City,22,['4067492c-77c0-40bf-aadd-b052eba687cb'],46,,,,,,,,,,,,,,,Leicester City,22,00:02:46.826,Pass,
,,,,,,,,,,,,,,,,0.761135,,,,,,,,,,,,,,,9ed6dc95-0d31-49fc-adc6-8852dcefa8ee,116,,"[93.7, 4.4]",3754023,2,,,,,-2.5879114,,Right Foot,,,"[88.2, 1.0]",Low Pass,,6.4660654,,,Jeffrey Schlupp,3520.0,,,,,,,1,From Throw In,Marc Albrighton,3307.0,Left Midfield,11,Leicester City,22,['24ea466d-0a50-4bbf-bb91-9e9001dc0317'],47,,,,,,,,,,,,,,,Leicester City,22,00:02:47.735,Pass,
,,,,,,,,,,,,,,,,0.980821,,,,,,,,,,,,,,,80a872f4-7f2b-4712-98e3-5c5362c49a3f,124,,"[113.6, 2.7]",3754023,2,,,,,1.5283382,,Left Foot,True,,"[114.9, 33.3]",Low Pass,,30.627602,Incomplete,,,,,,,,,,1,From Throw In,Jeffrey Schlupp,3520.0,Left Back,11,Leicester City,22,"['e41ce6ab-d983-4c48-90fd-e485ab35c437', 'f6a81823-8484-4162-9202-2bb57f5e7a68']",52,,,,,,,,,,,,,,,Leicester City,22,00:02:52.638,Pass,True
,,,,,,,,,,,,,,,,1.77096,,,,,,,,,,,,,,,f6a81823-8484-4162-9202-2bb57f5e7a68,125,,"[5.2, 46.8]",3754023,2,,,,,1.6767807,,Other,,,"[3.7, 60.9]",Low Pass,,14.179563,,,Tommy Elphick,9626.0,,,,,,Recovery,1,Regular Play,Steve Cook,3341.0,Left Center Back,12,AFC Bournemouth,28,"['2918d4fb-6d73-4d85-8ccb-cf76e365f21d', '80a872f4-7f2b-4712-98e3-5c5362c49a3f']",53,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:53.619,Pass,
,,,,,,,,,,,,,,,,3.932442,,,,,,,,,,,,,,,470abf0c-1940-4aca-8e0a-254fae70031c,129,,"[4.5, 62.2]",3754023,2,,,,,0.23297924,,Right Foot,,,"[57.6, 74.8]",High Pass,,54.574444,,,Callum Wilson,3616.0,,,,,,,1,Regular Play,Tommy Elphick,9626.0,Right Center Back,12,AFC Bournemouth,28,['ca22df02-5966-4384-ac3e-4acc5609488d'],56,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:56.056,Pass,
,,,,,,,,,,,,,,,,0.03089,,,,,,,,,,,,,,,b5d03002-996d-4d56-b202-bcd48aa3e3a3,136,,"[42.4, 68.4]",3754023,3,,,,,0.044415217,,Right Foot,,,"[46.9, 68.6]",Low Pass,,4.504442,Incomplete,,,,,,,,,Recovery,1,Regular Play,Eunan O''Kane,13248.0,Right Center Midfield,12,AFC Bournemouth,28,"['3b2692dd-66dd-4e7a-9e54-1e1007ae3ed1', 'fb56ed2d-e7f6-4651-a5e4-35d2c306072c']",3,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:03.778,Pass,True
,,,,,,,,,,,,,,,,3.010384,,,,,,,,,,,,,,,37c15195-1117-4cf7-922f-79958902daee,144,,"[84.3, 71.4]",3754023,3,,,,,-0.91080755,,Left Foot,True,,"[120.0, 25.4]",High Pass,,58.227913,Out,,,,,,True,,,Free Kick,1,From Free Kick,Matt Ritchie,3049.0,Right Midfield,13,AFC Bournemouth,28,,43,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:43.626,Pass,
,,,,,,,,,,,,,,,,3.899082,,,,,,,,,,,,,,,935b81c4-d1a9-401b-9af1-eaeb2a1c61c8,145,,"[6.0, 44.0]",3754023,4,,,,,0.09454487,,Right Foot,,,"[75.6, 50.6]",High Pass,,69.91223,Incomplete,,Jamie Vardy,10960.0,,,,,,Goal Kick,1,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,14,Leicester City,22,"['4812ed8f-77a0-4917-adad-b6acc6cb8f6d', '8bbff215-27c9-4bb5-8627-e79e19cb749e']",13,,,,,,,,,,,,,,,Leicester City,22,00:04:13.889,Pass,
,,,,,,,,,,,,,,,,2.594937,,,,,,,,,,,,,,,8bbff215-27c9-4bb5-8627-e79e19cb749e,148,,"[44.5, 29.5]",3754023,4,,,,True,-1.3395154,,,,,"[51.4, 0.2]",High Pass,,30.101496,Out,,,,,,,,,Recovery,1,From Goal Kick,Andrew Surman,3344.0,Left Center Midfield,14,Leicester City,22,"['3076742c-3cdf-44fa-aff3-d9c37ba4775f', '935b81c4-d1a9-401b-9af1-eaeb2a1c61c8']",17,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:17.788,Pass,True
,,,,,,,,,,,,,,,,1.969247,,,,,,,,,,,,,,,cc1abc55-3c73-40fb-80a9-4986e07f3a3f,149,,"[72.1, 80.0]",3754023,4,,,,,-0.48932415,,,,,"[96.7, 66.9]",High Pass,,27.870594,Incomplete,,Jamie Vardy,10960.0,,,,,,Throw-in,1,From Throw In,Ritchie De Laet,28782.0,Right Back,15,Leicester City,22,"['017b8352-0e4d-4cca-ab2d-4498d230c060', '605e2dd1-9735-4e3e-9ff3-d8f2e9566a79']",32,,,,,,,,,,,,,,,Leicester City,22,00:04:32.016,Pass,
,,,,,,,,,,,,,,,,2.635466,,,,,,,,,,,,,,,017b8352-0e4d-4cca-ab2d-4498d230c060,152,,"[23.4, 13.2]",3754023,4,,,,True,2.4302638,,,,,"[8.2, 26.3]",Low Pass,,20.066141,,,Steve Cook,3341.0,,,,,,Recovery,1,From Throw In,Charlie Daniels,3345.0,Left Back,15,Leicester City,22,"['1c869322-457a-4a0e-a9c0-0bbb8fe9a9fe', '9c0acf3b-419d-4109-8dc3-3e36af1fd15c', 'cc1abc55-3c73-40fb-80a9-4986e07f3a3f']",33,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:33.985,Pass,True
,,,,,,,,,,,,,,,,1.296561,,,,,,,,,,,,,,,b2be79c3-a6cb-4c92-af03-f324d67cf859,155,,"[8.2, 27.1]",3754023,4,,,,,0.04654171,,Right Foot,,,"[44.7, 28.8]",High Pass,,36.539566,Incomplete,,,,,,,,,,1,From Throw In,Steve Cook,3341.0,Left Center Back,15,Leicester City,22,['0400cd9b-5822-4dd8-a7cd-7f1811514c8a'],36,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:36.721,Pass,
