50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.781937,,,,,,,,,,,,,84d9720f-e46a-477f-a454-0290b98b5225,17,,"[13.4, 51.0]",3754280,0,,,,0.6501345,,Right Foot,,,"[42.2, 72.9]",,High Pass,,36.180798,,Incomplete,,Bertrand Isidore Traoré,2956.0,,,,,,1,From Throw In,Gary Cahill,3645.0,Right Center Back,3,Chelsea,33,"['31ec017d-cc97-4976-80c9-25550b29c96e', '5a3fbd07-e604-444b-815b-095ecc9499d8', 'a9ae54cd-15e6-4f39-baef-ed8317bef39c']",20,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:20.711,Pass,True
,,,,,,,,,,,,,,,,,,,2.081489,,,,,,,,,,,,,5a3fbd07-e604-444b-815b-095ecc9499d8,19,,"[77.9, 7.2]",3754280,0,,,,0.23178294,,Head,,,"[94.0, 11.0]",,High Pass,,16.54237,,,,Wes Hoolahan,10966.0,,,,,Interception,1,From Throw In,Cameron Jerome,4807.0,Center Forward,3,Chelsea,33,"['2ff275aa-5055-45e8-a90d-f931d378412a', '84d9720f-e46a-477f-a454-0290b98b5225']",22,,,,,,,,,,,,,,,,,,Norwich City,56,00:00:22.493,Pass,
,,,,,,,,,,,,,,,,,,,1.439907,,,,,,,,,,,,,44788d57-6d57-4094-9161-52061d0a44a3,28,,"[28.7, 64.0]",3754280,0,,,,-1.1050566,,Left Foot,,,"[38.3, 44.9]",,Ground Pass,,21.376856,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Throw In,Bertrand Isidore Traoré,2956.0,Right Wing,3,Chelsea,33,['7dd1b113-1250-4873-a838-2c4f8ebc2e3c'],27,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:27.571,Pass,
,,,,,,,,,,,,,,,,,,,1.115289,,,,,,,,,,,,,5caec9c9-a1b3-4fe6-86c2-cf65408a4051,31,,"[37.2, 45.2]",3754280,0,,,,0.14648418,,Right Foot,,,"[49.4, 47.0]",,Ground Pass,,12.332072,,,,Eden Hazard,3621.0,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,3,Chelsea,33,"['c79855b7-1ff7-4c30-bd9d-e627970eb8f7', 'd067d2c9-66a5-4a18-a37f-d0ffc6756490']",29,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:29.011,Pass,True
,,,,,,,,,,,,,,,,,,,1.640057,,,,,,,,,,,,,991d8a15-4a1e-488e-bb42-fb11b9d667f4,34,,"[71.1, 34.5]",3754280,0,,,,-1.2711552,7a6918a1-2e5f-4439-8f71-94a1ab498716,Right Foot,,,"[78.7, 9.9]",True,Ground Pass,,25.747232,,,,Robert Kenedy Nunes do Nascimento,3666.0,,,,,,1,From Throw In,Eden Hazard,3621.0,Left Wing,3,Chelsea,33,['3e403a3a-f919-4c38-8214-ad742d8f9ce9'],34,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:34.126,Pass,
,,,,,,,,,,,,,,,,,,,2.181098,,,,,,,,,,,,,8bb7b3db-b05b-4372-ad78-3871751998e8,39,,"[60.0, 40.0]",3754280,1,True,,,-3.113822,,Right Foot,,,"[49.2, 39.7]",,Ground Pass,,10.804166,,,,Jonathan Howson,9578.0,,,,,Kick Off,1,From Kick Off,Wes Hoolahan,10966.0,Left Attacking Midfield,4,Norwich City,56,['065c8e0a-20d2-41fc-9a17-f0e0f4ca8a08'],29,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:29.072,Pass,
,,,,,,,,,,,,,,,,,,,0.634985,,,,,,,,,,,,,88bd25c6-6b30-4231-b7d0-10bfc68acc66,41,,"[43.9, 61.3]",3754280,1,True,,,0.31880072,,Right Foot,,,"[94.8, 78.1]",,High Pass,,53.600838,,Incomplete,,,,,,,,,1,From Kick Off,Jonathan Howson,9578.0,Left Center Midfield,4,Norwich City,56,['c7e9b5d2-0895-4532-b0ed-4e54d0ccb680'],32,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:32.374,Pass,
,,,,,,,,,,,,,,,,,,,1.220937,,,,,,,,,,,,,2f840da2-b8ff-463e-a822-d33245e04800,43,,"[85.6, 80.0]",3754280,1,,,,-0.28473043,,,,,"[97.9, 76.4]",,Low Pass,,12.816006,,,,Wes Hoolahan,10966.0,,,,,Throw-in,1,From Throw In,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Wing Back,5,Norwich City,56,['d09b0154-26a3-4a73-84fa-240559c399c9'],52,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:52.382,Pass,
,,,,,,,,,,,,,,,,,,,0.640231,,,,,,,,,,,,,a1a44ba6-17ed-4141-aaf1-f66b380deb12,46,,"[97.9, 75.6]",3754280,1,,,,-1.1416178,,Left Foot,,,"[100.6, 69.7]",,Ground Pass,,6.4884515,,Incomplete,,Nathan Redmond,3286.0,,,,,,1,From Throw In,Wes Hoolahan,10966.0,Left Attacking Midfield,5,Norwich City,56,"['a666933f-48a5-4cbb-a1e6-4ce64ebadabe', 'c1afef71-88d9-4a53-a97e-2b915ad7e621']",54,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:54.185,Pass,
,,,,,,,,,,,,,,,,,,,1.074369,,,,,,,,,,,,,7295b1dd-b1c0-4476-ad26-f50054eda8ee,51,,"[23.1, 11.5]",3754280,1,,,,0.0063290293,,Left Foot,,,"[38.9, 11.6]",,Ground Pass,,15.800317,,,,Eden Hazard,3621.0,,,,,,1,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,6,Chelsea,33,['9d7a063e-c7d6-4ae1-8150-44a57ecd713f'],56,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:56.280,Pass,
,,,,,,,,,,,,,,,,,,,1.493243,,,,,,,,,,,,,084e0bc0-7639-4963-a8d5-6e7b59ece7a7,54,,"[37.5, 29.1]",3754280,1,,,,1.3926291,,Right Foot,,,"[42.2, 55.2]",,Ground Pass,,26.519804,,,,César Azpilicueta Tanco,3957.0,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Wing,6,Chelsea,33,['21640068-99e6-469d-b739-95262935b146'],59,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:59.334,Pass,
,,,,,,,,,,,,,,,,,,,1.05797,,,,,,,,,,,,,d10fffae-68c4-4f46-94ee-0bfdf6c4b2db,57,,"[71.1, 60.7]",3754280,2,,,,-1.2134876,,Right Foot,,,"[76.7, 45.7]",,Ground Pass,,16.011246,,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,6,Chelsea,33,['9097c982-7f9e-4a02-84b2-135099019ac8'],4,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:04.456,Pass,
,,,,,,,,,,,,,,,,,,,0.151224,,,,,,,,,,,,,2b75c5b7-8c21-4f9e-9901-afca539e5fac,67,,"[36.7, 35.5]",3754280,2,,,,1.5707964,,Right Foot,,,"[36.7, 37.2]",,Low Pass,,1.7,,Incomplete,,,,,,,,,1,Regular Play,Jonathan Howson,9578.0,Left Center Midfield,7,Norwich City,56,"['38d5a980-419a-4723-8389-bd6ff9a60b02', '41541b1a-6fdf-4366-89f0-5f122a1eeea2']",8,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:08.524,Pass,True
,,,,,,,,,,,,,,,,,,,0.873116,,,,,,,,,,,,,45df5866-1623-4ac0-8b18-8868828cfcd9,71,,"[70.3, 73.6]",3754280,2,,,,0.08761297,,Right Foot,,,"[85.1, 74.9]",,Ground Pass,,14.856985,,,,Nathan Redmond,3286.0,,,,,,1,Regular Play,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Wing Back,7,Norwich City,56,['5ebdaf59-e757-4573-995d-7653e21f9024'],16,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:16.780,Pass,
,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,dc6dcc80-4fa5-4849-a3a7-460d3106018b,76,,"[85.0, 74.7]",3754280,2,,,,-1.3405768,,Right Foot,,,"[86.5, 68.3]",,Ground Pass,,6.5734315,,,,Ivo Daniel Ferreira Mendonca Pinto,10499.0,,,,,,1,Regular Play,Nathan Redmond,3286.0,Right Attacking Midfield,7,Norwich City,56,"['0cf9901b-511b-4544-88cd-548c4132bc4c', '62a2a695-9e23-4796-82c0-7bcc1ee15384']",18,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:18.380,Pass,True
,,,,,,,,,,,,,,,,,,,1.557242,,,,,,,,,,,,,b69069ee-d84a-462a-abab-a20358ff5e5b,81,,"[115.9, 80.0]",3754280,2,True,,,-2.7672591,,,,,"[104.7, 75.6]",,Low Pass,,12.033287,,,,Wes Hoolahan,10966.0,,,,,Throw-in,1,From Throw In,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Wing Back,8,Norwich City,56,['cf89ec4b-ea82-43dc-b93f-4112d5b71370'],30,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:30.146,Pass,
,,,,,,,,,,,,,,,,,,,1.718117,,,,,,,,,,,,,f33d4f02-df99-4146-95ee-0e3ed2211b89,83,,"[95.6, 77.4]",3754280,2,,,,-2.9229238,,Left Foot,,,"[73.1, 72.4]",,Ground Pass,,23.04886,,,,Ryan Bennett,9930.0,,,,,,1,From Throw In,Wes Hoolahan,10966.0,Left Attacking Midfield,8,Norwich City,56,['864d49a0-9884-420c-804a-5a2f03f0ee22'],33,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:33.842,Pass,
,,,,,,,,,,,,,,,,,,,3.639893,,,,,,,,,,,,,32eb388d-807e-4f5f-b833-f2a13a05d784,85,,"[73.1, 72.4]",3754280,2,,,,-1.983622,,Right Foot,,,"[56.5, 34.5]",,Ground Pass,,41.375957,,,,Timm Klose,9461.0,,,,,,1,From Throw In,Ryan Bennett,9930.0,Right Center Back,8,Norwich City,56,['5a1ea713-7fdb-4b8d-bb10-3886dbef8590'],35,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:35.560,Pass,
,,,,,,,,,,,,,,,,,,,0.998776,,,,,,,,,,,,,3dbeb8b4-dfde-44f9-b2c9-95a869b633d0,88,,"[56.4, 34.4]",3754280,2,,,,1.7126933,,Right Foot,,,"[55.0, 44.2]",,Ground Pass,,9.899495,,,,Russell Martin,21212.0,,,,,,1,From Throw In,Timm Klose,9461.0,Left Center Back,8,Norwich City,56,['ce9189f0-d9ab-4520-989c-608d0f1e32fc'],40,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:40.487,Pass,
,,,,,,,,,,,,,,,,,,,2.459414,,,,,,,,,,,,,6174ada6-b57f-44b5-9edb-5184d8ee78a4,91,,"[55.0, 44.2]",3754280,2,,,,1.3089496,,Right Foot,,,"[61.7, 69.2]",,Ground Pass,,25.882233,,,,Ryan Bennett,9930.0,,,,,,1,From Throw In,Russell Martin,21212.0,Center Back,8,Norwich City,56,['f8a71ff8-39b7-42f7-bf3d-131c18ac7b75'],42,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:42.445,Pass,
,,,,,,,,,,,,,,,,,,,1.602822,,,,,,,,,,,,,d50d0c7b-a68f-4dd0-b5c3-bd99c93bbe22,94,,"[61.5, 69.2]",3754280,2,,,,0.27738222,,Right Foot,,,"[90.3, 77.4]",,Ground Pass,,29.944616,,,,Ivo Daniel Ferreira Mendonca Pinto,10499.0,,,,,,1,From Throw In,Ryan Bennett,9930.0,Right Center Back,8,Norwich City,56,['802e43fe-f427-4ee9-aa20-74abbf42c026'],44,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:44.989,Pass,
,,,,,,,,,,,,,,,,,,,5.983314,,,,,,,,,,,,,6fbe5656-e347-4caf-8a6c-45eead626d6f,97,,"[102.8, 76.3]",3754280,2,,,,-1.4049635,,Right Foot,True,,"[114.7, 5.2]",,High Pass,,72.088974,,Incomplete,,Cameron Jerome,4807.0,,True,,,,1,From Throw In,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Wing Back,8,Norwich City,56,"['6fa5dc0e-6a6e-4bec-8416-4ee2a4c68f36', 'ace3a935-26b3-424c-9d28-864d975e4df6']",48,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:48.473,Pass,
,,,,,,,,,,,,,,,,,,,2.009449,,,,,,,,,,,,,a9882a5c-65b4-4963-a104-e9631dc432c2,100,,"[29.5, 77.3]",3754280,2,,,,-0.43851325,,Right Foot,,,"[58.5, 63.7]",,High Pass,,32.03061,,Incomplete,,Diego da Silva Costa,5198.0,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,9,Chelsea,33,"['049b0048-53cc-406b-bb15-9b89408e1e70', '35cb6bf2-6d4d-48e7-a0a8-647fcee92202']",58,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:58.858,Pass,
,,,,,,,,,,,,,,,,,,,1.930927,,,,,,,,,,,,,049b0048-53cc-406b-bb15-9b89408e1e70,102,,"[61.6, 16.4]",3754280,3,,,,-0.19204801,,Head,,,"[86.8, 11.5]",,High Pass,,25.671968,,Incomplete,,,,,,,,Recovery,1,Regular Play,Russell Martin,21212.0,Center Back,9,Chelsea,33,"['9c8f8c94-e2e1-47bc-9bc2-95d783cf7d9d', 'a9882a5c-65b4-4963-a104-e9631dc432c2']",0,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:00.868,Pass,
,,,,,,,,,,,,,,,,,,,1.090188,,,,,,,,,,,,,5030ce58-e069-472b-9e51-d1c78dc2e2f2,105,,"[76.1, 14.7]",3754280,3,,,,-0.42366892,,Right Foot,,,"[81.2, 12.4]",,Low Pass,,5.5946403,,,,Wes Hoolahan,10966.0,,,,,Recovery,1,Regular Play,Jonathan Howson,9578.0,Left Center Midfield,10,Norwich City,56,['bd5b09c6-6645-447b-9148-b40c0b3c39a8'],4,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:04.546,Pass,
,,,,,,,,,,,,,,,,,,,0.903351,,,,,,,,,,,,,1937d141-9370-489e-8230-dc27f7487ce4,109,,"[81.1, 13.5]",3754280,3,,,,0.56192154,,Left Foot,,,"[86.5, 16.9]",,Ground Pass,,6.3812222,,,,Cameron Jerome,4807.0,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Left Attacking Midfield,10,Norwich City,56,"['2ee772f5-29e0-49c5-81f0-035a03f26291', 'b7e21cb2-1727-4d51-91fe-82b19c454c70']",6,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:06.260,Pass,True
,,,,,,,,,,,,,,,,,,,2.413737,,,,,,,,,,,,,06510efb-a8ca-43d4-8b02-f43ae583787b,111,,"[86.5, 16.9]",3754280,3,,,,-0.6621325,,Left Foot,,,"[99.2, 7.0]",,Low Pass,,16.102795,,,,Wes Hoolahan,10966.0,,,,,,1,Regular Play,Cameron Jerome,4807.0,Center Forward,10,Norwich City,56,['663aebfa-1973-4669-a5e9-d9b6492a5e88'],7,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:07.163,Pass,
,,,,,,,,,,,,,,,,,,,0.585132,,,,,,,,,,,,,5ef4adf4-bb60-4f5a-bcda-f7d66b3a969d,114,,"[103.2, 7.0]",3754280,3,,,,1.3180759,,Left Foot,,,"[107.9, 25.2]",,Low Pass,,18.797073,,Incomplete,,Cameron Jerome,4807.0,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Left Attacking Midfield,10,Norwich City,56,"['383dc87b-9810-4642-9831-bd1431b2d1f1', 'ac136f2f-0f3f-4349-be23-4c872b0b409b']",9,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:09.696,Pass,
,,,,,,,,,,,,,,,,,,,2.722344,,,,,,,,,,,,,0c1ac2da-960c-4d3e-bec2-4a664c3c37ef,119,,"[75.3, 67.8]",3754280,3,,,,-2.2352917,,Right Foot,,,"[56.5, 43.8]",,Ground Pass,,30.48672,,,,Russell Martin,21212.0,,,,,,1,Regular Play,Alexander Banor Tettey,9463.0,Right Center Midfield,10,Norwich City,56,['034bbbc3-be33-458c-9006-3a64822cca1a'],18,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:18.284,Pass,
,,,,,,,,,,,,,,,,,,,1.49771,,,,,,,,,,,,,36302d70-d02d-4138-a746-071a1325ea6a,122,,"[56.5, 43.8]",3754280,3,,,,1.2949904,,Right Foot,,,"[64.0, 70.3]",,Ground Pass,,27.540878,,,,Alexander Banor Tettey,9463.0,,,,,,1,Regular Play,Russell Martin,21212.0,Center Back,10,Norwich City,56,['3f05b541-4ce3-4590-9e62-733d44f2c394'],21,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:21.046,Pass,
,,,,,,,,,,,,,,,,,,,2.354401,,,,,,,,,,,,,ab80f9a0-db39-4b6a-ad58-c4757d805eb0,125,,"[80.6, 67.8]",3754280,3,,,,-1.1309538,,Right Foot,,,"[102.2, 21.9]",,High Pass,,50.728394,,Incomplete,,Wes Hoolahan,10966.0,,True,,,,1,Regular Play,Alexander Banor Tettey,9463.0,Right Center Midfield,10,Norwich City,56,"['0d0fd893-b328-4a26-815a-56b3f3cf0f53', 'c373f274-76a8-458a-ae46-0818a5a93a30']",26,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:26.540,Pass,
,,,,,,,,,,,,,,,,,,,1.702506,,,,,,,,,,,,,0d0fd893-b328-4a26-815a-56b3f3cf0f53,127,,"[17.9, 58.2]",3754280,3,,,,-2.4952905,,Other,,,"[6.5, 49.6]",,Low Pass,,14.280056,,,,Thibaut Courtois,3509.0,,,,,Recovery,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,11,Chelsea,33,"['ab80f9a0-db39-4b6a-ad58-c4757d805eb0', 'f486a569-62e4-468a-82fb-5e255f4684a3']",28,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:28.894,Pass,
