50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.224604,,,,,,,,,,,,0ee10f92-0930-4319-8e8c-e0e861ffb04a,19,,,"[43.5, 6.6]",3754186,0,,,,,1.4898922,,Left Foot,,,"[45.0, 25.1]",,Ground Pass,,18.56071,,,,Bastian Schweinsteiger,18414.0,,,,,,,1,From Kick Off,Daley Blind,3311.0,Left Center Back,2,Manchester United,39,['b38303ed-fe68-4bf2-bb57-1cdce9cb6bf8'],10,,,,,,,,,,,,,,,,,,,Manchester United,39,00:00:10.221,Pass,
,,,,,,,,,,,,,,,,1.630251,,,,,,,,,,,,83072cc0-13cb-4713-b908-d5045bbee5d5,24,,,"[74.3, 80.0]",3754186,0,,,,,-0.45354694,,,,,"[94.2, 70.3]",,High Pass,,22.138203,,,,Jamie Vardy,10960.0,,,,,,Throw-in,1,From Throw In,Danny Simpson,3270.0,Right Back,3,Leicester City,22,['c2b42e4d-fa03-42fe-8edb-48f928843892'],24,,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:24.813,Pass,
,,,,,,,,,,,,,,,,1.193333,,,,,,,,,,,,46ebc1fc-1382-4fba-93df-a633ed5e399f,26,,,"[94.4, 70.1]",3754186,0,,,,,-1.5350972,,Head,,,"[94.6, 64.5]",,Low Pass,,5.6035705,,Incomplete,,Shinji Okazaki,3810.0,,,,,,,1,From Throw In,Jamie Vardy,10960.0,Left Center Forward,3,Leicester City,22,"['32945bd7-c885-4641-a2fb-b1fbde32ecee', 'dd3b3241-2a2b-4d47-851d-c08e44d5e538']",26,,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:26.484,Pass,
,,,,,,,,,,,,,,,,2.992171,,,,,,,,,,,,cdbb94d0-54f5-4415-a997-0c2b4997afcc,30,,,"[60.0, 55.7]",3754186,0,,,,,0.03752504,,Head,,,"[89.3, 56.8]",,Low Pass,,29.32064,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Robert Huth,40123.0,Left Center Back,3,Leicester City,22,['28dcf166-bb6d-4e81-acc4-54dc64269756'],31,,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:31.117,Pass,
,,,,,,,,,,,,,,,,2.698871,,,,,,,,,,,,28dcf166-bb6d-4e81-acc4-54dc64269756,31,,,"[30.8, 23.3]",3754186,0,,,,,0.09707222,,Head,,,"[57.5, 25.9]",,High Pass,,26.826294,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Chris Smalling,10958.0,Center Back,3,Leicester City,22,"['ababbe14-5527-4ccd-a2ae-9650a6d29b1c', 'cdbb94d0-54f5-4415-a997-0c2b4997afcc']",34,,,,,,,,,,,,,,,,,,,Manchester United,39,00:00:34.109,Pass,
,,,,,,,,,,,,,,,,2.030719,,,,,,,,,,,,ababbe14-5527-4ccd-a2ae-9650a6d29b1c,33,,,"[62.6, 54.2]",3754186,0,,,,True,0.96358293,,,,,"[79.9, 79.1]",,High Pass,,30.31996,,Out,,,,,,,,,Recovery,1,From Throw In,Robert Huth,40123.0,Left Center Back,3,Leicester City,22,"['28dcf166-bb6d-4e81-acc4-54dc64269756', 'f60a333d-3105-4234-958f-06217eaf3a80']",36,,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:36.808,Pass,True
,,,,,,,,,,,,,,,,2.617072,,,,,,,,,,,,316e830b-3de1-48d0-af45-ef33a36fde5f,34,,,"[43.1, 0.1]",3754186,0,,,,,2.9041488,,,,,"[21.2, 5.4]",,Low Pass,,22.5322,,,,Daley Blind,3311.0,,,,,,Throw-in,1,From Throw In,Ashley Young,3612.0,Left Wing Back,4,Manchester United,39,['21a7eead-f2ab-4299-bbda-a6f35315419f'],44,,,,,,,,,,,,,,,,,,,Manchester United,39,00:00:44.734,Pass,
,,,,,,,,,,,,,,,,1.385499,,,,,,,,,,,,8aeac588-3027-4163-9f9b-accd4f917d6d,37,,,"[21.2, 14.3]",3754186,0,,,,,1.6968844,,Left Foot,,,"[19.4, 28.5]",,Ground Pass,,14.31363,,,,Chris Smalling,10958.0,,,,,,,1,From Throw In,Daley Blind,3311.0,Left Center Back,4,Manchester United,39,['42d75cb0-0686-4608-a3ee-57f1c8f11d53'],48,,,,,,,,,,,,,,,,,,,Manchester United,39,00:00:48.966,Pass,
,,,,,,,,,,,,,,,,1.810317,,,,,,,,,,,,b78ccb91-ba70-4006-a71a-02a871fcacc1,40,,,"[17.5, 30.2]",3754186,0,,,,,1.364805,,Right Foot,,,"[23.1, 57.0]",,Ground Pass,,27.378824,,,,Paddy McNair,9648.0,,,,,,,1,From Throw In,Chris Smalling,10958.0,Center Back,4,Manchester United,39,['aa7cdb11-375a-4d3b-a1f4-befef3748c8c'],50,,,,,,,,,,,,,,,,,,,Manchester United,39,00:00:50.791,Pass,
,,,,,,,,,,,,,,,,1.594216,,,,,,,,,,,,2160ebb9-6986-4696-a001-656a07dfdc51,43,,,"[23.4, 57.0]",3754186,0,,,,,0.894299,,Right Foot,,,"[40.1, 77.8]",,Ground Pass,,26.67452,,,,Matteo Darmian,4587.0,,,,,,,1,From Throw In,Paddy McNair,9648.0,Right Center Back,4,Manchester United,39,['08a6ebc9-9440-4f1f-b87d-791656b648f1'],53,,,,,,,,,,,,,,,,,,,Manchester United,39,00:00:53.897,Pass,
,,,,,,,,,,,,,,,,0.875802,,,,,,,,,,,,9c722923-e22d-4563-965b-d7a49799da3b,46,,,"[36.1, 76.5]",3754186,0,,,,,-2.8894966,,Right Foot,,,"[22.9, 73.1]",,Ground Pass,,13.630847,,,,Paddy McNair,9648.0,,,,,,,1,From Throw In,Matteo Darmian,4587.0,Right Wing Back,4,Manchester United,39,['d3ef9268-87f7-42c9-a29e-2c829334e8d9'],57,,,,,,,,,,,,,,,,,,,Manchester United,39,00:00:57.341,Pass,
,,,,,,,,,,,,,,,,1.89744,,,,,,,,,,,,cd9b67d9-0fe7-4864-bf35-055c9cfe6b3f,50,,,"[24.2, 75.4]",3754186,0,,,,,-0.1043033,,Right Foot,,,"[60.5, 71.6]",,High Pass,,36.498356,,Incomplete,,,,,,,,,,1,From Throw In,Paddy McNair,9648.0,Right Center Back,4,Manchester United,39,"['613d0f0f-f484-4d5f-988d-29f020ca695e', 'cbd8ca68-e8f6-411e-985f-d0682265eb7f']",59,,,,,,,,,,,,,,,,,,,Manchester United,39,00:00:59.065,Pass,True
,,,,,,,,,,,,,,,,2.637175,,,,,,,,,,,,613d0f0f-f484-4d5f-988d-29f020ca695e,51,,,"[59.6, 8.5]",3754186,1,,,,,0.53965324,,Head,,,"[78.8, 20.0]",,High Pass,,22.380571,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Christian Fuchs,3812.0,Left Back,4,Manchester United,39,"['5d58becc-3d14-4376-8878-0f91fab51aea', 'cd9b67d9-0fe7-4864-bf35-055c9cfe6b3f']",0,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:00.963,Pass,
,,,,,,,,,,,,,,,,0.722099,,,,,,,,,,,,5d58becc-3d14-4376-8878-0f91fab51aea,53,,,"[41.3, 60.1]",3754186,1,,,,True,-0.5880026,,,,,"[48.2, 55.5]",,Low Pass,,8.292768,,,,Juan Manuel Mata García,3294.0,,,,,,Recovery,1,From Throw In,Michael Carrick,4751.0,Right Center Midfield,4,Manchester United,39,"['29fa13f5-5ad6-4562-a710-a01de761e1a1', '4f7f98b8-e8b1-4e94-ab1f-b3c88a6a34ff', '613d0f0f-f484-4d5f-988d-29f020ca695e']",3,,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:03.600,Pass,True
,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,aa2639bf-69b9-4bfa-aabb-b38c182827ee,57,,,"[46.9, 57.2]",3754186,1,,,,,2.9523935,,Left Foot,,,"[42.2, 58.1]",,Ground Pass,,4.7853947,,,,Michael Carrick,4751.0,,,,,,,1,From Throw In,Juan Manuel Mata García,3294.0,Center Attacking Midfield,4,Manchester United,39,"['4066b4bd-e727-490e-8b5b-4aa270c3b8eb', '82f1a16b-8e0e-4898-84c4-59504dc3b4ec']",4,,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:04.616,Pass,True
,,,,,,,,,,,,,,,,0.567207,,,,,,,,,,,,00056ff5-8af2-47c6-ba91-bbf1fa9c2284,61,,,"[42.2, 57.4]",3754186,1,,,,,-0.515549,,Right Foot,,,"[45.2, 55.7]",,Low Pass,,3.4481878,,,,Juan Manuel Mata García,3294.0,,,,,,,1,From Throw In,Michael Carrick,4751.0,Right Center Midfield,4,Manchester United,39,"['2db7d614-e97c-4204-8d5c-c2e856a14981', '82f1a16b-8e0e-4898-84c4-59504dc3b4ec', 'd8f4c662-4a6f-4b6e-804b-d4e1caae2192']",6,,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:06.333,Pass,True
,,,,,,,,,,,,,,,,1.697826,,,,,,,,,,,,0fb0491c-55bb-40f6-8a34-f4526d1bbe35,69,,,"[26.1, 55.3]",3754186,1,,,,,0.12565033,,Right Foot,,,"[64.1, 60.1]",,High Pass,,38.30196,,,,Anthony Martial,20039.0,,,,,,,1,From Throw In,Chris Smalling,10958.0,Center Back,4,Manchester United,39,['cfa2d219-7ee9-4093-b46c-583e02dd4150'],11,,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:11.067,Pass,
,,,,,,,,,,,,,,,,3.832443,,,,,,,,,,,,bded05c0-4321-4ce1-a3a5-38d46f379fe9,72,,,"[33.5, 23.1]",3754186,1,,,,,2.462096,,Right Foot,,,"[5.4, 45.8]",,Ground Pass,,36.123398,,,,Kasper Schmeichel,3815.0,,,,,,Recovery,1,From Throw In,Robert Huth,40123.0,Left Center Back,4,Manchester United,39,['26cf7a57-c3ef-4b56-85ed-864abcc0eafb'],15,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:15.507,Pass,
,,,,,,,,,,,,,,,,4.966971,,,,,,,,,,,,d4cf930c-fc31-443a-a54f-5068582bbb04,75,,,"[7.8, 53.1]",3754186,1,,,,,0.28153998,,Right Foot,,,"[81.1, 74.3]",,High Pass,,76.30419,,Incomplete,,,,,,,,,,1,From Throw In,Kasper Schmeichel,3815.0,Goalkeeper,4,Manchester United,39,['9446cbb8-627a-470b-bc54-292ed62ad38a'],20,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:20.875,Pass,
,,,,,,,,,,,,,,,,0.95382,,,,,,,,,,,,9446cbb8-627a-470b-bc54-292ed62ad38a,76,,,"[39.0, 5.8]",3754186,1,,,,,0.023947516,,Left Foot,,,"[55.7, 6.2]",,High Pass,,16.70479,,,,Ashley Young,3612.0,,,,,,Recovery,1,From Throw In,Daley Blind,3311.0,Left Center Back,4,Manchester United,39,"['d4cf930c-fc31-443a-a54f-5068582bbb04', 'fe4dc5d1-b1f8-4ce9-b38b-0b3c9351ed6b']",25,,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:25.842,Pass,
,,,,,,,,,,,,,,,,4.347318,,,,,,,,,,,,690576c5-f44d-4278-a12c-4ad308061835,78,,,"[55.7, 6.2]",3754186,1,,,,,0.12982129,,Head,,,"[91.7, 10.9]",,High Pass,,36.305508,,Incomplete,,,,,,,,,,1,From Throw In,Ashley Young,3612.0,Left Wing Back,4,Manchester United,39,['b3412d25-09bf-45e2-a3f1-e60c0120eea5'],26,,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:26.795,Pass,
,,,,,,,,,,,,,,,,2.072004,,,,,,,,,,,,6aad80c4-4030-44d0-9ff4-ef69130252fb,80,,,"[20.6, 47.8]",3754186,1,,True,,,-0.89191175,,Right Foot,,,"[34.8, 30.2]",,Ground Pass,,22.614155,,,,Robert Huth,40123.0,,,,,,,1,Regular Play,Wes Morgan,3813.0,Right Center Back,5,Leicester City,22,['571087e4-510a-457e-8101-f259effca3ae'],37,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:37.233,Pass,
,,,,,,,,,,,,,,,,1.872471,,,,,,,,,,,,d6723806-b7b8-4402-b3c0-ff588e2e925b,82,,,"[34.2, 35.3]",3754186,1,,,,,1.7405746,,Left Foot,,,"[31.8, 49.3]",,Ground Pass,,14.204225,,,,Wes Morgan,3813.0,,,,,,,1,Regular Play,Robert Huth,40123.0,Left Center Back,5,Leicester City,22,['a464a09e-217a-4780-98b8-7620a19ee5f2'],41,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:41.288,Pass,
,,,,,,,,,,,,,,,,1.083695,,,,,,,,,,,,a01d6d67-4bef-4ef6-830b-b55b9c7774ea,85,,,"[33.1, 49.5]",3754186,1,,,,,-0.24111767,,Right Foot,,,"[39.2, 48.0]",,Ground Pass,,6.2817197,,,,Danny Drinkwater,3662.0,,,,,,,1,Regular Play,Wes Morgan,3813.0,Right Center Back,5,Leicester City,22,['b82a6f68-e456-4ef5-a2cb-20d3b7cbbd5f'],45,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:45.491,Pass,
,,,,,,,,,,,,,,,,0.859311,,,,,,,,,,,,2cc7da87-0f44-415c-b40a-ee0943581e04,88,,,"[39.2, 48.0]",3754186,1,,,,,2.900027,,Right Foot,,,"[25.4, 51.4]",,Ground Pass,,14.21267,,,,Wes Morgan,3813.0,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Left Center Midfield,5,Leicester City,22,['83b2e60d-5a91-4429-87f0-c6c7b8f5261d'],47,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:47.252,Pass,
,,,,,,,,,,,,,,,,1.45501,,,,,,,,,,,,2ce6f13f-ef1f-409d-b273-89e58d9dd1e3,91,,,"[21.0, 50.8]",3754186,1,,,,,-0.06419738,,Right Foot,,,"[35.0, 49.9]",,Ground Pass,,14.028899,,,,Danny Drinkwater,3662.0,,,,,,,1,Regular Play,Wes Morgan,3813.0,Right Center Back,5,Leicester City,22,['207040f8-18d7-41b0-b4a3-f91f0c80657e'],52,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:52.672,Pass,
,,,,,,,,,,,,,,,,1.319443,,,,,,,,,,,,60527550-bf80-4a75-bd34-b47ea5eec2f1,94,,,"[33.9, 39.0]",3754186,1,,,,,-1.7076598,,Right Foot,,,"[31.6, 22.3]",,Ground Pass,,16.85764,,,,Robert Huth,40123.0,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Left Center Midfield,5,Leicester City,22,['0ec03d15-f348-4071-b9ab-5f97854bc0b1'],59,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:59.897,Pass,
,,,,,,,,,,,,,,,,1.674907,,,,,,,,,,,,4d20bc72-b28c-438e-abaf-98ae81c94519,97,,,"[30.3, 31.1]",3754186,2,,,,,1.5707964,,Right Foot,,,"[30.3, 44.3]",,Ground Pass,,13.2,,,,Wes Morgan,3813.0,,,,,,,1,Regular Play,Robert Huth,40123.0,Left Center Back,5,Leicester City,22,['90319685-9db9-4596-8fd5-8f5cd6116d16'],5,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:05.024,Pass,
,,,,,,,,,,,,,,,,1.499495,,,,,,,,,,,,00e8d4f6-2eac-49a9-acfa-187ce63970dc,100,,,"[30.3, 44.3]",3754186,2,,,,,-1.2871952,,Right Foot,,,"[36.1, 24.4]",,Ground Pass,,20.728,,,,N''Golo Kanté,3961.0,,,,,,,1,Regular Play,Wes Morgan,3813.0,Right Center Back,5,Leicester City,22,['a9a3caec-0384-4b93-bbdc-91ba1ec551af'],7,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:07.548,Pass,
,,,,,,,,,,,,,,,,0.932374,,,,,,,,,,,,56514562-6cb9-47ec-bb8a-6f2f971852e5,103,,,"[41.4, 16.3]",3754186,2,,,,,-0.17607178,,Left Foot,,,"[57.7, 13.4]",,Ground Pass,,16.555965,,,,Marc Albrighton,3307.0,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,5,Leicester City,22,['e1144434-2aff-4572-a638-3cec3f45b3aa'],10,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:10.792,Pass,
,,,,,,,,,,,,,,,,0.860681,,,,,,,,,,,,ef7271c1-b981-4c79-9bd0-d3228e14e89d,107,,,"[53.2, 14.5]",3754186,2,,,,,-2.175576,,Right Foot,,,"[48.5, 7.7]",,Ground Pass,,8.266196,,,,N''Golo Kanté,3961.0,,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,5,Leicester City,22,"['4a74efda-aa85-43ea-84c8-47f1a2e2f706', 'b4277e81-291f-4b01-a917-9e1a6a47b57c']",12,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:12.713,Pass,True
,,,,,,,,,,,,,,,,0.94507,,,,,,,,,,,,fdbd3731-f649-49c7-937c-3066f4dbbf32,111,,,"[49.2, 2.6]",3754186,2,,,,,0.2874129,,Left Foot,,,"[65.1, 7.3]",,Ground Pass,,16.580109,,,,Danny Drinkwater,3662.0,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,5,Leicester City,22,"['87e163e0-9d14-446e-b38e-9ad57dab62de', '9833b72b-4a9a-45d3-ac72-cd10cdc562f7']",14,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:14.233,Pass,True
,,,,,,,,,,,,,,,,0.899458,,,,,,,,,,,,f65c559b-9ea5-4401-9977-5d0b77524b5a,114,,,"[61.0, 7.3]",3754186,2,,,,,2.915781,,Right Foot,,,"[46.2, 10.7]",,Ground Pass,,15.185519,,,,Marc Albrighton,3307.0,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Left Center Midfield,5,Leicester City,22,['069baf1c-ce6a-41b4-9740-9ff09fc5f786'],16,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:16.486,Pass,
