ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f80cf829-5f32-4dda-a155-ff0edf11894a,1,,,,3754160,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal,1,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3461, 'name': 'Petr Čech'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 33}, {'player': {'id': 3511, 'name': 'Héctor Bellerín Moruno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 24}, {'player': {'id': 3475, 'name': 'Per Mertesacker'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 3394, 'name': 'Laurent Koscielny'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 3498, 'name': 'Ignacio Monreal Eraso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 3517, 'name': 'Aaron Ramsey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 6631, 'name': 'Mathieu Flamini'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 5581, 'name': 'Joel Nathaniel Campbell Samuels'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 28}, {'player': {'id': 3496, 'name': 'Mesut Özil'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 11}, {'player': {'id': 3525, 'name': 'Alex Oxlade-Chamberlain'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 15}, {'player': {'id': 3604, 'name': 'Olivier Giroud'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 12}]}",Arsenal,1,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5c12821d-2640-4131-92d2-1f1e54df4119,2,,,,3754160,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal,1,,0,,,,,,,,,,,,,,,,"{'formation': 343, 'lineup': [{'player': {'id': 6871, 'name': 'Costel Fane Pantilimon'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6300, 'name': 'Sebastián Coates Nión'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 16890, 'name': ""John O''Shea""}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 16}, {'player': {'id': 4746, 'name': 'Younes Kaboul'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 24}, {'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 3}, {'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 4417, 'name': 'Ola Toivonen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 9}, {'player': {'id': 22281, 'name': 'Duncan Watmore'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 41}, {'player': {'id': 9554, 'name': 'Steven Fletcher'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 26}]}",Sunderland,41,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c621835c-d8ad-483f-bfe0-5ead6e6c6738,3,,,,3754160,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal,1,['e1aec399-77e7-44bf-afcd-99fb13ccc369'],0,,,,,,,,,,,,,,,,,Arsenal,1,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e1aec399-77e7-44bf-afcd-99fb13ccc369,4,,,,3754160,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal,1,['c621835c-d8ad-483f-bfe0-5ead6e6c6738'],0,,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8046ca30-6ca6-43dd-b5d4-d213df339778,1728,,,,3754160,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,,,,100,Arsenal,1,['64eae542-2afd-49a4-9b96-ecaef0e4e705'],0,,,,,,,,,,,,,,,,,Arsenal,1,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,64eae542-2afd-49a4-9b96-ecaef0e4e705,1729,,,,3754160,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,,,,100,Arsenal,1,['8046ca30-6ca6-43dd-b5d4-d213df339778'],0,,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.591508,,,,,,,,,,,,,486c9556-a268-4cdd-92b0-43bcbe30f1df,5,,,"[61.0, 40.1]",3754160,0,,,,1.5707964,,Right Foot,,,"[61.0, 43.8]",,Ground Pass,,3.7,,,Yann Gérard M''Vila,4429.0,,,,,Kick Off,1,From Kick Off,Duncan Watmore,22281.0,Left Wing,2,Sunderland,41,['8ecf7467-130a-4c4f-a4e2-6a897e72971d'],0,,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.871,Pass,
,,,,,,,,,,,,,,1.88306,,,,,,,,,,,,,6c0a073c-e6c2-4996-b350-dfbf830a24fe,8,,,"[60.4, 42.1]",3754160,0,,,,2.7412498,,Right Foot,,,"[28.5, 55.6]",,Ground Pass,,34.638996,,,Sebastián Coates Nión,6300.0,,,,,,1,From Kick Off,Yann Gérard M''Vila,4429.0,Right Defensive Midfield,2,Sunderland,41,['c1dd1367-d63a-40e3-b3e3-c337e5a3041d'],1,,,,,,,,,,,,,,,,,Sunderland,41,00:00:01.602,Pass,
,,,,,,,,,,,,,,3.444202,,,,,,,,,,,,,7e6d6219-d3fc-44b0-90f7-6e759de17456,11,,,"[35.1, 56.4]",3754160,0,,,,0.08282169,,Right Foot,,,"[86.9, 60.7]",,High Pass,,51.97817,Incomplete,,Fabio Borini,7171.0,,,,,,1,From Kick Off,Sebastián Coates Nión,6300.0,Right Center Back,2,Sunderland,41,"['2d448ad6-9a63-4dfb-aa7f-a62ad6b828d7', 'f18c90db-80c1-4d34-9398-d74252f72dfe']",5,,,,,,,,,,,,,,,,,Sunderland,41,00:00:05.161,Pass,
,,,,,,,,,,,,,,1.067585,,,,,,,,,,,,,2d448ad6-9a63-4dfb-aa7f-a62ad6b828d7,14,,,"[33.2, 19.4]",3754160,0,,,True,-0.20265867,,,,,"[40.5, 17.9]",,High Pass,,7.4525166,,,Aaron Ramsey,3517.0,,,,,Recovery,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,3,Arsenal,1,"['7e6d6219-d3fc-44b0-90f7-6e759de17456', '8cf07f27-0650-48d8-bdce-600defd20f5b', 'a8c0ca02-8cd6-4936-87be-c5bd456bd930']",8,,,,,,,,,,,,,,,,,Arsenal,1,00:00:08.605,Pass,True
,,,,,,,,,,,,,,1.451158,,,,,,,,,,,,,9b73a8db-768b-4aa2-bcd7-1c3bed016a06,17,,,"[41.3, 15.3]",3754160,0,,,,-0.9470195,,Right Foot,,,"[49.0, 4.6]",,Ground Pass,,13.182564,,,Alex Oxlade-Chamberlain,3525.0,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Right Defensive Midfield,3,Arsenal,1,['3cabfd02-f6a6-41b1-b418-f10d14f6b1dd'],10,,,,,,,,,,,,,,,,,Arsenal,1,00:00:10.359,Pass,
,,,,,,,,,,,,,,3.212424,,,,,,,,,,,,,91634237-9faa-43e1-bccc-0a81717541b7,21,,,"[44.1, 4.6]",3754160,0,,,,1.7909068,,Right Foot,,,"[32.6, 56.0]",,High Pass,,52.67077,,,Héctor Bellerín Moruno,3511.0,,True,,,,1,Regular Play,Alex Oxlade-Chamberlain,3525.0,Left Wing,3,Arsenal,1,['d424e233-febe-46bd-85e5-9acd8594fde8'],13,,,,,,,,,,,,,,,,,Arsenal,1,00:00:13.097,Pass,
,,,,,,,,,,,,,,1.57914,,,,,,,,,,,,,6fe7d6c4-65c4-4da3-a9be-3614eac6117c,24,,,"[27.4, 50.0]",3754160,0,,,,-1.7797033,,Right Foot,,,"[22.1, 25.0]",,Low Pass,,25.555626,,,Laurent Koscielny,3394.0,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,3,Arsenal,1,['24d46a06-48a5-463d-8a82-be3cb66b81dd'],18,,,,,,,,,,,,,,,,,Arsenal,1,00:00:18.470,Pass,
