50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.20517,,,,,,,,,,,,,1e1a74b9-b240-4872-9c66-d7e5c72bfca7,15,,"[33.3, 35.5]",3754079,0,,,,0.008179776,,Right Foot,,"[82.2, 35.9]",,High Pass,,48.901634,,,,,Aleksandar Mitrović,4269.0,,,,,,1,From Kick Off,Fabricio Coloccini,26207.0,Left Center Back,2,Newcastle United,37,['a3cfca0e-93f9-40f9-b83d-13de87c6add7'],6,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:06.879,Pass,
,,,,,,,,,,,,,,,,1.869041,,,,,,,,,,,,,7589ea66-1519-4e71-9caa-31e0c90c0698,17,,"[82.2, 35.9]",3754079,0,,,True,2.928388,,,,"[72.5, 38.0]",,High Pass,,9.924717,,,Incomplete,,,,,,,,,1,From Kick Off,Aleksandar Mitrović,4269.0,Center Forward,2,Newcastle United,37,"['a9376d41-26a5-4930-8d5b-24a04d18b09a', 'b4f5646d-a67d-4a9a-ab7a-aeb5128ed9ee']",10,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:10.085,Pass,True
,,,,,,,,,,,,,,,,1.244122,,,,,,,,,,,,,a9376d41-26a5-4930-8d5b-24a04d18b09a,19,,"[47.6, 42.1]",3754079,0,,,,-0.27829966,,Head,,"[56.0, 39.7]",,High Pass,,8.736132,,,Incomplete,,Kevin De Bruyne,3089.0,,,,,Recovery,1,From Kick Off,Fernando Luiz Rosa,3054.0,Left Center Midfield,2,Newcastle United,37,"['2d7c2812-d72a-4b2e-bdaa-66f2eb09ec87', '7589ea66-1519-4e71-9caa-31e0c90c0698', '9ca7c4f1-345e-420f-8cb4-d437d941004a']",11,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:11.954,Pass,
,,,,,,,,,,,,,,,,1.036437,,,,,,,,,,,,,2d7c2812-d72a-4b2e-bdaa-66f2eb09ec87,21,,"[64.1, 40.4]",3754079,0,,,,0.5997437,,Head,,"[75.8, 48.4]",,High Pass,,14.173567,,,,,Moussa Sissoko,3091.0,,,,,Recovery,1,From Kick Off,Vurnon Anita,16072.0,Right Center Midfield,2,Newcastle United,37,"['a9376d41-26a5-4930-8d5b-24a04d18b09a', 'c7189995-1cc0-4191-91e8-f0da15adf8b4']",13,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:13.198,Pass,
,,,,,,,,,,,,,,,,2.333896,,,,,,,,,,,,,a4208d91-8110-475a-9e3e-9f041ab08719,24,,"[75.8, 48.4]",3754079,0,,,,2.3430374,,Right Foot,,"[60.8, 63.8]",,High Pass,,21.497908,,,,,Daryl Janmaat,3650.0,,,,,,1,From Kick Off,Moussa Sissoko,3091.0,Right Wing,2,Newcastle United,37,['7d0737b4-c2dd-44e7-987b-746de49bf781'],14,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:14.781,Pass,
,,,,,,,,,,,,,,,,2.360415,,,,,,,,,,,,,43bcb6e3-54bd-4ca5-b83d-4f92066fd21f,27,,"[60.8, 63.8]",3754079,0,,,,-0.4048918,,Right Foot,,"[97.2, 48.2]",,High Pass,,39.60202,,,,,Aleksandar Mitrović,4269.0,,,,,,1,From Kick Off,Daryl Janmaat,3650.0,Right Back,2,Newcastle United,37,['d9d0d31c-ebe5-4709-98af-b9bd0d91cdc9'],18,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:18.153,Pass,
,,,,,,,,,,,,,,,,1.524059,,,,,,,,,,,,,1e750e4c-9242-42a2-8cd3-ce1af211025c,32,,"[22.9, 31.9]",3754079,0,True,,,0.31002402,,Right Foot,,"[79.4, 50.0]",,High Pass,,59.328407,,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Joe Hart,3291.0,Goalkeeper,3,Manchester City,36,['c8cb1cdc-30af-4eae-9831-57fc53b56f9c'],54,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:54.154,Pass,
,,,,,,,,,,,,,,,,2.283275,,,,,,,,,,,,,141f81b2-40d5-4e2e-b8cc-1c734b14244f,43,,"[63.1, 41.0]",3754079,1,,,,-0.09204685,,Right Foot,,"[82.6, 39.2]",,Ground Pass,,19.582901,,,Incomplete,,,,,,,,,1,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Center Attacking Midfield,4,Newcastle United,37,['d280abf0-a0e2-4d8a-ba8a-d79f69c4c262'],3,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:03.006,Pass,
,,,,,,,,,,,,,,,,2.335849,,,,,,,,,,,,,d280abf0-a0e2-4d8a-ba8a-d79f69c4c262,44,,"[37.5, 40.9]",3754079,1,,,,-0.9101703,,Right Foot,,"[50.4, 24.3]",,Ground Pass,,21.023083,,,Incomplete,,Fernando Francisco Reges,16003.0,,,,,Recovery,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,4,Newcastle United,37,"['141f81b2-40d5-4e2e-b8cc-1c734b14244f', '146f38b2-2387-43bb-8b40-c54d4889861c', '495e45b2-2ac3-4dcf-a6bc-e88e0b9c37aa']",5,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:05.289,Pass,
,,,,,,,,,,,,,,,,1.30123,,,,,,,,,,,,,acffb661-0f4c-4d03-ba81-39d4753337d5,49,,"[74.0, 61.0]",3754079,1,,,,-1.8867666,,Right Foot,,"[67.2, 40.2]",,Ground Pass,,21.883327,,,,,Yoan Gouffran,43757.0,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Wing,4,Newcastle United,37,['252c4bbd-d5ab-4f4a-a40f-071b125f1bdf'],10,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:10.914,Pass,
,,,,,,,,,,,,,,,,2.263214,,,,,,,,,,,,,556c99e3-ca87-467b-ab09-d7123f557d69,52,,"[67.2, 40.2]",3754079,1,,,,-1.4879822,,Right Foot,,"[69.3, 14.9]",,Ground Pass,,25.387005,,,,,Kevin Mbabu,16027.0,,,,,,1,Regular Play,Yoan Gouffran,43757.0,Left Center Midfield,4,Newcastle United,37,['c4c949f7-c9af-496c-8830-9d74d1c427c1'],12,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:12.905,Pass,
,,,,,,,,,,,,,,,,0.715429,,,,,,,,,,,,,865a46eb-fae0-49fd-8fce-517f641822ce,55,,"[69.3, 14.9]",3754079,1,,,,-0.62548506,,Right Foot,,"[78.3, 8.4]",,Ground Pass,,11.101802,,,,,Georginio Wijnaldum,3567.0,,,,,,1,Regular Play,Kevin Mbabu,16027.0,Left Back,4,Newcastle United,37,['815d2888-d8e4-4968-b83e-a1d6aae94d58'],15,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:15.684,Pass,
,,,,,,,,,,,,,,,,0.948499,,,,,,,,,,,,,368bbeba-3dc8-4815-9979-6944ef237bd6,59,,"[75.4, 10.4]",3754079,1,,,,2.318238,,Right Foot,,"[67.8, 18.6]",,Ground Pass,,11.18034,,,,,Yoan Gouffran,43757.0,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Wing,4,Newcastle United,37,"['a954a094-7112-43ee-a5cf-89281b30bf41', 'eb4b60bc-5272-4381-85fc-2cf485e698ba']",19,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:19.372,Pass,True
,,,,,,,,,,,,,,,,3.064611,,,,,,,,,,,,,21bc688f-d61f-4d26-a36e-355edf492606,63,,"[56.1, 8.8]",3754079,1,,,,2.6749718,,Right Foot,,"[15.8, 29.1]",,Ground Pass,,45.12405,,,,,Timothy Michael Krul,9467.0,,,,,,1,Regular Play,Yoan Gouffran,43757.0,Left Center Midfield,4,Newcastle United,37,"['6e5e5134-0392-427c-8297-e0e39bea2742', '9381f24e-ced9-4e10-a4c8-713f0db24344']",22,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:22.653,Pass,True
,,,,,,,,,,,,,,,,1.777268,,,,,,,,,,,,,128b1bef-fc07-4807-86d8-930a673c20f8,66,,"[15.8, 29.1]",3754079,1,,,,1.1531361,,Left Foot,,"[30.4, 62.0]",,Ground Pass,,35.994026,,,,,Chancel Mbemba Mangulu,3044.0,,,,,,1,Regular Play,Timothy Michael Krul,9467.0,Goalkeeper,4,Newcastle United,37,['147fc631-4387-4b36-8966-086dd9038fea'],27,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:27.371,Pass,
,,,,,,,,,,,,,,,,1.42989,,,,,,,,,,,,,5e832ee0-d7cc-44bb-b483-391c585dc2a8,69,,"[33.3, 63.4]",3754079,1,,,,0.704975,,Right Foot,,"[51.4, 78.8]",,Ground Pass,,23.76489,,,,,Daryl Janmaat,3650.0,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,4,Newcastle United,37,['781840d0-0d95-423f-bbb0-d92f1b10498e'],30,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:30.186,Pass,
,,,,,,,,,,,,,,,,0.925823,,,,,,,,,,,,,eb2c0b52-8bee-4d2e-92a1-b8372e482066,72,,"[51.4, 78.8]",3754079,1,,,,-0.8784619,,Right Foot,,"[58.2, 70.6]",,Ground Pass,,10.652699,,,,,Moussa Sissoko,3091.0,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,4,Newcastle United,37,['3677d262-61d0-4401-b26d-d6ef648e27bd'],32,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:32.366,Pass,
,,,,,,,,,,,,,,,,1.201162,,,,,,,,,,,,,baf06c35-fdb3-4897-ba0a-40e602cf964a,76,,"[58.6, 73.3]",3754079,1,,,,2.7946758,,Left Foot,,"[45.6, 78.0]",,Ground Pass,,13.82353,,,,,Vurnon Anita,16072.0,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Wing,4,Newcastle United,37,"['1cd9b3e4-f85f-47c5-a56b-54cda80a1d03', '9682c1da-a618-4f90-8bb6-7377b183503c']",35,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:35.611,Pass,True
,,,,,,,,,,,,,,,,2.564247,,,,,,,,,,,,,2010aa58-d567-4dc6-8277-e4c3b67e531c,79,,"[45.6, 78.0]",3754079,1,,,,-2.6112316,,Right Foot,,"[10.3, 57.3]",,Low Pass,,40.92163,,,,,Timothy Michael Krul,9467.0,,,,,,1,Regular Play,Vurnon Anita,16072.0,Right Center Midfield,4,Newcastle United,37,['dc9a3b3c-f7cd-4831-902e-14f9c7a44c8e'],38,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:38.024,Pass,
,,,,,,,,,,,,,,,,2.895055,,,,,,,,,,,,,009d74a7-8b50-4ce1-9d2c-e6abafc5876b,82,,"[12.9, 48.2]",3754079,1,,,,-0.5288056,,Left Foot,,"[63.9, 18.4]",,High Pass,,59.068096,,,Incomplete,,Georginio Wijnaldum,3567.0,,,,,,1,Regular Play,Timothy Michael Krul,9467.0,Goalkeeper,4,Newcastle United,37,"['f606e3c6-f395-4438-baf6-a1ce6c31d6bc', 'ff72ed47-43b4-400c-b998-6ce802760910']",44,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:44.723,Pass,
,,,,,,,,,,,,,,,,1.640828,,,,,,,,,,,,,f606e3c6-f395-4438-baf6-a1ce6c31d6bc,85,,"[56.2, 61.7]",3754079,1,,,True,-1.0263392,,,,"[62.8, 50.8]",,High Pass,,12.742449,,,,,Fernando Luiz Rosa,3054.0,,,,,Recovery,1,Regular Play,Pablo Javier Zabaleta Girod,3052.0,Right Back,5,Manchester City,36,"['009d74a7-8b50-4ce1-9d2c-e6abafc5876b', '3c6d8d0a-5451-4bdc-b49f-b0dab8074920', '7a26743a-7051-4cfc-8865-9db5f2a032be']",47,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:47.618,Pass,True
,,,,,,,,,,,,,,,,2.886915,,,,,,,,,,,,,53a25e66-ce9f-4373-95d4-678797c559c0,88,,"[63.6, 51.0]",3754079,1,,,,-3.131789,,Right Foot,,"[43.2, 50.8]",,High Pass,,20.40098,,,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Left Center Midfield,5,Manchester City,36,"['59aa5556-77f3-42b7-ada1-e60d0f5ab7f0', 'b470ce67-fd7e-4086-bf3b-8718c75cf525']",49,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:49.259,Pass,True
,,,,,,,,,,,,,,,,1.305083,,,,,,,,,,,,,a14deee1-1ed4-43e0-99cc-dadbbecf6bc8,91,,"[37.9, 62.1]",3754079,1,,,,0.55317795,,Right Foot,,"[56.2, 73.4]",,Ground Pass,,21.507673,,,,,Pablo Javier Zabaleta Girod,3052.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,5,Manchester City,36,['a7faf7bf-737d-41f1-927f-03c103a8a241'],57,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:57.899,Pass,
,,,,,,,,,,,,,,,,2.669929,,,,,,,,,,,,,051f696f-1ba9-4c15-8a91-2210312f2a74,94,,"[61.5, 73.4]",3754079,2,,,,-0.17311311,,Right Foot,,"[98.1, 67.0]",,Ground Pass,,37.15535,,,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,1,Regular Play,Pablo Javier Zabaleta Girod,3052.0,Right Back,5,Manchester City,36,['397806a1-53f6-4877-bae7-a85ebbdd11f8'],0,,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:00.487,Pass,
,,,,,,,,,,,,,,,,0.532612,,,,,,,,,,,,,d3ad552c-a040-4f59-af75-220530ce5e21,98,,"[91.3, 73.2]",3754079,2,,,,-2.7403638,,Right Foot,,"[88.0, 71.8]",,Ground Pass,,3.5846896,,,,,David Josué Jiménez Silva,3064.0,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,5,Manchester City,36,"['6dc166d0-18fd-43bc-a980-96f437bf229e', 'aa4947f6-7c02-4bc4-a80e-3757e7b0264c']",6,,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:06.322,Pass,True
,,,,,,,,,,,,,,,,0.023711,,,,,,,,,,,,,1291384a-8a6c-4dcb-b485-8a9d5ee24d99,102,,"[88.5, 73.4]",3754079,2,,,,0.0,,Left Foot,,"[89.7, 73.4]",,Ground Pass,,1.2,,,Incomplete,,Pablo Javier Zabaleta Girod,3052.0,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Right Wing,5,Manchester City,36,"['0cba2085-676f-4fc1-8ba0-5ca8ce83b305', '757b516d-ef5c-49d5-bd4a-72a2219c7d89']",7,,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:07.401,Pass,
,,,,,,,,,,,,,,,,0.717861,,,,,,,,,,,,,8f0f969f-27b7-4bc7-8862-5179678f6fb7,107,,"[68.8, 5.7]",3754079,2,,,,1.0317523,,Right Foot,,"[75.2, 16.4]",,Ground Pass,,12.467959,,,,,Aleksandar Mitrović,4269.0,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Wing,6,Newcastle United,37,['da0604e9-521e-4b2c-b300-fd4f92875a1a'],14,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:14.893,Pass,
,,,,,,,,,,,,,,,,1.117266,,,,,,,,,,,,,0e12bac2-76f0-45a7-8341-5e605a82370c,109,,"[75.2, 16.4]",3754079,2,,,,-2.460166,,Left Foot,,"[62.5, 6.1]",,Ground Pass,,16.351759,,,,,Kevin Mbabu,16027.0,,,,,,1,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,6,Newcastle United,37,['4abc5fd6-35a8-4db5-950a-3a4fb19e3b79'],15,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:15.611,Pass,
,,,,,,,,,,,,,,,,0.784758,,,,,,,,,,,,,84ec4f35-e398-4877-9c33-3859bc6785f0,112,,"[62.5, 6.1]",3754079,2,,,,1.7018242,,Right Foot,,"[60.8, 19.0]",,Ground Pass,,13.011534,,,,,Yoan Gouffran,43757.0,,,,,,1,Regular Play,Kevin Mbabu,16027.0,Left Back,6,Newcastle United,37,['30039dfe-8b62-4982-862c-7a5f19a644d6'],17,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:17.406,Pass,
,,,,,,,,,,,,,,,,0.885407,,,,,,,,,,,,,44b4e112-d125-4b51-85ee-197993bd2c86,116,,"[57.7, 18.6]",3754079,2,,,,-1.212917,,Left Foot,,"[62.3, 6.3]",,Ground Pass,,13.132022,,,,,Kevin Mbabu,16027.0,,,,,,1,Regular Play,Yoan Gouffran,43757.0,Left Center Midfield,6,Newcastle United,37,"['77f658f2-da89-40d0-8ab6-45c1bd4a8c83', 'e49ef1c7-2745-475f-81d5-faef3475b5b8']",18,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:18.923,Pass,True
,,,,,,,,,,,,,,,,2.246455,,,,,,,,,,,,,5c18d113-e746-4872-bfa7-b9db6c3fb573,120,,"[50.6, 6.3]",3754079,2,,,,1.8036487,,Right Foot,,"[38.6, 56.9]",,Low Pass,,52.00346,,,,,Chancel Mbemba Mangulu,3044.0,,True,,,,1,Regular Play,Kevin Mbabu,16027.0,Left Back,6,Newcastle United,37,"['5c4c0d46-cb74-4480-8cd2-390e910bf325', 'ff597aaa-2d04-45ba-b5bc-034ddb07d6dc']",22,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:22.006,Pass,True
,,,,,,,,,,,,,,,,1.704919,,,,,,,,,,,,,6fb7f979-06ef-4a7d-a8e3-0a4ac48c7e5b,123,,"[42.7, 56.9]",3754079,2,,,,0.7252855,,Right Foot,,"[65.6, 77.2]",,Low Pass,,30.602287,,,,,Daryl Janmaat,3650.0,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,6,Newcastle United,37,['2b958f0a-4c64-4bce-bf97-ce3207cc7614'],25,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:25.401,Pass,
