ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.775287,,,,,,,,,,,,db1b8603-550b-411f-b773-096629cfa6b1,13,,"[43.2, 41.5]",3754150,0,,,,,0.22832382,,Head,,"[81.5, 50.4]",,High Pass,,39.320477,,,Incomplete,,,,,,,,Recovery,1,From Kick Off,John O''Shea,16890.0,Center Back,2,Sunderland,41,"['35b90ca7-7bfd-4d3d-a819-e76a75157ad7', '47cb14c6-0416-4a55-8376-f9fe908850da']",7,,,,,,,,,,,,,,,,,Sunderland,41,00:00:07.451,Pass,
,,,,,,,,,,,,,,,,,1.310086,,,,,,,,,,,,35b90ca7-7bfd-4d3d-a819-e76a75157ad7,14,,"[38.6, 29.7]",3754150,0,,,,,-1.3745955,,Right Foot,,"[41.8, 13.6]",,Ground Pass,,16.414932,,,,,Erik Pieters,3467.0,,,,,Recovery,1,Regular Play,Philipp Wollscheid,40121.0,Left Center Back,3,Stoke City,30,"['448d38ce-1611-47f9-ade6-907b771ceb70', 'db1b8603-550b-411f-b773-096629cfa6b1']",11,,,,,,,,,,,,,,,,,Stoke City,30,00:00:11.226,Pass,
,,,,,,,,,,,,,,,,,0.619759,,,,,,,,,,,,3a595dc7-0b00-44ef-a81b-fa64c2869caf,17,,"[40.5, 6.1]",3754150,0,,,,,-0.042527534,,Left Foot,,"[49.9, 5.7]",,Ground Pass,,9.408506,,,,,Marko Arnautović,3325.0,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,3,Stoke City,30,['b896e5ff-ddee-4c0d-a359-5da2fe0e441c'],14,,,,,,,,,,,,,,,,,Stoke City,30,00:00:14.230,Pass,
,,,,,,,,,,,,,,,,,1.587128,,,,,,,,,,,,517b1b05-dfd7-49c6-853d-0def8eaf5d40,20,,"[44.6, 3.8]",3754150,0,,,,,2.460629,,Right Foot,,"[25.1, 19.6]",,Ground Pass,,25.097609,,,,,Philipp Wollscheid,40121.0,,,,,,1,Regular Play,Marko Arnautović,3325.0,Left Wing,3,Stoke City,30,['81c777cb-b49c-43c1-8ab8-d873b2b1f620'],15,,,,,,,,,,,,,,,,,Stoke City,30,00:00:15.734,Pass,
,,,,,,,,,,,,,,,,,1.266678,,,,,,,,,,,,4871ca8b-4e05-4e23-a569-9889c80bf482,23,,"[21.2, 26.5]",3754150,0,,,,,2.3967626,,Left Foot,,"[7.1, 39.5]",,Ground Pass,,19.178373,,,,,Jack Butland,3537.0,,,,,,1,Regular Play,Philipp Wollscheid,40121.0,Left Center Back,3,Stoke City,30,['6860289b-83e9-4281-8f67-b6f39446c6fc'],19,,,,,,,,,,,,,,,,,Stoke City,30,00:00:19.916,Pass,
,,,,,,,,,,,,,,,,,2.717245,,,,,,,,,,,,2de38402-d65c-4b09-960f-eb268e9c8128,26,,"[10.3, 44.0]",3754150,0,,,,,0.63784915,,Right Foot,,"[50.1, 73.5]",,High Pass,,49.54079,,,Incomplete,,Glen Johnson,4724.0,,,,,,1,Regular Play,Jack Butland,3537.0,Goalkeeper,3,Stoke City,30,"['1a33e7f6-6b4d-4bbd-ac38-6b3e243d64ad', 'afccd9af-8dfc-4dd2-9e1b-e907e71ac328']",23,,,,,,,,,,,,,,,,,Stoke City,30,00:00:23.654,Pass,
,,,,,,,,,,,,,,,,,2.107487,,,,,,,,,,,,1a33e7f6-6b4d-4bbd-ac38-6b3e243d64ad,29,,"[70.0, 6.6]",3754150,0,,,,True,0.38050637,,,,"[79.0, 10.2]",,Low Pass,,9.693296,,,,,Steven Fletcher,9554.0,,,,,Recovery,1,Regular Play,Patrick van Aanholt,3321.0,Left Wing Back,4,Sunderland,41,"['2de38402-d65c-4b09-960f-eb268e9c8128', 'bfcb0d4c-050d-49c6-97df-820885dfca2c', 'e834f13e-9d89-4647-bc25-ed06ab706bbd']",26,,,,,,,,,,,,,,,,,Sunderland,41,00:00:26.371,Pass,True
,,,,,,,,,,,,,,,,,1.299514,,,,,,,,,,,,d34a8146-a732-4360-9c3d-4b0575952b4d,33,,"[70.4, 10.0]",3754150,0,,,,,-2.9964664,,Right Foot,,"[57.4, 8.1]",,Ground Pass,,13.138112,,,,,Lee Cattermole,10783.0,,,,,,1,Regular Play,Steven Fletcher,9554.0,Left Center Forward,4,Sunderland,41,['1123ddcf-e705-4c78-89a0-8084dfb85649'],29,,,,,,,,,,,,,,,,,Sunderland,41,00:00:29.915,Pass,
,,,,,,,,,,,,,,,,,1.026383,,,,,,,,,,,,b0f10224-91c0-4ae7-8f57-f9028cc3adda,37,,"[53.9, 12.4]",3754150,0,,,,,1.3022741,,Right Foot,,"[58.0, 27.3]",,Ground Pass,,15.453802,,,,,Yann Gérard M''Vila,4429.0,,,,,,1,Regular Play,Lee Cattermole,10783.0,Left Center Midfield,4,Sunderland,41,['c832dd4c-9be6-48d9-8ab3-cfc6c26061e4'],34,,,,,,,,,,,,,,,,,Sunderland,41,00:00:34.869,Pass,
,,,,,,,,,,,,,,,,,1.408396,,,,,,,,,,,,2a2b2599-4dc1-4c09-ab86-ed86b710d240,40,,"[58.4, 40.2]",3754150,0,,,,,1.437618,,Right Foot,,"[61.2, 61.1]",,Ground Pass,,21.086725,,,,,Sebastian Larsson,5617.0,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Center Defensive Midfield,4,Sunderland,41,['c35e332e-3e7d-4173-8190-75ba7a8ea87e'],38,,,,,,,,,,,,,,,,,Sunderland,41,00:00:38.932,Pass,
,,,,,,,,,,,,,,,,,1.131798,,,,,,,,,,,,9dfa7716-d4e2-4cee-8b11-ff909da7bbd8,43,,"[63.8, 62.0]",3754150,0,,,,,-1.7234457,,Right Foot,,"[61.4, 46.4]",,Ground Pass,,15.783536,,,,,Yann Gérard M''Vila,4429.0,,,,,,1,Regular Play,Sebastian Larsson,5617.0,Right Center Midfield,4,Sunderland,41,['741ead7f-9bec-4123-b486-08342b07e397'],40,,,,,,,,,,,,,,,,,Sunderland,41,00:00:40.862,Pass,
,,,,,,,,,,,,,,,,,0.941348,,,,,,,,,,,,8c91e49a-4e17-4c18-9632-20a2e8df1623,46,,"[61.0, 46.6]",3754150,0,,,,,-0.7437556,,Right Foot,,"[68.5, 39.7]",,Ground Pass,,10.191173,,,,,Lee Cattermole,10783.0,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Center Defensive Midfield,4,Sunderland,41,['929a6867-aaf2-4960-99e2-1d5c07edc5d2'],42,,,,,,,,,,,,,,,,,Sunderland,41,00:00:42.809,Pass,
,,,,,,,,,,,,,,,,,1.380834,,,,,,,,,,,,5e3f042d-c04b-4d9b-8176-8cd25468f674,48,,"[66.4, 38.9]",3754150,0,,,,,3.0612574,,Right Foot,,"[42.8, 40.8]",,Ground Pass,,23.67636,,,,,John O''Shea,16890.0,,,,,,1,Regular Play,Lee Cattermole,10783.0,Left Center Midfield,4,Sunderland,41,['e7d6fbd6-1812-4de7-919d-88ae8c5d5be1'],43,,,,,,,,,,,,,,,,,Sunderland,41,00:00:43.751,Pass,
,,,,,,,,,,,,,,,,,1.489917,,,,,,,,,,,,53ecbd65-cb1a-44fe-b97a-421053759c90,51,,"[44.5, 40.6]",3754150,0,,,,,0.7803221,,Right Foot,,"[54.4, 50.4]",,Ground Pass,,13.930183,,,,,Yann Gérard M''Vila,4429.0,,,,,,1,Regular Play,John O''Shea,16890.0,Center Back,4,Sunderland,41,['9d90becb-3f60-449b-80f1-76d127ff2294'],45,,,,,,,,,,,,,,,,,Sunderland,41,00:00:45.379,Pass,
,,,,,,,,,,,,,,,,,1.428904,,,,,,,,,,,,19fb245e-0cf8-4ab1-aeef-8369df995fcf,54,,"[68.7, 60.7]",3754150,0,,,,,2.5843496,,Left Foot,,"[48.8, 73.1]",,Ground Pass,,23.447174,,,,,Sebastián Coates Nión,6300.0,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Center Defensive Midfield,4,Sunderland,41,['5f7442ea-0292-40a2-82dc-cdb9389f75b3'],51,,,,,,,,,,,,,,,,,Sunderland,41,00:00:51.689,Pass,
,,,,,,,,,,,,,,,,,3.436603,,,,,,,,,,,,112aaa53-49f4-4aa4-bab1-7be528f2cf79,57,,"[47.1, 72.3]",3754150,0,,,,,-2.7571628,,Right Foot,,"[12.0, 58.1]",,Ground Pass,,37.86357,,,,,Costel Fane Pantilimon,6871.0,,,,,,1,Regular Play,Sebastián Coates Nión,6300.0,Right Center Back,4,Sunderland,41,['8c2bde23-899d-4011-914d-79c3aa186ff8'],54,,,,,,,,,,,,,,,,,Sunderland,41,00:00:54.451,Pass,
,,,,,,,,,,,,,,,,,4.266445,,,,,,,,,,,,4b7b5b01-779d-4b44-b7ae-55cccbe0e98a,59,,"[13.1, 58.3]",3754150,0,,,,,0.18902054,,Right Foot,,"[70.6, 69.3]",,High Pass,,58.54272,,,Incomplete,,,,,,,,,1,Regular Play,Costel Fane Pantilimon,6871.0,Goalkeeper,4,Sunderland,41,['ead114b3-0c9d-49c1-acff-f4ed9d10f7eb'],57,,,,,,,,,,,,,,,,,Sunderland,41,00:00:57.888,Pass,
,,,,,,,,,,,,,,,,,1.176951,,,,,,,,,,,,ead114b3-0c9d-49c1-acff-f4ed9d10f7eb,60,,"[49.5, 10.8]",3754150,1,,,,,1.136843,,Head,,"[53.3, 19.0]",,Low Pass,,9.037699,,,,,Charlie Adam,3636.0,,,,,Recovery,1,Regular Play,Erik Pieters,3467.0,Left Back,5,Stoke City,30,"['2b23229a-4734-494e-9435-03ab48acbb8b', '4b7b5b01-779d-4b44-b7ae-55cccbe0e98a']",2,,,,,,,,,,,,,,,,,Stoke City,30,00:01:02.154,Pass,
,,,,,,,,,,,,,,,,,1.076286,,,,,,,,,,,,a44309cb-cfa3-480d-9757-2a7691463247,63,,"[54.4, 17.7]",3754150,1,,,,,-0.5580543,,Left Foot,,"[70.9, 7.4]",,Low Pass,,19.450964,,,,,Bojan Krkíc Pérez,4913.0,,,,,,1,Regular Play,Charlie Adam,3636.0,Left Center Midfield,5,Stoke City,30,['854d3b11-843c-4dd0-9a93-a4d8dd75a55c'],3,,,,,,,,,,,,,,,,,Stoke City,30,00:01:03.577,Pass,
,,,,,,,,,,,,,,,,,1.35594,,,,,,,,,,,,7799213d-7b82-4bfc-a8b5-69e9eca39592,66,,"[68.1, 6.8]",3754150,1,,,,,-3.0216045,,Right Foot,,"[54.0, 5.1]",,Ground Pass,,14.202112,,,,,Erik Pieters,3467.0,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,5,Stoke City,30,['cf52c65f-7646-4096-93e1-9a98bfcce9a3'],5,,,,,,,,,,,,,,,,,Stoke City,30,00:01:05.684,Pass,
,,,,,,,,,,,,,,,,,0.99387,,,,,,,,,,,,710effa1-03a5-490c-b723-66978eeca392,69,,"[61.2, 5.1]",3754150,1,,,,,-0.41822433,,Left Foot,,"[65.7, 3.1]",,Ground Pass,,4.924429,,,,,Marko Arnautović,3325.0,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,5,Stoke City,30,['e372d893-6cd3-4261-b77d-1771cf9d1f67'],9,,,,,,,,,,,,,,,,,Stoke City,30,00:01:09.715,Pass,
,,,,,,,,,,,,,,,,,0.921844,,,,,,,,,,,,b4c913d6-638f-432a-9951-f335f6e37be6,72,,"[63.8, 4.9]",3754150,1,,,,,1.7000713,,Right Foot,,"[62.5, 14.9]",,Ground Pass,,10.084146,,,,,Charlie Adam,3636.0,,,,,,1,Regular Play,Marko Arnautović,3325.0,Left Wing,5,Stoke City,30,['6c56b34d-04dc-4dd2-a2c0-c54c55f3c306'],12,,,,,,,,,,,,,,,,,Stoke City,30,00:01:12.585,Pass,
,,,,,,,,,,,,,,,,,2.712093,,,,,,,,,,,,e5787397-79b7-4410-b27d-3709e921654f,75,,"[58.9, 20.7]",3754150,1,,,,,1.4569457,,Left Foot,,"[64.4, 68.8]",,High Pass,,48.41343,,,,,Glen Johnson,4724.0,,True,,,,1,Regular Play,Charlie Adam,3636.0,Left Center Midfield,5,Stoke City,30,['660f480d-07b1-4622-bad0-6cc133bcc5b5'],14,,,,,,,,,,,,,,,,,Stoke City,30,00:01:14.789,Pass,
,,,,,,,,,,,,,,,,,2.177995,,,,,,,,,,,,340a3afc-4fb6-4e72-877c-03f74bb02216,78,,"[73.2, 56.2]",3754150,1,,,,,-0.0066224197,,Right Foot,,"[103.4, 56.0]",,Ground Pass,,30.200663,,,Incomplete,,Jonathan Walters,3670.0,,,,,,1,Regular Play,Glen Johnson,4724.0,Right Back,5,Stoke City,30,"['50b32380-33cd-4dc3-bb5c-f9c99d14c557', 'f8bc51c9-8986-41ad-811f-dd8422eb1630']",21,,,,,,,,,,,,,,,,,Stoke City,30,00:01:21.492,Pass,
,,,,,,,,,,,,,,,,,1.187395,,,,,,,,,,,,332a154f-b38b-42e1-8f18-51f97ae9aad4,81,,"[89.7, 80.0]",3754150,1,,,,,-1.6805233,,,,"[88.4, 68.2]",,Low Pass,,11.871394,,,,,Glenn Whelan,9625.0,,,,,Throw-in,1,From Throw In,Glen Johnson,4724.0,Right Back,6,Stoke City,30,['b746372d-37cc-4807-bf6f-71bd7f5c5805'],33,,,,,,,,,,,,,,,,,Stoke City,30,00:01:33.007,Pass,
,,,,,,,,,,,,,,,,,0.781678,,,,,,,,,,,,2bce8db2-aef7-4e47-8f5c-c40b0cbe771a,83,,"[88.2, 67.5]",3754150,1,,,,,1.4887888,,Right Foot,,"[88.8, 74.8]",,Ground Pass,,7.324616,,,,,Glen Johnson,4724.0,,,,,,1,From Throw In,Glenn Whelan,9625.0,Right Center Midfield,6,Stoke City,30,['cd0d5a14-6f2b-40e5-a784-9aefba13517c'],34,,,,,,,,,,,,,,,,,Stoke City,30,00:01:34.194,Pass,
,,,,,,,,,,,,,,,,,1.045241,,,,,,,,,,,,469969df-6777-4605-a76d-931460be8d71,87,,"[102.5, 72.2]",3754150,1,,,,,3.1415927,,Right Foot,,"[98.0, 72.2]",,Ground Pass,,4.5,,,,,Xherdan Shaqiri,3533.0,,,,,,1,From Throw In,Glen Johnson,4724.0,Right Back,6,Stoke City,30,['0e42e03e-5baf-4fe1-8907-2ee5a901e055'],38,,,,,,,,,,,,,,,,,Stoke City,30,00:01:38.040,Pass,
,,,,,,,,,,,,,,,,,0.838096,,,,,,,,,,,,a729f1a9-212e-44f2-a785-0dc73ba9d5f3,90,,"[97.0, 68.0]",3754150,1,,,,,-1.5270287,,Left Foot,,"[97.6, 54.3]",,Ground Pass,,13.713133,,,,,Marko Arnautović,3325.0,,,,,,1,From Throw In,Xherdan Shaqiri,3533.0,Right Wing,6,Stoke City,30,['2fda73f4-8589-4063-84cd-0c157a602b7e'],39,,,,,,,,,,,,,,,,,Stoke City,30,00:01:39.945,Pass,
,,,,,,,,,,,,,,,,,0.390132,,,,,,,,,,,,7a730233-31af-45ab-9fad-604781ef0e8b,93,,"[97.6, 54.3]",3754150,1,,,,,0.33563855,,Right Foot,,"[101.9, 55.8]",,Ground Pass,,4.554119,,,Incomplete,,Xherdan Shaqiri,3533.0,,,,,,1,From Throw In,Marko Arnautović,3325.0,Left Wing,6,Stoke City,30,"['2b87a4d6-9fd1-4a88-8e69-27b47d8e069b', '49e9924c-198f-456a-a05c-a73e9d8acb85']",41,,,,,,,,,,,,,,,,,Stoke City,30,00:01:41.300,Pass,
,,,,,,,,,,,,,,,,,1.046376,,,,,,,,,,,,27c9ae25-097d-47d6-acd7-dd7fac14dc1d,99,,"[72.1, 53.2]",3754150,1,,,,,-1.3177207,,Left Foot,,"[75.1, 41.6]",,Ground Pass,,11.981652,,,,,Charlie Adam,3636.0,,,,,Recovery,1,From Throw In,Glenn Whelan,9625.0,Right Center Midfield,6,Stoke City,30,['28af9212-61ba-4e26-9b30-cd0ae2777422'],45,,,,,,,,,,,,,,,,,Stoke City,30,00:01:45.854,Pass,
,,,,,,,,,,,,,,,,,1.171706,,,,,,,,,,,,51fd9af5-96bb-4202-b4d6-7994b2fc202f,102,,"[75.4, 39.7]",3754150,1,,,,,-3.059255,,Left Foot,,"[54.8, 38.0]",,Ground Pass,,20.670027,,,,,Philipp Wollscheid,40121.0,,,,,,1,From Throw In,Charlie Adam,3636.0,Left Center Midfield,6,Stoke City,30,['1b8c8277-a910-4ef2-a328-1993743644d8'],46,,,,,,,,,,,,,,,,,Stoke City,30,00:01:46.901,Pass,
,,,,,,,,,,,,,,,,,1.432991,,,,,,,,,,,,aed717d7-b82d-4576-9e3d-14df9a0d1947,105,,"[55.5, 37.6]",3754150,1,,,,,-1.3068326,,Right Foot,,"[62.5, 11.7]",,Ground Pass,,26.829275,,,,,Erik Pieters,3467.0,,,,,,1,From Throw In,Philipp Wollscheid,40121.0,Left Center Back,6,Stoke City,30,['06f794af-e3fb-4984-9a20-770047b3ffa2'],48,,,,,,,,,,,,,,,,,Stoke City,30,00:01:48.768,Pass,
,,,,,,,,,,,,,,,,,1.376718,,,,,,,,,,,,80ea1c13-4fac-4eb2-ba33-07638c6b1797,108,,"[65.5, 10.8]",3754150,1,,,,,2.417212,,Left Foot,,"[49.0, 25.4]",,Ground Pass,,22.032022,,,,,Philipp Wollscheid,40121.0,,,,,,1,From Throw In,Erik Pieters,3467.0,Left Back,6,Stoke City,30,['748d1ba2-a39e-436b-b1b5-baafefb4df76'],52,,,,,,,,,,,,,,,,,Stoke City,30,00:01:52.616,Pass,
,,,,,,,,,,,,,,,,,1.180936,,,,,,,,,,,,c6ffed38-e56a-4759-ae1c-67f0f185eb00,111,,"[48.8, 28.6]",3754150,1,,,,,0.26412213,,Right Foot,,"[64.7, 32.9]",,Ground Pass,,16.471188,,,,,Bojan Krkíc Pérez,4913.0,,,,,,1,From Throw In,Philipp Wollscheid,40121.0,Left Center Back,6,Stoke City,30,['a7d1ed6f-2548-4bae-aa58-ce0fce1fad48'],55,,,,,,,,,,,,,,,,,Stoke City,30,00:01:55.477,Pass,
