bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.268818,,,,,,,,,,,,,83a9a329-805a-4e77-8c56-232849018fc7,2186,,"[50.8, 63.0]",3754181,61,,,,0.006666568,,Right Foot,,,"[65.8, 63.1]",,Ground Pass,,15.000334,,,,Mile Jedinak,5489.0,,,,,,,2,From Throw In,Scott Dann,3407.0,Right Center Back,120,Crystal Palace,31,['ef5173d9-439b-4564-a4c1-5e199a7fbb56'],2,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:16:02.454,Pass,
,,,,,,,,,,,,,,,,,,1.313206,,,,,,,,,,,,,fbfe7971-656f-4dcb-8114-056ba4219906,2189,,"[65.8, 63.1]",3754181,61,,,,1.6991196,,Right Foot,,,"[63.8, 78.6]",,Ground Pass,,15.6285,,,,Joel Ward,3443.0,,,,,,,2,From Throw In,Mile Jedinak,5489.0,Center Defensive Midfield,120,Crystal Palace,31,['f2ac4cea-3e56-434a-90ea-5939c4789008'],3,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:16:03.882,Pass,
,,,,,,,,,,,,,,,,,,2.518052,,,,,,,,,,,,,a5a4e72d-b5c4-42de-943a-7ef8c36a319b,2192,,"[63.8, 78.6]",3754181,61,,,,-2.6796062,,Right Foot,,,"[39.7, 66.6]",,Ground Pass,,26.922297,,,,Scott Dann,3407.0,,,,,,,2,From Throw In,Joel Ward,3443.0,Right Back,120,Crystal Palace,31,['9740fff0-7e5b-4ebf-98a8-037d7e4cf25b'],5,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:16:05.236,Pass,
,,,,,,,,,,,,,,,,,,1.725222,,,,,,,,,,,,,4efcb0c5-382f-4fe4-b852-7e48e9dd2faa,2195,,"[50.7, 78.0]",3754181,61,,,,-0.41601303,,Right Foot,,,"[88.5, 61.3]",,High Pass,,41.32469,,Incomplete,,Wilfried Zaha,3507.0,,,,,,,2,From Throw In,Scott Dann,3407.0,Right Center Back,120,Crystal Palace,31,"['b9b7d97c-8f3d-4eaa-951c-2e872c7cf380', 'cbe77fa7-bb43-434a-aca2-6970c6846a35']",9,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:16:09.880,Pass,
,,,,,,,,,,,,,,,,,,1.828151,,,,,,,,,,,,,5e2671a4-d704-4856-8e3e-247239ca4752,2198,,"[50.4, 1.2]",3754181,61,,,,2.2420433,,Head,,,"[36.5, 18.7]",,Low Pass,,22.348602,,,,N''Golo Kanté,3961.0,,,,,,Recovery,2,Regular Play,Marc Albrighton,3307.0,Left Midfield,121,Leicester City,22,['341a9da6-6817-4332-b345-e436cefd076f'],12,,,,,,,,,,,,,,,,,,Leicester City,22,00:16:12.585,Pass,
,,,,,,,,,,,,,,,,,,0.451246,,,,,,,,,,,,,86a9b008-a021-42c7-9be1-5378e51299b7,2202,,"[35.8, 17.1]",3754181,61,,,,-1.1978086,,Left Foot,,,"[39.4, 7.9]",,Ground Pass,,9.8792715,,,,Marc Albrighton,3307.0,,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,121,Leicester City,22,['328bf9d9-4bb5-492c-ab53-21319bfd7218'],16,,,,,,,,,,,,,,,,,,Leicester City,22,00:16:16.496,Pass,
,,,,,,,,,,,,,,,,,,1.083009,,,,,,,,,,,,,e48f58e3-91ae-4d71-8ca6-ce682579697a,2205,,"[39.4, 7.9]",3754181,61,,,,1.1139513,,Left Foot,,,"[48.1, 25.6]",,Ground Pass,,19.722576,,,,Danny Drinkwater,3662.0,,,,,,,2,Regular Play,Marc Albrighton,3307.0,Left Midfield,121,Leicester City,22,['b8d35491-4566-4546-a539-65154d4fab48'],17,,,,,,,,,,,,,,,,,,Leicester City,22,00:16:17.482,Pass,
,,,,,,,,,,,,,,,,,,1.804048,,,,,,,,,,,,,f3d45a2c-c625-4a29-8771-4a56dcd0db01,2209,,"[96.4, 23.0]",3754181,61,,,,-0.49555168,,Right Foot,,,"[103.8, 19.0]",,Ground Pass,,8.411897,,,,Riyad Mahrez,3814.0,,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Left Center Midfield,121,Leicester City,22,"['5c8dc1a5-e8ae-402a-bad6-33e116422406', '6eb83b23-21c5-45bb-8c40-fd282563f56a']",24,,,,,,,,,,,,,,,,,,Leicester City,22,00:16:24.158,Pass,True
,,,,,,,,,,,,,,,,,,1.007335,,,,,,,,,,,,,0103188b-3093-4358-9069-3daaec311903,2212,,"[108.2, 19.2]",3754181,61,,,,0.21501487,,Right Foot,,,"[116.9, 21.1]",,Ground Pass,,8.905055,,,,Danny Drinkwater,3662.0,,,,,,,2,Regular Play,Riyad Mahrez,3814.0,Right Midfield,121,Leicester City,22,['71e946e4-2bf3-4d21-989b-77e4cd75b640'],26,,,,,,,,,,,,,,,,,,Leicester City,22,00:16:26.846,Pass,
,,,,,,,,,,,,,,,,,,4.168423,,,,,,,,,,,,,f1675a9f-55bf-4c42-9d48-2cff1775af20,2215,,"[117.6, 21.7]",3754181,61,,,,1.8538171,,Left Foot,True,,"[104.6, 66.4]",,High Pass,,46.552013,,,,Jamie Vardy,10960.0,,,True,,,,2,Regular Play,Danny Drinkwater,3662.0,Left Center Midfield,121,Leicester City,22,"['4fb9abe8-6dde-44cd-b63f-ac0c03fe3160', '90c8fdff-9d54-47f0-9c03-1c419ff021fa']",27,,,,,,,,,,,,,,,,,,Leicester City,22,00:16:27.853,Pass,True
,,,,,,,,,,,,,,,,,,1.92839,,,,,,,,,,,,,4d7a8dda-207f-4103-8f28-405213852a86,2218,,"[104.8, 66.6]",3754181,61,,,,-2.0466385,,Right Foot,,,"[96.4, 50.3]",,Low Pass,,18.33712,,,,Danny Simpson,3270.0,,,,,,,2,Regular Play,Jamie Vardy,10960.0,Right Center Forward,121,Leicester City,22,"['a50725e9-f0aa-41dd-a6f5-345a1649ee06', 'fc320168-03c9-440f-b595-0d32f470452f']",32,,,,,,,,,,,,,,,,,,Leicester City,22,00:16:32.022,Pass,True
,,,,,,,,,,,,,,,,,,1.156016,,,,,,,,,,,,,9a7a96c5-abd3-4c73-8a13-6c8f9468077a,2221,,"[96.4, 50.3]",3754181,61,,,,-1.5707964,,Left Foot,,,"[96.4, 23.7]",,Ground Pass,,26.6,,,,Marc Albrighton,3307.0,,,,,,,2,Regular Play,Danny Simpson,3270.0,Right Back,121,Leicester City,22,['2cf861cf-5847-42a9-9d5a-62265fe225d9'],34,,,,,,,,,,,,,,,,,,Leicester City,22,00:16:34.673,Pass,
,,,,,,,,,,,,,,,,,,1.411819,,,,,,,,,,,,,ab25442c-f4d5-45b4-9ac1-c215afd06b92,2226,,"[96.0, 25.6]",3754181,61,,,,1.7461423,,Right Foot,,,"[91.5, 51.0]",,Ground Pass,,25.795542,,,,Danny Simpson,3270.0,,,,,,,2,Regular Play,Marc Albrighton,3307.0,Left Midfield,121,Leicester City,22,['4fe7e1f6-f49c-4883-b1ab-586c4634b598'],37,,,,,,,,,,,,,,,,,,Leicester City,22,00:16:37.547,Pass,
,,,,,,,,,,,,,,,,,,1.338114,,,,,,,,,,,,,e3c6465b-0fec-4da5-ab0c-199cc757e799,2229,,"[91.5, 51.0]",3754181,61,,,,-2.2187684,,Left Foot,,,"[83.4, 40.3]",,Ground Pass,,13.420135,,,,N''Golo Kanté,3961.0,,,,,,,2,Regular Play,Danny Simpson,3270.0,Right Back,121,Leicester City,22,['9d58c901-e4c5-4255-ad6f-85030d03fab4'],39,,,,,,,,,,,,,,,,,,Leicester City,22,00:16:39.079,Pass,
,,,,,,,,,,,,,,,,,,0.967154,,,,,,,,,,,,,1ff46ff1-1edc-4f8a-8b61-764a94e1bc5d,2232,,"[87.7, 40.6]",3754181,61,,,,-1.6905904,,Right Foot,,,"[86.4, 29.8]",,Ground Pass,,10.877959,,,,Danny Drinkwater,3662.0,,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,121,Leicester City,22,['8f299883-6422-478b-aee7-f77f920522cd'],42,,,,,,,,,,,,,,,,,,Leicester City,22,00:16:42.773,Pass,
,,,,,,,,,,,,,,,,,,1.679998,,,,,,,,,,,,,21975536-7123-46a9-a698-a3ea0c9fab82,2235,,"[83.7, 30.4]",3754181,61,,,,2.575625,,Right Foot,,,"[66.7, 41.2]",,Ground Pass,,20.140507,,,,Wes Morgan,3813.0,,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Left Center Midfield,121,Leicester City,22,['18ab16cd-18b3-4b32-87a4-9beef2c70619'],44,,,,,,,,,,,,,,,,,,Leicester City,22,00:16:44.860,Pass,
,,,,,,,,,,,,,,,,,,3.164704,,,,,,,,,,,,,6f18e213-2af1-48cb-9d1a-9fb72a90f993,2238,,"[71.9, 47.0]",3754181,61,,,,-0.6668139,,Right Foot,,,"[113.7, 14.1]",,High Pass,,53.194454,,Incomplete,,Marc Albrighton,3307.0,,,,,,,2,Regular Play,Wes Morgan,3813.0,Right Center Back,121,Leicester City,22,"['ade6e8b2-d11f-4de8-9b92-d750ea101442', 'c0c5befc-6796-4b68-88af-56b8a2e6efa7']",47,,,,,,,,,,,,,,,,,,Leicester City,22,00:16:47.769,Pass,
,,,,,,,,,,,,,,,,,,2.49073,,,,,,,,,,,,,701de9b0-26b1-43b6-a382-85f0bc8b24b5,2241,,"[110.7, 0.1]",3754181,62,,,,1.7221304,,,True,,"[104.6, 40.1]",,High Pass,,40.462452,,,,Shinji Okazaki,3810.0,,,True,,,Throw-in,2,From Throw In,Christian Fuchs,3812.0,Left Back,122,Leicester City,22,['7e94dc13-951e-470c-8de8-2d1279ab9343'],17,,,,,,,,,,,,,,,,,,Leicester City,22,00:17:17.671,Pass,
,,,,,,,,,,,,,,,,,,4.315355,,,,,,,,,,,,,3e99195d-36a6-443e-bb49-f35df1f2d0e5,2252,,"[10.0, 24.9]",3754181,62,,,,-0.20792149,,Left Foot,,,"[81.1, 9.9]",,High Pass,,72.665054,,Incomplete,,Yannick Bolasie Yala,3589.0,,,,,,,2,From Throw In,Damien Delaney,3693.0,Left Center Back,122,Leicester City,22,"['006885b1-59f4-4ad1-a5cc-ab06a0be8ea1', 'af053d99-d7a1-4f13-b875-0919486212e5']",25,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:17:25.007,Pass,
,,,,,,,,,,,,,,,,,,0.864329,,,,,,,,,,,,,b24fdc70-5201-4561-b704-7b5ad73686de,2258,,"[86.3, 0.1]",3754181,62,,,,1.9260272,,,,,"[84.0, 6.3]",,Low Pass,,6.6128664,,,,Bakary Sako,3469.0,,,,,,Throw-in,2,From Throw In,Martin Kelly,3448.0,Left Back,123,Crystal Palace,31,['b4bec484-cf41-4496-9fb6-327c8b2b9012'],40,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:17:40.803,Pass,
,,,,,,,,,,,,,,,,,,1.0953,,,,,,,,,,,,,f94ce1c5-c0b2-41a0-ab43-1eceace95ab5,2261,,"[84.0, 6.3]",3754181,62,,,,-1.2417467,,Left Foot,,,"[85.4, 2.2]",,Ground Pass,,4.3324356,,,,Martin Kelly,3448.0,,,,,,,2,From Throw In,Bakary Sako,3469.0,Right Wing,123,Crystal Palace,31,['ca6f8165-9d8c-448e-96b4-29561d9ba21a'],41,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:17:41.708,Pass,
,,,,,,,,,,,,,,,,,,1.809761,,,,,,,,,,,,,a4fc5e1e-7d15-4b90-a25d-5ca665acd211,2264,,"[85.2, 2.2]",3754181,62,,,,2.858497,,Right Foot,,,"[63.2, 8.6]",,Ground Pass,,22.912006,,,,Joe Ledley,4817.0,,,,,,,2,From Throw In,Martin Kelly,3448.0,Left Back,123,Crystal Palace,31,['436ce0f8-23c2-43f4-868a-29620528bcd5'],43,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:17:43.063,Pass,
,,,,,,,,,,,,,,,,,,2.580832,,,,,,,,,,,,,d536b0b7-68f3-4d29-9300-6d877773910d,2267,,"[63.2, 8.6]",3754181,62,,,,2.450088,,Left Foot,,,"[51.0, 18.7]",,Ground Pass,,15.838244,,,,Damien Delaney,3693.0,,,,,,,2,From Throw In,Joe Ledley,4817.0,Left Center Midfield,123,Crystal Palace,31,['4ba87ef4-7e62-4b6b-b3f5-1a1500b08f54'],47,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:17:47.385,Pass,
,,,,,,,,,,,,,,,,,,2.596471,,,,,,,,,,,,,0f846a86-be32-4496-bf9d-daa09699d3a3,2270,,"[57.6, 24.9]",3754181,62,,,,1.7925234,,Left Foot,,,"[49.8, 59.5]",,Ground Pass,,35.468296,,,,Scott Dann,3407.0,,,,,,,2,From Throw In,Damien Delaney,3693.0,Left Center Back,123,Crystal Palace,31,['8cfecbbf-d8df-4ee9-996f-8e3bc1bef936'],51,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:17:51.953,Pass,
,,,,,,,,,,,,,,,,,,1.446105,,,,,,,,,,,,,cd9be81a-c3b0-4e41-bee0-09809fb9b7d6,2273,,"[57.6, 62.4]",3754181,62,,,,0.63040143,,Right Foot,,,"[79.8, 78.6]",,Ground Pass,,27.482357,,,,Joel Ward,3443.0,,,,,,,2,From Throw In,Scott Dann,3407.0,Right Center Back,123,Crystal Palace,31,['22413004-b75d-45c2-bee7-933f04b60663'],56,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:17:56.865,Pass,
,,,,,,,,,,,,,,,,,,1.050354,,,,,,,,,,,,,5d5a61ed-657c-4604-b5f9-0ea64ab9a908,2277,,"[80.0, 78.2]",3754181,62,,,,-1.6052654,,Right Foot,,,"[79.8, 72.4]",,Ground Pass,,5.8034472,,,,Wilfried Zaha,3507.0,,,,,,,2,From Throw In,Joel Ward,3443.0,Right Back,123,Crystal Palace,31,"['16b3aa87-2ef1-46a3-8347-eb3dc60e4e25', '82d3b3d3-418b-41b3-a611-5a5f563b3469']",58,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:17:58.391,Pass,True
,,,,,,,,,,,,,,,,,,3.891996,,,,,,,,,,,,,46b7f6b8-c556-4ed9-9dc2-ce4a410b0932,2281,,"[79.8, 72.7]",3754181,62,,,,0.069297604,,Right Foot,,,"[118.7, 75.4]",,Ground Pass,,38.993587,,Incomplete,,Joel Ward,3443.0,,,,,,,2,From Throw In,Wilfried Zaha,3507.0,Left Wing,123,Crystal Palace,31,"['6f861c79-78e3-4f94-95e6-88b607d2bcce', 'c4712819-1ea8-41b3-9ec6-520ceb666e70', 'dfb0ba4c-84e7-47a7-b803-5526669421bf']",59,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:17:59.708,Pass,True
,,,,,,,,,,,,,,,,,,0.849492,,,,,,,,,,,,,c61d79bd-e215-4bff-a5f6-0a15c30075ac,2285,,"[113.4, 80.0]",3754181,63,,,,-2.8727522,,,,,"[103.6, 77.3]",,Low Pass,,10.165136,,,,Mile Jedinak,5489.0,,,,,,Throw-in,2,From Throw In,Joel Ward,3443.0,Right Back,124,Crystal Palace,31,['d2337ae7-1dd9-4418-9734-d1e8008182ca'],14,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:18:14.330,Pass,
,,,,,,,,,,,,,,,,,,1.48551,,,,,,,,,,,,,79785ee7-aaa4-4097-8b53-ed5c40e3ddbc,2289,,"[104.1, 78.0]",3754181,63,,,,-0.99039817,,Right Foot,,,"[112.1, 65.8]",,Low Pass,,14.589037,,,,Wilfried Zaha,3507.0,,,,,,,2,From Throw In,Mile Jedinak,5489.0,Center Defensive Midfield,124,Crystal Palace,31,"['56b4858b-67a4-401a-9a33-8e46ae798151', '6b416a9b-ef8a-404a-971e-2f51b3c9cd2c']",15,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:18:15.260,Pass,True
,,,,,,,,,,,,,,,,,,1.92987,,,,,,,,,,,,,31282477-4e81-4c4a-b2cf-59000fe8e485,2295,,"[120.0, 80.0]",3754181,63,,,,-1.850677,,Right Foot,,,"[110.4, 46.6]",,High Pass,,34.752266,,Incomplete,,,,,True,,Straight,,Corner,2,From Corner,Yohan Cabaye,3277.0,Right Center Midfield,125,Crystal Palace,31,['61732120-b79f-4892-b00d-b078ab307b1f'],46,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:18:46.095,Pass,
,,,,,,,,,,,,,,,,,,1.003463,,,,,,,,,,,,,37c4414c-98bb-4286-a24b-2d3a5f1e8f57,2297,,"[91.8, 58.7]",3754181,63,,,,1.2590789,,Right Foot,,,"[97.6, 76.7]",,Ground Pass,,18.911373,,,,Yohan Cabaye,3277.0,,,,,,Recovery,2,From Corner,Bakary Sako,3469.0,Right Wing,125,Crystal Palace,31,['16fe6400-465e-4d98-958e-f2196bbfc763'],50,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:18:50.835,Pass,
,,,,,,,,,,,,,,,,,,2.08,,,,,,,,,,,,,10bdf43b-723e-4cc9-893e-0cf71e0ba75f,2300,,"[95.4, 75.7]",3754181,63,,,,-2.1495113,,Right Foot,,,"[85.6, 60.7]",,Ground Pass,,17.91759,,,,Bakary Sako,3469.0,,,,,,,2,From Corner,Yohan Cabaye,3277.0,Right Center Midfield,125,Crystal Palace,31,['078aa703-b1b7-4750-87b2-8c49da01a672'],52,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:18:52.840,Pass,
,,,,,,,,,,,,,,,,,,0.03104,,,,,,,,,,,,,02fcca57-cbc3-4f58-9a77-542f58771791,2304,,"[112.9, 77.8]",3754181,64,,,,-1.849096,,Left Foot,,,"[111.9, 74.3]",,Low Pass,,3.640055,,Incomplete,,,,,,,,,,2,From Corner,Bakary Sako,3469.0,Right Wing,125,Crystal Palace,31,['7c8e94f7-2460-4447-976d-4ba0ae863f68'],3,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:19:03.800,Pass,
,,,,,,,,,,,,,,,,,,1.062314,,,,,,,,,,,,,808d0ac8-b40e-4547-b056-ee6a41d8eee0,2306,,"[76.2, 67.1]",3754181,64,,,,0.6539295,,Right Foot,,,"[89.9, 77.6]",,Ground Pass,,17.260939,,,,Wilfried Zaha,3507.0,,,,,,Recovery,2,From Corner,Joel Ward,3443.0,Right Back,125,Crystal Palace,31,['2b8e318e-9b91-426f-8bce-2bec509c2c84'],7,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:19:07.604,Pass,
,,,,,,,,,,,,,,,,,,1.318756,,,,,,,,,,,,,1c747fed-1023-426d-b131-efff6e2308c6,2314,,"[37.4, 17.7]",3754181,64,,,,1.0750313,,Right Foot,,,"[42.7, 27.5]",,Ground Pass,,11.141364,,,,Shinji Okazaki,3810.0,,,,,,,2,From Counter,Jamie Vardy,10960.0,Right Center Forward,126,Leicester City,22,['5506ef5f-48e3-4d48-9adb-bd68c2b23894'],11,,,,,,,,,,,,,,,,,,Leicester City,22,00:19:11.688,Pass,
,,,,,,,,,,,,,,,,,,2.461896,,,,,,,,,,,,,4b158aa6-4109-462c-8cb8-0ef2a236cffa,2317,,"[47.5, 28.5]",3754181,64,,,,0.70569515,,Right Foot,,,"[64.4, 42.9]",,Ground Pass,,22.202929,,,,N''Golo Kanté,3961.0,,,,,,,2,From Counter,Shinji Okazaki,3810.0,Left Center Forward,126,Leicester City,22,['4b0f49e0-ae7f-4e48-be65-d9d353861c9d'],13,,,,,,,,,,,,,,,,,,Leicester City,22,00:19:13.989,Pass,
,,,,,,,,,,,,,,,,,,0.907655,,,,,,,,,,,,,2a582dfc-0649-4776-a876-a7198ed3bbea,2320,,"[97.3, 47.4]",3754181,64,,,,-1.1448667,,Right Foot,,,"[102.2, 36.6]",,Low Pass,,11.859595,,Incomplete,,Riyad Mahrez,3814.0,,,,,,,2,From Counter,N''Golo Kanté,3961.0,Right Center Midfield,126,Leicester City,22,"['61f4f4c2-5d4d-4e9a-9f70-5b35a72e0698', 'b615a3f9-7b09-41a1-8ce2-2b3756702c62']",21,,,,,,,,,,,,,,,,,,Leicester City,22,00:19:21.730,Pass,
,,,,,,,,,,,,,,,,,,4.262817,,,,,,,,,,,,,87bd1dff-b869-4788-ad53-717d13d220f8,2324,,"[19.8, 44.4]",3754181,64,,,,-0.33097848,,Right Foot,,,"[91.1, 19.9]",,High Pass,,75.39191,,,,Yannick Bolasie Yala,3589.0,,,,,,,2,From Counter,Joel Ward,3443.0,Right Back,127,Crystal Palace,31,['e34a347a-7c27-4a61-9d86-3e77c06f8848'],23,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:19:23.814,Pass,
,,,,,,,,,,,,,,,,,,1.422182,,,,,,,,,,,,,187341db-1311-4439-a870-d06eb927576f,2330,,"[83.3, 0.1]",3754181,64,True,,,0.27642524,,,,,"[97.4, 4.1]",,Low Pass,,14.656398,,,,Yannick Bolasie Yala,3589.0,,,,,,Throw-in,2,From Throw In,Martin Kelly,3448.0,Left Back,128,Crystal Palace,31,['868cbe6c-abeb-4213-8d9a-45646e52deb2'],39,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:19:39.918,Pass,
,,,,,,,,,,,,,,,,,,0.978469,,,,,,,,,,,,,202bb403-c02c-4b6b-8bed-5a1037dceb10,2332,,"[111.9, 6.3]",3754181,64,,,,1.405058,,Left Foot,True,,"[116.5, 33.8]",,High Pass,,27.882072,,Incomplete,,Mile Jedinak,5489.0,,,,,,,2,From Throw In,Yannick Bolasie Yala,3589.0,Center Forward,128,Crystal Palace,31,"['881aad7d-f21f-44c5-aede-5e288b757d70', 'b2e5c5be-3efd-45b6-8e70-1e8a96a50128']",44,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:19:44.831,Pass,
,,,,,,,,,,,,,,,,,,1.579539,,,,,,,,,,,,,bc6ea15b-6063-4c52-9ed0-e2d83ae58944,2337,,"[111.6, 4.3]",3754181,64,,,,1.5316007,972fb072-3467-41b5-9912-9635226e9eb1,Right Foot,True,,"[113.0, 40.0]",,High Pass,,35.72744,,,,Mile Jedinak,5489.0,True,,,,,,2,From Throw In,Yannick Bolasie Yala,3589.0,Center Forward,128,Crystal Palace,31,['4cea2c15-3567-44d1-b424-67999ab43b47'],55,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:19:55.465,Pass,
,,,,,,,,,,,,,,,,,,3.127865,,,,,,,,,,,,,a3960595-c351-4635-b1e2-58f3346ac536,2342,,"[6.0, 44.0]",3754181,65,,,,0.37782475,,Right Foot,,,"[76.8, 72.1]",,High Pass,,76.1725,,Incomplete,,Shinji Okazaki,3810.0,,,,,,Goal Kick,2,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,129,Leicester City,22,"['ea47700b-1837-4e04-abf0-9e7ddfc89233', 'f8a2c2d6-9b78-4125-bb21-da3e8e8210c1']",28,,,,,,,,,,,,,,,,,,Leicester City,22,00:20:28.510,Pass,
,,,,,,,,,,,,,,,,,,1.7246,,,,,,,,,,,,,ea47700b-1837-4e04-abf0-9e7ddfc89233,2345,,"[43.3, 8.0]",3754181,65,,,True,-0.16037545,,,,,"[56.9, 5.8]",,Low Pass,,13.776793,,,,Bakary Sako,3469.0,,,,,,Recovery,2,Regular Play,Damien Delaney,3693.0,Left Center Back,130,Crystal Palace,31,"['6f2d5f2e-20de-43fb-a5fe-efb18bfffad0', '83b4cf6c-a2d9-4d1c-a7e0-2fd725a23e1d', 'a3960595-c351-4635-b1e2-58f3346ac536']",31,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:20:31.638,Pass,True
,,,,,,,,,,,,,,,,,,3.076258,,,,,,,,,,,,,c47951ba-1126-4ec2-9152-f87429250cee,2348,,"[56.9, 5.8]",3754181,65,,,,0.4807888,,Left Foot,,,"[91.6, 23.9]",,High Pass,,39.13694,,Incomplete,,Yannick Bolasie Yala,3589.0,,,,,,,2,Regular Play,Bakary Sako,3469.0,Right Wing,130,Crystal Palace,31,"['64cf2f5f-e169-4ecb-98de-854455ab857c', 'c3cc5a7f-790d-48a0-8fec-c1f9b97d8aee']",33,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:20:33.423,Pass,
,,,,,,,,,,,,,,,,,,1.382113,,,,,,,,,,,,,1c4da183-3dfc-479e-bf95-df9a6c3a5a2c,2353,,"[70.7, 34.6]",3754181,65,,,,-2.2292216,,Right Foot,,,"[62.5, 24.0]",,Ground Pass,,13.401492,,,,Joe Ledley,4817.0,,,,,,,2,Regular Play,Wilfried Zaha,3507.0,Left Wing,130,Crystal Palace,31,['11813f59-5039-4b70-a5d8-66ec00a23d6a'],39,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:20:39.749,Pass,
,,,,,,,,,,,,,,,,,,1.766904,,,,,,,,,,,,,1a3547e6-0614-4e9c-9bb2-7a6539d924a7,2356,,"[62.5, 24.0]",3754181,65,,,,1.8644892,,Left Foot,,,"[56.3, 44.5]",,Ground Pass,,21.41705,,,,Scott Dann,3407.0,,,,,,,2,Regular Play,Joe Ledley,4817.0,Left Center Midfield,130,Crystal Palace,31,['2c16afd7-a9d7-4dc2-b9c3-1e1beff71e5c'],41,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:20:41.183,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,05f128b8-12c4-4175-b73e-9c6ca898bfdb,2359,,"[72.7, 47.1]",3754181,65,,,,-2.2181885,,Right Foot,,,"[66.5, 38.9]",,Ground Pass,,10.280078,,,,Joe Ledley,4817.0,,,,,,,2,Regular Play,Scott Dann,3407.0,Right Center Back,130,Crystal Palace,31,['445872ce-10d1-489f-aef9-60a661a22301'],45,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:20:45.993,Pass,
,,,,,,,,,,,,,,,,,,2.439996,,,,,,,,,,,,,7801f6b9-be20-4d52-9c25-b3a40df363b2,2362,,"[66.5, 38.9]",3754181,65,,,,-2.4675958,,Right Foot,,,"[50.1, 25.8]",,Ground Pass,,20.98976,,,,Damien Delaney,3693.0,,,,,,,2,Regular Play,Joe Ledley,4817.0,Left Center Midfield,130,Crystal Palace,31,['796b6117-d1fa-4c8c-9738-9c32a7cf8ec9'],46,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:20:46.833,Pass,
