50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.188776,,,,,,,,,,,,,,97ba7467-09fd-498a-9e0a-c08a45f67490,16,,"[40.2, 20.7]",3754301,0,,,,,-1.0466844,,Left Foot,,,,"[50.2, 3.4]",,Ground Pass,19.982243,,,,Ignacio Monreal Eraso,3498.0,,,,,,,1,From Kick Off,Laurent Koscielny,3394.0,Left Center Back,2,Arsenal,1,['b0d01342-462d-49eb-899d-afcd32f70932'],9,,,,,,,,,,,,,,,,,Arsenal,1,00:00:09.755,Pass,
,,,,,,,,,,,,,,,,,,4.776188,,,,,,,,,,,,,,41c3a0e2-220a-4bbd-ae12-afef37f3e69f,19,,"[50.5, 3.4]",3754301,0,,,,,0.23281382,,Left Foot,,,,"[108.7, 17.2]",,High Pass,59.81371,,Incomplete,,,,,,,,,,1,From Kick Off,Ignacio Monreal Eraso,3498.0,Left Back,2,Arsenal,1,['faacc1dd-1512-4f0f-8f44-9b4cd5f1212a'],11,,,,,,,,,,,,,,,,,Arsenal,1,00:00:11.103,Pass,
,,,,,,,,,,,,,,,,,,1.648134,,,,,,,,,,,,,,c0587df6-5c99-4405-b0df-8839c7ec51de,22,,"[14.7, 54.6]",3754301,0,,,,,0.75092906,,Left Foot,,,,"[22.2, 61.6]",,Ground Pass,10.259142,,,,Jonathan Grant Evans,11012.0,,,,,,,1,From Kick Off,Glyn Oliver Myhill,5108.0,Goalkeeper,2,Arsenal,1,['da135730-1c56-4e41-9fa6-96a1cea44fd0'],19,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:19.481,Pass,
,,,,,,,,,,,,,,,,,,3.454054,,,,,,,,,,,,,,eda6063c-84b9-4f1c-92a8-a949d08c44db,25,,"[26.5, 64.6]",3754301,0,,,,,-0.32866165,,Right Foot,,,,"[82.8, 45.4]",,High Pass,59.483864,,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,,1,From Kick Off,Jonathan Grant Evans,11012.0,Right Center Back,2,Arsenal,1,"['a929a45d-6e5b-454c-a980-87974bfd0817', 'eaf501a7-eabd-469b-a1e6-bd6d696aec3c']",24,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:24.423,Pass,
,,,,,,,,,,,,,,,,,,2.366378,,,,,,,,,,,,,,eaf501a7-eabd-469b-a1e6-bd6d696aec3c,27,,"[37.3, 34.7]",3754301,0,,,,,-0.74969906,,Head,,,,"[48.9, 23.9]",,High Pass,15.84929,,,,Kieran Gibbs,3528.0,,,,,,Recovery,1,From Kick Off,Laurent Koscielny,3394.0,Left Center Back,2,Arsenal,1,"['27a6b891-2a6e-42a8-a782-ec0b1adc4ba5', 'eda6063c-84b9-4f1c-92a8-a949d08c44db']",27,,,,,,,,,,,,,,,,,Arsenal,1,00:00:27.878,Pass,
,,,,,,,,,,,,,,,,,,2.51374,,,,,,,,,,,,,,9a6d4dba-3c69-4861-8ccb-3d71abd29f93,31,,"[66.4, 52.2]",3754301,0,,,,,-0.15520425,,Right Foot,,,,"[95.8, 47.6]",,High Pass,29.757689,,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,Recovery,1,From Kick Off,Craig Dawson,3523.0,Right Back,2,Arsenal,1,"['6ff66e43-965b-4706-86be-3426e898dcfc', 'd1b43abd-7ebc-4dc8-b707-e72eb65520ee']",31,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:31.764,Pass,
,,,,,,,,,,,,,,,,,,1.869406,,,,,,,,,,,,,,6ff66e43-965b-4706-86be-3426e898dcfc,33,,"[24.3, 32.5]",3754301,0,,,,,2.819842,,Head,,,,"[9.0, 37.6]",,Low Pass,16.127617,,,,Petr Čech,3461.0,,,,,,Recovery,1,From Kick Off,Per Mertesacker,3475.0,Right Center Back,2,Arsenal,1,"['9a6d4dba-3c69-4861-8ccb-3d71abd29f93', 'f644f439-3aca-4083-b640-a3098ea8509e']",34,,,,,,,,,,,,,,,,,Arsenal,1,00:00:34.278,Pass,
,,,,,,,,,,,,,,,,,,1.81292,,,,,,,,,,,,,,ec7cfe55-6ed4-4307-b6b0-b392887f8866,36,,"[10.6, 34.9]",3754301,0,,,,,-0.76513064,,Keeper Arm,,,,"[25.7, 20.4]",,Ground Pass,20.93466,,,,Laurent Koscielny,3394.0,,,,,,,1,From Kick Off,Petr Čech,3461.0,Goalkeeper,2,Arsenal,1,['dffc69d2-be34-4300-9420-47028a4b522d'],38,,,,,,,,,,,,,,,,,Arsenal,1,00:00:38.289,Pass,
,,,,,,,,,,,,,,,,,,3.019623,,,,,,,,,,,,,,5fc782ef-aa21-43f6-a2bc-75647426749e,39,,"[27.0, 18.2]",3754301,0,,,,,1.4372673,,Right Foot,,,,"[32.4, 58.4]",,Ground Pass,40.561066,,,,Per Mertesacker,3475.0,,,True,,,,1,From Kick Off,Laurent Koscielny,3394.0,Left Center Back,2,Arsenal,1,['4df9ecc6-e89b-4e29-bff7-5ca780696515'],42,,,,,,,,,,,,,,,,,Arsenal,1,00:00:42.591,Pass,
,,,,,,,,,,,,,,,,,,1.075398,,,,,,,,,,,,,,8fd51d0c-0c62-4b9d-87e8-4322bb3a0762,42,,"[41.3, 56.7]",3754301,0,,,,,-1.0256966,,Right Foot,,,,"[47.0, 47.3]",,Ground Pass,10.993179,,,,Santiago Cazorla González,11386.0,,,,,,,1,From Kick Off,Per Mertesacker,3475.0,Right Center Back,2,Arsenal,1,['73222d49-d341-4351-9d65-808f74431395'],48,,,,,,,,,,,,,,,,,Arsenal,1,00:00:48.568,Pass,
,,,,,,,,,,,,,,,,,,0.992889,,,,,,,,,,,,,,f69771b6-003e-4b07-87d3-c31643af9683,45,,"[62.6, 37.4]",3754301,0,,,,,-1.440393,,Right Foot,,,,"[64.2, 25.2]",,Ground Pass,12.304471,,,,Kieran Gibbs,3528.0,,,,,,,1,From Kick Off,Santiago Cazorla González,11386.0,Left Defensive Midfield,2,Arsenal,1,['f8fb248c-58e4-445d-aa37-1c96fe61c600'],52,,,,,,,,,,,,,,,,,Arsenal,1,00:00:52.782,Pass,
,,,,,,,,,,,,,,,,,,1.823057,,,,,,,,,,,,,,412850ca-50eb-46f7-98c3-1eb1aaaea939,48,,"[59.4, 21.2]",3754301,0,,,,,2.7919855,,Left Foot,,,,"[40.2, 28.2]",,Ground Pass,20.436243,,,,Laurent Koscielny,3394.0,,,,,,,1,From Kick Off,Kieran Gibbs,3528.0,Left Wing,2,Arsenal,1,['b59a21d2-8aae-4694-91ba-2611319d8d17'],56,,,,,,,,,,,,,,,,,Arsenal,1,00:00:56.650,Pass,
,,,,,,,,,,,,,,,,,,2.426821,,,,,,,,,,,,,,02a33f80-ce0d-44ce-902c-96597028c156,52,,"[40.2, 33.0]",3754301,0,,,,,2.9322073,,Left Foot,,,,"[8.2, 39.8]",,Ground Pass,32.714523,,,,Petr Čech,3461.0,,,,,,,1,From Kick Off,Laurent Koscielny,3394.0,Left Center Back,2,Arsenal,1,"['06e65509-95b7-462b-be0c-411bdd06f00e', 'f53010c2-881b-435b-bd97-bf0012757051']",59,,,,,,,,,,,,,,,,,Arsenal,1,00:00:59.323,Pass,True
,,,,,,,,,,,,,,,,,,2.01521,,,,,,,,,,,,,,a0f05986-d025-4708-b7dc-9bb92829eb83,55,,"[8.2, 39.8]",3754301,1,,,,,-0.014633101,,Left Foot,,,,"[28.7, 39.5]",,Ground Pass,20.502195,,,,Santiago Cazorla González,11386.0,,,,,,,1,From Kick Off,Petr Čech,3461.0,Goalkeeper,2,Arsenal,1,['00cac675-d2bd-4d08-a773-2fad08ea556d'],4,,,,,,,,,,,,,,,,,Arsenal,1,00:01:04.516,Pass,
,,,,,,,,,,,,,,,,,,1.437578,,,,,,,,,,,,,,c178ead0-7374-42f9-b983-65c2602291fc,57,,"[28.7, 39.2]",3754301,1,,True,,,1.4280049,,Right Foot,,,,"[33.2, 70.5]",,Ground Pass,31.621828,,,,Per Mertesacker,3475.0,,,,,,,1,From Kick Off,Santiago Cazorla González,11386.0,Left Defensive Midfield,2,Arsenal,1,['49ec50d6-8b91-4ea0-927b-13b80f6dd9c0'],6,,,,,,,,,,,,,,,,,Arsenal,1,00:01:06.599,Pass,
,,,,,,,,,,,,,,,,,,1.37728,,,,,,,,,,,,,,6cc3945b-f4ae-4e33-8548-39a6efaba9b0,59,,"[33.2, 70.5]",3754301,1,,,,,-0.92092586,,Right Foot,,,,"[40.8, 60.5]",,Ground Pass,12.560255,,,,Francis Joseph Coquelin,3437.0,,,,,,,1,From Kick Off,Per Mertesacker,3475.0,Right Center Back,2,Arsenal,1,['320c0870-4d54-44b1-8aa8-743cd6fe9fa1'],9,,,,,,,,,,,,,,,,,Arsenal,1,00:01:09.030,Pass,
,,,,,,,,,,,,,,,,,,1.825682,,,,,,,,,,,,,,bb4cd6b9-b39e-447e-bd0e-6e29b57f3161,65,,"[44.8, 68.1]",3754301,1,,,,,-1.8545904,,Right Foot,,,,"[39.2, 48.9]",,Ground Pass,20.0,,,,Santiago Cazorla González,11386.0,,,,,,Free Kick,1,From Free Kick,Francis Joseph Coquelin,3437.0,Right Defensive Midfield,3,Arsenal,1,['14a5424c-67c9-436f-9e08-fa102df2496c'],16,,,,,,,,,,,,,,,,,Arsenal,1,00:01:16.804,Pass,
,,,,,,,,,,,,,,,,,,1.133494,,,,,,,,,,,,,,269fd1c9-912c-4a94-b4ca-feb13cf990c7,68,,"[65.8, 42.2]",3754301,1,,,,,-1.4127064,,Right Foot,,,,"[69.1, 21.5]",,Ground Pass,20.961393,,,,Kieran Gibbs,3528.0,,,,,,,1,From Free Kick,Santiago Cazorla González,11386.0,Left Defensive Midfield,3,Arsenal,1,['22dd3244-384d-4c19-9e8c-f867846d5106'],23,,,,,,,,,,,,,,,,,Arsenal,1,00:01:23.612,Pass,
,,,,,,,,,,,,,,,,,,0.700903,,,,,,,,,,,,,,a2f3e607-742d-4282-b158-b610f79adcac,70,,"[69.1, 21.5]",3754301,1,,,,,2.2142975,,Left Foot,,,,"[66.1, 25.5]",,Ground Pass,5.0,,,,Mesut Özil,3496.0,,,,,,,1,From Free Kick,Kieran Gibbs,3528.0,Left Wing,3,Arsenal,1,['909f3d2f-8da2-4462-9ffe-8ef54e3b46aa'],24,,,,,,,,,,,,,,,,,Arsenal,1,00:01:24.746,Pass,
,,,,,,,,,,,,,,,,,,1.339344,,,,,,,,,,,,,,849b50dc-50c7-4d0c-9424-eb09601cfbd3,73,,"[66.1, 25.5]",3754301,1,,,,,-0.80253935,,Left Foot,,,,"[74.7, 16.6]",,Ground Pass,12.376186,,,,Kieran Gibbs,3528.0,,,,,,,1,From Free Kick,Mesut Özil,3496.0,Center Attacking Midfield,3,Arsenal,1,['0faeaef8-8b14-49e2-9abd-9c0b2e7f31aa'],27,,,,,,,,,,,,,,,,,Arsenal,1,00:01:27.286,Pass,
,,,,,,,,,,,,,,,,,,1.426649,,,,,,,,,,,,,,e9431366-6784-4ef2-b9a0-31fa8c1904d7,76,,"[74.7, 16.6]",3754301,1,,,,,2.685977,,Left Foot,,,,"[64.7, 21.5]",,Ground Pass,11.135978,,,,Mesut Özil,3496.0,,,,,,,1,From Free Kick,Kieran Gibbs,3528.0,Left Wing,3,Arsenal,1,['bb2fe32f-233a-47f5-9fcc-10dce39653cd'],28,,,,,,,,,,,,,,,,,Arsenal,1,00:01:28.679,Pass,
,,,,,,,,,,,,,,,,,,0.763167,,,,,,,,,,,,,,c4029c66-8249-4411-a656-750bf9473c59,79,,"[64.7, 21.5]",3754301,1,,,,,1.1739782,,Left Foot,,,,"[69.1, 32.0]",,Ground Pass,11.384639,,,,Santiago Cazorla González,11386.0,,,,,,,1,From Free Kick,Mesut Özil,3496.0,Center Attacking Midfield,3,Arsenal,1,['952eabe3-b9ab-49d8-8e11-ad67b0538c72'],30,,,,,,,,,,,,,,,,,Arsenal,1,00:01:30.265,Pass,
,,,,,,,,,,,,,,,,,,1.550414,,,,,,,,,,,,,,5daa6dde-0b33-4311-9736-8ceb98537423,82,,"[75.3, 26.3]",3754301,1,,,,,0.9930629,,Right Foot,,,,"[87.1, 44.4]",,Ground Pass,21.606712,,Incomplete,,Olivier Giroud,3604.0,,,,,,,1,From Free Kick,Santiago Cazorla González,11386.0,Left Defensive Midfield,3,Arsenal,1,"['1b13aa48-f9a8-4bf2-b437-52a621f1f746', 'f147e340-884b-4921-89fe-2fb284a84645']",32,,,,,,,,,,,,,,,,,Arsenal,1,00:01:32.594,Pass,
,,,,,,,,,,,,,,,,,,1.174016,,,,,,,,,,,,,,5818052b-08dd-4091-94f4-d046e2b4ecb5,86,,"[33.3, 37.1]",3754301,1,,,,,0.19150172,,Right Foot,,,,"[52.9, 40.9]",,Ground Pass,19.96497,,,,José Salomón Rondón Giménez,4041.0,,,,,,,1,Regular Play,James Morrison,3490.0,Center Attacking Midfield,4,West Bromwich Albion,27,['7fe67293-43f4-45ec-876d-7bbaa489a1ac'],35,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:35.505,Pass,
,,,,,,,,,,,,,,,,,,0.170919,,,,,,,,,,,,,,7ae63e61-1d6f-42ff-8e12-a3dbed0cc06c,90,,"[47.5, 43.8]",3754301,1,,,,,2.339247,,Right Foot,,,,"[44.6, 46.8]",,Ground Pass,4.172529,,Incomplete,,Darren Fletcher,4022.0,,,,,,,1,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,4,West Bromwich Albion,27,"['0e8f3b21-8565-4b35-9a2c-5deefcd82e45', '6b80ae39-85da-4f4b-becd-42f2cb7e8565', '7c9e09e0-567a-4022-bb57-6dd174367fa3']",38,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:38.206,Pass,True
,,,,,,,,,,,,,,,,,,0.53943,,,,,,,,,,,,,,b2fee51b-1011-4967-94ea-36414067ce05,94,,"[45.9, 41.9]",3754301,1,,,,,-2.9499443,,Right Foot,,,,"[39.2, 40.6]",,Ground Pass,6.824954,,,,Claudio Ariel Yacob,3967.0,,,,,,Recovery,1,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,4,West Bromwich Albion,27,"['4d7d9c00-75d5-40ec-a171-449e59462b8f', '7b7da7e3-3160-4755-9007-e3582936ee5c']",39,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:39.700,Pass,True
,,,,,,,,,,,,,,,,,,1.573809,,,,,,,,,,,,,,a1b54a10-6fde-42b0-8589-f8b2f2a243e0,97,,"[38.4, 44.1]",3754301,1,,,,,2.1760385,,Right Foot,,,,"[26.5, 61.3]",,Ground Pass,20.915306,,,,Craig Dawson,3523.0,,,,,,,1,Regular Play,Claudio Ariel Yacob,3967.0,Left Defensive Midfield,4,West Bromwich Albion,27,['11960851-feb8-41a5-9f89-9ef180b6f1c2'],41,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:41.135,Pass,
,,,,,,,,,,,,,,,,,,3.242083,,,,,,,,,,,,,,4e47d967-87b9-44fe-9cf1-37b13be47288,101,,"[30.8, 66.2]",3754301,1,,,,,0.0,,Right Foot,,,,"[82.0, 66.2]",,High Pass,51.2,,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,,1,Regular Play,Craig Dawson,3523.0,Right Back,4,West Bromwich Albion,27,"['06904aed-26dc-4dab-974b-17fe1f9659a1', '97cbbfcd-abf8-4009-b8f9-1d78b905756e', 'e9eeda1c-78ca-45ce-a2c5-b740dd73792d']",44,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:44.496,Pass,True
,,,,,,,,,,,,,,,,,,1.823625,,,,,,,,,,,,,,f5e67422-039b-47f7-8768-eb8facf21a18,107,,"[83.4, 52.4]",3754301,1,,,,,-1.8469436,,Right Foot,,,,"[74.7, 21.7]",,Ground Pass,31.908934,,,,Chris Brunt,3541.0,,,,,,,1,Regular Play,Stéphane Sessègnon,2966.0,Right Wing,4,West Bromwich Albion,27,['14ac1231-72e2-466c-8642-9b29eba9e92b'],51,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:51.300,Pass,
,,,,,,,,,,,,,,,,,,0.988404,,,,,,,,,,,,,,98b649fc-ce34-4824-81c9-0264ebc92d92,110,,"[74.5, 19.3]",3754301,1,,,,,-1.1490091,,Left Foot,,,,"[81.5, 3.7]",,Low Pass,17.098537,,,,James McClean,3514.0,,,,,,,1,Regular Play,Chris Brunt,3541.0,Left Back,4,West Bromwich Albion,27,['9986afac-a421-4003-afa3-260286a11558'],54,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:54.233,Pass,
,,,,,,,,,,,,,,,,,,0.834575,,,,,,,,,,,,,,796b7308-0073-4bac-897f-1467064afbb5,113,,"[81.2, 3.7]",3754301,1,,,,,2.6251097,,Left Foot,,,,"[73.1, 8.3]",,Ground Pass,9.315042,,,,Chris Brunt,3541.0,,,,,,,1,Regular Play,James McClean,3514.0,Left Wing,4,West Bromwich Albion,27,['3a994d25-0296-44dc-9d46-4f5799ec785b'],56,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:56.932,Pass,
,,,,,,,,,,,,,,,,,,1.798076,,,,,,,,,,,,,,2a2c918e-7f1b-4b1f-b883-2f3eb0de1089,117,,"[69.1, 12.8]",3754301,1,,,,,-2.926398,,Left Foot,,,,"[50.8, 8.8]",,Ground Pass,18.732058,,,,Jonas Olsson,20527.0,,,,,,,1,Regular Play,Chris Brunt,3541.0,Left Back,4,West Bromwich Albion,27,"['41fa07ab-0152-4a6e-a0ea-c101d4a3ef9d', 'c3bfd047-8200-4578-bb3f-df1fe6afa835']",59,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:59.238,Pass,True
