50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cc343de5-02c7-462b-87e4-6fa838a19c0d,1,,,,3754132,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Stoke City,30,,0,,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 41185, 'name': 'Jakob Haugaard'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 29}, {'player': {'id': 3643, 'name': 'Phil Bardsley'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 4035, 'name': 'Ryan Shawcross'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 17}, {'player': {'id': 3480, 'name': 'Geoff Cameron'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 4346, 'name': 'Gilbert Gianelli Imbula Wanga'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 3533, 'name': 'Xherdan Shaqiri'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 3636, 'name': 'Charlie Adam'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 16}, {'player': {'id': 3325, 'name': 'Marko Arnautović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 4040, 'name': 'Peter Crouch'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 25}]}",Stoke City,30,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ec0faced-667e-4681-a62c-a1d99b9a36ad,2,,,,3754132,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Stoke City,30,,0,,,,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 9539, 'name': 'Vito Mannone'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 24}, {'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 4746, 'name': 'Younes Kaboul'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 13846, 'name': 'Jan Kirchhoff'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 27}, {'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 9}, {'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 10783, 'name': 'Lee Cattermole'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 22}, {'player': {'id': 3337, 'name': 'Jermain Defoe'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 18}]}",Sunderland,41,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a0a2d6c8-6428-43cc-aaac-8cbff55d903a,3,,,,3754132,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Stoke City,30,['ab81a7bb-649f-4de4-9f84-12c21869ba86'],0,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ab81a7bb-649f-4de4-9f84-12c21869ba86,4,,,,3754132,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Stoke City,30,['a0a2d6c8-6428-43cc-aaac-8cbff55d903a'],0,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,260c6f1c-c1d8-43ee-be97-7bee9121875a,1373,,,,3754132,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,105,Stoke City,30,['7c96e36c-1acd-41d0-9394-a7b17ed6139b'],0,,,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7c96e36c-1acd-41d0-9394-a7b17ed6139b,1374,,,,3754132,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,105,Stoke City,30,['260c6f1c-c1d8-43ee-be97-7bee9121875a'],0,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.526186,,,,,,,,,,,,,,6caacdfd-cbc2-4013-b963-bb98a04ea9ee,5,,,"[61.0, 40.1]",3754132,0,,,,,0.8288491,,Right Foot,,,,"[63.2, 42.5]",,Ground Pass,,3.255764,,,Jermain Defoe,3337.0,,,,,Kick Off,1,From Kick Off,Fabio Borini,7171.0,Right Midfield,2,Sunderland,41,['c1248256-229d-4660-98cd-f881f0b40af2'],0,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.374,Pass,
,,,,,,,,,,,,,,,,,,,1.411398,,,,,,,,,,,,,,10015998-c437-4102-9149-b04e0e7a59a3,8,,,"[73.9, 21.1]",3754132,0,,,,,-1.1614431,,Right Foot,,,,"[82.1, 2.2]",,Ground Pass,,20.602184,,,Patrick van Aanholt,3321.0,,,,,,1,From Kick Off,Jermain Defoe,3337.0,Center Forward,2,Sunderland,41,['98b229f2-7446-423a-80ef-29441b007374'],4,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:04.261,Pass,
,,,,,,,,,,,,,,,,,,,1.302151,,,,,,,,,,,,,,193b287e-8e7f-4363-b0c8-855c34083e85,18,,,"[49.7, 0.1]",3754132,0,,True,,,2.5397718,,,,,,"[31.5, 12.6]",,Low Pass,,22.079176,,,Younes Kaboul,4746.0,,,,,Throw-in,1,From Throw In,Patrick van Aanholt,3321.0,Left Back,3,Sunderland,41,['f1acdb65-c775-4a35-a2e2-08b270b52f9c'],16,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:16.668,Pass,
,,,,,,,,,,,,,,,,,,,2.59789,,,,,,,,,,,,,,42cb32ad-8a4b-46c1-849e-ab4cd77f0d36,22,,,"[36.1, 51.2]",3754132,0,,,,,-0.15876481,,Head,,,,"[71.7, 45.5]",,High Pass,,36.053432,Incomplete,,Fabio Borini,7171.0,,,,,Recovery,1,From Throw In,Lamine Koné,13286.0,Right Center Back,3,Sunderland,41,"['50b1f837-444e-42cc-9947-c82ab0d9d386', 'de6699d1-9462-4cd0-9be6-83d8c893fa36']",31,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:31.693,Pass,
