50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.675134,,,,,,,,,,,,02bf6f4f-e545-4249-baef-bb68482380fa,914,,"[71.9, 78.6]",3754293,32,,,,,-2.6699772,,Right Foot,,,,"[61.9, 73.5]",Ground Pass,11.225417,,,,,Nemanja Matić,3381.0,,,,,,,1,From Throw In,Ramires Santos do Nascimento,28100.0,Right Center Midfield,58,Chelsea,33,"['a953af46-feef-4b15-a514-c452754f83a3', 'c89f1b37-1b8f-47e2-89d5-150d22dc46ab']",35,,,,,,,,,,,,,,,,Chelsea,33,00:32:35.822,Pass,True
,,,,,,,,,,,,,,,,,0.566922,,,,,,,,,,,,a7a0b8c9-8bf5-481e-9d23-518d18e4e250,916,,"[61.9, 73.5]",3754293,32,,,,,-0.083836645,,Right Foot,,,,"[73.8, 72.5]",Ground Pass,11.941943,,,,,Willian Borges da Silva,3472.0,,,,,,,1,From Throw In,Nemanja Matić,3381.0,Left Center Midfield,58,Chelsea,33,['2534b579-dec3-46b9-be78-7cf455328aeb'],36,,,,,,,,,,,,,,,,Chelsea,33,00:32:36.497,Pass,
,,,,,,,,,,,,,,,,,1.617438,,,,,,,,,,,,2c88c5d3-5a06-43d7-9076-86a79bd57e04,918,,"[73.8, 72.5]",3754293,32,,,,,0.60085535,,Left Foot,,,,"[82.7, 78.6]",Ground Pass,10.78981,,,,,Ramires Santos do Nascimento,28100.0,,,,,,,1,From Throw In,Willian Borges da Silva,3472.0,Center Attacking Midfield,58,Chelsea,33,['073c0b53-698d-4dab-91cb-302c5fca91cd'],37,,,,,,,,,,,,,,,,Chelsea,33,00:32:37.064,Pass,
,,,,,,,,,,,,,,,,,1.551655,,,,,,,,,,,,a9dcad19-1720-430e-8a0c-371ed55ffe1e,921,,"[87.6, 78.2]",3754293,32,,,,,-0.58574784,,Right Foot,,,,"[108.1, 64.6]",Ground Pass,24.601017,,,,,Eden Hazard,3621.0,,,,,,,1,From Throw In,Ramires Santos do Nascimento,28100.0,Right Center Midfield,58,Chelsea,33,['4759e624-64b6-4a18-9ef8-267f9f57a23b'],40,,,,,,,,,,,,,,,,Chelsea,33,00:32:40.904,Pass,
,,,,,,,,,,,,,,,,,1.167325,,,,,,,,,,,,06ee6373-8d5e-45f4-b5a8-4a4b06a3f6a4,925,,"[109.0, 78.6]",3754293,32,,,,,-2.4570656,a7e55ec1-9636-4810-b0d9-e8612861dee8,Left Foot,,,,"[95.4, 67.5]",Ground Pass,17.554771,,,,,Willian Borges da Silva,3472.0,True,,,,,,1,From Throw In,Eden Hazard,3621.0,Left Wing,58,Chelsea,33,['b51c7c76-7d17-4e71-a635-794e62769e10'],45,,,,,,,,,,,,,,,,Chelsea,33,00:32:45.089,Pass,
,,,,,,,,,,,,,,,,,1.63218,,,,,,,,,,,,27a4d95c-2b77-41df-abf5-6079e06a1ff5,932,,"[120.0, 80.0]",3754293,33,,,,,-1.778799,,Right Foot,,,,"[111.6, 40.2]",High Pass,40.676773,,,Incomplete,,,,,True,,Straight,,Corner,1,From Corner,Willian Borges da Silva,3472.0,Center Attacking Midfield,59,Chelsea,33,['4d17b323-c7e4-47bc-ac8f-536a4bfee49f'],31,,,,,,,,,,,,,,,,Chelsea,33,00:33:31.800,Pass,
,,,,,,,,,,,,,,,,,1.177691,,,,,,,,,,,,c57757e5-f7d1-4fa2-ad10-40ce9861bf67,937,,"[99.3, 80.0]",3754293,33,,,,,-2.4944375,,,,,,"[86.2, 70.1]",Low Pass,16.420109,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,Throw-in,1,From Throw In,Willian Borges da Silva,3472.0,Center Attacking Midfield,60,Chelsea,33,['a8fe7e1a-63dc-498a-af3c-172572b225a2'],40,,,,,,,,,,,,,,,,Chelsea,33,00:33:40.775,Pass,
,,,,,,,,,,,,,,,,,2.162446,,,,,,,,,,,,41e831be-66d1-437d-af13-81d2df5b4979,940,,"[90.8, 61.4]",3754293,33,,,,,-0.036274403,,Right Foot,,,,"[115.6, 60.5]",Ground Pass,24.816326,,,,,Ramires Santos do Nascimento,28100.0,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,60,Chelsea,33,['92a1f472-a9d7-419c-92df-18e8336b8190'],45,,,,,,,,,,,,,,,,Chelsea,33,00:33:45.006,Pass,
,,,,,,,,,,,,,,,,,0.397335,,,,,,,,,,,,5f707d3e-aa56-4353-be23-2e2e4035b07e,944,,"[115.9, 60.7]",3754293,33,,,,,-1.5598078,,Right Foot,,,,"[116.0, 51.6]",Ground Pass,9.10055,,,Incomplete,,Diego da Silva Costa,5198.0,,,,,,,1,From Throw In,Ramires Santos do Nascimento,28100.0,Right Center Midfield,60,Chelsea,33,"['6d6d3fa9-15cc-49b0-b5bf-6a7df0d42ec5', '97d698a2-ef7a-48f4-b553-eb109414faf7']",47,,,,,,,,,,,,,,,,Chelsea,33,00:33:47.565,Pass,
,,,,,,,,,,,,,,,,,1.303712,,,,,,,,,,,,ef4b24fd-e8fc-42da-99a0-f721d13fbb77,947,,"[120.0, 80.0]",3754293,34,,,,,-1.7879478,,Right Foot,,,,"[112.3, 45.1]",High Pass,35.739334,,,Incomplete,True,,,,,,Outswinging,,Corner,1,From Corner,Willian Borges da Silva,3472.0,Center Attacking Midfield,61,Chelsea,33,['a098657e-64f4-4eea-a41d-27562180b98d'],38,,,,,,,,,,,,,,,,Chelsea,33,00:34:38.554,Pass,
,,,,,,,,,,,,,,,,,3.168376,,,,,,,,,,,,692bfa36-a756-4482-be0f-25cd10ddd187,951,,"[6.0, 44.0]",3754293,35,,,,,0.08349339,,Right Foot,,,,"[76.5, 49.9]",High Pass,70.74645,,,,,Jonathan Walters,3670.0,,,,,,Goal Kick,1,From Goal Kick,Jack Butland,3537.0,Goalkeeper,62,Stoke City,30,['057d1b94-d797-4702-bb79-0bba943b73d9'],14,,,,,,,,,,,,,,,,Stoke City,30,00:35:14.454,Pass,
,,,,,,,,,,,,,,,,,3.042146,,,,,,,,,,,,3a03f22f-51d6-4b6f-b447-4686e92b98f6,954,,"[76.5, 50.0]",3754293,35,,,,True,-0.043019798,,,,,,"[106.7, 48.7]",Low Pass,30.227966,,,Incomplete,,,,,,,,,,1,From Goal Kick,Jonathan Walters,3670.0,Center Forward,62,Stoke City,30,"['d7d19558-9718-457e-8f8d-e620c546f3c2', 'df5fe6d3-3ef1-45dc-97c6-8e3adf7e85bb']",17,,,,,,,,,,,,,,,,Stoke City,30,00:35:17.646,Pass,True
,,,,,,,,,,,,,,,,,1.371813,,,,,,,,,,,,19832ecb-ba13-447b-a720-69fee4751919,957,,"[14.2, 35.3]",3754293,35,,,,,-0.5458483,,Keeper Arm,,,,"[27.7, 27.1]",Ground Pass,15.795253,,,,,John Terry,20287.0,,,,,,,1,Regular Play,Asmir Begović,3339.0,Goalkeeper,63,Chelsea,33,['53dad17c-eeab-42a2-a73d-980a43a11ac5'],23,,,,,,,,,,,,,,,,Chelsea,33,00:35:23.061,Pass,
,,,,,,,,,,,,,,,,,1.773453,,,,,,,,,,,,b915cff2-9bc9-4a85-b713-c9aac63ff923,959,,"[27.7, 27.1]",3754293,35,,,,,2.4947433,,Right Foot,,,,"[13.4, 37.9]",Ground Pass,17.920101,,,,,Asmir Begović,3339.0,,,,,,,1,Regular Play,John Terry,20287.0,Left Center Back,63,Chelsea,33,['786a7467-29c3-4005-bba5-4889db4bf4bf'],24,,,,,,,,,,,,,,,,Chelsea,33,00:35:24.433,Pass,
,,,,,,,,,,,,,,,,,2.146389,,,,,,,,,,,,93e4ea36-be6f-4eb7-816b-1f59363c2b83,963,,"[13.7, 42.5]",3754293,35,,,,,0.0948473,,Right Foot,,,,"[58.9, 46.8]",High Pass,45.404076,,,,,Willian Borges da Silva,3472.0,,,,,,,1,Regular Play,Asmir Begović,3339.0,Goalkeeper,63,Chelsea,33,['6304439e-45c8-43c7-8070-55942477ff32'],27,,,,,,,,,,,,,,,,Chelsea,33,00:35:27.500,Pass,
,,,,,,,,,,,,,,,,,0.304052,,,,,,,,,,,,6225414b-def8-43e4-8bbe-add27580f36a,965,,"[59.1, 47.0]",3754293,35,,,,,-0.2392316,,Head,,,,"[63.2, 46.0]",Low Pass,4.2201896,,,Incomplete,,Diego da Silva Costa,5198.0,,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Center Attacking Midfield,63,Chelsea,33,"['9eb3a8d5-01d8-41a2-b742-3c457685ef51', 'cf9b3485-507c-4567-b216-bb9f8f2c9b94']",29,,,,,,,,,,,,,,,,Chelsea,33,00:35:29.646,Pass,
,,,,,,,,,,,,,,,,,0.969357,,,,,,,,,,,,9b0e0d98-e8d8-4cbd-9309-586ed204542d,971,,"[72.5, 32.1]",3754293,35,,,,,1.1737169,,Right Foot,,,,"[75.1, 38.3]",Ground Pass,6.7230945,,,,,Diego da Silva Costa,5198.0,,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Wing,63,Chelsea,33,"['bb17f81a-fbc5-4971-a536-4248d6720752', 'c9a34d1d-4abf-45c3-b857-286564d50023']",32,,,,,,,,,,,,,,,,Chelsea,33,00:35:32.945,Pass,True
,,,,,,,,,,,,,,,,,1.273061,,,,,,,,,,,,5b4fc89d-6ce9-4044-9759-e0869f24651d,975,,"[93.4, 47.2]",3754293,35,,,,,1.5464109,,Right Foot,,,,"[93.7, 59.5]",Ground Pass,12.303658,,,,,Willian Borges da Silva,3472.0,,,,,,,1,Regular Play,Diego da Silva Costa,5198.0,Center Forward,63,Chelsea,33,['e037ef71-d60a-465c-b89e-df1fae54a963'],36,,,,,,,,,,,,,,,,Chelsea,33,00:35:36.014,Pass,
,,,,,,,,,,,,,,,,,1.147171,,,,,,,,,,,,0a4b97a3-7a9b-43ab-ab7c-046b4574cc9f,978,,"[93.6, 59.2]",3754293,35,,,,,-2.0838542,,Right Foot,,,,"[85.6, 45.0]",Ground Pass,16.298466,,,,,Eden Hazard,3621.0,,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Center Attacking Midfield,63,Chelsea,33,"['7c575bd6-86f6-4053-bb10-3863c753da75', 'fd5670a9-9cae-42b6-af3b-4dfac72df786']",37,,,,,,,,,,,,,,,,Chelsea,33,00:35:37.287,Pass,True
,,,,,,,,,,,,,,,,,1.207587,,,,,,,,,,,,010b2a86-1ae3-40dd-8afe-b2a96df34f21,981,,"[87.4, 39.6]",3754293,35,,,,,-1.3526269,e639f228-5799-4c82-9f9b-9f66d288ce79,Left Foot,,,,"[92.1, 18.4]",Ground Pass,21.71474,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,True,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Wing,63,Chelsea,33,['c2510ec8-3c35-4572-b25b-56b9e633c761'],43,,,,,,,,,,,,,,,,Chelsea,33,00:35:43.097,Pass,
,,,,,,,,,,,,,,,,,1.01228,,,,,,,,,,,,8a736882-8f8c-4078-a0c5-69f96576f9b8,989,,"[70.3, 26.1]",3754293,35,,,,,-1.1705557,,Right Foot,,,,"[76.9, 10.5]",Low Pass,16.938713,,,,,Eden Hazard,3621.0,,,,,,Recovery,1,Regular Play,John Terry,20287.0,Left Center Back,63,Chelsea,33,['980b76ee-adec-4e4b-bda7-21470348695b'],50,,,,,,,,,,,,,,,,Chelsea,33,00:35:50.577,Pass,
,,,,,,,,,,,,,,,,,1.132198,,,,,,,,,,,,04298565-4b3a-433d-8530-31313ed384ad,993,,"[82.4, 27.6]",3754293,35,,,,,0.9849535,,Right Foot,,,,"[89.5, 38.3]",Ground Pass,12.841339,,,,,Diego da Silva Costa,5198.0,,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Wing,63,Chelsea,33,['389f4fd0-5bb3-4cb5-a180-1300ff34d2ca'],54,,,,,,,,,,,,,,,,Chelsea,33,00:35:54.474,Pass,
,,,,,,,,,,,,,,,,,1.226402,,,,,,,,,,,,49fc456a-2d61-495b-9cc6-33a3aed994c9,997,,"[109.4, 21.2]",3754293,36,,,,,-1.7924459,,Right Foot,,,,"[107.8, 14.1]",Ground Pass,7.278049,,,,,Abdul Rahman Baba,12325.0,,,,,,,1,Regular Play,Diego da Silva Costa,5198.0,Center Forward,63,Chelsea,33,['569b2a31-91ad-4725-b181-6ffc394ef8c7'],0,,,,,,,,,,,,,,,,Chelsea,33,00:36:00.030,Pass,
,,,,,,,,,,,,,,,,,1.259399,,,,,,,,,,,,edfd210e-bde8-4255-8f3d-c6748c0eab74,1000,,"[104.6, 9.7]",3754293,36,,,,,2.0824552,,Right Foot,,,,"[97.3, 22.7]",Ground Pass,14.909393,,,,,Nemanja Matić,3381.0,,,,,,,1,Regular Play,Abdul Rahman Baba,12325.0,Left Back,63,Chelsea,33,['fcdb3836-edc2-40ab-b6cd-915a89c567ac'],2,,,,,,,,,,,,,,,,Chelsea,33,00:36:02.468,Pass,
,,,,,,,,,,,,,,,,,1.115484,,,,,,,,,,,,3e3075de-abae-4a39-a5ef-dc2ca8cf300f,1004,,"[118.1, 18.4]",3754293,36,,,,,2.1293957,,Left Foot,True,True,,"[107.1, 36.0]",Ground Pass,20.754759,,,Incomplete,,,,,,,,,,1,Regular Play,Nemanja Matić,3381.0,Left Center Midfield,63,Chelsea,33,"['e53d6b89-337f-46bf-a21c-73caf5ae91e3', 'f3127e07-ce60-4f17-8733-71672e0e2633']",6,,,,,,,,,,,,,,,,Chelsea,33,00:36:06.708,Pass,True
,,,,,,,,,,,,,,,,,1.361218,,,,,,,,,,,,37d65c66-e981-441c-b8e7-f4f7d8dbe9ff,1008,,"[26.8, 44.4]",3754293,36,,,,,1.5485778,,Left Foot,,,,"[27.2, 62.4]",Ground Pass,18.004444,,,,,Bojan Krkíc Pérez,4913.0,,,,,,,1,Regular Play,Charlie Adam,3636.0,Right Center Midfield,63,Chelsea,33,['e2f634b9-c5ab-4527-991b-9d0606e4bebd'],10,,,,,,,,,,,,,,,,Stoke City,30,00:36:10.605,Pass,
,,,,,,,,,,,,,,,,,2.186124,,,,,,,,,,,,d48b81c8-5b6c-4d26-89e2-a9ea29f99455,1011,,"[33.2, 59.8]",3754293,36,,,,,-0.84938836,,Right Foot,,,,"[57.3, 32.4]",High Pass,36.490685,,,Incomplete,,Marko Arnautović,3325.0,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,63,Chelsea,33,"['55d0cf40-73b2-4e90-8de0-39968dedd363', 'd323c016-ab84-461d-b2c5-0af7a06dfefc']",13,,,,,,,,,,,,,,,,Stoke City,30,00:36:13.490,Pass,
,,,,,,,,,,,,,,,,,1.391756,,,,,,,,,,,,55d0cf40-73b2-4e90-8de0-39968dedd363,1013,,"[62.8, 47.7]",3754293,36,,,,,-1.2895641,,Other,,,,"[64.1, 43.2]",Low Pass,4.6840153,,,,,Ramires Santos do Nascimento,28100.0,,,,,,Recovery,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,63,Chelsea,33,"['0742bd0f-ea75-4da4-9b97-adcf8d291aec', 'd48b81c8-5b6c-4d26-89e2-a9ea29f99455']",15,,,,,,,,,,,,,,,,Chelsea,33,00:36:15.676,Pass,
,,,,,,,,,,,,,,,,,1.13144,,,,,,,,,,,,a477cfaf-cb9a-4a9f-bc40-391b3dde4de7,1016,,"[64.0, 42.6]",3754293,36,,,,,-0.4973427,,Right Foot,,,,"[74.5, 36.9]",Ground Pass,11.947385,,,,,Eden Hazard,3621.0,,,,,,,1,Regular Play,Ramires Santos do Nascimento,28100.0,Right Center Midfield,63,Chelsea,33,['61ff1ebb-e17a-47d4-8b56-865614108424'],18,,,,,,,,,,,,,,,,Chelsea,33,00:36:18.774,Pass,
,,,,,,,,,,,,,,,,,0.473897,,,,,,,,,,,,ede0bc04-e7b1-4f16-91a6-da3475256f14,1019,,"[84.0, 40.9]",3754293,36,,,,,-1.1109655,,Right Foot,,,,"[89.2, 30.4]",Ground Pass,11.717082,,,,,Diego da Silva Costa,5198.0,,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Wing,63,Chelsea,33,['84bbb14d-9fc7-4045-925d-89b79cad5998'],21,,,,,,,,,,,,,,,,Chelsea,33,00:36:21.500,Pass,
,,,,,,,,,,,,,,,,,1.000344,,,,,,,,,,,,dfe928f1-e46f-420b-b1b1-9cad9c9caff2,1022,,"[89.3, 33.8]",3754293,36,,,,,1.6271881,,Right Foot,,,,"[88.6, 46.2]",Ground Pass,12.419743,,,,,Ramires Santos do Nascimento,28100.0,,,,,,,1,Regular Play,Diego da Silva Costa,5198.0,Center Forward,63,Chelsea,33,['1505a993-03b6-4d77-b2eb-7c696baa37a0'],24,,,,,,,,,,,,,,,,Chelsea,33,00:36:24.896,Pass,
,,,,,,,,,,,,,,,,,0.452818,,,,,,,,,,,,f6c2b452-2511-4bc5-8164-d88af4de2519,1025,,"[88.8, 46.2]",3754293,36,,,,,-1.3161716,,Right Foot,,,,"[90.7, 38.9]",Ground Pass,7.543209,,,,,Willian Borges da Silva,3472.0,,,,,,,1,Regular Play,Ramires Santos do Nascimento,28100.0,Right Center Midfield,63,Chelsea,33,['3934af3c-0276-4dfe-8895-df6d56588a92'],27,,,,,,,,,,,,,,,,Chelsea,33,00:36:27.997,Pass,
,,,,,,,,,,,,,,,,,0.554862,,,,,,,,,,,,54db38f4-471c-4fa7-9231-b46177abce09,1028,,"[90.8, 39.3]",3754293,36,,,,,1.9129522,,Right Foot,,,,"[88.2, 46.6]",Ground Pass,7.7491937,,,,,Ramires Santos do Nascimento,28100.0,,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Center Attacking Midfield,63,Chelsea,33,['41109d9c-cef4-4f63-84b7-396bae9d91c7'],29,,,,,,,,,,,,,,,,Chelsea,33,00:36:29.068,Pass,
,,,,,,,,,,,,,,,,,0.70349,,,,,,,,,,,,4e75f9e9-0a95-4953-8a9a-0ffeb5df4253,1030,,"[88.2, 46.6]",3754293,36,,,,,-1.3166716,,Right Foot,,,,"[90.2, 38.9]",Ground Pass,7.955501,,,,,Willian Borges da Silva,3472.0,,,,,,,1,Regular Play,Ramires Santos do Nascimento,28100.0,Right Center Midfield,63,Chelsea,33,['9478576c-fa7e-48bb-849c-d19f21065cba'],29,,,,,,,,,,,,,,,,Chelsea,33,00:36:29.623,Pass,
,,,,,,,,,,,,,,,,,1.544917,,,,,,,,,,,,5478a2c9-9e5e-43c5-a3ff-952d91d10995,1033,,"[87.6, 40.0]",3754293,36,,,,,-3.120432,,Right Foot,,,,"[68.7, 39.6]",Ground Pass,18.904232,,,,,John Terry,20287.0,,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Center Attacking Midfield,63,Chelsea,33,['9ac549c2-c22e-4910-9f4f-192b1cbe2e94'],31,,,,,,,,,,,,,,,,Chelsea,33,00:36:31.588,Pass,
,,,,,,,,,,,,,,,,,1.767319,,,,,,,,,,,,ebf9c7ad-7456-4ff1-92bc-3ba940787d54,1036,,"[72.5, 39.1]",3754293,36,,,,,-1.4029005,,Right Foot,,,,"[77.5, 9.6]",Ground Pass,29.920729,,,,,Abdul Rahman Baba,12325.0,,,,,,,1,Regular Play,John Terry,20287.0,Left Center Back,63,Chelsea,33,['32cf7fbc-1c0e-487e-b822-c92d86f315be'],34,,,,,,,,,,,,,,,,Chelsea,33,00:36:34.390,Pass,
,,,,,,,,,,,,,,,,,0.969257,,,,,,,,,,,,9619af3f-270a-4e59-9ee5-f18646f3216e,1039,,"[77.5, 9.7]",3754293,36,,,,,0.87317204,,Right Foot,,,,"[88.9, 23.3]",Ground Pass,17.745985,,,,,Eden Hazard,3621.0,,,,,,,1,Regular Play,Abdul Rahman Baba,12325.0,Left Back,63,Chelsea,33,['b7490a35-9fb3-49a7-bd4c-0ea010ee9dc4'],36,,,,,,,,,,,,,,,,Chelsea,33,00:36:36.983,Pass,
,,,,,,,,,,,,,,,,,3.929939,,,,,,,,,,,,c573a53a-254c-4086-93f9-2c327c78f1e8,1048,,"[33.8, 52.9]",3754293,37,,True,,,-0.6155581,,Right Foot,,,,"[86.4, 15.7]",High Pass,64.42515,,,Incomplete,,Marko Arnautović,3325.0,,,,,,Free Kick,1,From Free Kick,Jack Butland,3537.0,Goalkeeper,65,Stoke City,30,"['bf369cd1-4bd9-41a2-8947-1852ec20b5de', 'c1427d4b-ce86-4545-becc-1b90506a7844']",6,,,,,,,,,,,,,,,,Stoke City,30,00:37:06.685,Pass,
,,,,,,,,,,,,,,,,,1.617329,,,,,,,,,,,,e6d941cf-950b-4066-8621-d3fea37f2547,1052,,"[79.1, 0.1]",3754293,37,,,,,2.965358,,,,,,"[64.5, 2.7]",Low Pass,14.8296995,,,,,Philipp Wollscheid,40121.0,,,,,,Throw-in,1,From Throw In,Erik Pieters,3467.0,Left Back,66,Stoke City,30,['65a1d2a1-38f0-459c-bc2b-5a0186f496e7'],18,,,,,,,,,,,,,,,,Stoke City,30,00:37:18.832,Pass,
,,,,,,,,,,,,,,,,,0.734355,,,,,,,,,,,,49fd0480-30fb-4d86-b458-301e679dafd7,1059,,"[63.5, 18.1]",3754293,37,,,,,2.1359458,,Right Foot,,,,"[58.3, 26.3]",Ground Pass,9.709789,,,,,Glenn Whelan,9625.0,,,,,,,1,From Throw In,Philipp Wollscheid,40121.0,Left Center Back,66,Stoke City,30,['a5aaf6dd-9007-4260-8a2f-e174c94e95a1'],23,,,,,,,,,,,,,,,,Stoke City,30,00:37:23.783,Pass,
,,,,,,,,,,,,,,,,,1.683753,,,,,,,,,,,,694e53a1-907a-47a8-82c5-71fe602362e1,1062,,"[56.7, 29.5]",3754293,37,,,,,1.8692952,,Right Foot,,,,"[50.7, 49.0]",Ground Pass,20.402206,,,,,Ryan Shawcross,4035.0,,,,,,,1,From Throw In,Glenn Whelan,9625.0,Left Center Midfield,66,Stoke City,30,['21153856-458b-426c-9858-13ddcbc1aea0'],25,,,,,,,,,,,,,,,,Stoke City,30,00:37:25.476,Pass,
,,,,,,,,,,,,,,,,,1.11318,,,,,,,,,,,,8a85c44f-a953-4639-9745-8f19b4cd4c17,1065,,"[51.1, 49.0]",3754293,37,,,,,1.4295027,,Right Foot,,,,"[54.4, 72.2]",Ground Pass,23.433523,,,,,Glen Johnson,4724.0,,,,,,,1,From Throw In,Ryan Shawcross,4035.0,Right Center Back,66,Stoke City,30,['8c855384-9d6b-4d16-8d59-3a2633d7df24'],27,,,,,,,,,,,,,,,,Stoke City,30,00:37:27.883,Pass,
,,,,,,,,,,,,,,,,,1.352469,,,,,,,,,,,,0a57bbbd-35af-4d0c-8def-797375f8406b,1068,,"[54.4, 72.2]",3754293,37,,,,,-2.3712308,,Right Foot,,,,"[40.9, 59.1]",Ground Pass,18.811167,,,,,Ryan Shawcross,4035.0,,,,,,,1,From Throw In,Glen Johnson,4724.0,Right Back,66,Stoke City,30,['334acc85-ca44-4e09-bfce-d7975f5dc6b2'],32,,,,,,,,,,,,,,,,Stoke City,30,00:37:32.511,Pass,
,,,,,,,,,,,,,,,,,2.399714,,,,,,,,,,,,56909f8a-4096-4255-ac42-b141994f440e,1071,,"[41.4, 59.7]",3754293,37,,,,,-0.34350255,,Right Foot,,,,"[81.1, 45.5]",High Pass,42.163136,,,Incomplete,,Jonathan Walters,3670.0,,,,,,,1,From Throw In,Ryan Shawcross,4035.0,Right Center Back,66,Stoke City,30,"['6da64772-c908-4348-8325-adf0439aafa1', '8750af0b-d6d2-4676-bb23-cb51f9c4a165']",36,,,,,,,,,,,,,,,,Stoke City,30,00:37:36.226,Pass,
,,,,,,,,,,,,,,,,,1.630385,,,,,,,,,,,,6da64772-c908-4348-8325-adf0439aafa1,1073,,"[39.0, 34.6]",3754293,37,,,,,-0.91310406,,Head,,,,"[50.2, 20.1]",Low Pass,18.321844,,,Incomplete,,Nemanja Matić,3381.0,,,,,,Recovery,1,From Throw In,John Terry,20287.0,Left Center Back,66,Stoke City,30,"['4b93f337-5632-436d-9f24-fa5461ea9e2f', '56909f8a-4096-4255-ac42-b141994f440e', 'c3ecbc7c-da0f-4be8-8080-980887507927']",38,,,,,,,,,,,,,,,,Chelsea,33,00:37:38.626,Pass,
,,,,,,,,,,,,,,,,,1.284436,,,,,,,,,,,,4b93f337-5632-436d-9f24-fa5461ea9e2f,1075,,"[69.9, 60.0]",3754293,37,,,,,1.04947,,Right Foot,,,,"[78.4, 74.8]",Low Pass,17.06722,,,,,Xherdan Shaqiri,3533.0,,,,,,Recovery,1,From Throw In,Charlie Adam,3636.0,Right Center Midfield,66,Stoke City,30,"['69284c49-4489-403a-af80-257f1189e1eb', '6da64772-c908-4348-8325-adf0439aafa1']",40,,,,,,,,,,,,,,,,Stoke City,30,00:37:40.256,Pass,
,,,,,,,,,,,,,,,,,2.051007,,,,,,,,,,,,cc9a8ba3-126d-4cf1-91ec-7066baa80ac5,1088,,"[69.0, 75.7]",3754293,37,,,,,-2.0586817,,Left Foot,,,,"[51.7, 43.1]",Low Pass,36.90596,,,,,Philipp Wollscheid,40121.0,,,,,,,1,From Throw In,Xherdan Shaqiri,3533.0,Right Wing,66,Stoke City,30,['315fc0b8-a3c6-459b-842d-1000fa37d0bf'],47,,,,,,,,,,,,,,,,Stoke City,30,00:37:47.879,Pass,
,,,,,,,,,,,,,,,,,1.360877,,,,,,,,,,,,4fb9fa81-8a59-4158-9f5b-c7c02f93660e,1091,,"[53.7, 38.9]",3754293,37,,,,,-1.5087844,,Right Foot,,,,"[55.6, 8.3]",Ground Pass,30.65893,,,,,Erik Pieters,3467.0,,,,,,,1,From Throw In,Philipp Wollscheid,40121.0,Left Center Back,66,Stoke City,30,['856ab2b1-a1ae-4c42-8522-c5371c41346c'],51,,,,,,,,,,,,,,,,Stoke City,30,00:37:51.000,Pass,
,,,,,,,,,,,,,,,,,1.474991,,,,,,,,,,,,4ccf9b7c-9ffb-4aef-b75a-f7bdbe50d9b0,1094,,"[55.6, 8.3]",3754293,37,,,,,0.3664318,,Left Foot,,,,"[82.7, 18.7]",Ground Pass,29.027056,,,Pass Offside,,Jonathan Walters,3670.0,,,,,,,1,From Throw In,Erik Pieters,3467.0,Left Back,66,Stoke City,30,['26f3e364-974f-477d-bc88-a7282fd3d501'],53,,,,,,,,,,,,,,,,Stoke City,30,00:37:53.644,Pass,
