50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.836353,,,,,,,,,,,,76806ce2-14a0-4f09-ae4f-773a9d1ce6ba,18,,"[15.7, 36.0]",3754246,0,,,,,1.1715755,,Keeper Arm,,"[21.1, 48.8]",,Ground Pass,,13.892444,,,,Vincent Kompany,3101.0,,,,,1,Regular Play,Joe Hart,3291.0,Goalkeeper,3,Manchester City,36,['05097381-2cf9-4adb-bcf3-020fdbd1ee0b'],13,,,,,,,,,,,,,,,Manchester City,36,00:00:13.084,Pass,
,,,,,,,,,,,,,,,,1.891355,,,,,,,,,,,,d57802c3-de1d-4278-ab43-fe970ea366bd,20,,"[21.2, 48.8]",3754246,0,,,,,1.0724806,,Right Foot,,"[32.3, 69.2]",,Ground Pass,,23.22434,,,,Bacary Sagna,7110.0,,,,,1,Regular Play,Vincent Kompany,3101.0,Right Center Back,3,Manchester City,36,['fb882336-9d5d-4eee-a1c0-4d7e919f66ad'],14,,,,,,,,,,,,,,,Manchester City,36,00:00:14.921,Pass,
,,,,,,,,,,,,,,,,1.783634,,,,,,,,,,,,6e0415fd-cde1-454d-ae7a-7fdba39ac572,23,,"[33.2, 70.8]",3754246,0,,,,,-1.6525807,,Left Foot,,"[31.7, 52.5]",,Ground Pass,,18.361372,,,,Fernando Luiz Rosa,3054.0,,,,,1,Regular Play,Bacary Sagna,7110.0,Right Back,3,Manchester City,36,['c7886c5d-3600-4607-a3c5-233a0ffc8894'],18,,,,,,,,,,,,,,,Manchester City,36,00:00:18.650,Pass,
,,,,,,,,,,,,,,,,1.199542,,,,,,,,,,,,e79ee8ef-d8e1-435b-aafa-11faa3ef2136,26,,"[36.7, 50.8]",3754246,0,,,,,-1.1534865,,Right Foot,,"[45.7, 30.5]",,Ground Pass,,22.20563,,,,David Josué Jiménez Silva,3064.0,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Left Center Midfield,3,Manchester City,36,['e65efd3d-d217-407d-bfdd-d2823138c329'],23,,,,,,,,,,,,,,,Manchester City,36,00:00:23.646,Pass,
,,,,,,,,,,,,,,,,1.553037,,,,,,,,,,,,ca0c19d4-e370-41e0-9a31-5ba16b8c8bfc,28,,"[45.7, 30.5]",3754246,0,,,,,2.807264,,Left Foot,,"[36.2, 33.8]",,Ground Pass,,10.056838,,,,Fernando Luiz Rosa,3054.0,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,3,Manchester City,36,['3ce4f883-8346-4a67-893f-7c794d1d0fec'],24,,,,,,,,,,,,,,,Manchester City,36,00:00:24.846,Pass,
,,,,,,,,,,,,,,,,1.577517,,,,,,,,,,,,45e8932b-748f-4af4-8858-a0bd3ee3cef4,31,,"[36.7, 34.4]",3754246,0,,,,,1.2652386,,Right Foot,,"[46.1, 64.2]",,Ground Pass,,31.2474,,,,Bacary Sagna,7110.0,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Left Center Midfield,3,Manchester City,36,['0ac3b08b-e7ac-4e83-a1a5-7c409a5f0301'],27,,,,,,,,,,,,,,,Manchester City,36,00:00:27.671,Pass,
,,,,,,,,,,,,,,,,1.970176,,,,,,,,,,,,3889c760-b512-4d68-a2c1-8f9722d9f2d0,33,,"[46.1, 64.2]",3754246,0,,,,,-2.5908167,,Right Foot,,"[33.4, 56.4]",,Ground Pass,,14.904026,,,,Vincent Kompany,3101.0,,,,,1,Regular Play,Bacary Sagna,7110.0,Right Back,3,Manchester City,36,['ad56a392-6083-4cf5-bb6d-f6a685f7e9ab'],29,,,,,,,,,,,,,,,Manchester City,36,00:00:29.248,Pass,
,,,,,,,,,,,,,,,,2.224963,,,,,,,,,,,,78e2691a-cb5a-496b-80b4-cfab664ad11d,36,,"[34.2, 56.0]",3754246,0,,,,,-1.6280403,,Right Foot,,"[32.2, 21.1]",,Ground Pass,,34.95726,,,,Eliaquim Mangala,3389.0,,,,,1,Regular Play,Vincent Kompany,3101.0,Right Center Back,3,Manchester City,36,['9fd09b0e-ebed-43d1-bc61-5cae97e24398'],32,,,,,,,,,,,,,,,Manchester City,36,00:00:32.362,Pass,
,,,,,,,,,,,,,,,,1.447445,,,,,,,,,,,,e15a8865-f22a-46a0-9118-006b7c00f4af,39,,"[38.2, 20.8]",3754246,0,,,,,1.5215089,,Left Foot,,"[39.3, 43.1]",,Ground Pass,,22.327114,,,,Vincent Kompany,3101.0,,,,,1,Regular Play,Eliaquim Mangala,3389.0,Left Center Back,3,Manchester City,36,['ff4cc86a-a2bc-4cd9-9f49-afbb7d05ca4c'],37,,,,,,,,,,,,,,,Manchester City,36,00:00:37.925,Pass,
,,,,,,,,,,,,,,,,1.170637,,,,,,,,,,,,ce539505-8796-4a2a-8d3e-2ac691b750c2,42,,"[52.6, 49.4]",3754246,0,,,,,-1.6765231,,Right Foot,,"[50.0, 24.9]",,Ground Pass,,24.637573,,,,Fernando Luiz Rosa,3054.0,,,,,1,Regular Play,Vincent Kompany,3101.0,Right Center Back,3,Manchester City,36,['42bd486f-8818-4b56-ab04-a3f8e337fbf8'],43,,,,,,,,,,,,,,,Manchester City,36,00:00:43.559,Pass,
,,,,,,,,,,,,,,,,0.828443,,,,,,,,,,,,d6e28912-2c44-4568-a1d3-699707dfd2d5,45,,"[50.3, 22.5]",3754246,0,,,,,-0.4562128,,Right Foot,,"[61.1, 17.2]",,Ground Pass,,12.030378,,,,David Josué Jiménez Silva,3064.0,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Left Center Midfield,3,Manchester City,36,['72e09af3-b5e1-4d84-a356-c6b98823f2c7'],46,,,,,,,,,,,,,,,Manchester City,36,00:00:46.302,Pass,
,,,,,,,,,,,,,,,,1.85542,,,,,,,,,,,,e18913df-f55d-48de-be5b-3d19527061ad,48,,"[61.7, 16.7]",3754246,0,,,,,-3.0548544,,Left Foot,,"[38.7, 14.7]",,Ground Pass,,23.086792,,,,Eliaquim Mangala,3389.0,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,3,Manchester City,36,"['011ef96c-ac43-4ae6-8de1-825b65175007', '4c377ef0-aea0-4375-a8c8-95388c0490d6']",47,,,,,,,,,,,,,,,Manchester City,36,00:00:47.131,Pass,True
,,,,,,,,,,,,,,,,1.277695,,,,,,,,,,,,a28c0490-554e-411c-a63f-4dc2d124f67a,51,,"[39.8, 20.6]",3754246,0,,,,,1.6249602,,Left Foot,,"[38.9, 37.2]",,Ground Pass,,16.62438,,,,Vincent Kompany,3101.0,,,,,1,Regular Play,Eliaquim Mangala,3389.0,Left Center Back,3,Manchester City,36,['0539e487-a7c8-454f-b40c-e619ad970dad'],50,,,,,,,,,,,,,,,Manchester City,36,00:00:50.959,Pass,
,,,,,,,,,,,,,,,,2.981604,,,,,,,,,,,,5e07be7d-3862-48e3-a2bd-1807ba42aab6,54,,"[56.2, 44.2]",3754246,0,,,,,-0.74747264,,Right Foot,,"[98.6, 4.9]",,High Pass,,57.812195,,,,Raheem Sterling,3233.0,,,,,1,Regular Play,Vincent Kompany,3101.0,Right Center Back,3,Manchester City,36,['83e9885f-7377-4f0f-9bfd-b0e28c35bf54'],57,,,,,,,,,,,,,,,Manchester City,36,00:00:57.294,Pass,
,,,,,,,,,,,,,,,,0.677961,,,,,,,,,,,,40e8bc6d-0031-4e05-a0e5-581fc6548821,69,,"[98.9, 14.7]",3754246,1,,,,,-2.3211212,,Right Foot,,"[93.4, 8.8]",,Ground Pass,,8.065978,,,,David Josué Jiménez Silva,3064.0,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,3,Manchester City,36,['6a9c0004-8a0b-44f2-9f02-dd499e07741a'],6,,,,,,,,,,,,,,,Manchester City,36,00:01:06.393,Pass,
,,,,,,,,,,,,,,,,0.931428,,,,,,,,,,,,fe84b378-a881-431b-bf01-c8a5babbc5cc,71,,"[93.4, 8.8]",3754246,1,,,,,-0.4388593,,Left Foot,,"[103.2, 4.2]",,Ground Pass,,10.825895,,,,Aleksandar Kolarov,5596.0,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,3,Manchester City,36,['4e6b0d6e-2733-4747-a16e-7d677df01bbc'],7,,,,,,,,,,,,,,,Manchester City,36,00:01:07.071,Pass,
,,,,,,,,,,,,,,,,0.708151,,,,,,,,,,,,594e7e84-8ef7-44b0-8a4e-33f764e0c221,74,,"[104.8, 4.2]",3754246,1,,,,,2.0475435,,Left Foot,,"[100.1, 13.3]",,Ground Pass,,10.24207,,,,Raheem Sterling,3233.0,,,,,1,Regular Play,Aleksandar Kolarov,5596.0,Left Back,3,Manchester City,36,['63e6e795-70fe-4507-a72d-968369b9c8e9'],8,,,,,,,,,,,,,,,Manchester City,36,00:01:08.778,Pass,
,,,,,,,,,,,,,,,,1.749957,,,,,,,,,,,,076ce648-0fee-4956-a03a-073dd3b368fa,76,,"[100.6, 13.3]",3754246,1,,,,,-0.12119794,,Right Foot,,"[116.2, 11.4]",,Ground Pass,,15.71528,,,,David Josué Jiménez Silva,3064.0,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,3,Manchester City,36,['9829fe7b-afd1-4779-bbdb-ce0b60466f03'],9,,,,,,,,,,,,,,,Manchester City,36,00:01:09.486,Pass,
,,,,,,,,,,,,,,,,0.210774,,,,,,,,,,,,624e9c2b-977e-49e2-97cc-b8960d3968ca,79,,"[117.0, 11.4]",3754246,1,,,,,1.8673421,,Left Foot,,"[115.9, 15.0]",,Ground Pass,,3.764306,,Incomplete,,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,3,Manchester City,36,['dbbe4c25-4f4b-4a21-af59-d0539757995d'],11,,,,,,,,,,,,,,,Manchester City,36,00:01:11.236,Pass,
,,,,,,,,,,,,,,,,1.83138,,,,,,,,,,,,862a962a-4861-4cd8-8001-97171b656c1f,81,,"[120.0, 0.1]",3754246,1,,,,,1.8211836,,Left Foot,,"[110.0, 39.2]",,High Pass,,40.358517,,,True,Eliaquim Mangala,3389.0,,,Outswinging,Corner,1,From Corner,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,4,Manchester City,36,['dc5a1b94-e353-4b41-850b-221aeae1cba1'],31,,,,,,,,,,,,,,,Manchester City,36,00:01:31.357,Pass,
,,,,,,,,,,,,,,,,1.982327,,,,,,,,,,,,ebbce491-597c-4322-949d-67c2d328ffe3,93,,"[87.6, 68.1]",3754246,1,,,,,-2.4361923,,Right Foot,,"[74.8, 57.2]",,Ground Pass,,16.812199,,,,Vincent Kompany,3101.0,,,,,1,From Corner,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,4,Manchester City,36,['5b04a6c7-234e-42b8-a4d7-90c485954b94'],43,,,,,,,,,,,,,,,Manchester City,36,00:01:43.413,Pass,
,,,,,,,,,,,,,,,,2.321794,,,,,,,,,,,,847e67da-7e86-481b-8796-281dc164729b,96,,"[81.8, 53.5]",3754246,1,,,,,-1.7862544,,Right Foot,,"[75.3, 23.8]",,Ground Pass,,30.40296,,,,Aleksandar Kolarov,5596.0,,,,,1,From Corner,Vincent Kompany,3101.0,Right Center Back,4,Manchester City,36,['d1acdbc5-4acc-45e4-94fe-370e8897bfb4'],47,,,,,,,,,,,,,,,Manchester City,36,00:01:47.317,Pass,
,,,,,,,,,,,,,,,,2.949043,,,,,,,,,,,,fbe372e9-1828-489b-aa37-c267a10f77f9,99,,"[77.5, 20.0]",3754246,1,,,,,0.9687694,,Left Foot,,"[111.1, 68.9]",,High Pass,,59.33102,,,,Jesús Navas González,6821.0,,True,,,1,From Corner,Aleksandar Kolarov,5596.0,Left Back,4,Manchester City,36,['da8c7bae-c0fe-40e9-8a24-181b75fb498d'],52,,,,,,,,,,,,,,,Manchester City,36,00:01:52.115,Pass,
,,,,,,,,,,,,,,,,0.624398,,,,,,,,,,,,40c3c212-f2f0-4d06-b0c2-47c7ff51e84d,108,,"[111.7, 61.4]",3754246,1,,,,,-1.6999437,,Right Foot,True,"[109.7, 46.0]",,Low Pass,,15.529327,,Incomplete,,Raheem Sterling,3233.0,,,,,1,From Corner,Jesús Navas González,6821.0,Right Wing,4,Manchester City,36,"['11179879-ce25-4ea9-ab3b-7046c94ddd0a', 'a5a02865-7292-4509-b444-92f33e2bd86f']",57,,,,,,,,,,,,,,,Manchester City,36,00:01:57.915,Pass,
,,,,,,,,,,,,,,,,1.363797,,,,,,,,,,,,b11ecc57-c348-4da2-af01-4a488ff75fec,111,,"[27.2, 56.3]",3754246,2,,,,,-0.18432441,,Head,,"[39.0, 54.1]",,High Pass,,12.003333,,Incomplete,,José Manuel Jurado Marín,6870.0,,,,Recovery,1,From Corner,Troy Deeney,3454.0,Right Midfield,4,Manchester City,36,"['b4527192-42f8-4306-aef1-12d9f379616d', 'cf431af9-1a99-404e-88c7-3636f2bcc7dd']",0,,,,,,,,,,,,,,,Watford,23,00:02:00.784,Pass,
,,,,,,,,,,,,,,,,0.449056,,,,,,,,,,,,b4527192-42f8-4306-aef1-12d9f379616d,114,,"[81.1, 26.0]",3754246,2,,,,,-0.5012643,,Left Foot,,"[88.4, 22.0]",,Low Pass,,8.324061,,,,Aleksandar Kolarov,5596.0,,,,Recovery,1,From Corner,Eliaquim Mangala,3389.0,Left Center Back,4,Manchester City,36,"['b11ecc57-c348-4da2-af01-4a488ff75fec', 'e8975837-5b1c-4824-be31-11fd5fd26970']",2,,,,,,,,,,,,,,,Manchester City,36,00:02:02.148,Pass,
,,,,,,,,,,,,,,,,2.706616,,,,,,,,,,,,a40e8683-8cf5-4595-acb2-61bbfeea5b97,117,,"[88.4, 22.0]",3754246,2,,,,,-2.2901144,,Right Foot,,"[75.7, 7.5]",,Ground Pass,,19.275373,,,,Eliaquim Mangala,3389.0,,,,,1,From Corner,Aleksandar Kolarov,5596.0,Left Back,4,Manchester City,36,['a2472eeb-2036-47bc-934f-73b5a2a1405f'],2,,,,,,,,,,,,,,,Manchester City,36,00:02:02.634,Pass,
,,,,,,,,,,,,,,,,1.648467,,,,,,,,,,,,25871daf-95fc-4258-9809-f1458e55c0ca,121,,"[68.2, 7.2]",3754246,2,,,,,2.454146,,Left Foot,,"[49.2, 22.8]",,Ground Pass,,24.583735,,,,Vincent Kompany,3101.0,,,,,1,From Corner,Eliaquim Mangala,3389.0,Left Center Back,4,Manchester City,36,['7b4fa9af-36d6-48b7-acaf-f737c5b66b00'],6,,,,,,,,,,,,,,,Manchester City,36,00:02:06.674,Pass,
,,,,,,,,,,,,,,,,2.808617,,,,,,,,,,,,2d52de29-1ebe-4e67-9a50-62f221f4229f,123,,"[49.3, 22.8]",3754246,2,,,,,0.6932231,,Right Foot,,"[62.3, 33.6]",,Ground Pass,,16.900888,,,,Fernando Luiz Rosa,3054.0,,,,,1,From Corner,Vincent Kompany,3101.0,Right Center Back,4,Manchester City,36,['0604719b-378d-48ff-bf96-5ae321b5b4ce'],8,,,,,,,,,,,,,,,Manchester City,36,00:02:08.323,Pass,
,,,,,,,,,,,,,,,,1.705158,,,,,,,,,,,,613bce7f-070e-4c55-b18c-ebb8fa4eb01b,126,,"[62.6, 34.9]",3754246,2,,,,,1.7629257,,Right Foot,,"[56.2, 67.8]",,Low Pass,,33.516712,,,,Bacary Sagna,7110.0,,,,,1,From Corner,Fernando Luiz Rosa,3054.0,Left Center Midfield,4,Manchester City,36,['a5c1e79b-5fe1-4047-9295-e838092353f2'],12,,,,,,,,,,,,,,,Manchester City,36,00:02:12.144,Pass,
,,,,,,,,,,,,,,,,1.088946,,,,,,,,,,,,0c44c80c-de04-4822-9f69-4a33fde2ca83,129,,"[56.5, 66.9]",3754246,2,,,,,-0.5355573,,Right Foot,,"[74.7, 56.1]",,Ground Pass,,21.163176,,,,David Josué Jiménez Silva,3064.0,,,,,1,From Corner,Bacary Sagna,7110.0,Right Back,4,Manchester City,36,['5ab607a3-999f-4535-94b0-ff9dcbb36a9d'],15,,,,,,,,,,,,,,,Manchester City,36,00:02:15.033,Pass,
,,,,,,,,,,,,,,,,1.429631,,,,,,,,,,,,325cf152-b112-41b2-9faf-1408fa6c4636,131,,"[74.7, 56.1]",3754246,2,,,,,2.7074149,,Left Foot,,"[56.8, 64.4]",,Ground Pass,,19.730686,,,,Bacary Sagna,7110.0,,,,,1,From Corner,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,4,Manchester City,36,['ed3347cd-2c96-4cb6-a032-f0dc6c93f244'],16,,,,,,,,,,,,,,,Manchester City,36,00:02:16.122,Pass,
,,,,,,,,,,,,,,,,1.49375,,,,,,,,,,,,1a272c17-ba87-47c5-9579-65f1637cd462,134,,"[56.4, 63.0]",3754246,2,,,,,-2.248389,,Right Foot,,"[46.1, 50.2]",,Ground Pass,,16.429546,,,,Vincent Kompany,3101.0,,,,,1,From Corner,Bacary Sagna,7110.0,Right Back,4,Manchester City,36,['2edf1234-4df1-4176-b806-4b31f541febb'],19,,,,,,,,,,,,,,,Manchester City,36,00:02:19.018,Pass,
,,,,,,,,,,,,,,,,1.706348,,,,,,,,,,,,aae1ded8-6496-490e-978a-5e8e0eef0f73,136,,"[46.1, 50.2]",3754246,2,,,,,-1.3734008,,Right Foot,,"[51.2, 24.7]",,Ground Pass,,26.005,,,,Eliaquim Mangala,3389.0,,,,,1,From Corner,Vincent Kompany,3101.0,Right Center Back,4,Manchester City,36,['6a024869-e3a3-4b62-a159-b68f700db309'],20,,,,,,,,,,,,,,,Manchester City,36,00:02:20.512,Pass,
,,,,,,,,,,,,,,,,1.035505,,,,,,,,,,,,57c2c68e-5259-4c68-a51e-119d40f1b633,139,,"[56.5, 18.8]",3754246,2,,,,,0.094951704,,Left Foot,,"[75.4, 20.6]",,Ground Pass,,18.985521,,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,1,From Corner,Eliaquim Mangala,3389.0,Left Center Back,4,Manchester City,36,['dba0233e-3bed-4bd5-99c6-b82257e50848'],23,,,,,,,,,,,,,,,Manchester City,36,00:02:23.658,Pass,
