ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,54c2dca4-84c7-45c1-8d09-04195f1372d6,1,,,3754070,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Aston Villa,59,,0,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 18672, 'name': 'Mark Bunn'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 31}, {'player': {'id': 9533, 'name': 'Leandro Bacuna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 7}, {'player': {'id': 20285, 'name': 'Joleon Lescott'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 16}, {'player': {'id': 3041, 'name': 'Ciaran Clark'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 9642, 'name': 'Alan Hutton'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 21}, {'player': {'id': 75899, 'name': 'Kevin Toner'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 46}, {'player': {'id': 5685, 'name': 'Carlos Alberto Sánchez Moreno'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 3583, 'name': 'Ashley Westwood'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 3436, 'name': 'Idrissa Gana Gueye'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 3450, 'name': 'Jordan Ayew'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 19}, {'player': {'id': 11117, 'name': 'Scott Sinclair'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Aston Villa,59,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,562eb41d-e77c-45ea-9d22-7e7df3b1e564,2,,,3754070,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Aston Villa,59,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3649, 'name': 'Karl Darlow'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 26}, {'player': {'id': 16072, 'name': 'Vurnon Anita'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 8}, {'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 18}, {'player': {'id': 3081, 'name': 'Jamaal Lascelles'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 3065, 'name': 'Paul Dummett'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 42900, 'name': 'Cheik Ismaël Tioté'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 3297, 'name': 'Andros Townsend'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 25}, {'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 5}, {'player': {'id': 30289, 'name': 'Papiss Demba Cissé'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Newcastle United,37,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6e7b1a84-86cc-4ba5-9186-c0f8db49fb35,3,,,3754070,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Aston Villa,59,['9ffc2ee7-23ed-4574-9218-7ed638c71167'],0,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9ffc2ee7-23ed-4574-9218-7ed638c71167,4,,,3754070,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Aston Villa,59,['6e7b1a84-86cc-4ba5-9186-c0f8db49fb35'],0,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c007a722-1d89-4b3f-b517-f93eb659917a,1948,,,3754070,45,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,93,Newcastle United,37,['98c9f9dc-9d65-4d4f-bcf5-ae7bc1630b55'],0,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,98c9f9dc-9d65-4d4f-bcf5-ae7bc1630b55,1949,,,3754070,45,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,93,Newcastle United,37,['c007a722-1d89-4b3f-b517-f93eb659917a'],0,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.266296,,,,,,,,,,,,e90ceff9-3b4d-49d5-855b-d66941628e8d,5,,"[60.0, 40.0]",3754070,0,,,,1.4352686,,Right Foot,,,"[60.3, 42.2]",Ground Pass,,2.2203603,,Scott Sinclair,11117.0,,,,,Kick Off,1,From Kick Off,Jordan Ayew,3450.0,Right Center Forward,2,Aston Villa,59,['dbc5023a-767d-41de-8252-799100894735'],0,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:00.688,Pass,
,,,,,,,,,,,,,,,,1.137166,,,,,,,,,,,,77b6f78f-afaa-4f8f-baf8-448253b2637e,8,,"[57.7, 40.4]",3754070,0,,,,-3.060886,,Right Foot,,,"[44.1, 39.3]",Ground Pass,,13.644413,,Carlos Alberto Sánchez Moreno,5685.0,,,,,,1,From Kick Off,Scott Sinclair,11117.0,Left Center Forward,2,Aston Villa,59,['423fb95c-8875-4c7d-8436-c97188900e68'],1,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:01.408,Pass,
,,,,,,,,,,,,,,,,1.241465,,,,,,,,,,,,ea74e90e-f349-4c8f-b3b5-0b53e550cbb4,11,,"[44.1, 39.3]",3754070,0,,,,1.2940823,,Right Foot,,,"[51.2, 64.3]",Ground Pass,,25.988651,,Alan Hutton,9642.0,,,,,,1,From Kick Off,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,2,Aston Villa,59,['b521194f-d80f-40cf-8af2-0b3e596035b2'],4,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:04.965,Pass,
,,,,,,,,,,,,,,,,1.240766,,,,,,,,,,,,9bf2054a-4bba-4798-9dcc-007b83d9c6b1,13,,"[51.6, 65.3]",3754070,0,,,,-2.6481032,,Right Foot,,,"[38.4, 58.2]",Ground Pass,,14.988329,,Leandro Bacuna,9533.0,,,,,,1,From Kick Off,Alan Hutton,9642.0,Right Wing Back,2,Aston Villa,59,['a06cffa7-b87d-437a-97d1-084a7a990287'],6,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:06.206,Pass,
,,,,,,,,,,,,,,,,1.936719,,,,,,,,,,,,b29b10e2-560f-48dd-abdb-e8db9c406482,16,,"[39.3, 57.8]",3754070,0,,,,-1.7312098,,Right Foot,,,"[33.2, 20.1]",Ground Pass,,38.19031,,Ciaran Clark,3041.0,,,,,,1,From Kick Off,Leandro Bacuna,9533.0,Right Center Back,2,Aston Villa,59,['5f9fb395-182e-45b9-a34e-4c57531f2f0d'],8,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:08.996,Pass,
,,,,,,,,,,,,,,,,2.30303,,,,,,,,,,,,7b5cb386-404d-4d99-b7c2-b93a58911acb,19,,"[37.6, 15.7]",3754070,0,,,,2.4391391,,Left Foot,,,"[14.8, 35.0]",Ground Pass,,29.871893,,Mark Bunn,18672.0,,,,,,1,From Kick Off,Ciaran Clark,3041.0,Left Center Back,2,Aston Villa,59,['50c17cc3-840f-4063-a83b-2689fb2d4a2f'],16,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:16.853,Pass,
