bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.993196,,,,,,,,,,,,,d15d721c-d34f-4269-9606-81df195a23d4,17,,"[48.6, 12.6]",3753999,0,,,,,1.7120298,,Left Foot,,,"[45.6, 33.7]",,Ground Pass,,21.312202,,,,Santiago Cazorla González,11386.0,,,,,,1,From Kick Off,Ignacio Monreal Eraso,3498.0,Left Back,2,Arsenal,1,['ff5f3108-8e48-451f-84a3-47ffa311ba0c'],7,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:07.840,Pass,
,,,,,,,,,,,,,,,,3.145302,,,,,,,,,,,,,ad868596-9559-406f-8d62-0d27be549873,20,,"[51.0, 32.4]",3753999,0,,,,,0.6287963,,Right Foot,,,"[104.9, 71.6]",,High Pass,,66.64721,,,,Aaron Ramsey,3517.0,,,,,,1,From Kick Off,Santiago Cazorla González,11386.0,Left Center Midfield,2,Arsenal,1,['1d280e13-45b2-4771-a9fc-17c1c4493582'],10,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:10.513,Pass,
,,,,,,,,,,,,,,,,2.147268,,,,,,,,,,,,,c0d9b3fc-8e77-41a6-a5ea-8a0c5e3146e6,29,,"[27.4, 8.9]",3753999,0,,,,,2.9426467,,Right Foot,,,"[2.6, 13.9]",,Ground Pass,,25.299011,,,,Nathan Aké,3306.0,,,,,,1,Regular Play,Almen Abdi,43081.0,Left Midfield,3,Watford,23,"['0367820a-bf30-4542-badf-5149f1c9a993', '6274c4ce-7e04-4c6c-918d-b1f99ab20a57']",19,,,,,,,,,,,,,,,,,,,Watford,23,00:00:19.658,Pass,True
,,,,,,,,,,,,,,,,1.24065,,,,,,,,,,,,,f82e1789-7dc2-4287-8b5a-a5041727fee9,32,,"[2.6, 13.6]",3753999,0,,,,,-1.0267537,,Left Foot,,,"[7.5, 5.5]",,Ground Pass,,9.4667845,,,,Almen Abdi,43081.0,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Back,3,Watford,23,['b86a590d-1bdb-4f32-aaa6-a0c2940ed823'],22,,,,,,,,,,,,,,,,,,,Watford,23,00:00:22.390,Pass,
,,,,,,,,,,,,,,,,0.019597,,,,,,,,,,,,,11d9d36c-70ce-4a5d-818c-d219e00ed661,35,,"[7.5, 5.5]",3753999,0,,,,,0.13255154,,Right Foot,,,"[10.5, 5.9]",,High Pass,,3.026549,,Incomplete,,,,,,,,,1,Regular Play,Almen Abdi,43081.0,Left Midfield,3,Watford,23,['8d4bc721-f4a6-4727-80b2-0aed7b964664'],24,,,,,,,,,,,,,,,,,,,Watford,23,00:00:24.472,Pass,
,,,,,,,,,,,,,,,,2.997136,,,,,,,,,,,,,cbd14abf-ea6e-4659-99fe-cfe76ee2e2da,37,,"[11.2, 0.1]",3753999,0,,,,,0.24000852,,,,,"[34.9, 5.9]",,High Pass,,24.399385,,Incomplete,,Troy Deeney,3454.0,,,,,Throw-in,1,From Throw In,Nathan Aké,3306.0,Left Back,4,Watford,23,"['1fc80d02-d4c4-4155-ab72-bbd182d21a64', 'b03e3c40-7941-4659-a1fb-49da7fa03f66']",35,,,,,,,,,,,,,,,,,,,Watford,23,00:00:35.399,Pass,
,,,,,,,,,,,,,,,,1.808563,,,,,,,,,,,,,b03e3c40-7941-4659-a1fb-49da7fa03f66,39,,"[85.2, 74.2]",3753999,0,,,,,-1.1626472,,Right Foot,,,"[91.6, 59.4]",,High Pass,,16.124516,,Incomplete,,Francis Joseph Coquelin,3437.0,,,,,Recovery,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,4,Watford,23,"['0d9afd75-5a6b-47b2-b129-6ff45f8320e5', '5f3269b2-a932-4c4b-93f0-7c0b5e3adc56', 'cbd14abf-ea6e-4659-99fe-cfe76ee2e2da']",38,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:38.396,Pass,
,,,,,,,,,,,,,,,,0.539175,,,,,,,,,,,,,5f3269b2-a932-4c4b-93f0-7c0b5e3adc56,41,,"[28.5, 20.7]",3753999,0,,,,,-0.27609703,,Right Foot,,,"[34.5, 19.0]",,Low Pass,,6.2361846,,Incomplete,,,,,,,,Recovery,1,From Throw In,Ben Watson,3626.0,Left Center Midfield,4,Watford,23,"['26639a5a-2b95-4618-8834-e4c5bd8afa00', 'b03e3c40-7941-4659-a1fb-49da7fa03f66']",40,,,,,,,,,,,,,,,,,,,Watford,23,00:00:40.205,Pass,
,,,,,,,,,,,,,,,,1.999999,,,,,,,,,,,,,4f9eb88b-406f-4341-ac70-a168c8b41319,43,,"[70.6, 46.6]",3753999,0,,,,,-2.3528047,,Left Foot,,,"[55.9, 31.8]",,High Pass,,20.85977,,,,Ignacio Monreal Eraso,3498.0,,,,,Recovery,1,Regular Play,Santiago Cazorla González,11386.0,Left Center Midfield,5,Arsenal,1,['43ba4eaf-8e43-45a6-a0d3-81a12362005c'],43,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:43.006,Pass,
,,,,,,,,,,,,,,,,2.276835,,,,,,,,,,,,,7eecced0-b172-42e5-b6ab-ee7ddadf2955,47,,"[53.7, 17.5]",3753999,0,,,,,2.4865563,,Right Foot,,,"[31.7, 34.4]",,Ground Pass,,27.741846,,,,Laurent Koscielny,3394.0,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,5,Arsenal,1,"['3f080067-de54-4c35-8256-90e888d1a286', '41c69bd3-d7c0-41aa-a27c-cdbec6c71390']",47,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:47.998,Pass,True
,,,,,,,,,,,,,,,,1.250782,,,,,,,,,,,,,0f8b8c72-ee7c-4ede-984a-7f7a13b1f75e,50,,"[31.7, 34.4]",3753999,0,,,,,0.066568166,,Right Foot,,,"[43.7, 35.2]",,Ground Pass,,12.026637,,,,Santiago Cazorla González,11386.0,,,,,,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,5,Arsenal,1,['9ed3dead-e2f3-4cb2-b21e-a491426d9ea7'],50,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:50.395,Pass,
,,,,,,,,,,,,,,,,0.723362,,,,,,,,,,,,,0d01261a-45c5-4e6f-b14e-403ca755fcf3,53,,"[42.2, 35.2]",3753999,0,,,,,0.54819137,,Right Foot,,,"[53.5, 42.1]",,Ground Pass,,13.24009,,,,Francis Joseph Coquelin,3437.0,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Left Center Midfield,5,Arsenal,1,['ed6a9903-756d-4b4d-84d8-05ac59d84008'],53,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:53.041,Pass,
,,,,,,,,,,,,,,,,0.694754,,,,,,,,,,,,,8a8097e3-e2cf-446d-b67f-c8f42c101d90,56,,"[53.5, 42.1]",3753999,0,,,,,-3.1235766,,Right Foot,,,"[42.4, 41.9]",,Ground Pass,,11.101802,,,,Santiago Cazorla González,11386.0,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Right Center Midfield,5,Arsenal,1,['b7fcab13-b56c-4832-99c8-b595d12038a3'],53,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:53.844,Pass,
,,,,,,,,,,,,,,,,1.637561,,,,,,,,,,,,,2a378fe1-0ba9-4b4f-ab0c-06ddac3c13b6,59,,"[42.4, 41.9]",3753999,0,,,,,1.3193523,,Right Foot,,,"[50.8, 74.6]",,Ground Pass,,33.761665,,,,Héctor Bellerín Moruno,3511.0,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Left Center Midfield,5,Arsenal,1,['7acab3b0-efc4-4c95-a3fc-d22020b91755'],55,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:55.819,Pass,
,,,,,,,,,,,,,,,,2.264639,,,,,,,,,,,,,242be3b4-71d7-4ac7-ba2c-f0a6ca8b620d,62,,"[50.8, 74.6]",3753999,0,,,,,-2.3612964,,Right Foot,,,"[31.1, 55.1]",,Ground Pass,,27.718946,,,,Per Mertesacker,3475.0,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,5,Arsenal,1,['297e0663-6f41-4c34-8f93-754515a96dc2'],57,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:57.576,Pass,
,,,,,,,,,,,,,,,,1.683985,,,,,,,,,,,,,979e5e63-45e7-4a70-81e0-c544940e818a,65,,"[31.1, 55.1]",3753999,0,,,,,-1.6821755,,Right Foot,,,"[27.7, 24.7]",,Ground Pass,,30.58954,,,,Laurent Koscielny,3394.0,,,,,,1,Regular Play,Per Mertesacker,3475.0,Right Center Back,5,Arsenal,1,['7556ad22-9ae8-495a-bf17-e9d8fef2911d'],59,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:59.921,Pass,
,,,,,,,,,,,,,,,,1.854579,,,,,,,,,,,,,2a52b4c2-7504-41fe-8056-012936768f4e,67,,"[35.6, 26.9]",3753999,1,,True,,,-1.2464948,,Right Foot,,,"[43.5, 3.4]",,Ground Pass,,24.792337,,,,Ignacio Monreal Eraso,3498.0,,,,,,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,5,Arsenal,1,['369d39eb-4f88-4cde-8dd1-d01b46030f13'],2,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:02.996,Pass,
,,,,,,,,,,,,,,,,2.181858,,,,,,,,,,,,,77fa9be3-6ee6-47e1-8d08-1d7db22d2a2d,69,,"[43.5, 3.4]",3753999,1,,,,,2.4668517,,Left Foot,,,"[20.0, 22.2]",,Ground Pass,,30.094685,,,,Laurent Koscielny,3394.0,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,5,Arsenal,1,['8acb4a93-b7d4-407d-839c-78b2316eff62'],6,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:06.268,Pass,
,,,,,,,,,,,,,,,,1.766396,,,,,,,,,,,,,86cbe7de-a243-441e-99a5-f253932e93b4,72,,"[17.2, 22.4]",3753999,1,,,,,2.2806413,,Left Foot,,,"[5.6, 35.9]",,Ground Pass,,17.799158,,,,Petr Čech,3461.0,,,,,,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,5,Arsenal,1,['908c8724-5113-4cf9-9d7e-0dad5abc6b40'],9,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:09.210,Pass,
,,,,,,,,,,,,,,,,3.006348,,,,,,,,,,,,,0109d9b9-29db-4e71-aa12-fba1992fd6fe,76,,"[10.1, 45.9]",3753999,1,,,,,0.3495212,,Right Foot,,,"[63.6, 65.4]",,High Pass,,56.942955,,,,Aaron Ramsey,3517.0,,,,,,1,Regular Play,Petr Čech,3461.0,Goalkeeper,5,Arsenal,1,['d243d56a-7e39-4e2b-b9e2-0be4d1efa3ae'],14,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:14.256,Pass,
,,,,,,,,,,,,,,,,0.646877,,,,,,,,,,,,,475a0598-8b34-4286-b1e6-71d5d3b10dbf,79,,"[58.2, 64.3]",3753999,1,,,,,-1.8136152,,Left Foot,,,"[55.5, 53.4]",,Ground Pass,,11.229425,,,,Francis Joseph Coquelin,3437.0,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Right Wing,5,Arsenal,1,['7c705930-1fc1-4e8f-b537-c008d044c51e'],18,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:18.836,Pass,
,,,,,,,,,,,,,,,,0.513073,,,,,,,,,,,,,125e9492-bed3-43d2-b65a-8fbc4ccefe38,83,,"[55.5, 52.6]",3753999,1,,,,,-0.071307465,,Left Foot,,,"[70.9, 51.5]",,Ground Pass,,15.439236,,,,Mesut Özil,3496.0,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Right Center Midfield,5,Arsenal,1,"['0fbcc04f-4d9d-48e2-9281-ede210ab2020', 'b7c38673-e57b-4024-8092-ac12326574c1']",20,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:20.723,Pass,True
,,,,,,,,,,,,,,,,1.972823,,,,,,,,,,,,,382a944d-ba6f-4989-9730-dda5d113bf38,86,,"[63.8, 35.2]",3753999,1,,,,,-1.1108708,,Left Foot,,,"[79.8, 2.9]",,Ground Pass,,36.045666,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,5,Arsenal,1,['349ea1c1-b6c2-4e9a-998d-521bae5801d9'],25,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:25.676,Pass,
,,,,,,,,,,,,,,,,2.862416,,,,,,,,,,,,,8d198163-079f-4b5b-8859-0d81a1b3b9ae,89,,"[87.3, 20.7]",3753999,1,,,,,1.3529358,,Right Foot,,,"[98.9, 73.1]",,Low Pass,,53.668613,,,,Héctor Bellerín Moruno,3511.0,,True,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,5,Arsenal,1,['9372fbe2-905c-4291-bd17-765dce391907'],32,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:32.228,Pass,
,,,,,,,,,,,,,,,,1.369438,,,,,,,,,,,,,7479b35e-cfd8-4094-8eaa-2a50d2c6567c,96,,"[111.5, 64.1]",3753999,1,,,,,-1.4326979,,Right Foot,True,,"[115.6, 34.6]",,High Pass,,29.783552,,Incomplete,,,,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,5,Arsenal,1,['97f4eff6-45ea-443e-86e3-bb79cce7710e'],38,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:38.667,Pass,
,,,,,,,,,,,,,,,,2.085345,,,,,,,,,,,,,ea74d171-2c1a-47f9-9c29-4c9de5b643c5,98,,"[120.0, 0.1]",3753999,2,,,,,1.8116062,,Left Foot,,,"[108.9, 45.3]",,High Pass,,46.54299,,Incomplete,True,,,,True,Outswinging,,Corner,1,From Corner,Santiago Cazorla González,11386.0,Left Center Midfield,6,Arsenal,1,['451cd997-af2c-4240-8282-2de50496bb53'],10,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:10.327,Pass,
,,,,,,,,,,,,,,,,4.07419,,,,,,,,,,,,,feb0d03e-c187-4feb-9474-cb405e848090,105,,"[9.9, 43.8]",3753999,2,,,,,-0.072264515,,Right Foot,,,"[69.3, 39.5]",,High Pass,,59.555435,,,,Troy Deeney,3454.0,,,,,Free Kick,1,From Free Kick,Heurelho da Silva Gomes,3522.0,Goalkeeper,8,Watford,23,['d8326def-6943-4bfa-89b8-7d98b0713353'],54,,,,,,,,,,,,,,,,,,,Watford,23,00:02:54.867,Pass,
,,,,,,,,,,,,,,,,1.54603,,,,,,,,,,,,,43fadc7a-6071-488c-9432-1a08f8c0453e,108,,"[69.3, 39.5]",3753999,2,,,,True,1.5036329,,,,,"[70.8, 61.8]",,High Pass,,22.350391,,,,Ikechi Anya,40118.0,,,,,,1,From Free Kick,Troy Deeney,3454.0,Left Center Forward,8,Watford,23,"['0e638b7c-01af-490a-ab0f-a4d1d9ff66a9', 'af83ed34-9c83-4be5-87ce-0e3effa6e2b6']",58,,,,,,,,,,,,,,,,,,,Watford,23,00:02:58.981,Pass,True
,,,,,,,,,,,,,,,,0.919922,,,,,,,,,,,,,cee43d95-b76b-4936-852b-17d7a548824c,110,,"[70.8, 61.8]",3753999,3,,,,,-1.4288993,,Head,,,"[71.9, 54.1]",,Low Pass,,7.7781744,,Incomplete,,Etienne Capoue,3721.0,,,,,,1,From Free Kick,Ikechi Anya,40118.0,Right Midfield,8,Watford,23,"['e201181e-4731-4ba0-bf1f-ab1123051b6d', 'f0e6f750-a12a-48fa-8a85-5e84307f7b63']",0,,,,,,,,,,,,,,,,,,,Watford,23,00:03:00.735,Pass,
,,,,,,,,,,,,,,,,0.733064,,,,,,,,,,,,,f0e6f750-a12a-48fa-8a85-5e84307f7b63,112,,"[48.2, 26.0]",3753999,3,,,,,-0.71306086,,Right Foot,,,"[59.3, 16.4]",,Ground Pass,,14.675489,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,Recovery,1,Regular Play,Santiago Cazorla González,11386.0,Left Center Midfield,9,Arsenal,1,"['9a1f54e2-eaba-4a05-86eb-d48e083d4d19', 'cee43d95-b76b-4936-852b-17d7a548824c']",1,,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:01.655,Pass,
,,,,,,,,,,,,,,,,0.885997,,,,,,,,,,,,,c9577589-5cad-419e-9b99-638a6cb084fe,120,,"[58.7, 32.4]",3753999,3,,,,,1.0109994,,Left Foot,,,"[63.4, 39.9]",,Ground Pass,,8.850988,,,,Santiago Cazorla González,11386.0,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,9,Arsenal,1,"['1b61a60f-16ae-4c6a-be0e-67e3b7d071ff', '37442307-0f53-4f13-9351-a379d7ad6462']",6,,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:06.587,Pass,True
,,,,,,,,,,,,,,,,0.700272,,,,,,,,,,,,,d97abe6c-0c21-4aad-9b54-c5afc9467c2b,123,,"[63.4, 39.9]",3753999,3,,,,,-3.0883098,,Right Foot,,,"[55.9, 39.5]",,Ground Pass,,7.510659,,,,Francis Joseph Coquelin,3437.0,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Left Center Midfield,9,Arsenal,1,['5e11dff4-a6d1-41b7-927a-b5e4bcb62851'],7,,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:07.633,Pass,
,,,,,,,,,,,,,,,,2.451756,,,,,,,,,,,,,453d7c9f-f533-4b9d-92d6-bc2faf84cadf,126,,"[55.9, 39.5]",3753999,3,,,,,0.81506306,,Right Foot,,,"[88.6, 74.2]",,High Pass,,47.679974,,,,Aaron Ramsey,3517.0,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Right Center Midfield,9,Arsenal,1,['d8dc8ea5-3272-412d-b341-c358b603c5e0'],8,,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:08.374,Pass,
