50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7b5c0262-3b1b-4382-b1d6-873469583ee4,1,,,3753981,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Aston Villa,59,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 18672, 'name': 'Mark Bunn'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 31}, {'player': {'id': 9533, 'name': 'Leandro Bacuna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 24380, 'name': 'Tetchi Jores Charlemagne Ulrich Okore'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 20285, 'name': 'Joleon Lescott'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 27146, 'name': 'Aly Cissokho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 43}, {'player': {'id': 3436, 'name': 'Idrissa Gana Gueye'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 7153, 'name': 'Jordan Veretout'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 3583, 'name': 'Ashley Westwood'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 6800, 'name': 'Carles Gil de Pareja Vicent'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 25}, {'player': {'id': 3450, 'name': 'Jordan Ayew'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 28247, 'name': 'Libor Kozák'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 27}]}",Aston Villa,59,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,127266e8-1a45-4d92-b804-f9c2c9efd1bb,2,,,3753981,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Aston Villa,59,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3488, 'name': 'Wayne Hennessey'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 27}, {'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 4817, 'name': 'Joe Ledley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 28}, {'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 19688, 'name': 'Jason Puncheon'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 42}, {'player': {'id': 3469, 'name': 'Bakary Sako'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 26}]}",Crystal Palace,31,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e18429bb-42ef-42d4-a0c7-a6f68dfde323,3,,,3753981,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Aston Villa,59,['66e1e49f-0b5e-483e-b33b-55b0a03ea491'],0,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,66e1e49f-0b5e-483e-b33b-55b0a03ea491,4,,,3753981,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Aston Villa,59,['e18429bb-42ef-42d4-a0c7-a6f68dfde323'],0,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,db25480f-88ee-4c41-bbb2-5de5413d8344,1866,,,3753981,45,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,104,Crystal Palace,31,['03fe13f3-9ffe-4260-b7e5-54af27260fb1'],0,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,03fe13f3-9ffe-4260-b7e5-54af27260fb1,1867,,,3753981,45,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,104,Crystal Palace,31,['db25480f-88ee-4c41-bbb2-5de5413d8344'],0,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.859927,,,,,,,,,,,,c8ecb910-48c8-4d3a-80ce-9deeefe7b4ec,5,,"[60.0, 40.0]",3753981,0,,,,,1.00748,,Right Foot,,"[62.4, 43.8]",Ground Pass,,4.494441,,,Wilfried Zaha,3507.0,,,,,Kick Off,1,From Kick Off,James McArthur,3464.0,Right Center Midfield,2,Crystal Palace,31,['0a6f441e-2013-4d95-842f-c7cf9bd552cc'],1,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:01.214,Pass,
,,,,,,,,,,,,,,,,1.204752,,,,,,,,,,,,6647fd09-a15b-45a0-8997-7e8ef07e1ca3,9,,"[65.3, 38.6]",3753981,0,,,,,-1.3934873,,Right Foot,,"[68.4, 21.3]",Ground Pass,,17.575552,,,Jason Puncheon,19688.0,,,,,,1,From Kick Off,Wilfried Zaha,3507.0,Right Wing,2,Crystal Palace,31,"['4dcfb908-46c0-4a80-8cfa-1722be5cde92', 'a0e45160-fd6a-487c-a512-b5eaa50b6f7a']",3,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:03.001,Pass,True
,,,,,,,,,,,,,,,,1.095546,,,,,,,,,,,,35aaa06c-064f-4b6c-b535-70ceb4bde118,13,,"[70.5, 20.6]",3753981,0,,,,,-1.6198367,,Left Foot,,"[69.7, 4.3]",Low Pass,,16.31962,,,Bakary Sako,3469.0,,,,,,1,From Kick Off,Jason Puncheon,19688.0,Left Wing,2,Crystal Palace,31,"['72c0a3cf-d991-4847-9e73-aa3199f9a461', 'b8150088-e60e-4fd0-addf-5b57319850f6']",4,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:04.978,Pass,True
,,,,,,,,,,,,,,,,1.624838,,,,,,,,,,,,f960c574-be84-4941-b40d-6860f29f6756,30,,"[53.0, 10.2]",3753981,0,,,,,-2.9379342,,Left Foot,,"[43.8, 8.3]",Ground Pass,,9.394147,,,Pape N''Diaye Souaré,4884.0,,,,,,1,From Kick Off,Bakary Sako,3469.0,Center Forward,2,Crystal Palace,31,['d0af836a-d51a-4685-9d17-e1daf16b4360'],14,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:14.078,Pass,
