bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.96748,,,,,,,,,,,,,73b80f04-8535-490a-a418-1056532da327,2558,,"[68.7, 43.5]",3754062,70,,,,,3.1268878,,Right Foot,,,"[55.1, 43.7]",,Low Pass,,13.601471,,,,,John Michael Nchekwube Obinna,5475.0,,,,,,,2,From Free Kick,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,139,Chelsea,33,['6749e23a-36b6-4cdf-aba4-070f537f2284'],46,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:46.102,Pass,
,,,,,,,,,,,,,,,,,1.295415,,,,,,,,,,,,,58e2bbaa-46f3-4dff-9a15-63fafa3ec1f1,2562,,"[55.1, 43.5]",3754062,70,,,,,2.0580385,,Right Foot,,,"[48.0, 56.9]",,Ground Pass,,15.164762,,,,,Kurt Happy Zouma,3456.0,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Left Center Midfield,139,Chelsea,33,"['999805ef-447b-4240-aba7-2a222b3378db', 'f665c6af-f79a-4459-813d-aa149b2c846b']",48,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:48.140,Pass,True
,,,,,,,,,,,,,,,,,1.979746,,,,,,,,,,,,,bede1425-afa3-4722-a68e-2d580ad2eff5,2565,,"[32.8, 58.9]",3754062,70,,,,,-1.2449973,,Left Foot,,,"[42.8, 29.3]",,Ground Pass,,31.243559,,,,,John Terry,20287.0,,,,,,,2,From Free Kick,Kurt Happy Zouma,3456.0,Right Center Back,139,Chelsea,33,['a7366ff5-f6ab-4f68-aa9a-22212b03f60a'],52,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:52.865,Pass,
,,,,,,,,,,,,,,,,,1.091397,,,,,,,,,,,,,4f8c9550-8515-4d83-9e58-e7c1ba243710,2568,,"[42.4, 26.1]",3754062,70,,,,,1.3235346,,Right Foot,,,"[45.0, 36.4]",,Ground Pass,,10.623088,,,,,John Michael Nchekwube Obinna,5475.0,,,,,,,2,From Free Kick,John Terry,20287.0,Left Center Back,139,Chelsea,33,['72bc17ce-a87a-404b-97ae-24acb897970d'],55,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:55.102,Pass,
,,,,,,,,,,,,,,,,,0.781268,,,,,,,,,,,,,c636acca-2335-4d10-aca9-1e64d9039f69,2571,,"[57.5, 40.0]",3754062,70,,,,,-0.41150874,,Right Foot,,,"[86.6, 27.3]",,Ground Pass,,31.750591,,,,,Diego da Silva Costa,5198.0,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Left Center Midfield,139,Chelsea,33,['26ff994c-db8b-428e-8e14-7ac8f05c3bd0'],58,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:58.507,Pass,
,,,,,,,,,,,,,,,,,0.557517,,,,,,,,,,,,,71033a6e-c2a9-468b-818f-d3bebccfb876,2575,,"[87.1, 29.8]",3754062,70,,,,,-2.918116,,Right Foot,,,"[80.5, 28.3]",,Ground Pass,,6.7683086,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,From Free Kick,Diego da Silva Costa,5198.0,Center Forward,139,Chelsea,33,"['01d63873-58e6-4c16-9525-6e757c4b9286', 'b4dc5d2e-e0e1-4920-a291-fc4c5e78194d']",59,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:59.437,Pass,True
,,,,,,,,,,,,,,,,,1.454356,,,,,,,,,,,,,d0a3911b-1b75-4fba-97ee-72454c14633d,2579,,"[80.5, 27.8]",3754062,71,,,,,-0.64486724,,Right Foot,,,"[92.2, 19.0]",,Low Pass,,14.640014,,,,,Robert Kenedy Nunes do Nascimento,3666.0,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,139,Chelsea,33,"['7b79384d-8329-400d-963c-f5c7c17bbd23', '8d353840-6eb9-447c-b3e4-06e685327e10']",0,,,,,,,,,,,,,,,,,,Chelsea,33,00:26:00.693,Pass,True
,,,,,,,,,,,,,,,,,0.839345,,,,,,,,,,,,,1b7fc666-955f-4b8e-81ad-7d6af9fb3ef1,2583,,"[97.1, 21.0]",3754062,71,,,,,2.0614643,,Left Foot,,,"[93.2, 28.3]",,Ground Pass,,8.276473,,,,,Diego da Silva Costa,5198.0,,,,,,,2,From Free Kick,Robert Kenedy Nunes do Nascimento,3666.0,Left Wing,139,Chelsea,33,"['90b3e6f7-7e2e-4807-8039-b2043655f636', 'c5c65a64-3661-4a98-991a-e51e24cea822']",5,,,,,,,,,,,,,,,,,,Chelsea,33,00:26:05.405,Pass,True
,,,,,,,,,,,,,,,,,1.090526,,,,,,,,,,,,,88bb358c-6748-4711-be90-eb11aae66b9a,2589,,"[99.5, 28.3]",3754062,71,,,,,-1.2553087,,Right Foot,,,"[104.2, 13.9]",,Ground Pass,,15.147607,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,From Free Kick,Diego da Silva Costa,5198.0,Center Forward,139,Chelsea,33,['76586fdd-ea7f-47f1-8810-aca267ec536f'],9,,,,,,,,,,,,,,,,,,Chelsea,33,00:26:09.908,Pass,
,,,,,,,,,,,,,,,,,2.297825,,,,,,,,,,,,,66b28b20-b5b4-41f7-9443-caf58d0ebd8e,2592,,"[103.4, 13.9]",3754062,71,,,,,0.67474097,,Right Foot,,,"[116.9, 24.7]",,Ground Pass,,17.288435,,,,,Diego da Silva Costa,5198.0,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,139,Chelsea,33,['fcda2172-8264-4219-b632-4e7e2ae6334c'],11,,,,,,,,,,,,,,,,,,Chelsea,33,00:26:11.049,Pass,
,,,,,,,,,,,,,,,,,2.195551,,,,,,,,,,,,,efc1aa4c-bb2c-4a60-bb78-e8f58cba7482,2595,,"[116.9, 24.7]",3754062,71,,,,,-1.9995743,,Right Foot,,,"[110.5, 10.7]",,Ground Pass,,15.393505,,,Incomplete,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,From Free Kick,Diego da Silva Costa,5198.0,Center Forward,139,Chelsea,33,"['33118921-3a51-46f0-a487-0dabd034615e', '5bdc6d02-2115-4766-b4a3-8073874ed8f2']",13,,,,,,,,,,,,,,,,,,Chelsea,33,00:26:13.592,Pass,
,,,,,,,,,,,,,,,,,2.312329,,,,,,,,,,,,,c77fe4d7-6e4d-407d-b0a7-93be0c249f77,2600,,"[103.2, 4.6]",3754062,71,,,,,2.4889824,,Right Foot,,,"[87.5, 16.6]",,Ground Pass,,19.76082,,,,,Robert Kenedy Nunes do Nascimento,3666.0,,,,,,,2,From Free Kick,César Azpilicueta Tanco,3957.0,Left Back,139,Chelsea,33,['7ceb1038-442a-49b6-af33-293c0b3b3d8a'],19,,,,,,,,,,,,,,,,,,Chelsea,33,00:26:19.217,Pass,
,,,,,,,,,,,,,,,,,0.926031,,,,,,,,,,,,,e52a8bfe-0267-4396-b131-3c799ae42ae2,2603,,"[84.6, 16.1]",3754062,71,,,,,1.7154107,,Right Foot,,,"[83.1, 26.4]",,Ground Pass,,10.40865,,,,,John Michael Nchekwube Obinna,5475.0,,,,,,,2,From Free Kick,Robert Kenedy Nunes do Nascimento,3666.0,Left Wing,139,Chelsea,33,['316b527a-1aa8-42de-ada5-cc5d3809913d'],21,,,,,,,,,,,,,,,,,,Chelsea,33,00:26:21.989,Pass,
,,,,,,,,,,,,,,,,,1.574147,,,,,,,,,,,,,6af025d2-231b-4cb5-ae4a-ba981f1d84ad,2606,,"[83.1, 26.4]",3754062,71,,,,,1.4278922,,Right Foot,,,"[87.1, 54.2]",,Ground Pass,,28.086296,,,,,Branislav Ivanović,5594.0,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Left Center Midfield,139,Chelsea,33,['3e2b8b49-b2c1-4bbf-9852-443839c8d452'],24,,,,,,,,,,,,,,,,,,Chelsea,33,00:26:24.191,Pass,
,,,,,,,,,,,,,,,,,0.982072,,,,,,,,,,,,,7e4ac218-a7b6-4e6c-8f23-b4776a9badb8,2617,,"[39.6, 30.3]",3754062,71,,,,,1.7492068,,Right Foot,,,"[37.4, 42.5]",,Ground Pass,,12.396773,,,,,Chris Brunt,3541.0,,,,,,,2,Regular Play,Jonathan Grant Evans,11012.0,Left Back,140,West Bromwich Albion,27,['6f32790c-527a-455c-b597-9f730cf98e44'],30,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:26:30.686,Pass,
,,,,,,,,,,,,,,,,,1.769623,,,,,,,,,,,,,b5731315-a6c0-4cd7-bea7-5dfcf67017fa,2619,,"[37.4, 42.5]",3754062,71,,,,,-0.4531217,,Left Foot,,,"[56.5, 33.2]",,Ground Pass,,21.243822,,,,,Jonathan Grant Evans,11012.0,,,,,,,2,Regular Play,Chris Brunt,3541.0,Right Midfield,140,West Bromwich Albion,27,['5f52cb6f-891b-48b3-8d16-5db4992311e8'],31,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:26:31.668,Pass,
,,,,,,,,,,,,,,,,,2.166922,,,,,,,,,,,,,f77818cb-852c-46ae-ba3d-fe4636565ece,2622,,"[58.4, 40.1]",3754062,71,,,,,-0.6981676,ddb638bb-5543-4cb8-bacb-6259ff3c0d06,Right Foot,,,"[87.0, 16.1]",,Low Pass,,37.335773,,,,,Saido Berahino,4630.0,True,,,,,,2,Regular Play,Jonathan Grant Evans,11012.0,Left Back,140,West Bromwich Albion,27,['333bfed2-7d41-4d5b-8564-7e5c00628e9e'],33,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:26:33.945,Pass,
,,,,,,,,,,,,,,,,,1.303704,,,,,,,,,,,,,347542ed-51c0-4025-8956-59e1d4acc2df,2629,,"[120.0, 0.1]",3754062,72,,,,,1.7891434,,Right Foot,,,"[112.7, 33.0]",,High Pass,True,33.70015,,,Incomplete,,,,,,,Inswinging,,Corner,2,From Corner,Craig Gardner,9485.0,Left Center Midfield,141,West Bromwich Albion,27,['bc0a8ead-0e82-4082-9d98-4b67ab55b0ea'],18,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:18.881,Pass,
,,,,,,,,,,,,,,,,,2.142429,,,,,,,,,,,,,73a2c1e0-da63-4baa-aca5-5b9895ba02b1,2636,,"[6.0, 36.0]",3754062,72,,True,,,-0.9894161,,Left Foot,,,"[15.2, 22.0]",,Ground Pass,,16.752314,,,,,John Terry,20287.0,,,,,,Goal Kick,2,From Goal Kick,Thibaut Courtois,3509.0,Goalkeeper,142,Chelsea,33,['51c57eac-9549-40af-b51f-2534a95aa6d5'],44,,,,,,,,,,,,,,,,,,Chelsea,33,00:27:44.417,Pass,
,,,,,,,,,,,,,,,,,0.945179,,,,,,,,,,,,,3c526f24-54dd-420f-a099-8db288bdcaac,2638,,"[19.4, 17.1]",3754062,72,,True,,,0.6337927,,Left Foot,,,"[27.7, 23.2]",,Ground Pass,,10.300486,,,,,John Michael Nchekwube Obinna,5475.0,,,,,,,2,From Goal Kick,John Terry,20287.0,Left Center Back,142,Chelsea,33,['5be25f38-226e-4d3e-bfe2-d13e53b7894a'],46,,,,,,,,,,,,,,,,,,Chelsea,33,00:27:46.622,Pass,
,,,,,,,,,,,,,,,,,1.336531,,,,,,,,,,,,,56e77b56-f55c-47a2-9ced-793c19ce14a4,2640,,"[37.2, 21.2]",3754062,72,,,,,0.82739025,,Left Foot,,,"[54.3, 39.8]",,Ground Pass,,25.265985,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,From Goal Kick,John Michael Nchekwube Obinna,5475.0,Left Center Midfield,142,Chelsea,33,['5394fe22-571f-4cff-b7f6-7913fd3a4103'],49,,,,,,,,,,,,,,,,,,Chelsea,33,00:27:49.261,Pass,
,,,,,,,,,,,,,,,,,2.83638,,,,,,,,,,,,,c1fa351b-4cdb-4128-a2ef-626ea4bf5bac,2643,,"[59.7, 43.7]",3754062,72,,,,,0.47764495,,Right Foot,,,"[105.1, 67.2]",,High Pass,,51.12152,,,,,Willian Borges da Silva,3472.0,,,,,,,2,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,142,Chelsea,33,['b8bb70ae-e044-40a7-a61c-6212f205df77'],52,,,,,,,,,,,,,,,,,,Chelsea,33,00:27:52.037,Pass,
,,,,,,,,,,,,,,,,,0.415152,,,,,,,,,,,,,af914c72-96e7-4816-a59c-5d571a218277,2647,,"[111.5, 58.1]",3754062,72,,,,,-1.3130252,,Right Foot,True,,"[114.4, 47.1]",,Low Pass,,11.375852,,,Incomplete,,Robert Kenedy Nunes do Nascimento,3666.0,,,,,,,2,From Goal Kick,Willian Borges da Silva,3472.0,Right Wing,142,Chelsea,33,"['55b2925b-c49e-40b5-a274-e2da5895eac2', 'd388fc37-c601-4589-aa4c-800326a82a59']",57,,,,,,,,,,,,,,,,,,Chelsea,33,00:27:57.740,Pass,
,,,,,,,,,,,,,,,,,0.078302,,,,,,,,,,,,,f023737c-66d2-48d4-860e-d7d59e7b97eb,2652,,"[61.0, 40.1]",3754062,74,,True,,,2.6596544,,Right Foot,,,"[54.5, 43.5]",,Ground Pass,,7.33553,,,,,James McClean,3514.0,,,,,,Kick Off,2,From Kick Off,Stéphane Sessègnon,2966.0,Center Forward,143,West Bromwich Albion,27,['6de0eb55-ca16-410f-8b3f-9caadc3b2a90'],4,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:04.523,Pass,
,,,,,,,,,,,,,,,,,1.317947,,,,,,,,,,,,,377af88a-b058-4077-aad5-89deba53c3ba,2654,,"[53.6, 40.3]",3754062,74,,,,,1.7798193,,Left Foot,,,"[49.4, 60.1]",,Ground Pass,,20.240553,,,,,Darren Fletcher,4022.0,,,,,,,2,From Kick Off,James McClean,3514.0,Left Midfield,143,West Bromwich Albion,27,['b9c80820-24ea-46b0-8322-084664705d6d'],4,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:04.601,Pass,
,,,,,,,,,,,,,,,,,3.493997,,,,,,,,,,,,,5cca93a7-771d-4b64-a8e1-37b91984eeca,2658,,"[52.8, 62.5]",3754062,74,,,,,-0.5167336,,Right Foot,,,"[97.5, 37.1]",,High Pass,,51.412548,,,Incomplete,,James McClean,3514.0,,,,,,,2,From Kick Off,Darren Fletcher,4022.0,Right Center Midfield,143,West Bromwich Albion,27,"['3dc7e352-444a-4aab-a0a6-95f5788fbf5f', '62f3b349-d2eb-430c-8d83-31519bb2a50f']",7,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:07.701,Pass,
,,,,,,,,,,,,,,,,,1.735377,,,,,,,,,,,,,62f3b349-d2eb-430c-8d83-31519bb2a50f,2660,,"[22.6, 43.0]",3754062,74,,,,,0.6427565,,Head,,,"[44.1, 59.1]",,Low Pass,,26.860008,,,,,Willian Borges da Silva,3472.0,,,,,,Recovery,2,Regular Play,Kurt Happy Zouma,3456.0,Right Center Back,144,Chelsea,33,"['23e84057-ae69-43af-97b7-4832f306dc4a', '5cca93a7-771d-4b64-a8e1-37b91984eeca']",11,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:11.195,Pass,
,,,,,,,,,,,,,,,,,1.482984,,,,,,,,,,,,,77ac3622-f83a-489d-95e0-9b384826ae9b,2664,,"[36.0, 59.1]",3754062,74,,,,,-1.4570043,,Right Foot,,,"[37.2, 48.6]",,Ground Pass,,10.568349,,,,,John Michael Nchekwube Obinna,5475.0,,,,,,,2,Regular Play,Willian Borges da Silva,3472.0,Right Wing,144,Chelsea,33,['46bc70f7-30ed-4ad1-9d16-34d011eb1f05'],13,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:13.868,Pass,
,,,,,,,,,,,,,,,,,1.489266,,,,,,,,,,,,,69eb8ec0-4d3e-499d-9073-0354bcb22201,2667,,"[44.3, 41.0]",3754062,74,,,,,-2.4360244,,Right Foot,,,"[38.9, 36.4]",,Ground Pass,,7.093659,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,Regular Play,John Michael Nchekwube Obinna,5475.0,Left Center Midfield,144,Chelsea,33,['3a71b93f-1b6c-4b4a-93d1-036ffb331d73'],18,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:18.600,Pass,
,,,,,,,,,,,,,,,,,0.64721,,,,,,,,,,,,,5b28e089-27e4-441a-9cd8-718b4bd1849d,2670,,"[43.3, 35.4]",3754062,74,,,,,-0.7660955,,Right Foot,,,"[56.5, 22.7]",,Ground Pass,,18.317478,,,,,Robert Kenedy Nunes do Nascimento,3666.0,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,144,Chelsea,33,['27660a81-3118-4bf7-ae74-38139c025d72'],20,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:20.969,Pass,
,,,,,,,,,,,,,,,,,1.060614,,,,,,,,,,,,,9360a732-9872-4b1a-951d-603fc88a7697,2678,,"[66.0, 49.8]",3754062,74,,,,,-0.5084893,,Left Foot,,,"[72.1, 46.4]",,Ground Pass,,6.983552,,,,,Saido Berahino,4630.0,,,,,,,2,Regular Play,Chris Brunt,3541.0,Right Midfield,145,West Bromwich Albion,27,['6eceeece-e8df-438b-8bcd-a349ab627699'],23,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:23.795,Pass,
,,,,,,,,,,,,,,,,,1.523388,,,,,,,,,,,,,6cf24b01-3d42-4b54-bbdf-96a8b191b660,2681,,"[69.2, 44.5]",3754062,74,,,,,1.4470791,,Right Foot,,,"[71.6, 63.8]",,Ground Pass,,19.44865,,,,,Stéphane Sessègnon,2966.0,,,,,,,2,Regular Play,Saido Berahino,4630.0,Center Defensive Midfield,145,West Bromwich Albion,27,['a4f1deaa-8d97-425f-8c58-403de5452daf'],24,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:24.856,Pass,
,,,,,,,,,,,,,,,,,2.20506,,,,,,,,,,,,,d10efd24-48cb-498c-b2c7-ff3b06ea9662,2686,,"[30.6, 0.1]",3754062,74,,True,,,0.3297291,,,,,"[53.1, 7.8]",,High Pass,,23.781084,,,Incomplete,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,Throw-in,2,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,146,Chelsea,33,"['44719349-46b3-4ac7-91e8-c0836461f612', 'f95723b0-3775-4eca-bd7c-cc5a1f1dfe0d']",50,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:50.320,Pass,
,,,,,,,,,,,,,,,,,1.366924,,,,,,,,,,,,,ae89bb57-f52f-456b-aa1a-47c705bd7f15,2690,,"[63.8, 75.5]",3754062,74,,,,,-0.977683,,Right Foot,,,"[72.9, 62.0]",,Ground Pass,,16.280663,,,,,Craig Gardner,9485.0,,,,,,,2,Regular Play,Craig Dawson,3523.0,Right Back,147,West Bromwich Albion,27,['69f19e13-ce7f-4c21-8607-c9f574be3ec0'],53,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:53.358,Pass,
,,,,,,,,,,,,,,,,,2.929944,,,,,,,,,,,,,0dcfebdd-8fc7-4786-a8d7-95a3d4a4927d,2696,,"[21.3, 30.8]",3754062,74,,,,,-0.05657387,,Left Foot,,,"[83.1, 27.3]",,High Pass,,61.899033,,,Incomplete,,Robert Kenedy Nunes do Nascimento,3666.0,,,,,,Recovery,2,Regular Play,Kurt Happy Zouma,3456.0,Right Center Back,147,West Bromwich Albion,27,"['655ebf5c-6365-4ba8-819c-b983a59d9fa9', 'be0308b1-f888-4066-9826-fb44a69c4a95']",57,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:57.850,Pass,
,,,,,,,,,,,,,,,,,1.262939,,,,,,,,,,,,,04afe726-f60e-48f9-ab3c-5b640d2cdaf4,2700,,"[40.1, 50.8]",3754062,75,,,,,-1.2490457,,Left Foot,,,"[46.7, 31.0]",,Ground Pass,,20.871033,,,,,Darren Fletcher,4022.0,,,,,,,2,Regular Play,Jonas Olsson,20527.0,Left Center Back,147,West Bromwich Albion,27,['fd3a9cca-84af-4160-adad-bcce4678f118'],4,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:04.077,Pass,
,,,,,,,,,,,,,,,,,1.982854,,,,,,,,,,,,,f6931758-772b-4d60-af20-2bdf3f65bfb0,2703,,"[49.2, 34.2]",3754062,75,,,,,1.1282898,,Right Foot,,,"[64.6, 66.7]",,Low Pass,,35.96401,,,,,Stéphane Sessègnon,2966.0,,,,,,,2,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,147,West Bromwich Albion,27,['9c81795b-9337-4ada-a616-080ce04d3cea'],10,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:10.590,Pass,
,,,,,,,,,,,,,,,,,1.272513,,,,,,,,,,,,,6d887171-c9e4-45fe-adff-10b2513c4a92,2706,,"[66.0, 69.9]",3754062,75,,,,,0.67607963,,Right Foot,,,"[75.1, 77.2]",,Ground Pass,,11.66619,,,,,Craig Dawson,3523.0,,,,,,,2,Regular Play,Stéphane Sessègnon,2966.0,Center Forward,147,West Bromwich Albion,27,['59158305-559f-4f1c-9cbe-c5bcf0745d94'],13,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:13.554,Pass,
,,,,,,,,,,,,,,,,,1.651613,,,,,,,,,,,,,2163592d-607b-4e38-beb1-1433cd3665de,2710,,"[76.8, 75.2]",3754062,75,,,,,-2.1345024,,Left Foot,,,"[64.6, 55.9]",,Ground Pass,,22.832651,,,,,Darren Fletcher,4022.0,,,,,,,2,Regular Play,Craig Dawson,3523.0,Right Back,147,West Bromwich Albion,27,['479a4ca6-0452-4721-bec5-23acdf5b95bb'],16,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:16.892,Pass,
,,,,,,,,,,,,,,,,,1.846791,,,,,,,,,,,,,ce308edf-14e0-493b-9146-4c19bb470116,2714,,"[63.8, 55.9]",3754062,75,,,,,1.2695707,,Right Foot,,,"[70.2, 76.5]",,Low Pass,,21.571278,,,,,Craig Dawson,3523.0,,,,,,,2,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,147,West Bromwich Albion,27,['3d9e180c-9836-4312-a7e8-d3b1dcd328d0'],22,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:22.490,Pass,
,,,,,,,,,,,,,,,,,3.455914,,,,,,,,,,,,,2f382d75-9230-47a9-bf69-35dcf08d7393,2717,,"[70.9, 77.4]",3754062,75,,,,,-0.22699054,,Right Foot,,,"[109.0, 68.6]",,Ground Pass,,39.10307,,,,,Stéphane Sessègnon,2966.0,,,,,,,2,Regular Play,Craig Dawson,3523.0,Right Back,147,West Bromwich Albion,27,['e78858b1-a910-43a1-a974-9a9406bd4624'],25,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:25.693,Pass,
,,,,,,,,,,,,,,,,,0.83345,,,,,,,,,,,,,c2f9ba43-ca1a-4740-8858-decb388e69fa,2720,,"[115.6, 59.6]",3754062,75,,,,,-1.7575701,,Right Foot,True,True,"[113.2, 46.9]",,Ground Pass,,12.924783,,,Incomplete,,Saido Berahino,4630.0,,,,,,,2,Regular Play,Stéphane Sessègnon,2966.0,Center Forward,147,West Bromwich Albion,27,"['4964d054-ace4-4b89-8e09-1c4531cf13a0', 'cf65b7cf-8b2f-4424-8cc5-1ea8b3d6a5ec']",29,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:29.149,Pass,
,,,,,,,,,,,,,,,,,1.69339,,,,,,,,,,,,,9909b24a-bb94-46c9-a6bb-40ecc42c24dd,2725,,"[23.3, 15.4]",3754062,75,,,,,0.24497867,,Right Foot,,,"[47.7, 21.5]",,High Pass,,25.150944,,,,,Diego da Silva Costa,5198.0,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,148,Chelsea,33,['67c28cdd-9e40-4abe-ac76-d7fcd11e9911'],32,,,,,,,,,,,,,,,,,,Chelsea,33,00:30:32.902,Pass,
,,,,,,,,,,,,,,,,,1.981342,,,,,,,,,,,,,2ff31cbf-fd2d-4d90-adb5-02824fe4404d,2729,,"[50.4, 19.5]",3754062,75,,,,,1.8610612,,Head,,,"[45.8, 34.9]",,Low Pass,,16.072336,,,,,Willian Borges da Silva,3472.0,,,,,,,2,Regular Play,Diego da Silva Costa,5198.0,Center Forward,148,Chelsea,33,"['cae8ecda-ce58-4787-bc07-2281d6193839', 'd5248734-8a7d-4776-b056-fa110f24e1d1']",36,,,,,,,,,,,,,,,,,,Chelsea,33,00:30:36.477,Pass,True
,,,,,,,,,,,,,,,,,2.530523,,,,,,,,,,,,,fd140a49-7fdc-4c10-931c-37611fb8d9be,2732,,"[44.1, 34.9]",3754062,75,,,,,0.5777902,8218329f-d234-4fb1-82eb-afa159214b0e,Right Foot,,,"[71.4, 52.7]",,High Pass,,32.590336,,,,,Diego da Silva Costa,5198.0,True,,,,,,2,Regular Play,Willian Borges da Silva,3472.0,Right Wing,148,Chelsea,33,['2ffa661b-cd2b-46b1-a14e-231513376f99'],38,,,,,,,,,,,,,,,,,,Chelsea,33,00:30:38.580,Pass,
,,,,,,,,,,,,,,,,,0.733344,,,,,,,,,,,,,67d71056-fc21-4c4c-b597-5b35260581c1,2749,,"[35.0, 62.8]",3754062,75,,,,,-0.41062474,,Right Foot,,,"[49.7, 56.4]",,Ground Pass,,16.03278,,,,,Stéphane Sessègnon,2966.0,,,,,,,2,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,148,Chelsea,33,"['b96666f6-99f1-45b9-8bf9-c83292ab242b', 'c3503ada-8410-4224-b321-9518ba3a9c6c']",53,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:53.760,Pass,True
,,,,,,,,,,,,,,,,,2.34016,,,,,,,,,,,,,728d49d8-177e-4e1e-981f-62596b4f33d0,2752,,"[47.5, 56.7]",3754062,75,,,,,1.1878976,,Right Foot,,,"[53.3, 71.1]",,Low Pass,,15.524175,,,Incomplete,,Darren Fletcher,4022.0,,,,,,,2,Regular Play,Stéphane Sessègnon,2966.0,Center Forward,148,Chelsea,33,"['29d16c00-3b6c-4051-ae67-2c7e4d676313', '2b951bd5-ae66-47a4-a238-c6e055a9c8b6', 'bddae033-9066-40fb-891f-263522d6c4a7']",54,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:54.493,Pass,True
