bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.398178,,,,,,,,,,,,,,7ac12b0a-f074-429c-a0ea-b0c500865c0d,24,,"[48.8, 76.7]",3754278,0,,,,,0.025729615,,Right Foot,,,,"[76.0, 77.4]",,Low Pass,,27.209005,,Incomplete,Matt Ritchie,3049.0,,,,,,,1,From Kick Off,Simon Francis,3608.0,Right Back,2,AFC Bournemouth,28,"['46f2cc0d-0c99-4443-8958-800f2660dad4', '80f4c171-8d56-4ff8-bc1a-7d9c032b95f0', 'e7077ac4-a434-4f9b-a536-211b96302f4d']",14,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:14.692,Pass,True
,,,,,,,,,,,,,,,1.558648,,,,,,,,,,,,,,80f4c171-8d56-4ff8-bc1a-7d9c032b95f0,26,,"[44.1, 2.7]",3754278,0,,,,,-0.009523521,,Left Foot,,,,"[65.1, 2.5]",,Low Pass,,21.000952,,,Almen Abdi,43081.0,,,,,,Recovery,1,Regular Play,Nathan Aké,3306.0,Left Back,3,Watford,23,"['4206b1ce-18b1-4b6f-a7c1-f1d0b33b97ce', '7ac12b0a-f074-429c-a0ea-b0c500865c0d']",16,,,,,,,,,,,,,,,,,,Watford,23,00:00:16.091,Pass,
,,,,,,,,,,,,,,,1.006128,,,,,,,,,,,,,,17ebd89e-627b-4d61-8700-e56341fb4c3d,30,,"[66.2, 2.5]",3754278,0,,,,,2.7244232,,Right Foot,,,,"[57.4, 6.4]",,Low Pass,,9.625487,,,Ben Watson,3626.0,,,,,,,1,Regular Play,Almen Abdi,43081.0,Left Midfield,3,Watford,23,"['89967596-f51a-4cc3-a28e-aad5460e0fbb', '92fcb2e5-7fb4-4149-9b1e-3e6df02d21d1']",17,,,,,,,,,,,,,,,,,,Watford,23,00:00:17.658,Pass,True
,,,,,,,,,,,,,,,0.975602,,,,,,,,,,,,,,d2df8555-e580-44d6-8b91-c1ff31a2304a,32,,"[57.4, 6.4]",3754278,0,,,,,0.38798007,,Right Foot,,,,"[68.9, 11.1]",,Low Pass,,12.423365,,,Odion Jude Ighalo,5458.0,,,,,,,1,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,3,Watford,23,['6d159908-2138-4ebd-a01d-44a41d1a9e0f'],18,,,,,,,,,,,,,,,,,,Watford,23,00:00:18.664,Pass,
,,,,,,,,,,,,,,,1.43151,,,,,,,,,,,,,,c123df56-f3a1-43e2-876e-4dff60df64a5,36,,"[66.2, 15.1]",3754278,0,,,,,2.1132278,,Right Foot,,,,"[57.4, 29.7]",,Ground Pass,,17.046993,,,Etienne Capoue,3721.0,,,,,,,1,Regular Play,Odion Jude Ighalo,5458.0,Left Center Forward,3,Watford,23,['054594e5-cea4-4079-966f-54680cd559e7'],20,,,,,,,,,,,,,,,,,,Watford,23,00:00:20.942,Pass,
,,,,,,,,,,,,,,,2.614807,,,,,,,,,,,,,,be270aea-8906-4f34-8c2d-26e7cce1ab4c,39,,"[57.6, 34.4]",3754278,0,,,,,0.74905056,,Right Foot,,,,"[91.8, 66.2]",,Ground Pass,,46.699894,,,Ikechi Anya,40118.0,,,,,,,1,Regular Play,Etienne Capoue,3721.0,Right Defensive Midfield,3,Watford,23,['004f8043-4dff-416d-8037-ba241548ccdb'],23,,,,,,,,,,,,,,,,,,Watford,23,00:00:23.503,Pass,
,,,,,,,,,,,,,,,2.293492,,,,,,,,,,,,,,87e23ce9-3c59-4a8c-96bd-6622d5e499bf,42,,"[91.6, 67.1]",3754278,0,,,,,0.011428074,,Left Foot,,,,"[109.1, 67.3]",,Ground Pass,,17.501143,,,Allan Romeo Nyom,3991.0,,,,,,,1,Regular Play,Ikechi Anya,40118.0,Right Midfield,3,Watford,23,['6d43acb8-e45c-4412-a527-80cee6080a6c'],27,,,,,,,,,,,,,,,,,,Watford,23,00:00:27.400,Pass,
,,,,,,,,,,,,,,,1.175422,,,,,,,,,,,,,,2ef93535-4f0b-4dc1-87bb-984dea4dc121,46,,"[107.0, 69.2]",3754278,0,,,,,2.501823,,Left Foot,,,,"[102.7, 72.4]",,Ground Pass,,5.3600373,,,Ikechi Anya,40118.0,,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,3,Watford,23,"['001024ac-395d-4713-9118-e4ba37e1ed7f', 'dda252b6-2ab3-4ec6-9d9f-dd9379fc772b']",30,,,,,,,,,,,,,,,,,,Watford,23,00:00:30.438,Pass,True
,,,,,,,,,,,,,,,1.325129,,,,,,,,,,,,,,b781a139-89ac-482c-a69d-26a0d698c5f9,49,,"[99.7, 68.8]",3754278,0,,,,,-1.1373409,,Left Foot,True,,,"[110.9, 44.6]",,High Pass,,26.666082,,Incomplete,,,,,,,,,1,Regular Play,Ikechi Anya,40118.0,Right Midfield,3,Watford,23,['6632c577-8b9f-40d3-a4bd-89dd45ec4acc'],34,,,,,,,,,,,,,,,,,,Watford,23,00:00:34.271,Pass,
,,,,,,,,,,,,,,,1.803063,,,,,,,,,,,,,,5ff22645-f2df-4d90-9ea1-12a10c014cb4,52,,"[70.4, 31.6]",3754278,0,,,,,-1.3903005,,Left Foot,,,,"[75.4, 4.2]",,High Pass,,27.852468,,,Almen Abdi,43081.0,,,,,,Recovery,1,Regular Play,Craig Cathcart,3263.0,Left Center Back,3,Watford,23,"['57be4089-5ad9-4066-bbeb-927ae4f3998d', '9f2bfe99-2516-4b58-bc14-1f18e172a675']",39,,,,,,,,,,,,,,,,,,Watford,23,00:00:39.159,Pass,True
,,,,,,,,,,,,,,,1.112976,,,,,,,,,,,,,,4db22abd-9d49-4b7e-a882-07f206e46ceb,55,,"[76.4, 5.7]",3754278,0,,,,,0.9636965,,Right Foot,,,,"[88.0, 22.4]",,Ground Pass,,20.33347,,,Troy Deeney,3454.0,,,,,,,1,Regular Play,Almen Abdi,43081.0,Left Midfield,3,Watford,23,['1b5bdedc-f84d-49d2-a2f7-69a622e1323b'],41,,,,,,,,,,,,,,,,,,Watford,23,00:00:41.953,Pass,
,,,,,,,,,,,,,,,0.93803,,,,,,,,,,,,,,f218989d-21a7-40ed-a56b-ee60db44585c,57,,"[88.0, 22.4]",3754278,0,,,,,0.81986725,,Left Foot,,,,"[95.0, 29.9]",,Ground Pass,,10.259142,,,Odion Jude Ighalo,5458.0,,,,,,,1,Regular Play,Troy Deeney,3454.0,Right Center Forward,3,Watford,23,['b8df3c97-1ceb-4d2d-9dd0-57ae63d6bb00'],43,,,,,,,,,,,,,,,,,,Watford,23,00:00:43.066,Pass,
,,,,,,,,,,,,,,,1.821406,,,,,,,,,,,,,,02222430-c1dd-4656-a034-5132f99f35b8,60,,"[95.0, 29.9]",3754278,0,,,,,-0.81986725,,Right Foot,,,,"[103.4, 20.9]",,Ground Pass,,12.31097,,Incomplete,Troy Deeney,3454.0,,,,,,,1,Regular Play,Odion Jude Ighalo,5458.0,Left Center Forward,3,Watford,23,"['4c50e30f-9bde-4edc-8ce4-e6006349e7c2', '6252dde0-8da3-4e84-a865-cc121123e79d']",44,,,,,,,,,,,,,,,,,,Watford,23,00:00:44.044,Pass,
,,,,,,,,,,,,,,,1.305786,,,,,,,,,,,,,,a5973c35-ee6d-4db6-917f-fcb7d4be8f97,69,,"[82.2, 44.4]",3754278,0,,,,,-2.1072319,,Right Foot,,,,"[75.6, 33.3]",,Ground Pass,,12.913946,,,Ben Watson,3626.0,,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,3,Watford,23,['2d43d022-9abc-4262-a8f2-f95198eb0d7d'],52,,,,,,,,,,,,,,,,,,Watford,23,00:00:52.292,Pass,
,,,,,,,,,,,,,,,1.846729,,,,,,,,,,,,,,346865e0-8acb-4298-a5d3-65cad509b09c,72,,"[75.6, 32.7]",3754278,0,,,,,-1.5969098,,Right Foot,,,,"[74.9, 5.9]",,Ground Pass,,26.809141,,,Nathan Aké,3306.0,,,,,,,1,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,3,Watford,23,['b93dcd34-8cba-4677-a327-734c20c8a2fe'],54,,,,,,,,,,,,,,,,,,Watford,23,00:00:54.585,Pass,
,,,,,,,,,,,,,,,1.357662,,,,,,,,,,,,,,2753893a-9722-4a2f-b166-dc1d7d1a03b7,75,,"[75.6, 6.1]",3754278,0,,,,,2.0384762,,Left Foot,,,,"[70.6, 16.0]",,Ground Pass,,11.090987,,,Ben Watson,3626.0,,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Back,3,Watford,23,['788739db-da0d-44e7-ad16-f21d8870743c'],57,,,,,,,,,,,,,,,,,,Watford,23,00:00:57.399,Pass,
,,,,,,,,,,,,,,,1.591982,,,,,,,,,,,,,,acf43136-b14b-4d33-a040-0de7648d024f,79,,"[68.1, 16.8]",3754278,0,,,,,2.0967605,,Right Foot,,,,"[54.4, 40.4]",,Ground Pass,,27.288277,,,Sebastian Prödl,3309.0,,,,,,,1,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,3,Watford,23,['ba6850c4-19b0-42aa-b5c8-784caceef89d'],59,,,,,,,,,,,,,,,,,,Watford,23,00:00:59.296,Pass,
,,,,,,,,,,,,,,,0.958656,,,,,,,,,,,,,,143936c6-097d-4334-9ce2-ee28dd8d0337,82,,"[54.4, 40.4]",3754278,1,,,,,-0.11343499,,Right Foot,,,,"[62.3, 39.5]",,Ground Pass,,7.9511003,,,Etienne Capoue,3721.0,,,,,,,1,Regular Play,Sebastian Prödl,3309.0,Right Center Back,3,Watford,23,['6c64034c-0365-43eb-8691-4a52e13bac3e'],0,,,,,,,,,,,,,,,,,,Watford,23,00:01:00.919,Pass,
,,,,,,,,,,,,,,,0.927396,,,,,,,,,,,,,,a997df5a-5ed3-4241-817f-2480f8eec390,85,,"[62.3, 39.5]",3754278,1,,,,,-3.0971775,,Right Foot,,,,"[53.3, 39.1]",,Ground Pass,,9.008884,,,Sebastian Prödl,3309.0,,,,,,,1,Regular Play,Etienne Capoue,3721.0,Right Defensive Midfield,3,Watford,23,['467959b4-0fb6-4a3a-bf9d-af737625279e'],1,,,,,,,,,,,,,,,,,,Watford,23,00:01:01.918,Pass,
,,,,,,,,,,,,,,,1.313052,,,,,,,,,,,,,,dc5ddb74-f0a1-4652-8a0c-0eb10e6a0d1b,88,,"[46.5, 31.2]",3754278,1,,,,,-1.6383625,,Right Foot,,,,"[45.6, 17.9]",,Ground Pass,,13.330417,,,Craig Cathcart,3263.0,,,,,,,1,Regular Play,Sebastian Prödl,3309.0,Right Center Back,3,Watford,23,['7b1f0baa-8e3c-42a0-9abe-80e6ad562d98'],4,,,,,,,,,,,,,,,,,,Watford,23,00:01:04.471,Pass,
,,,,,,,,,,,,,,,0.897497,,,,,,,,,,,,,,7120c0cc-62fa-4f47-bece-161f350723c7,92,,"[46.0, 16.2]",3754278,1,,,,,0.08695963,,Left Foot,,,,"[65.5, 17.9]",,Ground Pass,,19.573963,,,Almen Abdi,43081.0,,,,,,,1,Regular Play,Craig Cathcart,3263.0,Left Center Back,3,Watford,23,"['1fcc40c1-ffc6-453f-adca-9c777cc73dec', '64a97c92-c5f0-433b-920c-c8aec3fda7c1']",6,,,,,,,,,,,,,,,,,,Watford,23,00:01:06.736,Pass,True
,,,,,,,,,,,,,,,2.138888,,,,,,,,,,,,,,c49697ad-9a05-4aca-8b37-2dd81925c835,96,,"[65.7, 15.8]",3754278,1,,,,,3.0232668,,Right Foot,,,,"[51.4, 17.5]",,Ground Pass,,14.400695,,,Craig Cathcart,3263.0,,,,,,,1,Regular Play,Almen Abdi,43081.0,Left Midfield,3,Watford,23,['229486ad-3ea5-47ed-8f08-626ca22975f7'],7,,,,,,,,,,,,,,,,,,Watford,23,00:01:07.634,Pass,
,,,,,,,,,,,,,,,2.139901,,,,,,,,,,,,,,2512e0fe-6c49-4e26-a777-23f81a5f7320,98,,"[51.4, 17.5]",3754278,1,,,,,0.19342732,,Right Foot,,,,"[80.5, 23.2]",,High Pass,,29.652992,,Incomplete,Odion Jude Ighalo,5458.0,,,,,,,1,Regular Play,Craig Cathcart,3263.0,Left Center Back,3,Watford,23,"['3f07b476-0e2e-45b3-80b5-7aece8e476b5', 'd4a4212a-c6d0-4b23-9182-04a973851442']",9,,,,,,,,,,,,,,,,,,Watford,23,00:01:09.773,Pass,
,,,,,,,,,,,,,,,1.848115,,,,,,,,,,,,,,d4a4212a-c6d0-4b23-9182-04a973851442,100,,"[39.6, 56.9]",3754278,1,,,,,0.13365224,,Head,,,,"[63.4, 60.1]",,High Pass,,24.014162,,,Joshua King,3346.0,,,,,,Recovery,1,Regular Play,Steve Cook,3341.0,Right Center Back,4,AFC Bournemouth,28,"['2512e0fe-6c49-4e26-a777-23f81a5f7320', '50c21295-8c20-42dc-938a-ba86ad3f6bd5']",11,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:11.913,Pass,
,,,,,,,,,,,,,,,1.990761,,,,,,,,,,,,,,c19817e5-318f-42b8-86ad-bfc9ccc4ef79,104,,"[64.4, 59.6]",3754278,1,,,,True,1.7267522,,,,,,"[61.9, 75.5]",,High Pass,,16.09534,,,Matt Ritchie,3049.0,,,,,,,1,Regular Play,Joshua King,3346.0,Center Attacking Midfield,4,AFC Bournemouth,28,"['483e7df3-3883-487b-8865-a0e18b9e1151', '491773fa-ac1c-43bf-9273-d1e9286f96e9', '706ca8a6-28c5-44d0-9115-510c80c9a6c1']",13,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:13.761,Pass,True
,,,,,,,,,,,,,,,1.086262,,,,,,,,,,,,,,de11e7f0-9b24-48c8-b378-b849304f0e8e,107,,"[64.4, 75.2]",3754278,1,,,,,-0.9541483,,Right Foot,,,,"[70.0, 67.3]",,Ground Pass,,9.683491,,Incomplete,Glenn Murray,3085.0,,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,4,AFC Bournemouth,28,"['4457800f-0a59-4eb8-95fa-bd36f834a122', 'd69ad77b-64b9-47a0-bf3b-2ce5465e2c56']",16,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:16.265,Pass,
,,,,,,,,,,,,,,,0.917015,,,,,,,,,,,,,,f786a4ce-b154-4a76-9ab6-84fb6a25d33d,110,,"[57.6, 6.1]",3754278,1,,,,,2.6523097,,Right Foot,,,,"[49.9, 10.2]",,Ground Pass,,8.723532,,,Ben Watson,3626.0,,,,,,Recovery,1,Regular Play,Almen Abdi,43081.0,Left Midfield,5,Watford,23,['3017668f-fab8-4703-9d64-6673fc6d4833'],18,,,,,,,,,,,,,,,,,,Watford,23,00:01:18.340,Pass,
,,,,,,,,,,,,,,,2.341832,,,,,,,,,,,,,,efbc8e65-3c2e-4283-ba84-15876023f6af,113,,"[48.8, 12.1]",3754278,1,,,,,2.2590983,,Right Foot,,,,"[34.9, 29.0]",,Ground Pass,,21.881956,,,Sebastian Prödl,3309.0,,,,,,,1,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,5,Watford,23,['d47b9bbb-183c-4b02-aef4-33e8644926bd'],21,,,,,,,,,,,,,,,,,,Watford,23,00:01:21.153,Pass,
,,,,,,,,,,,,,,,0.810089,,,,,,,,,,,,,,9bc7c963-172d-4ec3-951a-01d4fdf64bb1,116,,"[49.7, 56.6]",3754278,1,,,,,2.5278225,,Left Foot,,,,"[40.9, 62.8]",,Ground Pass,,10.764757,,,Allan Romeo Nyom,3991.0,,,,,,,1,Regular Play,Sebastian Prödl,3309.0,Right Center Back,5,Watford,23,['38831641-d8b4-499b-99fa-5658f83dda2f'],28,,,,,,,,,,,,,,,,,,Watford,23,00:01:28.436,Pass,
,,,,,,,,,,,,,,,4.04097,,,,,,,,,,,,,,c53000a0-e996-4feb-b0a1-2417457cf2c1,119,,"[40.9, 67.7]",3754278,1,,,,,-0.07187597,,Right Foot,,,,"[103.4, 63.2]",,High Pass,,62.66179,,Incomplete,Odion Jude Ighalo,5458.0,,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,5,Watford,23,"['5211dde1-30b5-4ed9-bef7-53e55b5c5753', '953e2371-1bb7-4555-8d39-48bcaeb1c730']",30,,,,,,,,,,,,,,,,,,Watford,23,00:01:30.856,Pass,
,,,,,,,,,,,,,,,2.968097,,,,,,,,,,,,,,ca23e056-5b53-4ddf-bca8-44efc0ecda11,124,,"[9.0, 5.1]",3754278,1,,,,,0.1546262,,Left Foot,,,,"[58.4, 12.8]",,High Pass,,49.9965,,,Joshua King,3346.0,,,,,,,1,Regular Play,Sylvain Distin,40218.0,Left Center Back,5,Watford,23,['99ce7fd1-d9a4-4589-ac8a-73a581ac1c00'],37,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:37.740,Pass,
