50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a00dc6b3-df71-4180-8651-761847225533,1,,,3754277,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Everton,29,,0,,,,,,,,,,,,,,,,"{'formation': 343, 'lineup': [{'player': {'id': 16309, 'name': 'Joel Robles Blázquez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 20046, 'name': 'Phil Jagielka'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 6}, {'player': {'id': 4629, 'name': 'José Ramiro Funes Mori'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 25}, {'player': {'id': 4589, 'name': 'Séamus Coleman'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 23}, {'player': {'id': 5836, 'name': 'Bryan Oviedo'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 8}, {'player': {'id': 3607, 'name': 'James McCarthy'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 16}, {'player': {'id': 4275, 'name': 'Ross Barkley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 3953, 'name': 'Aaron Lennon'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 12}, {'player': {'id': 4317, 'name': 'Kevin Mirallas'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 3289, 'name': 'Romelu Lukaku Menama'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Everton,29,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ade67bb7-30dc-41c8-b227-1da42b1f77f6,2,,,3754277,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Everton,29,,0,,,,,,,,,,,,,,,,"{'formation': 343, 'lineup': [{'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 8}, {'player': {'id': 4273, 'name': 'Reece Oxford'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 35}, {'player': {'id': 3843, 'name': 'Angelo Obinze Ogbonna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 30}, {'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 3}, {'player': {'id': 3897, 'name': 'Pedro Mba Obiang Avomo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 3595, 'name': 'Manuel Lanzini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 28}, {'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 27}, {'player': {'id': 128704, 'name': 'Emmanuel Emenike'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 29}]}",West Ham United,40,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,12bd073c-d1d9-4568-8ca8-9eda0bb3cdc6,3,,,3754277,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Everton,29,['f42017ca-30cb-4b70-83aa-19e68731ee2f'],0,,,,,,,,,,,,,,,,,West Ham United,40,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f42017ca-30cb-4b70-83aa-19e68731ee2f,4,,,3754277,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Everton,29,['12bd073c-d1d9-4568-8ca8-9eda0bb3cdc6'],0,,,,,,,,,,,,,,,,,Everton,29,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,032db6af-fcf7-408e-8e13-ee757233cdde,1663,,,3754277,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,99,West Ham United,40,['723ad19c-6410-4aa3-a673-f155f437b0b4'],0,,,,,,,,,,,,,,,,,Everton,29,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,723ad19c-6410-4aa3-a673-f155f437b0b4,1664,,,3754277,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,99,West Ham United,40,['032db6af-fcf7-408e-8e13-ee757233cdde'],0,,,,,,,,,,,,,,,,,West Ham United,40,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.654732,,,,,,,,,,,,,,,9d6c934b-33f8-42e0-8ac6-553e00c17f2e,5,,"[60.0, 40.0]",3754277,0,,,,1.1479424,,Right Foot,,,,"[60.9, 42.0]",,Ground Pass,,2.1931713,,,Manuel Lanzini,3595.0,,,,,,Kick Off,1,From Kick Off,Emmanuel Emenike,128704.0,Center Forward,2,West Ham United,40,['88eb52fb-0083-4eef-83ac-108b9a635dcd'],0,,,,,,,,,,,,,,,,,West Ham United,40,00:00:00.169,Pass,
,,,,,,,,,,,,,,,,,0.999628,,,,,,,,,,,,,,,9d6bbd81-4e14-419b-886b-a7f2b1ce6709,8,,"[60.7, 42.2]",3754277,0,,,,-2.4454508,,Right Foot,,,,"[46.7, 30.5]",,Ground Pass,,18.245274,,,Pedro Mba Obiang Avomo,3897.0,,,,,,,1,From Kick Off,Manuel Lanzini,3595.0,Right Wing,2,West Ham United,40,['271b20f9-447b-41f9-bf77-ba77617decbd'],1,,,,,,,,,,,,,,,,,West Ham United,40,00:00:01.335,Pass,
,,,,,,,,,,,,,,,,,0.967288,,,,,,,,,,,,,,,7b7eaf0e-bf30-4c6f-94be-37ecd978c6ee,11,,"[45.9, 30.3]",3754277,0,,,,2.1471715,,Left Foot,,,,"[42.0, 36.3]",,Ground Pass,,7.1561165,,,Mark Noble,3874.0,,,,,,,1,From Kick Off,Pedro Mba Obiang Avomo,3897.0,Right Defensive Midfield,2,West Ham United,40,['028f4437-ac5b-4210-b9d5-15274402f219'],3,,,,,,,,,,,,,,,,,West Ham United,40,00:00:03.118,Pass,
,,,,,,,,,,,,,,,,,2.855422,,,,,,,,,,,,,,,bc7ca831-2c46-428c-a401-ce64e157ba04,14,,"[44.5, 39.1]",3754277,0,,,,0.5054321,,Right Foot,,,,"[90.4, 64.5]",,High Pass,,52.45922,Incomplete,,Michail Antonio,3349.0,,,,,,,1,From Kick Off,Mark Noble,3874.0,Left Defensive Midfield,2,West Ham United,40,"['5f5bbed4-8db0-4186-af30-ce437585cac0', '91c292b8-89f9-45b2-871d-c071cf29f398']",5,,,,,,,,,,,,,,,,,West Ham United,40,00:00:05.362,Pass,
