50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,3.784579,,,,,,,,,,,,,645cd47a-0964-494f-a6c2-613710f77bc9,18,,"[8.7, 34.0]",3754231,0,,,,,0.60683274,,Left Foot,,,,"[69.2, 76.0]",,High Pass,,73.649506,,,,Craig Dawson,3523.0,,True,,,,1,From Kick Off,Ben Foster,4053.0,Goalkeeper,2,West Bromwich Albion,27,['ea01d4bb-9fa8-46c9-aeaf-77731ead233b'],12,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:12.304,Pass,
,,,,,,,,,,,,,,,,,,,2.729134,,,,,,,,,,,,,1986b2a5-3a0b-4fe2-b266-db5a95eee0ed,21,,"[69.2, 76.0]",3754231,0,,,,True,-1.0957856,,,,,,"[76.4, 62.0]",,High Pass,,15.742935,,Unknown,,,,,,,,,1,From Kick Off,Craig Dawson,3523.0,Right Back,2,West Bromwich Albion,27,['5c207430-9dc5-4bc2-b870-88428b4a3242'],16,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:16.128,Pass,True
,,,,,,,,,,,,,,,,,,,3.764703,,,,,,,,,,,,,7ea32d0e-413a-436e-ac0c-ea80b76c062d,25,,"[74.8, 62.4]",3754231,0,,,,,-0.4885535,,Right Foot,,,,"[108.1, 44.7]",,Low Pass,,37.711803,,Injury Clearance,,,,,,,,Recovery,1,Other,Stéphane Sessègnon,2966.0,Right Midfield,4,West Bromwich Albion,27,,44,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:44.416,Pass,
,,,,,,,,,,,,,,,,,,,1.482077,,,,,,,,,,,,,052f29cd-8bb3-41b7-a182-4cf0ea4c6e29,28,,"[24.6, 47.9]",3754231,1,,,,,0.5649044,,Right Foot,,,,"[38.8, 56.9]",,Ground Pass,,16.811901,,,,Wes Morgan,3813.0,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,5,Leicester City,22,['cd288295-27cc-4461-b82f-41c1a575091a'],0,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:00.034,Pass,
,,,,,,,,,,,,,,,,,,,3.167945,,,,,,,,,,,,,ec07deb7-9950-45db-ac92-ef9083a52a6c,31,,"[44.2, 56.9]",3754231,1,,,,,-1.0080144,,Right Foot,,,,"[75.3, 7.6]",,High Pass,,58.289795,,,,Christian Fuchs,3812.0,,True,,,,1,Regular Play,Wes Morgan,3813.0,Right Center Back,5,Leicester City,22,['469dec41-2488-4cb1-8375-60ae3b2ad370'],5,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:05.919,Pass,
,,,,,,,,,,,,,,,,,,,1.870138,,,,,,,,,,,,,64a4a8ed-c69b-4f5a-a90c-f361f24d7327,34,,"[75.3, 7.6]",3754231,1,,,,True,0.6248862,,,,,,"[81.4, 12.0]",,High Pass,,7.521303,,,,Marc Albrighton,3307.0,,,,,,1,Regular Play,Christian Fuchs,3812.0,Left Back,5,Leicester City,22,"['ad7fedd5-cfff-495a-94a5-796c4be3fc50', 'af902dc0-90b0-4b94-baa9-fe59947e0d18']",9,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:09.087,Pass,True
,,,,,,,,,,,,,,,,,,,0.793222,,,,,,,,,,,,,fdc6bf45-fd9e-44ac-aeb7-d6265a09c60f,37,,"[82.2, 11.8]",3754231,1,,,,,-1.5337762,,Right Foot,,,,"[82.4, 6.4]",,Low Pass,,5.4037023,,Incomplete,,Christian Fuchs,3812.0,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,5,Leicester City,22,"['10bf3223-29d0-4be8-a927-9ea4e71a3723', '24ffbcb9-c7b4-451c-82e2-50d61f8133cb', '5060bf4f-0391-4d28-aa65-8e6014b4d8f7']",10,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:10.957,Pass,True
,,,,,,,,,,,,,,,,,,,0.734651,,,,,,,,,,,,,3b8047e4-7a7d-430a-b9a0-bb49d2d7f2e6,41,,"[38.3, 74.5]",3754231,1,,,,,-2.620683,,Right Foot,,,,"[32.2, 71.0]",,Low Pass,,7.03278,,,,Craig Dawson,3523.0,,,,,,1,Regular Play,Stéphane Sessègnon,2966.0,Right Midfield,5,Leicester City,22,['3f57613d-b14b-4fd1-9b53-966ba6114745'],12,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:12.221,Pass,
,,,,,,,,,,,,,,,,,,,3.833941,,,,,,,,,,,,,d3d10784-4fdd-4544-9fb5-dc35bbce1e55,44,,"[32.2, 71.0]",3754231,1,,,,,0.23860933,,Right Foot,,,,"[65.5, 79.1]",,Low Pass,,34.27098,,Incomplete,,Stéphane Sessègnon,2966.0,,,,,,1,Regular Play,Craig Dawson,3523.0,Right Back,5,Leicester City,22,"['01e31379-1e74-4892-ae56-b01ad561fa1f', '6fd3b6c2-edad-4e16-9138-5ef5cb7b478f']",13,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:13.527,Pass,
,,,,,,,,,,,,,,,,,,,3.274207,,,,,,,,,,,,,01e31379-1e74-4892-ae56-b01ad561fa1f,46,,"[54.6, 1.0]",3754231,1,,,,,2.5008357,,Right Foot,,,,"[13.7, 31.5]",,Ground Pass,,51.02019,,,,Kasper Schmeichel,3815.0,,,,,Recovery,1,Regular Play,Christian Fuchs,3812.0,Left Back,5,Leicester City,22,"['d09dfa50-e741-48bb-a997-1606fa0ba0bd', 'd3d10784-4fdd-4544-9fb5-dc35bbce1e55']",17,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:17.361,Pass,
,,,,,,,,,,,,,,,,,,,1.107917,,,,,,,,,,,,,5efa52c6-e392-43a0-b17c-222e4df6a883,48,,"[13.7, 31.5]",3754231,1,,,,,0.4578337,,Right Foot,,,,"[27.5, 38.3]",,Ground Pass,,15.384408,,,,Wes Morgan,3813.0,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,5,Leicester City,22,['d226940f-bf48-4743-b426-5f5b9e912cdc'],20,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:20.635,Pass,
,,,,,,,,,,,,,,,,,,,2.023494,,,,,,,,,,,,,9492fc71-7e71-4977-8546-1ba5cb0af0e9,51,,"[28.5, 43.4]",3754231,1,,,,,0.6786625,,Right Foot,,,,"[47.1, 58.4]",,Ground Pass,,23.89477,,,,Danny Simpson,3270.0,,,,,,1,Regular Play,Wes Morgan,3813.0,Right Center Back,5,Leicester City,22,['18c3e112-ec8a-4c95-9245-30ce01869110'],23,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:23.669,Pass,
,,,,,,,,,,,,,,,,,,,1.816406,,,,,,,,,,,,,286f1a66-df8b-480a-a485-42d2f1078eb0,53,,"[47.1, 58.4]",3754231,1,,,,,-2.8800476,,Right Foot,,,,"[27.3, 53.1]",,Ground Pass,,20.497072,,,,Wes Morgan,3813.0,,,,,,1,Regular Play,Danny Simpson,3270.0,Right Back,5,Leicester City,22,['5514c944-54b1-4b1c-8df0-2934a49ea731'],25,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:25.693,Pass,
,,,,,,,,,,,,,,,,,,,3.253466,,,,,,,,,,,,,c6a62b0e-2011-4b7b-8fee-c697de463a1c,57,,"[32.3, 57.6]",3754231,1,,,,,0.19130026,,Right Foot,,,,"[86.0, 68.0]",,High Pass,,54.697807,,Incomplete,,Shinji Okazaki,3810.0,,,,,,1,Regular Play,Wes Morgan,3813.0,Right Center Back,5,Leicester City,22,"['2b7a6ae4-43f1-428a-8cff-bb00e48c658e', '61161960-5221-4dc4-9ebd-86dc3e4edffd', 'e0e004e5-6b4a-48ab-ba84-8e15c49497b0']",29,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:29.567,Pass,True
,,,,,,,,,,,,,,,,,,,1.93496,,,,,,,,,,,,,2b7a6ae4-43f1-428a-8cff-bb00e48c658e,60,,"[34.1, 12.1]",3754231,1,,,,True,0.5084893,,,,,,"[40.2, 15.5]",,High Pass,,6.983552,,,,Claudio Ariel Yacob,3967.0,,,,,Recovery,1,Regular Play,James Grant Chester,9628.0,Left Back,5,Leicester City,22,"['7170f079-4d66-4b00-be1b-4aa2799e6a39', 'b7bf0536-6a42-45c5-83eb-b1ed1f28ad95', 'c6a62b0e-2011-4b7b-8fee-c697de463a1c']",32,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:32.820,Pass,True
,,,,,,,,,,,,,,,,,,,3.059633,,,,,,,,,,,,,294c4680-8979-42d3-903d-a8ae4bc1f4f0,63,,"[40.2, 15.5]",3754231,1,,,,True,-0.7628456,,,,,,"[53.8, 2.5]",,Low Pass,,18.813826,,Incomplete,,Craig Gardner,9485.0,,,,,,1,Regular Play,Claudio Ariel Yacob,3967.0,Left Center Midfield,5,Leicester City,22,"['196bd889-f556-42a2-b657-7e3548f7f4ff', '89b53e6d-54f3-4a48-828b-a2a4e86919ae', 'd5c5f6d1-7df8-4b4b-bdd0-21cb4d8acd2b']",34,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:34.819,Pass,True
,,,,,,,,,,,,,,,,,,,1.158561,,,,,,,,,,,,,89b53e6d-54f3-4a48-828b-a2a4e86919ae,66,,"[66.3, 77.6]",3754231,1,,,,,-0.21765062,,Right Foot,,,,"[87.1, 73.0]",,Low Pass,,21.302582,,,,Riyad Mahrez,3814.0,,,,,Recovery,1,Regular Play,Andrew Philip King,3665.0,Right Defensive Midfield,5,Leicester City,22,"['0fabc22d-6a55-4336-be54-f9629bb87e4b', '294c4680-8979-42d3-903d-a8ae4bc1f4f0']",37,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:37.878,Pass,
,,,,,,,,,,,,,,,,,,,1.893256,,,,,,,,,,,,,de422e86-58bf-4f6a-bacb-fb3cd2c7822a,74,,"[2.4, 6.7]",3754231,1,,,,,0.4038598,,Left Foot,,,,"[37.5, 21.7]",,High Pass,,38.1708,,Incomplete,,Saido Berahino,4630.0,,,,,,1,Regular Play,Craig Gardner,9485.0,Left Midfield,5,Leicester City,22,"['7021e482-1648-4779-b538-21e642700252', 'a876b9be-f230-4e43-893c-09f493989ced']",49,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:49.457,Pass,
,,,,,,,,,,,,,,,,,,,0.980813,,,,,,,,,,,,,9662f595-8b2b-4a6b-8121-518d2b515237,78,,"[81.0, 56.5]",3754231,1,,,,,-0.09384121,,Right Foot,,,,"[89.5, 55.7]",,Ground Pass,,8.537564,,,,Andrew Philip King,3665.0,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Left Defensive Midfield,5,Leicester City,22,['520751c7-4070-4a8b-b0a8-7801e207a5a3'],53,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:53.231,Pass,
,,,,,,,,,,,,,,,,,,,0.958371,,,,,,,,,,,,,f852bf9a-1f65-49e4-8438-67bfa5dff952,81,,"[89.8, 56.1]",3754231,1,,,,,1.8321915,,Right Foot,,,,"[85.6, 71.8]",,Ground Pass,,16.252077,,,,Danny Simpson,3270.0,,,,,,1,Regular Play,Andrew Philip King,3665.0,Right Defensive Midfield,5,Leicester City,22,['bcf66689-60ae-4bfd-8172-68eb7718bd01'],54,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:54.212,Pass,
,,,,,,,,,,,,,,,,,,,0.922969,,,,,,,,,,,,,b64b1058-2ec3-4c83-b89c-5539e9bee93a,83,,"[85.6, 71.8]",3754231,1,,,,,-2.6467052,,Right Foot,,,,"[79.3, 68.4]",,Ground Pass,,7.1589108,,,,Danny Drinkwater,3662.0,,,,,,1,Regular Play,Danny Simpson,3270.0,Right Back,5,Leicester City,22,['7a5b3e19-e5c0-4bdf-afee-cea86ce6a048'],55,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:55.170,Pass,
,,,,,,,,,,,,,,,,,,,1.628236,,,,,,,,,,,,,2622c501-7fb5-4563-bb76-e90d72ea9d7f,87,,"[77.8, 71.2]",3754231,1,,,,,0.18226813,,Right Foot,,,,"[103.3, 75.9]",,High Pass,,25.92952,,,,Riyad Mahrez,3814.0,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Left Defensive Midfield,5,Leicester City,22,"['4fd1aa43-ad50-4042-b0e6-c338f7c90e13', 'dbe264c6-363a-493d-8553-8dcaa552bb24']",57,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:57.695,Pass,True
,,,,,,,,,,,,,,,,,,,0.995661,,,,,,,,,,,,,cf3af118-ef0e-4ae8-9d0a-69aa741a7d3f,91,,"[101.5, 77.6]",3754231,1,,,,,-1.2958865,,Left Foot,,,,"[104.8, 65.9]",,Ground Pass,,12.15648,,,,Shinji Okazaki,3810.0,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,5,Leicester City,22,['478fdb29-62cc-4edd-8aaf-dd2beda40747'],59,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:59.538,Pass,
,,,,,,,,,,,,,,,,,,,1.023986,,,,,,,,,,,,,ce783076-6258-4986-9afa-7e739d34dcb8,99,,"[118.8, 58.4]",3754231,2,,,,,-1.8943422,,Right Foot,True,,,"[113.2, 41.7]",,High Pass,,17.613914,,Incomplete,,Jamie Vardy,10960.0,,,,,,1,Regular Play,Shinji Okazaki,3810.0,Right Center Forward,5,Leicester City,22,"['82d070da-0c9b-4a81-b069-46c9389cc0d3', 'caa5d55a-f32c-4794-938e-13ae86424425']",4,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:04.611,Pass,
,,,,,,,,,,,,,,,,,,,2.227144,,,,,,,,,,,,,b0c88820-5391-41ca-b625-bdb41aa0922f,103,,"[92.5, 45.0]",3754231,2,,,,,-2.2679887,,Right Foot,,,,"[79.1, 29.0]",,Low Pass,,20.870073,,,,Christian Fuchs,3812.0,,,,,Recovery,1,Regular Play,Danny Drinkwater,3662.0,Left Defensive Midfield,5,Leicester City,22,"['0d5886e9-394c-45f6-b9f0-4596e238c620', 'fb05e785-7a62-4fd5-a8ca-607fce3025a5']",7,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:07.832,Pass,True
,,,,,,,,,,,,,,,,,,,1.508322,,,,,,,,,,,,,62173106-1396-49cd-a5f7-d3fa6d5e30c9,106,,"[79.1, 29.0]",3754231,2,,,,,-1.0866036,,Left Foot,,,,"[94.3, 0.1]",,Ground Pass,,32.653484,,,,Marc Albrighton,3307.0,,,,,,1,Regular Play,Christian Fuchs,3812.0,Left Back,5,Leicester City,22,['979afbe7-4314-4f9d-85cc-397a04c596a8'],11,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:11.063,Pass,
,,,,,,,,,,,,,,,,,,,0.822056,,,,,,,,,,,,,195a7da3-1cb3-487c-922d-78b1f5e1db81,110,,"[105.2, 4.7]",3754231,2,,,,,1.4016951,,Left Foot,,,,"[108.7, 25.2]",,Low Pass,,20.796635,,Incomplete,,,,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,5,Leicester City,22,['053bc3f9-809b-4876-a23c-a05ef02d1290'],17,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:17.318,Pass,
,,,,,,,,,,,,,,,,,,,1.627822,,,,,,,,,,,,,3f4c8e57-68a3-4ccb-a893-86555aab4ffe,119,,"[5.3, 65.7]",3754231,2,,,,,0.5195768,,Right Foot,,,,"[30.3, 80.0]",,High Pass,,28.800869,,Out,,,,,,,,,1,Regular Play,Craig Dawson,3523.0,Right Back,5,Leicester City,22,,22,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:22.174,Pass,
,,,,,,,,,,,,,,,,,,,1.718774,,,,,,,,,,,,,37b96f66-1cfd-4811-b0b0-5809cae010ef,120,,"[96.2, 0.1]",3754231,2,,,,,1.0400988,,,,,,"[108.7, 21.4]",,High Pass,,24.696964,,Incomplete,,Jamie Vardy,10960.0,,,,,Throw-in,1,From Throw In,Christian Fuchs,3812.0,Left Back,6,Leicester City,22,"['7beb452b-36ba-4d19-90fe-9d8c9a1a8081', 'ac7c1a8b-5a56-4855-a30a-7d0ba5ef9998']",45,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:45.711,Pass,
,,,,,,,,,,,,,,,,,,,3.068927,,,,,,,,,,,,,ac7c1a8b-5a56-4855-a30a-7d0ba5ef9998,122,,"[11.4, 58.7]",3754231,2,,,,,1.120135,,Head,,,,"[15.9, 68.0]",,High Pass,,10.331505,,Incomplete,,Darren Fletcher,4022.0,,,,,Recovery,1,From Throw In,Claudio Ariel Yacob,3967.0,Left Center Midfield,6,Leicester City,22,"['37b96f66-1cfd-4811-b0b0-5809cae010ef', '5787c5c3-551a-4b01-a015-8ac474aaa93c', 'fdc46b67-a343-4e5f-b2ba-add59a92796a']",47,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:47.429,Pass,
,,,,,,,,,,,,,,,,,,,2.316476,,,,,,,,,,,,,5787c5c3-551a-4b01-a015-8ac474aaa93c,125,,"[104.2, 12.1]",3754231,2,,,,,-0.59619915,,Other,,,,"[109.8, 8.3]",,High Pass,,6.7675695,,Incomplete,,Marc Albrighton,3307.0,,,,,Recovery,1,From Throw In,Christian Fuchs,3812.0,Left Back,6,Leicester City,22,"['08168a55-5210-4caf-af50-e72fe5f142b2', '647bcbd3-39a8-45fa-98c8-e856f22c6802', '7a390f66-6304-4219-920e-c18e7b939601', 'ac7c1a8b-5a56-4855-a30a-7d0ba5ef9998']",50,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:50.498,Pass,True
