ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.835576,,,,,,,,,,,f3b95503-32cf-4aaa-a3e4-3462274d1652,1821,,"[6.0, 36.0]",3754072,46,,,,,-0.32367548,,Right Foot,,,"[68.3, 15.1]",,High Pass,,65.71225,,Incomplete,,Troy Deeney,3454.0,,,,,Goal Kick,2,From Goal Kick,Heurelho da Silva Gomes,3522.0,Goalkeeper,101,Watford,23,"['70800209-5059-491e-bde3-8b228d3878c8', '92a2cfd1-7df9-4bc0-861e-1f0c36fbbc3d']",53,,,,,,,,,,,,,,,,,,Watford,23,00:01:53.901,Pass,
,,,,,,,,,,,,,,,,2.029648,,,,,,,,,,,6782e11b-6e4c-4b69-b66b-49a8ea3df476,1825,,"[63.6, 0.1]",3754072,47,,,,,0.1935271,,,,,"[83.5, 4.0]",,High Pass,,20.27856,,,,Troy Deeney,3454.0,,,,,Throw-in,2,From Throw In,Nathan Aké,3306.0,Left Back,102,Watford,23,['40126417-9507-4162-a9a6-879825644c6f'],16,,,,,,,,,,,,,,,,,,Watford,23,00:02:16.151,Pass,
,,,,,,,,,,,,,,,,2.264596,,,,,,,,,,,36da03fa-fefd-4298-904c-f143b37e01ca,1829,,"[82.2, 1.6]",3754072,47,,,,,3.0935946,,Right Foot,,,"[59.3, 2.7]",,Low Pass,,22.926403,,,,Miguel Ángel Britos Cabrera,3288.0,,,,,,2,From Throw In,Troy Deeney,3454.0,Center Attacking Midfield,102,Watford,23,"['06134e46-02b3-4d64-a414-bd404d909ba3', 'fa86d2a5-fe20-48c4-9fcc-826530bbce2f']",19,,,,,,,,,,,,,,,,,,Watford,23,00:02:19.530,Pass,True
,,,,,,,,,,,,,,,,2.136558,,,,,,,,,,,102f1a35-4f2f-4e2b-9c2d-f656943cd452,1832,,"[60.0, 2.3]",3754072,47,,,,,-0.081602775,,Left Foot,,,"[86.9, 0.1]",,High Pass,,26.989813,,Out,,Troy Deeney,3454.0,,,,,,2,From Throw In,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,102,Watford,23,['eafbdc7e-627b-4af9-9e55-c331d29b00e6'],21,,,,,,,,,,,,,,,,,,Watford,23,00:02:21.795,Pass,
,,,,,,,,,,,,,,,,1.119597,,,,,,,,,,,2c531e66-410c-4563-8875-7604a268a3a4,1834,,"[36.8, 80.0]",3754072,47,,,,,-0.16162136,,,,,"[55.2, 77.0]",,High Pass,,18.642962,,,,Ola Toivonen,4417.0,,,,,Throw-in,2,From Throw In,Billy Jones,10503.0,Right Wing Back,103,Sunderland,41,['400371e5-f83f-4873-8922-63d7d8f1a1c3'],33,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:33.695,Pass,
,,,,,,,,,,,,,,,,0.613898,,,,,,,,,,,2dee94ba-598e-4d9f-a368-45e6ebc4036b,1836,,"[55.2, 77.0]",3754072,47,,,,,-0.119428925,,Head,,,"[62.7, 76.1]",,Low Pass,,7.553807,,,,Yann Gérard M''Vila,4429.0,,,,,,2,From Throw In,Ola Toivonen,4417.0,Right Defensive Midfield,103,Sunderland,41,['2183bde1-e335-4cb4-971f-e7bb0841d660'],34,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:34.855,Pass,
,,,,,,,,,,,,,,,,1.587084,,,,,,,,,,,c08e7682-6d65-433b-8ede-b426b596595e,1839,,"[56.1, 76.1]",3754072,47,,True,,,-2.0907226,,Left Foot,,,"[40.3, 48.5]",,High Pass,,31.802515,,,,John O''Shea,16890.0,,,,,,2,From Throw In,Yann Gérard M''Vila,4429.0,Left Defensive Midfield,103,Sunderland,41,['971c7c4c-9686-4569-b6e0-4c64f526728e'],40,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:40.112,Pass,
,,,,,,,,,,,,,,,,1.371644,,,,,,,,,,,5780cc1d-c418-4279-a1b3-6a0d756c44d4,1841,,"[39.4, 47.0]",3754072,47,,True,,,-0.4608067,,Head,,,"[53.5, 40.0]",,High Pass,,15.741982,,Incomplete,,,,,,,,,2,From Throw In,John O''Shea,16890.0,Center Back,103,Sunderland,41,['84d5dddc-8ef0-49cd-a241-6ca7d54172f7'],42,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:42.177,Pass,
,,,,,,,,,,,,,,,,1.046358,,,,,,,,,,,e10018f9-82f5-4417-8636-0396ed151a32,1843,,"[66.4, 42.3]",3754072,47,,,,,2.2434669,,Right Foot,,,"[57.0, 54.1]",,High Pass,,15.086418,,,,Allan Romeo Nyom,3991.0,,,,,,2,Regular Play,Almen Abdi,43081.0,Right Wing,104,Watford,23,['2f074c12-086c-4d4c-87ff-e35d1c0932d1'],44,,,,,,,,,,,,,,,,,,Watford,23,00:02:44.455,Pass,
,,,,,,,,,,,,,,,,2.522089,,,,,,,,,,,422b0a07-4422-4a43-b5a1-0ac27aa12675,1845,,"[57.2, 56.4]",3754072,47,,,,,-0.12619154,,Head,,,"[70.6, 54.7]",,High Pass,,13.507405,,,,Almen Abdi,43081.0,,,,,,2,Regular Play,Allan Romeo Nyom,3991.0,Right Back,104,Watford,23,['a6ee6e3a-f9c1-47fb-9e6d-bfa44b05a2db'],45,,,,,,,,,,,,,,,,,,Watford,23,00:02:45.502,Pass,
,,,,,,,,,,,,,,,,0.850093,,,,,,,,,,,aa6357e5-8371-4d0c-b6b2-9ba562a64343,1847,,"[75.6, 57.0]",3754072,47,,,,,-1.0246297,,Right Foot,,,"[81.8, 46.8]",,Ground Pass,,11.936499,,,,Troy Deeney,3454.0,,,,,,2,Regular Play,Almen Abdi,43081.0,Right Wing,104,Watford,23,['9152a123-2667-4bd3-baf8-3d0db91b9b9d'],48,,,,,,,,,,,,,,,,,,Watford,23,00:02:48.024,Pass,
,,,,,,,,,,,,,,,,0.558819,,,,,,,,,,,86f874e7-42ed-47bc-8b41-31481e8087bd,1850,,"[80.5, 47.2]",3754072,47,,,,,1.1483239,,Right Foot,,,"[85.4, 58.1]",,Ground Pass,,11.950732,,,,Almen Abdi,43081.0,,,,,,2,Regular Play,Troy Deeney,3454.0,Center Attacking Midfield,104,Watford,23,['3cb0d965-679f-4338-84fe-bde7087bc8f4'],50,,,,,,,,,,,,,,,,,,Watford,23,00:02:50.425,Pass,
,,,,,,,,,,,,,,,,1.043341,,,,,,,,,,,f551dfdc-c8cb-420f-9d8e-b1c9b7699c59,1852,,"[86.0, 58.3]",3754072,47,,,,,1.1638255,,No Touch,,,"[91.0, 69.9]",,Ground Pass,,12.631706,True,,,Allan Romeo Nyom,3991.0,,,,,,2,Regular Play,Almen Abdi,43081.0,Right Wing,104,Watford,23,['c7c6d79b-802d-49b9-ae98-adabcbb09878'],50,,,,,,,,,,,,,,,,,,Watford,23,00:02:50.984,Pass,
,,,,,,,,,,,,,,,,1.453088,,,,,,,,,,,c8e09ca6-66ce-4815-8cdc-aa241cb16d58,1855,,"[104.4, 68.6]",3754072,47,,,,,-1.3734008,,Right Foot,True,,"[110.0, 40.6]",,High Pass,,28.55451,,Pass Offside,,Odion Jude Ighalo,5458.0,,,,,,2,Regular Play,Allan Romeo Nyom,3991.0,Right Back,104,Watford,23,['cfe3b7df-92ea-4c89-8fbb-24625100373b'],53,,,,,,,,,,,,,,,,,,Watford,23,00:02:53.658,Pass,
,,,,,,,,,,,,,,,,4.640904,,,,,,,,,,,177c2370-1661-4aeb-8914-25165148dbd0,1857,,"[6.5, 37.2]",3754072,48,,True,,,-0.0029984917,,Right Foot,,,"[73.2, 37.0]",,High Pass,,66.7003,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Costel Fane Pantilimon,6871.0,Goalkeeper,105,Sunderland,41,['66169c7c-6dba-43e2-abdb-bb623bb427aa'],11,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:11.858,Pass,
,,,,,,,,,,,,,,,,3.443591,,,,,,,,,,,b3a1bc0e-b5b8-4d43-81c4-0deb3d355c94,1861,,"[24.6, 40.4]",3754072,48,,,,,-0.121569484,,Right Foot,,,"[90.9, 32.3]",,High Pass,,66.79296,,,,Steven Fletcher,9554.0,,,,,,2,From Free Kick,Costel Fane Pantilimon,6871.0,Goalkeeper,105,Sunderland,41,['383fd0c5-51fa-46d1-840a-66bf99b63389'],27,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:27.752,Pass,
,,,,,,,,,,,,,,,,1.960894,,,,,,,,,,,6dd19f0e-4af6-49dd-bea0-3d0cca10e617,1863,,"[91.2, 32.3]",3754072,48,,,,True,1.4161958,,,,,"[92.4, 40.0]",,High Pass,,7.7929454,,Incomplete,,,,,,,,,2,From Free Kick,Steven Fletcher,9554.0,Center Forward,105,Sunderland,41,"['32f423e5-0198-4ae1-a02f-d52dcbf603fb', 'eae6915c-2b0b-4bb5-93ab-1dc33ce11209']",31,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:31.195,Pass,True
,,,,,,,,,,,,,,,,1.27755,,,,,,,,,,,84b1b8e0-4866-434b-bcac-bf1c78632a08,1868,,"[55.0, 41.0]",3754072,48,,,,True,1.4573613,,,,,"[55.9, 48.9]",,High Pass,,7.9511003,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,Recovery,2,From Free Kick,Troy Deeney,3454.0,Center Attacking Midfield,105,Sunderland,41,"['2be93548-ebb0-4019-bf0e-ed14cac5ef10', '3551b4b8-7d19-46b7-b1ba-df728c5c48b4', '6bf83775-af93-4354-a25b-7663148b3678', 'c0d11ec1-bbde-4f61-808a-67f397a8a740']",36,,,,,,,,,,,,,,,,,,Watford,23,00:03:36.042,Pass,True
,,,,,,,,,,,,,,,,0.787246,,,,,,,,,,,3551b4b8-7d19-46b7-b1ba-df728c5c48b4,1870,,"[64.2, 31.2]",3754072,48,,,,,-0.4457123,,Right Foot,,,"[73.2, 26.9]",,Low Pass,,9.974467,,,,Fabio Borini,7171.0,,,,,Recovery,2,From Free Kick,Yann Gérard M''Vila,4429.0,Left Defensive Midfield,105,Sunderland,41,"['69a36d88-4405-40c0-939d-0fbf84d79e98', '84b1b8e0-4866-434b-bcac-bf1c78632a08']",37,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:37.320,Pass,
,,,,,,,,,,,,,,,,0.669349,,,,,,,,,,,4334f1c9-6db5-4964-b06f-cfac56229d1a,1874,,"[71.9, 26.5]",3754072,48,,,,,2.3352184,,Right Foot,,,"[64.9, 33.8]",,Ground Pass,,10.113852,,Incomplete,,,,,,,,,2,From Free Kick,Fabio Borini,7171.0,Right Center Midfield,105,Sunderland,41,"['65290264-a48e-4186-8402-4898970ee12d', 'fddfc436-b8b5-4e88-b0ee-3e7a1542263b']",39,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:39.313,Pass,True
,,,,,,,,,,,,,,,,1.17121,,,,,,,,,,,fc8eefd4-a976-4fb1-af77-b46ea51f4c0f,1877,,"[55.5, 46.3]",3754072,48,,,,,-1.6796086,,Right Foot,,,"[54.2, 34.4]",,Ground Pass,,11.970798,,,,José Manuel Jurado Marín,6870.0,,,,,,2,Regular Play,Odion Jude Ighalo,5458.0,Center Forward,106,Watford,23,['195a7e71-6379-4725-ad14-69c6994759bf'],40,,,,,,,,,,,,,,,,,,Watford,23,00:03:40.682,Pass,
,,,,,,,,,,,,,,,,0.611562,,,,,,,,,,,343a2f88-51f2-476a-aa7e-e77cff1da939,1879,,"[55.0, 34.2]",3754072,48,,,,,1.7152379,,Right Foot,,,"[54.2, 39.7]",,Ground Pass,,5.557877,,,,Troy Deeney,3454.0,,,,,,2,Regular Play,José Manuel Jurado Marín,6870.0,Left Wing,106,Watford,23,['769e87df-37a4-46cc-b109-ae2251286811'],41,,,,,,,,,,,,,,,,,,Watford,23,00:03:41.853,Pass,
,,,,,,,,,,,,,,,,0.915744,,,,,,,,,,,7891a73b-16bf-45e9-b8ee-a33dadffd8ad,1883,,"[55.9, 40.8]",3754072,48,,,,,-1.487655,,Right Foot,,,"[56.7, 31.2]",,Ground Pass,,9.633276,,,,José Manuel Jurado Marín,6870.0,,,,,,2,Regular Play,Troy Deeney,3454.0,Center Attacking Midfield,106,Watford,23,"['7fb00382-68ab-42d0-b027-a037c650a6c0', '9f2ce07a-e483-493d-b321-a6f43052f7b0']",42,,,,,,,,,,,,,,,,,,Watford,23,00:03:42.602,Pass,True
,,,,,,,,,,,,,,,,0.913354,,,,,,,,,,,2b3dcc8f-71e7-42ce-8c32-aaaca8900468,1885,,"[56.7, 31.4]",3754072,48,,,,,2.6188035,,Left Foot,,,"[50.8, 34.8]",,Ground Pass,,6.809552,,,,Troy Deeney,3454.0,,,,,,2,Regular Play,José Manuel Jurado Marín,6870.0,Left Wing,106,Watford,23,['5f6fa44e-e48b-4701-8a5e-6d0ff0343de2'],43,,,,,,,,,,,,,,,,,,Watford,23,00:03:43.518,Pass,
,,,,,,,,,,,,,,,,1.691433,,,,,,,,,,,a943fbfb-e7a0-44db-aa8a-4fe2cace7354,1887,,"[51.0, 34.6]",3754072,48,,,,,-2.5941997,,Right Foot,,,"[40.5, 28.2]",,Ground Pass,,12.296747,,,,Miguel Ángel Britos Cabrera,3288.0,,,,,,2,Regular Play,Troy Deeney,3454.0,Center Attacking Midfield,106,Watford,23,['08eeed8a-101b-4173-9bfc-ee03bd18d5f5'],44,,,,,,,,,,,,,,,,,,Watford,23,00:03:44.431,Pass,
,,,,,,,,,,,,,,,,0.833879,,,,,,,,,,,7d6efda3-6854-433d-a84f-4791a63a6480,1891,,"[39.6, 21.8]",3754072,48,,,,,-0.2573237,,Left Foot,,,"[52.9, 18.3]",,Ground Pass,,13.752818,,,,José Manuel Jurado Marín,6870.0,,,,,,2,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,106,Watford,23,"['049eb6dd-356b-4237-b4c6-976a5fdde04c', '9902af08-2189-45a3-80f0-2b2c098ff545']",47,,,,,,,,,,,,,,,,,,Watford,23,00:03:47.562,Pass,True
,,,,,,,,,,,,,,,,0.912741,,,,,,,,,,,16726ff4-80a1-434c-ac38-8b3fb9dffc22,1895,,"[51.4, 18.8]",3754072,48,,,,,2.7675483,,Right Foot,,,"[40.7, 23.0]",,Ground Pass,,11.4947815,,,,Etienne Capoue,3721.0,,,,,,2,Regular Play,José Manuel Jurado Marín,6870.0,Left Wing,106,Watford,23,"['c2741316-7719-4f57-b7e0-48f6b7068cdf', 'eed82947-f82a-400e-a597-b1614d82c644']",49,,,,,,,,,,,,,,,,,,Watford,23,00:03:49.515,Pass,True
,,,,,,,,,,,,,,,,2.00433,,,,,,,,,,,5f01da79-dcf2-4d0c-aa4c-8a2f9047fb32,1899,,"[36.6, 19.8]",3754072,48,,,,,-1.6175458,,Right Foot,,,"[35.8, 2.7]",,Ground Pass,,17.118704,,,,Miguel Ángel Britos Cabrera,3288.0,,,,,,2,Regular Play,Etienne Capoue,3721.0,Right Defensive Midfield,106,Watford,23,"['1743afdc-0e48-467c-9e00-30bd4a879b10', 'cc7192e9-5e5c-4183-b4f7-4cdce70936a3']",51,,,,,,,,,,,,,,,,,,Watford,23,00:03:51.211,Pass,True
,,,,,,,,,,,,,,,,1.928494,,,,,,,,,,,ad401ca4-0395-4fa5-b38a-ad37e7f9e686,1901,,"[36.4, 2.3]",3754072,48,,,,,0.5123895,,Left Foot,,,"[66.8, 19.4]",,High Pass,,34.879364,,Incomplete,,,,,,,,,2,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,106,Watford,23,['813a6012-3e21-4567-b095-f7eb82909e73'],53,,,,,,,,,,,,,,,,,,Watford,23,00:03:53.216,Pass,
,,,,,,,,,,,,,,,,0.607031,,,,,,,,,,,813a6012-3e21-4567-b095-f7eb82909e73,1902,,"[53.3, 60.7]",3754072,48,,,,,0.48689923,,Right Foot,,,"[60.1, 64.3]",,Ground Pass,,7.694154,,,,Ola Toivonen,4417.0,,,,,Recovery,2,Regular Play,Yann Gérard M''Vila,4429.0,Left Defensive Midfield,106,Watford,23,"['018d8b95-ad6e-4414-bb2f-12f13805b891', 'ad401ca4-0395-4fa5-b38a-ad37e7f9e686']",55,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:55.144,Pass,
,,,,,,,,,,,,,,,,0.077734,,,,,,,,,,,1d64012c-b97c-4d8d-8772-75eef9212cb3,1906,,"[61.4, 64.6]",3754072,48,,,,,0.0,,Right Foot,,,"[65.3, 64.6]",,Ground Pass,,3.9,,Incomplete,,,,,,,,,2,Regular Play,Ola Toivonen,4417.0,Right Defensive Midfield,106,Watford,23,"['55c66e59-688e-44b7-8dba-ac5fb20b809c', 'af371ca3-13cd-4007-adfe-40eb2e8b2ebc']",56,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:56.275,Pass,True
,,,,,,,,,,,,,,,,0.244737,,,,,,,,,,,73b4a229-6d1a-434b-87ef-978a95d85c4f,1908,,"[52.4, 64.8]",3754072,48,,,,,0.19739556,,Head,,,"[58.4, 66.0]",,High Pass,,6.1188235,,Incomplete,,,,,,,,Recovery,2,Regular Play,Yann Gérard M''Vila,4429.0,Left Defensive Midfield,106,Watford,23,['774bd339-e965-457e-9db3-eda57fd39a97'],57,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:57.423,Pass,
,,,,,,,,,,,,,,,,1.818507,,,,,,,,,,,774bd339-e965-457e-9db3-eda57fd39a97,1909,,"[61.7, 14.1]",3754072,48,,,,,-0.5207284,,Head,,,"[68.5, 10.2]",,High Pass,,7.839005,,,,Troy Deeney,3454.0,,,,,Recovery,2,Regular Play,José Manuel Jurado Marín,6870.0,Left Wing,106,Watford,23,"['674b17b3-13d4-49eb-913a-16922506d00c', '73b4a229-6d1a-434b-87ef-978a95d85c4f']",57,,,,,,,,,,,,,,,,,,Watford,23,00:03:57.668,Pass,
,,,,,,,,,,,,,,,,0.80582,,,,,,,,,,,1231cc57-ba9f-4464-abf8-4bf9a7100fc7,1919,,"[51.4, 62.8]",3754072,49,,,,,2.2022498,,Right Foot,,,"[46.5, 69.5]",,Ground Pass,,8.300602,,,,Billy Jones,10503.0,,,,,Recovery,2,Regular Play,Ola Toivonen,4417.0,Right Defensive Midfield,107,Sunderland,41,['ccc84f62-cba0-4c38-a971-287392a78f2a'],2,,,,,,,,,,,,,,,,,,Sunderland,41,00:04:02.696,Pass,
,,,,,,,,,,,,,,,,1.24613,,,,,,,,,,,7d52ceb4-1707-417d-8a01-2bcfd378edb0,1925,,"[67.4, 68.0]",3754072,49,,True,,,-1.5707964,,Right Foot,,,"[67.4, 56.4]",,Ground Pass,,11.6,,,,Jack Rodwell,18751.0,,,,,Free Kick,2,From Free Kick,Billy Jones,10503.0,Right Wing Back,108,Sunderland,41,['0a360aac-f3e2-4e40-ade4-795160807acf'],10,,,,,,,,,,,,,,,,,,Sunderland,41,00:04:10.787,Pass,
,,,,,,,,,,,,,,,,1.865455,,,,,,,,,,,d920ce2a-b12e-45f4-93dd-83c7172a69ec,1927,,"[68.1, 53.6]",3754072,49,,,,,-1.546186,,Right Foot,,,"[68.9, 21.1]",,Low Pass,,32.509846,,,,Patrick van Aanholt,3321.0,,,,,,2,From Free Kick,Jack Rodwell,18751.0,Left Wing Back,108,Sunderland,41,['09ebb100-a465-42a4-9f30-2e3d75f6bb6c'],12,,,,,,,,,,,,,,,,,,Sunderland,41,00:04:12.517,Pass,
,,,,,,,,,,,,,,,,0.90989,,,,,,,,,,,67158e7b-1860-4a64-b335-2d67df5ab19a,1930,,"[72.1, 25.0]",3754072,49,,,,,0.09629219,,Right Foot,,,"[89.7, 26.7]",,Ground Pass,,17.681911,,,,Fabio Borini,7171.0,,,,,,2,From Free Kick,Patrick van Aanholt,3321.0,Left Center Back,108,Sunderland,41,['b964f886-4ea7-453e-a80b-20d4455fc9ea'],19,,,,,,,,,,,,,,,,,,Sunderland,41,00:04:19.504,Pass,
,,,,,,,,,,,,,,,,0.652803,,,,,,,,,,,95865244-be2c-4ccc-a041-32b0749527ae,1937,,"[29.4, 55.1]",3754072,49,,,,,0.0,,Right Foot,,,"[40.5, 55.1]",,Low Pass,,11.1,,,,Almen Abdi,43081.0,,,,,,2,From Free Kick,Allan Romeo Nyom,3991.0,Right Back,108,Sunderland,41,['ba3c9696-64b4-4bb2-b63d-42de861371b9'],21,,,,,,,,,,,,,,,,,,Watford,23,00:04:21.592,Pass,
,,,,,,,,,,,,,,,,1.121063,,,,,,,,,,,25142db1-9b42-4a62-846e-a2b2e621b314,1944,,"[62.3, 10.6]",3754072,49,,,,,-2.9121299,,Left Foot,,,"[48.6, 7.4]",,Ground Pass,,14.06876,,,,John O''Shea,16890.0,,,,,,2,From Free Kick,Jack Rodwell,18751.0,Left Wing Back,108,Sunderland,41,"['3345a879-971f-4f62-b5e8-b06baabca755', '69074c2b-30c0-402c-a1e3-434f6ab41767']",29,,,,,,,,,,,,,,,,,,Sunderland,41,00:04:29.441,Pass,True
,,,,,,,,,,,,,,,,3.325618,,,,,,,,,,,cddf074c-f9bc-4282-9354-e83b970e38a9,1947,,"[50.1, 7.7]",3754072,49,,,,,0.10786003,,Left Foot,,,"[81.5, 11.1]",,High Pass,,31.58354,,,,Fabio Borini,7171.0,,,,,,2,From Free Kick,John O''Shea,16890.0,Center Back,108,Sunderland,41,['ac0bc417-fedc-4d59-9725-56bfb9677a84'],30,,,,,,,,,,,,,,,,,,Sunderland,41,00:04:30.642,Pass,
,,,,,,,,,,,,,,,,0.608275,,,,,,,,,,,9a908997-232a-41a1-b7fc-c578e2ee4f0c,1951,,"[82.4, 8.1]",3754072,49,,,,,1.3356453,,Right Foot,,,"[84.7, 17.7]",,Ground Pass,,9.871676,,,,Steven Fletcher,9554.0,,,,,,2,From Free Kick,Fabio Borini,7171.0,Right Center Midfield,108,Sunderland,41,['250688a5-70b4-4d27-a7f0-19c097ae73e0'],35,,,,,,,,,,,,,,,,,,Sunderland,41,00:04:35.905,Pass,
,,,,,,,,,,,,,,,,2.15944,,,,,,,,,,,02f541a4-0628-4816-9a8c-5e1d61f16dce,1954,,"[84.7, 18.1]",3754072,49,,,,,-0.851093,,Left Foot,,,"[91.8, 10.0]",,Ground Pass,,10.771258,,Incomplete,,,,,,,,,2,From Free Kick,Steven Fletcher,9554.0,Center Forward,108,Sunderland,41,['e6c204fa-dded-432b-b351-07df443a89cf'],36,,,,,,,,,,,,,,,,,,Sunderland,41,00:04:36.593,Pass,
,,,,,,,,,,,,,,,,2.186166,,,,,,,,,,,6aa43f01-9b6d-4016-83c7-6777f2ec2102,1959,,"[29.8, 75.2]",3754072,49,,,,,-0.16867186,,Right Foot,,,"[57.4, 70.5]",,High Pass,,27.997322,,,,Odion Jude Ighalo,5458.0,,,,,,2,Regular Play,Allan Romeo Nyom,3991.0,Right Back,109,Watford,23,"['8a41d2af-f255-4651-82ea-20a901df94a9', 'e6963266-c8d2-4a4d-8ecf-f5462605cc3f']",39,,,,,,,,,,,,,,,,,,Watford,23,00:04:39.430,Pass,True
,,,,,,,,,,,,,,,,1.433813,,,,,,,,,,,81970f61-43cd-43be-9007-9cca3cca171a,1962,,"[57.6, 70.1]",3754072,49,,,,,3.1169064,,Other,,,"[49.5, 70.3]",,Low Pass,,8.1024685,,,,Almen Abdi,43081.0,,,,,,2,Regular Play,Odion Jude Ighalo,5458.0,Center Forward,109,Watford,23,"['4fac3d52-829f-4130-930d-d3b1a537f0c1', '50b9041d-f851-42ad-b33c-246a520d9d25']",41,,,,,,,,,,,,,,,,,,Watford,23,00:04:41.616,Pass,True
,,,,,,,,,,,,,,,,0.588197,,,,,,,,,,,87642464-15b8-4f5f-ba03-fd9f40965573,1964,,"[49.5, 70.3]",3754072,49,,,,,-0.69276786,,Right Foot,,,"[59.5, 62.0]",,Low Pass,,12.995769,,,,Troy Deeney,3454.0,,,,,,2,Regular Play,Almen Abdi,43081.0,Right Wing,109,Watford,23,['5055e5ef-b91d-42c3-9902-d2209054b836'],43,,,,,,,,,,,,,,,,,,Watford,23,00:04:43.050,Pass,
,,,,,,,,,,,,,,,,1.136141,,,,,,,,,,,8c9c4522-0368-4703-b92f-3cc5052be1b5,1970,,"[52.4, 11.5]",3754072,49,,,,,-0.2149035,,Left Foot,,,"[72.1, 7.2]",,Low Pass,,20.16383,,,,Fabio Borini,7171.0,,,,,,2,Regular Play,Patrick van Aanholt,3321.0,Left Center Back,110,Sunderland,41,['77bffe84-c0a6-40c3-ad99-59265ed5c1c3'],48,,,,,,,,,,,,,,,,,,Sunderland,41,00:04:48.273,Pass,
,,,,,,,,,,,,,,,,0.138173,,,,,,,,,,,4fed15c9-cfef-4a92-8585-bfeee4d24bdd,1976,,"[78.5, 4.2]",3754072,49,,,,,0.49248576,,Left Foot,,,"[82.6, 6.4]",,Low Pass,,4.652956,,Incomplete,,Steven Fletcher,9554.0,,,,,Recovery,2,Regular Play,Fabio Borini,7171.0,Right Center Midfield,110,Sunderland,41,"['1024cf3b-6fda-43d2-a516-c9fd51020444', '3073276a-0ad6-40a2-a2b0-dd7864bb52a0']",55,,,,,,,,,,,,,,,,,,Sunderland,41,00:04:55.789,Pass,
,,,,,,,,,,,,,,,,1.874011,,,,,,,,,,,a3adc56a-564f-41ff-b6cc-c710f57ec4a9,1979,,"[81.5, 0.1]",3754072,50,,True,,,2.8442276,,,,,"[56.7, 7.7]",,High Pass,,25.938389,,,,John O''Shea,16890.0,,,,,Throw-in,2,From Throw In,Patrick van Aanholt,3321.0,Left Center Back,111,Sunderland,41,['3b04ff92-6d81-4d67-a62b-6e28ce626372'],7,,,,,,,,,,,,,,,,,,Sunderland,41,00:05:07.314,Pass,
,,,,,,,,,,,,,,,,2.563363,,,,,,,,,,,ff795fa5-c1ad-4e53-8f64-cdd41c07012e,1982,,"[51.8, 9.6]",3754072,50,,,,,2.6306431,,Right Foot,,,"[12.2, 31.8]",,Ground Pass,,45.39824,,,,Costel Fane Pantilimon,6871.0,,,,,,2,From Throw In,John O''Shea,16890.0,Center Back,111,Sunderland,41,"['b921d88d-0d8d-45dd-9747-efea8593f7da', 'd12182bd-8d90-4892-9853-4897377e6ea7']",11,,,,,,,,,,,,,,,,,,Sunderland,41,00:05:11.066,Pass,True
,,,,,,,,,,,,,,,,2.975881,,,,,,,,,,,a33718c7-c6d0-4cea-b4be-8f65f55889b2,1985,,"[12.2, 45.3]",3754072,50,,,,,-0.200709,,Right Foot,,,"[70.2, 33.5]",,High Pass,,59.188175,,,,Jack Rodwell,18751.0,,,,,,2,From Throw In,Costel Fane Pantilimon,6871.0,Goalkeeper,111,Sunderland,41,['2099462e-3b08-4995-baae-d62b2227462d'],17,,,,,,,,,,,,,,,,,,Sunderland,41,00:05:17.827,Pass,
