bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,5.715097,,,,,,,,,,,,07d0faae-fdd2-4352-957d-3258709b165c,861,,"[114.4, 27.3]",3754101,20,,,,,1.6953849,,Left Foot,,,"[107.8, 80.0]",,Ground Pass,,53.111675,Out,Wes Hoolahan,10966.0,,True,,,,1,From Free Kick,Jonathan Howson,9578.0,Center Attacking Midfield,37,Southampton,25,"['10e56549-38fc-4176-8ce5-9a311c9c9199', 'd47eb741-04c9-4d50-97ed-1edd8637ac33']",6,,,,,,,,,,,,,,,,,Norwich City,56,00:20:06.623,Pass,True
,,,,,,,,,,,,,,,,1.032754,,,,,,,,,,,,440fd88d-95a9-43cf-806a-7892b76a8488,863,,"[14.0, 0.1]",3754101,20,,,,,0.7921095,,,,,"[21.4, 7.6]",,Low Pass,,10.536128,,Jordy Clasie,16181.0,,,,,Throw-in,1,From Throw In,Ryan Bertrand,20045.0,Left Back,38,Southampton,25,['84b89907-d8c9-487f-9acf-144fc6dacc63'],31,,,,,,,,,,,,,,,,,Southampton,25,00:20:31.291,Pass,
,,,,,,,,,,,,,,,,1.329437,,,,,,,,,,,,3b3d8349-bad1-443a-afd1-d3badb42451b,865,,"[22.9, 7.1]",3754101,20,,,,,-2.898626,,Right Foot,,,"[11.2, 4.2]",,Low Pass,,12.054045,,Ryan Bertrand,20045.0,,,,,,1,From Throw In,Jordy Clasie,16181.0,Left Defensive Midfield,38,Southampton,25,['97ef7d43-74e4-48bf-b9ab-e88b9eb19abe'],32,,,,,,,,,,,,,,,,,Southampton,25,00:20:32.324,Pass,
,,,,,,,,,,,,,,,,3.732011,,,,,,,,,,,,6cd43ffe-1002-43d2-908a-a3998f5fbc4a,869,,"[12.3, 5.8]",3754101,20,,,,,0.3733588,,Right Foot,,,"[63.1, 25.7]",,High Pass,,54.558685,Incomplete,,,,,,,,1,From Throw In,Ryan Bertrand,20045.0,Left Back,38,Southampton,25,"['a9412e04-c74b-4dc1-8abe-0c880f231c34', 'd3ee996a-7870-42f7-935a-061d6e4ba667']",33,,,,,,,,,,,,,,,,,Southampton,25,00:20:33.678,Pass,True
,,,,,,,,,,,,,,,,2.251826,,,,,,,,,,,,d3ee996a-7870-42f7-935a-061d6e4ba667,870,,"[57.0, 54.4]",3754101,20,,,,,-0.6820153,,Head,,,"[82.0, 34.1]",,High Pass,,32.20388,Incomplete,Wes Hoolahan,10966.0,,,,,Recovery,1,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,38,Southampton,25,"['16f10543-706e-47f7-b98e-b6ca5c365f9e', '63c13e89-02b5-45ba-bce0-a9168e00eb01', '6cd43ffe-1002-43d2-908a-a3998f5fbc4a']",37,,,,,,,,,,,,,,,,,Norwich City,56,00:20:37.410,Pass,
,,,,,,,,,,,,,,,,2.140821,,,,,,,,,,,,63c13e89-02b5-45ba-bce0-a9168e00eb01,872,,"[38.1, 46.0]",3754101,20,,,,,0.8379812,,Right Foot,,,"[48.9, 58.0]",,Low Pass,,16.144348,Incomplete,James Ward-Prowse,3328.0,,,,,Recovery,1,From Throw In,Rhu-endly Martina,3590.0,Right Back,38,Southampton,25,"['51cb1b82-2b07-4da0-af5f-45ad5b285bfc', '8e56c2db-08fc-471a-9468-58e6504bd5f4', 'd3ee996a-7870-42f7-935a-061d6e4ba667']",39,,,,,,,,,,,,,,,,,Southampton,25,00:20:39.662,Pass,
,,,,,,,,,,,,,,,,1.847249,,,,,,,,,,,,64e17d07-bd87-4828-99b1-a6918379a96d,878,,"[79.7, 5.9]",3754101,20,,,,,2.3000736,,Right Foot,,,"[67.1, 20.0]",,Ground Pass,,18.909521,,Gary O''Neil,9452.0,,,,,,1,Regular Play,Robert Brady,10967.0,Left Back,39,Norwich City,56,"['44cd893e-afb0-440c-94c7-13ec28b854f4', 'c2202195-4e41-48ca-9259-0a31d4c480b6']",44,,,,,,,,,,,,,,,,,Norwich City,56,00:20:44.821,Pass,True
,,,,,,,,,,,,,,,,0.571234,,,,,,,,,,,,ba6abc3c-2210-4b36-b790-5b15af39faa3,880,,"[67.1, 20.0]",3754101,20,,,,,-1.0855694,,Right Foot,,,"[70.0, 14.5]",,Ground Pass,,6.2177167,,Wes Hoolahan,10966.0,,,,,,1,Regular Play,Gary O''Neil,9452.0,Left Defensive Midfield,39,Norwich City,56,['a22d8d72-d705-4828-9f34-983893ad593a'],46,,,,,,,,,,,,,,,,,Norwich City,56,00:20:46.669,Pass,
,,,,,,,,,,,,,,,,0.775331,,,,,,,,,,,,cacb6c1d-6ad2-4a13-9699-44506cc5acf5,883,,"[68.3, 16.0]",3754101,20,,,,,-1.43766,,Left Foot,,,"[69.8, 4.8]",,Ground Pass,,11.3,,Robert Brady,10967.0,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Left Midfield,39,Norwich City,56,['15548bf7-4e5e-47ff-ab4e-4fd6165d5163'],49,,,,,,,,,,,,,,,,,Norwich City,56,00:20:49.540,Pass,
,,,,,,,,,,,,,,,,3.23321,,,,,,,,,,,,652c8fc1-b7e9-4142-aed4-c970c7379c31,885,,"[69.5, 4.8]",3754101,20,,,,,2.8299599,,Left Foot,,,"[33.8, 16.3]",,Ground Pass,,37.506535,,Sébastien Aymar Bassong Nguena,31296.0,,,,,,1,Regular Play,Robert Brady,10967.0,Left Back,39,Norwich City,56,['73faa4b7-2bb1-4ae6-8b87-c321879e2ac5'],50,,,,,,,,,,,,,,,,,Norwich City,56,00:20:50.315,Pass,
,,,,,,,,,,,,,,,,2.752377,,,,,,,,,,,,ab301dfb-6be6-4b1a-b3df-ec72f9258c8b,887,,"[33.4, 15.8]",3754101,20,,,,,2.4064803,,Left Foot,,,"[9.4, 37.5]",,Low Pass,,32.35568,,Declan Rudd,9014.0,,,,,,1,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,39,Norwich City,56,['a9945fa2-3e21-448e-92a9-ad300752dad8'],53,,,,,,,,,,,,,,,,,Norwich City,56,00:20:53.549,Pass,
,,,,,,,,,,,,,,,,3.116561,,,,,,,,,,,,4c33b1dc-cd38-4996-9b63-30176e573164,890,,"[14.5, 42.4]",3754101,21,,,,,0.44429088,,Right Foot,,,"[75.0, 71.2]",,High Pass,,67.00515,Incomplete,Dieumerci Mbokani Bezua,23663.0,,,,,,1,Regular Play,Declan Rudd,9014.0,Goalkeeper,39,Norwich City,56,"['281489ed-9651-449d-84dd-89e23e240cd7', '8a4903c4-76f8-44f8-bb38-bc2f9b99f2b5']",7,,,,,,,,,,,,,,,,,Norwich City,56,00:21:07.496,Pass,
,,,,,,,,,,,,,,,,1.24557,,,,,,,,,,,,6a793d3d-218c-4e9e-ac88-9a2b8188b650,893,,"[55.3, 75.2]",3754101,21,,,,,-0.22494127,,Head,,,"[67.1, 72.5]",,High Pass,,12.104958,Incomplete,Jonathan Howson,9578.0,,,,,Recovery,1,Regular Play,Russell Martin,21212.0,Right Back,39,Norwich City,56,"['1670c646-a87b-41df-bdd6-ff202d85204b', '97c9ce04-00dc-4857-b5cc-0588bc5f5da2']",12,,,,,,,,,,,,,,,,,Norwich City,56,00:21:12.644,Pass,
,,,,,,,,,,,,,,,,1.757661,,,,,,,,,,,,1670c646-a87b-41df-bdd6-ff202d85204b,895,,"[53.0, 7.6]",3754101,21,,,,,1.9699268,,Right Foot,,,"[46.8, 22.3]",,Low Pass,,15.953997,,Jordy Clasie,16181.0,,,,,Recovery,1,Regular Play,Ryan Bertrand,20045.0,Left Back,40,Southampton,25,"['6a793d3d-218c-4e9e-ac88-9a2b8188b650', 'fb27b426-c4ab-48df-b67d-d0c22e4b422d']",13,,,,,,,,,,,,,,,,,Southampton,25,00:21:13.890,Pass,
,,,,,,,,,,,,,,,,1.05551,,,,,,,,,,,,fec4d3ce-bba8-4c02-a6ee-6cbe8022b8ff,901,,"[43.1, 0.1]",3754101,21,,,,,0.19739556,,,,,"[57.6, 3.0]",,Low Pass,,14.787157,,Shane Long,3842.0,,,,,Throw-in,1,From Throw In,Ryan Bertrand,20045.0,Left Back,41,Southampton,25,['0502dfea-f76c-41b6-b8be-11573161fbcb'],42,,,,,,,,,,,,,,,,,Southampton,25,00:21:42.347,Pass,
,,,,,,,,,,,,,,,,1.082235,,,,,,,,,,,,8145c495-b4ef-4ea3-a115-c9ab2c526da9,905,,"[57.6, 3.0]",3754101,21,,,,,1.2003736,,Right Foot,,,"[61.6, 13.3]",,Low Pass,,11.049435,,Steven Davis,3828.0,,,,,,1,From Throw In,Shane Long,3842.0,Center Forward,41,Southampton,25,"['0ea5a7e3-02c3-4d38-998e-35756e92211b', '76922216-ff4e-4436-a35d-51f2aeb11153']",43,,,,,,,,,,,,,,,,,Southampton,25,00:21:43.443,Pass,True
,,,,,,,,,,,,,,,,0.492412,,,,,,,,,,,,faa7dc1f-52e5-4267-90e2-e1632563df2e,907,,"[61.6, 13.3]",3754101,21,,,,,-0.5404195,,Right Foot,,,"[67.6, 9.7]",,Ground Pass,,6.9971423,,Dušan Tadić,3831.0,,,,,,1,From Throw In,Steven Davis,3828.0,Center Attacking Midfield,41,Southampton,25,['5d3e2931-be15-4d1a-8337-5c59cff6b0c9'],44,,,,,,,,,,,,,,,,,Southampton,25,00:21:44.525,Pass,
,,,,,,,,,,,,,,,,1.336146,,,,,,,,,,,,f026557b-89ed-41d1-83da-56c4e085e9e7,909,,"[67.6, 9.7]",3754101,21,,,,,-1.5430257,,Right Foot,,,"[67.8, 2.5]",,Ground Pass,,7.2027774,,Steven Davis,3828.0,,,,,,1,From Throw In,Dušan Tadić,3831.0,Left Wing,41,Southampton,25,['20c8f063-adc5-4234-8639-fc7731c1e4d6'],45,,,,,,,,,,,,,,,,,Southampton,25,00:21:45.018,Pass,
,,,,,,,,,,,,,,,,1.357693,,,,,,,,,,,,5dbe8706-c0c5-4a16-b163-8ecd4c2a333b,912,,"[73.1, 4.2]",3754101,21,,,,,3.0761127,,Right Foot,,,"[54.8, 5.4]",,Ground Pass,,18.339302,,Ryan Bertrand,20045.0,,,,,,1,From Throw In,Steven Davis,3828.0,Center Attacking Midfield,41,Southampton,25,['a84ab2ed-393d-4ba1-a52f-57dbf390dfc5'],49,,,,,,,,,,,,,,,,,Southampton,25,00:21:49.575,Pass,
,,,,,,,,,,,,,,,,1.72221,,,,,,,,,,,,a96575d3-3724-4df6-a544-dbec76b1aefd,916,,"[48.3, 12.6]",3754101,21,,,,,3.0252376,,Left Foot,,,"[32.9, 14.4]",,Ground Pass,,15.504838,,Virgil van Dijk,3669.0,,,,,,1,From Throw In,Ryan Bertrand,20045.0,Left Back,41,Southampton,25,['18428524-de2f-47ae-b360-c116fb1a679d'],54,,,,,,,,,,,,,,,,,Southampton,25,00:21:54.134,Pass,
,,,,,,,,,,,,,,,,2.160903,,,,,,,,,,,,ea52cf1e-8e96-4991-85f9-c4b159a8bbde,919,,"[33.9, 20.0]",3754101,21,,,,,1.6841544,,Left Foot,,,"[30.2, 52.5]",,Ground Pass,,32.709938,,José Miguel da Rocha Fonte,3960.0,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Left Center Back,41,Southampton,25,['85b4a41d-df2c-4abe-b7f2-38c230be3ed4'],57,,,,,,,,,,,,,,,,,Southampton,25,00:21:57.839,Pass,
,,,,,,,,,,,,,,,,1.224926,,,,,,,,,,,,c679e238-d5cf-4ef2-a164-05d4e4cd0ced,922,,"[31.7, 54.6]",3754101,22,,,,,-0.2978824,,Right Foot,,,"[43.1, 51.1]",,Ground Pass,,11.925183,,Victor Wanyama,3098.0,,,,,,1,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,41,Southampton,25,['f3d8754f-c5a4-4a7c-9060-a7db69b4a5dd'],0,,,,,,,,,,,,,,,,,Southampton,25,00:22:00.526,Pass,
,,,,,,,,,,,,,,,,0.938476,,,,,,,,,,,,eb9772de-a561-40ef-99f0-dd9ec7054791,925,,"[43.1, 51.1]",3754101,22,,,,,2.7462425,,Right Foot,,,"[30.4, 56.4]",,Ground Pass,,13.76154,,José Miguel da Rocha Fonte,3960.0,,,,,,1,From Throw In,Victor Wanyama,3098.0,Right Defensive Midfield,41,Southampton,25,['3ebb1e77-54c3-4972-a6ad-872284435ede'],2,,,,,,,,,,,,,,,,,Southampton,25,00:22:02.295,Pass,
,,,,,,,,,,,,,,,,3.048278,,,,,,,,,,,,0e4b72b0-4861-401a-8dae-f59237ebd64b,928,,"[30.4, 56.4]",3754101,22,,,,,-2.3743744,,Right Foot,,,"[13.6, 40.2]",,Ground Pass,,23.33838,,Maarten Stekelenburg,20201.0,,,,,,1,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,41,Southampton,25,['cf9e9687-16fd-4932-b4f2-ac780ee73980'],4,,,,,,,,,,,,,,,,,Southampton,25,00:22:04.295,Pass,
,,,,,,,,,,,,,,,,1.33814,,,,,,,,,,,,52aadf08-bd16-4540-844c-22dacde33a55,931,,"[12.6, 43.6]",3754101,22,,,,,1.2115113,,Right Foot,,,"[20.6, 64.9]",,Ground Pass,,22.752802,,José Miguel da Rocha Fonte,3960.0,,,,,,1,From Throw In,Maarten Stekelenburg,20201.0,Goalkeeper,41,Southampton,25,['f9e21909-baf9-4ddd-89ed-be57c044a4cb'],8,,,,,,,,,,,,,,,,,Southampton,25,00:22:08.345,Pass,
,,,,,,,,,,,,,,,,3.27477,,,,,,,,,,,,97bde8f2-5979-4a58-bf38-50d4f65afbbe,934,,"[27.8, 70.7]",3754101,22,,,,,0.0,,Right Foot,,,"[83.4, 70.7]",,High Pass,,55.6,Incomplete,Shane Long,3842.0,,,,,,1,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,41,Southampton,25,"['53ac2a44-00cf-49fd-adee-6aea4b33cf34', '904dfe5a-a2db-4453-b094-cc944f29b75c']",13,,,,,,,,,,,,,,,,,Southampton,25,00:22:13.408,Pass,
,,,,,,,,,,,,,,,,2.346949,,,,,,,,,,,,5454183e-29d1-49f7-91fb-d362d3fb040f,937,,"[56.5, 70.8]",3754101,22,,,,,0.031239834,,Right Foot,,,"[85.3, 71.7]",,High Pass,,28.814058,Unknown,Shane Long,3842.0,,,,,Recovery,1,From Throw In,Rhu-endly Martina,3590.0,Right Back,41,Southampton,25,['3d2742ce-302d-4e70-8ff6-155c8fee000b'],19,,,,,,,,,,,,,,,,,Southampton,25,00:22:19.533,Pass,
,,,,,,,,,,,,,,,,2.120913,,,,,,,,,,,,e8820c5b-1d27-4878-a884-627e758aeac6,942,,"[84.8, 72.4]",3754101,22,,,,,-0.8748374,,Left Foot,True,,"[111.7, 40.2]",,High Pass,,41.957718,Incomplete,,,,,,,Free Kick,1,From Free Kick,Ryan Bertrand,20045.0,Left Back,42,Southampton,25,['bec570da-030a-410a-8367-e5acdddf1e0b'],56,,,,,,,,,,,,,,,,,Southampton,25,00:22:56.545,Pass,
,,,,,,,,,,,,,,,,5.078317,,,,,,,,,,,,cc6fae6c-5f8d-46af-951e-b8f837107aed,947,,"[37.5, 5.2]",3754101,23,,,,,0.35357502,,Left Foot,,,"[100.9, 28.6]",,High Pass,,67.58047,Incomplete,,,,,,,,1,From Free Kick,Nathan Redmond,3286.0,Right Midfield,42,Southampton,25,['0b77dcdf-7dcb-4511-a550-6e21fd4e78e4'],4,,,,,,,,,,,,,,,,,Norwich City,56,00:23:04.975,Pass,
,,,,,,,,,,,,,,,,2.019798,,,,,,,,,,,,004b1848-f864-4197-9d4f-cd0c03d3ef27,949,,"[20.1, 53.6]",3754101,23,,True,,,-0.26299474,,Left Foot,,,"[38.3, 48.7]",,Ground Pass,,18.848078,,José Miguel da Rocha Fonte,3960.0,,,,,,1,From Free Kick,Maarten Stekelenburg,20201.0,Goalkeeper,42,Southampton,25,['7bf4d66a-056c-4b16-9ebe-536c6527cd5e'],12,,,,,,,,,,,,,,,,,Southampton,25,00:23:12.241,Pass,
,,,,,,,,,,,,,,,,2.355186,,,,,,,,,,,,4191095c-06bd-4050-b576-9db93d4a9c06,951,,"[41.0, 45.9]",3754101,23,,True,,,1.9599551,,Right Foot,,,"[35.3, 59.8]",,Ground Pass,,15.023315,,Steven Davis,3828.0,,,,,,1,From Free Kick,José Miguel da Rocha Fonte,3960.0,Right Center Back,42,Southampton,25,['55475190-47c4-4bdf-b7c9-b91d2944dfff'],14,,,,,,,,,,,,,,,,,Southampton,25,00:23:14.654,Pass,
,,,,,,,,,,,,,,,,1.118382,,,,,,,,,,,,140b33c0-85de-4d27-a24e-443dfcbb153c,953,,"[41.0, 65.2]",3754101,23,,,,,0.98704,,Left Foot,,,"[48.2, 76.1]",,Ground Pass,,13.063308,,Rhu-endly Martina,3590.0,,,,,,1,From Free Kick,Steven Davis,3828.0,Center Attacking Midfield,42,Southampton,25,['eb0ee8e5-5a3e-4a98-9565-565538383fbb'],17,,,,,,,,,,,,,,,,,Southampton,25,00:23:17.944,Pass,
,,,,,,,,,,,,,,,,2.871997,,,,,,,,,,,,37bf3036-4658-4d99-88e6-4e49c02feb87,956,,"[52.1, 75.8]",3754101,23,,,,,-0.40903655,,Right Foot,,,"[95.7, 56.9]",,High Pass,,47.520206,,Shane Long,3842.0,,,,,,1,From Free Kick,Rhu-endly Martina,3590.0,Right Back,42,Southampton,25,['529301d2-a7b1-4cc4-a0b4-5d77d3eca2e5'],20,,,,,,,,,,,,,,,,,Southampton,25,00:23:20.104,Pass,
,,,,,,,,,,,,,,,,1.664066,,,,,,,,,,,,14eb5e8a-e688-4884-b561-68304ee95c9e,958,,"[95.7, 56.9]",3754101,23,,,,True,-1.1752251,,,,,"[99.5, 47.8]",,High Pass,,9.861542,Incomplete,Dušan Tadić,3831.0,,,,,,1,From Free Kick,Shane Long,3842.0,Center Forward,42,Southampton,25,"['39291161-c80d-4f25-843c-c8c43d586321', '45dde47a-6cab-436a-a850-24b72a677345', '5217b8d4-b07a-4544-b2f8-9f97d15c2341']",22,,,,,,,,,,,,,,,,,Southampton,25,00:23:22.976,Pass,True
,,,,,,,,,,,,,,,,1.567789,,,,,,,,,,,,45dde47a-6cab-436a-a850-24b72a677345,961,,"[20.6, 32.3]",3754101,23,,,,,-0.8488051,,Left Foot,,,"[32.4, 18.9]",,Low Pass,,17.85497,,Gary O''Neil,9452.0,,,,,Recovery,1,From Free Kick,Ryan Bennett,9930.0,Right Center Back,42,Southampton,25,"['14eb5e8a-e688-4884-b561-68304ee95c9e', '6a122d09-e7d3-468d-86bf-2fa58607d1cf']",24,,,,,,,,,,,,,,,,,Norwich City,56,00:23:24.640,Pass,
,,,,,,,,,,,,,,,,0.906669,,,,,,,,,,,,2fbfff6b-2cb8-47ae-b30d-027428347270,969,,"[87.7, 61.7]",3754101,23,,,,,-0.6416595,,Right Foot,,,"[96.4, 55.2]",,Ground Pass,,10.860019,,James Ward-Prowse,3328.0,,,,,,1,From Free Kick,Jordy Clasie,16181.0,Left Defensive Midfield,42,Southampton,25,['729b071e-f920-4295-8ce8-f63ea9fb3620'],29,,,,,,,,,,,,,,,,,Southampton,25,00:23:29.515,Pass,
,,,,,,,,,,,,,,,,2.800555,,,,,,,,,,,,6973ed16-12f4-469e-a579-351114b514fb,972,,"[96.4, 55.2]",3754101,23,,,,,0.11272761,,Right Foot,,,"[117.6, 57.6]",,High Pass,,21.335417,,Shane Long,3842.0,,,,,,1,From Free Kick,James Ward-Prowse,3328.0,Right Wing,42,Southampton,25,['00aa4ac9-b656-48bc-a439-395ab39e39d5'],30,,,,,,,,,,,,,,,,,Southampton,25,00:23:30.479,Pass,
,,,,,,,,,,,,,,,,1.785688,,,,,,,,,,,,e28c46ca-4fd9-4cea-a457-9c1a46b738c7,975,,"[116.0, 57.1]",3754101,23,,,,,2.2233412,,Right Foot,,,"[106.6, 69.4]",,Ground Pass,,15.480633,,Jordy Clasie,16181.0,,,,,,1,From Free Kick,Shane Long,3842.0,Center Forward,42,Southampton,25,['ea904850-6ef1-4dd8-b49d-f1dd901c6103'],33,,,,,,,,,,,,,,,,,Southampton,25,00:23:33.279,Pass,
,,,,,,,,,,,,,,,,0.903929,,,,,,,,,,,,e394dec3-c831-471c-95ed-81a22f534ca1,977,,"[106.6, 69.4]",3754101,23,,,,,-1.9182646,,Left Foot,,,"[99.9, 50.9]",,Ground Pass,,19.675873,,Dušan Tadić,3831.0,,,,,,1,From Free Kick,Jordy Clasie,16181.0,Left Defensive Midfield,42,Southampton,25,['6645ae6d-fd8a-4845-9391-b18f5cd36a32'],35,,,,,,,,,,,,,,,,,Southampton,25,00:23:35.065,Pass,
,,,,,,,,,,,,,,,,1.003885,,,,,,,,,,,,2cc14df8-3bae-4d6d-ae6b-5909b966b41c,979,,"[99.9, 50.9]",3754101,23,,,,,-0.040382076,,Right Foot,,,"[109.8, 50.5]",,Ground Pass,,9.908077,Incomplete,James Ward-Prowse,3328.0,,,,,,1,From Free Kick,Dušan Tadić,3831.0,Left Wing,42,Southampton,25,"['5e3c47c5-5c05-4ea8-a887-47c5c40ce43e', 'd1670684-093d-4535-b1d1-965a0dfa37c4']",35,,,,,,,,,,,,,,,,,Southampton,25,00:23:35.969,Pass,
,,,,,,,,,,True,,,,,,1.68575,,,,,,,,,,,,5e3c47c5-5c05-4ea8-a887-47c5c40ce43e,982,,"[10.3, 29.6]",3754101,23,,,,,-0.0968745,,Left Foot,,,"[42.2, 26.5]",,Ground Pass,,32.050274,,Jonathan Howson,9578.0,,,,,Interception,1,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,43,Norwich City,56,"['2cc14df8-3bae-4d6d-ae6b-5909b966b41c', '86fa6bfb-cf5e-4a78-aa9d-3fe102b54c91', 'da49895f-f27c-4376-8765-0ec93919e42b']",36,,,,,,,,,,,,,,,,,Norwich City,56,00:23:36.973,Pass,True
,,,,,,,,,,,,,,,,2.487275,,,,,,,,,,,,f41ba186-751d-4f9a-909a-1dbc7b10f9c5,986,,"[37.8, 30.0]",3754101,23,,,,,1.4867253,,Right Foot,,,"[40.8, 65.6]",,Ground Pass,,35.72618,,Russell Martin,21212.0,,,,,,1,Regular Play,Jonathan Howson,9578.0,Center Attacking Midfield,43,Norwich City,56,['fde979e4-35ea-4ae7-ad9c-ed56fbbdbd87'],40,,,,,,,,,,,,,,,,,Norwich City,56,00:23:40.158,Pass,
,,,,,,,,,,,,,,,,0.209742,,,,,,,,,,,,d3ef842a-585d-4308-91f1-ed5cb728d5c7,990,,"[63.2, 74.7]",3754101,23,,,,,-0.87605804,,Right Foot,,,"[66.2, 71.1]",,Ground Pass,,4.6861496,Incomplete,Jonathan Howson,9578.0,,,,,,1,Regular Play,Russell Martin,21212.0,Right Back,43,Norwich City,56,"['3e8a9d5a-7ce1-46b7-ae80-cbb8a1fbcc01', 'b294aa25-f7f6-45de-ae80-2984a896f49a', 'd181f7d8-6ca3-4140-a5b2-4ff20dbcd4cd']",46,,,,,,,,,,,,,,,,,Norwich City,56,00:23:46.314,Pass,True
,,,,,,,,,,,,,,,,2.277338,,,,,,,,,,,,854fc84e-8cd3-4dcf-8b8c-1de55f89a47c,995,,"[11.8, 39.4]",3754101,24,,,,,1.1695676,,Keeper Arm,,,"[21.6, 62.5]",,Low Pass,,25.092827,,José Miguel da Rocha Fonte,3960.0,,,,,,1,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,44,Southampton,25,['51870ea5-66d7-4411-8138-477ff681c17c'],4,,,,,,,,,,,,,,,,,Southampton,25,00:24:04.998,Pass,
,,,,,,,,,,,,,,,,1.500763,,,,,,,,,,,,46c31f6f-8189-413a-b680-a7d0e6f02b62,998,,"[30.4, 64.9]",3754101,24,,,,,-0.82413846,,Right Foot,,,"[42.8, 51.5]",,Ground Pass,,18.257053,,Steven Davis,3828.0,,,,,,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,44,Southampton,25,['e4d0e7b4-b11a-42da-be85-6d4f6b693685'],8,,,,,,,,,,,,,,,,,Southampton,25,00:24:08.357,Pass,
,,,,,,,,,,,,,,,,2.816446,,,,,,,,,,,,ef4882ab-fa86-4016-b422-0980ba8a9522,1000,,"[42.8, 51.5]",3754101,24,,,,,-2.9945142,,Right Foot,,,"[7.7, 46.3]",,Ground Pass,,35.483093,,Maarten Stekelenburg,20201.0,,,,,,1,Regular Play,Steven Davis,3828.0,Center Attacking Midfield,44,Southampton,25,['a9d15064-c6a3-46e8-82e5-a57e58ea2b38'],9,,,,,,,,,,,,,,,,,Southampton,25,00:24:09.858,Pass,
,,,,,,,,,,,,,,,,2.416021,,,,,,,,,,,,906d38ee-75d4-4faf-980f-c056647983d6,1004,,"[4.4, 52.1]",3754101,24,,,,,0.08628313,,Right Foot,,,"[51.8, 56.2]",,High Pass,,47.576992,,James Ward-Prowse,3328.0,,,,,,1,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,44,Southampton,25,"['7fc7b90c-a46d-44eb-8d83-3d5eccdaf1b5', 'ec810ba1-133a-4009-84c5-cafe3dcd8445']",14,,,,,,,,,,,,,,,,,Southampton,25,00:24:14.176,Pass,True
,,,,,,,,,,,,,,,,0.662215,,,,,,,,,,,,0ab800fe-13f0-41d3-a41d-bf30635577da,1006,,"[51.8, 56.2]",3754101,24,,,,,-0.60698766,,Head,,,"[62.6, 48.7]",,Low Pass,,13.148765,,Steven Davis,3828.0,,,,,,1,Regular Play,James Ward-Prowse,3328.0,Right Wing,44,Southampton,25,['2bfa7292-0109-42fb-88b2-4ac5a766fbcf'],16,,,,,,,,,,,,,,,,,Southampton,25,00:24:16.616,Pass,
,,,,,,,,,,,,,,,,1.879658,,,,,,,,,,,,726973d2-1292-49f6-908b-63b14722e7b4,1009,,"[61.8, 35.5]",3754101,24,,,,True,-1.010603,,,,,"[72.4, 18.6]",,Low Pass,,19.949186,Incomplete,Gary O''Neil,9452.0,,,,,Recovery,1,Regular Play,Alexander Banor Tettey,9463.0,Right Defensive Midfield,44,Southampton,25,"['2bf5ef4d-b980-409a-9c40-ce36dc77d964', '7698028b-50c1-4801-90c3-27b851d548ce', '9f151109-dcf5-46e9-b4b1-c27912c19225']",18,,,,,,,,,,,,,,,,,Norwich City,56,00:24:18.410,Pass,True
