50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.697822,,,,,,,,,,,,d3691499-2711-4951-9232-17bbc23d663a,15,,"[49.8, 76.5]",3754228,0,,,,,3.1300988,,Left Foot,,"[41.1, 76.6]",,Low Pass,,8.700575,,,,Àngel Rangel Zaragoza,3973.0,,,,,,,1,From Throw In,André Ayew Pelé,3347.0,Right Midfield,3,Swansea City,26,['84342537-b78a-4c5d-ae0f-69a0df99b98e'],14,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:14.339,Pass,
,,,,,,,,,,,,,,,,2.979558,,,,,,,,,,,,f8ad5b99-316a-4ec9-b644-2eaccf2cdd26,19,,"[40.4, 76.8]",3754228,0,,,,,-0.23255694,,Left Foot,,"[70.8, 69.6]",,High Pass,,31.241,,,Incomplete,Gylfi Þór Sigurðsson,3944.0,,,,,,,1,From Throw In,Àngel Rangel Zaragoza,3973.0,Right Back,3,Swansea City,26,"['3088ce06-3136-44d1-bb40-bdf6c0e28a69', '8e999abc-29d2-4ba8-88c9-f23f9b8b9aa1', 'a6ffa0c3-4d73-4f1d-81ba-120532f6775f']",15,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:15.077,Pass,True
,,,,,,,,,,,,,,,,1.598294,,,,,,,,,,,,a6ffa0c3-4d73-4f1d-81ba-120532f6775f,21,,"[49.3, 10.5]",3754228,0,,,,,-0.9229849,,Head,,"[54.9, 3.1]",,Low Pass,,9.2800865,,,,Christian Fuchs,3812.0,,,,,,Recovery,1,Regular Play,Robert Huth,40123.0,Left Center Back,4,Leicester City,22,"['3086169a-e0cb-41a1-a084-a92656c0e9f0', 'f8ad5b99-316a-4ec9-b644-2eaccf2cdd26']",18,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:18.056,Pass,
,,,,,,,,,,,,,,,,0.13002,,,,,,,,,,,,79ebf114-a58c-47c3-b9e0-eef3060a9cff,25,,"[56.4, 2.3]",3754228,0,,,,,0.6435011,,Left Foot,,"[58.0, 3.5]",,Ground Pass,,2.0,,,Incomplete,N''Golo Kanté,3961.0,,,,,,,1,Regular Play,Christian Fuchs,3812.0,Left Back,4,Leicester City,22,"['52fa07d2-83d6-4eef-a3c8-fa97d2a8ddb4', '85b63a32-27f8-4a94-a617-ce2fee78c25a', 'fd96f46e-0917-4467-a295-ff5bd3efcac5']",20,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:20.411,Pass,True
,,,,,,,,,,,,,,,,2.079564,,,,,,,,,,,,f445d9e1-b022-49a7-92e1-b666df3054ac,28,,"[51.1, 0.1]",3754228,0,,,,,2.5551097,,,,"[35.9, 10.2]",,Low Pass,,18.249657,,,,Robert Huth,40123.0,,,,,,Throw-in,1,From Throw In,Christian Fuchs,3812.0,Left Back,5,Leicester City,22,['d8180aff-ad01-4db0-aa18-40dc26037da0'],30,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:30.039,Pass,
,,,,,,,,,,,,,,,,2.628109,,,,,,,,,,,,95270d05-b64c-4401-9761-b06501485409,31,,"[36.2, 12.7]",3754228,0,,,,,1.8677801,,Right Foot,,"[29.1, 35.9]",,Ground Pass,,24.26211,,,,Wes Morgan,3813.0,,,,,,,1,From Throw In,Robert Huth,40123.0,Left Center Back,5,Leicester City,22,['669d9423-0c76-4c93-8794-3a45886b064a'],33,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:33.401,Pass,
,,,,,,,,,,,,,,,,0.903397,,,,,,,,,,,,ef47f937-275c-4856-8b58-3899e9038576,34,,"[41.3, 53.4]",3754228,0,,,,,0.45815316,,Right Foot,,"[55.9, 60.6]",,Ground Pass,,16.27882,,,,Riyad Mahrez,3814.0,,,,,,,1,From Throw In,Wes Morgan,3813.0,Right Center Back,5,Leicester City,22,['2e837700-bb0f-455b-b2d1-563c8f85f409'],39,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:39.103,Pass,
,,,,,,,,,,,,,,,,1.775004,,,,,,,,,,,,81c79a51-cb7a-49ca-a254-16685c1e53b8,36,,"[55.9, 60.6]",3754228,0,,,,,-2.4820564,,Left Foot,,"[42.1, 49.9]",,Ground Pass,,17.462244,,,,Wes Morgan,3813.0,,,,,,,1,From Throw In,Riyad Mahrez,3814.0,Right Midfield,5,Leicester City,22,['1a1fa954-89c2-4488-a0ec-39110ed97c60'],40,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:40.006,Pass,
,,,,,,,,,,,,,,,,0.122036,,,,,,,,,,,,192f0aa8-ec4a-4404-a06a-10e71ab4ebff,40,,"[40.4, 50.2]",3754228,0,,,,,-0.4266275,,Right Foot,,"[42.6, 49.2]",,Ground Pass,,2.4166093,,,Incomplete,Danny Drinkwater,3662.0,,,,,,,1,From Throw In,Wes Morgan,3813.0,Right Center Back,5,Leicester City,22,"['34a1588d-c1ee-4fb7-9c42-24fbd2c1bebc', '719f911f-547e-4e1c-a1cd-e9f7ddadec3e', '9aaf1527-0a44-4b64-8090-9c7705458916']",41,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:41.806,Pass,True
,,,,,,,,,,,,,,,,2.267941,,,,,,,,,,,,264f4c23-cabe-4877-94a6-28ac2136d9e8,45,,"[85.7, 26.9]",3754228,0,,,,,-0.6018906,,Right Foot,,"[107.1, 12.2]",,Ground Pass,,25.962473,,,,Wayne Routledge,3449.0,,,,,,,1,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Forward,6,Swansea City,26,['78e8d81d-51aa-4e07-b0df-26e240601525'],44,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:44.346,Pass,
,,,,,,,,,,,,,,,,5.235269,,,,,,,,,,,,9405e1a6-ae54-4fad-925c-820a8756af6e,48,,"[110.9, 11.8]",3754228,0,,,,,1.5436127,,Right Foot,True,"[112.7, 78.0]",,High Pass,,66.224464,,,,Jack Frank Porteous Cork,3462.0,,,True,,,,1,Regular Play,Wayne Routledge,3449.0,Left Midfield,6,Swansea City,26,['61434c79-8190-4993-a634-4092839b891f'],46,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:46.814,Pass,
,,,,,,,,,,,,,,,,2.857817,,,,,,,,,,,,d7cf4b6b-55cf-4bce-ac8a-6b585a3777b8,53,,"[10.0, 0.1]",3754228,1,,,,,0.17936994,,,,"[46.4, 6.7]",,High Pass,,36.99351,,,Incomplete,Shinji Okazaki,3810.0,,,,,,Throw-in,1,From Throw In,Christian Fuchs,3812.0,Left Back,7,Leicester City,22,"['ad87e904-9caa-4365-9649-bbf6fe2cf7b0', 'f0b432b6-663c-4c74-aa3f-5bc1419cc1b5']",17,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:17.735,Pass,
,,,,,,,,,,,,,,,,1.238487,,,,,,,,,,,,ad87e904-9caa-4365-9649-bbf6fe2cf7b0,55,,"[73.7, 73.4]",3754228,1,,,,True,-0.43113875,,,,"[83.7, 68.8]",,Low Pass,,11.00727,,,Incomplete,Gylfi Þór Sigurðsson,3944.0,,,,,,Recovery,1,From Throw In,Àngel Rangel Zaragoza,3973.0,Right Back,7,Leicester City,22,"['0218a874-03a5-4386-9fda-47dbe55445f8', 'ae1f149a-f6c1-4b3b-9dfa-94a1c02e1511', 'd147710a-88fb-4947-88b2-7733776908ff', 'd7cf4b6b-55cf-4bce-ac8a-6b585a3777b8']",20,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:20.593,Pass,True
,,,,,,,,,,,,,,,,1.938421,,,,,,,,,,,,ae1f149a-f6c1-4b3b-9dfa-94a1c02e1511,60,,"[36.4, 11.3]",3754228,1,,,,,-0.46068025,,Right Foot,,"[49.9, 4.6]",,High Pass,,15.071164,,,,José Leonardo Ulloa,3671.0,,,,,,Recovery,1,From Throw In,N''Golo Kanté,3961.0,Right Center Midfield,7,Leicester City,22,"['4665b9df-3b1a-4021-a87a-2cdef48340e1', '9efc95ef-2095-4c2f-a369-2787660b24e2', 'ad87e904-9caa-4365-9649-bbf6fe2cf7b0']",21,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:21.831,Pass,True
,,,,,,,,,,,,,,,,0.826505,,,,,,,,,,,,8ac4dd7d-61d9-4deb-b2d2-b4a17290afa2,66,,"[75.2, 74.4]",3754228,1,,,,,0.2914568,,Right Foot,,"[79.2, 75.6]",,High Pass,,4.1761227,,,Incomplete,André Ayew Pelé,3347.0,,,,,,Recovery,1,From Throw In,Jack Frank Porteous Cork,3462.0,Right Center Midfield,7,Leicester City,22,"['21844971-bef6-4a80-beb7-24d008c4995c', '313655fb-84bb-42a4-bc64-a81b044b944c']",24,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:24.541,Pass,
,,,,,,,,,,,,,,,,1.661005,,,,,,,,,,,,21844971-bef6-4a80-beb7-24d008c4995c,68,,"[40.9, 4.5]",3754228,1,,,,,0.09204685,,Head,,"[53.9, 5.7]",,High Pass,,13.055267,,,,Shinji Okazaki,3810.0,,,,,,Recovery,1,From Throw In,Jeffrey Schlupp,3520.0,Left Midfield,7,Leicester City,22,"['8ac4dd7d-61d9-4deb-b2d2-b4a17290afa2', '9dcec56c-d90e-431f-ad1b-2f2534ed0ac6']",25,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:25.368,Pass,
,,,,,,,,,,,,,,,,0.555199,,,,,,,,,,,,c3d8d42d-f1a2-4a16-82ed-985df7af33d4,78,,"[57.0, 1.8]",3754228,1,,,,,0.042830933,,Left Foot,,"[64.0, 2.1]",,Ground Pass,,7.006426,,,Incomplete,Jeffrey Schlupp,3520.0,,,,,,,1,From Throw In,José Leonardo Ulloa,3671.0,Right Center Forward,7,Leicester City,22,"['396c4fcb-13c4-4cc5-b325-2f1fa93a63c1', 'c561d9cd-c087-4755-b009-a4bf4d520fa1', 'dbb67c55-c9fc-46e5-b469-bcf4a4424bee']",29,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:29.948,Pass,True
,,,,,,,,,,,,,,,,2.034937,,,,,,,,,,,,026146a2-d1ec-49ae-8cb6-0fd320892999,81,,"[62.6, 0.1]",3754228,1,,,,,0.40601918,,,,"[84.0, 9.3]",,High Pass,,23.293776,,,,José Leonardo Ulloa,3671.0,,,,,,Throw-in,1,From Throw In,Christian Fuchs,3812.0,Left Back,8,Leicester City,22,['8af486db-aa80-49ba-97bc-9dbb9286af9e'],40,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:40.936,Pass,
,,,,,,,,,,,,,,,,1.248437,,,,,,,,,,,,e09a19aa-3013-43d0-b12a-c39691737214,86,,"[80.7, 6.5]",3754228,1,,,,,-2.7233684,,Right Foot,,"[69.0, 1.3]",,Ground Pass,,12.803515,,,,Christian Fuchs,3812.0,,,,,,,1,From Throw In,José Leonardo Ulloa,3671.0,Right Center Forward,8,Leicester City,22,"['66a4fe5e-0360-44e2-b556-d3ef4e980675', '78d5b6f7-e3f8-4037-ab19-fc62ca50b178']",44,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:44.752,Pass,True
,,,,,,,,,,,,,,,,0.65879,,,,,,,,,,,,1239b471-4cd3-4204-96a9-08cbe7cf14f5,89,,"[69.0, 1.3]",3754228,1,,,,,0.012902509,,Left Foot,,"[84.5, 1.5]",,Ground Pass,,15.50129,,,,Jeffrey Schlupp,3520.0,,,,,,,1,From Throw In,Christian Fuchs,3812.0,Left Back,8,Leicester City,22,['5cf8636b-bff0-4e3b-9bd2-327c97764864'],47,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:47.134,Pass,
,,,,,,,,,,,,,,,,0.606573,,,,,,,,,,,,26030a6e-e132-4065-893d-47513b2b6f88,94,,"[79.2, 5.2]",3754228,1,,,,,0.96972257,,Right Foot,,"[84.0, 12.2]",,Ground Pass,,8.487638,,,Incomplete,Shinji Okazaki,3810.0,,,,,,,1,From Throw In,Jeffrey Schlupp,3520.0,Left Midfield,8,Leicester City,22,"['2edaa979-bf2d-4430-968f-4e243b319aa1', '4c2c5685-bc3a-4ab4-b940-5f327273aa93', '6c19dc0d-2337-45de-b224-48229b03f11b', 'db65f9bb-d73f-4cf2-ab0a-cfa73b7dfc2e']",49,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:49.024,Pass,True
,,,,,,,,,,,,,,,,0.680942,,,,,,,,,,,,46a25fbc-81cb-431a-a46b-37886001b199,98,,"[35.4, 71.3]",3754228,1,,,,,1.4486011,,Right Foot,,"[36.1, 77.0]",,Ground Pass,,5.7428217,,,,Àngel Rangel Zaragoza,3973.0,,,,,,,1,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,9,Swansea City,26,['da4b983d-67f4-4cef-acad-82513bf4876a'],50,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:50.824,Pass,
,,,,,,,,,,,,,,,,0.656253,,,,,,,,,,,,e2823c5f-536c-49e8-be38-2f9b519fc72b,101,,"[36.1, 77.0]",3754228,1,,,,,-1.4928297,,Right Foot,,"[36.6, 70.6]",,Ground Pass,,6.4195013,,,,Leon Britton,4631.0,,,,,,,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,9,Swansea City,26,['39ff7569-f027-4d61-9e7d-48f345a70529'],51,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:51.585,Pass,
,,,,,,,,,,,,,,,,1.104125,,,,,,,,,,,,f5de8df1-86e2-4c47-b739-b9084faffcc7,104,,"[36.6, 70.6]",3754228,1,,,,,1.6832235,,Right Foot,,"[35.9, 76.8]",,Ground Pass,,6.239391,,,,Àngel Rangel Zaragoza,3973.0,,,,,,,1,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,9,Swansea City,26,['294ddae2-1e78-44fd-96f1-6c38b76b7dcc'],52,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:52.321,Pass,
,,,,,,,,,,,,,,,,1.457618,,,,,,,,,,,,32a0914b-3f3c-4a18-b7fd-0b7faff5afa5,108,,"[36.8, 77.5]",3754228,1,,,,,-0.22827378,,Right Foot,,"[56.6, 72.9]",,High Pass,,20.327322,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,9,Swansea City,26,"['02312658-3e2f-48d2-8479-ca609aa9c84f', 'bf25fcb9-c15c-4274-a244-f433c42217fe']",53,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:53.820,Pass,True
,,,,,,,,,,,,,,,,1.941791,,,,,,,,,,,,481f2d09-f81c-4c05-b23a-86114620baa8,111,,"[56.6, 72.9]",3754228,1,,,,,-0.3257991,,Right Foot,,"[64.0, 70.4]",,High Pass,,7.8108897,,,,Jack Frank Porteous Cork,3462.0,,,,,,,1,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Forward,9,Swansea City,26,['d4bf60f1-41f1-4802-a90b-ee70f7688c92'],55,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:55.317,Pass,
,,,,,,,,,,,,,,,,0.536537,,,,,,,,,,,,103e0579-3971-479e-be93-46cf6e785ca5,120,,"[61.5, 3.5]",3754228,1,,,,,-0.30587888,,Left Foot,,"[65.3, 2.3]",,Ground Pass,,3.9849718,,,,Jeffrey Schlupp,3520.0,,,,,,,1,Regular Play,Christian Fuchs,3812.0,Left Back,9,Swansea City,26,"['0de4869d-4119-4248-b718-8daf70cf209d', '1e5d1494-2d77-4ceb-b990-18a1cf4ba184']",59,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:59.203,Pass,True
,,,,,,,,,,,,,,,,0.675802,,,,,,,,,,,,4e8fb5aa-df8a-4526-a71e-b87dc87d7108,129,,"[56.6, 74.3]",3754228,2,,,,,-1.0303768,,Left Foot,,"[59.0, 70.3]",,Ground Pass,,4.6647615,,,,Jack Frank Porteous Cork,3462.0,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Right Midfield,9,Swansea City,26,"['96b50389-5c7d-45e5-b117-19d652ac3e7b', '9b6399a5-83f3-4614-95a9-9cfef015539b']",1,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:01.799,Pass,True
,,,,,,,,,,,,,,,,1.070664,,,,,,,,,,,,cc0c3302-8661-4a32-a6bc-45f9d6c8e3e9,133,,"[61.5, 70.9]",3754228,2,,,,,0.45942822,,Right Foot,,"[71.0, 75.6]",,Ground Pass,,10.599056,,,Incomplete,André Ayew Pelé,3347.0,,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Center Midfield,9,Swansea City,26,"['2a1f771c-8877-408a-b5ac-0d20b5a1baae', '96b50389-5c7d-45e5-b117-19d652ac3e7b', 'e068bfcc-0486-4eb4-8985-e4be4797e080']",2,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:02.554,Pass,True
,,,,,,,,,,,,,,,,2.77845,,,,,,,,,,,,bf6530ff-d819-4195-97dd-c1dbd3f163ec,137,,"[76.8, 80.0]",3754228,2,,,,,-2.8310776,,,,"[50.0, 71.4]",,Low Pass,,28.146048,,,,Federico Fernández,3290.0,,,,,,Throw-in,1,From Throw In,Àngel Rangel Zaragoza,3973.0,Right Back,10,Swansea City,26,['b5c3e3eb-fc9e-470d-aade-d8802027fdf2'],25,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:25.252,Pass,
,,,,,,,,,,,,,,,,2.436059,,,,,,,,,,,,e1e859cc-3cf8-4f6f-b0fe-6c506744f08c,140,,"[49.1, 67.9]",3754228,2,,,,,-1.5316007,,Right Foot,,"[50.5, 32.2]",,Ground Pass,,35.72744,,,,Ashley Williams,3644.0,,,,,,,1,From Throw In,Federico Fernández,3290.0,Right Center Back,10,Swansea City,26,['443cdcfb-e473-4df7-a334-9e3df894b3da'],29,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:29.460,Pass,
