50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,fa786136-5e7f-447e-b735-f088efa1cb57,1,,,3754290,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City,36,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 30}, {'player': {'id': 19288, 'name': 'Martín Gastón Demichelis'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 26}, {'player': {'id': 5596, 'name': 'Aleksandar Kolarov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 21}, {'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 42}, {'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 25}, {'player': {'id': 4597, 'name': 'Fabian Delph'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 18}, {'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",Manchester City,36,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,14e5b9fd-17ac-4990-ae9e-fe6c68c546f2,2,,,3754290,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City,36,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3270, 'name': 'Danny Simpson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 40123, 'name': 'Robert Huth'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 3812, 'name': 'Christian Fuchs'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 28}, {'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 26}, {'player': {'id': 3662, 'name': 'Danny Drinkwater'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 3307, 'name': 'Marc Albrighton'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 3810, 'name': 'Shinji Okazaki'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 10960, 'name': 'Jamie Vardy'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Leicester City,22,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4b08fa30-79c9-49ef-b1da-e6a326a36ff0,3,,,3754290,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City,36,['35e2a750-6766-4c40-bebb-b90635fb9391'],0,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,35e2a750-6766-4c40-bebb-b90635fb9391,4,,,3754290,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City,36,['4b08fa30-79c9-49ef-b1da-e6a326a36ff0'],0,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1a85b389-047b-48ca-ad67-06bd9ff2f19c,1761,,,3754290,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,92,Manchester City,36,['bcc19d50-c123-48fa-9ee5-eb3d7300c6a9'],0,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bcc19d50-c123-48fa-9ee5-eb3d7300c6a9,1762,,,3754290,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,92,Manchester City,36,['1a85b389-047b-48ca-ad67-06bd9ff2f19c'],0,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.601671,,,,,,,,,,,,,,17913f94-abf9-4ab6-9f8e-81fdb5419356,5,,"[61.0, 40.1]",3754290,0,,,,,-2.077895,,Right Foot,,,"[60.0, 38.3]",,Ground Pass,,2.0591261,,,,Marc Albrighton,3307.0,,,,,Kick Off,1,From Kick Off,Shinji Okazaki,3810.0,Right Center Forward,2,Leicester City,22,['d0402743-b477-4bb6-a55c-b51e9b50289f'],0,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:00.284,Pass,
,,,,,,,,,,,,,,,,0.965877,,,,,,,,,,,,,,bcebabd3-888c-4216-9a0f-ae020bad456d,8,,"[60.6, 41.5]",3754290,0,,,,,-1.6951513,,Left Foot,,,"[60.4, 39.9]",,Ground Pass,,1.6124516,,,,Danny Drinkwater,3662.0,,,,,,1,From Kick Off,Marc Albrighton,3307.0,Left Midfield,2,Leicester City,22,['d71897ab-3d7f-4692-a036-4d1141620cd2'],0,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:00.965,Pass,
,,,,,,,,,,,,,,,,3.817408,,,,,,,,,,,,,,b74057ee-880b-44fe-9183-6d115f3fda90,12,,"[54.6, 41.1]",3754290,0,,,,,-0.6754752,,Right Foot,,,"[104.4, 1.2]",,High Pass,,63.812614,,Out,,Jamie Vardy,10960.0,,,,,,1,From Kick Off,Danny Drinkwater,3662.0,Right Center Midfield,2,Leicester City,22,"['1a11a5d4-2d4f-4135-97b8-36400ed29e0e', '3f817386-3c97-4e1f-b3c8-575523645797']",2,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:02.068,Pass,True
,,,,,,,,,,,,,,,,0.982157,,,,,,,,,,,,,,dbe076f5-a607-48a0-b6f2-ee982f603517,14,,"[26.0, 80.0]",3754290,0,,,,,-0.8769291,,,,,"[35.4, 68.7]",,Low Pass,,14.698639,,,,David Josué Jiménez Silva,3064.0,,,,,Throw-in,1,From Throw In,Pablo Javier Zabaleta Girod,3052.0,Right Back,3,Manchester City,36,['da498a79-bee1-4dff-8cee-e6510eaeb32c'],16,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:16.913,Pass,
,,,,,,,,,,,,,,,,0.669291,,,,,,,,,,,,,,c143b67d-ea0d-4389-b5ce-9740f1bf82a2,18,,"[36.6, 68.5]",3754290,0,,,,,2.6395025,,Left Foot,,,"[26.4, 74.1]",,Ground Pass,,11.63615,,,,Pablo Javier Zabaleta Girod,3052.0,,,,,,1,From Throw In,David Josué Jiménez Silva,3064.0,Right Midfield,3,Manchester City,36,"['419260f0-cbc7-48c2-a6f6-4c1ac6e90b23', '434ac60a-d837-426d-ba0c-d25c12e7748f']",18,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:18.175,Pass,True
,,,,,,,,,,,,,,,,1.457122,,,,,,,,,,,,,,cd95e4b8-f522-467e-b751-272748f2f392,20,,"[27.0, 74.1]",3754290,0,,,,,-0.25070927,,Left Foot,,,"[43.4, 69.9]",,High Pass,,16.929264,,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,1,From Throw In,Pablo Javier Zabaleta Girod,3052.0,Right Back,3,Manchester City,36,"['01d93895-e169-43ee-80d4-f1a18a4375dc', '0569b5a9-58b6-4706-b842-a16ec0bd3bfd']",18,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:18.845,Pass,
