ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.605366,,,,,,,,,,,,82241dac-1cef-43a3-af87-1958c4685bbe,17,,"[43.8, 65.2]",3754284,0,,,,,-1.5773536,,Right Foot,,,"[43.6, 34.7]",,Ground Pass,,30.500656,,,,,Laurent Koscielny,3394.0,,,,,,1,From Kick Off,Per Mertesacker,3475.0,Right Center Back,2,Arsenal,1,['882515ab-a82d-45c3-9817-c723a45e888a'],8,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:08.376,Pass,
,,,,,,,,,,,,,,,,1.803497,,,,,,,,,,,,ce30095b-8024-4cb0-9c87-469f13fd61ba,20,,"[43.6, 34.7]",3754284,0,,,,,-1.1294085,,Right Foot,,,"[53.9, 12.9]",,Ground Pass,,24.110786,,,,,Ignacio Monreal Eraso,3498.0,,,,,,1,From Kick Off,Laurent Koscielny,3394.0,Left Center Back,2,Arsenal,1,['1d226c72-1a55-4017-86b8-ed637b0f7276'],10,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:10.498,Pass,
,,,,,,,,,,,,,,,,1.08108,,,,,,,,,,,,eaf0be10-144d-4ebb-b3e1-7217c8cd69f6,23,,"[55.7, 13.8]",3754284,0,,,,,2.1393209,,Left Foot,,,"[51.1, 21.0]",,Ground Pass,,8.5440035,,,,,Aaron Ramsey,3517.0,,,,,,1,From Kick Off,Ignacio Monreal Eraso,3498.0,Left Back,2,Arsenal,1,['b24fa92d-8578-4e48-b942-ed4fbd325f8c'],14,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:14.031,Pass,
,,,,,,,,,,,,,,,,3.124522,,,,,,,,,,,,88871380-82c2-46bd-aa1a-a3a962898d07,26,,"[50.5, 23.2]",3754284,0,,,,,1.532452,,Right Foot,,,"[52.0, 62.3]",,Ground Pass,,39.12876,,,,,Per Mertesacker,3475.0,,,,,,1,From Kick Off,Aaron Ramsey,3517.0,Left Defensive Midfield,2,Arsenal,1,['9ac76f2a-ce09-441a-b71f-ef07e597e434'],15,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:15.818,Pass,
,,,,,,,,,,,,,,,,1.081224,,,,,,,,,,,,2e3cfe78-a271-4e6d-9ad8-8b61db3b41ea,29,,"[56.1, 62.7]",3754284,0,,,,,-0.90027475,,Right Foot,,,"[63.0, 54.0]",,Ground Pass,,11.1040535,,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,1,From Kick Off,Per Mertesacker,3475.0,Right Center Back,2,Arsenal,1,['540eaf53-fdd6-4b9f-ab19-3f5c6fd41880'],19,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:19.874,Pass,
,,,,,,,,,,,,,,,,1.348052,,,,,,,,,,,,a8401427-c3f9-46d5-a5d8-8503ed68a5b0,32,,"[58.5, 54.0]",3754284,0,,,,,-2.5602124,,Left Foot,,,"[44.5, 44.8]",,Ground Pass,,16.752314,,,,,Laurent Koscielny,3394.0,,,,,,1,From Kick Off,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,2,Arsenal,1,['f8d6d7cd-9f9b-48ce-94e3-5663f3106f8c'],21,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:21.525,Pass,
,,,,,,,,,,,,,,,,1.340548,,,,,,,,,,,,ba2fa547-3248-429b-83b9-af556a5d2200,35,,"[46.0, 47.0]",3754284,0,,,,,1.0749018,,Right Foot,,,"[52.6, 59.2]",,Ground Pass,,13.870832,,,,,Per Mertesacker,3475.0,,,,,,1,From Kick Off,Laurent Koscielny,3394.0,Left Center Back,2,Arsenal,1,['3c1b3399-d450-462c-93af-2375ed3da2b8'],24,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:24.121,Pass,
,,,,,,,,,,,,,,,,1.449329,,,,,,,,,,,,c2b08723-11a6-4094-9bce-f9ad652a9a2a,38,,"[54.4, 59.8]",3754284,0,,,,,-0.9805566,,Right Foot,,,"[61.3, 49.5]",,Ground Pass,,12.39758,,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,1,From Kick Off,Per Mertesacker,3475.0,Right Center Back,2,Arsenal,1,['b11f58cb-30f6-453b-aaac-b6cc54e12bfa'],27,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:27.915,Pass,
,,,,,,,,,,,,,,,,1.844058,,,,,,,,,,,,36c1ae2c-a0a3-4025-af92-cb0a8f316cd6,41,,"[64.0, 38.9]",3754284,0,,,,,-1.30882,,Right Foot,,,"[72.5, 7.2]",,Ground Pass,,32.819813,,,,,Ignacio Monreal Eraso,3498.0,,,,,,1,From Kick Off,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,2,Arsenal,1,['e9d146d4-2e88-4b5d-8f86-ec4f730baa38'],31,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:31.064,Pass,
,,,,,,,,,,,,,,,,1.022474,,,,,,,,,,,,0a889003-d504-4090-b571-c652885be9fe,44,,"[75.6, 7.6]",3754284,0,,,,,2.1672974,,Left Foot,,,"[70.1, 15.7]",,Ground Pass,,9.7908125,,,,,Aaron Ramsey,3517.0,,,,,,1,From Kick Off,Ignacio Monreal Eraso,3498.0,Left Back,2,Arsenal,1,['059db5e8-d893-4853-b79a-478d2b3cf30e'],34,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:34.546,Pass,
,,,,,,,,,,,,,,,,0.666259,,,,,,,,,,,,72ff1810-02ba-4923-a56b-4fe5fc97ffa1,47,,"[74.4, 20.4]",3754284,0,,,,,3.033903,,Right Foot,,,"[70.7, 20.8]",,Ground Pass,,3.7215588,,,,,Mesut Özil,3496.0,,,,,,1,From Kick Off,Aaron Ramsey,3517.0,Left Defensive Midfield,2,Arsenal,1,['b2de01a8-b40c-4fdc-9a59-013250ebfc0b'],38,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:38.289,Pass,
,,,,,,,,,,,,,,,,0.578384,,,,,,,,,,,,df78211c-78fa-4d1d-9dc8-9fccf76a9a00,50,,"[70.6, 20.1]",3754284,0,,,,,-0.39479113,,Left Foot,,,"[79.0, 16.6]",,Ground Pass,,9.1,,,,,Alex Iwobi,3647.0,,,,,,1,From Kick Off,Mesut Özil,3496.0,Center Attacking Midfield,2,Arsenal,1,['b4f3af73-df81-40a5-b707-9e7ad43dbfe1'],39,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:39.874,Pass,
,,,,,,,,,,,,,,,,0.937934,,,,,,,,,,,,c3e30cb9-eb3d-43cb-bdbf-fc0050605efe,53,,"[79.0, 16.6]",3754284,0,,,,,2.6353352,,Right Foot,,,"[68.9, 22.2]",,Ground Pass,,11.548593,,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,1,From Kick Off,Alex Iwobi,3647.0,Left Wing,2,Arsenal,1,['246bddbb-f2e5-4a49-846e-2285d128ae63'],40,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:40.555,Pass,
,,,,,,,,,,,,,,,,1.595026,,,,,,,,,,,,892c9285-1660-4025-ab05-e7e70c2b5558,56,,"[68.9, 22.2]",3754284,0,,,,,-1.3389317,,Right Foot,,,"[70.6, 15.0]",,Ground Pass,,7.3979726,,,,,Mesut Özil,3496.0,,,,,,1,From Kick Off,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,2,Arsenal,1,['c45ac96a-3c24-41a6-8fc5-503a40dba141'],41,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:41.573,Pass,
,,,,,,,,,,,,,,,,1.155555,,,,,,,,,,,,c2f8fb54-462a-465e-8693-23d2e36ee456,59,,"[71.0, 14.8]",3754284,0,,,,,-0.8894981,,Left Foot,,,"[80.0, 3.7]",,Ground Pass,,14.290207,,,,,Ignacio Monreal Eraso,3498.0,,,,,,1,From Kick Off,Mesut Özil,3496.0,Center Attacking Midfield,2,Arsenal,1,['1cf9bb5f-d2e2-4904-9eaa-92a557478836'],43,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:43.763,Pass,
,,,,,,,,,,,,,,,,1.557725,,,,,,,,,,,,08ab7770-bdb9-473d-ba71-470db6f23b74,62,,"[80.0, 3.7]",3754284,0,,,,,2.6201582,,Left Foot,,,"[70.6, 9.1]",,Ground Pass,,10.840664,,,,,Mesut Özil,3496.0,,,,,,1,From Kick Off,Ignacio Monreal Eraso,3498.0,Left Back,2,Arsenal,1,['044dea66-f000-4af0-99a9-e77e702e400e'],44,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:44.958,Pass,
,,,,,,,,,,,,,,,,1.794894,,,,,,,,,,,,062e0009-8f3d-451c-86f9-51507da4c45b,65,,"[70.6, 9.1]",3754284,0,,,,,1.6524327,,Left Foot,,,"[69.7, 20.1]",,Ground Pass,,11.0367565,,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,1,From Kick Off,Mesut Özil,3496.0,Center Attacking Midfield,2,Arsenal,1,['871a6f81-d721-4036-8a41-62a3ecd6a6c6'],47,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:47.241,Pass,
,,,,,,,,,,,,,,,,4.757624,,,,,,,,,,,,987ccea8-c172-4665-9136-cde8f6cf8866,69,,"[71.0, 19.4]",3754284,0,,,,,-0.1796739,,Right Foot,,,"[120.0, 10.5]",,High Pass,,49.80171,,,Out,,Olivier Giroud,3604.0,,,,,,1,From Kick Off,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,2,Arsenal,1,"['1f57428b-673f-48db-81bd-67909dc9d0fc', '95a63d14-89dd-487d-a1db-862789dba3ba']",49,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:49.795,Pass,True
,,,,,,,,,,,,,,,,3.404249,,,,,,,,,,,,67586898-41e8-4bf0-9c91-2624e48615ff,71,,"[7.0, 44.1]",3754284,1,,,,,0.0890203,,Left Foot,,,"[67.5, 49.5]",,High Pass,,60.740513,,,Incomplete,,Sandro Ranieri Guimarães Cordeiro,7121.0,,,,,Goal Kick,1,From Goal Kick,Ben Foster,4053.0,Goalkeeper,3,West Bromwich Albion,27,"['4966a983-ecb1-4f37-81a1-7b18eadd6274', 'd988e741-17cc-4cc0-922f-dd5bb73b7860']",17,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:17.999,Pass,
,,,,,,,,,,,,,,,,2.153342,,,,,,,,,,,,d988e741-17cc-4cc0-922f-dd5bb73b7860,73,,"[52.6, 30.6]",3754284,1,,,,True,0.473015,,,,,"[69.6, 39.3]",,High Pass,,19.096859,,,Incomplete,,Olivier Giroud,3604.0,,,,,Recovery,1,From Goal Kick,Per Mertesacker,3475.0,Right Center Back,3,West Bromwich Albion,27,"['50abfdb3-1c43-4f12-a639-24a58c35e7e2', '67586898-41e8-4bf0-9c91-2624e48615ff', 'a9d063d4-7420-4a84-9cf2-33783813984c', 'b0fbc855-9793-45ab-8aea-d9793560871d']",21,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:21.404,Pass,True
,,,,,,,,,,,,,,,,1.770002,,,,,,,,,,,,a9d063d4-7420-4a84-9cf2-33783813984c,76,,"[50.5, 40.8]",3754284,1,,,,,-0.3864085,,Head,,,"[70.9, 32.5]",,High Pass,,22.023851,,,Incomplete,,James McClean,3514.0,,,,,Recovery,1,From Goal Kick,Jonathan Grant Evans,11012.0,Left Center Back,3,West Bromwich Albion,27,"['8da19e51-3cbf-46b7-89bd-db6ec5af26f8', '9304c238-7866-4fa5-b6e6-bcdc0ce8c08b', 'd988e741-17cc-4cc0-922f-dd5bb73b7860']",23,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:23.557,Pass,
,,,,,,,,,,,,,,,,2.217676,,,,,,,,,,,,2d548960-1bbe-40bd-9031-df403bba820f,81,,"[53.5, 53.6]",3754284,1,,,,,0.92435694,,Right Foot,,,"[65.8, 69.9]",,Ground Pass,,20.420088,,,Incomplete,,Héctor Bellerín Moruno,3511.0,,,,,,1,Regular Play,Per Mertesacker,3475.0,Right Center Back,4,Arsenal,1,"['96a0d2d1-b59f-471d-bc92-1ab41025338a', 'b4791661-7048-462b-abab-b16c1e499260', 'e0176f36-862b-470d-a323-1aee838b3af7']",26,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:26.869,Pass,True
,,,,,,,,,,,,,,,,1.269056,,,,,,,,,,,,c8cf619d-7ae8-4de5-bf5e-3e44cfe122a6,85,,"[63.4, 0.1]",3754284,1,,,,,0.30945608,,,,,"[78.1, 4.8]",,High Pass,,15.433082,,,Incomplete,,James McClean,3514.0,,,,,Throw-in,1,From Throw In,James Grant Chester,9628.0,Left Back,5,West Bromwich Albion,27,"['3ef1498b-055d-4a92-8cb2-73526e0bac4b', 'cee5dec0-3edc-4bbb-866a-c590e1f1a743']",55,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:55.787,Pass,
,,,,,,,,,,,,,,,,0.049334,,,,,,,,,,,,cee5dec0-3edc-4bbb-866a-c590e1f1a743,87,,"[42.0, 75.3]",3754284,1,,,,,0.09966865,,Head,,,"[44.0, 75.5]",,Low Pass,,2.0099752,,,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,Recovery,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,5,West Bromwich Albion,27,"['7177593f-9aec-484c-a8cd-913c05eebd52', '99cb673f-253e-4b5e-ab59-252104eae5b3', 'c8cf619d-7ae8-4de5-bf5e-3e44cfe122a6']",57,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:57.056,Pass,
,,,,,,,,,,,,,,,,1.760635,,,,,,,,,,,,0b3e3a14-4a8a-47e4-b274-f35ceeb37491,90,,"[42.5, 80.0]",3754284,2,,,,,-2.7971923,,,,,"[24.1, 73.4]",,Low Pass,,19.54789,,,,,Per Mertesacker,3475.0,,,,,Throw-in,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,6,Arsenal,1,['1c00365e-8044-4568-9501-25fff736ea1a'],3,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:03.584,Pass,
,,,,,,,,,,,,,,,,2.212938,,,,,,,,,,,,68ebc012-894a-46cd-bf2f-7200b769b7a5,93,,"[28.9, 60.0]",3754284,2,,,,,-1.2090671,,Right Foot,,,"[35.9, 41.5]",,Ground Pass,,19.78004,,,,,Laurent Koscielny,3394.0,,,,,,1,From Throw In,Per Mertesacker,3475.0,Right Center Back,6,Arsenal,1,['019aef7b-9bae-4153-aa9c-69c3c246299f'],7,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:07.024,Pass,
,,,,,,,,,,,,,,,,1.613555,,,,,,,,,,,,fa45d470-772a-4c60-9fa3-637cd4ab1f9d,96,,"[37.2, 33.5]",3754284,2,,,,,-0.9342881,,Right Foot,,,"[49.1, 17.4]",,Ground Pass,,20.020489,,,,,Aaron Ramsey,3517.0,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,6,Arsenal,1,['02a6c272-60a0-46df-aead-d668b88c3a3a'],10,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:10.297,Pass,
,,,,,,,,,,,,,,,,1.560915,,,,,,,,,,,,f8060a58-cc80-438d-95f1-a07e287cf58e,99,,"[49.1, 17.4]",3754284,2,,,,,2.5040438,,Right Foot,,,"[41.0, 23.4]",,Ground Pass,,10.080178,,,,,Laurent Koscielny,3394.0,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Left Defensive Midfield,6,Arsenal,1,['36dadd0f-1317-42e5-bc0b-ad0f3514744c'],11,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:11.947,Pass,
,,,,,,,,,,,,,,,,3.019098,,,,,,,,,,,,316373e9-5ac6-42d4-a05d-60adeee90228,102,,"[41.4, 24.3]",3754284,2,,,,,1.3775287,,Right Foot,,,"[48.7, 61.6]",,Ground Pass,,38.00763,,,,,Per Mertesacker,3475.0,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,6,Arsenal,1,['ae65e3b3-7c77-4246-b3a1-d2b8bbc2f2e6'],14,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:14.425,Pass,
,,,,,,,,,,,,,,,,1.118786,,,,,,,,,,,,32fc7b3d-b993-434a-bdec-e7637f0bc4a4,105,,"[51.2, 66.9]",3754284,2,,,,,0.8311179,,Left Foot,,,"[58.5, 74.9]",,Ground Pass,,10.83005,,,,,Héctor Bellerín Moruno,3511.0,,,,,,1,From Throw In,Per Mertesacker,3475.0,Right Center Back,6,Arsenal,1,['bd7b5bec-ba08-4e61-8a4e-dacbcfdcc7e1'],18,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:18.844,Pass,
,,,,,,,,,,,,,,,,1.368113,,,,,,,,,,,,5c3f3d38-a549-4213-acd0-1124812c5fec,108,,"[58.5, 74.9]",3754284,2,,,,,-1.6756732,,Right Foot,,,"[56.7, 57.8]",,Ground Pass,,17.194475,,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,6,Arsenal,1,['8f1a8fdb-1ac1-4f37-b47b-e6fefec9a099'],20,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:20.003,Pass,
,,,,,,,,,,,,,,,,2.540918,,,,,,,,,,,,8ce0ee04-a51a-4efc-b8cd-633ff5ff2c12,111,,"[56.3, 55.6]",3754284,2,,,,,-1.6119254,,Right Foot,,,"[55.3, 31.3]",,Ground Pass,,24.320568,,,,,Laurent Koscielny,3394.0,,,,,,1,From Throw In,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,6,Arsenal,1,['52ce7edc-67f0-4030-a403-73b8464939bb'],22,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:22.204,Pass,
