ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_penalty,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.010551,,,,,,,,,,,,3ced364f-afc9-4729-a3ca-b07b3f3187ae,16,,,"[12.7, 36.9]",3754057,0,,,,-1.2367008,,Left Foot,,,"[16.9, 24.8]",,Ground Pass,,12.808201,,Jan Vertonghen,3077.0,,,,,,,1,From Throw In,Hugo Lloris,3099.0,Goalkeeper,3,Tottenham Hotspur,38,['7e272e45-458d-4c00-9554-f80fe109e459'],23,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:23.744,Pass,
,,,,,,,,,,,,,,,,1.907797,,,,,,,,,,,,f2e2b448-01e1-4487-95b5-3be94afb8278,19,,,"[21.5, 25.0]",3754057,0,,,,1.3650278,,Left Foot,,,"[28.2, 57.1]",,Ground Pass,,32.791767,,Toby Alderweireld,20005.0,,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,3,Tottenham Hotspur,38,['31360f58-bd7c-4ddc-b17d-fbb1ccc2e3d8'],27,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:27.143,Pass,
,,,,,,,,,,,,,,,,1.989907,,,,,,,,,,,,f88f575f-caf4-4112-bffd-47fc6f76a876,22,,,"[28.2, 57.1]",3754057,0,,,,-1.6784862,,Right Foot,,,"[25.0, 27.5]",,Ground Pass,,29.77247,,Jan Vertonghen,3077.0,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,3,Tottenham Hotspur,38,['2b60d371-aee3-4d75-84d2-d3b248c31840'],30,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:30.188,Pass,
,,,,,,,,,,,,,,,,1.256418,,,,,,,,,,,,7b81fdcb-24b6-4670-9115-63b2c90a95b6,25,,,"[35.2, 20.4]",3754057,0,,,,0.6807815,,Left Foot,,,"[57.3, 38.3]",,Ground Pass,,28.43976,,Christian Dannemann Eriksen,3043.0,,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,3,Tottenham Hotspur,38,['87235e4b-ace1-460b-a451-05d15d674148'],35,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:35.195,Pass,
,,,,,,,,,,,,,,,,1.096581,,,,,,,,,,,,52efb680-40bb-4e86-a199-3a0562a1695e,28,,,"[57.3, 38.3]",3754057,0,,,,-2.8245368,,Right Foot,,,"[44.5, 34.1]",,Low Pass,,13.471452,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Right Wing,3,Tottenham Hotspur,38,['a3520c5c-06fb-479d-9609-02d4fced75a7'],36,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:36.491,Pass,
,,,,,,,,,,,,,,,,0.756415,,,,,,,,,,,,fc9d3573-cdd5-496b-b847-220c6544f7e2,31,,,"[43.6, 34.1]",3754057,0,,,,2.1892242,,Left Foot,,,"[36.2, 44.5]",,Ground Pass,,12.764012,,Toby Alderweireld,20005.0,,,,,,,1,From Throw In,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,3,Tottenham Hotspur,38,['d09e51fe-6bc8-4f1a-b8b9-ea56c01dab9b'],38,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:38.851,Pass,
,,,,,,,,,,,,,,,,1.469136,,,,,,,,,,,,447b3b8e-4479-4b4c-9da4-d4bc2184b6a7,34,,,"[35.2, 45.3]",3754057,0,,,,1.2437549,,Right Foot,,,"[44.8, 73.6]",,Ground Pass,,29.883942,,Kyle Walker,3205.0,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,3,Tottenham Hotspur,38,['e48bf917-0eed-46a5-b6d6-c32a481616c8'],40,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:40.608,Pass,
,,,,,,,,,,,,,,,,1.142962,,,,,,,,,,,,50a2279f-0321-497c-a73b-cca37b7e3dd2,38,,,"[58.2, 73.2]",3754057,0,,,,-0.5055811,,Right Foot,,,"[80.6, 60.8]",,Ground Pass,,25.603125,Incomplete,,,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,3,Tottenham Hotspur,38,"['6a7456f4-56ba-4248-9782-c53a69a201e1', 'f0273a45-6f39-446b-9732-57c94ed8da70']",43,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:43.808,Pass,True
,,,,,,,,,,,,,,,,7.260793,,,,,,,,,,,,6a7456f4-56ba-4248-9782-c53a69a201e1,39,,,"[39.5, 19.3]",3754057,0,,,,0.24014059,,Left Foot,,,"[102.8, 34.8]",,High Pass,,65.17008,Incomplete,,,,,,,,Recovery,1,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,3,Tottenham Hotspur,38,"['50a2279f-0321-497c-a73b-cca37b7e3dd2', '97d610bd-5fee-450a-9b3c-f3a865108311']",44,,,,,,,,,,,,,,,,,,Norwich City,56,00:00:44.950,Pass,
,,,,,,,,,,,,,,,,2.16946,,,,,,,,,,,,ec32c2dd-84b0-4bf6-a3b2-020d55b1388f,42,,,"[16.6, 44.8]",3754057,0,,,,-0.9897588,,Keeper Arm,,,"[31.9, 21.5]",,Low Pass,,27.874361,,Jan Vertonghen,3077.0,,,,,,,1,From Throw In,Hugo Lloris,3099.0,Goalkeeper,3,Tottenham Hotspur,38,['fc7a84b8-76e0-45cd-bd26-f5aeca64d795'],54,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:54.881,Pass,
,,,,,,,,,,,,,,,,0.973948,,,,,,,,,,,,f60d77ed-1c0f-4d5c-a880-4609e2163b12,46,,,"[52.4, 11.1]",3754057,1,,,,0.5967424,,Left Foot,,,"[83.9, 32.5]",,High Pass,,38.081623,,Harry Kane,10955.0,,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,3,Tottenham Hotspur,38,"['5c9a2674-db1a-4a77-b466-1fa93755f395', '94aa0f32-56ac-427e-9a30-5b40c3c3d578']",2,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:02.686,Pass,True
,,,,,,,,,,,,,,,,4.064559,,,,,,,,,,,,a375f7df-a8f5-4ea3-bb05-035c31bf00f1,49,,,"[83.6, 32.5]",3754057,1,,,,-0.88617915,,Right Foot,,,"[103.6, 8.0]",,Low Pass,,31.62673,Incomplete,,,,,,,,,1,From Throw In,Harry Kane,10955.0,Center Forward,3,Tottenham Hotspur,38,['97f22fb2-d0c7-47df-bbc2-d1b19ef3e536'],3,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:03.700,Pass,
,,,,,,,,,,,,,,,,1.396445,,,,,,,,,,,,475c684e-0d3f-4f18-90b0-4929dcfb790f,53,,,"[31.1, 80.0]",3754057,1,,,,-0.38050637,,,,,"[48.1, 73.2]",,High Pass,,18.30956,,Nathan Redmond,3286.0,,,,,,Throw-in,1,From Throw In,Russell Martin,21212.0,Right Back,4,Norwich City,56,['be14ce68-5fce-443b-a456-b8fefeba2bfa'],25,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:25.192,Pass,
,,,,,,,,,,,,,,,,1.148005,,,,,,,,,,,,2e899972-018a-4abc-bf48-7ba1812c1707,55,,,"[48.1, 73.2]",3754057,1,,,,-0.57309854,,Right Foot,,,"[65.3, 62.1]",,High Pass,,20.47071,Incomplete,,,,,,,,,1,From Throw In,Nathan Redmond,3286.0,Right Wing,4,Norwich City,56,['5f65634e-adfd-4b7b-bb98-1859e02c3c79'],26,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:26.588,Pass,
,,,,,,,,,,,,,,,,1.22378,,,,,,,,,,,,5f65634e-adfd-4b7b-bb98-1859e02c3c79,56,,,"[54.8, 18.0]",3754057,1,,,,-0.498257,,Head,,,"[74.1, 7.5]",,Low Pass,,21.971346,,Erik Lamela,3585.0,,,,,,Recovery,1,From Throw In,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,4,Norwich City,56,"['2b90c8cb-daca-402d-8d90-3259a5598c0f', '2e899972-018a-4abc-bf48-7ba1812c1707']",27,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:27.736,Pass,
,,,,,,,,,,,,,,,,2.002062,,,,,,,,,,,,6c894c64-d3f7-4aae-ba6d-3a6f5889238a,61,,,"[26.5, 43.5]",3754057,1,,,,-0.8335537,,Left Foot,,,"[50.2, 17.4]",,Ground Pass,,35.254787,,Robert Brady,10967.0,,,,,,Recovery,1,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,4,Norwich City,56,['9e3af279-9b18-4aec-b1a5-3f0ae0ddf4b1'],32,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:32.613,Pass,
,,,,,,,,,,,,,,,,2.387524,,,,,,,,,,,,025cb765-0b1b-405e-9066-0743c157e4a4,65,,,"[52.6, 15.1]",3754057,1,,,,-3.0655491,,Left Foot,,,"[31.6, 13.5]",,Ground Pass,,21.060863,,Martin Olsson,3576.0,,,,,,,1,From Throw In,Robert Brady,10967.0,Left Wing,4,Norwich City,56,"['44535eb6-c4e5-4f27-885f-8bd4ff7a1996', '683b076e-a1d6-47e8-89ae-f404c2992841']",35,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:35.642,Pass,True
,,,,,,,,,,,,,,,,2.445011,,,,,,,,,,,,97175d70-ee6d-45b1-befc-5c4e0064fcb2,68,,,"[28.6, 12.7]",3754057,1,,,,2.5525274,,Left Foot,,,"[6.9, 27.2]",,Ground Pass,,26.09866,,Declan Rudd,9014.0,,,,,,,1,From Throw In,Martin Olsson,3576.0,Left Back,4,Norwich City,56,['80bd048a-8a7b-40c4-b8f5-f45c2a12bb27'],38,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:38.310,Pass,
,,,,,,,,,,,,,,,,2.551468,,,,,,,,,,,,c5146ed3-7798-45a8-8d92-1e10e09a2a7c,71,,,"[7.4, 29.7]",3754057,1,,,,0.9740374,,Right Foot,,,"[34.1, 69.0]",,High Pass,,47.511894,,Russell Martin,21212.0,,,,,,,1,From Throw In,Declan Rudd,9014.0,Goalkeeper,4,Norwich City,56,['e9944789-fe4c-4d12-a980-a00c656a5aa0'],42,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:42.045,Pass,
,,,,,,,,,,,,,,,,1.294269,,,,,,,,,,,,b6d4bd81-dd81-436d-8d2d-8ef72992dadc,74,,,"[33.5, 73.0]",3754057,1,,,,-0.12510388,,Right Foot,,,"[82.8, 66.8]",,Low Pass,,49.688328,Incomplete,,,,,,,,,1,From Throw In,Russell Martin,21212.0,Right Back,4,Norwich City,56,['7badc157-2d25-4c4d-b8ee-bb21c0405507'],46,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:46.489,Pass,
,,,,,,,,,,,,,,,,1.199631,,,,,,,,,,,,7badc157-2d25-4c4d-b8ee-bb21c0405507,75,,,"[37.3, 13.3]",3754057,1,,,,0.3816787,,Head,,,"[52.0, 19.2]",,Low Pass,,15.839823,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,Recovery,1,Regular Play,Ben Davies,3086.0,Left Back,5,Tottenham Hotspur,38,"['52cc672c-e85a-4aa0-b56a-3e889e128f2c', 'b6d4bd81-dd81-436d-8d2d-8ef72992dadc']",47,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:47.783,Pass,
,,,,,,,,,,,,,,,,1.510232,,,,,,,,,,,,ce439cc0-433b-4dd9-a3b2-36a808f0b02f,78,,,"[52.0, 19.2]",3754057,1,,,,-0.6940199,,Right Foot,,,"[65.7, 7.8]",,Low Pass,,17.822739,,Erik Lamela,3585.0,,,,,,,1,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,5,Tottenham Hotspur,38,['ee089d3f-94e4-465b-b7e6-a4687c3f3e9e'],49,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:49.023,Pass,
,,,,,,,,,,,,,,,,1.402244,,,,,,,,,,,,4a67a3e5-50d8-4362-867a-97681b99fda3,82,,,"[73.6, 3.3]",3754057,1,,,,1.2254956,,Left Foot,,,"[83.6, 31.1]",,High Pass,,29.543865,Pass Offside,Harry Kane,10955.0,,,,,,,1,Regular Play,Erik Lamela,3585.0,Left Wing,5,Tottenham Hotspur,38,['b8dde660-45ae-49c1-86a1-03c7b900fc73'],52,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:52.225,Pass,
,,,,,,,,,,,,,,,,3.502035,,,,,,,,,,,,129a5f09-c6c3-4384-bf8d-87a7a8965f9a,84,,,"[37.4, 52.6]",3754057,2,,,,-0.7447165,,Right Foot,,,"[84.7, 9.0]",,High Pass,,64.32923,Incomplete,,,,,True,,,Free Kick,1,From Free Kick,Declan Rudd,9014.0,Goalkeeper,6,Norwich City,56,['5e98385a-6873-40e8-a311-e6db62432df0'],21,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:21.483,Pass,
,,,,,,,,,,,,,,,,0.949886,,,,,,,,,,,,0210febf-227b-44d2-bdd2-bea7ea298d12,87,,,"[77.4, 0.1]",3754057,2,,,,0.77188545,,,,,"[84.9, 7.4]",,Low Pass,,10.466136,,Vadis Odjidja-Ofoe,23742.0,,,,,,Throw-in,1,From Throw In,Martin Olsson,3576.0,Left Back,7,Norwich City,56,['d72d32df-e48f-4282-aad8-de57a13c9479'],42,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:42.534,Pass,
,,,,,,,,,,,,,,,,0.575543,,,,,,,,,,,,c8c3c922-de8b-4298-b6c4-163b524df060,89,,,"[84.9, 7.4]",3754057,2,,,,-2.4980915,,Right Foot,,,"[78.1, 2.3]",,Ground Pass,,8.5,,Martin Olsson,3576.0,,,,,,,1,From Throw In,Vadis Odjidja-Ofoe,23742.0,Center Attacking Midfield,7,Norwich City,56,['725241a3-9116-47f6-894c-96062666a040'],43,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:43.483,Pass,
,,,,,,,,,,,,,,,,3.5378,,,,,,,,,,,,7b8f3485-5675-4ad6-914d-bcc7cfea8a11,92,,,"[78.2, 4.1]",3754057,2,,,,0.0,,Right Foot,,,"[109.8, 4.1]",,Ground Pass,,31.6,Pass Offside,Cameron Jerome,4807.0,,,,,,,1,From Throw In,Martin Olsson,3576.0,Left Back,7,Norwich City,56,"['5bacaf8f-dc58-40e6-a7c3-e850c6e5f3f3', 'c18d15e6-9fa9-4f5b-934f-83e92990a215']",44,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:44.059,Pass,True
,,,,,,,,,,,,,,,,3.557408,,,,,,,,,,,,ad53852e-5977-4982-9d0b-47198bddab2e,94,,,"[17.5, 68.3]",3754057,3,,,,-0.51806855,,Left Foot,,,"[77.5, 34.1]",,High Pass,,69.062584,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Hugo Lloris,3099.0,Goalkeeper,8,Tottenham Hotspur,38,['301517d2-97d3-4edf-ae74-380e564437ed'],9,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:09.848,Pass,
,,,,,,,,,,,,,,,,1.194491,,,,,,,,,,,,301517d2-97d3-4edf-ae74-380e564437ed,96,,,"[42.6, 46.0]",3754057,3,,,True,0.31643146,,,,,"[53.9, 49.7]",,Low Pass,,11.890332,Incomplete,,,,,,,,Recovery,1,From Free Kick,Russell Martin,21212.0,Right Back,8,Tottenham Hotspur,38,"['299bdb18-0017-473e-89e2-79989f51b7e7', '663e018f-becf-4c5a-a1e9-901b14349e10', 'ad53852e-5977-4982-9d0b-47198bddab2e']",13,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:13.405,Pass,True
,,,,,,,,,,,,,,,,0.733078,,,,,,,,,,,,663e018f-becf-4c5a-a1e9-901b14349e10,97,,,"[66.2, 30.4]",3754057,3,,,,0.4985679,,Head,,,"[75.2, 35.3]",,Low Pass,,10.247438,Incomplete,Erik Lamela,3585.0,,,,,,Recovery,1,From Free Kick,Ben Davies,3086.0,Left Back,8,Tottenham Hotspur,38,"['301517d2-97d3-4edf-ae74-380e564437ed', '742c6de7-695c-4cbd-bc98-267f9860da55', '7de8b67d-d0d6-419a-89bb-1b93147fcedf']",14,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:14.600,Pass,
,,,,,,,,,,,,,,,,1.581711,,,,,,,,,,,,6d9fd835-0c76-46e0-92f6-9c28a551038d,100,,,"[50.7, 50.9]",3754057,3,,,,2.7287993,,Right Foot,,,"[37.0, 56.9]",,Ground Pass,,14.956269,,Russell Martin,21212.0,,,,,,Recovery,1,Regular Play,Nathan Redmond,3286.0,Right Wing,9,Norwich City,56,['c70bddd5-59b8-4d37-9d51-2f3c6b84a1e2'],16,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:16.457,Pass,
,,,,,,,,,,,,,,,,0.000459,,,,,,,,,,,,1a13f6b4-7ef4-4fd8-83b6-7a5bbd3a06f1,104,,,"[37.0, 58.1]",3754057,3,,,,-0.19739556,,Right Foot,,,"[39.0, 57.7]",,Low Pass,,2.0396078,Incomplete,,,,,,,,,1,Regular Play,Russell Martin,21212.0,Right Back,9,Norwich City,56,['7b59963e-d269-43f1-9526-197fb3ae20b4'],18,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:18.079,Pass,
,,,,,,,,,,,,,,,,1.4755,,,,,,,,,,,,b3a143af-0455-4796-a8a0-10ad6785605e,106,,,"[32.3, 80.0]",3754057,3,,,,-0.31167534,,,,,"[56.2, 72.3]",,High Pass,,25.109758,,Cameron Jerome,4807.0,,,,,,Throw-in,1,From Throw In,Russell Martin,21212.0,Right Back,10,Norwich City,56,['2c9288a6-7237-45cb-81e7-689c92865ad9'],35,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:35.470,Pass,
