ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,3.011015,,,,,,,,,,,,6228323b-1de6-455f-89a5-b7d38e922df1,16,,"[94.9, 16.7]",3754117,0,,,,,0.27197397,,Right Foot,,,"[120.0, 23.7]",,Ground Pass,,26.057821,,,Out,,Olivier Giroud,3604.0,,,,,,1,From Kick Off,Theo Walcott,3668.0,Left Wing,2,Arsenal,1,['e109dd38-5ead-4fec-bdff-60613c167032'],16,,,,,,,,,,,,,,,,,Arsenal,1,00:00:16.985,Pass,
,,,,,,,,,,,,,,,3.374188,,,,,,,,,,,,d11f5723-fd5d-4007-ad45-94da85a00185,18,,"[6.0, 44.0]",3754117,0,,,,,0.41676682,,Left Foot,,,"[69.7, 72.2]",,High Pass,,69.66297,,,,,Rudy Gestede,19362.0,,,,,Goal Kick,1,From Goal Kick,Bradley Guzan,12608.0,Goalkeeper,3,Aston Villa,59,['4c719953-68ae-4aec-8901-207700220dd2'],43,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:43.054,Pass,
,,,,,,,,,,,,,,,1.154611,,,,,,,,,,,,b0491391-e50a-4711-bbbd-441e630448cc,20,,"[69.7, 72.2]",3754117,0,,,,,0.08550529,,Head,,,"[83.7, 73.4]",,High Pass,,14.051334,,,Incomplete,,,,,,,,,1,From Goal Kick,Rudy Gestede,19362.0,Center Forward,3,Aston Villa,59,['64c1039f-b47e-45d3-bf9a-fc76a94f8a2a'],46,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:46.428,Pass,
,,,,,,,,,,,,,,,1.929058,,,,,,,,,,,,64c1039f-b47e-45d3-bf9a-fc76a94f8a2a,21,,"[36.4, 6.7]",3754117,0,,,,,0.5565993,,Head,,,"[45.4, 12.3]",,High Pass,,10.6,,,Incomplete,,Aaron Ramsey,3517.0,,,,,Recovery,1,From Goal Kick,Ignacio Monreal Eraso,3498.0,Left Back,3,Aston Villa,59,"['1fd94cce-aecc-4ca8-b060-cdb022342559', '977a431a-f72b-4b12-84cd-78826f890c7a', 'b0491391-e50a-4711-bbbd-441e630448cc']",47,,,,,,,,,,,,,,,,,Arsenal,1,00:00:47.583,Pass,
,,,,,,,,,,,,,,,0.598583,,,,,,,,,,,,977a431a-f72b-4b12-84cd-78826f890c7a,24,,"[74.7, 67.8]",3754117,0,,,,True,-0.59447503,,,,,"[81.8, 63.0]",,Low Pass,,8.570297,,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Rudy Gestede,19362.0,Center Forward,3,Aston Villa,59,"['1379a3d9-04ab-4772-b384-4ab58e0bd62d', '64c1039f-b47e-45d3-bf9a-fc76a94f8a2a', 'ac071200-94a0-46b6-840a-957cf0afec33']",49,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:49.512,Pass,True
,,,,,,,,,,,,,,,0.859658,,,,,,,,,,,,1379a3d9-04ab-4772-b384-4ab58e0bd62d,25,,"[38.3, 17.1]",3754117,0,,,,,-0.9934543,,Head,,,"[45.4, 6.2]",,High Pass,,13.008459,,,,,Theo Walcott,3668.0,,,,,Recovery,1,From Goal Kick,Mathieu Flamini,6631.0,Right Center Midfield,3,Aston Villa,59,"['386e191d-9880-4a03-99a5-0fafcf03b3c9', '977a431a-f72b-4b12-84cd-78826f890c7a']",50,,,,,,,,,,,,,,,,,Arsenal,1,00:00:50.110,Pass,
,,,,,,,,,,,,,,,1.706494,,,,,,,,,,,,605159da-a3db-4b12-abdd-c71fa0b5bbe3,33,,"[88.1, 75.9]",3754117,0,,,,,-1.0555514,,Right Foot,,,"[92.8, 67.6]",,Ground Pass,,9.538343,,,,,Scott Sinclair,11117.0,,,,,,1,From Goal Kick,Rudy Gestede,19362.0,Center Forward,3,Aston Villa,59,['0e0034bd-219a-445c-815f-b93f99c40b6d'],54,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:54.577,Pass,
,,,,,,,,,,,,,,,1.070642,,,,,,,,,,,,d3e304c8-3535-4fb8-a61f-a159673dea43,42,,"[104.5, 65.7]",3754117,0,,,,,-1.3383411,,Right Foot,True,,"[110.3, 41.2]",,High Pass,,25.177172,,,Incomplete,,Jordan Ayew,3450.0,,,,,,1,From Goal Kick,Rudy Gestede,19362.0,Center Forward,3,Aston Villa,59,"['14c85b83-8bd9-4599-b6fe-6311d6e9b3c1', '2ac10dd9-3a95-4a9d-94b3-664c888d6e9d', 'f47ce4cc-8339-4a1e-804a-c050c479419b']",58,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:58.416,Pass,True
,,,,,,,,,,,,,,,2.315863,,,,,,,,,,,,38442bc4-4372-45ab-bd48-00ae44ce7bee,48,,"[27.0, 78.3]",3754117,1,,,,,-0.765158,,Right Foot,,,"[39.6, 66.2]",,Ground Pass,,17.469116,,,Incomplete,,,,,,,,,1,From Goal Kick,Héctor Bellerín Moruno,3511.0,Right Back,3,Aston Villa,59,['c419f646-c241-4705-bb49-a8cf7888f431'],4,,,,,,,,,,,,,,,,,Arsenal,1,00:01:04.628,Pass,
,,,,,,,,,,,,,,,1.10551,,,,,,,,,,,,c419f646-c241-4705-bb49-a8cf7888f431,49,,"[80.5, 13.9]",3754117,1,,,,,-1.0467242,,Right Foot,,,"[86.8, 3.0]",,Ground Pass,,12.589679,,,,,Jordan Ayew,3450.0,,,,,Recovery,1,From Goal Kick,Idrissa Gana Gueye,3436.0,Left Center Midfield,3,Aston Villa,59,"['38442bc4-4372-45ab-bd48-00ae44ce7bee', '5982b48d-c715-4376-ab81-2a40ef112f07']",6,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:06.943,Pass,
,,,,,,,,,,,,,,,0.685755,,,,,,,,,,,,ae9c27b5-bf01-406c-9f7b-51eb97b4c3ad,52,,"[85.8, 3.0]",3754117,1,,,,,3.1103528,,Right Foot,,,"[76.2, 3.3]",,Ground Pass,,9.604687,,,,,Idrissa Gana Gueye,3436.0,,,,,,1,From Goal Kick,Jordan Ayew,3450.0,Left Wing,3,Aston Villa,59,['6db63030-aca5-480b-a1a7-4001cb925ede'],9,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:09.505,Pass,
,,,,,,,,,,,,,,,0.864677,,,,,,,,,,,,b7dd8bcb-b892-4ab4-b8bb-383f31c2fe6a,56,,"[76.0, 2.8]",3754117,1,,,,,3.107992,,Right Foot,,,"[64.1, 3.2]",,Ground Pass,,11.906721,,,,,Leandro Bacuna,9533.0,,,,,,1,From Goal Kick,Idrissa Gana Gueye,3436.0,Left Center Midfield,3,Aston Villa,59,"['508c3cfc-2ccd-4a78-96be-0bbd1ba23447', '6d6d2d42-71d1-44a4-9352-0abef3f755ad']",11,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:11.366,Pass,True
,,,,,,,,,,,,,,,2.314203,,,,,,,,,,,,e340b723-fa1b-4789-9819-af5735c3e067,60,,"[62.9, 3.0]",3754117,1,,,,,2.360344,,Right Foot,,,"[38.7, 27.0]",,Ground Pass,,34.08284,,,,,Joleon Lescott,20285.0,,,,,,1,From Goal Kick,Leandro Bacuna,9533.0,Left Back,3,Aston Villa,59,"['ab12db38-cf52-4b45-821a-ec09531fd72a', 'bc9609de-17c8-4234-9cfe-ff8034d4b0b2']",13,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:13.344,Pass,True
,,,,,,,,,,,,,,,1.950487,,,,,,,,,,,,005cf1eb-34f1-43fb-852e-e59449ea310c,63,,"[38.9, 31.8]",3754117,1,,,,,1.5527803,,Left Foot,,,"[39.5, 65.1]",,Ground Pass,,33.305405,,,,,Tetchi Jores Charlemagne Ulrich Okore,24380.0,,,,,,1,From Goal Kick,Joleon Lescott,20285.0,Left Center Back,3,Aston Villa,59,['c192048d-3300-4051-a544-ad139ae5a161'],17,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:17.137,Pass,
,,,,,,,,,,,,,,,1.483367,,,,,,,,,,,,fc8fd234-1e6a-4ca2-a7b7-26c6fa996f5f,66,,"[39.5, 65.1]",3754117,1,,,,,-1.610775,,Right Foot,,,"[38.3, 35.1]",,Ground Pass,,30.02399,,,,,Joleon Lescott,20285.0,,,,,,1,From Goal Kick,Tetchi Jores Charlemagne Ulrich Okore,24380.0,Right Center Back,3,Aston Villa,59,['b2038dad-212f-4fda-8934-684b7e9a92dd'],20,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:20.409,Pass,
,,,,,,,,,,,,,,,1.725224,,,,,,,,,,,,f6ec45e2-0d5e-41fb-9309-861387117af2,69,,"[38.5, 33.4]",3754117,1,,,,,-1.3760185,,Left Foot,,,"[41.4, 18.7]",,Ground Pass,,14.983324,,,,,Idrissa Gana Gueye,3436.0,,,,,,1,From Goal Kick,Joleon Lescott,20285.0,Left Center Back,3,Aston Villa,59,['a07117f5-1c2b-4f5f-ba5b-eb4305df3f1b'],22,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:22.919,Pass,
,,,,,,,,,,,,,,,0.658772,,,,,,,,,,,,dce35173-5b26-46d0-86bb-79355a1fa500,72,,"[51.6, 20.9]",3754117,1,,,,,0.5880026,,Right Foot,,,"[57.6, 24.9]",,Ground Pass,,7.2111025,,,,,Jordan Veretout,7153.0,,,,,,1,From Goal Kick,Idrissa Gana Gueye,3436.0,Left Center Midfield,3,Aston Villa,59,['521c5a16-0432-4fc2-b90d-3038e5ec1753'],27,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:27.517,Pass,
,,,,,,,,,,,,,,,1.357729,,,,,,,,,,,,bea828e1-d5c3-427f-b327-5840bbc3f2c6,75,,"[53.1, 25.5]",3754117,1,,,,,1.9240208,,Right Foot,,,"[45.8, 45.3]",,Ground Pass,,21.102844,,,,,Carlos Alberto Sánchez Moreno,5685.0,,,,,,1,From Goal Kick,Jordan Veretout,7153.0,Right Center Midfield,3,Aston Villa,59,['decac958-8c54-4c46-aa98-cad0cd22c370'],29,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:29.208,Pass,
,,,,,,,,,,,,,,,1.191488,,,,,,,,,,,,86c32a2d-d7c0-4448-8995-2a5e3201db49,78,,"[49.9, 51.1]",3754117,1,,,,,1.3093752,,Right Foot,,,"[56.0, 73.9]",,Ground Pass,,23.601906,,,,,Alan Hutton,9642.0,,,,,,1,From Goal Kick,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,3,Aston Villa,59,['0054e580-50f0-4741-9990-7e82a55331b1'],32,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:32.515,Pass,
,,,,,,,,,,,,,,,1.190278,,,,,,,,,,,,285e9c01-2355-4306-98ae-12592ce72ba9,81,,"[56.4, 73.9]",3754117,1,,,,,-2.5337906,,Right Foot,,,"[44.9, 65.9]",,Ground Pass,,14.008925,,,,,Carlos Alberto Sánchez Moreno,5685.0,,,,,,1,From Goal Kick,Alan Hutton,9642.0,Right Back,3,Aston Villa,59,['fccecb0c-4c5d-4dcc-860f-8bac19800da7'],34,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:34.889,Pass,
,,,,,,,,,,,,,,,1.464544,,,,,,,,,,,,7b327554-34bb-4c6c-bb1c-8d711aed19e0,84,,"[44.9, 64.1]",3754117,1,,,,,-1.4046406,,Right Foot,,,"[47.6, 48.0]",,Ground Pass,,16.324827,,,,,Idrissa Gana Gueye,3436.0,,,,,,1,From Goal Kick,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,3,Aston Villa,59,['fe26cd80-e2da-4ef9-8f4a-d9a35af7c900'],37,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:37.334,Pass,
,,,,,,,,,,,,,,,0.990794,,,,,,,,,,,,7ba7f73a-523b-4c66-a6d4-cd2b8657263f,86,,"[47.0, 48.0]",3754117,1,,,,,2.4740665,,Right Foot,,,"[38.5, 54.7]",,Ground Pass,,10.823123,,,,,Carlos Alberto Sánchez Moreno,5685.0,,,,,,1,From Goal Kick,Idrissa Gana Gueye,3436.0,Left Center Midfield,3,Aston Villa,59,['cc2698ab-f73b-4d6f-8ba9-31573c567c6a'],38,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:38.798,Pass,
,,,,,,,,,,,,,,,1.499025,,,,,,,,,,,,3713b204-2f5e-47fb-ac4f-38dba1618594,89,,"[38.5, 54.7]",3754117,1,,,,,0.89549106,,Right Foot,,,"[55.8, 76.3]",,Low Pass,,27.673994,,,,,Alan Hutton,9642.0,,,,,,1,From Goal Kick,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,3,Aston Villa,59,['7e39cd0e-1b26-44ef-94c2-48c921d21462'],43,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:43.582,Pass,
,,,,,,,,,,,,,,,2.472178,,,,,,,,,,,,fb8fe345-0bd4-403d-bd4f-65b5e30f49e3,92,,"[55.8, 76.3]",3754117,1,,,,,-2.8753407,,Right Foot,,,"[39.3, 71.8]",,Low Pass,,17.10263,,,,,Tetchi Jores Charlemagne Ulrich Okore,24380.0,,,,,,1,From Goal Kick,Alan Hutton,9642.0,Right Back,3,Aston Villa,59,['89c3adf6-2fbe-4136-a343-edf2baabcf4e'],45,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:45.128,Pass,
,,,,,,,,,,,,,,,2.524597,,,,,,,,,,,,3d7de407-c2e3-449f-8bd5-dba3348264fe,95,,"[38.7, 71.4]",3754117,1,,,,,-2.5031278,,Right Foot,,,"[10.0, 50.1]",,Low Pass,,35.74045,,,,,Bradley Guzan,12608.0,,,,,,1,From Goal Kick,Tetchi Jores Charlemagne Ulrich Okore,24380.0,Right Center Back,3,Aston Villa,59,['82ab8cbd-78c2-4b41-a7ae-84e3b37e9809'],48,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:48.467,Pass,
,,,,,,,,,,,,,,,3.044515,,,,,,,,,,,,30cb8e17-2216-493b-848f-0331d43db2ef,98,,"[14.1, 51.6]",3754117,1,,,,,-0.27331272,,Left Foot,,,"[75.1, 34.5]",,High Pass,,63.35148,,,,,Rudy Gestede,19362.0,,,,,,1,From Goal Kick,Bradley Guzan,12608.0,Goalkeeper,3,Aston Villa,59,['6b7f15a7-283b-4e9a-9eec-83f4f8101b19'],59,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:59.637,Pass,
,,,,,,,,,,,,,,,1.207108,,,,,,,,,,,,2ac4bf45-7cb3-4fc7-a49f-d11f3b4fbd3f,101,,"[75.1, 34.5]",3754117,2,,,,True,0.10827059,,,,,"[84.3, 35.5]",,High Pass,,9.254189,,,,,Jordan Ayew,3450.0,,,,,,1,From Goal Kick,Rudy Gestede,19362.0,Center Forward,3,Aston Villa,59,"['0ffaa05b-8eef-4ef2-b6fd-6e0a8c031c91', 'c57e5f42-4f66-4138-b123-92e5c3555900']",2,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:02.682,Pass,True
,,,,,,,,,,,,,,,2.897445,,,,,,,,,,,,5780a597-0047-4c27-94a3-61f12daff7ff,105,,"[86.6, 43.9]",3754117,2,,,,,1.5290296,,Right Foot,,,"[88.0, 77.4]",,Low Pass,,33.52924,,,,,Alan Hutton,9642.0,,,,,,1,From Goal Kick,Jordan Ayew,3450.0,Left Wing,3,Aston Villa,59,"['1ee1946a-0f84-4cc5-a77a-32af87497b9c', '650a4cf5-5910-43d3-bd30-ba3cd0d61bd3']",5,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:05.369,Pass,True
,,,,,,,,,,,,,,,1.451259,,,,,,,,,,,,65713567-5b19-4116-b145-4e04cd3ef350,108,,"[88.3, 74.3]",3754117,2,,,,,-0.89149183,,Right Foot,,,"[105.5, 53.0]",,High Pass,,27.377546,,,,,Scott Sinclair,11117.0,,,,,,1,From Goal Kick,Alan Hutton,9642.0,Right Back,3,Aston Villa,59,['fe08229f-223a-4801-a9aa-ce51da6eeb56'],10,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:10.518,Pass,
,,,,,,,,,,,,,,,2.043645,,,,,,,,,,,,f21ba002-ff81-4842-8acc-3c08abda61c6,113,,"[85.8, 65.3]",3754117,2,,,,True,-0.7634237,,,,,"[95.1, 56.4]",,High Pass,,12.872451,,,Incomplete,,Jordan Ayew,3450.0,,,,,Recovery,1,From Goal Kick,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,3,Aston Villa,59,"['2e55b747-097e-4b96-943a-a9f164647cf6', '6f4f2025-2743-48a2-8ca1-0cfb079d4a1b', '809e2423-3120-4dbc-8238-b19eadf17888']",14,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:14.506,Pass,True
,,,,,,,,,,,,,,,0.773779,,,,,,,,,,,,4911c406-195b-4318-a937-5173569d3a35,118,,"[86.6, 55.5]",3754117,2,,,,,0.058755822,,Right Foot,,,"[96.8, 56.1]",,High Pass,,10.217632,,,,,Scott Sinclair,11117.0,,,,,Recovery,1,From Goal Kick,Jordan Veretout,7153.0,Right Center Midfield,3,Aston Villa,59,['a0293a56-e856-4470-b7dc-40d83ec2f07b'],17,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:17.732,Pass,
,,,,,,,,,,,,,,,2.142085,,,,,,,,,,,,53e90a5a-ccfa-459b-81a5-1cd1ef77f629,126,,"[19.6, 23.9]",3754117,2,,,,,-0.9600704,,Right Foot,,,"[23.1, 18.9]",,High Pass,,6.1032777,,,,,Aaron Ramsey,3517.0,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,4,Arsenal,1,['f42dfa98-b00a-4337-9746-10da6f8f2885'],21,,,,,,,,,,,,,,,,,Arsenal,1,00:02:21.581,Pass,
,,,,,,,,,,,,,,,0.657131,,,,,,,,,,,,821fbc11-db15-4dcc-8cf7-6099a8098930,129,,"[23.1, 19.2]",3754117,2,,,,,0.4048918,,Head,,,"[27.3, 21.0]",,Low Pass,,4.5694637,,,,,Mesut Özil,3496.0,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Left Center Midfield,4,Arsenal,1,['5afb6dbc-3467-4d07-84a5-531443866b41'],23,,,,,,,,,,,,,,,,,Arsenal,1,00:02:23.723,Pass,
