ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.063538,,,,,,,,,,,,,,,52eca13f-94dd-46d8-9e95-219b7387727c,13,,"[60.9, 32.7]",3754287,0,,,,,-0.11065722,,Head,,,"[74.4, 31.2]",,High Pass,,13.583077,Incomplete,,,,,,,,Recovery,1,From Kick Off,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,2,Watford,23,"['232e8ccc-1289-4bd9-ab57-72eb77255ec5', '508cfd11-d8fc-45ee-9eae-ea7c20bebecd']",6,,,,,,,,,,,,,,,,,Chelsea,33,00:00:06.916,Pass,
,,,,,,,,,,,,,,,,,3.034689,,,,,,,,,,,,,,,508cfd11-d8fc-45ee-9eae-ea7c20bebecd,14,,"[45.7, 48.9]",3754287,0,,,,,0.31396586,,Right Foot,,,"[88.2, 62.7]",,Low Pass,,44.684338,Incomplete,,,,,,,,Recovery,1,From Kick Off,Ben Watson,3626.0,Left Center Midfield,2,Watford,23,"['52eca13f-94dd-46d8-9e95-219b7387727c', '961fb2b9-a6c7-4293-ac93-6312827f1db8']",7,,,,,,,,,,,,,,,,,Watford,23,00:00:07.980,Pass,
,,,,,,,,,,,,,,,,,2.168095,,,,,,,,,,,,,,,4b53a955-ab23-41db-a63f-fe9305e2ee07,17,,"[27.8, 24.8]",3754287,0,,,,,1.6261414,,Left Foot,,,"[25.8, 60.9]",,Ground Pass,,36.155357,,,Gary Cahill,3645.0,,,,,,1,Regular Play,John Terry,20287.0,Left Center Back,3,Chelsea,33,['78b8376d-5411-49e7-9c85-927a057ed6aa'],14,,,,,,,,,,,,,,,,,Chelsea,33,00:00:14.834,Pass,
,,,,,,,,,,,,,,,,,1.250231,,,,,,,,,,,,,,,0fd4b9cf-db7a-4630-86dd-cc5eb76159bc,20,,"[38.9, 56.3]",3754287,0,,,,,-1.4926426,,Right Foot,,,"[41.5, 23.1]",,Ground Pass,,33.30165,,,Nemanja Matić,3381.0,,,,,,1,Regular Play,Gary Cahill,3645.0,Right Center Back,3,Chelsea,33,['a815dc4f-53ee-4533-9abb-1526afe1d750'],21,,,,,,,,,,,,,,,,,Chelsea,33,00:00:21.552,Pass,
,,,,,,,,,,,,,,,,,2.196716,,,,,,,,,,,,,,,6b0a85b4-8c61-4de2-bdf1-7cf61bc35cef,23,,"[42.8, 29.5]",3754287,0,,,,,1.567463,,Left Foot,,,"[42.9, 59.5]",,Ground Pass,,30.000166,,,Gary Cahill,3645.0,,,,,,1,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,3,Chelsea,33,['a7078490-00ce-49cd-bfb7-ddb781dd1a5c'],25,,,,,,,,,,,,,,,,,Chelsea,33,00:00:25.087,Pass,
,,,,,,,,,,,,,,,,,1.595936,,,,,,,,,,,,,,,4d27310d-6f46-49d8-984d-c2728503f958,26,,"[50.1, 59.6]",3754287,0,,,,,0.71599114,,Right Foot,,,"[70.1, 77.0]",,Ground Pass,,26.50962,,,Willian Borges da Silva,3472.0,,,,,,1,Regular Play,Gary Cahill,3645.0,Right Center Back,3,Chelsea,33,['113e2f22-93aa-40d3-89a8-8c4b584025b0'],28,,,,,,,,,,,,,,,,,Chelsea,33,00:00:28.999,Pass,
,,,,,,,,,,,,,,,,,1.001432,,,,,,,,,,,,,,,41eecaf6-389c-4b19-8bbf-aacfb617318f,30,,"[73.4, 69.9]",3754287,0,,,,,-2.9212303,,Right Foot,,,"[60.9, 67.1]",,Ground Pass,,12.809762,,,Nemanja Matić,3381.0,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Right Wing,3,Chelsea,33,['beada69b-caff-4211-b9fe-2dae69534d8b'],36,,,,,,,,,,,,,,,,,Chelsea,33,00:00:36.846,Pass,
,,,,,,,,,,,,,,,,,0.876183,,,,,,,,,,,,,,,5cafeb7f-9f96-45e2-8cd1-236897be4a0b,33,,"[60.9, 67.1]",3754287,0,,,,,0.9484935,,Left Foot,,,"[67.5, 76.3]",,Ground Pass,,11.322544,,,Branislav Ivanović,5594.0,,,,,,1,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,3,Chelsea,33,['c5600982-6e26-4fd0-9639-a86ff1ffbe8a'],37,,,,,,,,,,,,,,,,,Chelsea,33,00:00:37.927,Pass,
,,,,,,,,,,,,,,,,,2.786689,,,,,,,,,,,,,,,b5721716-d33c-401e-ad61-3a4e75524d07,36,,"[64.7, 76.2]",3754287,0,,,,,-2.316403,,Right Foot,,,"[44.2, 54.0]",,Ground Pass,,30.217379,,,Gary Cahill,3645.0,,,,,,1,Regular Play,Branislav Ivanović,5594.0,Right Back,3,Chelsea,33,['fbb5d636-1942-4ae2-930a-c0b9bd59057b'],40,,,,,,,,,,,,,,,,,Chelsea,33,00:00:40.043,Pass,
,,,,,,,,,,,,,,,,,1.640136,,,,,,,,,,,,,,,f92c43b2-cdcf-4b37-81b7-f06f1607283a,38,,"[44.2, 54.0]",3754287,0,,,,,-1.590635,,Right Foot,,,"[43.7, 28.8]",,Ground Pass,,25.20496,,,John Terry,20287.0,,,,,,1,Regular Play,Gary Cahill,3645.0,Right Center Back,3,Chelsea,33,['51eadc7b-4ff6-4174-9781-9cef7cad53d8'],42,,,,,,,,,,,,,,,,,Chelsea,33,00:00:42.829,Pass,
,,,,,,,,,,,,,,,,,1.4534,,,,,,,,,,,,,,,b3b5138f-2190-4c97-81a5-abebf80b7516,41,,"[43.7, 28.8]",3754287,0,,,,,1.5812126,,Left Foot,,,"[43.4, 57.6]",,Low Pass,,28.801563,,,Gary Cahill,3645.0,,,,,,1,Regular Play,John Terry,20287.0,Left Center Back,3,Chelsea,33,['664c7ddd-a309-4e8f-a31a-c47b7cec4495'],44,,,,,,,,,,,,,,,,,Chelsea,33,00:00:44.509,Pass,
,,,,,,,,,,,,,,,,,1.148628,,,,,,,,,,,,,,,6fdd4ec4-13bd-4263-9508-65dd53f9ca7c,44,,"[43.4, 57.9]",3754287,0,,,,,0.21109334,,Left Foot,,,"[46.2, 58.5]",,Ground Pass,,2.8635643,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,1,Regular Play,Gary Cahill,3645.0,Right Center Back,3,Chelsea,33,['8f5ea9d7-f06a-4c9c-b94c-aaee98322686'],48,,,,,,,,,,,,,,,,,Chelsea,33,00:00:48.254,Pass,
,,,,,,,,,,,,,,,,,1.622583,,,,,,,,,,,,,,,a31da55f-f977-4e6f-a377-f75c0ee02d1f,47,,"[52.0, 49.8]",3754287,0,,,,,-1.6318713,,Right Foot,,,"[50.3, 22.0]",,Ground Pass,,27.85193,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,3,Chelsea,33,['f23aec92-13bf-4d9d-a59f-9b93f67376d6'],53,,,,,,,,,,,,,,,,,Chelsea,33,00:00:53.585,Pass,
,,,,,,,,,,,,,,,,,1.131343,,,,,,,,,,,,,,,fa019224-00ad-41f9-b39d-ff1e0c6621b5,50,,"[61.2, 16.8]",3754287,0,,,,,-0.5803982,,Right Foot,,,"[79.5, 4.8]",,Ground Pass,,21.883556,,,César Azpilicueta Tanco,3957.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,3,Chelsea,33,['51ff515e-3cd3-467b-8386-cc55aa9f81e8'],57,,,,,,,,,,,,,,,,,Chelsea,33,00:00:57.334,Pass,
,,,,,,,,,,,,,,,,,1.314412,,,,,,,,,,,,,,,9568211c-e1b5-4236-a56e-79d8c6439060,55,,"[28.4, 80.0]",3754287,1,,True,,,-0.042445533,,,,,"[54.3, 78.9]",,High Pass,,25.92335,Out,,,,,,,,Throw-in,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,4,Watford,23,,26,,,,,,,,,,,,,,,,,Watford,23,00:01:26.148,Pass,
,,,,,,,,,,,,,,,,,1.216182,,,,,,,,,,,,,,,14b20f2b-8ba9-4856-8b25-f10bce317acc,56,,"[55.8, 0.1]",3754287,1,,,,,2.4775465,,,,,"[42.0, 10.9]",,Low Pass,,17.523699,,,John Terry,20287.0,,,,,Throw-in,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,5,Chelsea,33,['84c17b8c-2e54-4e50-b1b2-647a7c99665a'],29,,,,,,,,,,,,,,,,,Chelsea,33,00:01:29.683,Pass,
,,,,,,,,,,,,,,,,,1.921515,,,,,,,,,,,,,,,51922499-73ef-4213-9c15-c21abd9d8299,59,,"[42.3, 14.9]",3754287,1,,,,,1.6667573,,Left Foot,,,"[38.7, 52.3]",,Ground Pass,,37.57286,,,Gary Cahill,3645.0,,,,,,1,From Throw In,John Terry,20287.0,Left Center Back,5,Chelsea,33,['e0d86a1c-5e80-4dbd-b98a-628b6f611ed0'],32,,,,,,,,,,,,,,,,,Chelsea,33,00:01:32.651,Pass,
,,,,,,,,,,,,,,,,,1.42178,,,,,,,,,,,,,,,453a277e-ef4a-4b96-ad76-c3d479973eed,62,,"[38.4, 54.1]",3754287,1,,,,,1.0439917,,Right Foot,,,"[49.8, 73.7]",,Ground Pass,,22.674215,,,Branislav Ivanović,5594.0,,,,,,1,From Throw In,Gary Cahill,3645.0,Right Center Back,5,Chelsea,33,['ae0512c1-1617-4b2f-a10b-197e922a26ed'],35,,,,,,,,,,,,,,,,,Chelsea,33,00:01:35.879,Pass,
,,,,,,,,,,,,,,,,,0.800623,,,,,,,,,,,,,,,8948c7bd-2c31-404a-84d1-60c3b595226b,65,,"[51.9, 75.6]",3754287,1,,,,,-1.5569084,,Right Foot,,,"[52.0, 68.4]",,Ground Pass,,7.2006946,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,1,From Throw In,Branislav Ivanović,5594.0,Right Back,5,Chelsea,33,['63acb58b-b80a-4cdf-a712-93747c226832'],39,,,,,,,,,,,,,,,,,Chelsea,33,00:01:39.140,Pass,
,,,,,,,,,,,,,,,,,5.294262,,,,,,,,,,,,,,,1ed8d259-0814-4146-96f3-aeebfe619248,68,,"[55.1, 67.7]",3754287,1,,,,,-0.087602645,,Right Foot,,,"[120.0, 62.0]",,High Pass,,65.149826,Out,,,,,,,,,1,From Throw In,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,5,Chelsea,33,,41,,,,,,,,,,,,,,,,,Chelsea,33,00:01:41.320,Pass,
,,,,,,,,,,,,,,,,,3.552443,,,,,,,,,,,,,,,eff234af-db7c-4387-869d-97bb63f7f07e,69,,"[6.0, 36.0]",3754287,2,,,,,-0.25691742,,Left Foot,,,"[78.7, 16.9]",,High Pass,,75.167145,,,Troy Deeney,3454.0,,,,,Goal Kick,1,From Goal Kick,Heurelho da Silva Gomes,3522.0,Goalkeeper,6,Watford,23,['fda83050-d5a0-4efd-a540-3acb2d03bc7a'],10,,,,,,,,,,,,,,,,,Watford,23,00:02:10.627,Pass,
,,,,,,,,,,,,,,,,,1.481652,,,,,,,,,,,,,,,b19249e0-1057-4e05-acc4-7ef10c061194,71,,"[78.7, 16.9]",3754287,2,,,,,0.06548002,,Head,,,"[97.0, 18.1]",,Low Pass,,18.339302,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,1,From Goal Kick,Troy Deeney,3454.0,Left Center Forward,6,Watford,23,"['3a185375-16fe-4478-bc3a-4e298b12fcb0', 'cdbe4249-f04a-4188-a13d-98f8f043717f']",14,,,,,,,,,,,,,,,,,Watford,23,00:02:14.180,Pass,
,,,,,,,,,,,,,,,,,3.386065,,,,,,,,,,,,,,,3a185375-16fe-4478-bc3a-4e298b12fcb0,73,,"[23.1, 62.0]",3754287,2,,,,,0.43711585,,Right Foot,,,"[56.7, 77.7]",,High Pass,,37.08706,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Gary Cahill,3645.0,Right Center Back,6,Watford,23,"['661a91c4-c84b-455b-a630-c510fcb26cf2', 'b19249e0-1057-4e05-acc4-7ef10c061194']",15,,,,,,,,,,,,,,,,,Chelsea,33,00:02:15.661,Pass,
,,,,,,,,,,,,,,,,,2.66569,,,,,,,,,,,,,,,f179792c-6926-4033-a839-82f62cd6edb3,76,,"[56.1, 80.0]",3754287,2,,,,,-2.8278992,,,,,"[22.5, 69.1]",,Low Pass,,35.323788,,,Gary Cahill,3645.0,,,,,Throw-in,1,From Throw In,Branislav Ivanović,5594.0,Right Back,7,Chelsea,33,['b0575d5a-08eb-4a6b-9b55-1ede16a1a081'],28,,,,,,,,,,,,,,,,,Chelsea,33,00:02:28.580,Pass,
,,,,,,,,,,,,,,,,,1.914389,,,,,,,,,,,,,,,da9ac9a2-452d-4118-9c8c-0e218c7e52d8,79,,"[27.0, 62.4]",3754287,2,,,,,-1.4731487,,Right Foot,,,"[29.4, 37.9]",,Ground Pass,,24.61727,,,John Terry,20287.0,,,,,,1,From Throw In,Gary Cahill,3645.0,Right Center Back,7,Chelsea,33,['4f5e960a-d729-4a3e-bfa9-6f52bce0f514'],32,,,,,,,,,,,,,,,,,Chelsea,33,00:02:32.854,Pass,
,,,,,,,,,,,,,,,,,1.296516,,,,,,,,,,,,,,,237fed1a-1312-4b85-bf5a-6c76822b8c5e,82,,"[29.4, 37.9]",3754287,2,,,,,0.096473776,,Left Foot,,,"[35.6, 38.5]",,Ground Pass,,6.228965,,,Nemanja Matić,3381.0,,,,,,1,From Throw In,John Terry,20287.0,Left Center Back,7,Chelsea,33,['c6aaa33d-57f7-48f2-8ece-46a5f1f7b016'],34,,,,,,,,,,,,,,,,,Chelsea,33,00:02:34.800,Pass,
,,,,,,,,,,,,,,,,,1.81563,,,,,,,,,,,,,,,c8ff6827-d1b8-44e1-bb40-c74ad6616c1f,85,,"[48.1, 40.2]",3754287,2,,,,,1.760208,,Left Foot,,,"[44.4, 59.5]",,Ground Pass,,19.651463,,,Gary Cahill,3645.0,,,,,,1,From Throw In,Nemanja Matić,3381.0,Left Defensive Midfield,7,Chelsea,33,['3b7c61e4-b406-4f61-9c35-d16a5c78b5c5'],38,,,,,,,,,,,,,,,,,Chelsea,33,00:02:38.888,Pass,
,,,,,,,,,,,,,,,,,1.305847,,,,,,,,,,,,,,,d7be5a00-f69a-4c7a-9adc-e4214df5b295,88,,"[48.3, 62.1]",3754287,2,,,,,0.9861951,,Left Foot,,,"[57.3, 75.7]",,Ground Pass,,16.30828,,,Branislav Ivanović,5594.0,,,,,,1,From Throw In,Gary Cahill,3645.0,Right Center Back,7,Chelsea,33,['633d63fc-d5c9-4cdc-91eb-5c0861d6a453'],41,,,,,,,,,,,,,,,,,Chelsea,33,00:02:41.853,Pass,
,,,,,,,,,,,,,,,,,1.152231,,,,,,,,,,,,,,,fd52ffcf-dc92-47cc-a25b-808febb08c94,91,,"[57.3, 69.8]",3754287,2,,,,,-2.3262036,,Right Foot,,,"[47.6, 59.5]",,Ground Pass,,14.148499,,,Nemanja Matić,3381.0,,,,,,1,From Throw In,Branislav Ivanović,5594.0,Right Back,7,Chelsea,33,['f9faa18e-926a-4ea6-8c17-833b7db4941d'],45,,,,,,,,,,,,,,,,,Chelsea,33,00:02:45.784,Pass,
,,,,,,,,,,,,,,,,,2.31043,,,,,,,,,,,,,,,0dfe5785-9eb2-41e4-a8b1-28fe7a0d1822,94,,"[47.3, 51.8]",3754287,2,,,,,-1.4884745,,Left Foot,,,"[49.8, 21.5]",,Ground Pass,,30.40296,,,John Terry,20287.0,,,,,,1,From Throw In,Nemanja Matić,3381.0,Left Defensive Midfield,7,Chelsea,33,['e137019f-2391-4c3e-9c57-06e02c4d7e98'],48,,,,,,,,,,,,,,,,,Chelsea,33,00:02:48.382,Pass,
,,,,,,,,,,,,,,,,,1.204974,,,,,,,,,,,,,,,6df1a7e6-b2b3-4157-8bb3-2076bcca6d38,97,,"[49.8, 21.5]",3754287,2,,,,,-1.2082521,,Right Foot,,,"[55.3, 7.0]",,Ground Pass,,15.508062,,,César Azpilicueta Tanco,3957.0,,,,,,1,From Throw In,John Terry,20287.0,Left Center Back,7,Chelsea,33,['b176bd30-fdc4-44dd-b311-faf459779f44'],51,,,,,,,,,,,,,,,,,Chelsea,33,00:02:51.127,Pass,
,,,,,,,,,,,,,,,,,0.872371,,,,,,,,,,,,,,,f935dfd1-317f-46fb-b904-9ca5c42978a0,100,,"[55.3, 7.0]",3754287,2,,,,,1.0538659,,Right Foot,,,"[63.6, 21.6]",,Ground Pass,,16.794344,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,7,Chelsea,33,['9df6b3f0-1824-4b32-b0a0-0dca2a4836d9'],53,,,,,,,,,,,,,,,,,Chelsea,33,00:02:53.342,Pass,
,,,,,,,,,,,,,,,,,1.13534,,,,,,,,,,,,,,,e8f24650-2fee-481b-ae91-febd6986f78c,103,,"[63.6, 21.6]",3754287,2,,,,,2.251056,,Right Foot,,,"[54.7, 32.6]",,Ground Pass,,14.149558,Incomplete,,,,,,,,,1,From Throw In,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,7,Chelsea,33,['b3931ad4-27aa-458d-b43e-1f7e6ea202e0'],54,,,,,,,,,,,,,,,,,Chelsea,33,00:02:54.255,Pass,
,,,,,,,,,,,,,,,,,1.372761,,,,,,,,,,,,,,,b3931ad4-27aa-458d-b43e-1f7e6ea202e0,104,,"[65.4, 47.5]",3754287,2,,,,,-2.8835855,,Right Foot,,,"[58.2, 45.6]",,Ground Pass,,7.4464755,,,Ben Watson,3626.0,,,,,Recovery,1,From Throw In,Troy Deeney,3454.0,Left Center Forward,7,Chelsea,33,"['32811528-0bab-402c-a812-cefcaeb2d569', 'e8f24650-2fee-481b-ae91-febd6986f78c']",55,,,,,,,,,,,,,,,,,Watford,23,00:02:55.390,Pass,
