ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b3ec53d4-a936-4727-af34-4ea1aea88aa1,1,,,,3754207,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Norwich City,56,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 10499, 'name': 'Ivo Daniel Ferreira Mendonca Pinto'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 25}, {'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 21212, 'name': 'Russell Martin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 9452, 'name': ""Gary O''Neil""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 28}, {'player': {'id': 16334, 'name': 'Graham Dorrans'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 3286, 'name': 'Nathan Redmond'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 9528, 'name': 'Steven Naismith'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 10966, 'name': 'Wes Hoolahan'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 14}, {'player': {'id': 23663, 'name': 'Dieumerci Mbokani Bezua'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Norwich City,56,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bb3750a3-4889-401b-90f8-d978d999f33e,2,,,,3754207,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Norwich City,56,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 3288, 'name': 'Miguel Ángel Britos Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 40118, 'name': 'Ikechi Anya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 23488, 'name': 'Mario Suárez Mata'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 22}, {'player': {'id': 6870, 'name': 'José Manuel Jurado Marín'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 7}, {'player': {'id': 5458, 'name': 'Odion Jude Ighalo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 24}, {'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Watford,23,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1df10b66-517c-4458-b416-1a5d88201c79,3,,,,3754207,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Norwich City,56,['66aa9592-9161-4737-b20b-713cba7619e1'],0,,,,,,,,,,,,,,,,,,Norwich City,56,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,66aa9592-9161-4737-b20b-713cba7619e1,4,,,,3754207,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Norwich City,56,['1df10b66-517c-4458-b416-1a5d88201c79'],0,,,,,,,,,,,,,,,,,,Watford,23,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9e9ae919-2cb1-444c-a30a-24c5c16a2e62,1690,,,,3754207,45,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,114,Norwich City,56,['cc79693e-7af5-4a40-8aaf-94c1f13000d8'],0,,,,,,,,,,,,,,,,,,Norwich City,56,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cc79693e-7af5-4a40-8aaf-94c1f13000d8,1691,,,,3754207,45,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,114,Norwich City,56,['9e9ae919-2cb1-444c-a30a-24c5c16a2e62'],0,,,,,,,,,,,,,,,,,,Watford,23,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.232546,,,,,,,,,,,,,81411f80-c5ed-4aac-8525-bd01dbc5d538,5,,,"[61.0, 40.1]",3754207,0,,,,,1.1071488,,Right Foot,,,"[62.0, 42.1]",,Ground Pass,,2.236068,,Almen Abdi,43081.0,,,,,Kick Off,1,From Kick Off,Odion Jude Ighalo,5458.0,Right Center Forward,2,Watford,23,['1754fa1c-dac0-421c-b86e-179f37c0283f'],0,,,,,,,,,,,,,,,,,,Watford,23,00:00:00.100,Pass,
,,,,,,,,,,,,,,,,2.100717,,,,,,,,,,,,,4ffe89a5-9ec8-4ccd-8346-f5db16d1c622,8,,,"[60.8, 41.5]",3754207,0,,,,,-3.0233352,,Right Foot,,,"[40.6, 39.1]",,Ground Pass,,20.342075,,Miguel Ángel Britos Cabrera,3288.0,,,,,,1,From Kick Off,Almen Abdi,43081.0,Right Midfield,2,Watford,23,['e439497a-77ff-4b9d-af20-53d6e388f9ff'],0,,,,,,,,,,,,,,,,,,Watford,23,00:00:00.455,Pass,
,,,,,,,,,,,,,,,,2.763632,,,,,,,,,,,,,35f814ec-7b08-4a6c-862b-8ef2c667ef57,11,,,"[41.0, 39.1]",3754207,0,,,,,-0.4369454,,Right Foot,,,"[92.6, 15.0]",,High Pass,,56.950592,Incomplete,,,,,,,,1,From Kick Off,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,2,Watford,23,['f374b8dc-5349-4e63-9e1b-ede4a427a94b'],4,,,,,,,,,,,,,,,,,,Watford,23,00:00:04.105,Pass,
,,,,,,,,,,,,,,,,1.330101,,,,,,,,,,,,,f374b8dc-5349-4e63-9e1b-ede4a427a94b,12,,,"[27.5, 65.1]",3754207,0,,,,,0.045195334,,Head,,,"[47.4, 66.0]",,High Pass,,19.920341,Incomplete,Nathan Redmond,3286.0,,,,,Recovery,1,From Kick Off,Ryan Bennett,9930.0,Right Center Back,2,Watford,23,"['35f814ec-7b08-4a6c-862b-8ef2c667ef57', '374f5faa-2a24-4c60-8443-c9e231a46caf', 'd3736542-7060-4351-bf13-53a2c3001215']",6,,,,,,,,,,,,,,,,,,Norwich City,56,00:00:06.869,Pass,
