ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.637302,,,,,,,,,,,,0265c24b-f35c-48e7-81bc-626c3b69b48e,19,,,"[33.1, 13.9]",3754334,0,,,,,2.168467,,Right Foot,,,"[21.8, 30.5]",,Ground Pass,,20.081085,,,,,José Miguel da Rocha Fonte,3960.0,,,,,,,1,From Kick Off,Maya Yoshida,3300.0,Left Center Back,2,Southampton,25,['5759b0bd-d5d1-4675-836c-bb0cf4eb9f08'],10,,,,,,,,,,,,,,,,,Southampton,25,00:00:10.098,Pass,
,,,,,,,,,,,,,1.248097,,,,,,,,,,,,ee205193-917b-4bbc-9d1c-c4254a2cf426,22,,,"[23.7, 36.0]",3754334,0,,,,,1.4134539,,Right Foot,,,"[27.0, 56.8]",,Ground Pass,,21.060152,,,,,Virgil van Dijk,3669.0,,,,,,,1,From Kick Off,José Miguel da Rocha Fonte,3960.0,Center Back,2,Southampton,25,['fb725594-80a4-46f8-b6cd-2ba67b094afe'],12,,,,,,,,,,,,,,,,,Southampton,25,00:00:12.817,Pass,
,,,,,,,,,,,,,3.943344,,,,,,,,,,,,63adf0ef-a8e9-4518-918d-b34b2e4e4054,26,,,"[43.9, 64.1]",3754334,0,,,,,-0.32980046,,Right Foot,,,"[110.8, 41.2]",,High Pass,,70.71082,,,Incomplete,,Charlie Austin,3966.0,,,,,,,1,From Kick Off,Virgil van Dijk,3669.0,Right Center Back,2,Southampton,25,"['06777a4d-5c22-40fd-9469-0bb4dba5cbb0', '0cbf54e9-5abe-483f-9752-5fc4eadfa9e3', '468419c1-f8de-4b39-ac89-1afaf0617e30']",16,,,,,,,,,,,,,,,,,Southampton,25,00:00:16.924,Pass,True
,,,,,,,,,,,,,1.174652,,,,,,,,,,,,1050970c-e27e-4317-9d83-ff7d41931894,30,,,"[12.9, 47.1]",3754334,0,,,,,1.2730411,,Keeper Arm,,,"[18.7, 66.0]",,Ground Pass,,19.769926,,,,,Simon Francis,3608.0,,,,,,,1,Regular Play,Artur Boruc,20074.0,Goalkeeper,3,AFC Bournemouth,28,['05128c79-2656-48ab-abc9-681858d3d3ad'],25,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:25.509,Pass,
,,,,,,,,,,,,,4.59532,,,,,,,,,,,,bb1eab37-dc1c-4d9f-b739-4316c7f0cafa,33,,,"[18.9, 67.3]",3754334,0,,,,,0.11761387,,Right Foot,,,"[99.3, 76.8]",,High Pass,,80.95931,,,Incomplete,,Benik Afobe,3278.0,,,,,,,1,Regular Play,Simon Francis,3608.0,Right Center Back,3,AFC Bournemouth,28,"['5f8a1a1d-75c5-40c9-9339-075dc8260483', 'f0d968c2-d1d9-446c-bde4-1f68a21afdc0']",28,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:28.850,Pass,
,,,,,,,,,,,,,0.812534,,,,,,,,,,,,1906cc85-12a6-45e6-a7a4-7ab4b4ac2b37,37,,,"[108.9, 80.0]",3754334,0,,,,,-2.7585156,,,,,"[102.2, 77.3]",,Low Pass,,7.2235727,,,,,Adam Smith,6409.0,,,,,,Throw-in,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,4,AFC Bournemouth,28,['ae22a08f-19d7-4d3e-bc58-9b2a43e124dc'],44,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:44.014,Pass,
,,,,,,,,,,,,,1.060645,,,,,,,,,,,,aa37c852-9fad-4a55-b693-28457be285cf,40,,,"[105.8, 78.3]",3754334,0,,,,,-3.0860941,,Right Foot,,,"[95.0, 77.7]",,Ground Pass,,10.816654,,,,,Matt Ritchie,3049.0,,,,,,,1,From Throw In,Adam Smith,6409.0,Right Back,4,AFC Bournemouth,28,['7ab240df-b2c3-43d4-b6b1-6d6e5b602ea6'],47,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:47.143,Pass,
,,,,,,,,,,,,,1.478655,,,,,,,,,,,,2f1dba20-34df-4b4e-982c-db7cdea066ee,43,,,"[95.0, 77.7]",3754334,0,,,,,-2.2643483,,Left Foot,,,"[88.1, 69.4]",,Ground Pass,,10.793516,,,,,Andrew Surman,3344.0,,,,,,,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,4,AFC Bournemouth,28,['6002fa5d-3f73-4ffe-8e30-045f044f610f'],48,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:48.225,Pass,
,,,,,,,,,,,,,0.685395,,,,,,,,,,,,5982376d-dada-4761-9db6-471d7b6d6437,47,,,"[88.1, 69.2]",3754334,0,,,,,0.1798535,,Left Foot,,,"[100.2, 71.4]",,Ground Pass,,12.298374,,,,,Benik Afobe,3278.0,,,,,,,1,From Throw In,Andrew Surman,3344.0,Right Center Midfield,4,AFC Bournemouth,28,"['01da9c3b-6eed-4f9e-aa11-7dbf74932e13', 'f440d8eb-52ff-465a-a70b-c14f12b2fb2f']",49,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:49.744,Pass,True
,,,,,,,,,,,,,0.913156,,,,,,,,,,,,2430009c-e9cd-4999-b4a1-f288f1de0dba,50,,,"[100.2, 71.4]",3754334,0,,,,,3.0077817,,Right Foot,,,"[95.0, 72.1]",,Ground Pass,,5.246904,,,,,Adam Smith,6409.0,,,,,,,1,From Throw In,Benik Afobe,3278.0,Center Attacking Midfield,4,AFC Bournemouth,28,['4b6fcf53-801e-434b-bf78-15fa12471188'],50,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:50.459,Pass,
,,,,,,,,,,,,,0.784326,,,,,,,,,,,,03c0c0eb-05e6-4c2c-a0b7-cdfe37fa1788,54,,,"[94.9, 68.9]",3754334,0,,,,,-0.37814233,,Left Foot,,,"[102.2, 66.0]",,Ground Pass,,7.8549347,,,,,Joshua King,3346.0,,,,,,,1,From Throw In,Adam Smith,6409.0,Right Back,4,AFC Bournemouth,28,"['9d79fc22-5504-49d9-9c52-41d0b176c6c4', 'f067fcac-d5c7-4a4d-858a-8a24a8aecfb6']",52,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:52.438,Pass,True
,,,,,,,,,,,,,0.724766,,,,,,,,,,,,7a43d29d-fd8a-4fa9-ae6e-6fe282a8340d,62,,,"[117.2, 58.5]",3754334,0,,,,,-1.79482,,Right Foot,,,"[115.4, 50.6]",,Ground Pass,,8.1024685,,,Incomplete,,Max-Alain Gradel,4416.0,,,,,,,1,From Throw In,Joshua King,3346.0,Center Forward,4,AFC Bournemouth,28,"['03bac0ef-9ebb-4560-baea-706b1b3f55fe', '80e7830a-e6e6-4c93-97ad-d15a6b72c536']",56,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:56.454,Pass,
,,,,,,,,,,,,,1.346084,,,,,,,,,,,,3794add6-9d1d-4d47-bf21-7dd2c8785edf,69,,,"[120.0, 80.0]",3754334,1,,,,,-1.674321,,Left Foot,,,"[117.6, 56.9]",,Ground Pass,,23.22434,,,,,Benik Afobe,3278.0,,,,,,Corner,1,From Corner,Matt Ritchie,3049.0,Right Midfield,5,AFC Bournemouth,28,['2f7d6894-9145-48c4-bf5d-8d6cee17267a'],26,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:26.436,Pass,
,,,,,,,,,,,,,1.566169,,,,,,,,,,,,3210b38f-3e1a-44c5-9318-cc0241576fa4,73,,,"[117.2, 60.0]",3754334,1,,,,,2.1014361,,Right Foot,,,"[110.1, 72.1]",,Ground Pass,,14.029255,,,,,Matt Ritchie,3049.0,,,,,,,1,From Corner,Benik Afobe,3278.0,Center Attacking Midfield,5,AFC Bournemouth,28,"['2842afd9-316f-4bdf-8b1c-829d378f8529', '6502a945-4f80-4c68-8992-4c09a4abdb9c']",27,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:27.822,Pass,True
,,,,,,,,,,,,,1.251254,,,,,,,,,,,,ecabf2c3-521d-4257-b109-2abc3ad7466b,76,,,"[110.1, 72.1]",3754334,1,,,,,-1.4198618,,Left Foot,True,,"[114.1, 45.8]",,High Pass,,26.602444,,,Incomplete,,Andrew Surman,3344.0,,,,,,,1,From Corner,Matt Ritchie,3049.0,Right Midfield,5,AFC Bournemouth,28,"['3e73cf4b-185c-4da4-aef6-7fdd1be716b1', '6cf6045a-4dda-4cac-bdaa-2637519f21ae']",29,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:29.428,Pass,
,,,,,,,,,,,,,1.563445,,,,,,,,,,,,5ab93dac-1a1e-46cc-98c2-e2d41975349e,82,,,"[4.3, 14.3]",3754334,1,,,,,-0.16261382,,Left Foot,,,"[29.9, 10.1]",,Low Pass,,25.942244,,,,,Sadio Mané,3629.0,,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Wing Back,6,Southampton,25,"['43fbcf3e-e89c-42cd-9942-e3160a23d9ae', 'e0158c04-34cd-49f2-8943-074419a116a9']",34,,,,,,,,,,,,,,,,,Southampton,25,00:01:34.780,Pass,True
,,,,,,,,,,,,,1.546678,,,,,,,,,,,,21d00148-6a02-44ea-8dcf-8ea9358fd213,87,,,"[28.3, 10.7]",3754334,1,,,,,1.5551726,,Right Foot,,,"[28.5, 23.5]",,Ground Pass,,12.801562,,,,,James Ward-Prowse,3328.0,,,,,,,1,Regular Play,Sadio Mané,3629.0,Center Attacking Midfield,6,Southampton,25,"['02dff1a9-e1ea-4a85-9248-926621585e62', 'ef72cef2-9cbb-4e2b-a148-8d00d71c7f02', 'feb0532b-e2c5-403f-a886-988ac2d9330c']",38,,,,,,,,,,,,,,,,,Southampton,25,00:01:38.239,Pass,True
,,,,,,,,,,,,,0.020882,,,,,,,,,,,,18e2a6d2-2bdc-4a98-8509-3662b622d8ea,90,,,"[28.3, 23.9]",3754334,1,,,,,0.90675014,,Left Foot,,,"[30.1, 26.2]",,Ground Pass,,2.9206164,,,Incomplete,,,,,,,,,,1,Regular Play,James Ward-Prowse,3328.0,Right Defensive Midfield,6,Southampton,25,['6ed5b752-f8e8-43a2-af61-aef934933c26'],39,,,,,,,,,,,,,,,,,Southampton,25,00:01:39.785,Pass,
,,,,,,,,,,,,,0.942226,,,,,,,,,,,,b664603c-ceb8-4f48-9f2f-14ca5f18a297,95,,,"[95.2, 5.6]",3754334,1,,,,,1.0967169,,Left Foot,True,,"[108.9, 32.3]",,High Pass,,30.009665,,,Incomplete,,Benik Afobe,3278.0,,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,7,AFC Bournemouth,28,"['0fd127aa-c6c5-4f4d-88a0-dca821d2a1bf', '726a84b0-6b76-4781-8cb4-039438ac7374', '8423a9d0-5703-4d43-bf84-8d93919effbc']",45,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:45.601,Pass,True
,,,,,,,,,,,,,1.446397,,,,,,,,,,,,dd5bdd45-be9f-43ac-baae-54c3a5e52d56,98,,,"[120.0, 0.1]",3754334,2,,,,,1.7606813,,Right Foot,,,"[113.1, 36.0]",,High Pass,True,36.55708,,,Incomplete,,Benik Afobe,3278.0,,,,Inswinging,,Corner,1,From Corner,Max-Alain Gradel,4416.0,Left Midfield,8,AFC Bournemouth,28,"['81209112-84b2-433f-b77d-122d0b94d7a3', 'cd6298af-4799-489a-b1bc-bc221280a550']",13,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:13.270,Pass,
,,,,,,,,,,,,,1.43791,,,,,,,,,,,,035d76ca-861f-452b-ac37-9729ead13060,102,,,"[78.1, 5.0]",3754334,2,,,,,1.9640085,,Right Foot,,,"[72.5, 18.5]",,Ground Pass,,14.615403,,,,,Harry Arter,3304.0,,,,,,Recovery,1,From Corner,Max-Alain Gradel,4416.0,Left Midfield,8,AFC Bournemouth,28,['f617fc7c-9cb3-4499-a23a-5d9a709c18b5'],20,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:20.485,Pass,
,,,,,,,,,,,,,1.313178,,,,,,,,,,,,7dda91e7-c048-4a8b-91d7-4bf568e80c66,105,,,"[69.3, 19.4]",3754334,2,,,,,2.3881836,,Left Foot,,,"[56.4, 31.5]",,Ground Pass,,17.686718,,,,,Simon Francis,3608.0,,,,,,,1,From Corner,Harry Arter,3304.0,Left Center Midfield,8,AFC Bournemouth,28,['95948853-58d2-453c-a006-530db053304c'],23,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:23.912,Pass,
,,,,,,,,,,,,,3.020139,,,,,,,,,,,,c9f52c7d-63ea-4bab-9dd0-772dfa8f6d1d,108,,,"[63.9, 36.5]",3754334,2,,,,,0.74669313,,Right Foot,,,"[109.5, 78.7]",,High Pass,,62.13051,,,,,Matt Ritchie,3049.0,,,True,,,,1,From Corner,Simon Francis,3608.0,Right Center Back,8,AFC Bournemouth,28,['573192a1-b72f-4bcd-838a-4dba7ee076ff'],27,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:27.493,Pass,
,,,,,,,,,,,,,0.667776,,,,,,,,,,,,047b8be1-81e7-4809-9817-8f3e4359303d,115,,,"[116.8, 60.6]",3754334,2,,,,,-1.6307244,d7b3f351-98f8-4d11-bc49-07f3fa2b8633,Right Foot,,,"[116.2, 50.6]",,Low Pass,,10.017983,,,,,Joshua King,3346.0,True,,,,,,1,From Corner,Matt Ritchie,3049.0,Right Midfield,8,AFC Bournemouth,28,['ba2726d5-ca21-45d9-b00c-1246f6ab256e'],34,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:34.339,Pass,
,,,,,,,,,,,,,2.039144,,,,,,,,,,,,32b8ac28-215f-407a-a9fc-b4adbae83ca8,121,,,"[120.0, 80.0]",3754334,3,,,,,-1.6502308,,Left Foot,,,"[116.8, 39.8]",,High Pass,True,40.327164,,,Incomplete,,Steve Cook,3341.0,,,True,Inswinging,,Corner,1,From Corner,Matt Ritchie,3049.0,Right Midfield,9,AFC Bournemouth,28,"['95163fb6-8879-471e-8c4b-61ae32b76d2a', 'a093319e-efff-40da-822e-029b241c308b']",1,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:01.980,Pass,
,,,,,,,,,,,,,1.771336,,,,,,,,,,,,c7544178-68dc-4a06-942b-d5d06a08dcf1,128,,,"[84.3, 20.4]",3754334,3,,,,,-0.66189206,,Right Foot,,,"[100.6, 7.7]",,Ground Pass,,20.663494,,,,,Max-Alain Gradel,4416.0,,,,,,,1,From Corner,Adam Smith,6409.0,Right Back,9,AFC Bournemouth,28,['3c06f85d-a93a-4a41-a049-4c4cb4a9e9e5'],9,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:09.861,Pass,
,,,,,,,,,,,,,0.77357,,,,,,,,,,,,f3d11b13-90be-447d-9917-ef4782f9a5ba,132,,,"[106.2, 23.5]",3754334,3,,,,,1.0773069,,Right Foot,,,"[113.3, 36.7]",,Low Pass,,14.988329,,,Incomplete,,Joshua King,3346.0,,,,,,,1,From Corner,Max-Alain Gradel,4416.0,Left Midfield,9,AFC Bournemouth,28,"['7c71239d-5b1e-493f-98c8-fb8350db6a31', 'd17fe487-c307-4eaf-82d1-c4cc24fb0937', 'e1d6637c-dc6f-486e-a716-4923bd55757b']",15,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:15.947,Pass,True
,,,,,,,,,,,,,1.849768,,,,,,,,,,,,f856ad69-1721-4b92-b3ab-f02e3ae27725,142,,,"[34.3, 23.0]",3754334,3,,,,,-1.0720754,,Right Foot,,,"[40.4, 11.8]",,Ground Pass,,12.753431,,,,,Shane Long,3842.0,,,,,,,1,Regular Play,Oriol Romeu Vidal,3272.0,Left Defensive Midfield,10,Southampton,25,"['c1e38150-57c2-4883-868f-286628d142f4', 'f470f48f-2aae-4514-be11-a89747eaed22']",20,,,,,,,,,,,,,,,,,Southampton,25,00:03:20.901,Pass,True
,,,,,,,,,,,,,1.040399,,,,,,,,,,,,29f1f1e1-2a71-45a1-a396-a0229b40f257,147,,,"[62.9, 0.1]",3754334,3,,,,,2.244084,,,,,"[56.2, 8.5]",,Low Pass,,10.744766,,,,,James Ward-Prowse,3328.0,,,,,,Throw-in,1,From Throw In,Ryan Bertrand,20045.0,Left Wing Back,11,Southampton,25,['1eec5887-39d7-4ca2-b1fe-0bc0656b4d92'],49,,,,,,,,,,,,,,,,,Southampton,25,00:03:49.092,Pass,
,,,,,,,,,,,,,1.024136,,,,,,,,,,,,5153f19d-d2e1-45e1-b9e9-4e5a21e67072,150,,,"[56.4, 8.7]",3754334,3,,,,,-0.7853982,,Left Foot,,,"[63.1, 2.0]",,Ground Pass,,9.475231,,,,,Ryan Bertrand,20045.0,,,,,,,1,From Throw In,James Ward-Prowse,3328.0,Right Defensive Midfield,11,Southampton,25,"['87417151-7253-4ecd-b093-51ac3e00b79f', '8e165970-e630-417e-9e55-0ae202782f9a']",50,,,,,,,,,,,,,,,,,Southampton,25,00:03:50.133,Pass,True
,,,,,,,,,,,,,2.144884,,,,,,,,,,,,65af8577-ac52-4155-b8e5-a2caaa0da62b,152,,,"[63.1, 2.0]",3754334,3,,,,,2.1962814,,Left Foot,,,"[44.9, 27.2]",,High Pass,,31.085045,,,,,José Miguel da Rocha Fonte,3960.0,,,,,,,1,From Throw In,Ryan Bertrand,20045.0,Left Wing Back,11,Southampton,25,"['8e165970-e630-417e-9e55-0ae202782f9a', 'd1cc4e58-f893-4cd0-bd28-58012ac16623']",51,,,,,,,,,,,,,,,,,Southampton,25,00:03:51.157,Pass,True
,,,,,,,,,,,,,1.023058,,,,,,,,,,,,626d5b4d-494a-48f8-b518-aaa85406d506,156,,,"[50.4, 33.2]",3754334,3,,,,,1.5328997,,Left Foot,,,"[51.2, 54.3]",,Ground Pass,,21.11516,,,,,Virgil van Dijk,3669.0,,,,,,,1,From Throw In,José Miguel da Rocha Fonte,3960.0,Center Back,11,Southampton,25,"['1e0075a2-bfbc-4e4f-88c2-971e1fe5425b', 'cd644f52-2c1a-4441-8d9c-a5dff2ade23b']",55,,,,,,,,,,,,,,,,,Southampton,25,00:03:55.022,Pass,True
