bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.954633,,,,,,,,,,,,,c456a436-6aa6-4c9e-bb16-3704fc64e78c,14,,"[39.4, 75.2]",3754315,0,,,,,-1.0662359,,Head,,,,"[43.1, 68.5]",,Low Pass,,7.653757,,,Matt Ritchie,3049.0,,,,,,1,From Throw In,Joshua King,3346.0,Center Attacking Midfield,3,AFC Bournemouth,28,['c30d550f-49c4-4bc2-a193-cd69c7bea3e0'],16,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:16.339,Pass,
,,,,,,,,,,,,,,,,,3.665024,,,,,,,,,,,,,9fffcfd5-2ea7-4a74-8bdd-0831980f725f,16,,"[43.8, 68.1]",3754315,0,,,,,-0.14384636,,Right Foot,,,,"[79.7, 62.9]",,High Pass,,36.274647,,Incomplete,Callum Wilson,3616.0,,,,,,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,3,AFC Bournemouth,28,"['d8de20d9-ca3a-4218-bda9-9cb8808e9a05', 'de46fa6f-9fe5-4e3f-a1f8-86362c3ed76c']",17,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:17.294,Pass,
,,,,,,,,,,,,,,,,,3.2409,,,,,,,,,,,,,de46fa6f-9fe5-4e3f-a1f8-86362c3ed76c,18,,"[40.4, 17.2]",3754315,0,,,,,-2.0344439,,Head,,,,"[37.1, 10.6]",,High Pass,,7.3790245,,,Sébastien Aymar Bassong Nguena,31296.0,,,,,Recovery,1,Regular Play,Russell Martin,21212.0,Right Center Back,4,Norwich City,56,"['327f6cf3-7f2e-4932-bec4-250138578694', '9fffcfd5-2ea7-4a74-8bdd-0831980f725f']",20,,,,,,,,,,,,,,,,,Norwich City,56,00:00:20.959,Pass,
,,,,,,,,,,,,,,,,,2.167652,,,,,,,,,,,,,c01742cd-7939-4a52-b272-ee1b0497c020,20,,"[36.6, 11.1]",3754315,0,,,,,0.20002852,,Left Foot,,,,"[73.1, 18.5]",,High Pass,,37.242584,,Incomplete,Cameron Jerome,4807.0,,,,,,1,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,4,Norwich City,56,"['7d0e404e-7df3-465a-b00b-6aa8109134d2', '9ab23634-ed15-4d11-95d9-eb827cd9e0a8']",24,,,,,,,,,,,,,,,,,Norwich City,56,00:00:24.200,Pass,
,,,,,,,,,,,,,,,,,1.538037,,,,,,,,,,,,,7d0e404e-7df3-465a-b00b-6aa8109134d2,22,,"[47.0, 61.6]",3754315,0,,,,,-2.384356,,Head,,,,"[39.7, 54.7]",,Low Pass,,10.044899,,Incomplete,,,,,,,Recovery,1,Regular Play,Tommy Elphick,9626.0,Right Center Back,4,Norwich City,56,"['4d66e882-c67d-4212-bc2a-d8f4bb111b6f', 'c01742cd-7939-4a52-b272-ee1b0497c020']",26,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:26.368,Pass,
,,,,,,,,,,,,,,,,,1.302542,,,,,,,,,,,,,ca6f77e9-e253-4b1b-8d49-929028e8f945,25,,"[83.9, 24.1]",3754315,0,,,,,-1.1191003,,Right Foot,,,,"[93.7, 3.9]",,Ground Pass,,22.451727,,,Matt Jarvis,22594.0,,,,,,1,Regular Play,Cameron Jerome,4807.0,Center Forward,4,Norwich City,56,['3b3dcf5b-d705-496b-b1bc-e4fde8bfd8de'],29,,,,,,,,,,,,,,,,,Norwich City,56,00:00:29.910,Pass,
,,,,,,,,,,,,,,,,,0.178311,,,,,,,,,,,,,22cabe7e-0144-42c7-b80a-e8ce1fd7ded7,28,,"[104.2, 13.4]",3754315,0,,,,,1.6001996,,Right Foot,,,,"[104.1, 16.8]",,High Pass,,3.4014702,,Incomplete,,,,,,,,1,Regular Play,Matt Jarvis,22594.0,Left Midfield,4,Norwich City,56,['a40d5131-696e-4cfa-85d5-4eee9af128a3'],34,,,,,,,,,,,,,,,,,Norwich City,56,00:00:34.234,Pass,
,,,,,,,,,,,,,,,,,1.163382,,,,,,,,,,,,,62f4f29d-029b-4fd9-b552-dc826b393652,30,,"[111.9, 0.1]",3754315,0,,,,,1.6749928,,,,,,"[110.3, 15.4]",,Low Pass,,15.383432,,,Wes Hoolahan,10966.0,,,,,Throw-in,1,From Throw In,Robert Brady,10967.0,Left Back,5,Norwich City,56,['c771f8c3-bf60-4f54-9fc3-30ef3d8360a1'],48,,,,,,,,,,,,,,,,,Norwich City,56,00:00:48.942,Pass,
,,,,,,,,,,,,,,,,,0.901994,,,,,,,,,,,,,a41467e2-6659-4fa4-a5a3-98a20d08ce63,34,,"[110.3, 13.0]",3754315,0,,,,,-1.5300026,,Left Foot,,,,"[110.7, 3.2]",,Low Pass,,9.80816,,,Robert Brady,10967.0,,,,,,1,From Throw In,Wes Hoolahan,10966.0,Center Attacking Midfield,5,Norwich City,56,"['0a26fc81-b306-4641-8f02-b74de04f4b1a', 'cc426362-0780-4278-a90c-0c855c5ad5a0']",50,,,,,,,,,,,,,,,,,Norwich City,56,00:00:50.156,Pass,True
,,,,,,,,,,,,,,,,,1.65978,,,,,,,,,,,,,ee610b93-f460-4a81-9772-d53397367427,37,,"[117.1, 3.9]",3754315,0,,,,,1.741105,,Left Foot,True,True,,"[111.7, 35.3]",,Low Pass,,31.860949,,Incomplete,,,,,,,,1,From Throw In,Robert Brady,10967.0,Left Back,5,Norwich City,56,['ee87527e-a12c-451a-9e1e-6697638e19df'],53,,,,,,,,,,,,,,,,,Norwich City,56,00:00:53.617,Pass,
,,,,,,,,,,,,,,,,,0.710945,,,,,,,,,,,,,79079aef-0cdb-4892-a83c-cffc25f3292d,41,,"[94.6, 17.7]",3754315,0,,,,,0.5880026,,Left Foot,,,,"[100.6, 21.7]",,Low Pass,,7.2111025,,,Matt Jarvis,22594.0,,,,,Recovery,1,From Throw In,Wes Hoolahan,10966.0,Center Attacking Midfield,5,Norwich City,56,"['64993706-7025-44ec-87ba-f8020b675274', '98a8790a-e4ca-4b6e-989f-5190b47501bc']",58,,,,,,,,,,,,,,,,,Norwich City,56,00:00:58.041,Pass,True
,,,,,,,,,,,,,,,,,0.788139,,,,,,,,,,,,,ec3202a1-ca47-48af-b6db-b573562c223b,43,,"[100.3, 21.7]",3754315,0,,,,,2.720602,,Right Foot,,,,"[93.6, 24.7]",,Low Pass,,7.340981,,,Wes Hoolahan,10966.0,,,,,,1,From Throw In,Matt Jarvis,22594.0,Left Midfield,5,Norwich City,56,['3d9bfeac-5af3-4b31-bc2d-b6bcc1d2310e'],58,,,,,,,,,,,,,,,,,Norwich City,56,00:00:58.752,Pass,
,,,,,,,,,,,,,,,,,1.892479,,,,,,,,,,,,,49ec9017-50e4-44d6-8aca-24601302b0ed,52,,"[29.3, 52.8]",3754315,1,,,,,-0.37165102,,Right Foot,,,,"[54.7, 42.9]",,Ground Pass,,27.261145,,Incomplete,Callum Wilson,3616.0,,,,,,1,From Throw In,Joshua King,3346.0,Center Attacking Midfield,5,Norwich City,56,"['14b3115b-d442-4c1e-803c-55beb1ca9d87', 'd552b48e-8daa-45ed-850f-6d91d00c2084']",4,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:04.796,Pass,
,,,,,,,,,,,,,,,,,0.742406,,,,,,,,,,,,,b9a313ab-158f-4da2-ac8f-d87108b4a18a,56,,"[76.3, 36.7]",3754315,1,,,,,0.5955926,,Left Foot,,,,"[88.4, 44.9]",,Ground Pass,,14.616771,,,Nathan Redmond,3286.0,,,,,,1,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,5,Norwich City,56,['af9673fe-0711-4dd8-ba98-b83244b8d1c6'],9,,,,,,,,,,,,,,,,,Norwich City,56,00:01:09.079,Pass,
,,,,,,,,,,,,,,,,,1.509551,,,,,,,,,,,,,1e9e9e32-2bc8-42be-8f83-9294ffb6d221,61,,"[84.9, 49.1]",3754315,1,,,,,1.4940244,,Right Foot,,,,"[86.0, 63.4]",,Low Pass,,14.342245,,Incomplete,Andre Wisdom,4808.0,,,,,,1,From Throw In,Nathan Redmond,3286.0,Right Midfield,5,Norwich City,56,"['861775f6-db2b-4c8b-84d2-c0edf36fd6a9', 'd6d1133f-0b54-4b97-99f2-aeeafc8123c0', 'edc66fa8-3c31-43f8-936f-3949e6dd1462']",11,,,,,,,,,,,,,,,,,Norwich City,56,00:01:11.428,Pass,True
,,,,,,,,,,,,,,,,,1.616622,,,,,,,,,,,,,10b6576c-211b-4c90-926b-ce804112c053,67,,"[15.3, 0.1]",3754315,1,,,,,0.15264933,,,,,,"[34.8, 3.1]",,High Pass,,19.72942,,,Junior Stanislas,3463.0,,,,,Throw-in,1,From Throw In,Adam Smith,6409.0,Left Back,7,AFC Bournemouth,28,['f6449a0e-6716-49c9-983e-6feee46f62b3'],30,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:30.537,Pass,
,,,,,,,,,,,,,,,,,0.991003,,,,,,,,,,,,,e495e54f-b452-487c-8905-6a539b9a62ad,69,,"[34.9, 3.5]",3754315,1,,,,True,0.057906207,,,,,,"[41.8, 3.9]",,High Pass,,6.9115844,,Incomplete,Callum Wilson,3616.0,,,,,,1,From Throw In,Junior Stanislas,3463.0,Left Midfield,7,AFC Bournemouth,28,"['2c50344d-1077-4d25-a9ee-3a07bf9d2e32', 'c44c769f-816d-4787-aa91-93c750e0e0b5', 'cf8c84f7-c49a-4c3f-bfb9-461cc6e677f3']",32,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:32.193,Pass,True
,,,,,,,,,,,,,,,,,2.306153,,,,,,,,,,,,,f1203429-1674-456f-8ae4-e4fa8c4a851d,75,,"[66.2, 38.4]",3754315,1,,,,,-2.08347,,Right Foot,,,,"[56.8, 21.7]",,Ground Pass,,19.163769,,,Robert Brady,10967.0,,,,,,1,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,8,Norwich City,56,['e620afcf-6e08-4792-bb14-5a31f9052bc4'],40,,,,,,,,,,,,,,,,,Norwich City,56,00:01:40.201,Pass,
,,,,,,,,,,,,,,,,,3.255047,,,,,,,,,,,,,9137b92d-4a76-4e32-a62a-5e05c3739f6f,78,,"[55.4, 21.7]",3754315,1,,,,,2.0541682,,Left Foot,,,,"[41.7, 47.8]",,Low Pass,,29.47711,,,Russell Martin,21212.0,,,,,,1,Regular Play,Robert Brady,10967.0,Left Back,8,Norwich City,56,['ff463b22-1cdf-4ce9-8482-90133842dcb2'],42,,,,,,,,,,,,,,,,,Norwich City,56,00:01:42.534,Pass,
,,,,,,,,,,,,,,,,,1.136355,,,,,,,,,,,,,b554c5d3-7602-4eac-89bd-f4645d25d26e,82,,"[43.1, 53.3]",3754315,1,,,,,0.26481733,,Right Foot,,,,"[60.8, 58.1]",,Ground Pass,,18.339302,,,Jonathan Howson,9578.0,,,,,,1,Regular Play,Russell Martin,21212.0,Right Center Back,8,Norwich City,56,"['5829e0fb-78a2-4170-93f0-7cafb6048dc1', '80575f8f-3c4d-412a-8028-468bae6338d2']",47,,,,,,,,,,,,,,,,,Norwich City,56,00:01:47.113,Pass,True
,,,,,,,,,,,,,,,,,0.525554,,,,,,,,,,,,,94a7641d-fa06-4f61-a192-6f03000f131d,85,,"[60.6, 57.9]",3754315,1,,,,,-2.5748634,,Right Foot,,,,"[52.9, 53.0]",,Ground Pass,,9.1268835,,,Alexander Banor Tettey,9463.0,,,,,,1,Regular Play,Jonathan Howson,9578.0,Right Center Midfield,8,Norwich City,56,['b50f0eee-815f-4f9b-adcc-10d6392d6d93'],48,,,,,,,,,,,,,,,,,Norwich City,56,00:01:48.290,Pass,
,,,,,,,,,,,,,,,,,5.298108,,,,,,,,,,,,,d7eed70e-9013-4e1a-a897-420a6f265c49,88,,"[52.6, 54.4]",3754315,1,,,,,0.44997066,,Right Foot,,,,"[105.6, 80.0]",,High Pass,,58.858814,,Out,Nathan Redmond,3286.0,,,,,,1,Regular Play,Alexander Banor Tettey,9463.0,Left Center Midfield,8,Norwich City,56,['b4a767f7-6099-4212-80d2-5397d784c52d'],48,,,,,,,,,,,,,,,,,Norwich City,56,00:01:48.935,Pass,
,,,,,,,,,,,,,,,,,1.367974,,,,,,,,,,,,,d991e39f-2cfc-42bb-8eed-5cb3e1088997,90,,"[14.5, 0.1]",3754315,2,,True,,,0.20682116,,,,,,"[36.9, 4.8]",,High Pass,,22.88777,,,Junior Stanislas,3463.0,,,,,Throw-in,1,From Throw In,Adam Smith,6409.0,Left Back,9,AFC Bournemouth,28,['4b16e02a-d8a7-41bc-ab65-c4e2255bab98'],5,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:05.858,Pass,
,,,,,,,,,,,,,,,,,1.143597,,,,,,,,,,,,,c36efb8b-343c-4f8c-8a74-d6fd28c7123e,92,,"[36.6, 4.4]",3754315,2,,,,,2.597041,,Right Foot,,,,"[29.5, 8.7]",,Low Pass,,8.300602,,,Eunan O''Kane,13248.0,,,,,,1,From Throw In,Junior Stanislas,3463.0,Left Midfield,9,AFC Bournemouth,28,['7f72ac31-e8a6-4cfb-8745-991c9be47e4f'],7,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:07.236,Pass,
,,,,,,,,,,,,,,,,,3.64156,,,,,,,,,,,,,6ec70df1-7940-4bc4-b9ed-4f32bcccf05d,94,,"[29.2, 8.3]",3754315,2,,,,,-0.0045871236,,Right Foot,,,,"[72.8, 8.1]",,High Pass,,43.60046,,Incomplete,Callum Wilson,3616.0,,,,,,1,From Throw In,Eunan O''Kane,13248.0,Left Center Midfield,9,AFC Bournemouth,28,"['59c1958c-35a0-4080-b47c-bbf3a78e21ff', 'aa39a4ed-01b9-4814-9e82-363fd2b34cd6']",8,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:08.379,Pass,
,,,,,,,,,,,,,,,,,2.175663,,,,,,,,,,,,,59c1958c-35a0-4080-b47c-bbf3a78e21ff,96,,"[47.3, 72.0]",3754315,2,,,,,-0.14601226,,Head,,,,"[57.5, 70.5]",,High Pass,,10.309704,,Unknown,Alexander Banor Tettey,9463.0,,,,,Recovery,1,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,9,AFC Bournemouth,28,"['6ec70df1-7940-4bc4-b9ed-4f32bcccf05d', 'dce7b8f9-2697-4e6a-b3aa-d7e5f54e9377']",12,,,,,,,,,,,,,,,,,Norwich City,56,00:02:12.021,Pass,
,,,,,,,,,,,,,,,,,0.975225,,,,,,,,,,,,,24f23469-ff75-42bf-a93d-2f5ff935b65f,102,,"[55.2, 67.6]",3754315,4,,,,,-0.043216318,,Right Foot,,,,"[73.7, 66.8]",,Ground Pass,,18.51729,,,Nathan Redmond,3286.0,,,,,Free Kick,1,From Free Kick,Russell Martin,21212.0,Right Center Back,10,Norwich City,56,['d4aba12c-ae3d-45f7-b796-ae8b832fce41'],0,,,,,,,,,,,,,,,,,Norwich City,56,00:04:00.127,Pass,
,,,,,,,,,,,,,,,,,1.567997,,,,,,,,,,,,,26e40e6c-f1e6-4878-b997-9cba4765542f,105,,"[73.3, 66.3]",3754315,4,,,,,-3.0892844,,Right Foot,,,,"[54.2, 65.3]",,Ground Pass,,19.12616,,,Russell Martin,21212.0,,,,,,1,From Free Kick,Nathan Redmond,3286.0,Right Midfield,10,Norwich City,56,['25915c7e-70c5-4802-a1b1-a39f7344356e'],1,,,,,,,,,,,,,,,,,Norwich City,56,00:04:01.142,Pass,
,,,,,,,,,,,,,,,,,2.701606,,,,,,,,,,,,,abc3d61d-eeba-44f9-8a27-0ff850386f79,109,,"[52.2, 66.8]",3754315,4,,,,,0.15884459,,Right Foot,,,,"[93.4, 73.4]",,High Pass,,41.725292,,Incomplete,Cameron Jerome,4807.0,,,,,,1,From Free Kick,Russell Martin,21212.0,Right Center Back,10,Norwich City,56,"['0ddb75fb-9388-4bad-aaca-59091b8c9cfb', '9ecaeea5-1e3f-4eea-b662-a8efc99dfe42', 'a76d4051-a931-4a3c-88d4-3b5201a54f49']",3,,,,,,,,,,,,,,,,,Norwich City,56,00:04:03.564,Pass,True
,,,,,,,,,,,,,,,,,2.505141,,,,,,,,,,,,,d5c45c22-6ec7-4b93-a178-782e2fd5477c,112,,"[83.9, 80.0]",3754315,4,,,,,-2.8684397,,,,,,"[58.2, 72.8]",,Low Pass,,26.68951,,,Russell Martin,21212.0,,,,,Throw-in,1,From Throw In,Andre Wisdom,4808.0,Right Back,11,Norwich City,56,['a5e3d2ee-1151-40ee-85aa-b0587dc8f185'],14,,,,,,,,,,,,,,,,,Norwich City,56,00:04:14.967,Pass,
,,,,,,,,,,,,,,,,,2.550485,,,,,,,,,,,,,8daa4410-cef5-4ddf-b5d1-7469a819d2ee,115,,"[57.4, 72.5]",3754315,4,,,,,-1.8731831,,Right Foot,,,,"[46.7, 38.2]",,Ground Pass,,35.93021,,,Sébastien Aymar Bassong Nguena,31296.0,,,,,,1,From Throw In,Russell Martin,21212.0,Right Center Back,11,Norwich City,56,['7f0e1ef0-34d4-4ae6-b82b-86f2a2b730a2'],18,,,,,,,,,,,,,,,,,Norwich City,56,00:04:18.338,Pass,
,,,,,,,,,,,,,,,,,2.916231,,,,,,,,,,,,,fce330a6-9ab4-4d32-8908-fce9b95bf9ee,118,,"[46.6, 39.1]",3754315,4,,,,,1.8851669,,Left Foot,,,,"[41.3, 55.4]",,Ground Pass,,17.14001,,,Russell Martin,21212.0,,,,,,1,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,11,Norwich City,56,['227af477-edfc-413f-9102-faacc06d6320'],21,,,,,,,,,,,,,,,,,Norwich City,56,00:04:21.034,Pass,
