50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.361867,,,,,,,,,,,,,f803dc31-436d-4a0d-9fee-c9bc3e886cfb,2651,,"[25.1, 0.1]",3754138,80,,,,,0.20323585,,,,"[54.7, 6.2]",,High Pass,30.222012,,,,,Glenn Murray,3085.0,,,,,Throw-in,2,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,142,Crystal Palace,31,['2f76cb4d-dc8f-4405-b168-cb907bd11851'],48,,,,,,,,,,,,,,,,,Crystal Palace,31,00:35:48.567,Pass,
,,,,,,,,,,,,,,,3.926067,,,,,,,,,,,,,824e36f2-8421-427d-9f42-4d7dd67d1e19,2654,,"[54.7, 6.2]",3754138,80,,,,True,0.75353646,,,,"[80.6, 30.5]",,High Pass,35.514786,,,Incomplete,,,,,,,,,2,From Throw In,Glenn Murray,3085.0,Center Forward,142,Crystal Palace,31,"['3ac19ea7-a1e3-4196-bbe6-039bec9a3f4a', '9da34228-b562-451a-a232-64885ed42123']",49,,,,,,,,,,,,,,,,,Crystal Palace,31,00:35:49.928,Pass,True
,,,,,,,,,,,,,,,1.371418,,,,,,,,,,,,,06b384d1-b4e7-4140-964a-94b1409d1622,2657,,"[39.5, 49.6]",3754138,80,,,,,1.238868,,Left Foot,,"[47.6, 73.1]",,Ground Pass,24.85679,,,,,Russell Martin,21212.0,,,,,,2,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,143,Norwich City,56,['c450c184-8151-43df-b2cb-02d3db184895'],56,,,,,,,,,,,,,,,,,Norwich City,56,00:35:56.463,Pass,
,,,,,,,,,,,,,,,2.34754,,,,,,,,,,,,,789f91dc-1c46-4de6-a84a-70c5dcd00352,2660,,"[54.3, 71.1]",3754138,81,,,,,-0.23193076,,Right Foot,,"[94.1, 61.7]",,High Pass,40.89499,,,,,Cameron Jerome,4807.0,,,,,,2,Regular Play,Russell Martin,21212.0,Right Center Back,143,Norwich City,56,['ebf7e583-4c36-4f4f-9404-1dbb69acb635'],0,,,,,,,,,,,,,,,,,Norwich City,56,00:36:00.688,Pass,
,,,,,,,,,,,,,,,3.573263,,,,,,,,,,,,,d48750ea-e481-4085-b6c8-40b1e4412760,2670,,"[29.4, 16.5]",3754138,82,,,,,-0.20813052,,Right Foot,,"[100.9, 1.4]",,High Pass,73.07708,,,Out,,,,,,,,Free Kick,2,From Free Kick,Alex McCarthy,3619.0,Goalkeeper,144,Crystal Palace,31,,3,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:03.934,Pass,
,,,,,,,,,,,,,,,2.373282,,,,,,,,,,,,,22abe636-432d-41fd-88a7-f54ed74d3b4c,2671,,"[18.4, 80.0]",3754138,82,,,,,-1.6459967,,,,"[15.1, 36.2]",,High Pass,43.92414,,,,,Sébastien Aymar Bassong Nguena,31296.0,,True,,,Throw-in,2,From Throw In,Russell Martin,21212.0,Right Center Back,145,Norwich City,56,['8b59225d-c83d-47fd-adf4-a7dea0a3996b'],12,,,,,,,,,,,,,,,,,Norwich City,56,00:37:12.743,Pass,
,,,,,,,,,,,,,,,1.132613,,,,,,,,,,,,,0c0468bb-47b1-4bc9-923f-5458b17cdb3f,2675,,"[43.6, 23.6]",3754138,82,,,,,-0.8968478,,Left Foot,,"[55.9, 8.2]",,Ground Pass,19.709135,,,,,Wes Hoolahan,10966.0,,,,,,2,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,145,Norwich City,56,"['a65adf09-dfcd-4e66-8042-97389cbda476', 'f2a55fc9-30dc-4824-ba4b-da941bc828ab']",20,,,,,,,,,,,,,,,,,Norwich City,56,00:37:20.033,Pass,True
,,,,,,,,,,,,,,,0.935438,,,,,,,,,,,,,2482fe0a-4582-48fa-b5cd-5f5997dbc860,2679,,"[52.0, 6.9]",3754138,82,,,,,-2.0419626,,Left Foot,,"[49.3, 1.6]",,Ground Pass,5.948109,,,,,Robert Brady,10967.0,,,,,,2,From Throw In,Wes Hoolahan,10966.0,Left Center Midfield,145,Norwich City,56,"['afdcf42d-44e2-41d4-9444-2a0fc28f33d9', 'fcfa261d-fefd-4788-a888-fbbd5577cd60']",22,,,,,,,,,,,,,,,,,Norwich City,56,00:37:22.493,Pass,True
,,,,,,,,,,,,,,,2.849203,,,,,,,,,,,,,ad350955-de7d-450c-8b8f-17d682245c8e,2682,,"[49.3, 1.6]",3754138,82,,,,,2.5965376,,Left Foot,,"[14.5, 22.7]",,Ground Pass,40.697052,,,,,John Ruddy,23635.0,,,,,,2,From Throw In,Robert Brady,10967.0,Left Back,145,Norwich City,56,['4c469b1c-f894-45eb-ba91-195093c195f0'],26,,,,,,,,,,,,,,,,,Norwich City,56,00:37:26.233,Pass,
,,,,,,,,,,,,,,,2.621762,,,,,,,,,,,,,f466ddee-0556-43d3-8025-fa8f7527d3f6,2685,,"[14.5, 22.7]",3754138,82,,,,,0.9267007,,Left Foot,,"[34.7, 49.6]",,Ground Pass,33.640007,,,,,Russell Martin,21212.0,,,,,,2,From Throw In,John Ruddy,23635.0,Goalkeeper,145,Norwich City,56,['5f005dcb-cd41-4d92-82b1-815add8498e2'],29,,,,,,,,,,,,,,,,,Norwich City,56,00:37:29.122,Pass,
,,,,,,,,,,,,,,,0.953957,,,,,,,,,,,,,700765ec-bb16-433a-885a-9086b6fd24cb,2688,,"[44.1, 53.9]",3754138,82,,,,,-0.8288491,,Right Foot,,"[55.1, 41.9]",,Ground Pass,16.27882,,,,,Jonathan Howson,9578.0,,,,,,2,From Throw In,Russell Martin,21212.0,Right Center Back,145,Norwich City,56,['3a24ba6a-ae65-4d4c-872e-9f64e19773bf'],33,,,,,,,,,,,,,,,,,Norwich City,56,00:37:33.794,Pass,
,,,,,,,,,,,,,,,1.488425,,,,,,,,,,,,,30fcdd24-06dd-4724-a78a-800260b533a1,2691,,"[48.9, 40.5]",3754138,82,,,,,-1.6700857,,Right Foot,,"[46.3, 14.4]",,Ground Pass,26.229181,,,,,Sébastien Aymar Bassong Nguena,31296.0,,,,,,2,From Throw In,Jonathan Howson,9578.0,Right Midfield,145,Norwich City,56,['6f07f434-ef31-486b-8c66-54291601e1e5'],39,,,,,,,,,,,,,,,,,Norwich City,56,00:37:39.493,Pass,
,,,,,,,,,,,,,,,1.059096,,,,,,,,,,,,,c90f6fab-9a71-4c02-94cf-b23a3ea713eb,2694,,"[46.3, 14.4]",3754138,82,,,,,-0.20846522,,Left Foot,,"[56.7, 12.2]",,Ground Pass,10.630146,,,,,Wes Hoolahan,10966.0,,,,,,2,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,145,Norwich City,56,['fc2ec22c-0d76-4ffa-92e7-41084f89055a'],41,,,,,,,,,,,,,,,,,Norwich City,56,00:37:41.021,Pass,
,,,,,,,,,,,,,,,0.827681,,,,,,,,,,,,,e7f812d6-954a-4d97-a6e4-03920acb8d10,2697,,"[65.6, 34.4]",3754138,82,,,,,1.6435841,,Right Foot,,"[64.9, 44.0]",,Ground Pass,9.625487,,,,,Jonathan Howson,9578.0,,,,,,2,From Throw In,Wes Hoolahan,10966.0,Left Center Midfield,145,Norwich City,56,['4d1758cd-5ba1-44cc-9222-2d090d99782a'],46,,,,,,,,,,,,,,,,,Norwich City,56,00:37:46.186,Pass,
,,,,,,,,,,,,,,,1.402167,,,,,,,,,,,,,09760c5b-18ab-4752-913b-9e65f6ced837,2701,,"[62.1, 52.3]",3754138,82,,,,,1.0241572,,Right Foot,,"[75.0, 73.5]",,Ground Pass,24.816326,,,,,Steven Whittaker,11124.0,,,,,,2,From Throw In,Jonathan Howson,9578.0,Right Midfield,145,Norwich City,56,['67c3d5fc-a8c0-4e7d-8af0-0a68959eca0d'],49,,,,,,,,,,,,,,,,,Norwich City,56,00:37:49.088,Pass,
,,,,,,,,,,,,,,,0.640515,,,,,,,,,,,,,9a6f2191-d4b0-4538-906a-3be7141d942d,2704,,"[74.2, 73.5]",3754138,82,,,,,-1.3383869,,Right Foot,,"[78.2, 56.6]",,Ground Pass,17.366922,,,,,Gary Hooper,24743.0,,,,,,2,From Throw In,Steven Whittaker,11124.0,Right Back,145,Norwich City,56,['98ded1ba-d90f-4165-bf18-c31f8709f9b0'],51,,,,,,,,,,,,,,,,,Norwich City,56,00:37:51.617,Pass,
,,,,,,,,,,,,,,,0.899882,,,,,,,,,,,,,14a4aae1-fc36-4eef-b21d-dea53f713dcd,2707,,"[78.2, 56.6]",3754138,82,,,,,1.8730112,,Right Foot,,"[72.9, 73.6]",,Ground Pass,17.80702,,,,,Steven Whittaker,11124.0,,,,,,2,From Throw In,Gary Hooper,24743.0,Right Center Midfield,145,Norwich City,56,['8173398a-1426-4bcb-8569-5f8545cba9bc'],52,,,,,,,,,,,,,,,,,Norwich City,56,00:37:52.401,Pass,
,,,,,,,,,,,,,,,0.98068,,,,,,,,,,,,,d3cf65e7-5a2a-4613-8e63-a0833da47d09,2710,,"[73.7, 73.1]",3754138,82,,,,,-2.3472662,,Right Foot,,"[62.6, 61.8]",,Ground Pass,15.839823,,,,,Jonathan Howson,9578.0,,,,,,2,From Throw In,Steven Whittaker,11124.0,Right Back,145,Norwich City,56,['40a2e3b8-5e36-4d79-9bbf-f58d913a4eb6'],53,,,,,,,,,,,,,,,,,Norwich City,56,00:37:53.340,Pass,
,,,,,,,,,,,,,,,1.578975,,,,,,,,,,,,,dc074fe9-5e3f-44fa-8b43-f291c5b35c52,2713,,"[63.3, 61.7]",3754138,82,,,,,-1.6332152,,Right Foot,,"[61.4, 31.3]",,Ground Pass,30.459316,,,,,Sébastien Aymar Bassong Nguena,31296.0,,,,,,2,From Throw In,Jonathan Howson,9578.0,Right Midfield,145,Norwich City,56,['72ecc5e2-c392-4943-82bc-3f1c09c422dd'],55,,,,,,,,,,,,,,,,,Norwich City,56,00:37:55.623,Pass,
,,,,,,,,,,,,,,,3.047884,,,,,,,,,,,,,2b3b38b1-711d-4d22-8931-ffe0c1df3815,2716,,"[71.5, 22.7]",3754138,82,,,,,-0.32422274,,Left Foot,,"[120.0, 6.4]",,High Pass,51.16581,,,Out,,,,,,,,,2,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,145,Norwich City,56,,59,,,,,,,,,,,,,,,,,Norwich City,56,00:37:59.737,Pass,
,,,,,,,,,,,,,,,3.558247,,,,,,,,,,,,,2bee882a-8c13-4b0e-97d0-c7b4efc21a91,2717,,"[7.0, 44.1]",3754138,83,,,,,-0.51514196,,Right Foot,,"[69.0, 9.0]",,High Pass,71.246124,,,,,Connor Wickham,20641.0,,,,,Goal Kick,2,From Goal Kick,Alex McCarthy,3619.0,Goalkeeper,146,Crystal Palace,31,['85b0c438-93fd-4ee6-a68f-65e9c662e567'],30,,,,,,,,,,,,,,,,,Crystal Palace,31,00:38:30.141,Pass,
,,,,,,,,,,,,,,,0.977659,,,,,,,,,,,,,bba9cb61-a820-4df0-8255-24b6426ff05c,2719,,"[69.0, 9.0]",3754138,83,,,,,0.088007376,,Head,,"[89.4, 10.8]",,High Pass,20.479258,,,,,Yannick Bolasie Yala,3589.0,,,,,,2,From Goal Kick,Connor Wickham,20641.0,Center Forward,146,Crystal Palace,31,['b490a4b9-3997-4e44-89b2-a74977e0ae0b'],33,,,,,,,,,,,,,,,,,Crystal Palace,31,00:38:33.699,Pass,
,,,,,,,,,,,,,,,1.262881,,,,,,,,,,,,,26790190-9da7-4991-9464-8cb6e750fc97,2724,,"[91.9, 13.6]",3754138,83,,,,,-2.7956254,,Right Foot,,"[83.3, 10.5]",,Ground Pass,9.141663,,,,,Connor Wickham,20641.0,,,,,,2,From Goal Kick,Yannick Bolasie Yala,3589.0,Right Midfield,146,Crystal Palace,31,"['5e7060fa-8b9e-403a-8c4d-57217d358b9d', 'a5d2e435-aa36-4ff4-9ea2-4b7ff3e53088']",35,,,,,,,,,,,,,,,,,Crystal Palace,31,00:38:35.186,Pass,True
,,,,,,,,,,,,,,,0.059405,,,,,,,,,,,,,d0e78f50-13a3-4a81-b20d-d310403ba867,2726,,"[81.9, 10.8]",3754138,83,,,,,0.4743999,,Right Foot,,"[85.6, 12.7]",,Ground Pass,4.159327,,,Incomplete,,,,,,,,,2,From Goal Kick,Connor Wickham,20641.0,Center Forward,146,Crystal Palace,31,"['0a6c7212-249f-47f7-8f8c-2c155eba2686', 'a5d2e435-aa36-4ff4-9ea2-4b7ff3e53088']",36,,,,,,,,,,,,,,,,,Crystal Palace,31,00:38:36.449,Pass,True
,,,,,,,,,,,,,,,1.830178,,,,,,,,,,,,,e503736a-902c-438a-93e3-30c741984edb,2728,,"[88.4, 0.1]",3754138,83,,,,,1.4393743,,,,"[90.7, 17.5]",,High Pass,17.551353,,,,,Connor Wickham,20641.0,,,,,Throw-in,2,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,147,Crystal Palace,31,['9f184da4-04cb-4f0e-8d92-8fcd639ab553'],55,,,,,,,,,,,,,,,,,Crystal Palace,31,00:38:55.046,Pass,
,,,,,,,,,,,,,,,0.895963,,,,,,,,,,,,,2e8711f0-e364-464a-856a-eaa3dc37162c,2732,,"[78.6, 19.7]",3754138,83,,,,,-2.383965,,Right Foot,,"[71.2, 12.7]",,Ground Pass,10.186265,,,,,James McArthur,3464.0,,,,,,2,From Throw In,Connor Wickham,20641.0,Center Forward,147,Crystal Palace,31,"['69bd2583-c855-4f15-83d1-5b87505ff6aa', '8dc87ff9-7235-42e7-b3e1-d2f5379c54de']",59,,,,,,,,,,,,,,,,,Crystal Palace,31,00:38:59.733,Pass,True
,,,,,,,,,,,,,,,1.457355,,,,,,,,,,,,,2d6d9b6a-a93c-44f2-947f-3172cf514d27,2739,,"[83.8, 19.1]",3754138,84,,,,,1.5528127,44ffef6f-9c19-4538-9f0a-7fbd73e82337,Right Foot,,"[84.3, 46.9]",,Ground Pass,27.804497,,,,,Yohan Cabaye,3277.0,True,,,,,2,From Throw In,James McArthur,3464.0,Left Center Midfield,147,Crystal Palace,31,['e130948d-0318-434d-ac4a-a19d5cad179c'],5,,,,,,,,,,,,,,,,,Crystal Palace,31,00:39:05.678,Pass,
,,,,,,,,,,,,,,,1.847433,,,,,,,,,,,,,bbc66468-e88d-4b72-850a-c6f11019016e,2744,,"[11.1, 31.4]",3754138,84,,,,,0.3843319,,Keeper Arm,,"[33.6, 40.5]",,Ground Pass,24.270557,,,,,Russell Martin,21212.0,,,,,,2,From Keeper,John Ruddy,23635.0,Goalkeeper,149,Norwich City,56,['c752c4b3-3e40-413d-a293-84362dd785f0'],24,,,,,,,,,,,,,,,,,Norwich City,56,00:39:24.765,Pass,
,,,,,,,,,,,,,,,1.485002,,,,,,,,,,,,,bdb91f92-a408-4194-896f-8a140e4af20e,2747,,"[63.3, 50.8]",3754138,84,,,,,-0.4918092,,Right Foot,,"[88.5, 37.3]",,High Pass,28.588284,,,,,Cameron Jerome,4807.0,,,,,,2,Regular Play,Russell Martin,21212.0,Right Center Back,150,Norwich City,56,['e18b6eab-a684-4175-94d3-700b61c84b2b'],32,,,,,,,,,,,,,,,,,Norwich City,56,00:39:32.602,Pass,
,,,,,,,,,,,,,,,0.799955,,,,,,,,,,,,,b10ddeda-012d-4a57-9bd1-ad9d3b40671d,2750,,"[88.5, 37.3]",3754138,84,,,,True,-0.36787167,,,,"[98.1, 33.6]",,High Pass,10.288342,,,,,Wes Hoolahan,10966.0,,,,,,2,Regular Play,Cameron Jerome,4807.0,Center Forward,151,Norwich City,56,"['6de3e316-419c-43f2-a0e8-f2ab65adfb04', '78aa872d-ef5b-4736-8e99-b5cd519f390a']",34,,,,,,,,,,,,,,,,,Norwich City,56,00:39:34.127,Pass,True
,,,,,,,,,,,,,,,3.275108,,,,,,,,,,,,,24d77114-142d-4c0d-b1fb-69d45fd61a9c,2756,,"[11.1, 37.4]",3754138,84,,,,,-0.105726734,,Drop Kick,,"[84.6, 29.6]",,High Pass,73.91272,,,Incomplete,,Connor Wickham,20641.0,,,,,,2,Regular Play,Alex McCarthy,3619.0,Goalkeeper,151,Norwich City,56,"['92942b3e-fba7-4db5-9652-89ca77c614a9', 'f13db6cd-3994-4646-9450-f195c14a5d46']",51,,,,,,,,,,,,,,,,,Crystal Palace,31,00:39:51.254,Pass,
,,,,,,,,,,,,,,,3.085296,,,,,,,,,,,,,92942b3e-fba7-4db5-9652-89ca77c614a9,2758,,"[35.5, 50.5]",3754138,84,,,,,2.7214687,,Head,,"[11.1, 61.4]",,High Pass,26.723959,,,,,John Ruddy,23635.0,,,,,Recovery,2,Regular Play,Russell Martin,21212.0,Right Center Back,151,Norwich City,56,"['24d77114-142d-4c0d-b1fb-69d45fd61a9c', '3255c1d8-f81a-4920-8a23-b3e53ef6267f']",54,,,,,,,,,,,,,,,,,Norwich City,56,00:39:54.529,Pass,
,,,,,,,,,,,,,,,2.004822,,,,,,,,,,,,,bb961db5-2589-44f3-90ba-bd5b22e45776,2762,,"[9.4, 62.3]",3754138,84,,,,,1.4167471,,Right Foot,,"[11.9, 78.4]",,Low Pass,16.292944,,,Out,,,,,,,,,2,Regular Play,John Ruddy,23635.0,Goalkeeper,151,Norwich City,56,['a5c185ce-83c8-4803-ae46-8f70ed128200'],57,,,,,,,,,,,,,,,,,Norwich City,56,00:39:57.654,Pass,True
,,,,,,,,,,,,,,,1.347365,,,,,,,,,,,,,ae9b18bd-6f56-422c-9a89-7c9d430ccdae,2763,,"[108.2, 0.1]",3754138,85,,True,,,0.93971694,,,,"[113.9, 7.9]",,Low Pass,9.660746,,,,,Connor Wickham,20641.0,,,,,Throw-in,2,From Throw In,Yannick Bolasie Yala,3589.0,Right Midfield,152,Crystal Palace,31,['c06ad21b-6957-4633-9ac3-cafd2b3445f6'],2,,,,,,,,,,,,,,,,,Crystal Palace,31,00:40:02.946,Pass,
,,,,,,,,,,,,,,,1.779307,,,,,,,,,,,,,1118c6d0-e475-4797-b9d3-cbcd8a1b5fa3,2766,,"[115.5, 7.9]",3754138,85,,,,,-2.9500313,,Right Foot,,"[99.0, 4.7]",,Ground Pass,16.807438,,,,,Pape N''Diaye Souaré,4884.0,,,,,,2,From Throw In,Connor Wickham,20641.0,Center Forward,152,Crystal Palace,31,['f96b2cb9-c83a-4ade-8a8a-781eced728ba'],10,,,,,,,,,,,,,,,,,Crystal Palace,31,00:40:10.406,Pass,
,,,,,,,,,,,,,,,1.117334,,,,,,,,,,,,,c4262577-e46d-4ae2-b601-b3b66399c9fc,2769,,"[99.0, 4.7]",3754138,85,,,,,0.0,,Right Foot,,"[106.4, 4.7]",,Ground Pass,7.4,,,,,Yannick Bolasie Yala,3589.0,,,,,,2,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,152,Crystal Palace,31,['ce44f685-1817-449a-90d1-848eb35f713a'],12,,,,,,,,,,,,,,,,,Crystal Palace,31,00:40:12.225,Pass,
,,,,,,,,,,,,,,,0.913909,,,,,,,,,,,,,d1b12612-f6ce-4057-8c89-afb134c2f502,2772,,"[106.4, 4.7]",3754138,85,,,,,3.041924,,Right Foot,,"[96.4, 5.7]",,Ground Pass,10.049875,,,,,Pape N''Diaye Souaré,4884.0,,,,,,2,From Throw In,Yannick Bolasie Yala,3589.0,Right Midfield,152,Crystal Palace,31,['338babac-69ec-4e80-9345-f4ad583886b0'],13,,,,,,,,,,,,,,,,,Crystal Palace,31,00:40:13.383,Pass,
,,,,,,,,,,,,,,,2.476223,,,,,,,,,,,,,8ad1cb53-9694-47e7-b7e5-a493643a7082,2775,,"[90.4, 7.9]",3754138,85,,,,,2.977477,,Left Foot,,"[74.7, 10.5]",,Ground Pass,15.913831,,,,,Mile Jedinak,5489.0,,,,,,2,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,152,Crystal Palace,31,['f2fe319d-6fc2-45d7-981d-08dfa28711fd'],16,,,,,,,,,,,,,,,,,Crystal Palace,31,00:40:16.949,Pass,
,,,,,,,,,,,,,,,1.126056,,,,,,,,,,,,,cdc9bf95-b9d6-49a0-88f3-09098d388afc,2778,,"[69.8, 12.2]",3754138,85,,,,,1.981788,,Right Foot,,"[56.9, 41.8]",,Ground Pass,32.288853,,,,,Scott Dann,3407.0,,,,,,2,From Throw In,Mile Jedinak,5489.0,Center Attacking Midfield,152,Crystal Palace,31,['cc0b7c6b-8b24-4867-b4e4-95ea8184a27e'],19,,,,,,,,,,,,,,,,,Crystal Palace,31,00:40:19.811,Pass,
,,,,,,,,,,,,,,,1.814313,,,,,,,,,,,,,6c9e3f5e-c0d8-4d19-be16-c4da4ebc77c2,2781,,"[69.5, 48.2]",3754138,85,,,,,1.7795172,,Right Foot,,"[63.4, 77.0]",,Ground Pass,29.43892,,,,,Joel Ward,3443.0,,,,,,2,From Throw In,Scott Dann,3407.0,Right Center Back,152,Crystal Palace,31,['c7098728-b761-47fb-aa03-53f120f585a8'],26,,,,,,,,,,,,,,,,,Crystal Palace,31,00:40:26.673,Pass,
,,,,,,,,,,,,,,,0.843751,,,,,,,,,,,,,692fcc95-2cd0-4625-acc1-3cf189abad6a,2784,,"[72.0, 78.3]",3754138,85,,,,,-0.24497867,,Right Foot,,"[80.8, 76.1]",,Ground Pass,9.070832,,,,,Jason Puncheon,19688.0,,,,,,2,From Throw In,Joel Ward,3443.0,Right Back,152,Crystal Palace,31,['cf601ffa-6006-48ad-920e-c93d05135e9a'],29,,,,,,,,,,,,,,,,,Crystal Palace,31,00:40:29.960,Pass,
,,,,,,,,,,,,,,,1.099137,,,,,,,,,,,,,5db8a948-278a-4812-bbbb-d10a1ac6f83a,2786,,"[80.8, 76.1]",3754138,85,,,,,0.2153577,,Left Foot,,"[87.2, 77.5]",,Ground Pass,6.551336,,,,,Joel Ward,3443.0,,,,,,2,From Throw In,Jason Puncheon,19688.0,Left Midfield,152,Crystal Palace,31,['cf7d9fc3-e2aa-47ed-a847-0d582ec1df48'],30,,,,,,,,,,,,,,,,,Crystal Palace,31,00:40:30.804,Pass,
,,,,,,,,,,,,,,,0.535053,,,,,,,,,,,,,18263540-b27d-4fcd-84fe-89b218f12e9d,2789,,"[87.3, 77.5]",3754138,85,,,,,-0.40187064,,Right Foot,,"[91.3, 75.8]",,Ground Pass,4.346263,,,Incomplete,,Jason Puncheon,19688.0,,,,,,2,From Throw In,Joel Ward,3443.0,Right Back,152,Crystal Palace,31,"['259483b7-130e-4b6b-bf77-c95c4c98149e', '89cdd3d7-0809-40e9-ac78-17ab246bb04d']",32,,,,,,,,,,,,,,,,,Crystal Palace,31,00:40:32.618,Pass,
,,,,,,,,,,,,,,,1.173298,,,,,,,,,,,,,ae9f2ce5-b9ad-4c2b-a41b-82ba4598a636,2796,,"[24.2, 5.1]",3754138,85,,,,,1.3024302,,Left Foot,,"[27.5, 17.1]",,Ground Pass,12.445481,,,,,Bradley Johnson,4804.0,,,,,Free Kick,2,From Free Kick,Wes Hoolahan,10966.0,Left Center Midfield,154,Norwich City,56,['8b312612-aacf-4f47-a58e-fe47b4628cc9'],38,,,,,,,,,,,,,,,,,Norwich City,56,00:40:38.435,Pass,
,,,,,,,,,,,,,,,1.360184,,,,,,,,,,,,,03a29d78-a2fb-438c-a277-b058d85d6677,2799,,"[29.9, 16.9]",3754138,85,,,,,0.688145,,Left Foot,,"[52.4, 35.4]",,Ground Pass,29.129023,,,,,Nathan Redmond,3286.0,,,,,,2,From Free Kick,Bradley Johnson,4804.0,Left Midfield,154,Norwich City,56,['0304708b-1492-473b-b066-524874c06afb'],40,,,,,,,,,,,,,,,,,Norwich City,56,00:40:40.519,Pass,
,,,,,,,,,,,,,,,1.193879,,,,,,,,,,,,,f82a1358-cf73-4c61-8988-26aef4f5a6e5,2803,,"[52.5, 25.7]",3754138,85,,,,,-0.633633,,Right Foot,,"[67.2, 14.9]",,Ground Pass,18.240889,,,,,Wes Hoolahan,10966.0,,,,,,2,From Free Kick,Nathan Redmond,3286.0,Center Defensive Midfield,154,Norwich City,56,"['43dc2994-50df-488b-a0e9-c9e638732ce6', 'f6fa6bcd-b70e-4a0c-b510-edc71ddf3024']",42,,,,,,,,,,,,,,,,,Norwich City,56,00:40:42.735,Pass,True
,,,,,,,,,,,,,,,4.204692,,,,,,,,,,,,,8450b63e-c769-4974-a91b-c41847a7d6b5,2806,,"[67.2, 14.9]",3754138,85,,,,,1.3442626,,Right Foot,,"[79.9, 70.0]",,High Pass,56.544674,,,,,Jonathan Howson,9578.0,,True,,,,2,From Free Kick,Wes Hoolahan,10966.0,Left Center Midfield,154,Norwich City,56,['2d93c849-58d5-408a-9af4-8ff0002538d1'],44,,,,,,,,,,,,,,,,,Norwich City,56,00:40:44.049,Pass,
,,,,,,,,,,,,,,,1.901971,,,,,,,,,,,,,9d9adbc8-5baa-4a6f-975a-e1391e83f188,2810,,"[81.2, 69.6]",3754138,85,,,,,-2.239703,,Right Foot,,"[72.9, 59.1]",,Ground Pass,13.384319,,,,,Steven Whittaker,11124.0,,,,,,2,From Free Kick,Jonathan Howson,9578.0,Right Midfield,154,Norwich City,56,"['243ec47d-5f06-4454-b141-26d0d0a2253c', '6f726537-8dd1-4e18-beac-a1fa81b0445c']",50,,,,,,,,,,,,,,,,,Norwich City,56,00:40:50.183,Pass,True
,,,,,,,,,,,,,,,0.748698,,,,,,,,,,,,,3be0e9d8-5e52-4bc7-b5ac-bf4284439526,2813,,"[72.9, 59.1]",3754138,85,,,,,-1.146839,,Right Foot,,"[78.0, 47.8]",,Ground Pass,12.39758,,,,,Wes Hoolahan,10966.0,,,,,,2,From Free Kick,Steven Whittaker,11124.0,Right Back,154,Norwich City,56,['2439c40d-8de1-44ba-91ce-e11ad366452e'],52,,,,,,,,,,,,,,,,,Norwich City,56,00:40:52.624,Pass,
,,,,,,,,,,,,,,,0.844659,,,,,,,,,,,,,f87e7268-6d61-4fda-ae25-f95c1d604187,2816,,"[82.5, 48.8]",3754138,85,,,,,0.4973427,,Left Foot,,"[89.5, 52.6]",,Ground Pass,7.964923,,,,,Gary Hooper,24743.0,,,,,,2,From Free Kick,Wes Hoolahan,10966.0,Left Center Midfield,154,Norwich City,56,['b0f0b1dd-d8e6-419b-ba1d-3867bba19d0b'],54,,,,,,,,,,,,,,,,,Norwich City,56,00:40:54.266,Pass,
