ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.916048,,,,,,,,,,,,,,,59cb8aa7-68b4-447b-829e-1235ec313b22,1860,,"[11.5, 21.5]",3754234,51,,True,,,1.8633581,,Right Foot,,,,"[6.5, 38.1]",,High Pass,,17.336666,,,,Artur Boruc,20074.0,,,,,,,2,From Goal Kick,Charlie Daniels,3345.0,Left Back,111,AFC Bournemouth,28,['b587feb0-edca-4b47-bb88-79f837e49169'],7,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:07.068,Pass,
,,,,,,,,,,,,,,,,,,0.16479,,,,,,,,,,,,,,,b5b9dd06-465b-44c8-ae7d-519c71daacc6,1862,,"[6.5, 38.1]",3754234,51,,,,,-1.0146301,,Left Foot,,,,"[8.8, 34.4]",,Low Pass,,4.356604,,Incomplete,,,,,,,,,,2,From Goal Kick,Artur Boruc,20074.0,Goalkeeper,111,AFC Bournemouth,28,['a88c5030-8b04-479b-a085-6f30fbaf35a1'],11,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:11.396,Pass,
,,,,,,,,,,,,,,,,,,1.426868,,,,,,,,,,,,,,,b957ec52-f62b-44c2-8118-ff208e34884e,1866,,"[9.6, 41.3]",3754234,51,,,,,0.5633163,,Keeper Arm,,,,"[24.8, 50.9]",,Ground Pass,,17.977764,,,,Andrew Surman,3344.0,,,,,,,2,From Goal Kick,Artur Boruc,20074.0,Goalkeeper,111,AFC Bournemouth,28,['ea59e160-f164-4d5d-908a-5d866fbaac52'],14,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:14.914,Pass,
,,,,,,,,,,,,,,,,,,2.009616,,,,,,,,,,,,,,,6b307b5c-f05a-4de7-9796-ca219ecbc1a6,1869,,"[33.6, 36.6]",3754234,51,,,,,1.483301,,Left Foot,,,,"[36.6, 70.8]",,Ground Pass,,34.331326,,,,Simon Francis,3608.0,,,,,,,2,From Goal Kick,Andrew Surman,3344.0,Right Defensive Midfield,111,AFC Bournemouth,28,['696b11ff-7f03-4a6b-87fb-2efd44bf003b'],17,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:17.494,Pass,
,,,,,,,,,,,,,,,,,,0.989976,,,,,,,,,,,,,,,a4ce48c2-8d2a-41dd-9c2d-95d92d22c220,1872,,"[56.2, 73.6]",3754234,51,,,,,-0.06290901,,Right Foot,,,,"[68.9, 72.8]",,Ground Pass,,12.725172,,,,Matt Ritchie,3049.0,,,,,,,2,From Goal Kick,Simon Francis,3608.0,Right Back,111,AFC Bournemouth,28,['b820e70a-589b-45e8-84b3-2724d8775561'],21,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:21.559,Pass,
,,,,,,,,,,,,,,,,,,2.342252,,,,,,,,,,,,,,,8fbae2b0-6e42-4ae6-95b0-f06e4363fbb5,1876,,"[83.7, 77.8]",3754234,51,,,,,-0.5815649,,Left Foot,,,,"[105.3, 63.6]",,Ground Pass,,25.849566,,Incomplete,,Joshua King,3346.0,,,,,,,2,From Goal Kick,Matt Ritchie,3049.0,Right Midfield,111,AFC Bournemouth,28,"['5f7f7a59-388f-4226-80bd-5359fcc76094', '87893013-2471-4360-83f8-d106ccaa712e', 'dafc828f-c190-4625-b18a-8e5410719791']",26,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:26.076,Pass,True
,,,,,,,,,,,,,,,,,,2.678089,,,,,,,,,,,,,,,caf98af3-01f8-48a2-9cf2-cda2fb905d7b,1881,,"[8.8, 10.1]",3754234,51,,,,,-0.22082877,,Left Foot,,,,"[52.9, 0.2]",,High Pass,,45.197567,,Out,,,,,,,,,,2,From Goal Kick,Jan Vertonghen,3077.0,Left Center Back,111,AFC Bournemouth,28,,30,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:06:30.079,Pass,
,,,,,,,,,,,,,,,,,,1.249018,,,,,,,,,,,,,,,895928a3-49b6-4e24-8e5b-4f4cd0d20884,1882,,"[85.1, 80.0]",3754234,51,,,,,-1.4457381,,,,,,"[87.3, 62.5]",,Low Pass,,17.637743,,,,Dan Gosling,3343.0,,,,,,Throw-in,2,From Throw In,Simon Francis,3608.0,Right Back,112,AFC Bournemouth,28,['84b66f18-8ff8-4f4c-89fd-ca36e354895a'],42,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:42.561,Pass,
,,,,,,,,,,,,,,,,,,0.758328,,,,,,,,,,,,,,,b14017eb-48f7-4ca1-9024-04ad20291066,1885,,"[87.3, 62.5]",3754234,51,,,,,1.9481922,,Right Foot,,,,"[82.9, 73.6]",,Ground Pass,,11.940268,,,,Simon Francis,3608.0,,,,,,,2,From Throw In,Dan Gosling,3343.0,Left Defensive Midfield,112,AFC Bournemouth,28,['90c42b36-1b87-41d7-b711-7af3a7861d29'],44,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:44.393,Pass,
,,,,,,,,,,,,,,,,,,1.870959,,,,,,,,,,,,,,,b3217a33-87cf-40cd-bcd0-c57bf278357d,1888,,"[73.9, 72.5]",3754234,51,,,,,-2.1486983,,Right Foot,,,,"[55.9, 44.9]",,Ground Pass,,32.950874,,,,Sylvain Distin,40218.0,,,,,,,2,From Throw In,Simon Francis,3608.0,Right Back,112,AFC Bournemouth,28,['de93513f-6bd3-4d22-a01c-69a675a1f6f1'],46,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:46.221,Pass,
,,,,,,,,,,,,,,,,,,1.311251,,,,,,,,,,,,,,,38495a8c-d4f0-438a-9ed9-23383466e742,1891,,"[55.3, 38.5]",3754234,51,,,,,-1.1557659,,Left Foot,,,,"[69.4, 6.5]",,Ground Pass,,34.9687,,,,Charlie Daniels,3345.0,,,,,,,2,From Throw In,Sylvain Distin,40218.0,Left Center Back,112,AFC Bournemouth,28,['3bd13972-04a6-4508-956d-75db5ee385e5'],49,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:49.714,Pass,
,,,,,,,,,,,,,,,,,,0.764099,,,,,,,,,,,,,,,b8c8ee0b-dddf-4d0a-ba49-5b4f95aa0f56,1894,,"[71.3, 4.9]",3754234,51,,,,,-0.21634066,,Left Foot,,,,"[80.4, 2.9]",,Ground Pass,,9.317188,,,,Marc Pugh,3646.0,,,,,,,2,From Throw In,Charlie Daniels,3345.0,Left Back,112,AFC Bournemouth,28,['82488820-a82c-406a-8fad-33358c90845d'],52,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:52.416,Pass,
,,,,,,,,,,,,,,,,,,1.727859,,,,,,,,,,,,,,,3aa654f5-d847-4293-af08-fd5c4a527f89,1896,,"[80.4, 2.9]",3754234,51,,,,,1.7382281,,Left Foot,,,,"[78.0, 17.1]",,Ground Pass,,14.401389,,,,Charlie Daniels,3345.0,,,,,,,2,From Throw In,Marc Pugh,3646.0,Left Midfield,112,AFC Bournemouth,28,['fc8040a3-2ce1-41a4-b4be-64aff2885cfe'],53,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:53.180,Pass,
,,,,,,,,,,,,,,,,,,1.014152,,,,,,,,,,,,,,,1c9b45ab-a638-4955-8370-8ce8e531af46,1899,,"[78.0, 17.1]",3754234,51,,,,,-1.0507822,,Left Foot,,,,"[85.1, 4.7]",,Ground Pass,,14.288807,,,,Marc Pugh,3646.0,,,,,,,2,From Throw In,Charlie Daniels,3345.0,Left Back,112,AFC Bournemouth,28,['658ee0a0-5c8f-4eb9-832a-4db543d39f03'],56,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:56.288,Pass,
,,,,,,,,,,,,,,,,,,4.210328,,,,,,,,,,,,,,,acae1f12-1bcf-4688-b3bd-b50f62a004f9,1902,,"[85.1, 4.9]",3754234,51,,,,,-0.1413279,,Right Foot,,,,"[109.7, 1.4]",,Low Pass,,24.847736,,Incomplete,,Glenn Murray,3085.0,,,,,,,2,From Throw In,Marc Pugh,3646.0,Left Midfield,112,AFC Bournemouth,28,"['9bd65364-e643-4b1a-9a7a-438e968c2883', 'd4213881-66e3-4aab-829c-395f47c74e4e']",57,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:57.908,Pass,
,,,,,,,,,,,,,,,,,,2.104363,,,,,,,,,,,,,,,d4213881-66e3-4aab-829c-395f47c74e4e,1905,,"[10.4, 78.7]",3754234,52,,,,,-0.03557218,,Right Foot,,,,"[38.5, 77.7]",,High Pass,,28.117788,,,,Erik Lamela,3585.0,,,,,,Recovery,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,113,Tottenham Hotspur,38,"['19421b0e-b4e7-42e6-9341-e35903cdc994', '48aafe3b-5689-4854-ae4b-abdfd1e7d04e', 'acae1f12-1bcf-4688-b3bd-b50f62a004f9']",2,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:02.118,Pass,True
,,,,,,,,,,,,,,,,,,1.111426,,,,,,,,,,,,,,,03a11533-a43e-4398-a308-bb3884cb2d98,1908,,"[38.8, 78.4]",3754234,52,,,,,-2.3300226,,Left Foot,,,,"[29.5, 68.6]",,Low Pass,,13.510366,,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,,2,Regular Play,Erik Lamela,3585.0,Right Wing,113,Tottenham Hotspur,38,"['1aa4ebab-84da-4e5c-ae76-bc3d9a14e9d9', '5e69bd8f-db1a-4296-b32d-f87a1e8bf8ae']",4,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:04.223,Pass,True
,,,,,,,,,,,,,,,,,,2.372309,,,,,,,,,,,,,,,1a0104b6-c821-4789-826c-eebe3aee58c7,1911,,"[37.5, 67.7]",3754234,52,,,,,0.29111314,,Left Foot,,,,"[64.2, 75.7]",,Ground Pass,,27.872747,,,,Erik Lamela,3585.0,,,,,,,2,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Center Attacking Midfield,113,Tottenham Hotspur,38,['a2346b91-68be-4860-9074-99f82da1765e'],6,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:06.219,Pass,
,,,,,,,,,,,,,,,,,,3.153759,,,,,,,,,,,,,,,c568e02c-99f6-4390-880c-f4e3b9cf2f92,1915,,"[83.8, 61.7]",3754234,52,,,,,0.17060979,,Left Foot,,,True,"[110.5, 66.3]",,Low Pass,,27.093357,,,,Christian Dannemann Eriksen,3043.0,,,,,,,2,Regular Play,Erik Lamela,3585.0,Right Wing,113,Tottenham Hotspur,38,"['f1d5dc4f-f612-420a-84d8-6571e291833b', 'f4ae0317-86fd-423a-9468-c756e08e4693']",12,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:12.256,Pass,True
,,,,,,,,,,,,,,,,,,1.173532,,,,,,,,,,,,,,,f2a4db91-9f33-4c8e-aefa-6f671c1980d1,1923,,"[100.6, 78.4]",3754234,52,,,,,-2.890265,,Right Foot,,,,"[85.8, 74.6]",,Ground Pass,,15.280052,,,,Eric Dier,10956.0,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,113,Tottenham Hotspur,38,['16011fe2-5507-42c5-a321-c2330789c91c'],20,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:20.389,Pass,
,,,,,,,,,,,,,,,,,,0.574917,,,,,,,,,,,,,,,d439959c-34d6-42d3-a9a4-6bb928e96e92,1926,,"[85.8, 74.6]",3754234,52,,,,,-1.4131744,,Right Foot,,,,"[88.2, 59.5]",,Ground Pass,,15.289539,,,,Erik Lamela,3585.0,,,,,,,2,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,113,Tottenham Hotspur,38,['ad469ffc-635a-41f8-bfdd-c0fe85c163b9'],22,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:22.507,Pass,
,,,,,,,,,,,,,,,,,,0.991205,,,,,,,,,,,,,,,32c66e3a-a6df-403b-83d8-66e5ccc08f63,1928,,"[88.2, 59.5]",3754234,52,,,,,2.2588289,,Left Foot,,,,"[78.5, 71.3]",,Ground Pass,,15.275144,,,,Eric Dier,10956.0,,,,,,,2,Regular Play,Erik Lamela,3585.0,Right Wing,113,Tottenham Hotspur,38,['6870a6a8-5348-4d68-ae62-3e4987394c61'],23,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:23.082,Pass,
,,,,,,,,,,,,,,,,,,0.956963,,,,,,,,,,,,,,,904c2cce-bf00-4024-93f2-7e27b573db09,1931,,"[78.8, 71.3]",3754234,52,,,,,3.1221147,,Right Foot,,,,"[63.4, 71.6]",,Ground Pass,,15.402922,,,,Kyle Walker,3205.0,,,,,,,2,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,113,Tottenham Hotspur,38,['23b79fb4-3c44-4556-bc38-528a1fa6cbdf'],25,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:25.307,Pass,
,,,,,,,,,,,,,,,,,,0.882695,,,,,,,,,,,,,,,f0e53202-b950-4387-808b-5c0159614ac4,1935,,"[63.9, 71.0]",3754234,52,,,,,-0.90583163,,Right Foot,,,,"[70.8, 62.2]",,Ground Pass,,11.182576,,,,Eric Dier,10956.0,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,113,Tottenham Hotspur,38,"['37ed45b2-376b-4de0-8c6c-3b699bdcdc9e', '993f16bb-7bc5-48eb-9f61-388fe45ca8c9']",27,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:27.157,Pass,True
,,,,,,,,,,,,,,,,,,2.359984,,,,,,,,,,,,,,,6f7e5894-0f18-4482-809b-7bb89ff16dac,1938,,"[70.5, 52.6]",3754234,52,,,,,-1.773305,,Right Foot,,,,"[65.1, 26.3]",,Ground Pass,,26.84865,,,,Jan Vertonghen,3077.0,,,,,,,2,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,113,Tottenham Hotspur,38,['4989c7ae-1823-4026-827a-143638163f5b'],29,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:29.832,Pass,
,,,,,,,,,,,,,,,,,,1.267062,,,,,,,,,,,,,,,258f2790-c980-435b-aa70-b64ecdf02654,1941,,"[65.1, 26.3]",3754234,52,,,,,1.6416832,,Left Foot,,,,"[63.9, 43.2]",,Ground Pass,,16.94255,,,,Eric Dier,10956.0,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,113,Tottenham Hotspur,38,['c5f08d8b-280c-4e3a-8f7d-e0a93a450d15'],32,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:32.764,Pass,
,,,,,,,,,,,,,,,,,,0.907353,,,,,,,,,,,,,,,7cfb2732-c670-4188-b997-492ddf0e965d,1944,,"[74.9, 47.3]",3754234,52,,,,,1.4173723,,Left Foot,,,,"[76.4, 57.0]",,Ground Pass,,9.815294,,,,Erik Lamela,3585.0,,,,,,,2,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,113,Tottenham Hotspur,38,['c84f58a0-15b3-4a8c-a3a7-74b7cd691764'],37,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:37.905,Pass,
,,,,,,,,,,,,,,,,,,1.837348,,,,,,,,,,,,,,,225357de-6dd0-408c-88c3-ef39b76d88e0,1947,,"[76.6, 57.0]",3754234,52,,,,,1.2055949,,Left Foot,,,,"[84.4, 77.4]",,Ground Pass,,21.84033,,,,Christian Dannemann Eriksen,3043.0,,,,,,,2,Regular Play,Erik Lamela,3585.0,Right Wing,113,Tottenham Hotspur,38,['9ec45e5c-c7b7-4186-8c9b-a795cef5ec13'],39,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:39.326,Pass,
,,,,,,,,,,,,,,,,,,1.112574,,,,,,,,,,,,,,,7399cc84-3ca4-499b-ae96-2c17eb51fbd7,1950,,"[84.4, 77.4]",3754234,52,,,,,-0.7925239,,Right Foot,,,,"[105.3, 56.2]",,High Pass,,29.76995,,Incomplete,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,113,Tottenham Hotspur,38,['0a8ff7a6-68b9-4979-9a9f-87bbeb2e312f'],42,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:42.301,Pass,
,,,,,,,,,,,,,,,,,,2.270378,,,,,,,,,,,,,,,29d5b8b2-8c47-4340-a8d1-74c8684998ef,1953,,"[35.2, 20.6]",3754234,52,,,,True,-0.54622966,,,,,,"[57.9, 6.8]",,High Pass,,26.565578,,Incomplete,,Marc Pugh,3646.0,,,,,,Recovery,2,Regular Play,Glenn Murray,3085.0,Center Forward,113,Tottenham Hotspur,38,"['2a06501a-a747-4dee-a5a1-d3e33ad92ce7', '6c2ddc6f-dff9-4654-932a-ea19da744b02', '80d75fb3-4626-45e3-9659-30d5c2864d4f']",46,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:07:46.541,Pass,True
,,,,,,,,,,,,,,,,,,1.62604,,,,,,,,,,,,,,,efe355b3-bb75-47f6-95ea-cd34904b00c8,1957,,"[57.4, 72.7]",3754234,52,,,,,-2.3261032,,Right Foot,,,,"[42.9, 57.3]",,Ground Pass,,21.15207,,,,Toby Alderweireld,20005.0,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,113,Tottenham Hotspur,38,['849f1644-15d8-437d-99d2-af73b825e952'],50,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:50.064,Pass,
,,,,,,,,,,,,,,,,,,1.505316,,,,,,,,,,,,,,,648d9df6-0043-4568-b32b-7603d793f9ec,1960,,"[37.9, 53.7]",3754234,52,,,,,-1.2991573,,Left Foot,,,,"[46.2, 23.9]",,Ground Pass,,30.934286,,,,Jan Vertonghen,3077.0,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,113,Tottenham Hotspur,38,['72f10998-1187-4432-adba-abb5704d71ba'],53,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:53.297,Pass,
,,,,,,,,,,,,,,,,,,0.847047,,,,,,,,,,,,,,,69bc0db5-76a2-44a8-87eb-ffb9d839732f,1964,,"[49.7, 23.6]",3754234,52,,,,,0.5658543,,Left Foot,,,,"[57.1, 28.3]",,Ground Pass,,8.766413,,,,Christian Dannemann Eriksen,3043.0,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,113,Tottenham Hotspur,38,"['6f2553e6-841f-400f-b8fb-8d5818b8c710', 'd0933fb1-5b3c-4827-b10f-f4516290a62d']",58,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:58.073,Pass,True
,,,,,,,,,,,,,,,,,,1.915467,,,,,,,,,,,,,,,f4093161-b3d7-4c40-b043-1d837bfd9834,1966,,"[57.1, 28.3]",3754234,52,,,,,2.4129517,,Right Foot,,,,"[38.5, 44.9]",,Ground Pass,,24.930304,,,,Toby Alderweireld,20005.0,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,113,Tottenham Hotspur,38,['bbd4ecd8-c406-45c0-bb7d-6ed5259fb589'],58,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:58.920,Pass,
,,,,,,,,,,,,,,,,,,1.037845,,,,,,,,,,,,,,,09742a9d-24ce-45db-8e37-8504310ebef6,1969,,"[35.5, 44.0]",3754234,53,,,,,0.20245112,,Right Foot,,,,"[54.5, 47.9]",,Ground Pass,,19.396133,,,,Eric Dier,10956.0,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,113,Tottenham Hotspur,38,"['28cfe683-91f0-4965-b11b-2e8a716e371d', '9bab0661-aa30-491a-998b-32198764d910']",0,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:00.836,Pass,True
,,,,,,,,,,,,,,,,,,0.741295,,,,,,,,,,,,,,,e465f29e-05e1-4428-972b-208358f0c880,1972,,"[54.2, 47.9]",3754234,53,,,,,0.45257795,,Right Foot,,,,"[65.1, 53.2]",,Ground Pass,,12.120231,,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,,2,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,113,Tottenham Hotspur,38,['50820d64-5c4e-4107-a3f1-a0c6fc9e0a33'],3,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:03.267,Pass,
,,,,,,,,,,,,,,,,,,1.483806,,,,,,,,,,,,,,,d8bd55ea-cc79-4c0b-9fa3-d9eae2795f31,1975,,"[65.1, 46.5]",3754234,53,,,,,-2.115181,,Left Foot,,,,"[53.9, 28.0]",,Ground Pass,,21.626143,,,,Jan Vertonghen,3077.0,,,,,,,2,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Center Attacking Midfield,113,Tottenham Hotspur,38,['00586dbb-6176-4fcc-8e73-0010c2ceb78e'],9,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:09.084,Pass,
,,,,,,,,,,,,,,,,,,1.44135,,,,,,,,,,,,,,,e0237850-b268-4e4e-8740-8b052dee0d82,1978,,"[53.9, 28.0]",3754234,53,,,,,1.971037,,Left Foot,,,,"[46.2, 46.2]",,Ground Pass,,19.761831,,,,Toby Alderweireld,20005.0,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,113,Tottenham Hotspur,38,['f116a55e-2ecf-48f5-b7ab-fb0c28c90125'],11,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:11.565,Pass,
,,,,,,,,,,,,,,,,,,1.420203,,,,,,,,,,,,,,,52494a25-5984-4ee8-8180-82097741508d,1981,,"[46.2, 46.2]",3754234,53,,,,,1.3536192,,Right Foot,,,,"[50.9, 67.5]",,Ground Pass,,21.812382,,,,Kyle Walker,3205.0,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,113,Tottenham Hotspur,38,['775c7881-b942-4b21-b00a-df4ff05bd14a'],14,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:14.502,Pass,
,,,,,,,,,,,,,,,,,,1.217063,,,,,,,,,,,,,,,252c3419-127b-4a96-ac24-a569fc66c3e2,1984,,"[50.9, 67.5]",3754234,53,,,,,-2.0961633,,Right Foot,,,,"[42.9, 53.7]",,Ground Pass,,15.951176,,,,Toby Alderweireld,20005.0,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,113,Tottenham Hotspur,38,['4f350f66-527e-4dad-bb95-77e3d56a710f'],17,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:17.027,Pass,
,,,,,,,,,,,,,,,,,,1.583412,,,,,,,,,,,,,,,58eedcf8-e446-41fa-8100-0fad5c136f94,1987,,"[42.4, 53.7]",3754234,53,,,,,-1.5519307,,Right Foot,,,,"[42.9, 27.2]",,Ground Pass,,26.504717,,,,Jan Vertonghen,3077.0,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,113,Tottenham Hotspur,38,['b69cd2c6-d542-4af9-b3e6-b85192310b9c'],19,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:19.236,Pass,
,,,,,,,,,,,,,,,,,,1.275566,,,,,,,,,,,,,,,de6d901b-c234-41f7-88ef-6a224a745a95,1990,,"[42.9, 27.2]",3754234,53,,,,,0.057490535,,Left Foot,,,,"[56.8, 28.0]",,Ground Pass,,13.923002,,,,Bamidele Alli,3094.0,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,113,Tottenham Hotspur,38,['a50b0d1b-da7e-4d7f-aa47-f5349814b2db'],22,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:22.032,Pass,
,,,,,,,,,,,,,,,,,,2.832705,,,,,,,,,,,,,,,96570432-c251-4e4f-86a1-1bcc576ccb4a,1994,,"[51.2, 30.2]",3754234,53,,,,,2.440109,,Right Foot,,,,"[33.8, 44.9]",,Ground Pass,,22.778278,,,,Toby Alderweireld,20005.0,,,,,,,2,Regular Play,Bamidele Alli,3094.0,Left Defensive Midfield,113,Tottenham Hotspur,38,"['0aee09ac-8c67-40ab-bbff-6b368f7bfefd', '5720779f-3f9d-48a4-8ae1-69e1d7e013ca']",24,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:24.075,Pass,True
,,,,,,,,,,,,,,,,,,2.170033,,,,,,,,,,,,,,,6b42b907-8b34-4c42-ba0e-1bc1db2ec269,1997,,"[27.2, 48.5]",3754234,53,,,,,0.3584815,,Right Foot,,,,"[65.1, 62.7]",,High Pass,,40.47283,,Incomplete,,,,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,113,Tottenham Hotspur,38,['2c8f82bd-1ca6-4125-be0a-8c2f84b8f736'],26,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:26.988,Pass,
,,,,,,,,,,,,,,,,,,1.161153,,,,,,,,,,,,,,,2c8f82bd-1ca6-4125-be0a-8c2f84b8f736,1998,,"[55.0, 17.4]",3754234,53,,,,,1.4544412,,Left Foot,,,,"[55.9, 25.1]",,Low Pass,,7.752419,,,,Andrew Surman,3344.0,,,,,,Recovery,2,Regular Play,Charlie Daniels,3345.0,Left Back,113,Tottenham Hotspur,38,"['33ca0e30-3abd-439c-9742-96955e8eeefa', '6b42b907-8b34-4c42-ba0e-1bc1db2ec269']",29,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:29.158,Pass,
,,,,,,,,,,,,,,,,,,1.2928,,,,,,,,,,,,,,,3a3b48ce-e3cf-4789-828b-79d0556a199c,2001,,"[55.9, 25.1]",3754234,53,,,,,-0.5942137,,Left Foot,,,,"[70.7, 15.1]",,Ground Pass,,17.86169,,Incomplete,,Marc Pugh,3646.0,,,,,,,2,Regular Play,Andrew Surman,3344.0,Right Defensive Midfield,113,Tottenham Hotspur,38,"['584a1d7a-a651-4837-8999-94af0c0995db', 'd2a4cbf2-d1b9-4ec0-b79b-726b2b47a556']",30,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:30.359,Pass,
,,,,,,,,,,,,,,,,,,1.559258,,,,,,,,,,,,,,,587e40b5-08ac-4582-a66f-2b4828b0d7ff,2008,,"[57.1, 67.2]",3754234,53,,,,,0.63736624,,Right Foot,,,,"[70.2, 76.9]",,Ground Pass,,16.300306,,,,Erik Lamela,3585.0,,,,,,Free Kick,2,From Free Kick,Eric Dier,10956.0,Right Defensive Midfield,114,Tottenham Hotspur,38,['7a30393d-7b1f-447b-acdd-cec6abd4afcc'],43,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:43.317,Pass,
