bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.591158,,,,,,,,,,,,,,,25fc346a-8f78-4606-918a-147821420d51,24,,"[86.0, 58.4]",3754266,0,,,,,-0.2914568,,Head,,,,"[111.0, 50.9]",Low Pass,,26.100767,Incomplete,,,,,,,,,1,From Throw In,Dwight Gayle,3092.0,Center Forward,3,Watford,23,['7a636cfb-6a39-4166-bc7f-054c6b9ec8a6'],30,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:30.098,Pass,
,,,,,,,,,,,,,,,,1.2549,,,,,,,,,,,,,,,d4e6e77c-5e71-44d6-a967-43f86f229489,27,,"[8.7, 30.1]",3754266,0,,,,,-0.05541972,,Right Foot,,,,"[79.0, 26.2]",High Pass,,70.4081,Unknown,,Odion Jude Ighalo,5458.0,,,,,,1,From Throw In,Heurelho da Silva Gomes,3522.0,Goalkeeper,3,Watford,23,['59ef31c3-79f5-4962-be62-d702925bceab'],50,,,,,,,,,,,,,,,,,,Watford,23,00:00:50.876,Pass,
,,,,,,,,,,,,,,,,1.334322,,,,,,,,,,,,,,,863f1407-7160-4ff1-9301-ce70c607455a,31,,"[78.1, 25.4]",3754266,1,,,,,0.5238159,,Right Foot,,,,"[110.3, 44.0]",High Pass,,37.18602,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Almen Abdi,43081.0,Right Midfield,4,Watford,23,['0039d4d0-02bd-4cb1-86c2-83bb2141f7ae'],23,,,,,,,,,,,,,,,,,,Watford,23,00:01:23.811,Pass,
,,,,,,,,,,,,,,,,1.83623,,,,,,,,,,,,,,,b070fc6d-6591-4933-b46b-8d2201cf1d06,34,,"[117.0, 57.9]",3754266,1,,,,,-2.976444,,Right Foot,,True,,"[103.8, 55.7]",Low Pass,,13.382077,,,Craig Cathcart,3263.0,,,,,Recovery,1,From Free Kick,Sebastian Prödl,3309.0,Right Center Back,4,Watford,23,['23896255-3dbd-4950-b79f-1ee26470993e'],27,,,,,,,,,,,,,,,,,,Watford,23,00:01:27.791,Pass,
,,,,,,,,,,,,,,,,1.610907,,,,,,,,,,,,,,,6a322be5-78f3-4ebf-a75a-33f86eb77cde,37,,"[104.5, 55.4]",3754266,1,,,,,-1.3196677,,Right Foot,,,,"[109.4, 36.3]",High Pass,,19.71852,Incomplete,,Troy Deeney,3454.0,,,,,,1,From Free Kick,Craig Cathcart,3263.0,Left Center Back,4,Watford,23,"['71d8f0e6-506d-461b-a093-9a7bd2b8358b', '86e78e3f-6802-4a5c-9de5-519f99723950']",30,,,,,,,,,,,,,,,,,,Watford,23,00:01:30.331,Pass,
,,,,,,,,,,,,,,,,0.201488,,,,,,,,,,,,,,,79cc1aa4-34bb-4c3b-b5a3-a0e206e1c710,44,,"[92.9, 27.6]",3754266,1,,,,,1.7725587,,Right Foot,,,,"[92.0, 32.0]",Ground Pass,,4.491102,Incomplete,,Craig Cathcart,3263.0,,,,,,1,From Free Kick,Almen Abdi,43081.0,Right Midfield,4,Watford,23,"['13f4dedb-ae13-4d0f-9bff-f2869731bbe8', '8281616a-5580-437f-8bfe-6a595a2a3dd5', 'f67ffbc0-60ad-4ed8-99b5-91fe65d5f1d2']",34,,,,,,,,,,,,,,,,,,Watford,23,00:01:34.401,Pass,True
,,,,,,,,,,,,,,,,1.103743,,,,,,,,,,,,,,,8da3575b-c310-426c-bfb2-50b214ebb03f,47,,"[68.2, 13.6]",3754266,1,,,,,-0.02352507,,Right Foot,,,,"[85.2, 13.2]",Ground Pass,,17.004705,,,Almen Abdi,43081.0,,,,,Recovery,1,From Free Kick,Ikechi Anya,40118.0,Left Back,4,Watford,23,['619686c1-7b8d-469e-8da6-67b7c7f51a53'],37,,,,,,,,,,,,,,,,,,Watford,23,00:01:37.229,Pass,
,,,,,,,,,,,,,,,,0.775306,,,,,,,,,,,,,,,241f841f-64ae-45f7-b6fb-fa80fded4a8d,51,,"[84.9, 13.0]",3754266,1,,,,,-1.6642731,,Right Foot,,,,"[84.3, 6.6]",Low Pass,,6.4280634,,,Ikechi Anya,40118.0,,,,,,1,From Free Kick,Almen Abdi,43081.0,Right Midfield,4,Watford,23,"['0cd5e82e-791d-4849-b014-cab604192875', 'e145b814-53f4-49de-b0c1-c5014ebca623']",38,,,,,,,,,,,,,,,,,,Watford,23,00:01:38.712,Pass,True
,,,,,,,,,,,,,,,,1.13062,,,,,,,,,,,,,,,0ff3be0d-891e-4565-a54f-3f156523843f,54,,"[116.3, 6.6]",3754266,1,,,,,1.731027,,Left Foot,True,,,"[111.5, 36.3]",High Pass,,30.085379,Incomplete,,,,,,,,,1,From Free Kick,Ikechi Anya,40118.0,Left Back,4,Watford,23,['6a40b0c6-f3d6-4e90-8626-2a326c3e7bdc'],43,,,,,,,,,,,,,,,,,,Watford,23,00:01:43.716,Pass,
,,,,,,,,,,,,,,,,1.371105,,,,,,,,,,,,,,,df0c81cb-834c-4d36-8259-3c9e1713bf81,56,,"[9.8, 43.5]",3754266,1,,,,,1.2197654,,Head,,,,"[15.0, 57.7]",High Pass,,15.1221695,Incomplete,,,,,,,,,1,From Free Kick,Scott Dann,3407.0,Right Center Back,4,Watford,23,['82250814-07dc-4439-ab0f-f44345c19be2'],45,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:45.836,Pass,
,,,,,,,,,,,,,,,,0.94845,,,,,,,,,,,,,,,8a1dc925-4514-4f08-842b-3dad6d2ba86c,59,,"[110.5, 15.8]",3754266,1,,,,,-1.5067813,,Right Foot,,,,"[111.0, 8.0]",Ground Pass,,7.816009,,,Ikechi Anya,40118.0,,,,,,1,From Free Kick,Almen Abdi,43081.0,Right Midfield,4,Watford,23,['15acd3d9-c4ee-4447-9f7c-c46b7c36cff8'],48,,,,,,,,,,,,,,,,,,Watford,23,00:01:48.303,Pass,
,,,,,,,,,,,,,,,,0.914569,,,,,,,,,,,,,,,0364138e-d7e3-49d9-a978-a49a877363d1,62,,"[109.9, 8.4]",3754266,1,,,,,2.1995926,,Right Foot,,,,"[99.5, 22.7]",Ground Pass,,17.681911,,,Troy Deeney,3454.0,,,,,,1,From Free Kick,Ikechi Anya,40118.0,Left Back,4,Watford,23,['b92ffa21-50e1-4f62-ab18-c4faf34e70c6'],49,,,,,,,,,,,,,,,,,,Watford,23,00:01:49.309,Pass,
,,,,,,,,,,,,,,,,0.712934,,,,,,,,,,,,,,,e4b9fcc1-617f-4625-846a-f90994cb7689,65,,"[98.6, 23.4]",3754266,1,,,,,1.5837826,,Right Foot,,,,"[98.5, 31.1]",Ground Pass,,7.7006493,,,José Manuel Jurado Marín,6870.0,,,,,,1,From Free Kick,Troy Deeney,3454.0,Right Center Forward,4,Watford,23,['a5f5bcb6-1b0b-436b-94aa-eb5c070f5d1f'],50,,,,,,,,,,,,,,,,,,Watford,23,00:01:50.303,Pass,
,,,,,,,,,,,,,,,,2.201045,,,,,,,,,,,,,,,0676a172-d948-4f30-b409-168bbed3d894,67,,"[99.0, 31.1]",3754266,1,,,,,0.31994224,,Left Foot,,,,"[115.6, 36.6]",Ground Pass,,17.487425,Incomplete,,Troy Deeney,3454.0,,,,,,1,From Free Kick,José Manuel Jurado Marín,6870.0,Left Midfield,4,Watford,23,"['03330951-6f9c-4abc-8311-9c0970e52d90', '3396cac4-e6b1-4568-8876-31fac454b143']",51,,,,,,,,,,,,,,,,,,Watford,23,00:01:51.016,Pass,
,,,,,,,,,,,,,,,,1.238837,,,,,,,,,,,,,,,5d148f1d-4429-4c81-bd08-9e9d05ec5d8d,70,,"[21.9, 65.8]",3754266,1,,,,,-0.74098295,,Head,,,,"[31.3, 57.2]",High Pass,,12.740487,,,Bakary Sako,3469.0,,,,,Recovery,1,From Free Kick,Jason Puncheon,19688.0,Right Wing,4,Watford,23,['84062fcf-c8b0-48ce-b78a-52ed466a76d1'],54,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:54.850,Pass,
,,,,,,,,,,,,,,,,1.853795,,,,,,,,,,,,,,,d156acc6-6a93-441e-a33b-4943950c2375,84,,"[64.4, 3.8]",3754266,2,,,,,2.996551,,Right Foot,,,,"[46.6, 6.4]",Ground Pass,,17.988886,,,Craig Cathcart,3263.0,,,,,,1,From Free Kick,Ikechi Anya,40118.0,Left Back,4,Watford,23,['4f81b9ed-b4a7-49f1-b4c5-9ddf0f9c6d21'],2,,,,,,,,,,,,,,,,,,Watford,23,00:02:02.029,Pass,
,,,,,,,,,,,,,,,,2.423058,,,,,,,,,,,,,,,e52d1b1e-7f9f-4175-a4b0-654b25c48217,87,,"[42.1, 10.4]",3754266,2,,,,,1.7007418,,Right Foot,,,,"[37.5, 45.6]",Ground Pass,,35.499294,,,Sebastian Prödl,3309.0,,,,,,1,From Free Kick,Craig Cathcart,3263.0,Left Center Back,4,Watford,23,['56985819-ba8a-4598-99b1-e7df7abe2aba'],5,,,,,,,,,,,,,,,,,,Watford,23,00:02:05.359,Pass,
,,,,,,,,,,,,,,,,1.497723,,,,,,,,,,,,,,,1d67e661-f3c3-43a4-8026-ebca13092ad7,90,,"[36.5, 46.6]",3754266,2,,,,,-1.6945136,,Right Foot,,,,"[34.1, 27.3]",Ground Pass,,19.44865,,,Craig Cathcart,3263.0,,,,,,1,From Free Kick,Sebastian Prödl,3309.0,Right Center Back,4,Watford,23,['50197567-80e2-4ba9-b4b5-bb1bb98d1470'],8,,,,,,,,,,,,,,,,,,Watford,23,00:02:08.850,Pass,
,,,,,,,,,,,,,,,,2.845506,,,,,,,,,,,,,,,0f8cf081-8e1e-4919-85c3-47a062dec9a7,93,,"[34.4, 27.6]",3754266,2,,,,,2.401848,,Left Foot,,,,"[13.8, 46.4]",Ground Pass,,27.889067,,,Heurelho da Silva Gomes,3522.0,,,,,,1,From Free Kick,Craig Cathcart,3263.0,Left Center Back,4,Watford,23,['07a70240-9954-4a37-8bc1-d6f9d86fa290'],11,,,,,,,,,,,,,,,,,,Watford,23,00:02:11.772,Pass,
,,,,,,,,,,,,,,,,3.039964,,,,,,,,,,,,,,,19ef3997-6555-466f-98f0-26893024cfb9,97,,"[13.9, 47.0]",3754266,2,,,,,-0.45097,,Right Foot,,,,"[64.7, 22.4]",High Pass,,56.44289,,,Troy Deeney,3454.0,,,,,,1,From Free Kick,Heurelho da Silva Gomes,3522.0,Goalkeeper,4,Watford,23,"['00bbb952-deac-4b42-b080-36215e01b5ba', 'd7710961-4091-4eae-b24e-25a071e5d01f']",17,,,,,,,,,,,,,,,,,,Watford,23,00:02:17.657,Pass,True
,,,,,,,,,,,,,,,,1.548328,,,,,,,,,,,,,,,216b1f8b-da6d-40ac-bd13-4b058a316fd4,100,,"[64.7, 22.4]",3754266,2,,,,True,-0.31561565,,,,,,"[74.5, 19.2]",Low Pass,,10.309219,Incomplete,,José Manuel Jurado Marín,6870.0,,,,,,1,From Free Kick,Troy Deeney,3454.0,Right Center Forward,4,Watford,23,"['4e74901c-1dbb-4dbe-bebe-4eeeddf94523', 'da9b6606-ff40-42c4-96d9-b78d06e303df', 'eca16659-41e8-4dcc-b729-8c9bc8d5d755']",20,,,,,,,,,,,,,,,,,,Watford,23,00:02:20.737,Pass,True
,,,,,,,,,,,,,,,,2.181924,,,,,,,,,,,,,,,4e74901c-1dbb-4dbe-bebe-4eeeddf94523,103,,"[45.6, 60.9]",3754266,2,,,,,-1.5193712,,Left Foot,,,,"[47.0, 33.7]",High Pass,,27.236006,Incomplete,,,,,,,,Recovery,1,From Free Kick,Martin Kelly,3448.0,Right Back,4,Watford,23,"['10dd2d52-583c-443f-8b7c-19ba7af52fee', '216b1f8b-da6d-40ac-bd13-4b058a316fd4', 'bf9869af-59b1-49d0-b12f-8308eb74650d']",22,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:22.285,Pass,True
,,,,,,,,,,,,,,,,0.775885,,,,,,,,,,,,,,,c3834b14-8d88-4e8e-a2ef-6fd1677f87b8,106,,"[78.7, 36.2]",3754266,2,,,,,-2.2644284,,Right Foot,,,,"[71.3, 27.3]",Ground Pass,,11.574541,,,Troy Deeney,3454.0,,,,,,1,From Free Kick,Almen Abdi,43081.0,Right Midfield,4,Watford,23,['35e8954e-3801-4250-ad16-0158ec741751'],26,,,,,,,,,,,,,,,,,,Watford,23,00:02:26.141,Pass,
,,,,,,,,,,,,,,,,1.784051,,,,,,,,,,,,,,,eaac6e5c-5736-49cd-91fb-74ba34a2a41b,109,,"[74.7, 34.8]",3754266,2,,,,,1.476955,,Right Foot,,,,"[78.7, 77.3]",Low Pass,,42.68782,,,Allan Romeo Nyom,3991.0,,True,,,,1,From Free Kick,Troy Deeney,3454.0,Right Center Forward,4,Watford,23,['d86da446-f8f7-441d-b02b-4d19d617016a'],28,,,,,,,,,,,,,,,,,,Watford,23,00:02:28.361,Pass,
,,,,,,,,,,,,,,,,3.223637,,,,,,,,,,,,,,,b49c911f-176d-4b44-a540-995cb7249964,112,,"[77.9, 77.0]",3754266,2,,,,,-1.8199278,,Right Foot,,,,"[70.7, 48.7]",Ground Pass,,29.201542,,,Ben Watson,3626.0,,,,,,1,From Free Kick,Allan Romeo Nyom,3991.0,Right Back,4,Watford,23,['1071c61f-041f-44fb-9368-f52de87d7023'],31,,,,,,,,,,,,,,,,,,Watford,23,00:02:31.062,Pass,
,,,,,,,,,,,,,,,,1.969104,,,,,,,,,,,,,,,4500590c-514c-495a-98f7-173b0950354a,115,,"[66.6, 44.2]",3754266,2,,,,,-2.199196,,Right Foot,,,,"[55.7, 29.2]",Ground Pass,,18.542114,,,Craig Cathcart,3263.0,,,,,,1,From Free Kick,Ben Watson,3626.0,Left Center Midfield,4,Watford,23,['6c372b82-512e-45a2-8944-0e0ce8cd274b'],35,,,,,,,,,,,,,,,,,,Watford,23,00:02:35.175,Pass,
,,,,,,,,,,,,,,,,0.812249,,,,,,,,,,,,,,,321dea64-ae5b-4382-b392-cfc704af6df4,118,,"[55.0, 28.2]",3754266,2,,,,,0.28969157,,Right Foot,,,,"[65.4, 31.3]",Ground Pass,,10.852189,,,Ben Watson,3626.0,,,,,,1,From Free Kick,Craig Cathcart,3263.0,Left Center Back,4,Watford,23,['4e6c520b-6856-4099-b71e-75d5e231408c'],37,,,,,,,,,,,,,,,,,,Watford,23,00:02:37.826,Pass,
,,,,,,,,,,,,,,,,1.135912,,,,,,,,,,,,,,,79882117-37e8-40c4-bc03-6c7d966ec0f8,122,,"[70.7, 29.9]",3754266,2,,,,,-2.9774036,,Right Foot,,,,"[53.8, 27.1]",Ground Pass,,17.130383,,,Craig Cathcart,3263.0,,,,,,1,From Free Kick,Ben Watson,3626.0,Left Center Midfield,4,Watford,23,"['eac40298-66d8-40a3-9d2a-3412d6b956c9', 'eff4ef89-97e2-4fa3-9e57-425331e45d3a']",40,,,,,,,,,,,,,,,,,,Watford,23,00:02:40.608,Pass,True
,,,,,,,,,,,,,,,,1.925282,,,,,,,,,,,,,,,18c6a576-d93c-4bb3-9876-456a0ccb21ff,125,,"[54.3, 26.9]",3754266,2,,,,,1.0690998,,Right Foot,,,,"[69.0, 53.7]",Ground Pass,,30.566813,,,Almen Abdi,43081.0,,,,,,1,From Free Kick,Craig Cathcart,3263.0,Left Center Back,4,Watford,23,['0e326260-6dbc-4a75-88f9-432b0dc43d77'],42,,,,,,,,,,,,,,,,,,Watford,23,00:02:42.632,Pass,
,,,,,,,,,,,,,,,,1.877676,,,,,,,,,,,,,,,1339a5e7-e44e-4357-90f0-36d286c04f31,128,,"[77.9, 71.5]",3754266,2,,,,,0.49103802,,Right Foot,,,,"[92.3, 79.2]",Ground Pass,,16.329422,,,Allan Romeo Nyom,3991.0,,,,,,1,From Free Kick,Almen Abdi,43081.0,Right Midfield,4,Watford,23,['86ad19e8-22fc-485e-8308-ef5e5eee72ec'],47,,,,,,,,,,,,,,,,,,Watford,23,00:02:47.288,Pass,
,,,,,,,,,,,,,,,,0.957064,,,,,,,,,,,,,,,915d7334-85b6-4f8d-b29c-ff62cae21a1c,131,,"[92.0, 80.0]",3754266,2,,,,,-2.8753407,,Right Foot,,,,"[83.2, 77.6]",Ground Pass,,9.121404,,,Almen Abdi,43081.0,,,,,,1,From Free Kick,Allan Romeo Nyom,3991.0,Right Back,4,Watford,23,['f3c90ba3-ff79-49c0-9f2e-6a442c647c0c'],49,,,,,,,,,,,,,,,,,,Watford,23,00:02:49.206,Pass,
,,,,,,,,,,,,,,,,1.105737,,,,,,,,,,,,,,,7cf1bd88-b74a-4af3-81a3-31411779b869,134,,"[88.8, 74.3]",3754266,2,,,,,-1.1071488,886aa88c-481b-40c7-ab38-c6f9e3db6a6f,Right Foot,,,,"[92.0, 67.9]",Ground Pass,,7.1554174,,,Etienne Capoue,3721.0,True,,,,,1,From Free Kick,Almen Abdi,43081.0,Right Midfield,4,Watford,23,['70bd7e0c-352b-44fe-83d6-1d7eadfb9ec3'],52,,,,,,,,,,,,,,,,,,Watford,23,00:02:52.063,Pass,
,,,,,,,,,,,,,,,,4.793253,,,,,,,,,,,,,,,8372a08f-c27e-4acc-8fb9-97909a8b372b,139,,"[6.0, 36.0]",3754266,3,,,,,0.19789632,,Right Foot,,,,"[82.8, 51.4]",High Pass,,78.3288,,,Dwight Gayle,3092.0,,,,,Goal Kick,1,From Goal Kick,Wayne Hennessey,3488.0,Goalkeeper,5,Crystal Palace,31,['68eaf74d-c1d6-450c-acc0-9b6983306e71'],23,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:23.607,Pass,
,,,,,,,,,,,,,,,,1.770614,,,,,,,,,,,,,,,0df39143-c77c-4d81-be98-4a853740cfcd,142,,"[83.0, 50.8]",3754266,3,,,,,1.4444882,,Other,,,,"[84.6, 63.4]",High Pass,,12.701181,,,Jason Puncheon,19688.0,,,,,,1,From Goal Kick,Dwight Gayle,3092.0,Center Forward,5,Crystal Palace,31,['6803f02d-b863-42f8-b5cb-bae910bb0007'],28,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:28.440,Pass,
