50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.621541,,,,,,,,,,,869686d2-ffcf-4b44-808b-52afba7d1d07,17,,"[44.3, 37.1]",3754233,0,,,,,2.6098685,,Right Foot,,,"[27.3, 47.1]",,Ground Pass,,19.723083,,,,John Stones,3244.0,,,,,,,1,From Kick Off,James McCarthy,3607.0,Right Defensive Midfield,2,Everton,29,['ccfdff7e-8b81-47f2-badf-a1616a12b5bc'],14,,,,,,,,,,,,,,,,,Everton,29,00:00:14.706,Pass,
,,,,,,,,,,,,,,,,,1.833028,,,,,,,,,,,8865424b-ed4a-403b-9341-397a9dc293b9,20,,"[27.8, 47.1]",3754233,0,,,,,-2.9422553,,Right Foot,,,"[8.0, 43.1]",,Ground Pass,,20.2,,,,Tim Howard,13042.0,,,,,,,1,From Kick Off,John Stones,3244.0,Right Center Back,2,Everton,29,['790e1126-d076-48e8-91f0-114aa406bee6'],17,,,,,,,,,,,,,,,,,Everton,29,00:00:17.889,Pass,
,,,,,,,,,,,,,,,,,3.068774,,,,,,,,,,,1a55bff3-6e8d-43d5-bbcf-173bd475d7f2,23,,"[8.0, 43.1]",3754233,0,,,,,0.2641934,,Right Foot,,,"[73.8, 60.9]",,High Pass,,68.16509,,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,,1,From Kick Off,Tim Howard,13042.0,Goalkeeper,2,Everton,29,"['35d3e3b7-b53a-4625-835c-d74197a9d14c', '82c0724d-dd39-4720-856e-671dc68d38c9']",21,,,,,,,,,,,,,,,,,Everton,29,00:00:21.328,Pass,
,,,,,,,,,,,,,,,,,1.110341,,,,,,,,,,,35d3e3b7-b53a-4625-835c-d74197a9d14c,25,,"[46.3, 19.2]",3754233,0,,,,,0.15333238,,Head,,,"[57.3, 20.9]",,High Pass,,11.130589,,,,Gnégnéri Yaya Touré,3087.0,,,,,,Recovery,1,Regular Play,Eliaquim Mangala,3389.0,Left Center Back,3,Manchester City,36,"['1a55bff3-6e8d-43d5-bbcf-173bd475d7f2', 'c6c175cc-177f-4fb5-a96c-dc11116d508e']",24,,,,,,,,,,,,,,,,,Manchester City,36,00:00:24.397,Pass,
,,,,,,,,,,,,,,,,,1.738499,,,,,,,,,,,d294eda0-f590-4db8-acc1-6862890273e9,27,,"[57.3, 20.9]",3754233,0,,,,,-1.1003921,,Right Foot,,,"[63.3, 9.1]",,High Pass,,13.237824,,,,Raheem Sterling,3233.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Left Defensive Midfield,3,Manchester City,36,['001a6f2f-d3c5-4d66-9f9e-f9226bbfcb8b'],25,,,,,,,,,,,,,,,,,Manchester City,36,00:00:25.507,Pass,
,,,,,,,,,,,,,,,,,1.472957,,,,,,,,,,,a6ce3182-60ce-4f10-8b95-dd983e95399b,31,,"[63.8, 4.8]",3754233,0,,,,,-3.0011618,,Right Foot,,,"[44.7, 2.1]",,Ground Pass,,19.289894,,Incomplete,,Jesús Navas González,6821.0,,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,3,Manchester City,36,"['57577fdf-f1c8-4373-bfe5-559c4d66a52f', '7da12984-16e7-46da-9845-fe7684f464bc']",28,,,,,,,,,,,,,,,,,Manchester City,36,00:00:28.774,Pass,
,,,,,,,,,,,,,,,,,1.783875,,,,,,,,,,,d16ff93a-dec1-44c4-8ce1-75bdf41b950e,38,,"[73.3, 80.0]",3754233,0,,,,,-2.9529095,,,,,"[53.4, 76.2]",,Low Pass,,20.259565,,,,James McCarthy,3607.0,,,,,,Throw-in,1,From Throw In,Séamus Coleman,4589.0,Right Back,5,Everton,29,['4bb94986-669e-4868-b8f0-1113cd579b40'],36,,,,,,,,,,,,,,,,,Everton,29,00:00:36.367,Pass,
,,,,,,,,,,,,,,,,,1.193395,,,,,,,,,,,aeb13fed-2a29-4379-a23a-60393c09f851,41,,"[56.9, 76.2]",3754233,0,,,,,-3.0389247,,Right Foot,,,"[40.4, 74.5]",,Ground Pass,,16.587345,,,,John Stones,3244.0,,,,,,,1,From Throw In,James McCarthy,3607.0,Right Defensive Midfield,5,Everton,29,['8d438c34-7b7e-4d95-bd0d-863a8669ed38'],38,,,,,,,,,,,,,,,,,Everton,29,00:00:38.337,Pass,
,,,,,,,,,,,,,,,,,2.732493,,,,,,,,,,,c62a8afd-c390-437e-a8c8-78d72eec4343,44,,"[31.3, 67.8]",3754233,0,,,,,-1.6206238,,Right Foot,,,"[29.4, 29.7]",,Ground Pass,,38.147346,,,,Phil Jagielka,20046.0,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,5,Everton,29,['4db04c91-d3fa-4330-ab21-b8c5b85c283e'],42,,,,,,,,,,,,,,,,,Everton,29,00:00:42.244,Pass,
,,,,,,,,,,,,,,,,,1.411106,,,,,,,,,,,d671e33d-8756-406b-8ed7-c42d2c5f8c6d,46,,"[29.0, 29.7]",3754233,0,,,,,0.05363977,,Right Foot,,,"[43.9, 30.5]",,Ground Pass,,14.921461,,,,Gareth Barry,3633.0,,,,,,,1,From Throw In,Phil Jagielka,20046.0,Left Center Back,5,Everton,29,['231ec25a-673d-4b0b-8d2a-952ad8a4fa07'],44,,,,,,,,,,,,,,,,,Everton,29,00:00:44.977,Pass,
,,,,,,,,,,,,,,,,,1.030561,,,,,,,,,,,63410343-c060-40db-8f0a-dbac05909e09,49,,"[43.2, 30.5]",3754233,0,,,,,0.27043614,,Left Foot,,,"[63.4, 36.1]",,Ground Pass,,20.96187,,,,Arouna Koné,26696.0,,,,,,,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,5,Everton,29,['ff4f2352-694a-421e-b74c-526a235cd5c2'],47,,,,,,,,,,,,,,,,,Everton,29,00:00:47.422,Pass,
,,,,,,,,,,,,,,,,,2.038117,,,,,,,,,,,951aa492-94a6-4679-9af3-4a63650c81e9,52,,"[56.3, 44.7]",3754233,0,,,,,1.2154763,,Right Foot,,,"[68.1, 76.5]",,Low Pass,,33.918728,,,,Séamus Coleman,4589.0,,,,,,,1,From Throw In,Arouna Koné,26696.0,Left Wing,5,Everton,29,['c8095693-798a-4c23-83cd-9416ee5097a0'],51,,,,,,,,,,,,,,,,,Everton,29,00:00:51.817,Pass,
,,,,,,,,,,,,,,,,,1.312898,,,,,,,,,,,5b9416b7-f890-4ac1-86f0-12a814cdbac0,55,,"[75.1, 76.7]",3754233,0,,,,,3.0435474,,Right Foot,,,"[69.0, 77.3]",,Ground Pass,,6.129437,,,,James McCarthy,3607.0,,,,,,,1,From Throw In,Séamus Coleman,4589.0,Right Back,5,Everton,29,['31eef34f-55a0-4586-8f83-3747b536d066'],56,,,,,,,,,,,,,,,,,Everton,29,00:00:56.478,Pass,
,,,,,,,,,,,,,,,,,1.283594,,,,,,,,,,,a6a9adf3-3137-43f1-a749-edd04b343a6b,58,,"[69.0, 77.3]",3754233,0,,,,,-2.051109,,Right Foot,,,"[62.8, 65.4]",,Ground Pass,,13.418271,,,,John Stones,3244.0,,,,,,,1,From Throw In,James McCarthy,3607.0,Right Defensive Midfield,5,Everton,29,['d396ab81-e6b6-4d86-9c68-3ed29588756e'],59,,,,,,,,,,,,,,,,,Everton,29,00:00:59.497,Pass,
,,,,,,,,,,,,,,,,,0.806102,,,,,,,,,,,818abcdc-7878-4185-974f-4226d97fcf27,61,,"[61.1, 65.7]",3754233,1,,,,,-0.28950366,,Right Foot,,,"[65.8, 64.3]",,Ground Pass,,4.90408,,,,Ross Barkley,4275.0,,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,5,Everton,29,['de5af12d-9441-4b73-9e75-d3c3092c708a'],0,,,,,,,,,,,,,,,,,Everton,29,00:01:00.954,Pass,
,,,,,,,,,,,,,,,,,0.658066,,,,,,,,,,,72c2ecca-459f-408a-b9f6-0d0b3e61b825,64,,"[66.5, 64.3]",3754233,1,,,,,-0.5221887,,Right Foot,,,"[77.1, 58.2]",,Ground Pass,,12.229881,,,,Romelu Lukaku Menama,3289.0,,,,,,,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,5,Everton,29,['70c5cd75-7bf2-4ef5-bcd3-05427e475d99'],3,,,,,,,,,,,,,,,,,Everton,29,00:01:03.785,Pass,
,,,,,,,,,,,,,,,,,2.188637,,,,,,,,,,,fdb9db73-d37e-4dd1-a3ce-b104feac85d7,66,,"[77.3, 57.9]",3754233,1,,,,,-2.042058,,Left Foot,,,"[69.3, 42.2]",,Ground Pass,,17.620726,,Incomplete,,Gareth Barry,3633.0,,,,,,,1,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,5,Everton,29,"['30b6490b-9c60-4c26-b348-c43e6089f29e', 'ca03eb49-5e03-4a4f-a038-388e9d41dc9a']",4,,,,,,,,,,,,,,,,,Everton,29,00:01:04.444,Pass,
,,,,,,,,,,,,,,,,,1.79747,,,,,,,,,,,63b2cd0b-ade7-4d1a-89ab-37d51ae1a145,70,,"[81.2, 51.5]",3754233,1,,,,,0.3083585,,Left Foot,,,"[94.7, 55.8]",,Ground Pass,,14.168275,,,,Jesús Navas González,6821.0,,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Right Defensive Midfield,6,Manchester City,36,['8c7b5d76-9cd2-4635-b151-e3114cd8bbc7'],9,,,,,,,,,,,,,,,,,Manchester City,36,00:01:09.877,Pass,
,,,,,,,,,,,,,,,,,0.985878,,,,,,,,,,,c16b5f71-5991-4bf3-946e-84f825a62576,73,,"[107.6, 69.2]",3754233,1,,,,,-2.2640865,8097b95a-8a15-446b-8500-83797233cf9d,Right Foot,,,"[96.3, 55.6]",,Ground Pass,,17.681911,,,,David Josué Jiménez Silva,3064.0,True,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Wing,6,Manchester City,36,['0733b374-7ec1-4763-9b90-371210822fc6'],14,,,,,,,,,,,,,,,,,Manchester City,36,00:01:14.109,Pass,
,,,,,,,,,,,,,,,,,2.022852,,,,,,,,,,,812caa37-5e94-44b2-8e03-41db0c56fabe,84,,"[120.0, 0.1]",3754233,2,,,,,1.5707964,,Left Foot,,,"[120.0, 13.9]",,High Pass,,13.8,,Out,True,,,,,,Outswinging,,Corner,1,From Corner,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,7,Manchester City,36,,44,,,,,,,,,,,,,,,,,Manchester City,36,00:02:44.393,Pass,
,,,,,,,,,,,,,,,,,0.881794,,,,,,,,,,,33e4c031-e384-40c9-91fe-f4671faacc06,85,,"[7.0, 44.1]",3754233,3,,,,,1.2582198,,Right Foot,,,"[12.3, 60.5]",,Ground Pass,,17.235138,,,,John Stones,3244.0,,,,,,Goal Kick,1,From Goal Kick,Tim Howard,13042.0,Goalkeeper,8,Everton,29,['c95e683e-b77c-4bf0-a399-d51cc702263c'],3,,,,,,,,,,,,,,,,,Everton,29,00:03:03.021,Pass,
,,,,,,,,,,,,,,,,,1.295754,,,,,,,,,,,aaca79ed-7212-49fd-8f86-f6aba1c606f8,88,,"[13.4, 69.1]",3754233,3,,,,,-0.3937616,,Right Foot,,,"[34.1, 60.5]",,Ground Pass,,22.415396,,,,James McCarthy,3607.0,,,,,,,1,From Goal Kick,John Stones,3244.0,Right Center Back,8,Everton,29,['a80b392a-ee64-4cdc-afa9-60da5a4a1c63'],6,,,,,,,,,,,,,,,,,Everton,29,00:03:06.099,Pass,
,,,,,,,,,,,,,,,,,1.106601,,,,,,,,,,,dd676c52-9bd5-4470-89cc-0baa2f5c36b3,92,,"[35.4, 60.6]",3754233,3,,,,,-1.174355,,Right Foot,,,"[42.6, 43.4]",,Ground Pass,,18.64618,,,,Ross Barkley,4275.0,,,,,,,1,From Goal Kick,James McCarthy,3607.0,Right Defensive Midfield,8,Everton,29,"['4a813a04-5c32-4162-a596-42b0948437bc', '884b1a7b-fefd-47ac-b11c-d5db2163214a']",8,,,,,,,,,,,,,,,,,Everton,29,00:03:08.722,Pass,True
,,,,,,,,,,,,,,,,,1.566997,,,,,,,,,,,f0262cd5-4134-40a9-acde-88fef6e91bf2,94,,"[42.6, 43.4]",3754233,3,,,,,2.7039883,,Left Foot,,,"[14.6, 56.5]",,Low Pass,,30.912943,,,,John Stones,3244.0,,,,,,,1,From Goal Kick,Ross Barkley,4275.0,Center Attacking Midfield,8,Everton,29,['3f43dddc-80db-4975-9370-d5471e899129'],9,,,,,,,,,,,,,,,,,Everton,29,00:03:09.829,Pass,
,,,,,,,,,,,,,,,,,1.003135,,,,,,,,,,,c737c415-b149-40e0-bb15-d0b626783ccc,97,,"[14.6, 56.5]",3754233,3,,,,,-0.31054655,,Right Foot,,,"[36.1, 49.6]",,Ground Pass,,22.58008,,,,Gareth Barry,3633.0,,,,,,,1,From Goal Kick,John Stones,3244.0,Right Center Back,8,Everton,29,['f0eec6d8-7f21-4f4f-911e-c0db58fa3d51'],12,,,,,,,,,,,,,,,,,Everton,29,00:03:12.788,Pass,
,,,,,,,,,,,,,,,,,1.052035,,,,,,,,,,,3c8f06fb-4d7f-4128-818f-61fd8bb1d9ca,100,,"[38.4, 48.7]",3754233,3,,,,,0.38588268,,Left Foot,,,"[51.2, 53.9]",,Ground Pass,,13.815933,,,,Ross Barkley,4275.0,,,,,,,1,From Goal Kick,Gareth Barry,3633.0,Left Defensive Midfield,8,Everton,29,['8e2189f9-d192-4f42-b580-cf05d2ed02c4'],14,,,,,,,,,,,,,,,,,Everton,29,00:03:14.993,Pass,
,,,,,,,,,,,,,,,,,1.577707,,,,,,,,,,,1628c109-0aeb-40a9-be7f-eb8ad7b5534f,104,,"[54.7, 53.9]",3754233,3,,,,,-0.637961,,Right Foot,,,"[66.3, 45.3]",,Ground Pass,,14.440222,,,,Arouna Koné,26696.0,,,,,,,1,From Goal Kick,Ross Barkley,4275.0,Center Attacking Midfield,8,Everton,29,['32f8dae7-6cfc-4bf2-80e8-d3ee4b6bdac6'],16,,,,,,,,,,,,,,,,,Everton,29,00:03:16.781,Pass,
,,,,,,,,,,,,,,,,,1.03886,,,,,,,,,,,f614fa55-e709-41bc-93be-ca051d5d133d,108,,"[76.3, 66.7]",3754233,3,,,,,1.6023648,,Right Foot,,,"[76.0, 76.2]",,Ground Pass,,9.504736,,,,Tom Cleverley,3683.0,,,,,,,1,From Goal Kick,Arouna Koné,26696.0,Left Wing,8,Everton,29,['c61269cd-c209-400b-b904-32ef3373862c'],21,,,,,,,,,,,,,,,,,Everton,29,00:03:21.448,Pass,
,,,,,,,,,,,,,,,,,0.47549,,,,,,,,,,,36bfea19-81b7-4c65-b1f0-49374da73310,111,,"[84.1, 76.2]",3754233,3,,,,,-1.4327903,,Right Foot,,,"[85.6, 65.4]",,Ground Pass,,10.903669,,,,Séamus Coleman,4589.0,,,,,,,1,From Goal Kick,Tom Cleverley,3683.0,Right Wing,8,Everton,29,['d374759d-38fd-4492-8d60-dc25039dad29'],24,,,,,,,,,,,,,,,,,Everton,29,00:03:24.647,Pass,
,,,,,,,,,,,,,,,,,1.666897,,,,,,,,,,,d8565b7d-e2bf-4c0b-9584-726b13a8733d,114,,"[85.6, 65.4]",3754233,3,,,,,2.9087162,,Right Foot,,,"[70.0, 69.1]",,Ground Pass,,16.03278,,,,John Stones,3244.0,,,,,,,1,From Goal Kick,Séamus Coleman,4589.0,Right Back,8,Everton,29,['2c41d5e4-4e2c-4df7-a95e-842aa332a9af'],25,,,,,,,,,,,,,,,,,Everton,29,00:03:25.162,Pass,
,,,,,,,,,,,,,,,,,0.779718,,,,,,,,,,,9dca969c-bd0b-493a-a923-136a9527ea09,117,,"[70.0, 69.1]",3754233,3,,,,,-0.3021452,,Left Foot,,,"[85.4, 64.3]",,Low Pass,,16.130716,,,,Tom Cleverley,3683.0,,,,,,,1,From Goal Kick,John Stones,3244.0,Right Center Back,8,Everton,29,['6f1bbecf-1041-465d-9fb9-c639f1397d65'],26,,,,,,,,,,,,,,,,,Everton,29,00:03:26.874,Pass,
,,,,,,,,,,,,,,,,,1.988075,,,,,,,,,,,faa8ae67-cc75-44fb-b0df-a26c82e6b652,120,,"[86.8, 65.2]",3754233,3,,,,,2.2397425,,Right Foot,,,"[75.1, 80.0]",,High Pass,,18.866108,,Out,,Séamus Coleman,4589.0,,,,,,,1,From Goal Kick,Tom Cleverley,3683.0,Right Wing,8,Everton,29,['a6f28c20-1e47-4d6c-9576-0ae0ead956ba'],27,,,,,,,,,,,,,,,,,Everton,29,00:03:27.734,Pass,
,,,,,,,,,,,,,,,,,1.300749,,,,,,,,,,,1a6459aa-1f4c-4669-8cb8-30de096824b9,122,,"[54.3, 0.1]",3754233,3,,True,,,1.0636978,,,,,"[60.3, 10.9]",,Low Pass,,12.354756,,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,Throw-in,1,From Throw In,Aleksandar Kolarov,5596.0,Left Back,9,Manchester City,36,['8ce29f30-276d-4fed-a512-675cf517fd11'],44,,,,,,,,,,,,,,,,,Manchester City,36,00:03:44.525,Pass,
,,,,,,,,,,,,,,,,,0.6993,,,,,,,,,,,a2ee3d11-7d0c-4d13-8cd8-9808c9d8a325,125,,"[69.3, 63.6]",3754233,3,,,,,1.7894653,,Right Foot,,,"[66.5, 76.2]",,Ground Pass,,12.907362,,,,Tom Cleverley,3683.0,,,,,,Recovery,1,Regular Play,Ross Barkley,4275.0,Center Attacking Midfield,10,Everton,29,['07c2d088-fbaf-4a1a-9ab2-c2db3ec21038'],46,,,,,,,,,,,,,,,,,Everton,29,00:03:46.942,Pass,
,,,,,,,,,,,,,,,,,0.62344,,,,,,,,,,,cecf36f2-f1d4-4de8-99b9-e4a369e097c2,128,,"[66.5, 76.2]",3754233,3,,,,,-0.52113813,,Right Foot,,,"[77.3, 70.0]",,Ground Pass,,12.453112,,,,Romelu Lukaku Menama,3289.0,,,,,,,1,Regular Play,Tom Cleverley,3683.0,Right Wing,10,Everton,29,['373ba44b-e6ad-4fc3-bc9f-436fb4da497c'],47,,,,,,,,,,,,,,,,,Everton,29,00:03:47.722,Pass,
