ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.544048,,,,,,,,,,,,5816c2f9-4fbc-4f48-a36f-819c7f5632a5,17,,"[114.1, 1.6]",3754133,0,,,,,2.9954038,,Right Foot,,,"[97.8, 4.0]",,Ground Pass,,16.47574,,,Robert Brady,10967.0,,,,,,,1,From Kick Off,Matt Jarvis,22594.0,Left Midfield,2,Norwich City,56,['33d11303-d641-4035-875d-f1d4eec2f03d'],14,,,,,,,,,,,,,,,,,,Norwich City,56,00:00:14.561,Pass,
,,,,,,,,,,,,,1.040773,,,,,,,,,,,,cc78c86a-dc13-44c3-82bf-60f730a18f2e,19,,"[97.8, 4.0]",3754133,0,,,,,1.0881336,,Left Foot,,,"[110.9, 29.0]",,High Pass,,28.22428,Incomplete,,,,,,,,,,1,From Kick Off,Robert Brady,10967.0,Left Back,2,Norwich City,56,['f92f1457-a46f-4b8f-87ae-7024fa956f67'],16,,,,,,,,,,,,,,,,,,Norwich City,56,00:00:16.105,Pass,
,,,,,,,,,,,,,1.927762,,,,,,,,,,,,f2ac66da-8b8b-4bce-8546-0c389e6901d4,24,,"[50.1, 56.0]",3754133,0,,,,,0.7853982,,Right Foot,,,"[62.9, 68.8]",,Ground Pass,,18.101934,Incomplete,,Stéphane Sessègnon,2966.0,,,,,,,1,From Kick Off,Saido Berahino,4630.0,Left Center Forward,2,Norwich City,56,"['93f5454f-1fef-47dc-8be1-49802c6db366', 'a22392bf-8b0a-4201-a76b-3d79698ed013']",22,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:22.170,Pass,
,,,,,,,,,,,,,2.835452,,,,,,,,,,,,f518f90d-0793-49dc-b459-11b43ec5f3ed,28,,"[44.8, 10.4]",3754133,0,,,,,2.6568708,,Right Foot,,,"[11.0, 28.2]",,Ground Pass,,38.200523,,,John Ruddy,23635.0,,,,,,,1,From Kick Off,Robert Brady,10967.0,Left Back,2,Norwich City,56,['f1b8bf2e-4777-4659-8004-43d7ac39fa9d'],25,,,,,,,,,,,,,,,,,,Norwich City,56,00:00:25.151,Pass,
,,,,,,,,,,,,,1.936492,,,,,,,,,,,,abf873cf-cf36-406a-9a39-5698e5d662b1,31,,"[11.4, 33.5]",3754133,0,,,,,0.7524431,,Right Foot,,,"[20.8, 42.3]",,Ground Pass,,12.876335,,,Ryan Bennett,9930.0,,,,,,,1,From Kick Off,John Ruddy,23635.0,Goalkeeper,2,Norwich City,56,['2724470c-6619-482d-85c4-5b470d3dd584'],29,,,,,,,,,,,,,,,,,,Norwich City,56,00:00:29.559,Pass,
,,,,,,,,,,,,,2.808168,,,,,,,,,,,,eb957b13-6bf6-4714-8f6f-6a48ec939f25,34,,"[32.1, 54.7]",3754133,0,,,,,-1.4064505,,Right Foot,,,"[38.8, 14.3]",,Ground Pass,,40.9518,,,Sébastien Aymar Bassong Nguena,31296.0,,,True,,,,1,From Kick Off,Ryan Bennett,9930.0,Right Center Back,2,Norwich City,56,['154e63b1-bc28-42f1-88a4-bddd46dff154'],35,,,,,,,,,,,,,,,,,,Norwich City,56,00:00:35.276,Pass,
,,,,,,,,,,,,,0.828728,,,,,,,,,,,,90ed8bba-8784-41f3-8475-7b54a2a4d034,37,,"[77.5, 6.6]",3754133,0,,,,,-0.43046477,,Left Foot,,,"[87.3, 2.1]",,Ground Pass,,10.783784,,,Robert Brady,10967.0,,,,,,,1,From Kick Off,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,2,Norwich City,56,['4e9cc6cd-5c72-4210-8e2f-8de94c831135'],42,,,,,,,,,,,,,,,,,,Norwich City,56,00:00:42.943,Pass,
,,,,,,,,,,,,,0.720053,,,,,,,,,,,,4acabffc-cb81-4a6f-a922-a4ac7f9db24a,39,,"[87.3, 2.1]",3754133,0,,,,,1.3677511,,Left Foot,,,"[88.0, 5.5]",,Ground Pass,,3.471311,Incomplete,,Matt Jarvis,22594.0,,,,,,,1,From Kick Off,Robert Brady,10967.0,Left Back,2,Norwich City,56,"['45408fd7-4d57-42a6-99e4-699c66fc271f', '75c0cb7c-c8cc-4e9f-954d-cde425b8a2d6']",43,,,,,,,,,,,,,,,,,,Norwich City,56,00:00:43.772,Pass,
,,,,,,,,,,,,,1.173156,,,,,,,,,,,,52076644-2fde-43d8-8b53-a6a7a4532bda,42,,"[34.5, 70.1]",3754133,0,,,,,-0.5209098,,Right Foot,,,"[46.7, 63.1]",,Ground Pass,,14.06556,,,Saido Berahino,4630.0,,,,,,Recovery,1,Regular Play,Darren Fletcher,4022.0,Right Defensive Midfield,3,West Bromwich Albion,27,['95564c60-24b3-495a-b15a-065d9e64726a'],45,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:45.555,Pass,
,,,,,,,,,,,,,0.804895,,,,,,,,,,,,ba17389d-cd2e-4d6d-b545-9f9a1d0c4c06,46,,"[43.7, 72.9]",3754133,0,,,,,1.6909051,,Right Foot,,,"[43.0, 78.7]",,Ground Pass,,5.8420887,,,Stéphane Sessègnon,2966.0,,,,,,,1,Regular Play,Saido Berahino,4630.0,Left Center Forward,3,West Bromwich Albion,27,['fd945fb6-755b-4c3e-bb82-7cb12fe2d5ac'],48,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:48.103,Pass,
,,,,,,,,,,,,,1.344511,,,,,,,,,,,,d4e8c1b9-4509-4af4-a463-148066047cf8,48,,"[43.0, 78.7]",3754133,0,,,,,-2.537075,,Right Foot,,,"[27.8, 68.2]",,Ground Pass,,18.474035,,,Craig Dawson,3523.0,,,,,,,1,Regular Play,Stéphane Sessègnon,2966.0,Right Midfield,3,West Bromwich Albion,27,['6a4c05e5-89b8-4f2f-a183-22fa56aeb3b9'],48,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:48.908,Pass,
,,,,,,,,,,,,,1.185463,,,,,,,,,,,,e2dddefa-e866-4bb3-8385-2e1061655d6b,50,,"[28.3, 72.3]",3754133,0,,,,,-0.23203118,,Right Foot,,,"[52.0, 66.7]",,High Pass,,24.352617,Incomplete,,,,,,,,,,1,Regular Play,Craig Dawson,3523.0,Right Back,3,West Bromwich Albion,27,['b59fdead-b90b-4921-8ee3-23d8c2a974df'],50,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:50.252,Pass,
,,,,,,,,,,,,,1.650104,,,,,,,,,,,,b59fdead-b90b-4921-8ee3-23d8c2a974df,51,,"[68.1, 13.4]",3754133,0,,,,,0.9664908,,Head,,,"[73.9, 21.8]",,High Pass,,10.20784,Incomplete,,,,,,,,,Recovery,1,Regular Play,Jonathan Howson,9578.0,Left Center Midfield,3,West Bromwich Albion,27,"['6096afd5-76fd-4529-b586-25853d9ce001', 'e2dddefa-e866-4bb3-8385-2e1061655d6b']",51,,,,,,,,,,,,,,,,,,Norwich City,56,00:00:51.438,Pass,
,,,,,,,,,,,,,1.63523,,,,,,,,,,,,6096afd5-76fd-4529-b586-25853d9ce001,52,,"[46.2, 58.3]",3754133,0,,,,,0.13381098,,Head,,,"[67.0, 61.1]",,High Pass,,20.987616,,,Saido Berahino,4630.0,,,,,,Recovery,1,Regular Play,Claudio Ariel Yacob,3967.0,Left Defensive Midfield,3,West Bromwich Albion,27,"['ac8b69e4-f8d7-4a43-b3d4-8ea7e2fb42da', 'b59fdead-b90b-4921-8ee3-23d8c2a974df']",53,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:53.088,Pass,
,,,,,,,,,,,,,1.975812,,,,,,,,,,,,b20eb4eb-2c45-40a9-b847-0fe050e28313,56,,"[53.3, 18.5]",3754133,0,,,,,-0.6556956,,Head,,,"[57.2, 15.5]",,High Pass,,4.920366,,,Jonathan Howson,9578.0,,,,,,Recovery,1,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,4,Norwich City,56,['283134e5-0654-4e10-918e-4a2469d1c566'],58,,,,,,,,,,,,,,,,,,Norwich City,56,00:00:58.110,Pass,
,,,,,,,,,,,,,0.720077,,,,,,,,,,,,9614c52d-193c-449c-9e9e-74fd56f1419c,58,,"[63.2, 15.1]",3754133,1,,,,,-0.73235065,,Right Foot,,,"[75.1, 4.4]",,Ground Pass,,16.003124,,,Matt Jarvis,22594.0,,,,,,,1,Regular Play,Jonathan Howson,9578.0,Left Center Midfield,4,Norwich City,56,['75ac27e1-0349-450f-9fa2-624328bdfef4'],0,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:00.086,Pass,
,,,,,,,,,,,,,1.235108,,,,,,,,,,,,12e039a5-29c1-4a88-a5bc-d6b2b982081c,60,,"[75.4, 4.6]",3754133,1,,,,,1.00313,,Right Foot,,,"[79.8, 11.5]",,Low Pass,,8.18352,,,Wes Hoolahan,10966.0,,,,,,,1,Regular Play,Matt Jarvis,22594.0,Left Midfield,4,Norwich City,56,['5d6fa73f-0345-4de4-988f-2d99385dd998'],0,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:00.806,Pass,
,,,,,,,,,,,,,1.632408,,,,,,,,,,,,f8ba9b8f-1124-412f-ab9a-91136653233c,64,,"[91.6, 10.0]",3754133,1,,,,,-0.20160311,,Left Foot,,,"[105.3, 7.2]",,Ground Pass,,13.983204,,,Matt Jarvis,22594.0,,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Right Center Midfield,4,Norwich City,56,"['4cc5d41d-a2ea-4c8d-9166-f3761136102d', 'f9ede016-a786-4a6b-b53e-6d428b3e2089']",3,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:03.435,Pass,True
,,,,,,,,,,,,,0.962518,,,,,,,,,,,,05c5c50e-b175-472b-920f-ec4c34bcd384,67,,"[107.0, 12.3]",3754133,1,,,,,1.5820318,,Right Foot,True,,"[106.8, 30.1]",,Ground Pass,,17.801123,,,Nathan Redmond,3286.0,,,,,,,1,Regular Play,Matt Jarvis,22594.0,Left Midfield,4,Norwich City,56,['9c54bd4e-362b-4124-91f8-2913ca0823c5'],7,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:07.464,Pass,
,,,,,,,,,,,,,1.190939,,,,,,,,,,,,ad42e39c-61b7-4c98-be1c-8f670ba8126d,70,,"[105.7, 30.7]",3754133,1,,,,,-2.2203457,,Left Foot,,,"[99.7, 22.8]",,Ground Pass,,9.920181,,,Jonathan Howson,9578.0,,,,,,,1,Regular Play,Nathan Redmond,3286.0,Right Midfield,4,Norwich City,56,['67a6f3c6-9c80-4656-bf38-02b518acae53'],9,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:09.367,Pass,
,,,,,,,,,,,,,0.780144,,,,,,,,,,,,7814b312-0649-4135-97b4-0b6133151e7c,79,,"[94.2, 21.3]",3754133,1,,,,,-1.2753555,,Right Foot,,,"[97.0, 12.1]",,Ground Pass,,9.6166525,Incomplete,,Robert Brady,10967.0,,,,,,,1,Regular Play,Nathan Redmond,3286.0,Right Midfield,4,Norwich City,56,"['4cd6499c-3514-4e6d-b2f0-359e62937f0c', '82ac6f7d-0c79-40c4-baf7-ce2fbed26ed9', 'b4aba98f-ea06-4718-96a7-9432a8ae38c0']",12,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:12.239,Pass,True
,,,,,,,,,,,,,0.78278,,,,,,,,,,,,fc0afa17-39c4-4818-9e36-c02b2439deb7,83,,"[23.4, 68.0]",3754133,1,,,,,-2.6587167,,Right Foot,,,"[13.1, 62.6]",,Ground Pass,,11.6297035,,,Craig Dawson,3523.0,,,,,,,1,Regular Play,Stéphane Sessègnon,2966.0,Right Midfield,5,West Bromwich Albion,27,['82024190-8c81-4ca6-8728-3d7d987a67d1'],13,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:13.667,Pass,
,,,,,,,,,,,,,3.269332,,,,,,,,,,,,93809002-3454-41b7-8fb8-49768e22e413,86,,"[12.9, 62.6]",3754133,1,,,,,-1.0238303,,Right Foot,,,"[45.6, 8.9]",,High Pass,,62.87273,Incomplete,,,,,,True,,,,1,Regular Play,Craig Dawson,3523.0,Right Back,5,West Bromwich Albion,27,['c73642e3-7b6e-4abc-a0ed-b2515dbc0d32'],15,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:15.381,Pass,
,,,,,,,,,,,,,2.957754,,,,,,,,,,,,c73642e3-7b6e-4abc-a0ed-b2515dbc0d32,87,,"[74.5, 71.2]",3754133,1,,,,,0.121352,,Head,,,"[95.0, 73.7]",,Low Pass,,20.651876,Incomplete,,,,,,,,,Recovery,1,Regular Play,Russell Martin,21212.0,Right Back,5,West Bromwich Albion,27,"['80b49083-6fd7-4561-8329-255b562fa02a', '93809002-3454-41b7-8fb8-49768e22e413']",18,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:18.650,Pass,
,,,,,,,,,,,,,2.864173,,,,,,,,,,,,84cb8433-9454-40a7-9f96-d97f34be550b,90,,"[34.3, 4.7]",3754133,1,,,,,0.31699488,,Left Foot,,,"[103.8, 27.5]",,High Pass,,73.14431,Incomplete,,Saido Berahino,4630.0,,,,,,,1,Regular Play,Chris Brunt,3541.0,Left Back,5,West Bromwich Albion,27,"['7c263191-9e23-47d8-adeb-5bebd04bf721', 'd0c033f3-8d4c-4b63-a805-f817f0f4061e']",26,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:26.598,Pass,
,,,,,,,,,,,,,1.885343,,,,,,,,,,,,8b302260-282e-4fea-83ac-3254831b5f1d,95,,"[108.1, 16.6]",3754133,1,,,,,1.8524901,,Left Foot,True,,"[99.1, 47.7]",,High Pass,,32.376072,,,Darren Fletcher,4022.0,,,,,,,1,Regular Play,Saido Berahino,4630.0,Left Center Forward,5,West Bromwich Albion,27,['61da9c26-55ad-4832-9736-cb34ad62a902'],35,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:35.641,Pass,
,,,,,,,,,,,,,1.063762,,,,,,,,,,,,6864bccd-c6e6-4594-a5e0-44e9f890cc0e,97,,"[99.1, 47.4]",3754133,1,,,,,-1.0209432,9801bf92-e33b-421e-a07e-d9cf2be8b310,Right Foot,,,"[102.9, 41.2]",,Low Pass,,7.2718635,,,Saido Berahino,4630.0,True,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Defensive Midfield,5,West Bromwich Albion,27,['71a97a57-5874-428c-b4bf-f611bbe3e86a'],37,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:37.526,Pass,
,,,,,,,,,,,,,2.506776,,,,,,,,,,,,7cb40067-5aa3-4b54-9e32-00448465867b,104,,"[14.4, 38.6]",3754133,1,,,,,0.36699978,,Right Foot,,,"[52.9, 53.4]",,High Pass,,41.246696,Incomplete,,,,,,,,,,1,Regular Play,Robert Brady,10967.0,Left Back,6,Norwich City,56,['9db156b6-d4bd-49b9-aa19-24a2323d07ba'],40,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:40.148,Pass,
,,,,,,,,,,,,,1.709613,,,,,,,,,,,,9db156b6-d4bd-49b9-aa19-24a2323d07ba,105,,"[67.2, 26.7]",3754133,1,,,,,-0.009615088,,Head,,,"[88.0, 26.5]",,Low Pass,,20.800962,Incomplete,,,,,,,,,Recovery,1,Regular Play,Jonathan Grant Evans,11012.0,Left Center Back,6,Norwich City,56,"['1bf55e2f-58bc-4a60-ad14-a810d8e7edf4', '7cb40067-5aa3-4b54-9e32-00448465867b']",42,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:42.654,Pass,
,,,,,,,,,,,,,1.38725,,,,,,,,,,,,d329c671-dbde-4ca0-8b1e-bd220d4dd778,108,,"[33.0, 51.5]",3754133,1,,,,,-0.9238509,,Right Foot,,,"[43.5, 37.6]",,Ground Pass,,17.420103,,,Jonathan Howson,9578.0,,,,,,,1,Regular Play,Alexander Banor Tettey,9463.0,Center Defensive Midfield,6,Norwich City,56,['11fc3f25-912a-418b-9c7b-9ea93470432b'],45,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:45.212,Pass,
,,,,,,,,,,,,,2.114367,,,,,,,,,,,,cefd5232-714e-47a4-92d6-59498e31458d,114,,"[42.0, 47.7]",3754133,1,,,,,-0.5407936,,Right Foot,,,"[81.3, 24.1]",,High Pass,,45.841576,Incomplete,,,,,,,,,Recovery,1,Regular Play,Gareth McAuley,3596.0,Right Center Back,6,Norwich City,56,['24ebe17e-2d9f-4c43-bfb2-7dd50e854bb6'],50,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:50.754,Pass,
,,,,,,,,,,,,,2.588499,,,,,,,,,,,,24ebe17e-2d9f-4c43-bfb2-7dd50e854bb6,115,,"[38.8, 56.0]",3754133,1,,,,,-2.4889405,,Head,,,"[19.7, 41.4]",,High Pass,,24.041006,,,John Ruddy,23635.0,,,,,,Recovery,1,Regular Play,Russell Martin,21212.0,Right Back,6,Norwich City,56,"['0ad4b130-a028-4d5a-8346-5b512a174daa', 'cefd5232-714e-47a4-92d6-59498e31458d']",52,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:52.868,Pass,
,,,,,,,,,,,,,6.227387,,,,,,,,,,,,afece191-9c31-4dcc-b8e7-3d775af3b39d,117,,"[20.0, 41.0]",3754133,1,,,,,0.015049031,,Right Foot,,,"[79.8, 41.9]",,High Pass,,59.80677,Incomplete,,,,,,,,,,1,Regular Play,John Ruddy,23635.0,Goalkeeper,6,Norwich City,56,['baf4779b-2306-434f-bc3f-bbcce7c529c1'],55,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:55.457,Pass,
,,,,,,,,,,,,,2.219249,,,,,,,,,,,,baf4779b-2306-434f-bc3f-bbcce7c529c1,118,,"[40.3, 38.2]",3754133,2,,,,,0.20072334,,Head,,,"[63.4, 42.9]",,High Pass,,23.57329,Incomplete,,,,,,,,,Recovery,1,Regular Play,Jonathan Grant Evans,11012.0,Left Center Back,6,Norwich City,56,"['afece191-9c31-4dcc-b8e7-3d775af3b39d', 'e796e243-522e-4208-a732-d3e397e26a95']",1,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:01.684,Pass,
