50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.035033,,,,,,,,,,,edc2f9e4-1cf5-43c4-9495-3c92b5686d0b,21,,"[42.1, 3.0]",3754344,0,,,,0.14234288,,Left Foot,,,"[73.5, 7.5]",,High Pass,,31.720814,Incomplete,,Bafétimbi Gomis,20521.0,,,,,,1,Regular Play,Jefferson Antonio Montero Vite,7063.0,Left Wing,3,Swansea City,26,"['89575b99-9fdd-455b-8b2a-c2b7a30527dc', 'a6c16c98-e7bc-4b47-b841-f1a6ff505da3', 'eed06514-83e9-4ecf-b9b8-15b4c44e210b']",11,,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:11.729,Pass,True
,,,,,,,,,,,,,,,,0.825823,,,,,,,,,,,3307041c-fd0c-4975-9030-6b86b8283c4c,24,,"[70.5, 0.1]",3754344,0,,,,0.48405293,,,,,"[80.2, 5.2]",,Low Pass,,10.959015,,,Bafétimbi Gomis,20521.0,,,,,Throw-in,1,From Throw In,Neil Taylor,9627.0,Left Back,4,Swansea City,26,['2ccfa370-fc62-42bc-a250-4c6a8561fb3d'],29,,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:29.799,Pass,
,,,,,,,,,,,,,,,,0.567138,,,,,,,,,,,11c4c416-e1d7-4594-96b9-130109e3ed78,31,,"[40.2, 63.9]",3754344,0,,,,-0.10768987,,Left Foot,,,"[51.3, 62.7]",,Ground Pass,,11.164677,,,Papiss Demba Cissé,30289.0,,,,,Recovery,1,From Throw In,Vurnon Anita,16072.0,Right Center Midfield,4,Swansea City,26,['32737eb0-ca9e-4a0e-82de-a9700ef6cb53'],32,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:32.386,Pass,
,,,,,,,,,,,,,,,,1.772729,,,,,,,,,,,f63c9506-3d1f-40b0-b220-5f3f50a9da3f,37,,"[65.0, 22.6]",3754344,0,,,,2.1510994,,Right Foot,,,"[49.2, 46.7]",,Ground Pass,,28.81753,,,Federico Fernández,3290.0,,,,,,1,From Throw In,Jonjo Shelvey,3057.0,Left Center Midfield,4,Swansea City,26,['50731dec-e2e1-43a1-83f6-4424014140a2'],35,,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:35.027,Pass,
,,,,,,,,,,,,,,,,1.661704,,,,,,,,,,,e4a9f058-2d30-4f7f-939d-85eda697a2a9,40,,"[49.1, 51.2]",3754344,0,,,,0.843185,,Right Foot,,,"[71.9, 76.8]",,Ground Pass,,34.28119,,,André Ayew Pelé,3347.0,,,,,,1,From Throw In,Federico Fernández,3290.0,Right Center Back,4,Swansea City,26,['7dd5aa34-73e1-4398-b0f5-501af69372ed'],37,,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:37.885,Pass,
,,,,,,,,,,,,,,,,1.620986,,,,,,,,,,,9c0fe112-b029-42a3-aa85-d310f3e3a9fc,43,,"[77.5, 73.7]",3754344,0,,,,-2.4587743,,Left Foot,,,"[70.0, 67.6]",,Ground Pass,,9.667471,,,Jack Frank Porteous Cork,3462.0,,,,,,1,From Throw In,André Ayew Pelé,3347.0,Right Wing,4,Swansea City,26,['c8b50213-7b96-4c35-86ce-22a185c6da24'],42,,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:42.524,Pass,
,,,,,,,,,,,,,,,,1.125644,,,,,,,,,,,41e01aa1-3d33-4881-82b0-79bfdab9738e,46,,"[71.1, 66.8]",3754344,0,,,,-1.7239982,,Right Foot,,,"[69.0, 53.2]",,Ground Pass,,13.761177,,,Jonjo Shelvey,3057.0,,,,,,1,From Throw In,Jack Frank Porteous Cork,3462.0,Right Center Midfield,4,Swansea City,26,['ab5dad63-bed1-4cbe-8138-6a3d92ac998b'],45,,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:45.162,Pass,
,,,,,,,,,,,,,,,,1.82959,,,,,,,,,,,f3bdda62-1195-40f0-b8de-30a059a54da0,49,,"[69.0, 53.2]",3754344,0,,,,1.1597317,,Right Foot,,,"[79.2, 76.6]",,Low Pass,,25.526457,,,Kyle Naughton,3340.0,,,,,,1,From Throw In,Jonjo Shelvey,3057.0,Left Center Midfield,4,Swansea City,26,['414052ab-75b2-49a5-8048-680de0156724'],46,,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:46.368,Pass,
,,,,,,,,,,,,,,,,1.056145,,,,,,,,,,,f48ead9a-6d37-4f90-9939-1890f53f43e7,52,,"[84.7, 75.6]",3754344,0,,,,-0.87651575,,Right Foot,,,"[102.6, 54.1]",,High Pass,,27.97606,Incomplete,,André Ayew Pelé,3347.0,,,,,,1,From Throw In,Kyle Naughton,3340.0,Right Back,4,Swansea City,26,"['cd46c4e1-c609-4a45-ac02-03e39cab2014', 'f804e4cf-5f27-48ab-8e04-db04e47dc8fe']",49,,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:49.667,Pass,
,,,,,,,,,,,,,,,,0.460856,,,,,,,,,,,a1aff726-ff97-4a3a-a4d3-e09223fb8768,55,,"[93.9, 80.0]",3754344,1,True,,,-0.60145473,,,,,"[99.0, 76.5]",,Low Pass,,6.185467,,,Jack Frank Porteous Cork,3462.0,,,,,Throw-in,1,From Throw In,Kyle Naughton,3340.0,Right Back,5,Swansea City,26,['1fcf0b44-e6cc-41af-904e-5d9141d5884c'],7,,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:07.400,Pass,
,,,,,,,,,,,,,,,,0.736864,,,,,,,,,,,a63faaad-f378-44cf-aabf-909e6fe46d5e,57,,"[97.2, 77.0]",3754344,1,True,,,3.1310668,,Right Foot,,,"[87.7, 77.1]",,Low Pass,,9.500526,,,Kyle Naughton,3340.0,,,,,,1,From Throw In,Jack Frank Porteous Cork,3462.0,Right Center Midfield,5,Swansea City,26,['ea13720e-769e-4f5c-b772-ff6bfb39f6db'],7,,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:07.861,Pass,
,,,,,,,,,,,,,,,,1.585073,,,,,,,,,,,c1ef7513-9b9c-4eb2-8922-5c0551b0f8bf,59,,"[78.9, 77.1]",3754344,1,,,,-2.9605608,,Right Foot,,,"[56.5, 73.0]",,Ground Pass,,22.772133,,,Federico Fernández,3290.0,,,,,,1,From Throw In,Kyle Naughton,3340.0,Right Back,5,Swansea City,26,['d1daba4c-d11b-4581-85c9-2d9f791e12d4'],9,,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:09.732,Pass,
,,,,,,,,,,,,,,,,1.746159,,,,,,,,,,,9c3da785-40f5-4f95-89dd-5a11336466e7,62,,"[57.0, 68.7]",3754344,1,,,,-1.7226433,,Right Foot,,,"[52.7, 40.6]",,Ground Pass,,28.4271,,,Ashley Williams,3644.0,,,,,,1,From Throw In,Federico Fernández,3290.0,Right Center Back,5,Swansea City,26,['3e7bb90a-13e9-4847-9b18-516f73af7fad'],12,,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:12.857,Pass,
,,,,,,,,,,,,,,,,1.548571,,,,,,,,,,,ecdc76cf-0eef-4ef6-bd66-093aedde9f27,65,,"[53.2, 37.3]",3754344,1,,,,-1.3372517,,Right Foot,,,"[58.6, 14.6]",,Ground Pass,,23.333452,,,Neil Taylor,9627.0,,,,,,1,From Throw In,Ashley Williams,3644.0,Left Center Back,5,Swansea City,26,['a5a4c867-9f32-4591-a645-5ab286504689'],15,,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:15.652,Pass,
,,,,,,,,,,,,,,,,1.169675,,,,,,,,,,,20ab5e9e-6c06-40eb-9d5f-0011472f7399,69,,"[57.7, 14.3]",3754344,1,,,,-0.38858002,,Left Foot,,,"[72.6, 8.2]",,Ground Pass,,16.100311,,,Jefferson Antonio Montero Vite,7063.0,,,,,,1,From Throw In,Neil Taylor,9627.0,Left Back,5,Swansea City,26,"['4fd34833-59fb-41fa-8380-d7a22bbc64c3', 'f06f263d-7d4b-4832-9784-a61bd6cc672d']",17,,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:17.898,Pass,True
,,,,,,,,,,,,,,,,1.868649,,,,,,,,,,,905efc75-c916-4cd3-a80d-f58099b754ac,75,,"[70.5, 7.2]",3754344,1,True,,,0.64174056,,Left Foot,,,"[106.9, 34.4]",,High Pass,,45.44007,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Neil Taylor,9627.0,Left Back,6,Swansea City,26,['d55a7dfa-11eb-4631-961d-03255b1ceda3'],31,,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:31.333,Pass,
,,,,,,,,,,,,,,,,1.967129,,,,,,,,,,,3b646502-d252-4956-bba8-a3e0d327082b,77,,"[120.0, 80.0]",3754344,1,,,,-1.8354243,,Right Foot,,,"[108.7, 38.3]",,High Pass,,43.203934,Incomplete,True,,,,True,Outswinging,,Corner,1,From Corner,Jonjo Shelvey,3057.0,Left Center Midfield,7,Swansea City,26,['0d108f9f-0772-41cd-921b-f86e987f00f2'],58,,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:58.607,Pass,
,,,,,,,,,,,,,,,,0.577769,,,,,,,,,,,dc69671e-69fc-4aec-beca-da8195b08c9d,89,,"[106.2, 48.6]",3754344,2,,,,-2.819842,995d0232-0eaa-4277-9bf5-b3424467ead2,Right Foot,,,"[103.5, 47.7]",,Ground Pass,,2.8460498,,,Gylfi Þór Sigurðsson,3944.0,True,,,,,1,From Corner,Jack Frank Porteous Cork,3462.0,Right Center Midfield,7,Swansea City,26,['ef998350-dc5b-4366-beaa-ddc1ad548163'],4,,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:04.875,Pass,
,,,,,,,,,,,,,,,,0.551078,,,,,,,,,,,93b32b17-0a90-4be9-8ce7-ad944b79e8f6,99,,"[117.5, 22.9]",3754344,2,,,,1.5363272,,Left Foot,True,,"[117.9, 34.5]",,High Pass,,11.6068945,Incomplete,,,,,,,,,1,From Corner,Jefferson Antonio Montero Vite,7063.0,Left Wing,7,Swansea City,26,"['2f6d4beb-b84f-4847-8384-f79fb071dc51', '44fa642d-2e7b-475b-8fd0-c271388fa599']",11,,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:11.971,Pass,True
,,,,,,,,,,,,,,,,1.589765,,,,,,,,,,,bf89fb1d-b83b-4637-9955-495b358a5625,103,,"[82.5, 35.9]",3754344,2,,,,1.8353803,,Right Foot,,,"[77.0, 56.2]",,Ground Pass,,21.031881,,,Kyle Naughton,3340.0,,,,,,1,From Corner,Jack Frank Porteous Cork,3462.0,Right Center Midfield,7,Swansea City,26,['4d05174d-8722-469d-afd4-02e7c6a5e135'],16,,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:16.500,Pass,
,,,,,,,,,,,,,,,,1.003886,,,,,,,,,,,23232280-7a1f-4c78-b3cd-b4a54c70b3c4,106,,"[76.9, 62.7]",3754344,2,,,,0.63707036,27e407ad-4f03-443a-ac44-7acae3483591,Right Foot,,,"[91.9, 73.8]",,Ground Pass,,18.660385,,,Jonjo Shelvey,3057.0,True,,,,,1,From Corner,Kyle Naughton,3340.0,Right Back,7,Swansea City,26,['ef10a6da-222a-4142-a896-c7e0c7fea17c'],18,,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:18.908,Pass,
,,,,,,,,,,,,,,,,0.714818,,,,,,,,,,,96ecf109-0bcc-4a02-b2bc-ee798b47095a,111,,"[17.6, 11.6]",3754344,2,True,,,-0.20349304,,Keeper Arm,,,"[23.9, 10.3]",,Ground Pass,,6.432729,,,Fabricio Coloccini,26207.0,,,,,,1,From Keeper,Timothy Michael Krul,9467.0,Goalkeeper,9,Newcastle United,37,['6ab80d3b-59ca-4c41-b6a0-cf0103a83369'],40,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:40.227,Pass,
,,,,,,,,,,,,,,,,3.03935,,,,,,,,,,,34ae226d-c2f4-4310-a3c7-3d8fa93b6dfd,113,,"[23.9, 10.3]",3754344,2,True,,,2.136099,,Left Foot,,,"[9.5, 33.0]",,Ground Pass,,26.88215,,,Timothy Michael Krul,9467.0,,,,,,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,10,Newcastle United,37,['f3397360-75a6-4139-872f-05d092690cb3'],41,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:41.029,Pass,
,,,,,,,,,,,,,,,,1.483385,,,,,,,,,,,fdc8acfd-4b3f-476f-bc55-8757207d3de1,115,,"[9.3, 34.4]",3754344,2,,,,0.1406579,,Left Foot,,,"[43.2, 39.2]",,High Pass,,34.238136,Incomplete,,,,,,,,,1,Regular Play,Timothy Michael Krul,9467.0,Goalkeeper,11,Newcastle United,37,['9f3b14e1-ee5e-4a99-a3cc-163898d18f08'],44,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:44.133,Pass,
,,,,,,,,,,,,,,,,1.219832,,,,,,,,,,,ca34b4bf-d8a9-48e5-979a-bb6f30ec4242,119,,"[77.0, 40.2]",3754344,2,,,,0.39479113,,Right Foot,,,"[91.4, 46.2]",,Low Pass,,15.6,,,Gylfi Þór Sigurðsson,3944.0,,,,,,1,Regular Play,Jonjo Shelvey,3057.0,Left Center Midfield,12,Swansea City,26,['08f8f18a-ce00-4417-a323-c5a5d2376db3'],46,,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:46.130,Pass,
,,,,,,,,,,,,,,,,1.152274,,,,,,,,,,,890cb9ec-0bdc-4cc8-ac29-377094ce04ab,122,,"[91.4, 46.8]",3754344,2,,,,2.9340963,,Left Foot,,,"[78.1, 49.6]",,Ground Pass,,13.591541,,,Jack Frank Porteous Cork,3462.0,,,,,,1,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,12,Swansea City,26,['996c101d-3c07-4a8b-8278-f38069f4c086'],47,,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:47.362,Pass,
,,,,,,,,,,,,,,,,1.012412,,,,,,,,,,,8135b293-ddf6-4eac-9690-e658183e7719,125,,"[78.6, 49.8]",3754344,2,,,,0.14648418,,Right Foot,,,"[90.8, 51.6]",,Ground Pass,,12.332072,,,Gylfi Þór Sigurðsson,3944.0,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Center Midfield,12,Swansea City,26,['fd31d1ca-eaee-44d1-8a53-ddde9d0f8299'],49,,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:49.643,Pass,
,,,,,,,,,,,,,,,,0.73349,,,,,,,,,,,93a07915-3253-4f3f-8411-17718e63f9ea,127,,"[90.8, 51.6]",3754344,2,,,,2.894416,,Right Foot,,,"[80.1, 54.3]",,Ground Pass,,11.035398,,,Jack Frank Porteous Cork,3462.0,,,,,,1,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,12,Swansea City,26,['96ec7894-d90f-4ab8-a3f7-b4397ab3cf9d'],50,,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:50.656,Pass,
,,,,,,,,,,,,,,,,0.791545,,,,,,,,,,,b67d5533-992c-4f16-88db-f186e0fe91c9,130,,"[87.5, 56.8]",3754344,2,,,,-2.001123,,Keeper Arm,,,"[84.7, 50.7]",,Ground Pass,,6.71193,,,Gylfi Þór Sigurðsson,3944.0,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Center Midfield,12,Swansea City,26,['2298b8a6-78a3-4167-8dab-ab3a2d58cdf4'],53,,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:53.754,Pass,
,,,,,,,,,,,,,,,,1.213601,,,,,,,,,,,d3544a0c-a358-4eef-8f95-f9e8a5e1010f,136,,"[28.7, 31.6]",3754344,2,,,,1.7934573,,Left Foot,,,"[27.5, 36.9]",,Ground Pass,,5.434151,,,Vurnon Anita,16072.0,,,,,Recovery,1,Regular Play,Jack Colback,9649.0,Left Center Midfield,12,Swansea City,26,"['0dc76e52-d4f0-4ffb-8691-a947c48e5cde', 'ed62601c-54bd-43dc-8b01-8fcab7883657']",56,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:56.070,Pass,True
,,,,,,,,,,,,,,,,0.520086,,,,,,,,,,,4e264ae1-e61e-4eac-8b5f-ac5219af070e,138,,"[28.1, 36.9]",3754344,2,,,,-0.4191426,,Right Foot,,,"[38.2, 32.4]",,Ground Pass,,11.057124,Incomplete,,Georginio Wijnaldum,3567.0,,,,,,1,Regular Play,Vurnon Anita,16072.0,Right Center Midfield,12,Swansea City,26,"['259e5dda-5865-4ff9-9447-d773f26c1c60', '6b6fb7f3-551d-4b51-a51b-166b5f51a485']",57,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:57.284,Pass,
,,,,,,,,,,,,,,,,1.919086,,,,,,,,,,,18b83ade-3052-455e-a169-272c00b0f353,142,,"[79.7, 44.1]",3754344,2,,,,-1.8974369,,Right Foot,,,"[71.4, 19.6]",,Ground Pass,,25.86774,,,Neil Taylor,9627.0,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Center Midfield,12,Swansea City,26,['a6a84af6-b418-4ead-8a78-6d10b69d8284'],59,,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:59.705,Pass,
,,,,,,,,,,,,,,,,0.894778,,,,,,,,,,,9ed57aba-5cd0-4d40-b005-296879530c00,145,,"[71.9, 15.9]",3754344,3,,,,-1.1730255,,Left Foot,,,"[76.9, 4.0]",,Ground Pass,,12.907749,,,Jefferson Antonio Montero Vite,7063.0,,,,,,1,Regular Play,Neil Taylor,9627.0,Left Back,12,Swansea City,26,['6881c56d-55ae-4be2-ad2f-a82dd3e3dc05'],3,,,,,,,,,,,,,,,,,,,Swansea City,26,00:03:03.379,Pass,
,,,,,,,,,,,,,,,,1.007666,,,,,,,,,,,f3e55868-44f2-46db-8fda-aa1f91962cd3,148,,"[77.6, 5.1]",3754344,3,,,,1.6510831,,Right Foot,,,"[76.9, 13.8]",,Ground Pass,,8.728115,,,Jonjo Shelvey,3057.0,,,,,,1,Regular Play,Jefferson Antonio Montero Vite,7063.0,Left Wing,12,Swansea City,26,['97d90847-1802-4e13-a17e-d2b5142f7214'],7,,,,,,,,,,,,,,,,,,,Swansea City,26,00:03:07.254,Pass,
