50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.973324,,,,,,,,,,,,,,,01b67951-628c-447b-bdec-c7cda4b289cf,2272,,"[69.7, 27.6]",3753978,59,,,,,-0.94967955,,Right Foot,,,"[85.3, 5.8]",,Ground Pass,,26.806715,,,,Jefferson Antonio Montero Vite,7063.0,,,,,,,2,Regular Play,Éderzito António Macedo Lopes,15996.0,Center Forward,135,Swansea City,26,['231cbcea-cfb6-4a22-a68a-662551651d76'],5,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:05.743,Pass,
,,,,,,,,,,,,,,,,1.527302,,,,,,,,,,,,,,,f5e5710a-16bd-405a-9eda-9027247a1724,2275,,"[110.8, 9.4]",3753978,59,,,,,2.4248364,,Right Foot,,,"[93.7, 24.3]",,Ground Pass,,22.680828,,,,Jonjo Shelvey,3057.0,,,,,,,2,Regular Play,Jefferson Antonio Montero Vite,7063.0,Center Defensive Midfield,135,Swansea City,26,['c950710f-8e30-422b-8cf0-84dabb6e2c5c'],13,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:13.344,Pass,
,,,,,,,,,,,,,,,,1.015554,,,,,,,,,,,,,,,660adaa0-78bc-4112-87a0-7ad7d8719c95,2279,,"[92.9, 24.3]",3753978,59,,,,,0.19739556,,Right Foot,,,"[107.4, 27.2]",,Ground Pass,,14.787157,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,,2,Regular Play,Jonjo Shelvey,3057.0,Left Center Midfield,135,Swansea City,26,"['446d4733-6255-43dc-965a-8cf1f452d577', 'a92bdcce-bea4-4284-bcca-7377b3fb424f']",15,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:15.397,Pass,True
,,,,,,,,,,,,,,,,2.063348,,,,,,,,,,,,,,,1a20c8db-4412-4387-ad28-e8d7894d2823,2282,,"[107.4, 27.2]",3753978,59,,,,,-0.08708081,,Right Foot,,,"[120.0, 26.1]",,Ground Pass,,12.647924,,Out,,Jefferson Antonio Montero Vite,7063.0,,,,,,,2,Regular Play,Gylfi Þór Sigurðsson,3944.0,Left Attacking Midfield,135,Swansea City,26,['e269a911-a105-446e-a034-8ef35a78bab6'],16,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:16.546,Pass,
,,,,,,,,,,,,,,,,2.55549,,,,,,,,,,,,,,,5798fcef-2b5c-4b13-8ee5-6f330f72c5ae,2285,,"[6.0, 36.0]",3753978,59,,,,,1.3727884,,Left Foot,,,"[12.3, 67.4]",,Ground Pass,,32.025772,,,,José Miguel da Rocha Fonte,3960.0,,,,,,Goal Kick,2,From Goal Kick,Maarten Stekelenburg,20201.0,Goalkeeper,136,Southampton,25,['4411b096-7bf6-4e73-8b9b-05d912d109ac'],44,,,,,,,,,,,,,,,,,,Southampton,25,00:14:44.331,Pass,
,,,,,,,,,,,,,,,,1.674675,,,,,,,,,,,,,,,19a0b882-9796-45f1-b8ae-a31a7ec4adfc,2288,,"[12.3, 67.4]",3753978,59,,,,,-2.0300868,,Right Foot,,,"[3.2, 49.0]",,Ground Pass,,20.527298,,,,Maarten Stekelenburg,20201.0,,,,,,,2,From Goal Kick,José Miguel da Rocha Fonte,3960.0,Right Center Back,136,Southampton,25,['498121c3-929d-4e42-bc49-dee55a5bacf8'],47,,,,,,,,,,,,,,,,,,Southampton,25,00:14:47.861,Pass,
,,,,,,,,,,,,,,,,1.973151,,,,,,,,,,,,,,,c7bdbe54-68f4-4d69-ae42-af2af68e7a1e,2291,,"[4.5, 46.0]",3753978,59,,,,,-1.0774177,,Right Foot,,,"[21.6, 14.2]",,Low Pass,,36.106094,,,,Virgil van Dijk,3669.0,,,,,,,2,From Goal Kick,Maarten Stekelenburg,20201.0,Goalkeeper,136,Southampton,25,['b896c158-298c-4111-9b56-a62fbb242132'],51,,,,,,,,,,,,,,,,,,Southampton,25,00:14:51.101,Pass,
,,,,,,,,,,,,,,,,1.125787,,,,,,,,,,,,,,,3f763a59-0d8d-48d4-b8fd-fd0f0a86df14,2294,,"[29.0, 13.6]",3753978,59,,,,,0.68231654,,Left Foot,,,"[37.0, 20.1]",,Ground Pass,,10.307764,,,,Steven Davis,3828.0,,,,,,,2,From Goal Kick,Virgil van Dijk,3669.0,Left Center Back,136,Southampton,25,['dae77c86-8669-4970-ba0f-c796c379def4'],55,,,,,,,,,,,,,,,,,,Southampton,25,00:14:55.325,Pass,
,,,,,,,,,,,,,,,,2.71678,,,,,,,,,,,,,,,411a259b-5916-41a0-a4ab-26830c8c9c4e,2298,,"[38.9, 21.8]",3753978,59,,,,,2.566737,,Right Foot,,,"[8.8, 41.3]",,Ground Pass,,35.864468,,,,Maarten Stekelenburg,20201.0,,,,,,,2,From Goal Kick,Steven Davis,3828.0,Center Attacking Midfield,136,Southampton,25,['af3d92a2-ef28-44a4-87d3-0eeb7829410a'],57,,,,,,,,,,,,,,,,,,Southampton,25,00:14:57.592,Pass,
,,,,,,,,,,,,,,,,3.268017,,,,,,,,,,,,,,,a1c8b85d-4efc-4da4-98c7-1058e29a8caa,2301,,"[8.8, 41.3]",3753978,60,,,,,-0.1552162,,Right Foot,,,"[64.4, 32.6]",,High Pass,,56.27655,,,,Graziano Pellè,11062.0,,,,,,,2,From Goal Kick,Maarten Stekelenburg,20201.0,Goalkeeper,136,Southampton,25,['5556ac46-150f-414b-8fd3-6aa78bda30dc'],2,,,,,,,,,,,,,,,,,,Southampton,25,00:15:02.251,Pass,
,,,,,,,,,,,,,,,,1.283119,,,,,,,,,,,,,,,dcd32e61-0148-460f-8fe9-d6772e4aaa66,2303,,"[65.1, 32.6]",3753978,60,,,,,-2.7654405,,Other,,,"[53.2, 27.9]",,Low Pass,,12.79453,,,,Steven Davis,3828.0,,,,,,,2,From Goal Kick,Graziano Pellè,11062.0,Center Forward,136,Southampton,25,['9ccab6a2-437a-4cb2-97ab-a1ab772c3145'],5,,,,,,,,,,,,,,,,,,Southampton,25,00:15:05.519,Pass,
,,,,,,,,,,,,,,,,1.414484,,,,,,,,,,,,,,,54580fd6-3861-4900-b6fb-057df3bd7743,2305,,"[53.2, 27.9]",3753978,60,,,,,-0.6952179,,Right Foot,,,"[73.7, 10.8]",,High Pass,,26.695692,,,,Dušan Tadić,3831.0,,,,,,,2,From Goal Kick,Steven Davis,3828.0,Center Attacking Midfield,136,Southampton,25,['0f305ce7-164e-4136-9e06-1354398b4751'],6,,,,,,,,,,,,,,,,,,Southampton,25,00:15:06.803,Pass,
,,,,,,,,,,,,,,,,0.708353,,,,,,,,,,,,,,,cdbc37cc-6875-48e7-9e63-14c65c6e81d6,2309,,"[70.0, 16.2]",3753978,60,,,,,0.47145995,,Right Foot,,,"[80.2, 21.4]",,Ground Pass,,11.449018,,,,Graziano Pellè,11062.0,,,,,,,2,From Goal Kick,Dušan Tadić,3831.0,Left Wing,136,Southampton,25,['8a0a9045-9fab-4b08-bcba-a73f1478a8ec'],10,,,,,,,,,,,,,,,,,,Southampton,25,00:15:10.506,Pass,
,,,,,,,,,,,,,,,,1.727825,,,,,,,,,,,,,,,14be29ec-0ddf-4813-9d96-ee6db9a61c47,2311,,"[80.2, 21.4]",3753978,60,,,,,-0.9424647,,Left Foot,,,"[89.5, 8.6]",,Ground Pass,,15.82182,,,,Ryan Bertrand,20045.0,,,,,,,2,From Goal Kick,Graziano Pellè,11062.0,Center Forward,136,Southampton,25,['720f63dd-0997-4885-a280-2dfa07dbac1b'],11,,,,,,,,,,,,,,,,,,Southampton,25,00:15:11.214,Pass,
,,,,,,,,,,,,,,,,0.938223,,,,,,,,,,,,,,,24c22109-5acb-46cc-8b0c-c2ca0fa805da,2314,,"[101.2, 12.9]",3753978,60,,,,,1.482271,1ad7d12b-7f44-45ad-b6e6-a03cf4969b67,Left Foot,,,"[102.7, 29.8]",,Ground Pass,,16.966438,,,,Graziano Pellè,11062.0,True,,,,,,2,From Goal Kick,Ryan Bertrand,20045.0,Left Back,136,Southampton,25,['1589372d-128c-482c-b478-bd7e75d2360d'],14,,,,,,,,,,,,,,,,,,Southampton,25,00:15:14.793,Pass,
,,,,,,,,,,,,,,,,0.521573,,,,,,,,,,,,,,,01a826e2-906b-410f-adc1-74542f0ced74,2323,,"[61.0, 40.1]",3753978,61,,True,,,-1.9614034,,Right Foot,,,"[59.6, 36.7]",,Ground Pass,,3.6769552,,,,Éderzito António Macedo Lopes,15996.0,,,,,,Kick Off,2,From Kick Off,Gylfi Þór Sigurðsson,3944.0,Left Attacking Midfield,137,Swansea City,26,['2552b8e6-09e6-4c20-b0c3-24c2dedb4c05'],18,,,,,,,,,,,,,,,,,,Swansea City,26,00:16:18.537,Pass,
,,,,,,,,,,,,,,,,0.414325,,,,,,,,,,,,,,,d40a60fd-6f3c-412a-96cc-205f4da6a0a5,2325,,"[59.6, 36.7]",3753978,61,,True,,,2.483704,,Right Foot,,,"[57.4, 38.4]",,Ground Pass,,2.7802877,,,,Jonjo Shelvey,3057.0,,,,,,,2,From Kick Off,Éderzito António Macedo Lopes,15996.0,Center Forward,137,Swansea City,26,['48bbc3e8-aca0-4537-80a9-a4f33a9f579c'],19,,,,,,,,,,,,,,,,,,Swansea City,26,00:16:19.197,Pass,
,,,,,,,,,,,,,,,,2.082302,,,,,,,,,,,,,,,23ca3bfc-d7b7-4558-a791-fcf283e60ed8,2331,,"[66.7, 30.6]",3753978,62,,True,,,-1.2673794,,Right Foot,,,"[73.4, 9.2]",,Ground Pass,,22.424316,,,,Neil Taylor,9627.0,,,,,,Free Kick,2,From Free Kick,Jonjo Shelvey,3057.0,Left Center Midfield,138,Swansea City,26,['71cad30c-1f51-4d20-a205-20bb8bcc2e8d'],12,,,,,,,,,,,,,,,,,,Swansea City,26,00:17:12.495,Pass,
,,,,,,,,,,,,,,,,1.352145,,,,,,,,,,,,,,,69a4df21-f6e5-447e-82b2-3a1388fe5720,2333,,"[73.4, 9.2]",3753978,62,,,,,-0.16514868,,Left Foot,,,"[86.0, 7.1]",,Ground Pass,,12.773801,,,,Jefferson Antonio Montero Vite,7063.0,,,,,,,2,From Free Kick,Neil Taylor,9627.0,Left Back,138,Swansea City,26,['f33ba50a-3833-4592-97b2-eaddb03fdb8f'],15,,,,,,,,,,,,,,,,,,Swansea City,26,00:17:15.165,Pass,
,,,,,,,,,,,,,,,,0.728627,,,,,,,,,,,,,,,ee1a9d01-fbba-45cd-bce9-22bb2f212f27,2336,,"[87.5, 7.1]",3753978,62,,,,,2.9147937,,Right Foot,,,"[74.5, 10.1]",,Ground Pass,,13.341664,,,,Neil Taylor,9627.0,,,,,,,2,From Free Kick,Jefferson Antonio Montero Vite,7063.0,Center Defensive Midfield,138,Swansea City,26,['bd39130c-3590-4789-bdab-f5c5ec86f544'],16,,,,,,,,,,,,,,,,,,Swansea City,26,00:17:16.557,Pass,
,,,,,,,,,,,,,,,,3.229953,,,,,,,,,,,,,,,dcc33c67-c08b-424f-94c4-769a822741f8,2339,,"[74.5, 10.1]",3753978,62,,,,,0.46189937,,Right Foot,,,"[97.4, 21.5]",,High Pass,,25.580656,,,,Jonjo Shelvey,3057.0,,,,,,,2,From Free Kick,Neil Taylor,9627.0,Left Back,138,Swansea City,26,['f9320ba2-52af-45ce-9b13-233f2c60755d'],18,,,,,,,,,,,,,,,,,,Swansea City,26,00:17:18.263,Pass,
,,,,,,,,,,,,,,,,1.559703,,,,,,,,,,,,,,,03057ddb-1f7f-48b9-b528-1985f15a72bc,2343,,"[117.1, 17.2]",3753978,62,,,,,1.5707964,,Left Foot,True,,"[117.1, 40.6]",,High Pass,,23.4,,Incomplete,,Éderzito António Macedo Lopes,15996.0,,,,,,,2,From Free Kick,Jonjo Shelvey,3057.0,Left Center Midfield,138,Swansea City,26,"['04d4f36f-15f6-4dfc-bdc8-b552dbe0c897', '96a91825-1be1-4545-a01d-22a3aa1c3593']",23,,,,,,,,,,,,,,,,,,Swansea City,26,00:17:23.288,Pass,
,,,,,,,,,,,,,,,,1.549163,,,,,,,,,,,,,,,515c3a1b-14f2-422e-9e77-f5ee306a29a0,2347,,"[8.8, 32.0]",3753978,62,,,,,-0.99045223,,Keeper Arm,,,"[22.7, 10.8]",,Ground Pass,,25.350542,,,,Virgil van Dijk,3669.0,,,,,,,2,From Keeper,Maarten Stekelenburg,20201.0,Goalkeeper,139,Southampton,25,['9a3ba039-1141-4bc9-ac79-ddb8f8a9285e'],38,,,,,,,,,,,,,,,,,,Southampton,25,00:17:38.408,Pass,
,,,,,,,,,,,,,,,,1.851647,,,,,,,,,,,,,,,20cc6da0-8df0-4537-8d69-a398c214e94e,2350,,"[22.7, 10.6]",3753978,62,,,,,2.38058,,Left Foot,,,"[8.0, 24.6]",,Ground Pass,,20.3,,,,Maarten Stekelenburg,20201.0,,,,,,,2,From Keeper,Virgil van Dijk,3669.0,Left Center Back,139,Southampton,25,['ddb86350-a43c-4f57-80a4-4f326a5bc62b'],41,,,,,,,,,,,,,,,,,,Southampton,25,00:17:41.322,Pass,
,,,,,,,,,,,,,,,,3.886192,,,,,,,,,,,,,,,30301cda-ebbc-42d0-a704-e864f3cbb24a,2353,,"[6.5, 26.1]",3753978,62,,,,,0.049255904,,Left Foot,,,"[63.3, 28.9]",,High Pass,,56.868973,,,,Graziano Pellè,11062.0,,,,,,,2,From Keeper,Maarten Stekelenburg,20201.0,Goalkeeper,139,Southampton,25,['04f7d166-8a01-4b1a-b455-1c6cc6ab45f2'],43,,,,,,,,,,,,,,,,,,Southampton,25,00:17:43.173,Pass,
,,,,,,,,,,,,,,,,0.931126,,,,,,,,,,,,,,,630a6689-c4ac-4e60-8e44-048fd3616d36,2356,,"[63.3, 28.9]",3753978,62,,,,True,-2.610415,,,,,"[55.3, 24.2]",,Low Pass,,9.27847,,,,Oriol Romeu Vidal,3272.0,,,,,,,2,From Keeper,Graziano Pellè,11062.0,Center Forward,139,Southampton,25,"['93d49b68-c8b8-489b-9083-789b07c7eaa5', 'f178fb95-03f6-4588-be18-e5ee9c7734f2']",47,,,,,,,,,,,,,,,,,,Southampton,25,00:17:47.059,Pass,True
,,,,,,,,,,,,,,,,1.868318,,,,,,,,,,,,,,,ecf970e1-1683-4b00-a08f-342e71b0ba08,2358,,"[55.3, 24.2]",3753978,62,,,,,-0.87021446,,Right Foot,,,"[66.6, 10.8]",,Low Pass,,17.528547,,,,Dušan Tadić,3831.0,,,,,,,2,From Keeper,Oriol Romeu Vidal,3272.0,Center Attacking Midfield,139,Southampton,25,['346f1278-d3fe-49ea-8217-7eac10f2c21e'],47,,,,,,,,,,,,,,,,,,Southampton,25,00:17:47.991,Pass,
,,,,,,,,,,,,,,,,2.095569,,,,,,,,,,,,,,,87363eb6-7964-4281-a2d1-ccf392f9b658,2361,,"[67.2, 10.6]",3753978,62,,,,,1.1866269,,Left Foot,,,"[76.7, 34.1]",,High Pass,,25.347584,,Incomplete,,Sadio Mané,3629.0,,,,,,,2,From Keeper,Dušan Tadić,3831.0,Left Wing,139,Southampton,25,"['643c5397-1d3d-4c57-bcea-7e369a3b27df', 'bad9b99f-73ce-4c12-922f-52c6fe66564c', 'e33cb7d6-e8b3-45f9-88d5-195cdd6e3cf6']",49,,,,,,,,,,,,,,,,,,Southampton,25,00:17:49.859,Pass,True
,,,,,,,,,,,,,,,,1.155735,,,,,,,,,,,,,,,e33526d4-c8dc-43b6-98a6-03c813c2b641,2364,,"[57.3, 18.6]",3753978,62,,,,True,0.7853982,,,,,"[67.9, 29.2]",,High Pass,,14.990664,,Incomplete,,Graziano Pellè,11062.0,,,,,,Recovery,2,From Keeper,Oriol Romeu Vidal,3272.0,Center Attacking Midfield,139,Southampton,25,"['9040a45d-1205-4337-91bb-719839867bfa', 'e1fc9674-8fa9-42a2-89f0-cf69d33d5403', 'f4153870-936b-40d2-ad66-3326aa98728f']",54,,,,,,,,,,,,,,,,,,Southampton,25,00:17:54.602,Pass,True
,,,,,,,,,,,,,,,,0.913669,,,,,,,,,,,,,,,e1fc9674-8fa9-42a2-89f0-cf69d33d5403,2367,,"[52.2, 50.9]",3753978,62,,,,,0.9634911,,Left Foot,,,"[56.3, 56.8]",,Low Pass,,7.184706,,,,Jonjo Shelvey,3057.0,,,,,,Recovery,2,Regular Play,Sung-Yeung Ki,3605.0,Right Center Midfield,140,Swansea City,26,"['c827b47d-b075-4b16-8d7a-9b01ef3b39f0', 'e33526d4-c8dc-43b6-98a6-03c813c2b641']",55,,,,,,,,,,,,,,,,,,Swansea City,26,00:17:55.758,Pass,
,,,,,,,,,,,,,,,,2.780597,,,,,,,,,,,,,,,23daab09-89cb-4525-959c-145e666774d4,2371,,"[57.9, 56.6]",3753978,62,,,,,-1.5707964,,Right Foot,,,"[57.9, 25.4]",,Ground Pass,,31.2,,,,Neil Taylor,9627.0,,,,,,,2,Regular Play,Jonjo Shelvey,3057.0,Left Center Midfield,140,Swansea City,26,"['67aa0874-6058-462b-9247-c6de71153aca', '854c194a-a102-450c-971f-ac857a277018']",57,,,,,,,,,,,,,,,,,,Swansea City,26,00:17:57.525,Pass,True
,,,,,,,,,,,,,,,,0.996336,,,,,,,,,,,,,,,c53885ed-2aa4-4c9e-964a-eb5322901956,2374,,"[57.9, 21.1]",3753978,63,,,,,-0.8519663,,Left Foot,,,"[62.8, 15.5]",,Ground Pass,,7.441102,,,,Jefferson Antonio Montero Vite,7063.0,,,,,,,2,Regular Play,Neil Taylor,9627.0,Left Back,140,Swansea City,26,['4dbd6180-6a03-48c2-b70a-bf2554250d6c'],1,,,,,,,,,,,,,,,,,,Swansea City,26,00:18:01.884,Pass,
,,,,,,,,,,,,,,,,1.173179,,,,,,,,,,,,,,,a1abe79b-6ab0-45e4-9e0c-4b2b5f246161,2378,,"[53.5, 21.1]",3753978,63,,,,,1.1538982,,Right Foot,,,"[62.8, 42.1]",,Ground Pass,,22.96715,,,,Jonjo Shelvey,3057.0,,,,,,,2,Regular Play,Jefferson Antonio Montero Vite,7063.0,Center Defensive Midfield,140,Swansea City,26,['e6bc412b-c098-402b-b9eb-fa1cdde69d13'],6,,,,,,,,,,,,,,,,,,Swansea City,26,00:18:06.187,Pass,
,,,,,,,,,,,,,,,,1.01535,,,,,,,,,,,,,,,928b5018-7a33-4fa7-825c-912c18b306ec,2386,,"[73.0, 11.6]",3753978,63,,,,,1.0200205,,Right Foot,,,"[80.8, 24.3]",,Ground Pass,,14.904026,,,,Éderzito António Macedo Lopes,15996.0,,,,,,,2,Regular Play,Jonjo Shelvey,3057.0,Left Center Midfield,140,Swansea City,26,['a89aee3c-4afa-46fb-9d08-5b4ee93121e4'],14,,,,,,,,,,,,,,,,,,Swansea City,26,00:18:14.761,Pass,
,,,,,,,,,,,,,,,,0.645366,,,,,,,,,,,,,,,7d26480a-7f65-437b-bbaf-591d6c942e6f,2390,,"[80.1, 23.9]",3753978,63,,,,,-0.3503142,,Right Foot,,,"[85.3, 22.0]",,Ground Pass,,5.5362444,,Incomplete,,,,,,,,,,2,Regular Play,Éderzito António Macedo Lopes,15996.0,Center Forward,140,Swansea City,26,['f57e9788-7bc4-4e2c-bea9-c4c05a7d3bf7'],16,,,,,,,,,,,,,,,,,,Swansea City,26,00:18:16.054,Pass,
,,,,,,,,,,,,,,,,1.488228,,,,,,,,,,,,,,,44c8dbd2-479a-456a-a9ec-8ed3ae43c6a4,2393,,"[45.0, 56.2]",3753978,63,,,,,0.49039707,,Right Foot,,,"[56.8, 62.5]",,Ground Pass,,13.3764715,,,,James Ward-Prowse,3328.0,,,,,,,2,Regular Play,Victor Wanyama,3098.0,Left Defensive Midfield,140,Swansea City,26,['08b2ae69-5d9f-4745-96c0-7b46c32cd6f9'],18,,,,,,,,,,,,,,,,,,Southampton,25,00:18:18.606,Pass,
,,,,,,,,,,,,,,,,0.520328,,,,,,,,,,,,,,,8420a0fd-38fd-462d-8434-c0f8e0a5a959,2396,,"[69.4, 62.5]",3753978,63,,,,,-0.96146995,,Right Foot,,,"[76.1, 52.9]",,Ground Pass,,11.706836,,Incomplete,,Graziano Pellè,11062.0,,,,,,,2,Regular Play,James Ward-Prowse,3328.0,Right Defensive Midfield,140,Swansea City,26,"['1dede93e-b045-4b54-8e39-ef70cb9aabff', 'ad61cc50-4169-4cbe-9a06-67c44a8ac5e2']",21,,,,,,,,,,,,,,,,,,Southampton,25,00:18:21.559,Pass,
,,,,,,,,,,,,,,,,0.903357,,,,,,,,,,,,,,,893ea752-e55f-488e-b6da-1607f08d2253,2400,,"[52.2, 19.2]",3753978,63,,,,,1.686223,,Left Foot,,,"[51.4, 26.1]",,Ground Pass,,6.946222,,,,Jonjo Shelvey,3057.0,,,,,,,2,Regular Play,Ashley Williams,3644.0,Left Center Back,140,Swansea City,26,['46d84668-dd0a-446d-8348-21fb2b0dd3f5'],24,,,,,,,,,,,,,,,,,,Swansea City,26,00:18:24.706,Pass,
,,,,,,,,,,,,,,,,0.778044,,,,,,,,,,,,,,,69909fb4-674e-4a9b-bfe8-4801925becfa,2404,,"[51.1, 26.1]",3753978,63,,,,,-1.0345492,,Right Foot,,,"[57.4, 15.5]",,Ground Pass,,12.330855,,,,Ashley Williams,3644.0,,,,,,,2,Regular Play,Jonjo Shelvey,3057.0,Left Center Midfield,140,Swansea City,26,"['577e8283-72f6-4562-ac8e-e93737431bda', 'f58d90e1-4b62-4ff2-8b73-5809fc0ecaaf']",25,,,,,,,,,,,,,,,,,,Swansea City,26,00:18:25.860,Pass,True
,,,,,,,,,,,,,,,,0.801932,,,,,,,,,,,,,,,c868ea87-db42-40e3-8fa0-6859e00752fc,2407,,"[57.4, 15.7]",3753978,63,,,,,0.41822433,,Right Foot,,,"[68.2, 20.5]",,Low Pass,,11.818629,,,,Jefferson Antonio Montero Vite,7063.0,,,,,,,2,Regular Play,Ashley Williams,3644.0,Left Center Back,140,Swansea City,26,['ac8e9c54-e9b8-4092-8643-6d4ecc44d184'],27,,,,,,,,,,,,,,,,,,Swansea City,26,00:18:27.194,Pass,
,,,,,,,,,,,,,,,,1.364372,,,,,,,,,,,,,,,2d6b8262-eb76-44a2-80e5-b9416bf82704,2419,,"[57.4, 4.2]",3753978,63,,,,,2.8994508,,Right Foot,,,"[40.8, 8.3]",,Ground Pass,,17.098831,,,,Neil Taylor,9627.0,,,,,,Recovery,2,Regular Play,Jefferson Antonio Montero Vite,7063.0,Center Defensive Midfield,140,Swansea City,26,['76f4ee05-3b71-476b-8a1e-89a932523d68'],32,,,,,,,,,,,,,,,,,,Swansea City,26,00:18:32.655,Pass,
,,,,,,,,,,,,,,,,2.427119,,,,,,,,,,,,,,,0972755b-af50-458a-b29c-f4ea308f290e,2422,,"[32.8, 8.3]",3753978,63,,,,,2.0717497,,Right Foot,,,"[16.1, 38.8]",,Low Pass,,34.77269,,,,Łukasz Fabiański,3262.0,,,,,,,2,Regular Play,Neil Taylor,9627.0,Left Back,140,Swansea City,26,['d03aa47e-7f0d-4ee9-b4f0-185ff6a85eed'],35,,,,,,,,,,,,,,,,,,Swansea City,26,00:18:35.340,Pass,
,,,,,,,,,,,,,,,,1.64201,,,,,,,,,,,,,,,54a186da-75a7-48ae-b5af-4df0b65dcff1,2425,,"[15.0, 38.8]",3753978,63,,,,,1.1164078,,Right Foot,,,"[25.6, 60.5]",,Ground Pass,,24.15057,,,,Federico Fernández,3290.0,,,,,,,2,Regular Play,Łukasz Fabiański,3262.0,Goalkeeper,140,Swansea City,26,['cf9c8aa1-697c-4018-a6bb-7fe4998d6eaf'],38,,,,,,,,,,,,,,,,,,Swansea City,26,00:18:38.934,Pass,
,,,,,,,,,,,,,,,,0.725904,,,,,,,,,,,,,,,07a188c2-46f4-4c55-9c73-f6001ac7b5a7,2427,,"[24.3, 61.1]",3753978,63,,True,,,-0.1688319,,Right Foot,,,"[50.7, 56.6]",,Ground Pass,,26.780777,,,,Sung-Yeung Ki,3605.0,,,,,,,2,Regular Play,Federico Fernández,3290.0,Right Center Back,140,Swansea City,26,['cd0464b9-2b01-4436-91e5-afab8347cd93'],43,,,,,,,,,,,,,,,,,,Swansea City,26,00:18:43.138,Pass,
,,,,,,,,,,,,,,,,1.255146,,,,,,,,,,,,,,,61a41f95-4e7f-476c-86b1-696766f45970,2429,,"[50.7, 56.6]",3753978,63,,True,,,2.0588293,,Left Foot,,,"[42.1, 72.8]",,Ground Pass,,18.341211,,,,Federico Fernández,3290.0,,,,,,,2,Regular Play,Sung-Yeung Ki,3605.0,Right Center Midfield,140,Swansea City,26,['0a584594-fa9d-44e2-864c-58dbbdf39cfe'],44,,,,,,,,,,,,,,,,,,Swansea City,26,00:18:44.270,Pass,
,,,,,,,,,,,,,,,,0.76646,,,,,,,,,,,,,,,747718e9-315e-402e-b8fc-58b26352ca64,2431,,"[46.4, 72.8]",3753978,63,,,,,-1.0444039,,Right Foot,,,"[50.7, 65.4]",,Ground Pass,,8.558621,,,,Sung-Yeung Ki,3605.0,,,,,,,2,Regular Play,Federico Fernández,3290.0,Right Center Back,140,Swansea City,26,['7d09fc42-b2e2-436f-a2c2-de0255f0a4e0'],46,,,,,,,,,,,,,,,,,,Swansea City,26,00:18:46.415,Pass,
,,,,,,,,,,,,,,,,1.316472,,,,,,,,,,,,,,,2f125949-7110-4165-b21f-55c0416da968,2434,,"[50.5, 62.2]",3753978,63,,,,,-1.5635238,,Right Foot,,,"[50.7, 34.7]",,Low Pass,,27.500727,,,,Jonjo Shelvey,3057.0,,,,,,,2,Regular Play,Sung-Yeung Ki,3605.0,Right Center Midfield,140,Swansea City,26,['861fc6ea-7088-47a7-8be4-d494b15adfb1'],48,,,,,,,,,,,,,,,,,,Swansea City,26,00:18:48.932,Pass,
,,,,,,,,,,,,,,,,2.049236,,,,,,,,,,,,,,,8611d2cc-bdd9-4c80-9227-bf7da5d230a8,2437,,"[54.6, 36.2]",3753978,63,,,,,-0.9165718,,Right Foot,,,"[77.3, 6.6]",,Low Pass,,37.302143,,,,Jefferson Antonio Montero Vite,7063.0,,,,,,,2,Regular Play,Jonjo Shelvey,3057.0,Left Center Midfield,140,Swansea City,26,['47d63f9b-3fc6-4c27-b604-f7e579970c84'],52,,,,,,,,,,,,,,,,,,Swansea City,26,00:18:52.669,Pass,
