50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.611153,,,,,,,,,,,,c924fd77-fd56-4832-8cf2-3c8f26d09e23,17,,"[38.0, 9.9]",3753998,0,,,,,0.67398924,,Left Foot,,,,"[86.7, 48.8]",High Pass,,62.328964,Incomplete,,Dušan Tadić,3831.0,,,,,1,From Kick Off,Virgil van Dijk,3669.0,Left Center Back,2,Southampton,25,"['1fc178cc-3c1c-4d2e-a3ed-5ab3aac4da93', '28a5c2a5-c8de-4b5b-8573-b906c587f370', 'dce5ffb9-4970-4fe5-8647-518cc4d38c71']",13,,,,,,,,,,,,,,,,,Southampton,25,00:00:13.248,Pass,True
,,,,,,,,,,,,,,,1.353339,,,,,,,,,,,,d129f7e2-5f88-4bae-9e17-1273a2843bde,21,,"[83.5, 80.0]",3753998,0,,,,,-0.52461326,,,,,,"[105.1, 67.5]",High Pass,,24.956161,,,Shane Long,3842.0,,,,Throw-in,1,From Throw In,Rhu-endly Martina,3590.0,Right Back,3,Southampton,25,['6a1d3556-4a60-4ce7-b08d-7bc7b153dc4e'],33,,,,,,,,,,,,,,,,,Southampton,25,00:00:33.179,Pass,
,,,,,,,,,,,,,,,0.51561,,,,,,,,,,,,385739df-b2bb-4d86-b27c-bd62d374ca7e,26,,"[103.5, 68.5]",3753998,0,,,,,1.3791479,,Right Foot,,,,"[104.8, 75.2]",Low Pass,,6.824954,,,Dušan Tadić,3831.0,,,,,1,From Throw In,Shane Long,3842.0,Center Forward,3,Southampton,25,"['cae868de-143a-4807-a560-7596d06cf111', 'f5606e26-0bc1-4c11-afca-f814d9459220']",35,,,,,,,,,,,,,,,,,Southampton,25,00:00:35.427,Pass,True
,,,,,,,,,,,,,,,1.206275,,,,,,,,,,,,f4ca8312-7bcd-4710-973a-888f7ce62478,32,,"[107.5, 80.0]",3753998,0,,,,,-1.9623259,,,,,,"[103.0, 69.1]",High Pass,,11.792371,,,Steven Davis,3828.0,,,,Throw-in,1,From Throw In,Rhu-endly Martina,3590.0,Right Back,4,Southampton,25,['9b85d1b7-1f4a-4ecc-afa8-a085059958af'],54,,,,,,,,,,,,,,,,,Southampton,25,00:00:54.449,Pass,
,,,,,,,,,,,,,,,0.980825,,,,,,,,,,,,13546087-e210-401e-9db2-b79cc9c90f0b,35,,"[103.2, 69.9]",3753998,0,,,,,1.1270137,,Right Foot,,,,"[106.1, 76.0]",High Pass,,6.7542577,,,Rhu-endly Martina,3590.0,,,,,1,From Throw In,Steven Davis,3828.0,Center Attacking Midfield,4,Southampton,25,"['1f66567a-2806-4bec-8fe7-50bdc218df75', 'c5a6bc81-9000-4056-b654-b94ae24c01ea']",55,,,,,,,,,,,,,,,,,Southampton,25,00:00:55.655,Pass,True
,,,,,,,,,,,,,,,2.753207,,,,,,,,,,,,c086b66e-fcc5-4ddc-b139-715daa769358,37,,"[106.1, 76.0]",3753998,0,,,,,-0.9515177,,Right Foot,,,,"[120.0, 56.5]",High Pass,,23.947025,Out,,,,,,,,1,From Throw In,Rhu-endly Martina,3590.0,Right Back,4,Southampton,25,['c5a6bc81-9000-4056-b654-b94ae24c01ea'],56,,,,,,,,,,,,,,,,,Southampton,25,00:00:56.636,Pass,True
,,,,,,,,,,,,,,,2.570318,,,,,,,,,,,,936755d7-b38b-4dee-94a7-e69dd00de2e1,38,,"[7.0, 36.1]",3753998,1,,,,,0.348902,,Right Foot,,,,"[68.3, 58.4]",High Pass,,65.23021,Incomplete,,Enner Remberto Valencia Lastra,28559.0,,,,Goal Kick,1,From Goal Kick,Adrián San Miguel del Castillo,3623.0,Goalkeeper,5,West Ham United,40,"['6d7e55d1-3106-461b-8bfa-90bc87bb4837', 'cc6d083c-8fcb-4766-abd0-c245684750e6']",29,,,,,,,,,,,,,,,,,West Ham United,40,00:01:29.481,Pass,
,,,,,,,,,,,,,,,0.496756,,,,,,,,,,,,381b4141-71c9-4ff3-93bd-08f0857f1ce5,44,,"[67.8, 22.7]",3753998,1,,,,,-1.6892862,,Right Foot,,,,"[67.3, 18.5]",Low Pass,,4.229657,,,Steven Davis,3828.0,,,,,1,From Goal Kick,Shane Long,3842.0,Center Forward,5,West Ham United,40,"['9ce3c18a-e8c9-4145-a629-f52e0ff94de4', 'ac71032d-90c4-4753-8d3a-9b0220fb9436']",33,,,,,,,,,,,,,,,,,Southampton,25,00:01:33.831,Pass,True
,,,,,,,,,,,,,,,2.632882,,,,,,,,,,,,7d648351-8683-41b1-b2d3-d378fd2629c2,52,,"[51.8, 64.8]",3753998,1,,,,,0.13123247,,Right Foot,,,,"[96.5, 70.7]",High Pass,,45.087692,,,Michail Antonio,3349.0,,,,,1,From Goal Kick,Mark Noble,3874.0,Right Center Midfield,5,West Ham United,40,['2ab5fb42-9c13-44ae-ad25-b7a9838fab22'],37,,,,,,,,,,,,,,,,,West Ham United,40,00:01:37.507,Pass,
,,,,,,,,,,,,,,,4.234405,,,,,,,,,,,,c6f01f38-2e4c-4bd5-a1fa-3c5fd646e1c3,62,,"[6.0, 44.0]",3753998,2,,,,,0.45630726,,Right Foot,,,,"[77.1, 78.9]",High Pass,,79.20366,Out,,Dušan Tadić,3831.0,,,,Goal Kick,1,From Goal Kick,Maarten Stekelenburg,20201.0,Goalkeeper,6,Southampton,25,['269240f7-0a6b-4126-9de4-d664aac03676'],17,,,,,,,,,,,,,,,,,Southampton,25,00:02:17.620,Pass,
,,,,,,,,,,,,,,,1.131648,,,,,,,,,,,,65fec4a6-1761-44ce-8a06-51871b9dccfd,64,,"[52.0, 0.1]",3753998,2,,,,,0.40689045,,,,,,"[70.1, 7.9]",High Pass,,19.709135,,,Alexandre Dimitri Song-Billong,27053.0,,,,Throw-in,1,From Throw In,Carl Jenkinson,21254.0,Left Back,7,West Ham United,40,['ef64ce6f-c8ce-45cc-bbee-046bfaac747f'],40,,,,,,,,,,,,,,,,,West Ham United,40,00:02:40.034,Pass,
,,,,,,,,,,,,,,,0.972024,,,,,,,,,,,,7299154c-3551-46a7-86bf-fe0c0f2bf00e,66,,"[70.1, 7.9]",3753998,2,,,,,-0.13824299,,Head,,,,"[81.6, 6.3]",High Pass,,11.610771,Incomplete,,Michail Antonio,3349.0,,,,,1,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Left Center Midfield,7,West Ham United,40,"['b6ea1b6f-995b-4cd2-8a62-5c4e627712e6', 'caac9496-350a-4fb1-ab0d-eee695464bbc']",41,,,,,,,,,,,,,,,,,West Ham United,40,00:02:41.206,Pass,
,,,,,,,,,,,,,,,0.880161,,,,,,,,,,,,22316595-4736-4c6a-87aa-b2845fe99112,71,,"[76.5, 4.7]",3753998,2,,,,,1.1883098,,Right Foot,,,,"[80.0, 13.4]",Low Pass,,9.377633,,,Enner Remberto Valencia Lastra,28559.0,,,,,1,From Throw In,Mauro Matías Zárate,27853.0,Left Wing,7,West Ham United,40,['94053f10-d3e8-4168-bd73-ed796d323b18'],44,,,,,,,,,,,,,,,,,West Ham United,40,00:02:44.440,Pass,
,,,,,,,,,,,,,,,1.436088,,,,,,,,,,,,e13d53fd-a6c5-4e75-9b8d-13ed07633a5a,80,,"[64.3, 5.5]",3753998,2,,,,,2.983416,,Left Foot,,,,"[48.0, 8.1]",Ground Pass,,16.50606,,,Angelo Obinze Ogbonna,3843.0,,,,,1,From Throw In,Carl Jenkinson,21254.0,Left Back,7,West Ham United,40,"['00d3a857-3e73-4c22-a26b-cc3bc4f1d0f7', '1e7f3e48-df9b-446e-9f4a-a73c83d468ea']",48,,,,,,,,,,,,,,,,,West Ham United,40,00:02:48.029,Pass,True
,,,,,,,,,,,,,,,1.957402,,,,,,,,,,,,2495b82b-61b4-42c3-ba1a-63a1b3bf9f8e,83,,"[51.2, 8.4]",3753998,2,,,,,0.29487064,,Left Foot,,,,"[86.1, 19.0]",High Pass,,36.47424,Incomplete,,Enner Remberto Valencia Lastra,28559.0,,,,,1,From Throw In,Angelo Obinze Ogbonna,3843.0,Left Center Back,7,West Ham United,40,"['53844b0f-365b-43bb-bb6f-864daf876f4c', 'a27cc2b4-a72a-499f-a63b-49d2db9779f8']",51,,,,,,,,,,,,,,,,,West Ham United,40,00:02:51.086,Pass,
,,,,,,,,,,,,,,,1.108201,,,,,,,,,,,,e23d4af8-4529-43cd-b0d3-f8550c882182,92,,"[68.8, 11.6]",3753998,3,,,,,2.7354038,,Left Foot,,,,"[59.5, 15.6]",Ground Pass,,10.123734,,,Angelo Obinze Ogbonna,3843.0,,,,Free Kick,1,From Free Kick,Mark Noble,3874.0,Right Center Midfield,8,West Ham United,40,['a62da0a2-e973-43e0-94d4-ea5c3271127a'],10,,,,,,,,,,,,,,,,,West Ham United,40,00:03:10.025,Pass,
,,,,,,,,,,,,,,,0.859955,,,,,,,,,,,,31b6f15c-53b4-41c3-a028-320fc1563391,95,,"[59.5, 15.6]",3753998,3,,,,,-0.9015398,,Left Foot,,,,"[64.8, 8.9]",Ground Pass,,8.542833,,,Mark Noble,3874.0,,,,,1,From Free Kick,Angelo Obinze Ogbonna,3843.0,Left Center Back,8,West Ham United,40,['c6f4fbdd-f4b0-4ade-bbc2-488ba26fa569'],11,,,,,,,,,,,,,,,,,West Ham United,40,00:03:11.293,Pass,
,,,,,,,,,,,,,,,1.903078,,,,,,,,,,,,1842277f-6c6d-40ff-99e2-f3a7ce01fa42,98,,"[64.8, 8.9]",3753998,3,,,,,2.6317594,,Right Foot,,,,"[46.2, 19.3]",Ground Pass,,21.310091,,,Angelo Obinze Ogbonna,3843.0,,,,,1,From Free Kick,Mark Noble,3874.0,Right Center Midfield,8,West Ham United,40,['9567f9c6-834e-4ee4-83b1-d477f245a310'],12,,,,,,,,,,,,,,,,,West Ham United,40,00:03:12.233,Pass,
,,,,,,,,,,,,,,,2.592182,,,,,,,,,,,,bb8c18b5-f7d4-47f7-947a-aaa604a86456,101,,"[46.2, 19.3]",3753998,3,,,,,2.552048,,Left Foot,,,,"[16.3, 39.3]",Ground Pass,,35.97235,,,Adrián San Miguel del Castillo,3623.0,,,,,1,From Free Kick,Angelo Obinze Ogbonna,3843.0,Left Center Back,8,West Ham United,40,['c48ee3f6-90c5-4347-9509-ffd97672b475'],14,,,,,,,,,,,,,,,,,West Ham United,40,00:03:14.592,Pass,
,,,,,,,,,,,,,,,1.532485,,,,,,,,,,,,53ab7a7f-a866-46ae-bdce-2d82ef9024b4,104,,"[16.3, 39.3]",3753998,3,,,,,-1.241046,,Right Foot,,,,"[22.7, 20.6]",Ground Pass,,19.764868,,,Angelo Obinze Ogbonna,3843.0,,,,,1,From Free Kick,Adrián San Miguel del Castillo,3623.0,Goalkeeper,8,West Ham United,40,['47da1454-b7e4-4303-875b-ba6bf8b58e9d'],17,,,,,,,,,,,,,,,,,West Ham United,40,00:03:17.994,Pass,
,,,,,,,,,,,,,,,1.85676,,,,,,,,,,,,a9cc8d5d-4bd3-495b-a5a1-00f4879347a4,108,,"[23.5, 12.6]",3753998,3,,,,,0.22034518,,Left Foot,,,,"[67.7, 22.5]",High Pass,,45.295143,,,Enner Remberto Valencia Lastra,28559.0,,,,,1,From Free Kick,Angelo Obinze Ogbonna,3843.0,Left Center Back,8,West Ham United,40,"['6b7c0a5d-59ed-48a1-ae95-892e3914195f', '8a2088aa-747a-4840-b31b-407c3956e285']",21,,,,,,,,,,,,,,,,,West Ham United,40,00:03:21.277,Pass,True
,,,,,,,,,,,,,,,0.728526,,,,,,,,,,,,57f99594-370f-40b3-82d0-58f3dd7f2eaa,111,,"[64.8, 19.8]",3753998,3,,,,,-1.9646649,,Right Foot,,,,"[61.6, 12.1]",Ground Pass,,8.338465,,,Mauro Matías Zárate,27853.0,,,,,1,From Free Kick,Enner Remberto Valencia Lastra,28559.0,Center Forward,8,West Ham United,40,['52e4c52b-f20f-4055-9698-36c7fbd1050c'],24,,,,,,,,,,,,,,,,,West Ham United,40,00:03:24.356,Pass,
,,,,,,,,,,,,,,,0.997885,,,,,,,,,,,,b7517fd2-b338-4b00-baf7-0ffaa1b7b225,115,,"[64.0, 7.3]",3753998,3,,,,,-0.39386863,,Right Foot,,,,"[71.7, 4.1]",Ground Pass,,8.338465,,,Carl Jenkinson,21254.0,,,,,1,From Free Kick,Mauro Matías Zárate,27853.0,Left Wing,8,West Ham United,40,"['93c81380-5ae9-4126-ac58-c5575bfb1509', 'aba9a348-a591-4b17-9eed-6bee4af0b004']",25,,,,,,,,,,,,,,,,,West Ham United,40,00:03:25.954,Pass,True
,,,,,,,,,,,,,,,1.224243,,,,,,,,,,,,837dfe21-82db-47bc-b31f-e665f8d322ea,121,,"[120.0, 0.1]",3753998,3,,,,,1.8557261,,Right Foot,,,,"[110.1, 33.9]",High Pass,True,35.220024,Incomplete,,,,,,Inswinging,Corner,1,From Corner,Mauro Matías Zárate,27853.0,Left Wing,9,West Ham United,40,['1829e656-d63e-4d87-a501-4cafa965fde0'],56,,,,,,,,,,,,,,,,,West Ham United,40,00:03:56.718,Pass,
,,,,,,,,,,,,,,,2.052308,,,,,,,,,,,,8ab1352e-c20c-4a17-b0f5-d0c2980a07f5,126,,"[73.9, 36.6]",3753998,4,,,,,1.4384385,,Left Foot,,,,"[78.4, 70.4]",Ground Pass,,34.09824,,,Alexandre Dimitri Song-Billong,27053.0,,,,,1,From Corner,Carl Jenkinson,21254.0,Left Back,9,West Ham United,40,"['3803c92f-fc6a-4d31-a163-c9cb1bf417ac', 'b9dd9c6f-efdf-4443-ab05-8b5f354f1924']",2,,,,,,,,,,,,,,,,,West Ham United,40,00:04:02.152,Pass,True
,,,,,,,,,,,,,,,1.467448,,,,,,,,,,,,0f68ed66-8071-4601-a794-e108f6d458ec,129,,"[81.9, 77.1]",3753998,4,,,,,-0.3998311,,Right Foot,,,,"[105.8, 67.0]",High Pass,,25.946484,Incomplete,,Michail Antonio,3349.0,,,,,1,From Corner,Alexandre Dimitri Song-Billong,27053.0,Left Center Midfield,9,West Ham United,40,"['662285f6-8f70-4f66-84bc-53480f95053c', '8de16c94-0887-43b2-90e2-2b0ab66d3e8f']",6,,,,,,,,,,,,,,,,,West Ham United,40,00:04:06.549,Pass,
,,,,,,,,,,,,,,,2.027606,,,,,,,,,,,,d2ae80f3-6884-4221-a21c-367759744223,133,,"[105.5, 71.8]",3753998,4,,,,,-0.19739556,,Head,,,,"[117.5, 69.4]",High Pass,,12.237647,Incomplete,,Michail Antonio,3349.0,,,,,1,From Corner,Cheikhou Kouyaté,3684.0,Center Defensive Midfield,9,West Ham United,40,"['00bdcc3d-bdcd-4d3b-809e-72d039ae258f', '94241cae-af80-4527-be69-3b7b345f863f']",10,,,,,,,,,,,,,,,,,West Ham United,40,00:04:10.156,Pass,
,,,,,,,,,,,,,,,0.454755,,,,,,,,,,,,2898fed9-0724-4348-8a57-d85d62c6877b,140,,"[96.0, 69.6]",3753998,4,,,,,0.26916748,,Right Foot,,,,"[101.8, 71.2]",High Pass,,6.0166435,,,Cheikhou Kouyaté,3684.0,,,,,1,From Corner,Alexandre Dimitri Song-Billong,27053.0,Left Center Midfield,9,West Ham United,40,"['65acca94-5437-4ea1-8922-344a5cb4e0a9', 'f8f549a2-81f2-4a7b-b43d-c724b7fe5e83']",14,,,,,,,,,,,,,,,,,West Ham United,40,00:04:14.995,Pass,True
,,,,,,,,,,,,,,,1.803135,,,,,,,,,,,,295478e2-6b97-4b62-b865-f8ec26538e98,143,,"[28.7, 0.1]",3753998,4,,True,,,0.2466954,,,,,,"[56.1, 7.0]",High Pass,,28.255442,Incomplete,,Shane Long,3842.0,,,,Throw-in,1,From Throw In,Ryan Bertrand,20045.0,Left Back,10,Southampton,25,"['4ca7ccd0-7806-4d51-a35b-57b4fc19c8b9', '66597c72-45d7-4a55-a1ac-ee5157b0ec99']",40,,,,,,,,,,,,,,,,,Southampton,25,00:04:40.080,Pass,
,,,,,,,,,,,,,,,2.022788,,,,,,,,,,,,66597c72-45d7-4a55-a1ac-ee5157b0ec99,145,,"[64.0, 73.1]",3753998,4,,,,,0.15466872,,Head,,,,"[82.6, 76.0]",High Pass,,18.824718,Incomplete,,,,,,,Interception,1,From Throw In,James Tomkins,3316.0,Right Back,10,Southampton,25,"['295478e2-6b97-4b62-b865-f8ec26538e98', 'd4ba41c2-3f05-45ef-85c1-b44d28813e35']",41,,,,,,,,,,,,,,,,,West Ham United,40,00:04:41.883,Pass,
,,,,,,,,,,,,,,,1.204602,,,,,,,,,,,,d4ba41c2-3f05-45ef-85c1-b44d28813e35,146,,"[37.5, 4.1]",3753998,4,,,,,0.26625204,,Head,,,,"[52.9, 8.3]",High Pass,,15.962456,Incomplete,,Steven Davis,3828.0,,,,Recovery,1,From Throw In,Ryan Bertrand,20045.0,Left Back,10,Southampton,25,"['5e06906d-7c8a-4b79-bd28-71bf68597d53', '66597c72-45d7-4a55-a1ac-ee5157b0ec99', 'b7cfbf04-5c19-4e7d-9bd5-e535e254ba5f']",43,,,,,,,,,,,,,,,,,Southampton,25,00:04:43.906,Pass,
,,,,,,,,,,,,,,,1.636179,,,,,,,,,,,,b7cfbf04-5c19-4e7d-9bd5-e535e254ba5f,148,,"[67.2, 71.8]",3753998,4,,,,,-0.10841674,,Head,,,,"[81.9, 70.2]",High Pass,,14.7868185,Incomplete,,Enner Remberto Valencia Lastra,28559.0,,,,Recovery,1,From Throw In,Cheikhou Kouyaté,3684.0,Center Defensive Midfield,10,Southampton,25,"['4f8d9346-22ea-458c-95c2-95ff028b478d', 'b1ed6218-1532-4ccf-b299-893661e8d364', 'd4ba41c2-3f05-45ef-85c1-b44d28813e35']",45,,,,,,,,,,,,,,,,,West Ham United,40,00:04:45.111,Pass,
,,,,,,,,,,,,,,,1.455711,,,,,,,,,,,,140903ee-4604-4a1b-9bd2-2e58a3872785,152,,"[65.6, 67.2]",3753998,4,,,,True,-0.8791397,,,,,,"[70.9, 60.8]",Low Pass,,8.309633,,,Mark Noble,3874.0,,,,Recovery,1,Regular Play,Cheikhou Kouyaté,3684.0,Center Defensive Midfield,11,West Ham United,40,"['e278a26e-5000-4d32-879b-5985581e16ed', 'e31ef836-c1f5-4a5e-afb2-0c5c0108da5b']",48,,,,,,,,,,,,,,,,,West Ham United,40,00:04:48.801,Pass,True
