50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.611613,,,,,,,,,,,5399fa78-5625-43f8-9c2e-539e40f2accd,18,,"[3.1, 42.1]",3754256,0,,,,-0.019321267,,Right Foot,,,"[65.2, 40.9]",,High Pass,,62.11159,Incomplete,,Wayne Mark Rooney,3538.0,,,,,,,1,From Kick Off,David de Gea Quintana,3333.0,Goalkeeper,2,Manchester United,39,"['2afc7ea5-0670-49da-9179-5d0a0a2fa823', '3a95df20-0ff2-434b-a721-1a1da66c7190']",10,,,,,,,,,,,,,,,,,Manchester United,39,00:00:10.110,Pass,
,,,,,,,,,,,,,,,,,1.252232,,,,,,,,,,,2afc7ea5-0670-49da-9179-5d0a0a2fa823,20,,"[54.9, 39.2]",3754256,0,,,,-0.112028964,,Other,,,"[62.9, 38.3]",,Low Pass,,8.050466,,,Gareth Barry,3633.0,,,,,,Recovery,1,Regular Play,Phil Jagielka,20046.0,Left Center Back,3,Everton,29,"['5399fa78-5625-43f8-9c2e-539e40f2accd', 'b390e484-479a-4016-9274-fd2f339d5fa6']",13,,,,,,,,,,,,,,,,,Everton,29,00:00:13.722,Pass,
,,,,,,,,,,,,,,,,,2.011022,,,,,,,,,,,2ce7b81b-2065-4033-900e-d15097632a61,23,,"[63.3, 38.0]",3754256,0,,,,0.38145334,,Left Foot,,,"[81.5, 45.3]",,High Pass,,19.609436,Incomplete,,,,,,,,,,1,Regular Play,Gareth Barry,3633.0,Left Center Midfield,3,Everton,29,['67cba3f0-1993-401f-83e2-86c7c8e651f2'],15,,,,,,,,,,,,,,,,,Everton,29,00:00:15.062,Pass,
,,,,,,,,,,,,,,,,,0.836646,,,,,,,,,,,67cba3f0-1993-401f-83e2-86c7c8e651f2,24,,"[38.6, 34.8]",3754256,0,,,,-0.25132778,,Head,,,"[53.4, 31.0]",,High Pass,,15.280052,Incomplete,,,,,,,,,Recovery,1,Regular Play,Chris Smalling,10958.0,Left Center Back,3,Everton,29,"['2ce7b81b-2065-4033-900e-d15097632a61', 'e06bdf9a-e143-40db-9484-1e77e5797453']",17,,,,,,,,,,,,,,,,,Manchester United,39,00:00:17.073,Pass,
,,,,,,,,,,,,,,,,,2.148149,,,,,,,,,,,e06bdf9a-e143-40db-9484-1e77e5797453,25,,"[66.7, 49.1]",3754256,0,,,,-0.28422552,,Head,,,"[75.6, 46.5]",,High Pass,,9.272001,,,Ross Barkley,4275.0,,,,,,Recovery,1,Regular Play,James McCarthy,3607.0,Right Center Midfield,3,Everton,29,"['67cba3f0-1993-401f-83e2-86c7c8e651f2', 'a50aeb75-e1fe-4e48-935f-443fca1de651']",17,,,,,,,,,,,,,,,,,Everton,29,00:00:17.910,Pass,
,,,,,,,,,,,,,,,,,0.979644,,,,,,,,,,,56805402-5c1e-419e-a4c2-380fd0cfdcd4,28,,"[75.6, 46.5]",3754256,0,,,True,-2.4756234,,,,,"[71.4, 43.2]",,Low Pass,,5.341348,,,Gareth Barry,3633.0,,,,,,,1,Regular Play,Ross Barkley,4275.0,Center Attacking Midfield,3,Everton,29,"['482aa7a1-08ae-4563-b81b-f56276b633c5', 'b619ead1-f819-4015-8bcf-b1faac871cfe']",20,,,,,,,,,,,,,,,,,Everton,29,00:00:20.109,Pass,True
,,,,,,,,,,,,,,,,,1.254057,,,,,,,,,,,fcbe2105-debc-4c42-87b1-a4e7533a1590,30,,"[71.4, 43.2]",3754256,0,,,,-0.6837093,,Right Foot,,,"[79.5, 36.6]",,Low Pass,,10.448445,,,Steven Naismith,9528.0,,,,,,,1,Regular Play,Gareth Barry,3633.0,Left Center Midfield,3,Everton,29,['7be7e4d8-cd28-4717-996b-1281c87719a1'],21,,,,,,,,,,,,,,,,,Everton,29,00:00:21.088,Pass,
,,,,,,,,,,,,,,,,,1.976618,,,,,,,,,,,b0c171d7-42a5-45b4-9f2c-d1a127aa1711,34,,"[79.4, 37.1]",3754256,0,,,,1.2808821,,Right Foot,,,"[86.5, 60.9]",,High Pass,,24.836466,,,Aaron Lennon,3953.0,,,,,,,1,Regular Play,Steven Naismith,9528.0,Left Wing,3,Everton,29,['43d33aea-2795-4e3d-a63a-2e6393d50b57'],22,,,,,,,,,,,,,,,,,Everton,29,00:00:22.362,Pass,
,,,,,,,,,,,,,,,,,1.279739,,,,,,,,,,,f499e6a1-b07c-40fa-b33d-bbb9ce776617,41,,"[26.9, 26.0]",3754256,0,,,,2.0656838,,Right Foot,,,"[20.1, 38.6]",,Ground Pass,,14.3178215,,,Phil Jones,3314.0,,,,,,,1,Regular Play,Bastian Schweinsteiger,18414.0,Left Center Midfield,4,Manchester United,39,['5c40e6a5-43ce-4032-80eb-99e574829605'],26,,,,,,,,,,,,,,,,,Manchester United,39,00:00:26.933,Pass,
,,,,,,,,,,,,,,,,,0.720662,,,,,,,,,,,f8e64275-1087-4c45-8d9c-9c7919a8ed99,45,,"[24.8, 38.5]",3754256,0,,,,0.2614788,,Left Foot,,,"[31.9, 40.4]",,Ground Pass,,7.34983,,,Morgan Schneiderlin,3600.0,,,,,,,1,Regular Play,Phil Jones,3314.0,Right Center Back,4,Manchester United,39,"['16274880-231f-4f49-a634-f64c974a311c', 'ed257a8a-656d-44e7-8da7-7b5e1e997235']",29,,,,,,,,,,,,,,,,,Manchester United,39,00:00:29.642,Pass,True
,,,,,,,,,,,,,,,,,1.553382,,,,,,,,,,,4c582f44-0548-406e-a0a4-7e91bf8ddd10,47,,"[31.9, 40.4]",3754256,0,,,,1.7553926,,Right Foot,,,"[27.4, 64.5]",,Ground Pass,,24.516525,,,Matteo Darmian,4587.0,,,,,,,1,Regular Play,Morgan Schneiderlin,3600.0,Right Center Midfield,4,Manchester United,39,['b516b723-1059-476c-a24c-c104bd16e1eb'],30,,,,,,,,,,,,,,,,,Manchester United,39,00:00:30.363,Pass,
,,,,,,,,,,,,,,,,,1.26883,,,,,,,,,,,865def5b-1ac2-4075-b98d-b4ccd2b48877,50,,"[31.0, 65.8]",3754256,0,,,,-0.2805368,,Right Foot,,,"[42.8, 62.4]",,Ground Pass,,12.280066,,,Juan Manuel Mata García,3294.0,,,,,,,1,Regular Play,Matteo Darmian,4587.0,Right Back,4,Manchester United,39,['cfa5bf33-c1e1-4959-892f-f56a193543d0'],33,,,,,,,,,,,,,,,,,Manchester United,39,00:00:33.211,Pass,
,,,,,,,,,,,,,,,,,1.316449,,,,,,,,,,,496f27fb-08c5-4575-b7c2-66f15f8a201d,53,,"[35.4, 44.7]",3754256,0,,,,-1.6297995,,Left Foot,,,"[34.0, 21.0]",,Ground Pass,,23.741314,,,Bastian Schweinsteiger,18414.0,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,4,Manchester United,39,['0a701778-9bbf-4d0b-954a-2bd57802a356'],39,,,,,,,,,,,,,,,,,Manchester United,39,00:00:39.089,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,e6a536bf-c042-4495-b8a8-3832ed031d7c,56,,"[48.0, 41.1]",3754256,0,,,,1.6485083,,Left Foot,,,"[46.1, 65.5]",,Ground Pass,,24.473864,,,Morgan Schneiderlin,3600.0,,,,,,,1,Regular Play,Bastian Schweinsteiger,18414.0,Left Center Midfield,4,Manchester United,39,['998c75c3-28f7-471e-85af-5ddeb0db3eb3'],47,,,,,,,,,,,,,,,,,Manchester United,39,00:00:47.487,Pass,
,,,,,,,,,,,,,,,,,1.999999,,,,,,,,,,,75aad89d-88d3-49a6-a22e-2c9d1c255d67,59,,"[44.0, 65.5]",3754256,0,,,,0.7903242,,Right Foot,,,"[54.1, 75.7]",,Ground Pass,,14.354442,,,Matteo Darmian,4587.0,,,,,,,1,Regular Play,Morgan Schneiderlin,3600.0,Right Center Midfield,4,Manchester United,39,['f945b412-729e-44d5-82a4-a28e494e5025'],49,,,,,,,,,,,,,,,,,Manchester United,39,00:00:49.753,Pass,
,,,,,,,,,,,,,,,,,0.221091,,,,,,,,,,,7d7fa0af-034a-4142-95ca-3d55d78ad9c5,62,,"[69.0, 74.0]",3754256,0,,,,-0.95449936,,Right Foot,,,"[70.7, 71.6]",,Ground Pass,,2.9410882,Incomplete,,Wayne Mark Rooney,3538.0,,,,,,,1,Regular Play,Matteo Darmian,4587.0,Right Back,4,Manchester United,39,"['dbcf801d-f562-4d1a-be1e-3f84ff1c3418', 'ff5ea2dc-bf9a-40c3-8437-f8016054e3f3']",54,,,,,,,,,,,,,,,,,Manchester United,39,00:00:54.221,Pass,
,,,,,,,,,,,,,,,,,2.288018,,,,,,,,,,,6d2b8e7a-d0cf-41a6-8973-3427ef8175df,65,,"[18.4, 14.6]",3754256,0,,,,1.9330975,,Right Foot,,,"[9.0, 39.4]",,Ground Pass,,26.521688,,,Tim Howard,13042.0,,,,,,Recovery,1,Regular Play,Phil Jagielka,20046.0,Left Center Back,5,Everton,29,['91320eb3-41bf-4746-b1d0-f57a709318d5'],57,,,,,,,,,,,,,,,,,Everton,29,00:00:57.435,Pass,
,,,,,,,,,,,,,,,,,3.439962,,,,,,,,,,,d8e0836f-b53d-40f7-b922-f0ebeb471242,67,,"[9.0, 39.4]",3754256,0,,,,-0.40967995,,Right Foot,,,"[74.4, 11.0]",,High Pass,,71.30021,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,,1,Regular Play,Tim Howard,13042.0,Goalkeeper,5,Everton,29,"['001be3dc-c564-49dc-bb75-8b1d58b5af64', '3b721cfc-6abe-4379-8db2-7df407535df2']",59,,,,,,,,,,,,,,,,,Everton,29,00:00:59.723,Pass,
,,,,,,,,,,,,,,,,,1.755342,,,,,,,,,,,d9b6762d-4a28-4ba5-9a12-5f4b55941399,73,,"[71.9, 0.1]",3754256,1,,,,2.6685996,,,,,"[50.6, 11.0]",,Low Pass,,23.926971,,,Phil Jagielka,20046.0,,,,,,Throw-in,1,From Throw In,Brendan Joel Zibusiso Galloway,30702.0,Left Back,6,Everton,29,['58a6165e-004f-477b-b6c2-257fcf314847'],16,,,,,,,,,,,,,,,,,Everton,29,00:01:16.084,Pass,
,,,,,,,,,,,,,,,,,2.218796,,,,,,,,,,,a92619f8-0118-4f61-aeae-11b36aa1f5fa,76,,"[48.4, 13.7]",3754256,1,,,,1.5969098,,Right Foot,,,"[47.0, 67.3]",,Low Pass,,53.618282,,,Séamus Coleman,4589.0,,,True,,,,1,From Throw In,Phil Jagielka,20046.0,Left Center Back,6,Everton,29,['4e3a7fe2-7692-4002-8435-cee694cfa2a2'],20,,,,,,,,,,,,,,,,,Everton,29,00:01:20.250,Pass,
,,,,,,,,,,,,,,,,,1.399473,,,,,,,,,,,00d0451a-e2eb-46d9-a4e1-e154562f2c94,79,,"[49.7, 67.3]",3754256,1,,,,0.26272303,,Right Foot,,,"[76.1, 74.4]",,Ground Pass,,27.338068,,,Aaron Lennon,3953.0,,,,,,,1,From Throw In,Séamus Coleman,4589.0,Right Back,6,Everton,29,['47dbe962-0ac2-41fd-a9d0-fb3219b3f21d'],23,,,,,,,,,,,,,,,,,Everton,29,00:01:23.742,Pass,
,,,,,,,,,,,,,,,,,1.246252,,,,,,,,,,,5b4829f9-b666-494a-8fcd-9b7a52472b39,86,,"[75.0, 65.4]",3754256,1,,,,-0.5966604,,Right Foot,,,"[96.2, 51.0]",,High Pass,,25.628109,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,,1,From Throw In,Aaron Lennon,3953.0,Right Wing,6,Everton,29,"['0a93f765-4e7d-42bd-aa6e-5e8ca0b28981', 'bc337f1b-6ff6-4a81-a7bd-a09836264902']",26,,,,,,,,,,,,,,,,,Everton,29,00:01:26.570,Pass,
,,,,,,,,,,,,,,,,,0.342424,,,,,,,,,,,8661af5e-00ec-42f0-9d03-f88355f07b74,90,,"[52.2, 25.0]",3754256,1,,,,3.0648208,,Right Foot,,,"[50.9, 25.1]",,Low Pass,,1.3038405,Incomplete,,Bastian Schweinsteiger,18414.0,,,,,,Recovery,1,From Throw In,Wayne Mark Rooney,3538.0,Center Forward,6,Everton,29,"['4c502cf4-1bbf-4868-8617-6e73e956e918', '87d3e902-d297-45ec-8d65-054339382327']",30,,,,,,,,,,,,,,,,,Manchester United,39,00:01:30.502,Pass,
,,,,,,,,,,,,,,,,,2.320851,,,,,,,,,,,54141dac-5f47-4a58-941f-971ab22fa88c,93,,"[49.0, 22.9]",3754256,1,,,,-2.0277176,,Right Foot,,,"[40.2, 5.0]",,Ground Pass,,19.946178,,,Faustino Marcos Alberto Rojo,3602.0,,,,,,Recovery,1,Regular Play,Wayne Mark Rooney,3538.0,Center Forward,7,Manchester United,39,['6cf4ea57-1d5d-4e76-9ad7-f5e070d9e4e6'],31,,,,,,,,,,,,,,,,,Manchester United,39,00:01:31.703,Pass,
,,,,,,,,,,,,,,,,,1.466781,,,,,,,,,,,c6b097bd-ac76-4ab9-814a-094e548b946b,96,,"[40.2, 5.0]",3754256,1,,,,2.1576612,,Left Foot,,,"[26.7, 25.3]",,Ground Pass,,24.37909,,,Chris Smalling,10958.0,,,,,,,1,Regular Play,Faustino Marcos Alberto Rojo,3602.0,Left Back,7,Manchester United,39,['e359092d-ba9e-43d5-b251-2b7154c67d7f'],34,,,,,,,,,,,,,,,,,Manchester United,39,00:01:34.482,Pass,
,,,,,,,,,,,,,,,,,3.422669,,,,,,,,,,,56a6d710-2ea5-4529-a717-7b039d4764f2,99,,"[26.3, 24.8]",3754256,1,,,,-0.36891642,,Right Foot,,,"[80.1, 4.0]",,High Pass,,57.680847,Incomplete,,,,,,,,,,1,Regular Play,Chris Smalling,10958.0,Left Center Back,7,Manchester United,39,"['42c61361-fe1c-4f9c-9f1e-0f98e3d79c9f', 'c952ffd4-0b86-4679-8e50-89bca727feec']",35,,,,,,,,,,,,,,,,,Manchester United,39,00:01:35.949,Pass,True
,,,,,,,,,,,,,,,,,1.977811,,,,,,,,,,,c952ffd4-0b86-4679-8e50-89bca727feec,100,,"[40.0, 76.1]",3754256,1,,,,0.16357388,,Head,,,"[50.3, 77.8]",,High Pass,,10.439348,Incomplete,,Aaron Lennon,3953.0,,,,,,Recovery,1,Regular Play,Séamus Coleman,4589.0,Right Back,7,Manchester United,39,"['56a6d710-2ea5-4529-a717-7b039d4764f2', '91df9be0-1c4a-4913-b2dd-c4e821f9922e', 'dbd2fd94-e9a9-44fa-9174-8397214d83e4']",39,,,,,,,,,,,,,,,,,Everton,29,00:01:39.371,Pass,
,,,,,,,,,,,,,,,,,2.512504,,,,,,,,,,,dbd2fd94-e9a9-44fa-9174-8397214d83e4,102,,"[69.8, 2.3]",3754256,1,,,,0.9168061,,Left Foot,,,"[87.2, 25.0]",,Ground Pass,,28.601574,Incomplete,,Wayne Mark Rooney,3538.0,,,,,,Recovery,1,Regular Play,Faustino Marcos Alberto Rojo,3602.0,Left Back,7,Manchester United,39,"['4f9d0935-b1c8-4886-b7d1-3ea6664e6014', '6e3c23e1-c337-4cf2-be23-4eab0587e06d', 'c952ffd4-0b86-4679-8e50-89bca727feec']",41,,,,,,,,,,,,,,,,,Manchester United,39,00:01:41.349,Pass,
,,,,,,,,,,,,,,,,,1.112036,,,,,,,,,,,6e3c23e1-c337-4cf2-be23-4eab0587e06d,104,,"[32.9, 55.1]",3754256,1,,,,2.4763033,,Left Foot,,,"[26.4, 60.2]",,Ground Pass,,8.261961,,,John Stones,3244.0,,,,,,Recovery,1,Regular Play,Phil Jagielka,20046.0,Left Center Back,8,Everton,29,"['70f494dc-c842-42a5-97f3-4688c6439142', 'dbd2fd94-e9a9-44fa-9174-8397214d83e4']",43,,,,,,,,,,,,,,,,,Everton,29,00:01:43.862,Pass,
,,,,,,,,,,,,,,,,,1.780623,,,,,,,,,,,c6b022f3-89b9-46b3-a7d2-26dea257a584,107,,"[21.0, 58.8]",3754256,1,,,,-2.2308054,,Right Foot,,,"[10.6, 45.4]",,Ground Pass,,16.96231,,,Tim Howard,13042.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,8,Everton,29,['1b705fc8-8182-4778-a415-671309fb7fb8'],45,,,,,,,,,,,,,,,,,Everton,29,00:01:45.972,Pass,
,,,,,,,,,,,,,,,,,2.268588,,,,,,,,,,,45bdd77f-63ad-4fe3-b561-4b8d87071894,109,,"[12.0, 46.0]",3754256,1,,,,-0.27677798,,Right Foot,,,"[64.1, 31.2]",,High Pass,,54.16133,,,Steven Naismith,9528.0,,,,,,,1,Regular Play,Tim Howard,13042.0,Goalkeeper,8,Everton,29,['3f0fb6bb-0d4b-454c-ab5b-c945be072afc'],47,,,,,,,,,,,,,,,,,Everton,29,00:01:47.753,Pass,
,,,,,,,,,,,,,,,,,2.276881,,,,,,,,,,,3c6a8869-aa4b-4999-991c-7493e3d52102,111,,"[64.1, 31.2]",3754256,1,,,True,0.7086263,,,,,"[70.4, 36.6]",,High Pass,,8.29759,Incomplete,,,,,,,,,,1,Regular Play,Steven Naismith,9528.0,Left Wing,8,Everton,29,"['8ee3c9d3-22f0-41b1-b6f1-dc05ac1c683d', '9dde1f31-0d89-4fe4-934e-af7250d998b6']",50,,,,,,,,,,,,,,,,,Everton,29,00:01:50.022,Pass,True
,,,,,,,,,,,,,,,,,1.430613,,,,,,,,,,,7279592a-337d-4b59-a627-b8990149cc72,114,,"[56.3, 47.7]",3754256,1,,,,-1.7790023,,Other,,,"[54.8, 40.6]",,Low Pass,,7.256721,,,Gareth Barry,3633.0,,,,,,Recovery,1,Regular Play,James McCarthy,3607.0,Right Center Midfield,8,Everton,29,['e1a83a88-b80c-41e6-9b79-cbc68d2d2b9c'],53,,,,,,,,,,,,,,,,,Everton,29,00:01:53.799,Pass,
,,,,,,,,,,,,,,,,,0.872385,,,,,,,,,,,ab17001e-d5ab-42d7-986c-7c140e149c82,117,,"[54.4, 38.5]",3754256,1,,,,-0.9297613,,Left Foot,,,"[64.1, 25.5]",,Ground Pass,,16.220049,,,Steven Naismith,9528.0,,,,,,,1,Regular Play,Gareth Barry,3633.0,Left Center Midfield,8,Everton,29,['fefb0325-0dd6-4ece-b2ff-017515a31e04'],55,,,,,,,,,,,,,,,,,Everton,29,00:01:55.929,Pass,
