ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,2.743056,,,,,,,,,,,,,,,e7507605-07b2-4764-9265-768eb975abd3,19,,"[21.5, 74.1]",3754223,0,,,,-0.039349757,,Right Foot,,,"[85.0, 71.6]",High Pass,,63.549194,,,,Dwight Gayle,3092.0,,,,,,,1,Regular Play,Scott Dann,3407.0,Right Center Back,3,Crystal Palace,31,['561a2e62-9dd4-4186-84d5-b76df3dbaf5b'],13,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:13.640,Pass,
,,,,,,,,,,,,,,1.229512,,,,,,,,,,,,,,,7440b593-84aa-4877-b546-37bebc1a503e,21,,"[85.0, 71.6]",3754223,0,,,True,-1.2074032,,,,,"[90.4, 57.4]",High Pass,,15.192103,,Incomplete,,Wilfried Zaha,3507.0,,,,,,,1,Regular Play,Dwight Gayle,3092.0,Center Forward,3,Crystal Palace,31,"['4b737e67-3bbd-4bed-8288-232924bb9876', 'ac6a5765-a1c7-4c02-9505-8383073123e3', 'd11275f9-f440-47d5-bbdd-ebd318911a18']",16,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:16.383,Pass,True
,,,,,,,,,,,,,,1.050224,,,,,,,,,,,,,,,d11275f9-f440-47d5-bbdd-ebd318911a18,24,,"[29.7, 22.7]",3754223,0,,,,-0.61072594,,Head,,,"[39.7, 15.7]",High Pass,,12.206555,,Incomplete,,Bastian Schweinsteiger,18414.0,,,,,,Recovery,1,Regular Play,Faustino Marcos Alberto Rojo,3602.0,Left Back,3,Crystal Palace,31,"['19f40fde-e13e-4c97-ba36-e0b4e946dcd2', '60508e9f-6c39-4430-bb25-4c85d1d35cca', '7440b593-84aa-4877-b546-37bebc1a503e']",17,,,,,,,,,,,,,,,,,Manchester United,39,00:00:17.613,Pass,
,,,,,,,,,,,,,,1.829878,,,,,,,,,,,,,,,60508e9f-6c39-4430-bb25-4c85d1d35cca,27,,"[80.4, 64.4]",3754223,0,,,True,2.3457782,,,,,"[70.9, 74.1]",Low Pass,,13.577187,,,,Jason Puncheon,19688.0,,,,,,Recovery,1,Regular Play,Yohan Cabaye,3277.0,Right Center Midfield,3,Crystal Palace,31,"['04c140c1-bb6a-4407-84ba-56f3bb7f6340', '86856d6f-2580-4d24-a933-ead8ef070588', 'd11275f9-f440-47d5-bbdd-ebd318911a18']",18,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:18.663,Pass,True
,,,,,,,,,,,,,,0.638562,,,,,,,,,,,,,,,e8996177-5d3b-49bf-aabb-ec4588e80eba,29,,"[71.8, 74.1]",3754223,0,,,,2.7004132,,Left Foot,,,"[68.2, 75.8]",Low Pass,,3.981206,,,,Martin Kelly,3448.0,,,,,,,1,Regular Play,Jason Puncheon,19688.0,Center Attacking Midfield,3,Crystal Palace,31,['6855e43e-09e9-4c8c-9372-3efa179c5640'],20,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:20.493,Pass,
,,,,,,,,,,,,,,0.179596,,,,,,,,,,,,,,,c0a4bc44-c68e-4e9c-a255-af215cb11259,32,,"[68.7, 75.8]",3754223,0,,,,-0.10673567,,Right Foot,,,"[71.5, 75.5]",Low Pass,,2.8160255,,Incomplete,,Jason Puncheon,19688.0,,,,,,,1,Regular Play,Martin Kelly,3448.0,Right Back,3,Crystal Palace,31,"['262e66d7-c143-463d-a925-843d580ec5b1', 'dfb2d70a-675e-40d7-a3ba-10404c057ad9', 'ec54fabb-afd2-4108-9b5e-88d3abdaf494']",21,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:21.131,Pass,True
,,,,,,,,,,,,,,2.667106,,,,,,,,,,,,,,,6833e125-b671-4b95-bad7-8343c9ebe8ab,35,,"[68.9, 80.0]",3754223,0,True,,,-2.809533,,,,,"[48.6, 73.0]",High Pass,,21.473007,,,,Scott Dann,3407.0,,,,,,Throw-in,1,From Throw In,Martin Kelly,3448.0,Right Back,4,Crystal Palace,31,['c40738e6-9093-4ac5-ac62-a73d36e6e536'],30,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:30.955,Pass,
,,,,,,,,,,,,,,2.029802,,,,,,,,,,,,,,,18e5583c-8970-4c22-9090-864a1a8d4575,37,,"[46.4, 73.5]",3754223,0,True,,,-0.15499674,,Right Foot,,,"[72.0, 69.5]",High Pass,,25.910616,,Incomplete,,,,,,,,,,1,From Throw In,Scott Dann,3407.0,Right Center Back,4,Crystal Palace,31,['8bc24a81-436d-4e24-ba1c-e36d3bffdd1f'],36,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:36.504,Pass,
,,,,,,,,,,,,,,1.726336,,,,,,,,,,,,,,,8bc24a81-436d-4e24-ba1c-e36d3bffdd1f,38,,"[48.1, 10.6]",3754223,0,,,,-0.08314123,,Right Foot,,,"[63.7, 9.3]",High Pass,,15.654073,,Incomplete,,Anthony Martial,20039.0,,,,,,Recovery,1,From Throw In,Bastian Schweinsteiger,18414.0,Left Center Midfield,4,Crystal Palace,31,"['18e5583c-8970-4c22-9090-864a1a8d4575', '58abb3fd-3533-47ea-9f17-2998a0c62da6', 'f60dc95f-120f-4991-9054-4fc7f34dbdcf']",38,,,,,,,,,,,,,,,,,Manchester United,39,00:00:38.534,Pass,
,,,,,,,,,,,,,,1.912364,,,,,,,,,,,,,,,2935cd26-b27d-40f5-9c77-2e717d64e74c,53,,"[63.6, 65.3]",3754223,0,,,,0.4133304,,Right Foot,,,"[86.4, 75.3]",Ground Pass,,24.896585,,,,Wilfried Zaha,3507.0,,,,,,,1,From Throw In,Jason Puncheon,19688.0,Center Attacking Midfield,4,Crystal Palace,31,"['17a25d64-399a-486c-ba27-63ec9d401f0e', '9013b42e-49aa-4886-a21d-8070aa018b3e']",46,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:46.079,Pass,True
,,,,,,,,,,,,,,1.739003,,,,,,,,,,,,,,,bb68f1a1-4156-4497-ba07-97537ff3952c,61,,"[89.7, 61.4]",3754223,0,,,,-1.4292375,,Right Foot,,,"[95.6, 20.0]",Low Pass,,41.8183,,,,Yannick Bolasie Yala,3589.0,,,True,,,,1,From Throw In,Wilfried Zaha,3507.0,Right Wing,4,Crystal Palace,31,"['bc05db19-eaef-4fa5-aa47-0f529700e0eb', 'e38015a0-6e75-4fc2-8912-fd5ac98c7300']",50,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:50.613,Pass,True
,,,,,,,,,,,,,,0.620476,,,,,,,,,,,,,,,68f1833e-f384-4920-8e09-443a9622abab,69,,"[25.9, 58.5]",3754223,0,,,,-3.0804446,,Right Foot,,,"[16.1, 57.9]",Low Pass,,9.81835,,,,Matteo Darmian,4587.0,,,,,,,1,From Throw In,Morgan Schneiderlin,3600.0,Right Center Midfield,4,Crystal Palace,31,['a7d83b39-c7cf-4b04-97c5-f9b715bf5fd6'],57,,,,,,,,,,,,,,,,,Manchester United,39,00:00:57.390,Pass,
,,,,,,,,,,,,,,3.889089,,,,,,,,,,,,,,,b5c8f2fa-4e57-4b4b-ac76-59adc5f2d02f,77,,"[13.7, 41.6]",3754223,1,True,,,-0.6432042,,Drop Kick,,,"[67.6, 1.2]",High Pass,,67.36,,Out,,,,,,True,,,,1,From Keeper,David de Gea Quintana,3333.0,Goalkeeper,6,Manchester United,39,,24,,,,,,,,,,,,,,,,,Manchester United,39,00:01:24.312,Pass,
,,,,,,,,,,,,,,1.489429,,,,,,,,,,,,,,,e19b3cfa-951f-445b-a722-5189e00d9333,78,,"[54.5, 80.0]",3754223,1,,,,-0.3345294,,,,,"[73.2, 73.5]",Low Pass,,19.797474,,Incomplete,,Dwight Gayle,3092.0,,,,,,Throw-in,1,From Throw In,Martin Kelly,3448.0,Right Back,7,Crystal Palace,31,"['950b8663-cca1-4192-a89b-98de8a17a385', '9a4ff0d9-7d43-4aca-882e-62faa6e60255']",39,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:39.019,Pass,
,,,,,,,,,,,,,,0.859573,,,,,,,,,,,,,,,29b1f87a-563b-4640-bc55-2542871c3d64,82,,"[47.6, 12.6]",3754223,1,,,,-0.7253611,,Left Foot,,,"[57.3, 4.0]",Low Pass,,12.96341,,,,Anthony Martial,20039.0,,,,,,Recovery,1,From Keeper,Faustino Marcos Alberto Rojo,3602.0,Left Back,8,Manchester United,39,['e2e97410-59b3-4cfc-94d7-3b0c313219ef'],43,,,,,,,,,,,,,,,,,Manchester United,39,00:01:43.644,Pass,
,,,,,,,,,,,,,,0.657574,,,,,,,,,,,,,,,b5ce54c4-aff9-4335-8502-b55ecdbc3c38,86,,"[58.1, 3.7]",3754223,1,,,,1.0452125,,Right Foot,,,"[63.9, 13.7]",Ground Pass,,11.560277,,Incomplete,,Ander Herrera Agüera,3606.0,,,,,,,1,From Keeper,Anthony Martial,20039.0,Left Wing,8,Manchester United,39,"['157ccfc9-9b9c-4e6d-a11a-fc88f337ba58', '20e9e06b-52c8-44f1-894c-3183dac7d40d', 'dd9edfa8-801d-443e-93d9-5dfa00d079fa']",44,,,,,,,,,,,,,,,,,Manchester United,39,00:01:44.996,Pass,True
,,,,,,,,,,,,,,0.679396,,,,,,,,,,,,,,,e3899835-4553-43df-a023-42835f23bfc8,91,,"[57.0, 65.6]",3754223,1,,,,0.87360406,,Right Foot,,,"[63.7, 73.6]",Ground Pass,,10.435037,,,,Wilfried Zaha,3507.0,,,,,,,1,Regular Play,Scott Dann,3407.0,Right Center Back,9,Crystal Palace,31,"['55d3c60a-49ca-4b21-a02a-9e46711923eb', 'e38dced2-1b3b-4f84-bd71-c33b88a77b71']",46,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:46.344,Pass,True
,,,,,,,,,,,,,,1.089408,,,,,,,,,,,,,,,14e84ea9-fe3e-4189-a584-b288995c7b14,102,,"[69.2, 80.0]",3754223,1,True,,,-1.1888171,,,,,"[73.9, 68.3]",Low Pass,,12.608727,,,,Wilfried Zaha,3507.0,,,,,,Throw-in,1,From Throw In,Martin Kelly,3448.0,Right Back,10,Crystal Palace,31,['cb0f95cf-9d22-41b7-9228-d2d495650322'],58,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:58.534,Pass,
,,,,,,,,,,,,,,0.709162,,,,,,,,,,,,,,,283f4cb3-ae58-4104-a7f7-c07d85e6019a,105,,"[77.9, 66.0]",3754223,2,,,,-0.2027815,,Left Foot,,,"[88.6, 63.8]",Ground Pass,,10.923827,,,,Dwight Gayle,3092.0,,,,,,,1,From Throw In,Wilfried Zaha,3507.0,Right Wing,10,Crystal Palace,31,"['6d4c913e-ba3b-4eb7-a251-4d866789f9a1', 'be60d393-8388-47f9-9618-bb06f39fad33']",1,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:01.257,Pass,True
,,,,,,,,,,,,,,1.850725,,,,,,,,,,,,,,,ef9869d7-f92c-433e-86bd-cc4719b5dcf5,112,,"[26.7, 7.1]",3754223,2,,,,0.2144717,,Left Foot,,,"[57.0, 13.7]",High Pass,,31.010483,,,,Wayne Mark Rooney,3538.0,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,11,Manchester United,39,['ea77372b-e652-4243-acda-707f7b1eca07'],5,,,,,,,,,,,,,,,,,Manchester United,39,00:02:05.200,Pass,
,,,,,,,,,,,,,,1.109966,,,,,,,,,,,,,,,a9610aef-b330-43e8-8900-826e2c58e81c,115,,"[56.4, 14.3]",3754223,2,,,,-2.3332977,,Right Foot,,,"[50.0, 7.6]",High Pass,,9.265528,,,,Anthony Martial,20039.0,,,,,,,1,Regular Play,Wayne Mark Rooney,3538.0,Center Forward,11,Manchester United,39,"['a2b52d50-c29f-4c0f-bca0-0a9b5a291f85', 'f1da41ee-d900-466e-8b49-7e224ab40ae5']",7,,,,,,,,,,,,,,,,,Manchester United,39,00:02:07.051,Pass,True
,,,,,,,,,,,,,,0.862047,,,,,,,,,,,,,,,56158eef-2f21-4615-9011-19aa11fc47c6,119,,"[49.5, 8.4]",3754223,2,,,,2.7653506,,Right Foot,,,"[41.4, 11.6]",Ground Pass,,8.70919,,,,Faustino Marcos Alberto Rojo,3602.0,,,,,,,1,Regular Play,Anthony Martial,20039.0,Left Wing,11,Manchester United,39,"['b6360079-3bf5-4942-8006-c4292607a9ff', 'f7c21b28-f46a-4b51-a22f-534d070c4ee8']",9,,,,,,,,,,,,,,,,,Manchester United,39,00:02:09.346,Pass,True
,,,,,,,,,,,,,,1.511362,,,,,,,,,,,,,,,c6d0879e-36a7-48a3-b911-902e3e5d3337,125,,"[46.1, 0.1]",3754223,2,,,,0.42437243,,,,,"[76.2, 13.7]",High Pass,,33.029835,,Incomplete,,Wayne Mark Rooney,3538.0,,,,,,Throw-in,1,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Back,12,Manchester United,39,"['303d3183-c391-46ee-bfce-95c8a4cf09be', '71252fea-6915-4216-b0df-b9564fab2eb6']",23,,,,,,,,,,,,,,,,,Manchester United,39,00:02:23.219,Pass,
,,,,,,,,,,,,,,1.567397,,,,,,,,,,,,,,,24cc951a-d34c-4f10-bc59-a328aa101de3,129,,"[74.4, 15.1]",3754223,2,,,,-1.7545408,,Right Foot,,,"[72.3, 3.8]",Low Pass,,11.493477,,,,Anthony Martial,20039.0,,,,,,Recovery,1,From Throw In,Wayne Mark Rooney,3538.0,Center Forward,12,Manchester United,39,"['23193ef6-4906-410f-bfbd-40f8a30f628f', 'afcadef6-8dc0-4a22-81aa-46d662ff7d03']",25,,,,,,,,,,,,,,,,,Manchester United,39,00:02:25.553,Pass,True
,,,,,,,,,,,,,,1.244789,,,,,,,,,,,,,,,d3a52557-881e-4c94-a1b1-b5eb61c54ff7,132,,"[72.3, 4.0]",3754223,2,,,,2.8270018,,Right Foot,,,"[59.7, 8.1]",Low Pass,,13.250283,,,,Faustino Marcos Alberto Rojo,3602.0,,,,,,,1,From Throw In,Anthony Martial,20039.0,Left Wing,12,Manchester United,39,"['37f603b1-ef51-4a0f-a5f4-6556e2833a4d', 'dcef3392-c74d-48e9-8c0e-05eddb74ab6f']",27,,,,,,,,,,,,,,,,,Manchester United,39,00:02:27.120,Pass,True
,,,,,,,,,,,,,,0.737,,,,,,,,,,,,,,,7cc41e0c-971b-4499-93ee-4513b375357f,135,,"[63.9, 6.6]",3754223,2,,,,1.698104,,Left Foot,,,"[62.3, 19.1]",Ground Pass,,12.601984,,,,Bastian Schweinsteiger,18414.0,,,,,,,1,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Back,12,Manchester United,39,['542fc962-c64a-4209-bac9-a0868915e9fa'],30,,,,,,,,,,,,,,,,,Manchester United,39,00:02:30.524,Pass,
,,,,,,,,,,,,,,1.652018,,,,,,,,,,,,,,,f8dc4cd3-ccc6-4701-9b93-b68a01a5fb52,139,,"[57.3, 15.2]",3754223,2,,,,3.0501814,,Right Foot,,,"[33.3, 17.4]",Ground Pass,,24.100622,,,,Daley Blind,3311.0,,,,,,,1,From Throw In,Bastian Schweinsteiger,18414.0,Left Center Midfield,12,Manchester United,39,"['67f05a53-1a78-4b42-b3da-c61bdd1299b3', 'e31f1391-55b5-47aa-8228-5902d5dff1a9']",31,,,,,,,,,,,,,,,,,Manchester United,39,00:02:31.965,Pass,True
,,,,,,,,,,,,,,1.633711,,,,,,,,,,,,,,,33635c95-9af7-4570-9633-3afc791b5656,142,,"[33.6, 18.7]",3754223,2,,,,1.6258254,,Left Foot,,,"[32.3, 42.3]",Ground Pass,,23.635778,,,,Chris Smalling,10958.0,,,,,,,1,From Throw In,Daley Blind,3311.0,Left Center Back,12,Manchester United,39,['9b2f0655-44c4-4a6d-a73f-1ebf670f7aa0'],34,,,,,,,,,,,,,,,,,Manchester United,39,00:02:34.476,Pass,
,,,,,,,,,,,,,,1.40161,,,,,,,,,,,,,,,412b4fba-6ca1-405d-a651-3981e809ca81,145,,"[34.2, 44.5]",3754223,2,,,,1.3206286,,Right Foot,,,"[42.3, 76.2]",Ground Pass,,32.718494,,,,Matteo Darmian,4587.0,,,,,,,1,From Throw In,Chris Smalling,10958.0,Right Center Back,12,Manchester United,39,['ec24499e-bd5e-4546-a06c-c9648a6cb487'],37,,,,,,,,,,,,,,,,,Manchester United,39,00:02:37.489,Pass,
,,,,,,,,,,,,,,1.25892,,,,,,,,,,,,,,,30285125-2898-45cc-b17c-9609fa457d3a,148,,"[42.3, 75.9]",3754223,2,,,,-2.0432932,,Right Foot,,,"[35.4, 62.4]",Ground Pass,,15.161135,,,,Morgan Schneiderlin,3600.0,,,,,,,1,From Throw In,Matteo Darmian,4587.0,Right Back,12,Manchester United,39,['8334d670-10ed-4cee-8df2-e9e71b6c93f6'],39,,,,,,,,,,,,,,,,,Manchester United,39,00:02:39.372,Pass,
,,,,,,,,,,,,,,1.095071,,,,,,,,,,,,,,,d82d3b64-cdb2-4bff-aa01-1908c20e8c84,151,,"[41.1, 60.9]",3754223,2,,,,-0.17046072,,Right Foot,,,"[53.3, 58.8]",Ground Pass,,12.379418,,,,Juan Manuel Mata García,3294.0,,,,,,,1,From Throw In,Morgan Schneiderlin,3600.0,Right Center Midfield,12,Manchester United,39,['73a47b45-042f-4379-9f01-21bba919c292'],44,,,,,,,,,,,,,,,,,Manchester United,39,00:02:44.101,Pass,
,,,,,,,,,,,,,,1.003384,,,,,,,,,,,,,,,f4bffbef-99a1-4df2-b9fd-ff6ff2dac49b,153,,"[53.3, 58.8]",3754223,2,,,,2.7407992,,Right Foot,,,"[41.5, 63.8]",Ground Pass,,12.815616,,,,Morgan Schneiderlin,3600.0,,,,,,,1,From Throw In,Juan Manuel Mata García,3294.0,Right Wing,12,Manchester United,39,['6e4a7bd9-6acc-4415-842b-52aee1af08d2'],45,,,,,,,,,,,,,,,,,Manchester United,39,00:02:45.196,Pass,
