bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,79456577-8694-4d51-bd5e-8024cb58edd9,1,,,,3754100,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Newcastle United,37,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3096, 'name': 'Rob Elliot'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 21}, {'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 18}, {'player': {'id': 3081, 'name': 'Jamaal Lascelles'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 9649, 'name': 'Jack Colback'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 4}, {'player': {'id': 3057, 'name': 'Jonjo Shelvey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 3567, 'name': 'Georginio Wijnaldum'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 3297, 'name': 'Andros Townsend'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 25}, {'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 17}, {'player': {'id': 3091, 'name': 'Moussa Sissoko'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 45}]}",Newcastle United,37,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8e59b27f-955e-43fb-842b-70ac93879916,2,,,,3754100,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Newcastle United,37,,0,,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 9539, 'name': 'Vito Mannone'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 24}, {'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 4746, 'name': 'Younes Kaboul'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 13846, 'name': 'Jan Kirchhoff'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 27}, {'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 9}, {'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 18751, 'name': 'Jack Rodwell'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 22}, {'player': {'id': 3337, 'name': 'Jermain Defoe'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 18}]}",Sunderland,41,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5d094cde-0226-4126-93c2-b81f77fea82c,3,,,,3754100,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Newcastle United,37,['8dbe1f09-0e0b-4e3b-935a-e4fafc02c357'],0,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8dbe1f09-0e0b-4e3b-935a-e4fafc02c357,4,,,,3754100,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Newcastle United,37,['5d094cde-0226-4126-93c2-b81f77fea82c'],0,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,84cdc878-3a0b-4584-9f93-aa888f15d672,1473,,,,3754100,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,87,Newcastle United,37,['dbfebd62-fc21-42ad-96d2-b5c12199affc'],0,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dbfebd62-fc21-42ad-96d2-b5c12199affc,1474,,,,3754100,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,87,Newcastle United,37,['84cdc878-3a0b-4584-9f93-aa888f15d672'],0,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.479929,,,,,,,,,,,,83f6f0f1-a426-4c6c-9242-a01279b00343,5,,,"[60.0, 40.0]",3754100,0,,,,,-1.7475052,,Right Foot,,,,"[59.5, 37.2]",,Ground Pass,,2.8442926,,,Jermain Defoe,3337.0,,,,,Kick Off,1,From Kick Off,Fabio Borini,7171.0,Right Midfield,2,Sunderland,41,['53697fa9-f91e-46ee-a474-54d0ae2d3f50'],0,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.679,Pass,
,,,,,,,,,,,,,,,,,1.003614,,,,,,,,,,,,18c36ae0-af98-453b-ba1a-8e9e5ec07e5b,9,,,"[66.2, 22.0]",3754100,0,,,,,-1.4966468,,Right Foot,,,,"[67.5, 4.5]",,Ground Pass,,17.54822,,,Patrick van Aanholt,3321.0,,,,,,1,From Kick Off,Jermain Defoe,3337.0,Center Forward,2,Sunderland,41,['7e0db3f3-bbe0-4974-8c61-bf6ba0dd8ceb'],3,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:03.584,Pass,
,,,,,,,,,,,,,,,,,3.495218,,,,,,,,,,,,36a559c3-a600-484e-a033-70dc6f030a29,12,,,"[67.5, 4.5]",3754100,0,,,,,-0.14010173,,Left Foot,,,,"[98.7, 0.1]",,Ground Pass,,31.508728,Out,,Wahbi Khazri,3196.0,,,,,,1,From Kick Off,Patrick van Aanholt,3321.0,Left Back,2,Sunderland,41,['03ee18ac-b1c1-4b74-9854-bff15d5e693b'],4,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:04.930,Pass,
,,,,,,,,,,,,,,,,,1.454569,,,,,,,,,,,,6d914d5a-123c-4232-8d76-7a00ec431498,14,,,"[26.5, 80.0]",3754100,0,,,,,-0.33606452,,,,,,"[41.1, 74.9]",,Low Pass,,15.465122,,,Aleksandar Mitrović,4269.0,,,,,Throw-in,1,From Throw In,Daryl Janmaat,3650.0,Right Back,3,Newcastle United,37,['ef9fd4d0-35f2-46b8-bba8-1ed2c57a1ad8'],17,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:17.607,Pass,
,,,,,,,,,,,,,,,,,1.114281,,,,,,,,,,,,4343f4cc-8fa3-4198-a569-d08bee20a38a,16,,,"[40.4, 74.6]",3754100,0,,,,,-1.300283,,Head,,,,"[43.7, 62.7]",,High Pass,,12.349089,Incomplete,,Georginio Wijnaldum,3567.0,,,,,,1,From Throw In,Aleksandar Mitrović,4269.0,Center Forward,3,Newcastle United,37,"['419e9bdb-5cda-421c-82e5-2d1bf838c11c', '5b1331ed-d157-4d96-a0b8-06426a61ca13']",19,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:19.062,Pass,
,,,,,,,,,,,,,,,,,1.519335,,,,,,,,,,,,5b1331ed-d157-4d96-a0b8-06426a61ca13,18,,,"[76.4, 17.4]",3754100,0,,,,,-0.6250227,,Head,,,,"[84.3, 11.7]",,High Pass,,9.741663,,,Jack Rodwell,18751.0,,,,,Recovery,1,Regular Play,Yann Gérard M''Vila,4429.0,Right Center Midfield,4,Sunderland,41,"['4343f4cc-8fa3-4198-a569-d08bee20a38a', '51aaa2db-788b-4605-ae7b-43b4b20db916']",20,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:20.176,Pass,
,,,,,,,,,,,,,,,,,1.305904,,,,,,,,,,,,8fdfd095-7636-4c07-b239-b5a61bd99087,20,,,"[86.2, 11.6]",3754100,0,,,,True,-0.75599486,,,,,,"[89.7, 8.3]",,Low Pass,,4.8104053,Incomplete,,Jermain Defoe,3337.0,,,,,,1,Regular Play,Jack Rodwell,18751.0,Left Center Midfield,4,Sunderland,41,"['6ded097a-2bdf-41f1-a1f3-bbc128cc1af1', '8e75cdce-08f9-4aef-9e52-2069628376c1', 'c0bcb334-fbb9-406b-ac94-a5ddcb2cdf1f']",21,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:21.726,Pass,True
,,,,,,,,,,,,,,,,,2.122457,,,,,,,,,,,,31398172-fb50-4fb0-95a7-3a5ea3c3b7ce,27,,,"[87.2, 22.7]",3754100,0,,,,,-0.009949921,,Right Foot,,,,"[107.3, 22.5]",,Ground Pass,,20.100994,Incomplete,,Jermain Defoe,3337.0,,,Through Ball,True,,1,Regular Play,Fabio Borini,7171.0,Right Midfield,4,Sunderland,41,"['34d3b378-bf10-46a9-9120-f5454b1e8b39', '6b023bb3-6993-446a-9746-9c3f50a49486']",25,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:25.595,Pass,
