50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1801d78d-b3b6-4717-b091-bd870e51d1ed,1,,,3754193,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City,36,,0,,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3052, 'name': 'Pablo Javier Zabaleta Girod'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 30}, {'player': {'id': 3389, 'name': 'Eliaquim Mangala'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 7110, 'name': 'Bacary Sagna'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 42}, {'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 15}, {'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 3089, 'name': 'Kevin De Bruyne'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 3598, 'name': 'Wilfried Guemiand Bony'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 14}]}",Manchester City,36,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,424c870d-6909-4df2-a45c-c721b21cf71d,2,,,3754193,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City,36,,0,,,,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 24888, 'name': 'Adam Federici'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 40218, 'name': 'Sylvain Distin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 25}, {'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6409, 'name': 'Adam Smith'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 15}, {'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 32}, {'player': {'id': 3343, 'name': 'Dan Gosling'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 30}, {'player': {'id': 3085, 'name': 'Glenn Murray'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 27}]}",AFC Bournemouth,28,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8d51d5df-d2b5-4192-9807-529188b30a18,3,,,3754193,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City,36,['f89507ad-9d4f-499a-8529-26db01db5457'],0,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f89507ad-9d4f-499a-8529-26db01db5457,4,,,3754193,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City,36,['8d51d5df-d2b5-4192-9807-529188b30a18'],0,,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3dd93524-ed85-42e4-8ce3-5cf1cbf8562b,1834,,,3754193,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,,,,94,AFC Bournemouth,28,['35722a3c-17e2-42ce-aa82-918e1531c875'],0,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,35722a3c-17e2-42ce-aa82-918e1531c875,1835,,,3754193,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,,,,94,AFC Bournemouth,28,['3dd93524-ed85-42e4-8ce3-5cf1cbf8562b'],0,,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.847308,,,,,,,,,,,,dd8ce1b5-c0f8-45e1-a01e-151494d04d98,5,,"[61.0, 40.1]",3754193,0,,,,,1.7294515,,Right Foot,,,"[60.6, 42.6]",,Ground Pass,,2.531798,,,Eunan O''Kane,13248.0,,,,,,Kick Off,1,From Kick Off,Glenn Murray,3085.0,Center Forward,2,AFC Bournemouth,28,['91fe56a4-50b0-43a5-843c-7fb272779c7b'],0,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:00.219,Pass,
,,,,,,,,,,,,,,,2.295382,,,,,,,,,,,,969ad4c8-32e5-445d-a614-adf2ae710e29,7,,"[60.5, 39.1]",3754193,0,,,,,-2.8466952,,Right Foot,,,"[31.2, 30.2]",,Ground Pass,,30.621887,,,Sylvain Distin,40218.0,,,,,,,1,From Kick Off,Eunan O''Kane,13248.0,Right Center Midfield,2,AFC Bournemouth,28,['77f9a9b5-ba80-404a-a754-22e4717e3bc0'],1,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:01.066,Pass,
,,,,,,,,,,,,,,,1.665421,,,,,,,,,,,,9c500fb1-77ba-48f5-b5e0-3b9457bde177,10,,"[31.9, 30.2]",3754193,0,,,,,-1.2406777,,Left Foot,,,"[36.8, 15.9]",,Ground Pass,,15.116217,,,Charlie Daniels,3345.0,,,,,,,1,From Kick Off,Sylvain Distin,40218.0,Left Center Back,2,AFC Bournemouth,28,['23de32d3-67be-4d46-be23-30cd0a7c70fc'],4,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:04.841,Pass,
,,,,,,,,,,,,,,,1.10385,,,,,,,,,,,,e50274f1-af78-4612-aaad-03ee676df0b9,14,,"[41.8, 17.4]",3754193,0,,,,,0.887842,,Left Foot,,,"[51.4, 29.2]",,Ground Pass,,15.211838,,,Eunan O''Kane,13248.0,,,,,,,1,From Kick Off,Charlie Daniels,3345.0,Left Back,2,AFC Bournemouth,28,['8701aaa0-1273-4dc0-bb17-bc621bbb1d5b'],8,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:08.706,Pass,
,,,,,,,,,,,,,,,2.588763,,,,,,,,,,,,5b425fbc-7466-4006-a05b-f625f469f5fb,16,,"[51.4, 29.2]",3754193,0,,,,,-0.18707246,,Left Foot,,,"[79.4, 23.9]",,Ground Pass,,28.497192,Incomplete,,Dan Gosling,3343.0,,,,,,,1,From Kick Off,Eunan O''Kane,13248.0,Right Center Midfield,2,AFC Bournemouth,28,"['5811c5ba-0839-40e5-ac67-82c3501ff8c8', '6a12bc3a-7a35-42d8-aeee-38c4c1656953']",9,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:09.810,Pass,
,,,,,,,,,,,,,,,0.261195,,,,,,,,,,,,6a12bc3a-7a35-42d8-aeee-38c4c1656953,18,,"[40.7, 56.2]",3754193,0,,,,,-0.42976227,,Right Foot,,,"[43.1, 55.1]",,Low Pass,,2.6400757,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Nicolás Hernán Otamendi,3090.0,Right Center Back,2,AFC Bournemouth,28,"['5b425fbc-7466-4006-a05b-f625f469f5fb', 'f0a94da6-ff9d-412d-a9c0-4a1af951775d']",12,,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:12.398,Pass,
,,,,,,,,,,,,,,,0.711503,,,,,,,,,,,,e719d564-f9dc-4701-88f4-cf55d219e4c2,20,,"[55.2, 57.3]",3754193,0,,,,,0.6310794,,Right Foot,,,"[63.0, 63.0]",,Ground Pass,,9.660746,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,2,AFC Bournemouth,28,['c3ec37fe-9809-438f-913c-890f9f732b72'],13,,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:13.578,Pass,
,,,,,,,,,,,,,,,1.691038,,,,,,,,,,,,7cecc5e3-2f72-4398-932a-9392c2be36d0,23,,"[56.6, 14.5]",3754193,0,,,,,-0.47927135,,Left Foot,,,"[69.3, 7.9]",,Ground Pass,,14.312582,,,Matt Ritchie,3049.0,,,,,,,1,From Kick Off,Charlie Daniels,3345.0,Left Back,2,AFC Bournemouth,28,['1fb2372f-24d9-40ce-a863-a193c7fea281'],15,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:15.076,Pass,
,,,,,,,,,,,,,,,0.857894,,,,,,,,,,,,704edee5-d1c3-436c-95c8-514e4f1c602c,26,,"[69.3, 7.9]",3754193,0,,,,,1.9992021,,Left Foot,,,"[63.5, 20.6]",,Ground Pass,,13.961734,,,Andrew Surman,3344.0,,,,,,,1,From Kick Off,Matt Ritchie,3049.0,Left Midfield,2,AFC Bournemouth,28,['2a98f859-9750-43ca-b939-646da5a68ee5'],18,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:18.634,Pass,
,,,,,,,,,,,,,,,0.869071,,,,,,,,,,,,304df9f3-a978-4878-905e-c33e2fbf2a27,28,,"[63.5, 20.6]",3754193,0,,,,,-1.7495141,,Right Foot,,,"[60.7, 5.1]",,Ground Pass,,15.750873,,,Dan Gosling,3343.0,,,,,,,1,From Kick Off,Andrew Surman,3344.0,Center Defensive Midfield,2,AFC Bournemouth,28,['307fb738-9ab3-4811-a89f-1d25e59d1f4e'],19,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:19.492,Pass,
,,,,,,,,,,,,,,,0.731448,,,,,,,,,,,,694915d8-d9d1-4f9d-8f1b-320a1775c32f,31,,"[60.7, 5.1]",3754193,0,,,,,0.7469556,,Left Foot,,,"[74.2, 17.6]",,Ground Pass,,18.398369,,,Andrew Surman,3344.0,,,,,,,1,From Kick Off,Dan Gosling,3343.0,Left Center Midfield,2,AFC Bournemouth,28,['1d11dfe6-ab64-4fb3-bdd7-57ca5f8fb06c'],21,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:21.119,Pass,
,,,,,,,,,,,,,,,1.119394,,,,,,,,,,,,61853714-7b9c-419f-a1c9-1fa0828e4f0e,34,,"[74.2, 17.6]",3754193,0,,,,,-1.4352686,,Right Foot,,,"[75.7, 6.6]",,Ground Pass,,11.101802,,,Matt Ritchie,3049.0,,,,,,,1,From Kick Off,Andrew Surman,3344.0,Center Defensive Midfield,2,AFC Bournemouth,28,['c870b3d5-a8b3-4ea8-9bd2-79dd80d027a1'],22,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:22.813,Pass,
,,,,,,,,,,,,,,,1.289726,,,,,,,,,,,,7483961a-bd0c-4bf0-b4fa-23e02f1200d1,37,,"[75.7, 6.6]",3754193,0,,,,,-3.0750246,,Left Foot,,,"[63.7, 5.8]",,Ground Pass,,12.026637,,,Charlie Daniels,3345.0,,,,,,,1,From Kick Off,Matt Ritchie,3049.0,Left Midfield,2,AFC Bournemouth,28,['3a9986f1-410c-415f-939e-0a3c46c5b9af'],24,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:24.388,Pass,
,,,,,,,,,,,,,,,0.872898,,,,,,,,,,,,90aadd9e-6f4b-4c99-96a5-f6bfb1f51c24,40,,"[63.7, 5.8]",3754193,0,,,,,1.5458015,,Left Foot,,,"[64.1, 21.8]",,Ground Pass,,16.005,,,Andrew Surman,3344.0,,,,,,,1,From Kick Off,Charlie Daniels,3345.0,Left Back,2,AFC Bournemouth,28,['bd5c5c47-6aed-4784-82f0-883b336f303d'],26,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:26.662,Pass,
,,,,,,,,,,,,,,,3.506435,,,,,,,,,,,,dd5bd775-cae5-4687-912e-25fdaf07e8d3,43,,"[64.1, 21.8]",3754193,0,,,,,2.0631716,,Left Foot,,,"[45.7, 56.1]",,Ground Pass,,38.923645,,,Steve Cook,3341.0,,,,,,,1,From Kick Off,Andrew Surman,3344.0,Center Defensive Midfield,2,AFC Bournemouth,28,['591aa39d-39e9-4749-bcf5-cadbcdcbba70'],29,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:29.334,Pass,
,,,,,,,,,,,,,,,1.693285,,,,,,,,,,,,1796c762-af47-45a2-af60-585bd83540c4,45,,"[45.7, 56.1]",3754193,0,,,,,0.29911792,,Right Foot,,,"[68.4, 63.1]",,Ground Pass,,23.75479,,,Eunan O''Kane,13248.0,,,,,,,1,From Kick Off,Steve Cook,3341.0,Right Center Back,2,AFC Bournemouth,28,['74a54d08-aa82-4adc-8336-a68c63189c36'],32,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:32.841,Pass,
,,,,,,,,,,,,,,,1.137638,,,,,,,,,,,,2f4f975c-cbb6-469a-861f-3971b57016ce,49,,"[86.1, 72.4]",3754193,0,,,,,-1.8003237,,Right Foot,,,"[83.6, 61.7]",,Ground Pass,,10.988175,,,Andrew Surman,3344.0,,,,,,,1,From Kick Off,Eunan O''Kane,13248.0,Right Center Midfield,2,AFC Bournemouth,28,"['20aaef7f-9a41-41ea-a841-48912401351c', 'e035f002-9a4a-495d-81ca-1f49aa121ac8']",39,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:39.127,Pass,True
,,,,,,,,,,,,,,,0.758715,,,,,,,,,,,,6ae12237-3f74-4c8d-97f8-e35eed3f216d,54,,"[26.9, 18.2]",3754193,0,,,,,2.5922182,,Right Foot,,,"[22.0, 21.2]",,Ground Pass,,5.745433,,,Eliaquim Mangala,3389.0,,,,,,Recovery,1,Regular Play,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,3,Manchester City,36,"['7aa7899c-3808-41a1-b16a-8abbfc26390e', 'cf88cec7-ed77-4c66-b6af-d2772c16c7cd']",41,,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:41.392,Pass,True
,,,,,,,,,,,,,,,0.852492,,,,,,,,,,,,b1c9723c-08c1-44aa-b84e-c7c8dadf539a,56,,"[22.0, 21.4]",3754193,0,,,,,0.2676163,,Left Foot,,,"[28.2, 23.1]",,Ground Pass,,6.428841,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,Regular Play,Eliaquim Mangala,3389.0,Left Center Back,3,Manchester City,36,['5b826fae-e64a-4419-8684-efc02b386b89'],42,,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:42.151,Pass,
,,,,,,,,,,,,,,,1.133621,,,,,,,,,,,,97f9e602-1508-4813-a397-f6c0ecb597da,59,,"[32.4, 25.3]",3754193,0,,,,,1.0921284,,Right Foot,,,"[42.0, 43.8]",,Ground Pass,,20.842505,,,Jesús Navas González,6821.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,3,Manchester City,36,['41d767f9-4c86-4ca3-a9d3-a04fb3b8def2'],44,,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:44.197,Pass,
,,,,,,,,,,,,,,,1.404519,,,,,,,,,,,,16b1d3f2-b35b-47dc-869d-82082a8cbfd4,63,,"[50.3, 21.4]",3754193,0,,,,,-1.5447606,,Right Foot,,,"[50.8, 2.2]",,Ground Pass,,19.206509,,,Kevin De Bruyne,3089.0,,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Wing,3,Manchester City,36,['643aa287-0695-42c6-a430-fa49862fd74d'],48,,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:48.845,Pass,
,,,,,,,,,,,,,,,1.240563,,,,,,,,,,,,f10e3c5c-c8fb-4e51-b6f7-cf624fc1e4d0,67,,"[50.0, 5.5]",3754193,0,,,,,2.018635,,Right Foot,,,"[45.1, 15.7]",,Ground Pass,,11.315918,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Left Wing,3,Manchester City,36,"['0a3fb51d-7f5a-4117-9fff-7dcfbd229ea3', 'acc3e459-6476-4cbb-a19f-a70354de5a20']",50,,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:50.911,Pass,True
,,,,,,,,,,,,,,,2.114278,,,,,,,,,,,,d8603e42-da75-4c02-9229-2327ec09e508,70,,"[44.4, 16.0]",3754193,0,,,,,1.8481064,,Right Foot,,,"[36.8, 42.7]",,Ground Pass,,27.760584,,,Nicolás Hernán Otamendi,3090.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,3,Manchester City,36,['c22c6c3b-78d6-408c-a8d0-3cf106b4ede7'],53,,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:53.029,Pass,
,,,,,,,,,,,,,,,0.973315,,,,,,,,,,,,0a5d567b-a4fa-4d18-8b32-1a93392fba39,73,,"[53.9, 54.6]",3754193,0,,,,,0.22172704,,Right Foot,,,"[71.2, 58.5]",,Ground Pass,,17.734148,,,Wilfried Guemiand Bony,3598.0,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,3,Manchester City,36,['9fa493e7-21b0-429f-bbc3-1de3d7d7535c'],59,,,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:59.512,Pass,
,,,,,,,,,,,,,,,1.095847,,,,,,,,,,,,9a585214-6492-49ee-b059-41eda5b88775,77,,"[74.2, 62.0]",3754193,1,,,,,-2.116963,,Left Foot,,,"[68.0, 51.8]",,Ground Pass,,11.936499,,,Fernando Luiz Rosa,3054.0,,,,,,,1,Regular Play,Wilfried Guemiand Bony,3598.0,Center Forward,3,Manchester City,36,['f9b08a3b-828a-4d9f-a37a-798e21c5cc76'],3,,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:03.347,Pass,
,,,,,,,,,,,,,,,0.882682,,,,,,,,,,,,7a77bc20-5b85-4b7d-8a5a-57c833e69734,80,,"[68.0, 51.8]",3754193,1,,,,,-1.6461252,,Right Foot,,,"[66.8, 35.9]",,Ground Pass,,15.945219,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,3,Manchester City,36,['b0df16a8-cc89-4fab-930d-f480b722f5ae'],5,,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:05.179,Pass,
,,,,,,,,,,,,,,,1.998819,,,,,,,,,,,,1a1c6f62-7e76-49fa-aa39-45b5cd6f4348,83,,"[63.0, 37.4]",3754193,1,,,,,-1.8685994,,Left Foot,,,"[59.9, 27.3]",,Ground Pass,,10.565037,,,Eliaquim Mangala,3389.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,3,Manchester City,36,['a5eea4ef-6d7e-4419-a5bf-eac6598f8e4b'],8,,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:08.181,Pass,
,,,,,,,,,,,,,,,1.874608,,,,,,,,,,,,b0aa2d90-dd19-448d-945d-4d8ce8cf3abd,85,,"[59.9, 27.0]",3754193,1,,,,,-1.4246595,,Right Foot,,,"[63.3, 3.9]",,Ground Pass,,23.348875,,,Bacary Sagna,7110.0,,,,,,,1,Regular Play,Eliaquim Mangala,3389.0,Left Center Back,3,Manchester City,36,['85ce6c94-62ff-4d3a-951f-944a7335f479'],10,,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:10.179,Pass,
,,,,,,,,,,,,,,,1.711125,,,,,,,,,,,,aa664944-74f1-4307-94fa-8b42371e028e,87,,"[62.6, 5.5]",3754193,1,,,,,1.9513026,,Right Foot,,,"[57.2, 19.0]",,Ground Pass,,14.539945,,,Eliaquim Mangala,3389.0,,,,,,,1,Regular Play,Bacary Sagna,7110.0,Left Back,3,Manchester City,36,['82856d40-1442-4b4f-8343-deb55459f3d8'],12,,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:12.054,Pass,
,,,,,,,,,,,,,,,1.080118,,,,,,,,,,,,7b7ac52f-a251-45bc-aa3e-052afe31d01e,90,,"[56.9, 19.0]",3754193,1,,,,,1.3771744,,Left Foot,,,"[58.9, 29.2]",,Ground Pass,,10.394229,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,Regular Play,Eliaquim Mangala,3389.0,Left Center Back,3,Manchester City,36,['2120bc86-a67d-4549-82df-b827ab7a36a9'],14,,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:14.205,Pass,
,,,,,,,,,,,,,,,1.84794,,,,,,,,,,,,17147cf6-040d-42b4-95d6-a9e908d43d59,94,,"[56.0, 30.5]",3754193,1,,,,,1.786154,,Right Foot,,,"[52.5, 46.5]",,Ground Pass,,16.37834,,,Nicolás Hernán Otamendi,3090.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,3,Manchester City,36,"['2e04ebb6-c94d-4d85-ad13-f5b158e945c9', 'a1cfd93c-7ea2-4bc6-a19d-ecc63f44a5db']",15,,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:15.729,Pass,True
,,,,,,,,,,,,,,,1.234277,,,,,,,,,,,,1dcb565a-28ff-47b4-8b54-75fed6d0d473,97,,"[56.0, 54.8]",3754193,1,,,,,1.0608243,,Right Foot,,,"[62.6, 66.6]",,Ground Pass,,13.520355,,,Pablo Javier Zabaleta Girod,3052.0,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,3,Manchester City,36,['f4c12157-6210-435d-b000-0b3541964fa8'],18,,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:18.729,Pass,
,,,,,,,,,,,,,,,1.416287,,,,,,,,,,,,75b6a1f2-008d-498b-adff-5649bce0e7f7,100,,"[62.6, 66.6]",3754193,1,,,,,0.1746722,,Right Foot,,,"[81.3, 69.9]",,Ground Pass,,18.988945,,,Jesús Navas González,6821.0,,,,,,,1,Regular Play,Pablo Javier Zabaleta Girod,3052.0,Right Back,3,Manchester City,36,['94973f2a-6765-4f2d-b592-53047e452752'],20,,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:20.003,Pass,
,,,,,,,,,,,,,,,1.12661,,,,,,,,,,,,ccf5c2bd-2754-4c35-89bd-07bee96dcd87,104,,"[74.2, 69.9]",3754193,1,,,,,-1.8948352,,Right Foot,,,"[69.8, 56.8]",,Ground Pass,,13.81919,,,Fernando Luiz Rosa,3054.0,,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Wing,3,Manchester City,36,"['77453986-5dbd-4f7d-a766-c4054d8535ac', 'be4686c2-a9ba-42ed-91f9-0e76bb4af766']",22,,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:22.708,Pass,True
