ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.757723,,,,,,,,,,,,63b47b67-53d3-466d-98b7-6b7fbbf65838,1313,,"[26.3, 8.0]",3754262,28,,,,,0.08378775,,Left Foot,,,"[77.5, 12.3]",,High Pass,,51.38025,,,,Joshua King,3346.0,,,,,,1,From Goal Kick,Steve Cook,3341.0,Left Center Back,62,AFC Bournemouth,28,['21d02741-087c-448d-8b30-1a46dc6ea73b'],20,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:20.711,Pass,
,,,,,,,,,,,,,,,,3.106555,,,,,,,,,,,,f52b444b-07e2-4b2c-a4c0-c170beff1084,1318,,"[28.8, 68.9]",3754262,28,,,,,-2.167684,,Left Foot,,,"[9.5, 40.5]",,Ground Pass,,34.3373,,,,Bradley Guzan,12608.0,,,,,Recovery,1,From Goal Kick,Joleon Lescott,20285.0,Right Center Back,62,AFC Bournemouth,28,"['08900cea-0ec4-4cde-8912-6d1be6e49ef6', '0986983b-7599-42e9-b4e6-6a9b78e04f9b']",24,,,,,,,,,,,,,,,,,Aston Villa,59,00:28:24.857,Pass,True
,,,,,,,,,,,,,,,,3.774796,,,,,,,,,,,,116bb00b-c1a6-4d32-ad7b-6d34f76032f4,1321,,"[9.5, 40.5]",3754262,28,,,,,0.21058287,,Left Foot,,,"[76.4, 54.8]",,High Pass,,68.411255,,Incomplete,,Idrissa Gana Gueye,3436.0,,,,,,1,From Goal Kick,Bradley Guzan,12608.0,Goalkeeper,62,AFC Bournemouth,28,"['4723f59c-5417-4932-80e3-74ab78e7f5d7', 'afeaaa4d-bf7b-4b67-980a-58840d0cf9fe']",28,,,,,,,,,,,,,,,,,Aston Villa,59,00:28:28.287,Pass,
,,,,,,,,,,,,,,,,2.52129,,,,,,,,,,,,f97f63e1-e4dc-4995-b85c-7d31d7aad13f,1326,,"[42.8, 26.7]",3754262,28,,,,,0.57790196,,Right Foot,,,"[68.1, 43.2]",,High Pass,,30.204966,,Incomplete,,,,,,,,,1,From Goal Kick,Steve Cook,3341.0,Left Center Back,62,AFC Bournemouth,28,"['20407e1d-0804-422f-9396-a0a7c20af1bb', '56db4c63-42ee-43db-98ea-b60d9547d67e']",32,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:32.743,Pass,True
,,,,,,,,,,,,,,,,1.461785,,,,,,,,,,,,56db4c63-42ee-43db-98ea-b60d9547d67e,1327,,"[52.0, 36.9]",3754262,28,,,,,-0.30522314,,Head,,,"[73.9, 30.0]",,High Pass,,22.961271,,,,Jordan Ayew,3450.0,,,,,Interception,1,From Goal Kick,Ciaran Clark,3041.0,Left Center Back,62,AFC Bournemouth,28,"['d52193aa-c495-44b7-b83c-1149f7b2bd6a', 'f97f63e1-e4dc-4995-b85c-7d31d7aad13f']",35,,,,,,,,,,,,,,,,,Aston Villa,59,00:28:35.264,Pass,
,,,,,,,,,,,,,,,,2.754972,,,,,,,,,,,,1401cca2-d169-4b28-842c-c92045b986e9,1332,,"[21.1, 77.4]",3754262,28,,,,,-2.203318,,Left Foot,,,"[7.1, 58.3]",,Ground Pass,,23.681427,,,,Artur Boruc,20074.0,,,,,Recovery,1,From Goal Kick,Simon Francis,3608.0,Right Back,62,AFC Bournemouth,28,"['31e21c54-3d63-4e8d-b1bc-9d845f28bc7b', 'bf0b2480-5a42-400b-8f10-2eb31a571fff']",40,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:40.899,Pass,True
,,,,,,,,,,,,,,,,1.446299,,,,,,,,,,,,020df0d0-8195-4d73-bc2d-b8823eb654a5,1334,,"[7.1, 58.3]",3754262,28,,,,,0.052277904,,Right Foot,,,"[24.3, 59.2]",,Ground Pass,,17.22353,,,,Tommy Elphick,9626.0,,,,,,1,From Goal Kick,Artur Boruc,20074.0,Goalkeeper,62,AFC Bournemouth,28,['78912431-ad92-48af-a017-e9788e372f92'],43,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:43.654,Pass,
,,,,,,,,,,,,,,,,1.827315,,,,,,,,,,,,08693293-4b10-4db9-bb79-d11e2f4a25e1,1337,,"[21.9, 58.4]",3754262,28,,,,,-2.4232316,,Right Foot,,,"[6.8, 45.2]",,Ground Pass,,20.056171,,,,Artur Boruc,20074.0,,,,,,1,From Goal Kick,Tommy Elphick,9626.0,Right Center Back,62,AFC Bournemouth,28,"['3a40d7d1-795e-428b-9311-f55f2a9ec03c', 'f1eafa9b-24a2-4f6d-abe4-8fba785b92e4']",45,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:45.100,Pass,True
,,,,,,,,,,,,,,,,1.328319,,,,,,,,,,,,d981177c-9388-4c06-b561-250ac67c8678,1340,,"[6.8, 45.2]",3754262,28,,,,,-1.2895641,,Left Foot,,,"[12.0, 27.2]",,Ground Pass,,18.736061,,,,Steve Cook,3341.0,,,,,,1,From Goal Kick,Artur Boruc,20074.0,Goalkeeper,62,AFC Bournemouth,28,['a9dbcfce-61eb-4ce4-94ee-36691089cd2e'],46,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:46.967,Pass,
,,,,,,,,,,,,,,,,1.083036,,,,,,,,,,,,90ff1963-d1a6-4715-87b7-1b44867c33cb,1343,,"[11.7, 14.9]",3754262,28,,,,,-0.7415239,,Right Foot,,,"[22.4, 5.1]",,Ground Pass,,14.509652,,,,Charlie Daniels,3345.0,,,,,,1,From Goal Kick,Steve Cook,3341.0,Left Center Back,62,AFC Bournemouth,28,['2163826b-9d43-4d43-b625-4b5c356ad9e6'],50,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:50.227,Pass,
,,,,,,,,,,,,,,,,1.160589,,,,,,,,,,,,d0d84dea-3a95-4687-996a-055b39941de1,1346,,"[21.6, 5.4]",3754262,28,,,,,2.4144247,,Left Foot,,,"[9.8, 15.9]",,Ground Pass,,15.795253,,,,Steve Cook,3341.0,,,,,,1,From Goal Kick,Charlie Daniels,3345.0,Left Back,62,AFC Bournemouth,28,['0851c69a-3f07-4d4d-b265-f328af3015ff'],52,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:52.909,Pass,
,,,,,,,,,,,,,,,,2.057001,,,,,,,,,,,,42d84efe-1c89-4b9b-8d8e-2d56590efb8c,1349,,"[9.8, 15.9]",3754262,28,,,,,0.17738742,,Right Foot,,,"[45.5, 22.3]",,High Pass,,36.269135,,,,Lewis Grabban,9593.0,,,,,,1,From Goal Kick,Steve Cook,3341.0,Left Center Back,62,AFC Bournemouth,28,['a1e1c394-4c55-48a9-845c-3dc4c4633ff8'],55,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:55.999,Pass,
,,,,,,,,,,,,,,,,1.643253,,,,,,,,,,,,047183fa-a941-4dc1-b244-0e91794f1252,1353,,"[35.1, 30.0]",3754262,29,,,,,1.6227373,,Right Foot,,,"[33.4, 62.7]",,Ground Pass,,32.74416,,,,Simon Francis,3608.0,,,,,,1,From Goal Kick,Lewis Grabban,9593.0,Center Attacking Midfield,62,AFC Bournemouth,28,['cccb0f75-7d19-4aba-a739-23bd19b165fe'],3,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:03.119,Pass,
,,,,,,,,,,,,,,,,1.048317,,,,,,,,,,,,2c36e898-a4be-4b46-95a2-f7603145e166,1356,,"[51.1, 70.7]",3754262,29,,,,,0.5458483,,Right Foot,,,"[64.6, 78.9]",,Ground Pass,,15.795253,,,,Matt Ritchie,3049.0,,,,,,1,From Goal Kick,Simon Francis,3608.0,Right Back,62,AFC Bournemouth,28,['34d24d4f-5eae-4993-8444-2cfc0aa98d96'],10,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:10.392,Pass,
,,,,,,,,,,,,,,,,2.53396,,,,,,,,,,,,415ca759-19a6-4ccd-acc3-8285237372a9,1359,,"[64.6, 78.2]",3754262,29,,,,,-3.0971775,,Left Foot,,,"[51.1, 77.6]",,Ground Pass,,13.513327,,,,Simon Francis,3608.0,,,,,,1,From Goal Kick,Matt Ritchie,3049.0,Right Midfield,62,AFC Bournemouth,28,"['4f01d766-16c1-4f97-a875-9f05b0c58c9b', '972f244e-40af-4cdd-9322-1384fda08eda']",11,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:11.440,Pass,True
,,,,,,,,,,,,,,,,0.867666,,,,,,,,,,,,eb3c8806-7a80-4616-943a-cacc301f3d8a,1363,,"[45.0, 78.9]",3754262,29,,,,,-2.4877827,,Left Foot,,,"[37.3, 73.0]",,Ground Pass,,9.700516,,,,Dan Gosling,3343.0,,,,,,1,From Goal Kick,Simon Francis,3608.0,Right Back,62,AFC Bournemouth,28,['c7c82aec-2518-411a-b182-8e5df7150ce1'],15,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:15.321,Pass,
,,,,,,,,,,,,,,,,1.10222,,,,,,,,,,,,830c4cc2-d8d0-4746-9b11-23871c1295ce,1365,,"[37.3, 73.0]",3754262,29,,,,,0.1882215,,Right Foot,,,"[54.1, 76.2]",,Ground Pass,,17.102047,,,,Matt Ritchie,3049.0,,,,,,1,From Goal Kick,Dan Gosling,3343.0,Left Defensive Midfield,62,AFC Bournemouth,28,['c5d5370f-c9f0-4f72-af8f-6e60b6f9a14f'],16,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:16.189,Pass,
,,,,,,,,,,,,,,,,1.625118,,,,,,,,,,,,79bf0c18-1c79-4023-90f9-c9c25dcb027b,1369,,"[52.8, 75.9]",3754262,29,,,,,-1.9024721,,Left Foot,,,"[44.5, 51.8]",,Ground Pass,,25.489214,,,,Andrew Surman,3344.0,,,,,,1,From Goal Kick,Matt Ritchie,3049.0,Right Midfield,62,AFC Bournemouth,28,"['0072fd2b-1670-4603-a73e-40eac7f5ff77', 'e1f089b4-4211-4ca6-a4a1-4387d8678a35']",18,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:18.010,Pass,True
,,,,,,,,,,,,,,,,2.205752,,,,,,,,,,,,74a4b314-405f-4a5b-8d23-31b2dd27871e,1372,,"[44.5, 43.2]",3754262,29,,,,,-1.1476842,,Left Foot,,,"[59.0, 11.0]",,Ground Pass,,35.314163,,,,Charlie Daniels,3345.0,,,,,,1,From Goal Kick,Andrew Surman,3344.0,Right Defensive Midfield,62,AFC Bournemouth,28,['7f6b8174-7589-4e48-9038-0a92f9e669bb'],21,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:21.374,Pass,
,,,,,,,,,,,,,,,,0.906986,,,,,,,,,,,,ccfb08b7-b4c6-4684-ab74-98f9b2dd7fee,1375,,"[71.8, 8.8]",3754262,29,,,,,1.7196863,,Left Foot,,,"[70.9, 14.8]",,Ground Pass,,6.0671244,,,,Max-Alain Gradel,4416.0,,,,,,1,From Goal Kick,Charlie Daniels,3345.0,Left Back,62,AFC Bournemouth,28,['6b84f98a-e109-43c2-b366-b2ed37bcbfbf'],25,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:25.160,Pass,
,,,,,,,,,,,,,,,,1.055452,,,,,,,,,,,,f923faeb-1bcb-4ade-b95c-da369b8c0b90,1379,,"[71.5, 15.1]",3754262,29,,,,,2.819842,,Left Foot,,,"[64.0, 17.6]",,Ground Pass,,7.905694,,,,Andrew Surman,3344.0,,,,,,1,From Goal Kick,Max-Alain Gradel,4416.0,Left Midfield,62,AFC Bournemouth,28,['6e842d33-7518-4cef-9921-825071311ec0'],26,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:26.606,Pass,
,,,,,,,,,,,,,,,,0.944118,,,,,,,,,,,,f0974d78-a325-4dea-a15a-539aac70dc0d,1382,,"[62.9, 17.6]",3754262,29,,,,,0.72097135,,Left Foot,,,"[72.8, 26.3]",,Ground Pass,,13.179529,,,,Lewis Grabban,9593.0,,,,,,1,From Goal Kick,Andrew Surman,3344.0,Right Defensive Midfield,62,AFC Bournemouth,28,['2b9a3691-5343-4363-81e1-a09a59d787cc'],28,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:28.564,Pass,
,,,,,,,,,,,,,,,,0.883446,,,,,,,,,,,,187348c8-3d3e-4edf-ba09-c491a87616d8,1385,,"[74.8, 25.3]",3754262,29,,,,,-2.8828218,,Right Foot,,,"[64.6, 22.6]",,Ground Pass,,10.551303,,,,Andrew Surman,3344.0,,,,,,1,From Goal Kick,Lewis Grabban,9593.0,Center Attacking Midfield,62,AFC Bournemouth,28,"['072b4a57-b8bf-4664-91e5-d67cead44048', 'efa76232-eb54-44bd-a18f-0b2925d19e28']",29,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:29.508,Pass,True
,,,,,,,,,,,,,,,,2.652127,,,,,,,,,,,,501aa072-2b09-48d4-9766-980db1ad7e3e,1388,,"[65.7, 26.3]",3754262,29,,,,,1.5045124,,Left Foot,,,"[68.8, 73.0]",,High Pass,,46.802776,,,,Simon Francis,3608.0,,True,,,,1,From Goal Kick,Andrew Surman,3344.0,Right Defensive Midfield,62,AFC Bournemouth,28,['42bc91f1-1e4f-40b5-9edc-1c8a3499d643'],31,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:31.872,Pass,
,,,,,,,,,,,,,,,,0.748094,,,,,,,,,,,,3f4d5068-c035-43a8-a55f-18b7228114be,1391,,"[80.1, 74.9]",3754262,29,,,,,-2.219792,,Right Foot,,,"[77.9, 72.0]",,Ground Pass,,3.640055,,,,Dan Gosling,3343.0,,,,,,1,From Goal Kick,Simon Francis,3608.0,Right Back,62,AFC Bournemouth,28,['5b68d74f-7eda-4463-b9f6-6e7b264436c3'],36,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:36.944,Pass,
,,,,,,,,,,,,,,,,0.976523,,,,,,,,,,,,1b32f35a-0d61-4278-a731-1d379e88b6af,1395,,"[87.2, 56.5]",3754262,29,,,,,-1.5263811,,Right Foot,,,"[88.0, 38.5]",,Ground Pass,,18.017769,,,,Max-Alain Gradel,4416.0,,,,,,1,From Goal Kick,Dan Gosling,3343.0,Left Defensive Midfield,62,AFC Bournemouth,28,['22ad2aae-be54-4f22-803f-3269892d8d46'],41,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:41.266,Pass,
,,,,,,,,,,,,,,,,0.171417,,,,,,,,,,,,9c98972e-5f01-4ced-8bd0-1c89d327d90c,1398,,"[88.0, 38.0]",3754262,29,,,,,-0.13255154,,Right Foot,,,"[91.0, 37.6]",,Ground Pass,,3.026549,,Incomplete,,Dan Gosling,3343.0,,,Through Ball,True,,1,From Goal Kick,Max-Alain Gradel,4416.0,Left Midfield,62,AFC Bournemouth,28,"['2a458c8c-1bc9-4a6d-b7e5-cbc58e08f143', 'a3642166-d001-48e9-b273-caa80eaefec3']",43,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:43.128,Pass,
,,,,,,,,,,,,,,,,0.966362,,,,,,,,,,,,e2b1e54e-2841-4475-b193-aa586111bb31,1403,,"[23.5, 53.4]",3754262,29,,,,,-1.322597,,Right Foot,,,"[27.2, 38.8]",,Ground Pass,,15.061541,,,,Leandro Bacuna,9533.0,,,,,,1,Regular Play,Scott Sinclair,11117.0,Right Midfield,63,Aston Villa,59,['6a2902c9-dc0b-4771-a146-5d55548e9727'],45,,,,,,,,,,,,,,,,,Aston Villa,59,00:29:45.557,Pass,
,,,,,,,,,,,,,,,,1.130263,,,,,,,,,,,,53e7b310-6197-44e0-b3ac-7d82a75c6ad3,1405,,"[29.4, 39.1]",3754262,29,,,,,2.2455373,,Right Foot,,,"[18.6, 52.6]",,Ground Pass,,17.288435,,,,Joleon Lescott,20285.0,,,,,,1,Regular Play,Leandro Bacuna,9533.0,Right Back,63,Aston Villa,59,['6f459c65-e9cd-4971-8f83-ae2d5e4a9e16'],46,,,,,,,,,,,,,,,,,Aston Villa,59,00:29:46.523,Pass,
,,,,,,,,,,,,,,,,2.383613,,,,,,,,,,,,dcc6721d-874d-47d6-ad43-11be15b6a961,1408,,"[11.7, 55.6]",3754262,29,,,,,0.6233861,,Right Foot,,,"[44.8, 79.4]",,High Pass,,40.768246,,Out,,,,,,,,,1,Regular Play,Joleon Lescott,20285.0,Right Center Back,63,Aston Villa,59,,49,,,,,,,,,,,,,,,,,Aston Villa,59,00:29:49.355,Pass,
,,,,,,,,,,,,,,,,1.06891,,,,,,,,,,,,c3ddfeff-fd52-4c5d-9b9a-5400ac51dab1,1409,,"[62.9, 0.1]",3754262,29,,True,,,2.039031,,,,,"[58.5, 8.8]",,Low Pass,,9.749359,,,,Andrew Surman,3344.0,,,,,Throw-in,1,From Throw In,Charlie Daniels,3345.0,Left Back,64,AFC Bournemouth,28,['62b0c295-8df1-432b-a3ff-e861faee4b38'],55,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:55.870,Pass,
,,,,,,,,,,,,,,,,0.954842,,,,,,,,,,,,a080996a-9082-40c9-9e5b-15610d0e99e2,1411,,"[68.1, 12.0]",3754262,30,,,,,0.039978687,,Left Foot,,,"[80.6, 12.5]",,Ground Pass,,12.509996,,,,Max-Alain Gradel,4416.0,,,,,,1,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,64,AFC Bournemouth,28,['92a02fd6-97ad-4907-bef7-b07fb0e79b9b'],1,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:01.273,Pass,
,,,,,,,,,,,,,,,,0.753361,,,,,,,,,,,,657a6ed5-b7c8-4d58-9c30-216f9244df6a,1414,,"[81.1, 13.2]",3754262,30,,,,,2.4578834,,Right Foot,,,"[78.4, 15.4]",,Ground Pass,,3.482815,,,,Lewis Grabban,9593.0,,,,,,1,From Throw In,Max-Alain Gradel,4416.0,Left Midfield,64,AFC Bournemouth,28,['e4a2d67c-f475-45b5-bbd1-a77f6ad53870'],4,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:04.466,Pass,
,,,,,,,,,,,,,,,,1.725807,,,,,,,,,,,,8bfccaf2-fd48-4165-810d-53813a1c06d9,1417,,"[78.4, 15.4]",3754262,30,,,,,-3.048116,,Right Foot,,,"[68.8, 14.5]",,Ground Pass,,9.642096,,,,Andrew Surman,3344.0,,,,,,1,From Throw In,Lewis Grabban,9593.0,Center Attacking Midfield,64,AFC Bournemouth,28,['9d2fa1e6-bcb6-4abc-ad67-cdabca6ef3f6'],9,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:09.493,Pass,
,,,,,,,,,,,,,,,,1.097815,,,,,,,,,,,,3d5f42ac-b676-4106-9225-e8d757c2dfc9,1420,,"[70.9, 15.7]",3754262,30,,,,,-0.7802169,,Left Foot,,,"[80.6, 6.1]",,Ground Pass,,13.647344,,,,Charlie Daniels,3345.0,,,,,,1,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,64,AFC Bournemouth,28,['adb60a79-5032-4a5e-8c20-780a4bc47977'],12,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:12.144,Pass,
,,,,,,,,,,,,,,,,1.697747,,,,,,,,,,,,9c4e2093-cd57-4c4b-b1fb-d8f8a3fefb5c,1423,,"[82.5, 5.4]",3754262,30,,,,,1.315614,,Left Foot,,,"[86.1, 19.2]",,Ground Pass,,14.261837,,Incomplete,,Max-Alain Gradel,4416.0,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,64,AFC Bournemouth,28,"['279a57e7-f856-4f50-8e48-eb70dbca954c', 'b95351b7-81a9-497d-97cd-aa8f6732b29e']",14,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:14.828,Pass,
,,,,,,,,,,,,,,,,3.757446,,,,,,,,,,,,b95351b7-81a9-497d-97cd-aa8f6732b29e,1426,,"[34.0, 60.9]",3754262,30,,,,,-0.60670793,,Right Foot,,,"[74.2, 33.0]",,Low Pass,,48.933117,,Incomplete,,,,,,,,Recovery,1,From Throw In,Ashley Westwood,3583.0,Left Defensive Midfield,64,AFC Bournemouth,28,"['1c028205-0729-452e-8772-7f6ac62ef293', '9c4e2093-cd57-4c4b-b1fb-d8f8a3fefb5c', 'b144b3c7-6ec8-4ea4-b267-f41063c3aef3']",16,,,,,,,,,,,,,,,,,Aston Villa,59,00:30:16.525,Pass,True
,,,,,,,,,,,,,,,,2.441674,,,,,,,,,,,,2f1acd0d-268b-4a22-84c9-fb802636de36,1429,,"[45.3, 48.7]",3754262,30,,,,,-2.9113188,,Left Foot,,,"[18.0, 42.3]",,Ground Pass,,28.04015,,,,Artur Boruc,20074.0,,,,,,1,From Throw In,Tommy Elphick,9626.0,Right Center Back,64,AFC Bournemouth,28,['d4af3c04-9dd4-40fa-afcc-65f09ff644e5'],20,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:20.620,Pass,
,,,,,,,,,,,,,,,,2.393449,,,,,,,,,,,,73b8dfbd-8429-4bfd-a880-b4d273697e88,1431,,"[18.0, 42.3]",3754262,30,,,,,-0.847266,,Right Foot,,,"[44.5, 12.3]",,Ground Pass,,40.028114,,,,Andrew Surman,3344.0,,,,,,1,From Throw In,Artur Boruc,20074.0,Goalkeeper,64,AFC Bournemouth,28,['0654bf78-a27a-4c86-af8d-cc76f3dd6363'],23,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:23.062,Pass,
,,,,,,,,,,,,,,,,1.362203,,,,,,,,,,,,8218cb5c-4e98-4a9e-8e5b-c4f0aa377865,1434,,"[54.7, 9.6]",3754262,30,,,,,-0.016214795,,Left Foot,,,"[73.2, 9.3]",,Ground Pass,,18.502432,,,,Lewis Grabban,9593.0,,,,,,1,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,64,AFC Bournemouth,28,['d8f459d1-d9d3-4d71-b2e5-e6c728517cdb'],26,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:26.830,Pass,
,,,,,,,,,,,,,,,,0.997993,,,,,,,,,,,,58abd71b-1305-4619-8258-5b2d4a548366,1440,,"[87.0, 9.6]",3754262,30,,,,,3.100799,,Left Foot,,,"[72.3, 10.2]",,Ground Pass,,14.71224,,,,Andrew Surman,3344.0,,,,,Recovery,1,From Throw In,Charlie Daniels,3345.0,Left Back,64,AFC Bournemouth,28,['90b1bf70-d4a5-4002-99a9-125269e97149'],35,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:35.364,Pass,
,,,,,,,,,,,,,,,,1.048176,,,,,,,,,,,,0dbf33b6-15d8-44b1-b995-6b92db93f8a8,1442,,"[72.3, 10.2]",3754262,30,,,,,1.0246297,,Left Foot,,,"[81.6, 25.5]",,Ground Pass,,17.904749,,,,Max-Alain Gradel,4416.0,,,,,,1,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,64,AFC Bournemouth,28,['be6da378-9bca-4285-a2ba-0505c1f4afbc'],36,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:36.362,Pass,
,,,,,,,,,,,,,,,,0.880961,,,,,,,,,,,,a0511c8b-6f75-4ccf-88ce-cd5f214e4a86,1446,,"[82.8, 28.9]",3754262,30,,,,,1.9067639,,Left Foot,,,"[78.4, 41.5]",,Ground Pass,,13.346161,,,,Dan Gosling,3343.0,,,,,,1,From Throw In,Max-Alain Gradel,4416.0,Left Midfield,64,AFC Bournemouth,28,['ee6354c7-1a7a-4fd1-8c11-b8655c272fe9'],38,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:38.120,Pass,
,,,,,,,,,,,,,,,,0.659953,,,,,,,,,,,,7d7e219b-375a-4a31-9e83-ee65c2074830,1450,,"[81.4, 36.6]",3754262,30,,,,,-1.5707964,,Right Foot,,,"[81.4, 29.2]",,Ground Pass,,7.4,,,,Max-Alain Gradel,4416.0,,,,,,1,From Throw In,Dan Gosling,3343.0,Left Defensive Midfield,64,AFC Bournemouth,28,"['52c74a9d-d1a9-4c3b-954e-8bae73e940cf', 'b2814817-7146-4899-b9c8-c243eb6f12ec']",41,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:41.052,Pass,True
,,,,,,,,,,,,,,,,2.470939,,,,,,,,,,,,2b825c44-ee94-4225-9eae-c4ca0d51e385,1454,,"[81.4, 27.7]",3754262,30,,,,,1.501742,,Left Foot,,,"[83.8, 62.4]",,High Pass,,34.782898,,Incomplete,,Simon Francis,3608.0,,,,,,1,From Throw In,Max-Alain Gradel,4416.0,Left Midfield,64,AFC Bournemouth,28,"['940cb09e-eafd-4c02-81bc-9e868a1acfba', 'f2de43ed-e6d5-47f9-812f-881d92e046f6']",42,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:42.123,Pass,
,,,,,,,,,,,,,,,,1.837869,,,,,,,,,,,,940cb09e-eafd-4c02-81bc-9e868a1acfba,1456,,"[36.3, 17.7]",3754262,30,,,,,2.7669115,,Head,,,"[27.4, 21.2]",,Low Pass,,9.563472,,,,Aly Cissokho,27146.0,,,,,Recovery,1,Regular Play,Kieran Richardson,42701.0,Left Midfield,65,Aston Villa,59,"['2b825c44-ee94-4225-9eae-c4ca0d51e385', '42d6bb78-20e3-40c9-9af4-1eda4dc8f52c']",44,,,,,,,,,,,,,,,,,Aston Villa,59,00:30:44.594,Pass,
,,,,,,,,,,,,,,,,1.306527,,,,,,,,,,,,759862ba-5b71-4cb0-a73e-a27c90dd54f4,1459,,"[28.8, 22.9]",3754262,30,,,,,0.105377436,,Left Foot,,,"[39.2, 24.0]",,Low Pass,,10.458012,,,,Jordan Lyden,20951.0,,,,,,1,Regular Play,Aly Cissokho,27146.0,Left Back,65,Aston Villa,59,['08aa78b3-5424-45b7-9fd7-ed50b4bdbc6f'],46,,,,,,,,,,,,,,,,,Aston Villa,59,00:30:46.512,Pass,
,,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,,5a5eae3f-a107-40eb-aa1a-9e585babe9fa,1463,,"[46.1, 28.3]",3754262,30,,,,,0.90365565,,Right Foot,,,"[55.0, 39.6]",,Ground Pass,,14.384019,,,,Idrissa Gana Gueye,3436.0,,,,,,1,Regular Play,Jordan Lyden,20951.0,Right Defensive Midfield,65,Aston Villa,59,['13d52aa1-c55b-4521-90d3-dd4760b6905f'],48,,,,,,,,,,,,,,,,,Aston Villa,59,00:30:48.592,Pass,
