50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e2fd5660-8c7e-49a2-91ee-f1b9d710750b,1,,,3754188,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Southampton,25,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 5109, 'name': 'Paulo Dino Gazzaniga'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 3329, 'name': 'Cédric Ricardo Alves Soares'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 20045, 'name': 'Ryan Bertrand'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 16181, 'name': 'Jordy Clasie'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 3098, 'name': 'Victor Wanyama'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 3828, 'name': 'Steven Davis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 8}, {'player': {'id': 3629, 'name': 'Sadio Mané'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 3831, 'name': 'Dušan Tadić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 11062, 'name': 'Graziano Pellè'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 19}]}",Southampton,25,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,47423636-dff5-4c95-b779-1244bbec6e33,2,,,3754188,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Southampton,25,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 3086, 'name': 'Ben Davies'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 33}, {'player': {'id': 10956, 'name': 'Eric Dier'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 3585, 'name': 'Erik Lamela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 3094, 'name': 'Bamidele Alli'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 20}, {'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Tottenham Hotspur,38,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,86887266-226f-44b0-b383-0167604515cd,3,,,3754188,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Southampton,25,['845b0e78-8a3b-470c-99fc-43989d3c8a7d'],0,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,845b0e78-8a3b-470c-99fc-43989d3c8a7d,4,,,3754188,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Southampton,25,['86887266-226f-44b0-b383-0167604515cd'],0,,,,,,,,,,,,,,,,Southampton,25,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,09094a08-cf36-49a0-b178-c284229ae833,1629,,,3754188,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,105,Southampton,25,['5681a2e4-0b8b-4bd0-8e55-151b464823ff'],0,,,,,,,,,,,,,,,,Southampton,25,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5681a2e4-0b8b-4bd0-8e55-151b464823ff,1630,,,3754188,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,105,Southampton,25,['09094a08-cf36-49a0-b178-c284229ae833'],0,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,7b7e6a8f-5e6f-49e0-b32a-dfd5a65fb902,5,,"[60.0, 40.0]",3754188,0,,,,,1.2490457,,Right Foot,,,,"[60.4, 41.2]",,Ground Pass,,1.264911,,Harry Kane,10955.0,,,,,,Kick Off,1,From Kick Off,Bamidele Alli,3094.0,Center Attacking Midfield,2,Tottenham Hotspur,38,['b79c53db-ce9b-4aed-a615-6cf4078f5bee'],0,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:00.314,Pass,
,,,,,,,,,,,,,,,,1.546492,,,,,,,,,,,,,98c1781e-192a-45db-8eed-6b0807001359,8,,"[60.0, 40.0]",3754188,0,,,,,-2.6897788,,Right Foot,,,,"[39.6, 30.1]",,Ground Pass,,22.675318,,Jan Vertonghen,3077.0,,,,,,,1,From Kick Off,Harry Kane,10955.0,Center Forward,2,Tottenham Hotspur,38,['55488431-8912-49a0-ac96-080320f82413'],0,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:00.792,Pass,
,,,,,,,,,,,,,,,,3.464748,,,,,,,,,,,,,49dfc20c-c169-4576-9b3b-bd3abc4c76c4,11,,"[38.0, 30.6]",3754188,0,,,,,0.65045005,,Left Foot,,,,"[86.1, 67.2]",,High Pass,,60.44146,Incomplete,Erik Lamela,3585.0,,,,,,,1,From Kick Off,Jan Vertonghen,3077.0,Left Center Back,2,Tottenham Hotspur,38,"['996d7b59-f542-4105-bac2-475c171b2575', 'e65f0951-d245-4ca6-a639-5cc33196b96b']",3,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:03.662,Pass,
,,,,,,,,,,,,,,,,2.992109,,,,,,,,,,,,,e65f0951-d245-4ca6-a639-5cc33196b96b,13,,"[34.0, 12.9]",3754188,0,,,,,0.64192545,,Head,,,,"[64.5, 35.7]",,High Pass,,38.080048,Pass Offside,Graziano Pellè,11062.0,,,,,,Recovery,1,From Kick Off,Virgil van Dijk,3669.0,Left Center Back,2,Tottenham Hotspur,38,"['3d004a18-cd11-42c4-b8d7-82a42281067c', '49dfc20c-c169-4576-9b3b-bd3abc4c76c4']",7,,,,,,,,,,,,,,,,Southampton,25,00:00:07.127,Pass,
,,,,,,,,,,,,,,,,0.654352,,,,,,,,,,,,,60e3fbd5-60ff-4609-ae84-02a0c3cece7f,15,,"[50.3, 50.9]",3754188,0,,,,,-1.0497793,,Right Foot,,,,"[56.9, 39.4]",,Ground Pass,,13.259336,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,Free Kick,1,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,3,Tottenham Hotspur,38,['beec453f-d059-4e9d-ad9b-114eccb06b93'],26,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:26.261,Pass,
,,,,,,,,,,,,,,,,1.193646,,,,,,,,,,,,,da3eeef7-7d92-40b1-9d08-ed0fad433d02,19,,"[56.9, 41.8]",3754188,0,,,,,2.06196,,Left Foot,,,,"[50.0, 54.7]",,Ground Pass,,14.629422,,Toby Alderweireld,20005.0,,,,,,,1,From Free Kick,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,3,Tottenham Hotspur,38,"['2e12f42c-d62e-4197-8575-2d739295c2e4', '790acd66-a1b9-4ebf-86bb-9067c1509df7']",28,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:28.003,Pass,True
,,,,,,,,,,,,,,,,1.129177,,,,,,,,,,,,,4df6400d-d1a0-4bd5-8bd6-118cd515b317,21,,"[50.3, 53.9]",3754188,0,,,,,0.114540696,,Right Foot,,,,"[61.6, 55.2]",,Ground Pass,,11.374533,,Eric Dier,10956.0,,,,,,,1,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,3,Tottenham Hotspur,38,['16038f3a-93ac-4baa-8569-098929f09cba'],29,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:29.197,Pass,
,,,,,,,,,,,,,,,,1.991461,,,,,,,,,,,,,b7fe765d-b62f-449e-ba30-42ee18ac15f3,35,,"[37.6, 30.2]",3754188,0,,,,,-1.2748703,,Right Foot,,,,"[45.1, 5.6]",,Ground Pass,,25.717892,,Ben Davies,3086.0,,,,,,,1,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,3,Tottenham Hotspur,38,['5e5b62ca-494a-4597-8dea-98a8a26a2329'],40,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:40.563,Pass,
,,,,,,,,,,,,,,,,4.34594,,,,,,,,,,,,,1a6fe501-1fea-4d37-9dfb-db9e073c0fab,38,,"[57.6, 4.4]",3754188,0,,,,,-0.01204761,,Left Foot,,,,"[107.4, 3.8]",,Ground Pass,,49.803616,Incomplete,Bamidele Alli,3094.0,,,,,,,1,From Free Kick,Ben Davies,3086.0,Left Back,3,Tottenham Hotspur,38,"['4073b563-6b85-4e46-9468-07f33b2a4e59', 'd41cf57d-f78d-4824-9b5b-32aba0e0af14']",44,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:44.162,Pass,
,,,,,,,,,,,,,,,,0.132079,,,,,,,,,,,,,5faea912-6d6c-499c-9733-e3c8385fda85,43,,"[10.3, 77.3]",3754188,0,,,,,0.16514868,,Right Foot,,,,"[12.1, 77.6]",,Ground Pass,,1.8248287,Incomplete,,,,,,,,,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,4,Southampton,25,['e47ac51f-9ef6-438a-a408-b78a8f013ec0'],49,,,,,,,,,,,,,,,,Southampton,25,00:00:49.591,Pass,
,,,,,,,,,,,,,,,,1.435757,,,,,,,,,,,,,0f3a5543-9611-482c-be03-41dcb30a1ebe,45,,"[15.5, 80.0]",3754188,1,,,,,-0.20342477,,,,,,"[37.8, 75.4]",,High Pass,,22.769497,Incomplete,,,,,,,,Throw-in,1,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Back,5,Southampton,25,['f24c89cc-8adb-4c26-8295-c3db5c90a6aa'],8,,,,,,,,,,,,,,,,Southampton,25,00:01:08.344,Pass,
,,,,,,,,,,,,,,,,2.051361,,,,,,,,,,,,,f24c89cc-8adb-4c26-8295-c3db5c90a6aa,46,,"[82.3, 4.7]",3754188,1,,,,,0.100576915,,Head,,,,"[93.2, 5.8]",,High Pass,,10.955364,Incomplete,Harry Kane,10955.0,,,,,,Recovery,1,From Throw In,Ben Davies,3086.0,Left Back,5,Southampton,25,"['0f3a5543-9611-482c-be03-41dcb30a1ebe', 'ba6a9109-5c52-4d46-80da-b88c899a433c', 'ef2d2936-5805-4db4-b6d7-1563fd0b049e']",9,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:09.780,Pass,
,,,,,,,,,,,,,,,,0.925055,,,,,,,,,,,,,ba6a9109-5c52-4d46-80da-b88c899a433c,49,,"[26.9, 74.3]",3754188,1,,,,True,-0.56002486,,,,,,"[39.5, 66.4]",,High Pass,,14.871785,,Jordy Clasie,16181.0,,,,,,Recovery,1,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Back,5,Southampton,25,"['03737b73-72a7-4fbd-a1b2-7c750e05a11d', 'bbbf2b2d-50ee-4949-8148-ca55acce0956', 'f24c89cc-8adb-4c26-8295-c3db5c90a6aa']",11,,,,,,,,,,,,,,,,Southampton,25,00:01:11.831,Pass,True
,,,,,,,,,,,,,,,,0.789017,,,,,,,,,,,,,fdc3dda5-4b36-4969-b6f4-a8748a1e7060,52,,"[39.5, 66.4]",3754188,1,,,,,-0.41987994,,Right Foot,,,,"[45.1, 63.9]",,Ground Pass,,6.132699,Incomplete,,,,,,,,,1,From Throw In,Jordy Clasie,16181.0,Right Defensive Midfield,5,Southampton,25,['43fe5732-37c8-4669-b661-e4a592e0962a'],12,,,,,,,,,,,,,,,,Southampton,25,00:01:12.975,Pass,
,,,,,,,,,,,,,,,,3.583732,,,,,,,,,,,,,b3105838-fc6e-4afc-897d-ad8ed2532b83,56,,"[74.3, 17.2]",3754188,1,,,,,1.3075117,,Right Foot,,,,"[84.3, 54.3]",,High Pass,,38.42408,Incomplete,,,,,,,,,1,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,6,Tottenham Hotspur,38,['a5587c72-7f2e-400c-a75e-35497c41cd3b'],14,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:14.769,Pass,
,,,,,,,,,,,,,,,,3.360485,,,,,,,,,,,,,a5587c72-7f2e-400c-a75e-35497c41cd3b,57,,"[35.8, 25.8]",3754188,1,,,,,-0.68626666,,Left Foot,,,,"[66.2, 0.9]",,High Pass,,39.29593,Out,Dušan Tadić,3831.0,,,,,,Recovery,1,Regular Play,Ryan Bertrand,20045.0,Left Back,6,Tottenham Hotspur,38,"['7f2211f3-28fc-4e5e-b80e-485caba2f520', 'b3105838-fc6e-4afc-897d-ad8ed2532b83']",18,,,,,,,,,,,,,,,,Southampton,25,00:01:18.353,Pass,
,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,e4d075de-48c3-4a71-9d87-93455d396ff5,59,,"[52.4, 80.0]",3754188,1,,True,,,-1.6180053,,,,,,"[51.8, 67.3]",,Low Pass,,12.714166,,Eric Dier,10956.0,,,,,,Throw-in,1,From Throw In,Kyle Walker,3205.0,Right Back,7,Tottenham Hotspur,38,['9a5bf492-2472-4832-95f7-68a519b524c2'],28,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:28.881,Pass,
,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,326bce6f-b976-4d86-bf21-79e2fdd6842d,61,,"[51.8, 67.3]",3754188,1,,True,,,-1.8393525,,Right Foot,,,,"[41.7, 30.6]",,Ground Pass,,38.06442,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,,1,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,7,Tottenham Hotspur,38,['aeed6b71-d6a9-4dc4-8ade-45a50336c691'],30,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:30.286,Pass,
,,,,,,,,,,,,,,,,1.018588,,,,,,,,,,,,,b2e7d698-e71a-4638-b9e8-3e194fe45ab5,63,,"[50.7, 28.4]",3754188,1,,,,,0.734161,,Left Foot,,,,"[63.0, 39.5]",,Ground Pass,,16.56804,,Bamidele Alli,3094.0,,,,,,,1,From Throw In,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,7,Tottenham Hotspur,38,['609935fd-bd35-4df1-a3f3-2df86164dd86'],34,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:34.621,Pass,
,,,,,,,,,,,,,,,,0.946805,,,,,,,,,,,,,f6e0f7b8-b6c8-42d4-b0d3-a0acf22d6435,65,,"[63.0, 39.5]",3754188,1,,,,,-2.4677625,,Right Foot,,,,"[49.6, 28.8]",,Ground Pass,,17.147886,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,,1,From Throw In,Bamidele Alli,3094.0,Center Attacking Midfield,7,Tottenham Hotspur,38,['393a89e2-dce6-4a75-947a-53399c46f790'],35,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:35.640,Pass,
,,,,,,,,,,,,,,,,0.936196,,,,,,,,,,,,,1e3629ea-9809-4484-b7f4-ae39313aa071,69,,"[53.2, 5.8]",3754188,1,,,,,-0.25636768,,Left Foot,,,,"[63.5, 3.1]",,Ground Pass,,10.648005,,Ben Davies,3086.0,,,,,,,1,From Throw In,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,7,Tottenham Hotspur,38,['ff71e07a-d71e-49cc-a78e-10fb7736598c'],41,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:41.178,Pass,
,,,,,,,,,,,,,,,,0.715334,,,,,,,,,,,,,462324d6-ac28-4a56-af9c-00522bf2cc67,73,,"[63.7, 2.5]",3754188,1,,,,,0.38561708,,Left Foot,,,,"[73.8, 6.6]",,Ground Pass,,10.900458,,Christian Dannemann Eriksen,3043.0,,,,,,,1,From Throw In,Ben Davies,3086.0,Left Back,7,Tottenham Hotspur,38,"['0caecc00-696c-4b26-ab8a-6e5b39a6d8ab', 'c857faf4-f85d-4866-b36c-bfa144f60c6c']",42,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:42.765,Pass,True
,,,,,,,,,,,,,,,,0.594124,,,,,,,,,,,,,73207385-62fc-483c-9320-147ac1f5c692,77,,"[75.7, 6.2]",3754188,1,,,,,2.9479706,,Right Foot,,,,"[70.6, 7.2]",,Low Pass,,5.1971145,,Bamidele Alli,3094.0,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Left Wing,7,Tottenham Hotspur,38,"['c4b0e8d0-e154-4aae-b5b0-7f0a08e8fa7b', 'd169d055-2494-4e9d-87ab-c9a60ea28a5f']",44,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:44.055,Pass,True
,,,,,,,,,,,,,,,,0.84284,,,,,,,,,,,,,d8a2c2ee-804f-4a57-b107-0ceb6de427f7,80,,"[74.1, 9.7]",3754188,1,,,,,0.025635408,,Right Foot,,,,"[85.8, 10.0]",,Ground Pass,,11.703846,,Harry Kane,10955.0,,,,,,,1,From Throw In,Bamidele Alli,3094.0,Center Attacking Midfield,7,Tottenham Hotspur,38,['32ad12c1-07e3-42a2-8b83-a6ccafba3a92'],45,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:45.423,Pass,
,,,,,,,,,,,,,,,,0.807501,,,,,,,,,,,,,75f7b9e3-b036-4a11-b74e-0c3fcae95fed,86,,"[85.8, 0.1]",3754188,1,,,,,1.3357841,,,,,,"[87.5, 7.2]",,Low Pass,,7.300685,,Christian Dannemann Eriksen,3043.0,,,,,,Throw-in,1,From Throw In,Ben Davies,3086.0,Left Back,8,Tottenham Hotspur,38,['9ca2b9a8-081a-4c64-822f-287ad1d94ddb'],59,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:59.829,Pass,
,,,,,,,,,,,,,,,,1.853974,,,,,,,,,,,,,020517a4-f33c-4bbd-ae20-5b26493bf305,90,,"[81.2, 4.8]",3754188,2,,,,,2.853122,,Right Foot,,,,"[56.6, 12.1]",,Ground Pass,,25.66028,,Jan Vertonghen,3077.0,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Left Wing,8,Tottenham Hotspur,38,"['6e4a435a-22a7-4308-bfc6-990287529b08', 'ad880ec0-d04a-402a-9f47-e0ac337e1a32']",3,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:03.054,Pass,True
,,,,,,,,,,,,,,,,1.8902,,,,,,,,,,,,,8e880771-ffc9-4ea4-82ab-eea9a08ea397,93,,"[56.6, 13.3]",3754188,2,,,,,1.9836402,,Left Foot,,,,"[46.0, 37.5]",,Ground Pass,,26.41969,,Toby Alderweireld,20005.0,,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,8,Tottenham Hotspur,38,['b63f5068-9f68-49e7-b9ba-46c165c6823a'],6,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:06.061,Pass,
,,,,,,,,,,,,,,,,1.268809,,,,,,,,,,,,,278fa6f1-e28e-483c-aa14-3e2a227bb8d1,96,,"[46.5, 39.4]",3754188,2,,,,,1.5056711,,Right Foot,,,,"[48.3, 67.0]",,Ground Pass,,27.658634,,Kyle Walker,3205.0,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,8,Tottenham Hotspur,38,['19e805fa-2fb0-4608-b2f8-ea3f5d87ce6d'],9,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:09.500,Pass,
,,,,,,,,,,,,,,,,1.354652,,,,,,,,,,,,,0d3f628e-cd90-4834-9b16-832af8a9c408,100,,"[48.4, 67.6]",3754188,2,,,,,0.5272223,,Right Foot,,,,"[63.0, 76.1]",,Ground Pass,,16.894081,,Erik Lamela,3585.0,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,8,Tottenham Hotspur,38,"['5cf95321-02e8-4869-9dfb-7bce5872be41', '7922c87e-37fd-4ff4-8699-c27afa61ba87']",11,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:11.827,Pass,True
,,,,,,,,,,,,,,,,1.04058,,,,,,,,,,,,,ff11da9e-d444-4e8d-a707-fd9fc24a7c5b,102,,"[63.0, 76.1]",3754188,2,,,,,-2.2083452,,Left Foot,,,,"[57.0, 68.0]",,Ground Pass,,10.080178,,Kyle Walker,3205.0,,,,,,,1,From Throw In,Erik Lamela,3585.0,Right Wing,8,Tottenham Hotspur,38,['fce78aab-0ff6-45c5-813b-59e3a3fcc558'],13,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:13.181,Pass,
,,,,,,,,,,,,,,,,1.65297,,,,,,,,,,,,,ca9bd01b-ecd6-4b7d-91d3-5c4b314ab535,105,,"[68.1, 68.1]",3754188,2,,,,,-1.5707964,,Right Foot,,,,"[68.1, 54.6]",,Ground Pass,,13.5,,Eric Dier,10956.0,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,8,Tottenham Hotspur,38,['4961c9d9-bf9c-41af-bd35-3de47ba8c8bd'],15,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:15.898,Pass,
,,,,,,,,,,,,,,,,1.499167,,,,,,,,,,,,,3eaad016-c104-4df5-80bc-b8ac01626a99,108,,"[69.6, 53.2]",3754188,2,,,,,-1.6373645,,Right Foot,,,,"[68.2, 32.2]",,Ground Pass,,21.046616,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,,1,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,8,Tottenham Hotspur,38,['50eaaabc-71a8-41e9-b4d3-736766f78916'],18,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:18.367,Pass,
,,,,,,,,,,,,,,,,1.86932,,,,,,,,,,,,,c044c24f-aa52-4e0e-81af-410f7eb3cdab,111,,"[69.0, 29.4]",3754188,2,,,,,-0.92599565,,Left Foot,,,,"[87.5, 4.8]",,Ground Pass,,30.780025,,Ben Davies,3086.0,,,,,,,1,From Throw In,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,8,Tottenham Hotspur,38,['f7c3ab68-7de1-4e7b-bfce-6a1343736041'],20,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:20.362,Pass,
,,,,,,,,,,,,,,,,0.271748,,,,,,,,,,,,,2fb502cc-56bf-43af-a5d8-f942c6e5d063,114,,"[96.7, 4.4]",3754188,2,,,,,1.2068174,,Left Foot,,,,"[99.1, 10.7]",,Ground Pass,,6.7416615,Incomplete,Christian Dannemann Eriksen,3043.0,,,,,,,1,From Throw In,Ben Davies,3086.0,Left Back,8,Tottenham Hotspur,38,"['6d05b1e2-c4b3-4ec0-8a52-21371b6a6c22', 'd774ea75-c17a-4c45-b6e5-ea23d25dad6d']",23,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:23.896,Pass,
,,,,,,,,,,,,,,,,0.290386,,,,,,,,,,,,,a03dc279-ca11-4e2e-af82-723399df3527,123,,"[22.6, 58.2]",3754188,2,,,,,0.059928156,,Right Foot,,,,"[27.6, 58.5]",,Ground Pass,,5.0089917,,Jordy Clasie,16181.0,,,,,,Recovery,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,9,Southampton,25,['aa28d07c-1d6b-4388-951f-3794802de8ce'],26,,,,,,,,,,,,,,,,Southampton,25,00:02:26.899,Pass,
,,,,,,,,,,,,,,,,1.188431,,,,,,,,,,,,,e323f3bd-5ffe-43ec-b317-00a8284b37f8,126,,"[37.7, 58.5]",3754188,2,,,,,0.8547313,,Right Foot,,,,"[51.1, 73.9]",,Ground Pass,,20.413721,,Graziano Pellè,11062.0,,,,,,,1,Regular Play,Jordy Clasie,16181.0,Right Defensive Midfield,9,Southampton,25,['c91c418a-f04f-4101-ab68-1dc14bd1464d'],29,,,,,,,,,,,,,,,,Southampton,25,00:02:29.096,Pass,
,,,,,,,,,,,,,,,,0.78096,,,,,,,,,,,,,4ca9c965-4bb4-4f96-9a91-0a296bd464d6,129,,"[51.1, 73.9]",3754188,2,,,,,-0.39585045,,Right Foot,,,,"[57.8, 71.1]",,Ground Pass,,7.2615423,,Cédric Ricardo Alves Soares,3329.0,,,,,,,1,Regular Play,Graziano Pellè,11062.0,Center Forward,9,Southampton,25,['5956d876-f808-4cf0-9b40-7567e472cd91'],31,,,,,,,,,,,,,,,,Southampton,25,00:02:31.244,Pass,
,,,,,,,,,,,,,,,,0.954635,,,,,,,,,,,,,865c46f6-6657-45ce-80ae-537652d3f5ab,132,,"[74.6, 76.6]",3754188,2,,,,,-1.4989777,,Right Foot,,,,"[75.6, 62.7]",,Ground Pass,,13.935925,,Graziano Pellè,11062.0,,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,9,Southampton,25,['b48ad4e4-53a6-4874-b6c8-ffc50e87a8f3'],35,,,,,,,,,,,,,,,,Southampton,25,00:02:35.662,Pass,
,,,,,,,,,,,,,,,,2.862256,,,,,,,,,,,,,2a8f3a08-b1e5-4e87-94be-00123f29d1f1,135,,"[76.0, 61.8]",3754188,2,,,,,-1.0547326,,Right Foot,,,,"[103.8, 12.8]",,High Pass,,56.336845,,Dušan Tadić,3831.0,,,True,,,,1,Regular Play,Graziano Pellè,11062.0,Center Forward,9,Southampton,25,['5bfd5ffc-48f3-405c-8863-87c628ed4fd4'],38,,,,,,,,,,,,,,,,Southampton,25,00:02:38.285,Pass,
