ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2ef0f124-c69a-4bd1-82f2-0b3cb97a3375,1,,,3754229,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chelsea,33,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 28}, {'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 5594, 'name': 'Branislav Ivanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 12325, 'name': 'Abdul Rahman Baba'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 2956, 'name': 'Bertrand Isidore Traoré'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 14}]}",Chelsea,33,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a9a5efc9-e372-4594-8b84-9fe8c42ee45c,2,,,3754229,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chelsea,33,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3270, 'name': 'Danny Simpson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 7884, 'name': 'Marcin Ryszard Wasilewski'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 27}, {'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 3812, 'name': 'Christian Fuchs'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 28}, {'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 3662, 'name': 'Danny Drinkwater'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 26}, {'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 3312, 'name': 'Demarai Gray'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 22}, {'player': {'id': 10960, 'name': 'Jamie Vardy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Leicester City,22,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,19bf9800-ee3a-46e1-b9eb-a89bbe58772f,3,,,3754229,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chelsea,33,['2e396dcc-0de6-4351-8f25-03fa2708d6ab'],0,,,,,,,,,,,,,,,,,Chelsea,33,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2e396dcc-0de6-4351-8f25-03fa2708d6ab,4,,,3754229,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chelsea,33,['19bf9800-ee3a-46e1-b9eb-a89bbe58772f'],0,,,,,,,,,,,,,,,,,Leicester City,22,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dd65f517-a135-428e-aaae-05e4b0a7547c,2012,,,3754229,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,,,,102,Chelsea,33,['86858655-1670-467c-b89d-0d2c9ed31afb'],0,,,,,,,,,,,,,,,,,Chelsea,33,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,86858655-1670-467c-b89d-0d2c9ed31afb,2013,,,3754229,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,,,,102,Chelsea,33,['dd65f517-a135-428e-aaae-05e4b0a7547c'],0,,,,,,,,,,,,,,,,,Leicester City,22,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.269465,,,,,,,,,,,,f86fb80b-71be-4793-9c21-6b8966617997,5,,"[61.0, 40.1]",3754229,0,,,,,2.0899425,,Right Foot,,,"[60.6, 40.8]",,Ground Pass,,0.8062258,,,,,Eden Hazard,3621.0,,,,,Kick Off,1,From Kick Off,Bertrand Isidore Traoré,2956.0,Center Forward,2,Chelsea,33,['58f0fbfb-3e22-4a14-b25f-da6f3b942caa'],0,,,,,,,,,,,,,,,,,Chelsea,33,00:00:00.236,Pass,
,,,,,,,,,,,,,,,,,,0.624213,,,,,,,,,,,,10158635-e59d-4245-bcad-6c6fed3599f2,7,,"[60.2, 40.4]",3754229,0,,,,,2.3737366,,Left Foot,,,"[57.3, 43.2]",,Ground Pass,,4.031129,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Kick Off,Eden Hazard,3621.0,Center Attacking Midfield,2,Chelsea,33,['4021d59e-f7a7-4595-a26e-30cb4ffe911b'],0,,,,,,,,,,,,,,,,,Chelsea,33,00:00:00.505,Pass,
,,,,,,,,,,,,,,,,,,1.488991,,,,,,,,,,,,de7d1ea2-1663-42c1-9acc-826aeb0005de,11,,"[62.1, 56.9]",3754229,0,,,,,1.2572874,,Right Foot,,,"[69.2, 78.8]",,Ground Pass,,23.022163,,,,,César Azpilicueta Tanco,3957.0,,,,,,1,From Kick Off,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,2,Chelsea,33,['096a55bc-39e2-4b86-a3a3-4209adccd498'],3,,,,,,,,,,,,,,,,,Chelsea,33,00:00:03.692,Pass,
,,,,,,,,,,,,,,,,,,0.890552,,,,,,,,,,,,efe87b86-b441-4edb-bafa-45d97128f02c,14,,"[70.2, 78.5]",3754229,0,,,,,-2.7291822,,Right Foot,,,"[63.8, 75.7]",,Ground Pass,,6.9856997,,,,,Willian Borges da Silva,3472.0,,,,,,1,From Kick Off,César Azpilicueta Tanco,3957.0,Right Back,2,Chelsea,33,['fb29e822-8e72-42a1-bcba-a7f794df69c0'],5,,,,,,,,,,,,,,,,,Chelsea,33,00:00:05.933,Pass,
,,,,,,,,,,,,,,,,,,0.812847,,,,,,,,,,,,1841524c-45c8-4269-85a7-d51d51d2423d,16,,"[63.8, 75.7]",3754229,0,,,,,1.5707964,,Left Foot,,,"[63.8, 78.9]",,Ground Pass,,3.2,,,,,César Azpilicueta Tanco,3957.0,,,,,,1,From Kick Off,Willian Borges da Silva,3472.0,Right Wing,2,Chelsea,33,['b7e6651f-d2e8-4e6e-8b97-be93521f7ff3'],6,,,,,,,,,,,,,,,,,Chelsea,33,00:00:06.824,Pass,
,,,,,,,,,,,,,,,,,,1.216206,,,,,,,,,,,,c6c514db-14d2-491b-8a67-0b980bded171,19,,"[56.7, 79.1]",3754229,0,,,,,-1.8797271,,Right Foot,,,"[50.7, 60.3]",,Ground Pass,,19.734234,,,,,Gary Cahill,3645.0,,,,,,1,From Kick Off,César Azpilicueta Tanco,3957.0,Right Back,2,Chelsea,33,['3edf5fb3-cfe2-4a33-a92c-83c379de3067'],8,,,,,,,,,,,,,,,,,Chelsea,33,00:00:08.699,Pass,
,,,,,,,,,,,,,,,,,,1.169233,,,,,,,,,,,,7e25c486-c9ee-48d7-bbb6-0fafedd2d8d7,24,,"[61.9, 25.8]",3754229,0,,,,,-1.1292039,,Left Foot,,,"[72.3, 3.8]",,Ground Pass,,24.334337,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Kick Off,Gary Cahill,3645.0,Right Center Back,2,Chelsea,33,"['3c5f9ea5-cf60-4d18-902a-1894ae518d9a', '9ef513ee-09eb-45ab-917e-39db9558a052']",17,,,,,,,,,,,,,,,,,Chelsea,33,00:00:17.431,Pass,True
,,,,,,,,,,,,,,,,,,1.265286,,,,,,,,,,,,6cf23fe8-8835-4d1c-9f3a-e49216656cf3,27,,"[70.2, 4.9]",3754229,0,,,,,3.1149323,,Right Foot,,,"[62.7, 5.1]",,Ground Pass,,7.502666,,,,,Abdul Rahman Baba,12325.0,,,,,,1,From Kick Off,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,2,Chelsea,33,['707f0331-7e53-4cc5-a4ca-43b56a02c962'],19,,,,,,,,,,,,,,,,,Chelsea,33,00:00:19.758,Pass,
,,,,,,,,,,,,,,,,,,1.180647,,,,,,,,,,,,90ee1a6a-a705-41e5-9df3-817a931e114b,31,,"[60.4, 4.5]",3754229,0,,,,,2.3302636,,Left Foot,,,"[43.5, 22.3]",,Ground Pass,,24.544857,,,,,Branislav Ivanović,5594.0,,,,,,1,From Kick Off,Abdul Rahman Baba,12325.0,Left Back,2,Chelsea,33,['1e1e26b0-e4c1-4923-b7ed-1919dfb25712'],21,,,,,,,,,,,,,,,,,Chelsea,33,00:00:21.792,Pass,
,,,,,,,,,,,,,,,,,,1.585416,,,,,,,,,,,,8a748393-2c81-4108-9554-894fd347ca36,34,,"[41.4, 25.8]",3754229,0,,,,,1.8017291,,Right Foot,,,"[33.1, 61.1]",,Ground Pass,,36.262653,,,,,Gary Cahill,3645.0,,,,,,1,From Kick Off,Branislav Ivanović,5594.0,Left Center Back,2,Chelsea,33,['a4a27aea-bd53-4f12-9f64-2d423c8e842c'],24,,,,,,,,,,,,,,,,,Chelsea,33,00:00:24.393,Pass,
,,,,,,,,,,,,,,,,,,1.382386,,,,,,,,,,,,22b89af4-b40c-406b-b645-65a927844ef8,37,,"[39.0, 63.9]",3754229,0,,,,,1.3625904,,Left Foot,,,"[42.0, 78.1]",,Ground Pass,,14.513442,,,,,César Azpilicueta Tanco,3957.0,,,,,,1,From Kick Off,Gary Cahill,3645.0,Right Center Back,2,Chelsea,33,['ffeb3b8f-daa7-4c88-a3d7-85003b2dc950'],30,,,,,,,,,,,,,,,,,Chelsea,33,00:00:30.446,Pass,
,,,,,,,,,,,,,,,,,,1.528458,,,,,,,,,,,,f5679c27-a227-4e28-b561-a3e97a59502d,40,,"[42.2, 77.7]",3754229,0,,,,,-0.16248912,,Right Foot,,,"[72.7, 72.7]",,Ground Pass,,30.90712,,,,,Bertrand Isidore Traoré,2956.0,,,,,,1,From Kick Off,César Azpilicueta Tanco,3957.0,Right Back,2,Chelsea,33,['ce23b9c5-eb06-407d-a5dc-679729d5a064'],33,,,,,,,,,,,,,,,,,Chelsea,33,00:00:33.059,Pass,
,,,,,,,,,,,,,,,,,,0.722503,,,,,,,,,,,,c30fff8f-946e-4121-913a-240ae8d100cd,43,,"[72.7, 72.7]",3754229,0,,,,,2.6656506,,Left Foot,,,"[63.0, 77.7]",,Ground Pass,,10.912836,,,,,Willian Borges da Silva,3472.0,,,,,,1,From Kick Off,Bertrand Isidore Traoré,2956.0,Center Forward,2,Chelsea,33,['f83ceb18-c81f-4911-930b-9af5cc0e7e40'],34,,,,,,,,,,,,,,,,,Chelsea,33,00:00:34.627,Pass,
,,,,,,,,,,,,,,,,,,0.543333,,,,,,,,,,,,a182c4e1-4a3c-4263-812e-06c092e55a79,47,,"[63.6, 77.2]",3754229,0,,,,,0.31779802,,Right Foot,,,"[71.2, 79.7]",,Ground Pass,,8.000625,,,,,Bertrand Isidore Traoré,2956.0,,,,,,1,From Kick Off,Willian Borges da Silva,3472.0,Right Wing,2,Chelsea,33,['082dc4fb-6645-46a1-b2e7-eaef8e8e9686'],37,,,,,,,,,,,,,,,,,Chelsea,33,00:00:37.592,Pass,
,,,,,,,,,,,,,,,,,,1.574127,,,,,,,,,,,,124a167b-7f97-4387-b353-986e51e213a3,50,,"[71.2, 79.7]",3754229,0,,,,,-2.9954343,,Left Foot,,,"[51.5, 76.8]",,Ground Pass,,19.912308,,,,,César Azpilicueta Tanco,3957.0,,,,,,1,From Kick Off,Bertrand Isidore Traoré,2956.0,Center Forward,2,Chelsea,33,['98f09994-45b7-4fc2-8507-bd7439b99372'],38,,,,,,,,,,,,,,,,,Chelsea,33,00:00:38.163,Pass,
,,,,,,,,,,,,,,,,,,2.474751,,,,,,,,,,,,30f2e7c8-c444-421b-8d88-394c73a6a64b,53,,"[52.8, 75.3]",3754229,0,,,,,-1.8310304,,Right Foot,,,"[39.3, 24.6]",,High Pass,,52.46656,,,,,Branislav Ivanović,5594.0,,True,,,,1,From Kick Off,César Azpilicueta Tanco,3957.0,Right Back,2,Chelsea,33,['f7af0b3c-77a3-41d0-baad-61f54bae72c1'],41,,,,,,,,,,,,,,,,,Chelsea,33,00:00:41.897,Pass,
