50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,5.266501,,,,,,,,,,,,,3ae036c9-a1d6-4a28-8f22-c59419c5846f,2105,,"[16.1, 36.7]",3754274,59,,,,-0.5234219,,Right Foot,,,"[76.4, 1.9]",,High Pass,,69.62133,,,Out,,José Luis Sanmartín Mato,3265.0,,,,,,Recovery,2,Regular Play,Dionatan do Nascimento Teixeira,128703.0,Left Center Back,125,AFC Bournemouth,28,['88046294-7e5e-4d35-ba37-0a312b1c498d'],48,,,,,,,,,,,,,,,,,Stoke City,30,00:14:48.884,Pass,
,,,,,,,,,,,,,,,,,1.059605,,,,,,,,,,,,,51b75126-816d-459f-bb01-4491e48d35f0,2107,,"[41.8, 80.0]",3754274,59,,,,-0.95779896,,,,,"[50.1, 68.2]",,Low Pass,,14.426711,,,,,Andrew Surman,3344.0,,,,,,Throw-in,2,From Throw In,Simon Francis,3608.0,Right Center Back,126,AFC Bournemouth,28,['bc8aa9a8-9207-46e2-a5f2-5ed2388b9904'],56,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:56.411,Pass,
,,,,,,,,,,,,,,,,,0.942626,,,,,,,,,,,,,3590432a-013a-404c-8ff7-2db8241bb97f,2110,,"[48.4, 67.1]",3754274,59,,,,2.4537103,,Left Foot,,,"[38.3, 75.4]",,Ground Pass,,13.072873,,,,,Simon Francis,3608.0,,,,,,,2,From Throw In,Andrew Surman,3344.0,Right Center Midfield,126,AFC Bournemouth,28,['7675aaf0-a64c-4937-a476-d74b5f916845'],58,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:58.179,Pass,
,,,,,,,,,,,,,,,,,2.665615,,,,,,,,,,,,,f717986c-03e1-40cc-9aec-6771379c9ab4,2113,,"[35.8, 71.4]",3754274,60,,,,-1.5933335,,Left Foot,,,"[34.7, 22.6]",,Low Pass,,48.812397,,,,,Steve Cook,3341.0,,,True,,,,2,From Throw In,Simon Francis,3608.0,Right Center Back,126,AFC Bournemouth,28,['c6f584b5-f6c4-4eb8-82f9-69cc348bcb81'],0,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:00.134,Pass,
,,,,,,,,,,,,,,,,,1.457427,,,,,,,,,,,,,a3bc8512-1491-4ac4-9873-971ba955f4c4,2116,,"[40.9, 19.0]",3754274,60,,,,-0.6017212,,Right Foot,,,"[55.9, 8.7]",,Ground Pass,,18.195879,,,,,Harry Arter,3304.0,,,,,,,2,From Throw In,Steve Cook,3341.0,Left Center Back,126,AFC Bournemouth,28,['d03dd7de-c3d4-4c11-8de7-da51f33190e2'],4,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:04.355,Pass,
,,,,,,,,,,,,,,,,,0.947608,,,,,,,,,,,,,393901aa-1146-4733-97ec-909a2431c285,2119,,"[56.1, 8.5]",3754274,60,,,,0.8488965,,Left Foot,,,"[64.2, 17.7]",,Ground Pass,,12.25765,,,,,Junior Stanislas,3463.0,,,,,,,2,From Throw In,Harry Arter,3304.0,Left Center Midfield,126,AFC Bournemouth,28,['09acb9dc-0b60-4a01-801e-38c5678ee056'],6,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:06.487,Pass,
,,,,,,,,,,,,,,,,,1.440708,,,,,,,,,,,,,92a00d66-9eb0-4f0f-960d-70e2e90eb1b6,2122,,"[64.4, 17.5]",3754274,60,,,,-1.549217,,Right Foot,,,"[64.7, 3.6]",,Ground Pass,,13.903237,,,,,Harry Arter,3304.0,,,,,,,2,From Throw In,Junior Stanislas,3463.0,Left Midfield,126,AFC Bournemouth,28,['f33e91ff-2b26-42d7-b0b9-9a6fae76540d'],8,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:08.621,Pass,
,,,,,,,,,,,,,,,,,1.193628,,,,,,,,,,,,,61506b6f-f6bd-4c55-8b67-e1f74306076c,2125,,"[77.1, 3.6]",3754274,60,,,,0.047810428,,Left Foot,,,"[98.0, 4.6]",,Ground Pass,,20.92391,,,,,Matt Ritchie,3049.0,,,,,,,2,From Throw In,Harry Arter,3304.0,Left Center Midfield,126,AFC Bournemouth,28,['790fb9d1-e6a1-4481-8164-f3c5e1781599'],13,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:13.230,Pass,
,,,,,,,,,,,,,,,,,2.045327,,,,,,,,,,,,,90ae5ec2-2bf0-43f5-b48c-d52c11f7fae5,2128,,"[96.3, 2.5]",3754274,60,,,,0.37965676,,Left Foot,,,"[116.6, 10.6]",,Ground Pass,,21.85635,,,,,Charlie Daniels,3345.0,,,,,,,2,From Throw In,Matt Ritchie,3049.0,Right Midfield,126,AFC Bournemouth,28,['ee8b0f7e-ba68-4c2d-ba21-311922460b8e'],16,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:16.697,Pass,
,,,,,,,,,,,,,,,,,0.2594,,,,,,,,,,,,,7e4ba707-85aa-4ce9-85d9-f065f4e0d7b3,2130,,"[115.6, 11.5]",3754274,60,,,,1.4949925,,Left Foot,,,"[116.2, 19.4]",,Low Pass,,7.922752,,,Incomplete,,Joshua King,3346.0,,,,,,,2,From Throw In,Charlie Daniels,3345.0,Left Back,126,AFC Bournemouth,28,"['55c9255e-5f9c-4a51-b8eb-add4f41f9140', '60e75292-4c4e-4482-92f4-8e6275bcf816']",18,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:18.742,Pass,
,,,,,,,,,,,,,,,,,1.235273,,,,,,,,,,,,,073b0fb4-9b25-4411-8521-59588dc2cf6e,2133,,"[120.0, 0.1]",3754274,60,,,,1.762298,,Right Foot,,,"[114.3, 29.5]",,High Pass,True,29.947454,,,Incomplete,,Joshua King,3346.0,,,,Inswinging,,Corner,2,From Corner,Junior Stanislas,3463.0,Left Midfield,127,AFC Bournemouth,28,"['1c75c74b-cb28-461f-9c20-0f571a6bb678', '74d22ab0-5f08-44b4-8ab0-974e0b8ea665']",42,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:42.240,Pass,
,,,,,,,,,,,,,,,,,4.346584,,,,,,,,,,,,,6bfe4fa0-ba21-4378-a613-1be228788e58,2140,,"[7.0, 44.1]",3754274,61,True,,,-0.24534456,,Right Foot,,,"[71.3, 28.0]",,High Pass,,66.28499,,,Incomplete,,José Luis Sanmartín Mato,3265.0,,,,,,Goal Kick,2,From Goal Kick,Jack Butland,3537.0,Goalkeeper,128,Stoke City,30,"['1e1240b2-1f1e-4416-9c94-f0b187eae407', '918875d8-11a9-48b6-b3d8-bfb882eb2c9d']",11,,,,,,,,,,,,,,,,,Stoke City,30,00:16:11.526,Pass,
,,,,,,,,,,,,,,,,,1.571559,,,,,,,,,,,,,6fc3c303-8648-4774-b114-50f88f6eb05a,2144,,"[57.0, 48.9]",3754274,61,,,,0.43262795,,Left Foot,,,"[85.8, 62.2]",,High Pass,,31.722704,,,Incomplete,,Benik Afobe,3278.0,,,,,,,2,Regular Play,Harry Arter,3304.0,Left Center Midfield,129,AFC Bournemouth,28,"['4665d482-5172-483a-a21e-b92c8507b2f3', 'a227b3b2-ec3a-4901-bdb3-7a5420bd7aed', 'b767c27c-47af-411a-ad94-72d6f362de77']",17,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:16:17.182,Pass,True
,,,,,,,,,,,,,,,,,1.682574,,,,,,,,,,,,,77edcc47-f719-4d17-bf77-9d074c2470ed,2149,,"[11.0, 24.6]",3754274,61,,,,-1.7531732,,Left Foot,,,"[6.5, 0.2]",,High Pass,,24.81149,,,Out,,,,,,,,,,2,Regular Play,Dionatan do Nascimento Teixeira,128703.0,Left Center Back,129,AFC Bournemouth,28,['281e8fd6-6aa9-4082-bcb4-1656d0ea708b'],21,,,,,,,,,,,,,,,,,Stoke City,30,00:16:21.426,Pass,True
,,,,,,,,,,,,,,,,,1.030945,,,,,,,,,,,,,0700c245-23da-4726-bad9-cf9903919a85,2150,,"[107.2, 80.0]",3754274,61,,,,-1.929567,,,,,"[102.7, 68.0]",,Low Pass,,12.816006,,,,,Matt Ritchie,3049.0,,,,,,Throw-in,2,From Throw In,Adam Smith,6409.0,Right Back,130,AFC Bournemouth,28,['8f44119a-f609-4df0-8e4b-b5c2e6ee9f24'],32,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:16:32.611,Pass,
,,,,,,,,,,,,,,,,,2.031708,,,,,,,,,,,,,881534d4-2505-4774-8bbc-f81e47635914,2153,,"[101.4, 68.6]",3754274,61,,,,-1.9160573,,Left Foot,,,"[84.1, 20.5]",,High Pass,,51.116535,,,Incomplete,,Charlie Daniels,3345.0,,,True,,,,2,From Throw In,Matt Ritchie,3049.0,Right Midfield,130,AFC Bournemouth,28,"['6ae93f98-8752-4bad-a6d3-245e2d53b14e', '7c7e0c37-39a8-488c-8d2a-6245d765cf82']",38,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:16:38.272,Pass,
,,,,,,,,,,,,,,,,,1.678724,,,,,,,,,,,,,7c7e0c37-39a8-488c-8d2a-6245d765cf82,2155,,"[36.0, 59.6]",3754274,61,,,,-1.5188949,,Right Foot,,,"[36.8, 44.2]",,Low Pass,,15.420765,,,Incomplete,,Ibrahim Afellay,4891.0,,,,,,Interception,2,From Throw In,Xherdan Shaqiri,3533.0,Right Wing,130,AFC Bournemouth,28,"['865597d4-3271-4309-aa25-7b03cc258e91', '881534d4-2505-4774-8bbc-f81e47635914', 'd4d3de72-baea-4416-920c-08f1468d51f0']",40,,,,,,,,,,,,,,,,,Stoke City,30,00:16:40.303,Pass,
,,,,,,,,,,,,,,,,,2.232252,,,,,,,,,,,,,d4d3de72-baea-4416-920c-08f1468d51f0,2157,,"[83.3, 35.9]",3754274,61,,,,-1.4504135,,Right Foot,,,"[84.8, 23.5]",,Ground Pass,,12.4903965,,,,,Harry Arter,3304.0,,,,,,Interception,2,From Throw In,Andrew Surman,3344.0,Right Center Midfield,130,AFC Bournemouth,28,"['3e2fe326-a219-48f6-843f-73a648c8d21a', '7c7e0c37-39a8-488c-8d2a-6245d765cf82']",41,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:16:41.982,Pass,
,,,,,,,,,,,,,,,,,0.944573,,,,,,,,,,,,,78c8e007-656b-48a3-b05d-25d17d1729ca,2159,,"[86.3, 23.7]",3754274,61,,,,-0.111777045,,Left Foot,,,"[96.1, 22.6]",,Ground Pass,,9.861542,,,Incomplete,,Joshua King,3346.0,,,,,,,2,From Throw In,Harry Arter,3304.0,Left Center Midfield,130,AFC Bournemouth,28,"['57c18158-db49-40b3-b439-c4aee0d330c9', 'fd2dadba-7506-462c-97b4-2d14661384ea']",44,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:16:44.214,Pass,
,,,,,,,,,,,,,,,,,1.751913,,,,,,,,,,,,,b794d503-a8fd-4fa6-9d02-bb594e8f0449,2163,,"[28.5, 73.3]",3754274,61,,,,-0.1513167,,Right Foot,,,"[56.7, 69.0]",,High Pass,,28.525953,,,,,Xherdan Shaqiri,3533.0,,,,,,,2,From Throw In,Mame Biram Diouf,3603.0,Right Back,130,AFC Bournemouth,28,['235fc297-b18a-46b7-98c4-b234d324ea3f'],47,,,,,,,,,,,,,,,,,Stoke City,30,00:16:47.194,Pass,
,,,,,,,,,,,,,,,,,1.089688,,,,,,,,,,,,,d64066d9-9236-41dd-96f2-83e702470a42,2170,,"[2.8, 8.1]",3754274,61,,,,-1.0776007,,Left Foot,,,"[7.1, 0.1]",,High Pass,,9.0824,,,Out,,,,,,,,,,2,From Throw In,Steve Cook,3341.0,Left Center Back,130,AFC Bournemouth,28,['999a8c48-99a3-4259-a130-b498aff1a3bc'],58,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:16:58.292,Pass,True
,,,,,,,,,,,,,,,,,1.485275,,,,,,,,,,,,,d1f28b25-327c-4358-b253-018658597ca6,2171,,"[105.9, 80.0]",3754274,62,,,,-0.89512515,,,,,"[116.4, 66.9]",,High Pass,,16.788687,,,,,José Luis Sanmartín Mato,3265.0,,,,,,Throw-in,2,From Throw In,Mame Biram Diouf,3603.0,Right Back,131,Stoke City,30,['d20a1e7f-fccf-4420-b3b8-959752bac4c5'],22,,,,,,,,,,,,,,,,,Stoke City,30,00:17:22.944,Pass,
,,,,,,,,,,,,,,,,,2.575088,,,,,,,,,,,,,f2485c64-ad3a-4286-85ea-0ecacd030b6a,2178,,"[69.6, 61.1]",3754274,62,,,,0.5988183,,Right Foot,,,"[92.9, 77.0]",,High Pass,,28.208155,,,Incomplete,,Xherdan Shaqiri,3533.0,,,,,,Recovery,2,From Throw In,Glenn Whelan,9625.0,Right Defensive Midfield,131,Stoke City,30,"['05478bac-e6d1-4f53-a00c-1881363d8bb0', '85f1de16-f79a-4e70-b5bb-52cca293d7ca', '94cfafab-8008-4f82-ad88-7023412466b8']",30,,,,,,,,,,,,,,,,,Stoke City,30,00:17:30.671,Pass,True
,,,,,,,,,,,,,,,,,3.736317,,,,,,,,,,,,,0c2d26a9-ff1e-4283-8a1c-d3fabc7d9b19,2182,,"[52.0, 20.9]",3754274,62,,,,0.34804615,,Left Foot,,,"[107.4, 41.0]",,High Pass,,58.933605,,,Incomplete,,Benik Afobe,3278.0,,,,,,,2,From Throw In,Charlie Daniels,3345.0,Left Back,131,Stoke City,30,"['e085a8dd-828b-461b-acb2-47c9c5b8e1fd', 'e1250aae-1218-42be-b92c-8ac7f67de80d']",42,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:17:42.352,Pass,
,,,,,,,,,,,,,,,,,2.005592,,,,,,,,,,,,,665d8509-83f1-4e20-8247-34d52e4f422c,2185,,"[11.0, 42.9]",3754274,62,True,,,-0.02046498,,Keeper Arm,,,"[79.4, 41.5]",,Ground Pass,,68.41433,,,,,Philipp Wollscheid,40121.0,,,,,,,2,From Throw In,Jack Butland,3537.0,Goalkeeper,131,Stoke City,30,['d6762aa0-467e-4f71-b13c-d6b90fa9b6f9'],48,,,,,,,,,,,,,,,,,Stoke City,30,00:17:48.987,Pass,
,,,,,,,,,,,,,,,,,2.107022,,,,,,,,,,,,,4871b43b-5e9a-4e0f-a91a-f42a572e54eb,2187,,"[79.4, 40.0]",3754274,62,True,,,-1.6229578,,Right Foot,,,"[78.1, 15.1]",,Ground Pass,,24.933912,,,,,Ibrahim Afellay,4891.0,,,,,,,2,From Throw In,Philipp Wollscheid,40121.0,Right Center Back,131,Stoke City,30,['a6371258-1d89-411a-88c1-0445f919b0e7'],51,,,,,,,,,,,,,,,,,Stoke City,30,00:17:51.103,Pass,
,,,,,,,,,,,,,,,,,1.226506,,,,,,,,,,,,,e27c49c4-4991-42b8-920a-69598fb9d539,2189,,"[73.2, 16.2]",3754274,62,,,,1.8708112,,Right Foot,,,"[68.9, 30.1]",,Ground Pass,,14.549914,,,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,,2,From Throw In,Ibrahim Afellay,4891.0,Center Attacking Midfield,131,Stoke City,30,['e331e637-1dd7-43d8-b68c-6aedec337b02'],58,,,,,,,,,,,,,,,,,Stoke City,30,00:17:58.154,Pass,
,,,,,,,,,,,,,,,,,1.00333,,,,,,,,,,,,,24b6265f-676a-42ff-b840-8bc8edd975f0,2192,,"[72.8, 30.3]",3754274,63,,,,2.8345468,,Right Foot,,,"[64.6, 32.9]",,Ground Pass,,8.602325,,,,,Glenn Whelan,9625.0,,,,,,,2,From Throw In,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,131,Stoke City,30,['4e1134e5-593f-4bf3-94bb-6f6409f76c71'],3,,,,,,,,,,,,,,,,,Stoke City,30,00:18:03.936,Pass,
,,,,,,,,,,,,,,,,,2.01265,,,,,,,,,,,,,bdf9091d-ad1e-4679-bef0-f87250a3fb55,2196,,"[65.9, 38.2]",3754274,63,,,,1.7059671,,Right Foot,,,"[60.8, 75.7]",,Low Pass,,37.84521,,,,,Mame Biram Diouf,3603.0,,,,,,,2,From Throw In,Glenn Whelan,9625.0,Right Defensive Midfield,131,Stoke City,30,"['448d07bd-0bb9-4665-84eb-a9f4fc9d6c54', 'e25e0b3b-62e0-4163-91b1-66693b00d74c']",6,,,,,,,,,,,,,,,,,Stoke City,30,00:18:06.419,Pass,True
,,,,,,,,,,,,,,,,,1.023018,,,,,,,,,,,,,3fb8d7fd-3922-4781-9b32-a0150e2b8b42,2199,,"[65.5, 77.4]",3754274,63,,,,0.07067853,,Left Foot,,,"[76.8, 78.2]",,Ground Pass,,11.328283,,,,,Xherdan Shaqiri,3533.0,,,,,,,2,From Throw In,Mame Biram Diouf,3603.0,Right Back,131,Stoke City,30,['d3384d52-aeed-462b-92c7-f0bc8da52108'],9,,,,,,,,,,,,,,,,,Stoke City,30,00:18:09.550,Pass,
,,,,,,,,,,,,,,,,,1.188574,,,,,,,,,,,,,fc9f49ab-359d-4ae3-a99c-9c9c8bee8a3b,2203,,"[78.8, 77.8]",3754274,63,,,,-1.3667784,,Left Foot,,,"[80.0, 72.0]",,Ground Pass,,5.9228373,,,,,José Luis Sanmartín Mato,3265.0,,,,,,,2,From Throw In,Xherdan Shaqiri,3533.0,Right Wing,131,Stoke City,30,"['36412015-6a63-4b02-9256-51e94a2d0a92', 'a198ff84-ba9d-4cba-b3dc-abba1ba74b86']",10,,,,,,,,,,,,,,,,,Stoke City,30,00:18:10.659,Pass,True
,,,,,,,,,,,,,,,,,1.268168,,,,,,,,,,,,,5446406d-90fc-4e41-8cc1-4067aee713c0,2206,,"[79.8, 72.5]",3754274,63,,,,3.0077817,,Right Foot,,,"[64.2, 74.6]",,Ground Pass,,15.740711,,,,,Mame Biram Diouf,3603.0,,,,,,,2,From Throw In,José Luis Sanmartín Mato,3265.0,Center Forward,131,Stoke City,30,"['0d108e19-8e56-427a-9078-af5a5b34c2a8', 'a050b31a-cb11-42f6-b558-e419ec5cec09']",11,,,,,,,,,,,,,,,,,Stoke City,30,00:18:11.847,Pass,True
,,,,,,,,,,,,,,,,,1.077144,,,,,,,,,,,,,e535f962-ccb4-46bd-af5f-143cb6e72525,2209,,"[64.2, 74.6]",3754274,63,,,,0.47569522,,Right Foot,,,"[70.8, 78.0]",,Ground Pass,,7.4242845,,,,,Xherdan Shaqiri,3533.0,,,,,,,2,From Throw In,Mame Biram Diouf,3603.0,Right Back,131,Stoke City,30,['76c23670-8d78-4268-b488-211db5e0f69f'],13,,,,,,,,,,,,,,,,,Stoke City,30,00:18:13.805,Pass,
,,,,,,,,,,,,,,,,,0.49527,,,,,,,,,,,,,802f9916-197b-4779-aa1c-23592e54c1a5,2217,,"[81.1, 78.7]",3754274,63,,,,-2.346849,,Left Foot,,,"[75.8, 73.3]",,Ground Pass,,7.566373,,,,,José Luis Sanmartín Mato,3265.0,,,,,,,2,From Throw In,Xherdan Shaqiri,3533.0,Right Wing,131,Stoke City,30,['8c40b6a4-b175-41f0-a7e2-a480383d4a5f'],19,,,,,,,,,,,,,,,,,Stoke City,30,00:18:19.594,Pass,
,,,,,,,,,,,,,,,,,1.329689,,,,,,,,,,,,,1513db82-81c8-4df9-9059-3e5259505870,2221,,"[76.8, 73.3]",3754274,63,,,,2.9849908,,Right Foot,,,"[57.8, 76.3]",,Low Pass,,19.235384,,,,,Mame Biram Diouf,3603.0,,,,,,,2,From Throw In,José Luis Sanmartín Mato,3265.0,Center Forward,131,Stoke City,30,"['9f00d87e-cc44-484d-8d46-4dc5cd700270', 'b54f1c28-7fde-4bd1-a8c9-30aeedf84859']",20,,,,,,,,,,,,,,,,,Stoke City,30,00:18:20.213,Pass,True
,,,,,,,,,,,,,,,,,1.202077,,,,,,,,,,,,,b2d221ee-5f1f-4f17-8792-e437076cf5c7,2224,,"[57.8, 76.3]",3754274,63,,,,-1.0169419,,Right Foot,,,"[67.2, 61.1]",,Ground Pass,,17.871765,,,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,,2,From Throw In,Mame Biram Diouf,3603.0,Right Back,131,Stoke City,30,['7d9a2b64-c69b-4ca8-9b85-6502b1d9859f'],22,,,,,,,,,,,,,,,,,Stoke City,30,00:18:22.868,Pass,
,,,,,,,,,,,,,,,,,0.6098,,,,,,,,,,,,,407b8036-3823-4a03-a3f3-3695c42d88b2,2227,,"[67.4, 63.9]",3754274,63,,,,-0.06807646,,Left Foot,,,"[76.2, 63.3]",,Ground Pass,,8.820431,,,,,José Luis Sanmartín Mato,3265.0,,,,,,,2,From Throw In,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,131,Stoke City,30,['b94ed908-4ecf-4548-87a0-c086d257ad6d'],26,,,,,,,,,,,,,,,,,Stoke City,30,00:18:26.891,Pass,
,,,,,,,,,,,,,,,,,4.34317,,,,,,,,,,,,,80a94206-d691-4b02-89b3-ac55bb8a0d92,2233,,"[77.3, 62.8]",3754274,63,,,,0.05694549,,Left Foot,,,"[119.4, 65.2]",,Ground Pass,,42.168354,True,,Incomplete,,Xherdan Shaqiri,3533.0,,,,,,Free Kick,2,From Free Kick,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,132,Stoke City,30,"['a2b64f85-236a-4454-845f-d9de71af0b9b', 'f6adf2cb-1f43-40bb-88da-3bc65459816d']",40,,,,,,,,,,,,,,,,,Stoke City,30,00:18:40.783,Pass,
,,,,,,,,,,,,,,,,,2.538009,,,,,,,,,,,,,eb72eaa9-7afd-4c0d-ac30-2970235f33a1,2236,,"[2.6, 16.4]",3754274,63,True,,,0.22740234,,Right Foot,,,"[26.8, 22.0]",,Ground Pass,,24.839485,,,,,Andrew Surman,3344.0,,,,,,,2,Regular Play,Artur Boruc,20074.0,Goalkeeper,133,AFC Bournemouth,28,['56dff064-2d91-4bc6-97e0-685d3e757fcd'],49,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:18:49.136,Pass,
,,,,,,,,,,,,,,,,,1.073045,,,,,,,,,,,,,7f052dd4-5e55-4ea6-a6a1-0cfaa1f494c5,2238,,"[42.6, 45.3]",3754274,63,,,,0.7055682,,Left Foot,,,"[56.1, 56.8]",,Ground Pass,,17.734148,,,,,Matt Ritchie,3049.0,,,,,,,2,Regular Play,Andrew Surman,3344.0,Right Center Midfield,133,AFC Bournemouth,28,['2781552b-9be7-497f-b5b2-fba3d16b0f36'],56,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:18:56.384,Pass,
,,,,,,,,,,,,,,,,,1.305364,,,,,,,,,,,,,7d69f64c-cc8e-444b-a6af-7d83ef1419d2,2241,,"[56.1, 56.4]",3754274,63,,,,2.1090972,,Right Foot,,,"[47.8, 70.3]",,Low Pass,,16.189503,,,,,Simon Francis,3608.0,,,,,,,2,Regular Play,Matt Ritchie,3049.0,Right Midfield,133,AFC Bournemouth,28,"['0e0ebc65-6c32-43ca-9cf0-9efb99541324', 'e01442c9-4b31-4a27-aff2-9a6061cb54f1']",57,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:18:57.457,Pass,True
,,,,,,,,,,,,,,,,,2.383003,,,,,,,,,,,,,34ec48db-0bd7-43c9-8e23-b7cdaf49a5a4,2245,,"[42.8, 59.4]",3754274,64,,,,-2.6391714,,Right Foot,,,"[15.5, 44.4]",,Ground Pass,,31.149479,,,,,Artur Boruc,20074.0,,,,,,,2,Regular Play,Simon Francis,3608.0,Right Center Back,133,AFC Bournemouth,28,"['d459a8eb-3cd2-45f2-9acb-ca8b2dfa2346', 'd7d3eb34-34a6-48a0-83f1-04242b04540c']",1,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:19:01.228,Pass,True
,,,,,,,,,,,,,,,,,1.677286,,,,,,,,,,,,,a58e122a-8f03-448a-af6e-86384c8e29c7,2248,,"[22.2, 46.6]",3754274,64,,,,0.883495,,Left Foot,,,"[36.4, 63.9]",,Ground Pass,,22.381466,,,,,Simon Francis,3608.0,,,,,,,2,Regular Play,Artur Boruc,20074.0,Goalkeeper,133,AFC Bournemouth,28,['6f0703c5-0489-49b3-ae99-582c8b154ed2'],6,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:19:06.711,Pass,
,,,,,,,,,,,,,,,,,1.080555,,,,,,,,,,,,,05cce198-df33-4dd9-aaee-ab8f45402191,2251,,"[65.3, 61.8]",3754274,64,,,,-0.8679686,,Right Foot,,,"[78.6, 46.1]",,Ground Pass,,20.5762,,,Incomplete,,Junior Stanislas,3463.0,,,,,,,2,Regular Play,Simon Francis,3608.0,Right Center Back,133,AFC Bournemouth,28,"['27aaed5a-9927-4b9e-85aa-ccff5a7bf529', '69ebe741-672f-460d-8628-f80bebd328ad']",13,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:19:13.567,Pass,
,,,,,,,,,,,,,,,,,2.265482,,,,,,,,,,,,,69ebe741-672f-460d-8628-f80bebd328ad,2253,,"[41.5, 34.0]",3754274,64,,,,-0.7853982,,Left Foot,,,"[51.4, 24.1]",,Low Pass,,14.000714,,,,,Glenn Whelan,9625.0,,,,,,Interception,2,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,133,AFC Bournemouth,28,"['05cce198-df33-4dd9-aaee-ab8f45402191', 'f65eb7d4-74cd-4bb8-bd35-f3fe3d9a4549']",14,,,,,,,,,,,,,,,,,Stoke City,30,00:19:14.647,Pass,
,,,,,,,,,,,,,,,,,0.63607,,,,,,,,,,,,,de0b9450-2bdc-4d96-89e0-861947d479c8,2257,,"[51.4, 23.7]",3754274,64,,,,-1.5232133,,Right Foot,,,"[52.0, 11.1]",,Ground Pass,,12.614278,,,Incomplete,,Jonathan Walters,3670.0,,,,,,,2,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,133,AFC Bournemouth,28,"['24333894-393c-4b01-96d6-a39e71985ca1', 'e18ffea1-cff7-41b4-ae48-9b9bd775c240']",16,,,,,,,,,,,,,,,,,Stoke City,30,00:19:16.953,Pass,
,,,,,,,,,,,,,,,,,0.976853,,,,,,,,,,,,,9bb9ea29-a160-4ca4-b275-698627cb1bd9,2261,,"[55.5, 63.0]",3754274,64,,,,2.1825233,,Left Foot,,,"[50.8, 69.7]",,Ground Pass,,8.184131,,,,,Simon Francis,3608.0,,,,,,,2,Regular Play,Adam Smith,6409.0,Right Back,133,AFC Bournemouth,28,['40f557ac-5b9a-47aa-9f64-f1834da8aa13'],25,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:19:25.508,Pass,
