50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.633153,,,,,,,,,,,,,aca210e8-69cb-4656-b004-e604bb0f3832,20,,"[50.1, 28.6]",3754162,0,,,,True,-0.09559812,,,,,"[57.4, 27.9]",,High Pass,,7.3334846,,,Joshua King,3346.0,,,,,,,1,Regular Play,Junior Stanislas,3463.0,Left Midfield,3,AFC Bournemouth,28,"['17eb35c1-94c4-4057-bc60-16a2554d47ad', 'ceaaeae6-2204-4f13-9ce7-2a6c425bf6c4']",17,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:17.157,Pass,True
,,,,,,,,,,,,,,,,,1.154434,,,,,,,,,,,,,0a234c63-53c0-4e77-8e40-8ca1237257ad,28,,"[100.2, 0.1]",3754162,0,,True,,,2.8212252,,,,,"[78.5, 7.3]",,Low Pass,,22.863289,,,Andrew Surman,3344.0,,,,,,Throw-in,1,From Throw In,Charlie Daniels,3345.0,Left Back,4,AFC Bournemouth,28,['9e0b5221-1178-410c-969a-5959d58643a4'],33,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:33.335,Pass,
,,,,,,,,,,,,,,,,,0.951251,,,,,,,,,,,,,4eda2516-8347-4be6-909c-0baa95c725c4,30,,"[78.5, 8.9]",3754162,0,,,,,0.12002334,,Left Foot,,,"[98.4, 11.3]",,Ground Pass,,20.0442,,,Joshua King,3346.0,,,,,,,1,From Throw In,Andrew Surman,3344.0,Center Defensive Midfield,4,AFC Bournemouth,28,['b8c341e4-3383-4bf5-91a2-aabe27b1a761'],35,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:35.506,Pass,
,,,,,,,,,,,,,,,,,1.147632,,,,,,,,,,,,,df4da701-545e-4fda-b09c-c33f30911fb3,37,,"[108.7, 10.4]",3754162,1,,,,,1.3497492,,Right Foot,True,,"[114.7, 37.1]",,High Pass,,27.365854,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Junior Stanislas,3463.0,Left Midfield,5,AFC Bournemouth,28,['f8bf4b99-fe5d-4af4-9bb1-efde81e5e303'],16,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:16.899,Pass,
,,,,,,,,,,,,,,,,,0.85891,,,,,,,,,,,,,6f04fde0-d77a-47c5-8459-4c83d94fed68,41,,"[60.0, 40.0]",3754162,2,,True,,,-2.7651818,,Right Foot,,,"[34.7, 30.0]",,Ground Pass,,27.204596,,,Paddy McNair,9648.0,,,,,,Kick Off,1,From Kick Off,Anthony Martial,20039.0,Center Forward,7,Manchester United,39,['1b9a2334-89d9-4b1a-b177-0bd33e3e4458'],26,,,,,,,,,,,,,,,,,Manchester United,39,00:02:26.668,Pass,
,,,,,,,,,,,,,,,,,2.992851,,,,,,,,,,,,,c1eb3b36-0acd-45c7-9489-a66919dc908d,43,,"[34.7, 30.0]",3754162,2,,True,,,0.35065576,,Right Foot,,,"[64.5, 40.9]",,High Pass,,31.7309,,,Anthony Martial,20039.0,,,,,,,1,From Kick Off,Paddy McNair,9648.0,Right Center Back,7,Manchester United,39,['80dd962e-b1af-4604-8545-cd6481a95968'],30,,,,,,,,,,,,,,,,,Manchester United,39,00:02:30.914,Pass,
,,,,,,,,,,,,,,,,,1.046233,,,,,,,,,,,,,0e9ebcff-e052-4cbe-906c-8fff2c670f0e,46,,"[64.5, 40.9]",3754162,2,,,,True,-1.4078698,,,,,"[65.7, 33.6]",,High Pass,,7.3979726,,,Marouane Fellaini-Bakkioui,3296.0,,,,,,,1,From Kick Off,Anthony Martial,20039.0,Center Forward,7,Manchester United,39,"['0f1997bc-9201-4531-8a31-b6fd440cfe79', 'a89ed0b2-8d75-4c1c-9121-f9ee33133ec8']",33,,,,,,,,,,,,,,,,,Manchester United,39,00:02:33.907,Pass,True
,,,,,,,,,,,,,,,,,0.940733,,,,,,,,,,,,,837d59c2-583a-4a5d-9a63-86d874433e52,49,,"[65.8, 33.8]",3754162,2,,,,,2.0571673,,Left Foot,,,"[61.2, 42.5]",,Low Pass,,9.84124,,,Michael Carrick,4751.0,,,,,,,1,From Kick Off,Marouane Fellaini-Bakkioui,3296.0,Right Defensive Midfield,7,Manchester United,39,['8552ff5a-a01f-4794-9c46-e14c5b45e954'],36,,,,,,,,,,,,,,,,,Manchester United,39,00:02:36.223,Pass,
,,,,,,,,,,,,,,,,,0.592622,,,,,,,,,,,,,dcfdf10d-9b8b-4011-83fd-04e01fd6468b,53,,"[59.3, 41.8]",3754162,2,,,,,-0.5947593,,Right Foot,,,"[62.7, 39.5]",,Low Pass,,4.104875,Incomplete,,Juan Manuel Mata García,3294.0,,,,,,,1,From Kick Off,Michael Carrick,4751.0,Left Defensive Midfield,7,Manchester United,39,"['3087124f-47e7-467d-b77e-1d598ddb37c7', '38f8778f-ad40-4f20-b16b-35702d0664d3', 'b5e4e49e-4965-4932-8286-fb03d426f2a1']",37,,,,,,,,,,,,,,,,,Manchester United,39,00:02:37.406,Pass,True
,,,,,,,,,,,,,,,,,1.70774,,,,,,,,,,,,,a53f57d4-fe1d-4d2d-bde1-3a426bc61112,57,,"[63.1, 41.5]",3754162,2,,,,,0.39188942,,Left Foot,,,"[82.7, 49.6]",,Ground Pass,,21.20778,,,Joshua King,3346.0,,,,,,,1,From Kick Off,Harry Arter,3304.0,Right Center Midfield,7,Manchester United,39,['5da11646-79f0-4092-bc32-58bb58cb165c'],38,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:38.420,Pass,
,,,,,,,,,,,,,,,,,0.110244,,,,,,,,,,,,,eed20616-a6ea-4880-bc4d-fab350b9b534,65,,"[13.2, 3.0]",3754162,2,,,,,0.13800602,,Left Foot,,,"[16.8, 3.5]",,High Pass,,3.6345563,Incomplete,,,,,,,,,,1,From Kick Off,Daley Blind,3311.0,Left Center Back,7,Manchester United,39,['3f2b441a-0a11-4027-b910-756fd6990966'],49,,,,,,,,,,,,,,,,,Manchester United,39,00:02:49.197,Pass,
,,,,,,,,,,,,,,,,,1.61625,,,,,,,,,,,,,933faa05-3620-4631-883b-36607ed626e2,67,,"[33.1, 2.6]",3754162,2,,,,,0.57004046,,Head,,,"[40.9, 7.6]",,High Pass,,9.264988,Incomplete,,Marouane Fellaini-Bakkioui,3296.0,,,,,,Recovery,1,From Kick Off,Memphis Depay,2988.0,Left Wing,7,Manchester United,39,"['909bcc77-885d-4c27-9564-b738fd359abd', 'da073190-1642-4bc7-87c2-a2c238f726e9']",50,,,,,,,,,,,,,,,,,Manchester United,39,00:02:50.797,Pass,
,,,,,,,,,,,,,,,,,0.866014,,,,,,,,,,,,,da073190-1642-4bc7-87c2-a2c238f726e9,70,,"[79.2, 72.5]",3754162,2,,,,True,1.5108682,,,,,"[79.5, 77.5]",,High Pass,,5.0089917,,,Adam Smith,6409.0,,,,,,Recovery,1,Regular Play,Harry Arter,3304.0,Right Center Midfield,8,AFC Bournemouth,28,"['18a52668-0a8f-4944-ad99-00057a3a1495', '4d6fda17-79a7-4a0f-95b9-e7878cb01bb8', '933faa05-3620-4631-883b-36607ed626e2']",52,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:52.413,Pass,True
,,,,,,,,,,,,,,,,,1.472932,,,,,,,,,,,,,8d5de83c-2b37-4e43-82ff-3521d18f1a4d,74,,"[84.6, 77.0]",3754162,2,,,,,0.015623729,,Right Foot,,,"[91.0, 77.1]",,Ground Pass,,6.400781,,,Matt Ritchie,3049.0,,,,,,,1,Regular Play,Adam Smith,6409.0,Right Back,8,AFC Bournemouth,28,"['2bbda1b6-864b-42fc-8827-e375bbfee872', 'abe1f1a5-b2ab-486f-82c1-63ae9adca84c']",53,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:53.972,Pass,True
,,,,,,,,,,,,,,,,,3.654111,,,,,,,,,,,,,8724df41-42ea-4669-83f8-90e1c355ea2a,77,,"[91.0, 77.1]",3754162,2,,,,,-0.8136392,,Left Foot,True,,"[116.8, 49.8]",,High Pass,,37.562347,Incomplete,,,,,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,8,AFC Bournemouth,28,['c4de124a-6aca-473c-a952-dd51419e4475'],55,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:55.961,Pass,
,,,,,,,,,,,,,,,,,0.999118,,,,,,,,,,,,,f6256724-5ddd-4656-8d7e-e8307363040a,79,,"[12.7, 30.3]",3754162,3,,True,,,-0.2270625,,Keeper Arm,,,"[40.4, 23.9]",,High Pass,,28.429737,,,Marouane Fellaini-Bakkioui,3296.0,,,,,,,1,Regular Play,David de Gea Quintana,3333.0,Goalkeeper,9,Manchester United,39,['35c058d4-0533-4fac-9684-e3db45ae7f63'],7,,,,,,,,,,,,,,,,,Manchester United,39,00:03:07.380,Pass,
,,,,,,,,,,,,,,,,,1.793452,,,,,,,,,,,,,1b95fa95-68c5-42f0-b7e3-b684f3d8a8f6,81,,"[40.4, 23.9]",3754162,3,,True,,,-0.90400976,,Head,,,"[57.4, 2.3]",,High Pass,,27.487452,,,Memphis Depay,2988.0,,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Right Defensive Midfield,9,Manchester United,39,['8a6ba659-3e58-4a19-ad44-94271ffb9c4d'],8,,,,,,,,,,,,,,,,,Manchester United,39,00:03:08.380,Pass,
,,,,,,,,,,,,,,,,,1.684166,,,,,,,,,,,,,14af28c9-cd41-4992-9b82-613d831e17f4,83,,"[57.4, 2.3]",3754162,3,,,,,3.1210475,,Left Foot,,,"[42.8, 2.6]",,Ground Pass,,14.603082,,,Cameron Borthwick-Jackson,10779.0,,,,,,,1,Regular Play,Memphis Depay,2988.0,Left Wing,9,Manchester United,39,['29eed414-99db-4b16-b5ce-3e59e97856d9'],10,,,,,,,,,,,,,,,,,Manchester United,39,00:03:10.906,Pass,
,,,,,,,,,,,,,,,,,1.986969,,,,,,,,,,,,,b8ead5bb-3674-4c04-af3a-f97f0908c085,85,,"[42.3, 3.5]",3754162,3,,,,,2.6056414,,Left Foot,,,"[25.8, 13.3]",,Ground Pass,,19.190884,,,Daley Blind,3311.0,,,,,,,1,Regular Play,Cameron Borthwick-Jackson,10779.0,Left Back,9,Manchester United,39,['d0f9ec11-1b4e-4932-b993-ecaf24147b5b'],12,,,,,,,,,,,,,,,,,Manchester United,39,00:03:12.590,Pass,
,,,,,,,,,,,,,,,,,2.401613,,,,,,,,,,,,,aaa00349-1a8a-4ffa-9ad3-2f62ca460251,88,,"[25.8, 13.3]",3754162,3,,,,,1.8266525,,Left Foot,,,"[17.9, 43.5]",,Ground Pass,,31.21618,,,Paddy McNair,9648.0,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,9,Manchester United,39,['05927460-afbb-4808-b481-d475210ca7c4'],15,,,,,,,,,,,,,,,,,Manchester United,39,00:03:15.437,Pass,
,,,,,,,,,,,,,,,,,0.97466,,,,,,,,,,,,,7b5f321a-f1d9-4be4-9de2-491093857959,91,,"[25.0, 47.0]",3754162,3,,,,,-0.9034902,,Right Foot,,,"[30.2, 40.4]",,Ground Pass,,8.402381,,,Michael Carrick,4751.0,,,,,,,1,Regular Play,Paddy McNair,9648.0,Right Center Back,9,Manchester United,39,['92866e14-354e-48a5-a59e-390aa8c6210c'],21,,,,,,,,,,,,,,,,,Manchester United,39,00:03:21.031,Pass,
,,,,,,,,,,,,,,,,,1.234328,,,,,,,,,,,,,7822f335-fb16-4d50-bebf-b8b8dc1993f8,94,,"[30.2, 40.4]",3754162,3,,,,,1.5657202,,Right Foot,,,"[30.3, 60.1]",,Ground Pass,,19.700254,,,Paddy McNair,9648.0,,,,,,,1,Regular Play,Michael Carrick,4751.0,Left Defensive Midfield,9,Manchester United,39,['63b08f31-1275-48d5-bf50-0adb138fefea'],22,,,,,,,,,,,,,,,,,Manchester United,39,00:03:22.723,Pass,
,,,,,,,,,,,,,,,,,2.593995,,,,,,,,,,,,,5dd298f1-3a72-4fac-a44f-849cf991d942,98,,"[33.3, 61.7]",3754162,3,,,,,0.08865588,,Right Foot,,,"[78.3, 65.7]",,High Pass,,45.17743,Incomplete,,Jesse Lingard,3293.0,,,,,,,1,Regular Play,Paddy McNair,9648.0,Right Center Back,9,Manchester United,39,"['76a9f56a-3138-482a-a97d-565ff8f28c7f', '835b84d7-0f1b-4a38-8832-bf3d0d0c7dfa', 'af8537b2-bdf9-43c8-bace-adb16edce0e6']",25,,,,,,,,,,,,,,,,,Manchester United,39,00:03:25.476,Pass,True
,,,,,,,,,,,,,,,,,1.163344,,,,,,,,,,,,,a8548cda-d535-4965-b271-4256c3622379,103,,"[100.2, 42.6]",3754162,3,,,,,-1.6058697,,Left Foot,,,"[99.8, 31.2]",,Ground Pass,,11.407016,,,Memphis Depay,2988.0,,,,,,,1,Regular Play,Jesse Lingard,3293.0,Right Wing,9,Manchester United,39,['d6f13785-b0be-48e5-b4c4-1cef609078b7'],34,,,,,,,,,,,,,,,,,Manchester United,39,00:03:34.006,Pass,
,,,,,,,,,,,,,,,,,0.596321,,,,,,,,,,,,,d0fb55de-3697-4570-8b86-5fb4489310c9,113,,"[91.7, 25.8]",3754162,3,,,,,-3.0353277,,Left Foot,,,"[84.2, 25.0]",,Ground Pass,,7.542546,,,Cameron Borthwick-Jackson,10779.0,,,,,,Recovery,1,Regular Play,Memphis Depay,2988.0,Left Wing,9,Manchester United,39,['5e3c13bb-a1e6-41f9-9dd5-9d92a0999bf8'],38,,,,,,,,,,,,,,,,,Manchester United,39,00:03:38.833,Pass,
,,,,,,,,,,,,,,,,,1.45803,,,,,,,,,,,,,e56f89a3-23a3-438e-b42f-a5caa6585562,116,,"[84.2, 25.0]",3754162,3,,,,,2.25594,,Left Foot,,,"[76.6, 34.3]",,Ground Pass,,12.010412,,,Michael Carrick,4751.0,,,,,,,1,Regular Play,Cameron Borthwick-Jackson,10779.0,Left Back,9,Manchester United,39,['995b4445-f860-4a5b-b640-52f6fbb64f57'],40,,,,,,,,,,,,,,,,,Manchester United,39,00:03:40.279,Pass,
,,,,,,,,,,,,,,,,,1.422656,,,,,,,,,,,,,cbc917d6-0aaa-4888-bdae-27f7bb6bb491,119,,"[77.1, 35.2]",3754162,3,,,,,1.2429359,,Right Foot,,,"[82.1, 49.9]",,Ground Pass,,15.527073,,,Juan Manuel Mata García,3294.0,,,,,,,1,Regular Play,Michael Carrick,4751.0,Left Defensive Midfield,9,Manchester United,39,['4039f8a4-d859-47b4-b21e-516f0f7cb3c1'],43,,,,,,,,,,,,,,,,,Manchester United,39,00:03:43.022,Pass,
,,,,,,,,,,,,,,,,,1.798178,,,,,,,,,,,,,507d3fa5-2d34-4ff0-8c46-7e5459201656,122,,"[76.2, 47.1]",3754162,3,,,,,-1.3700627,,Left Foot,,,"[84.4, 6.8]",,Ground Pass,,41.125782,,,Cameron Borthwick-Jackson,10779.0,,,True,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Center Attacking Midfield,9,Manchester United,39,['a50da5a2-d097-4c42-a6fa-2887f68c3118'],45,,,,,,,,,,,,,,,,,Manchester United,39,00:03:45.874,Pass,
,,,,,,,,,,,,,,,,,1.344382,,,,,,,,,,,,,c8ea19a8-b456-4b5e-9750-2e8c3ea6752c,125,,"[84.4, 6.8]",3754162,3,,,,,-0.32635882,,Left Foot,,,"[97.4, 2.4]",,Ground Pass,,13.724431,,,Memphis Depay,2988.0,,,,,,,1,Regular Play,Cameron Borthwick-Jackson,10779.0,Left Back,9,Manchester United,39,['7c67c2ad-8063-4859-a503-a9c54cbe21b7'],48,,,,,,,,,,,,,,,,,Manchester United,39,00:03:48.340,Pass,
,,,,,,,,,,,,,,,,,1.757999,,,,,,,,,,,,,eff7cb45-c5cf-42f1-b716-b09177383783,131,,"[104.8, 3.0]",3754162,4,,,,,2.3009317,,Left Foot,,,"[93.7, 15.4]",,Ground Pass,,16.642416,,,Memphis Depay,2988.0,,,,,,Free Kick,1,From Free Kick,Juan Manuel Mata García,3294.0,Center Attacking Midfield,10,Manchester United,39,['d45270b1-3f2c-4b11-8f51-85a53cdfcb1a'],33,,,,,,,,,,,,,,,,,Manchester United,39,00:04:33.753,Pass,
