50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.447798,,,,,,,,,,,,,e7b3cf9d-484b-491c-b9ac-afd32c6e929a,22,,"[83.1, 9.8]",3754221,0,,,,,1.3932002,,Right Foot,,,"[85.2, 21.5]",,Ground Pass,11.886968,,Memphis Depay,2988.0,,,,,,,1,From Kick Off,Ander Herrera Agüera,3606.0,Center Attacking Midfield,2,Manchester United,39,['79294088-9203-42ec-8920-a669bbef11e2'],9,,,,,,,,,,,,,,,,,Manchester United,39,00:00:09.326,Pass,
,,,,,,,,,,,,,,,,,,0.908057,,,,,,,,,,,,,7fa44c36-a33b-4535-9716-e6897dff30f2,25,,"[85.2, 21.5]",3754221,0,,,,,1.1837183,,Right Foot,,,"[91.6, 37.2]",,Ground Pass,16.954351,,Wayne Mark Rooney,3538.0,,,,,,,1,From Kick Off,Memphis Depay,2988.0,Left Wing,2,Manchester United,39,['ee75c5e9-ec5e-4b2e-b750-f98619d1733d'],10,,,,,,,,,,,,,,,,,Manchester United,39,00:00:10.800,Pass,
,,,,,,,,,,,,,,,,,,1.734143,,,,,,,,,,,,,9fd72ef1-afed-46ae-aed0-27d3bbcb6e2f,28,,"[91.2, 37.4]",3754221,0,,,,,0.93934286,,Right Foot,,,"[105.9, 57.5]",,Ground Pass,24.901808,,Juan Manuel Mata García,3294.0,,,,,,,1,From Kick Off,Wayne Mark Rooney,3538.0,Center Forward,2,Manchester United,39,['07eb71d4-1235-48fd-a924-fe6923e54dba'],12,,,,,,,,,,,,,,,,,Manchester United,39,00:00:12.858,Pass,
,,,,,,,,,,,,,,,,,,0.902497,,,,,,,,,,,,,073fb7ae-49db-4ecc-82ee-12dff97c5e64,31,,"[105.9, 57.5]",3754221,0,,,,,-2.3864882,e4b39169-5e37-4d6a-9dca-c18bdd73937d,Right Foot,,,"[99.1, 51.1]",,Ground Pass,9.338094,,Morgan Schneiderlin,3600.0,True,,,,,,1,From Kick Off,Juan Manuel Mata García,3294.0,Right Wing,2,Manchester United,39,['8424271a-e606-4a72-98e2-c6c911228a38'],15,,,,,,,,,,,,,,,,,Manchester United,39,00:00:15.122,Pass,
,,,,,,,,,,,,,,,,,,1.04328,,,,,,,,,,,,,df67a47e-174c-4b40-a409-d0e73d1c252b,38,,"[109.4, 55.5]",3754221,0,,,,True,-1.4288993,,,,,"[111.1, 43.6]",,High Pass,12.020815,Incomplete,Memphis Depay,2988.0,,,,,,Recovery,1,From Kick Off,Morgan Schneiderlin,3600.0,Right Center Midfield,2,Manchester United,39,"['27a40a3b-7392-4246-90d6-95595badc1d5', 'cae52623-0371-4b72-97ee-7df0a986332a', 'f5947ee6-d771-4adc-9c91-4dc1b57f7398']",23,,,,,,,,,,,,,,,,,Manchester United,39,00:00:23.359,Pass,True
,,,,,,,,,,,,,,,,,,0.793003,,,,,,,,,,,,,ca17d49b-b416-4554-9d60-979984c84484,42,,"[98.5, 56.2]",3754221,0,,,,,-0.75837773,,Left Foot,,,"[102.3, 52.6]",,Low Pass,5.234501,,Morgan Schneiderlin,3600.0,,,,,,Recovery,1,From Kick Off,Juan Manuel Mata García,3294.0,Right Wing,2,Manchester United,39,['d461a253-7aa0-4988-974a-7b958fa53257'],25,,,,,,,,,,,,,,,,,Manchester United,39,00:00:25.356,Pass,
,,,,,,,,,,,,,,,,,,2.520142,,,,,,,,,,,,,edb4a0b4-14b6-46cc-82b9-8412eeb68600,45,,"[104.4, 53.4]",3754221,0,,,,,-1.6004173,,Right Foot,,,"[104.0, 39.9]",,High Pass,13.505924,Incomplete,Memphis Depay,2988.0,,,,,,,1,From Kick Off,Morgan Schneiderlin,3600.0,Right Center Midfield,2,Manchester United,39,"['5529f898-3b6d-49e4-9dcb-85e4b2a34eba', '77d4dfb1-5b85-45ac-a4cd-ac4a1a331df5']",26,,,,,,,,,,,,,,,,,Manchester United,39,00:00:26.492,Pass,
,,,,,,,,,,,,,,,,,,2.373394,,,,,,,,,,,,,4a32a9dc-83bd-4b57-aaad-7bea39949661,49,,"[22.7, 50.9]",3754221,0,,,,,-0.48975533,,Left Foot,,,"[48.4, 37.2]",,High Pass,29.12353,Incomplete,Bafétimbi Gomis,20521.0,,,,,,Recovery,1,From Kick Off,André Ayew Pelé,3347.0,Right Wing,2,Manchester United,39,"['4952be20-44d5-4fbb-861a-f4514102954e', 'b574d113-287a-46b6-b727-0609e24411ee']",30,,,,,,,,,,,,,,,,,Swansea City,26,00:00:30.244,Pass,
,,,,,,,,,,,,,,,,,,1.405567,,,,,,,,,,,,,b574d113-287a-46b6-b727-0609e24411ee,51,,"[71.7, 42.9]",3754221,0,,,,,-0.5801054,,Right Foot,,,"[95.2, 27.5]",,Ground Pass,28.096441,,Memphis Depay,2988.0,,,,,,Recovery,1,From Kick Off,Chris Smalling,10958.0,Right Center Back,2,Manchester United,39,"['0e2cd7e3-4dec-4a38-91ae-c3e4a5dba0f9', '4a32a9dc-83bd-4b57-aaad-7bea39949661']",32,,,,,,,,,,,,,,,,,Manchester United,39,00:00:32.617,Pass,
,,,,,,,,,,,,,,,,,,1.775913,,,,,,,,,,,,,afbd6d25-2d4b-43c5-a35c-b7904f9a0d48,59,,"[115.1, 57.9]",3754221,1,,,,,-1.867217,,Right Foot,True,True,"[108.9, 37.6]",,Ground Pass,21.225693,Incomplete,,,,,,,,Recovery,1,From Free Kick,Matteo Darmian,4587.0,Right Back,3,Manchester United,39,['226fdccd-8d9d-4596-aced-b7ca323f9d0a'],31,,,,,,,,,,,,,,,,,Manchester United,39,00:01:31.977,Pass,
,,,,,,,,,,,,,,,,,,2.723572,,,,,,,,,,,,,5ec51114-7838-4805-85fa-9b8d278d3aea,63,,"[38.8, 62.8]",3754221,1,,,,,-2.568307,,Left Foot,,,"[10.3, 44.4]",,Ground Pass,33.92359,,Sergio Germán Romero,4892.0,,,,,,,1,From Free Kick,Daley Blind,3311.0,Left Center Back,3,Manchester United,39,['ba779a80-7ef9-40d7-9e6e-c770d8e7c385'],44,,,,,,,,,,,,,,,,,Manchester United,39,00:01:44.986,Pass,
,,,,,,,,,,,,,,,,,,1.386224,,,,,,,,,,,,,eef172c9-cc17-482f-bdf9-f298a6949c46,66,,"[10.3, 44.4]",3754221,1,,,,,-0.27153283,,Right Foot,,,"[27.9, 39.5]",,Ground Pass,18.269373,,Bastian Schweinsteiger,18414.0,,,,,,,1,From Free Kick,Sergio Germán Romero,4892.0,Goalkeeper,3,Manchester United,39,['763f78d8-4e04-4f49-a702-f7dc7ceb6b37'],47,,,,,,,,,,,,,,,,,Manchester United,39,00:01:47.786,Pass,
,,,,,,,,,,,,,,,,,,1.739732,,,,,,,,,,,,,27b13c9d-657e-406e-9996-c81335609d76,69,,"[27.9, 39.5]",3754221,1,,,,,1.5291537,,Right Foot,,,"[29.2, 70.7]",,High Pass,31.227072,,Daley Blind,3311.0,,,,,,,1,From Free Kick,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,3,Manchester United,39,['ab6e47ab-a20a-4cee-8bf3-6644adb291d5'],49,,,,,,,,,,,,,,,,,Manchester United,39,00:01:49.212,Pass,
,,,,,,,,,,,,,,,,,,1.778768,,,,,,,,,,,,,5e165117-bc9e-4a21-82ff-4275409517f9,72,,"[22.1, 60.0]",3754221,1,,,,,-1.7739834,,Left Foot,,,"[18.0, 40.1]",,Ground Pass,20.317972,,Bastian Schweinsteiger,18414.0,,,,,,,1,From Free Kick,Daley Blind,3311.0,Left Center Back,3,Manchester United,39,['d1a38b3c-2ca3-4c5e-a164-ddcb2145ceb1'],53,,,,,,,,,,,,,,,,,Manchester United,39,00:01:53.477,Pass,
,,,,,,,,,,,,,,,,,,1.582129,,,,,,,,,,,,,1791a7f6-c9ad-42cf-b190-876b4ea78079,76,,"[17.0, 39.7]",3754221,1,,,,,3.0750246,,Right Foot,,,"[3.5, 40.6]",,Ground Pass,13.529966,,Sergio Germán Romero,4892.0,,,,,,,1,From Free Kick,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,3,Manchester United,39,"['766d8445-d409-468f-bef1-493812316c8e', 'f35a5a1b-ccff-4ea0-82ba-259fbe31abd6']",57,,,,,,,,,,,,,,,,,Manchester United,39,00:01:57.370,Pass,True
,,,,,,,,,,,,,,,,,,4.251558,,,,,,,,,,,,,187efd8a-0dfe-4a84-90ed-04910ae0a8ef,78,,"[3.5, 40.6]",3754221,1,,,,,-0.16391806,,Right Foot,,,"[69.4, 29.7]",,High Pass,66.79536,Incomplete,Wayne Mark Rooney,3538.0,,,,,,,1,From Free Kick,Sergio Germán Romero,4892.0,Goalkeeper,3,Manchester United,39,"['7f93d26b-6ab7-4f9f-90dc-85310a1b932b', 'ad6c9da9-68dc-41e0-b37f-1aa5a529dfe2']",58,,,,,,,,,,,,,,,,,Manchester United,39,00:01:58.952,Pass,
,,,,,,,,,,,,,,,,,,1.73479,,,,,,,,,,,,,7f93d26b-6ab7-4f9f-90dc-85310a1b932b,81,,"[50.7, 50.4]",3754221,2,,,,True,0.72904766,,,,,"[61.0, 59.6]",,High Pass,13.810503,Incomplete,André Ayew Pelé,3347.0,,,,,,Recovery,1,From Free Kick,Federico Fernández,3290.0,Right Center Back,3,Manchester United,39,"['187efd8a-0dfe-4a84-90ed-04910ae0a8ef', 'bd3d85d0-c028-41f4-acea-7abeea8dce4e', 'e65a3d0f-46b3-41e4-a8ab-2f3b2919aab5', 'f6a8dfd4-5d16-4762-86f1-1e651a882bca']",3,,,,,,,,,,,,,,,,,Swansea City,26,00:02:03.204,Pass,True
,,,,,,,,,,,,,,,,,,1.609515,,,,,,,,,,,,,e65a3d0f-46b3-41e4-a8ab-2f3b2919aab5,84,,"[59.1, 20.5]",3754221,2,,,,True,-0.83593875,,,,,"[71.3, 7.0]",,Low Pass,18.195879,,Memphis Depay,2988.0,,,,,,Recovery,1,From Free Kick,Luke Shaw,3382.0,Left Back,3,Manchester United,39,"['51ce6fd6-50f1-49e8-8fca-fd04fe75d31a', '67e1f715-c719-4574-90a2-c12631574d18', '7f93d26b-6ab7-4f9f-90dc-85310a1b932b']",4,,,,,,,,,,,,,,,,,Manchester United,39,00:02:04.939,Pass,True
,,,,,,,,,,,,,,,,,,1.472098,,,,,,,,,,,,,d59629de-4e68-4d21-96bc-8eb65e9a6016,91,,"[91.4, 22.8]",3754221,2,,,,,0.9143089,,Right Foot,,,"[100.8, 35.0]",,Ground Pass,15.4012985,,Ander Herrera Agüera,3606.0,,,,,,,1,From Free Kick,Memphis Depay,2988.0,Left Wing,3,Manchester United,39,"['8fd5e143-9a00-4484-b777-5ab81eccbb3e', 'd2b49a9b-5e4e-422f-bdb1-c7ebb62a8c32']",10,,,,,,,,,,,,,,,,,Manchester United,39,00:02:10.603,Pass,True
,,,,,,,,,,,,,,,,,,1.090835,,,,,,,,,,,,,65904197-d327-44d1-a62e-529e07df0714,93,,"[100.8, 35.0]",3754221,2,,,,,2.4087775,b1ed08f8-cb38-42ae-a81d-86999c4cc13e,Right Foot,,,"[94.8, 40.4]",,Ground Pass,8.072174,,Juan Manuel Mata García,3294.0,True,,,,,,1,From Free Kick,Ander Herrera Agüera,3606.0,Center Attacking Midfield,3,Manchester United,39,['4f3bc44d-bfb2-4f97-9ecc-8ca08e3b7471'],12,,,,,,,,,,,,,,,,,Manchester United,39,00:02:12.075,Pass,
,,,,,,,,,,,,,,,,,,2.217129,,,,,,,,,,,,,11a5953d-beb4-465c-bbb5-fb8c14cb1944,97,,"[7.0, 36.1]",3754221,2,,True,,,1.2356237,,Right Foot,,,"[16.3, 62.8]",,Ground Pass,28.27331,,Federico Fernández,3290.0,,,,,,Goal Kick,1,From Goal Kick,Łukasz Fabiański,3262.0,Goalkeeper,4,Swansea City,26,['27de4f42-e863-4dc0-acc0-bc6081049a28'],40,,,,,,,,,,,,,,,,,Swansea City,26,00:02:40.706,Pass,
,,,,,,,,,,,,,,,,,,1.804942,,,,,,,,,,,,,a4951d6b-9bef-4e14-a672-5820114b42cd,99,,"[16.3, 62.8]",3754221,2,,,,,-2.128627,,Right Foot,,,"[9.0, 51.1]",,Ground Pass,13.790577,,Łukasz Fabiański,3262.0,,,,,,,1,From Goal Kick,Federico Fernández,3290.0,Right Center Back,4,Swansea City,26,['ac97d13e-ee8a-4501-b215-971dd9090ae7'],43,,,,,,,,,,,,,,,,,Swansea City,26,00:02:43.154,Pass,
,,,,,,,,,,,,,,,,,,3.631111,,,,,,,,,,,,,3cd538a1-5323-4b3d-9ace-2919170ac993,102,,"[10.1, 52.6]",3754221,2,,,,,0.2392316,,Right Foot,,,"[63.4, 65.6]",,High Pass,54.862465,,Bafétimbi Gomis,20521.0,,,,,,,1,From Goal Kick,Łukasz Fabiański,3262.0,Goalkeeper,4,Swansea City,26,['f1f82d34-4eda-4e64-92b9-fc40066972d6'],46,,,,,,,,,,,,,,,,,Swansea City,26,00:02:46.205,Pass,
,,,,,,,,,,,,,,,,,,1.000625,,,,,,,,,,,,,7b3a35a3-08f2-46fd-a359-1c6efaaf46d9,106,,"[63.4, 65.4]",3754221,2,,,,,-3.041924,,Other,,,"[57.4, 64.8]",,Low Pass,6.0299253,Incomplete,Kyle Naughton,3340.0,,,,,,,1,From Goal Kick,Bafétimbi Gomis,20521.0,Center Forward,4,Swansea City,26,"['36c7e4e4-45c9-466c-af4b-c285b1bf5396', '4c6227d6-c5eb-4dd6-895c-8ecfb591fdb1', '7d769e85-b76c-4826-bbf7-94a42435694c']",49,,,,,,,,,,,,,,,,,Swansea City,26,00:02:49.917,Pass,True
,,,,,,,,,,,,,,,,,,1.808066,,,,,,,,,,,,,7d769e85-b76c-4826-bbf7-94a42435694c,108,,"[62.7, 15.3]",3754221,2,,,,,-2.5467126,,Right Foot,,,"[46.0, 4.0]",,High Pass,20.16383,,Luke Shaw,3382.0,,,,,,Recovery,1,Regular Play,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,5,Manchester United,39,"['7b3a35a3-08f2-46fd-a359-1c6efaaf46d9', '9f33337a-b460-49a5-aedf-e8382ee44fdf']",50,,,,,,,,,,,,,,,,,Manchester United,39,00:02:50.917,Pass,
,,,,,,,,,,,,,,,,,,1.029068,,,,,,,,,,,,,d53ab587-d30a-41e4-ad17-767294a02360,112,,"[41.8, 4.4]",3754221,2,,,,,0.9914703,,Left Foot,,,"[48.8, 15.1]",,Ground Pass,12.786321,,Chris Smalling,10958.0,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,5,Manchester United,39,"['24eccb7d-0a68-4f27-beab-82e04002a649', '9b14af73-5779-48c5-b33f-221a73eb4129']",53,,,,,,,,,,,,,,,,,Manchester United,39,00:02:53.105,Pass,True
,,,,,,,,,,,,,,,,,,1.375794,,,,,,,,,,,,,4fcbc416-3cbc-4ff1-8e25-383bb3d46321,116,,"[49.3, 16.0]",3754221,2,,,,,-1.5243182,,Right Foot,,,"[49.9, 3.1]",,Low Pass,12.913946,,Luke Shaw,3382.0,,,,,,,1,Regular Play,Chris Smalling,10958.0,Right Center Back,5,Manchester United,39,['dbb323cc-808a-44b0-b26d-241883313543'],54,,,,,,,,,,,,,,,,,Manchester United,39,00:02:54.313,Pass,
,,,,,,,,,,,,,,,,,,0.705344,,,,,,,,,,,,,2fbd1aab-dc96-4888-a867-4d4f2336c2fb,119,,"[55.9, 2.7]",3754221,2,,,,,0.17623469,,Left Foot,,,"[63.2, 4.0]",,Ground Pass,7.4148498,,Memphis Depay,2988.0,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,5,Manchester United,39,['6f711f0f-381c-4c02-9f0e-255f7d3a3996'],56,,,,,,,,,,,,,,,,,Manchester United,39,00:02:56.466,Pass,
,,,,,,,,,,,,,,,,,,0.659653,,,,,,,,,,,,,6cc9bec7-1ef9-4e6e-ab4a-e357affbb30c,122,,"[63.2, 4.0]",3754221,2,,,,,2.0344439,,Right Foot,,,"[58.5, 13.4]",,Low Pass,10.50952,,Bastian Schweinsteiger,18414.0,,,,,,,1,Regular Play,Memphis Depay,2988.0,Left Wing,5,Manchester United,39,['247dd5aa-37b3-4bd9-9403-320de80f1e7a'],57,,,,,,,,,,,,,,,,,Manchester United,39,00:02:57.401,Pass,
,,,,,,,,,,,,,,,,,,3.429864,,,,,,,,,,,,,b61318ad-085a-48ce-87f9-940e83009bdd,125,,"[58.5, 13.4]",3754221,2,,,,,-0.2598432,,Right Foot,,,"[99.5, 2.5]",,High Pass,42.424168,,Luke Shaw,3382.0,,,,,,,1,Regular Play,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,5,Manchester United,39,['15a86bd1-10fe-4c59-bf7f-d2c5f6c32913'],58,,,,,,,,,,,,,,,,,Manchester United,39,00:02:58.101,Pass,
,,,,,,,,,,,,,,,,,,1.202121,,,,,,,,,,,,,dde657ba-31f7-468f-9b58-cd00aefe99f1,128,,"[97.4, 2.7]",3754221,3,,,,,3.1042268,,Left Foot,,,"[86.7, 3.1]",,Ground Pass,10.707474,,Memphis Depay,2988.0,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,5,Manchester United,39,['4d0fc14b-42d7-4de8-9819-c6410c189a8b'],4,,,,,,,,,,,,,,,,,Manchester United,39,00:03:04.788,Pass,
,,,,,,,,,,,,,,,,,,1.685943,,,,,,,,,,,,,a6b48fe3-53be-4943-bd9c-c2acdd3a5728,134,,"[109.4, 0.1]",3754221,3,,,,,2.158799,,,,,"[104.4, 7.6]",,Low Pass,9.013878,,Memphis Depay,2988.0,,,,,,Throw-in,1,From Throw In,Luke Shaw,3382.0,Left Back,6,Manchester United,39,['afc1ceb7-2aff-45de-bee5-e8338fcb5d0e'],28,,,,,,,,,,,,,,,,,Manchester United,39,00:03:28.995,Pass,
