ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.495851,,,,,,,,,,,,87a3f2e7-7aaf-4cf9-9218-74fea91487a4,18,,"[60.2, 8.4]",3754257,0,,,,,1.0856466,,Right Foot,,,"[69.9, 26.8]",Ground Pass,,20.80024,Incomplete,,,,,,,,,,1,From Kick Off,Samir Nasri,20253.0,Left Midfield,2,Manchester City,36,['85c890a8-b8af-4c25-aba8-9ab62a0a88f8'],11,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:11.613,Pass,
,,,,,,,,,,,,,0.85698,,,,,,,,,,,,39c2e1f1-f059-48ed-80e6-ab185fa0f8e3,21,,"[53.6, 62.8]",3754257,0,,,,,3.0672617,,Right Foot,,,"[44.2, 63.5]",Ground Pass,,9.426028,,,Yohan Cabaye,3277.0,,,,,,,1,Regular Play,James McArthur,3464.0,Left Defensive Midfield,3,Crystal Palace,31,['35e80b69-325b-4e2a-8e7d-d4daa586491d'],14,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:14.397,Pass,
,,,,,,,,,,,,,0.678951,,,,,,,,,,,,81d1d9f0-bd61-4f06-b5b9-8bdf61316938,24,,"[42.5, 63.5]",3754257,0,,,,,0.77001476,,Right Foot,,,"[52.4, 73.1]",Ground Pass,,13.790214,,,Martin Kelly,3448.0,,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,3,Crystal Palace,31,['d74f81e1-e384-4d45-8d8a-c11c00965953'],15,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:15.347,Pass,
,,,,,,,,,,,,,1.0639,,,,,,,,,,,,62c99a00-9e59-45e8-a2f0-4f4deb9e30e6,26,,"[51.9, 73.1]",3754257,0,,,,,-1.4556615,,Right Foot,,,"[53.6, 58.4]",Ground Pass,,14.797973,,,James McArthur,3464.0,,,,,,,1,Regular Play,Martin Kelly,3448.0,Right Back,3,Crystal Palace,31,['dddbfba8-53de-4286-9baf-bca6b99c0293'],16,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:16.025,Pass,
,,,,,,,,,,,,,4.021953,,,,,,,,,,,,2af5ddee-a0f4-448e-92fa-3588f4141348,29,,"[53.6, 58.4]",3754257,0,,,,,-0.178057,,Right Foot,,,"[107.5, 48.7]",High Pass,,54.765865,Incomplete,,Yannick Bolasie Yala,3589.0,,,,,,,1,Regular Play,James McArthur,3464.0,Left Defensive Midfield,3,Crystal Palace,31,"['4fb235e2-32d0-41b2-8493-4fe69ec23068', '82605f35-9642-466c-a546-3ad181395a91']",17,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:17.601,Pass,
,,,,,,,,,,,,,2.447473,,,,,,,,,,,,1915f8fe-832b-4ae1-9aae-ba9541b4c5eb,33,,"[13.4, 32.6]",3754257,0,,,,,0.9788255,,Keeper Arm,,,"[29.0, 55.8]",Low Pass,,27.95711,,,Vincent Kompany,3101.0,,,,,,,1,Regular Play,Joe Hart,3291.0,Goalkeeper,4,Manchester City,36,['4bbd3a5e-541a-4216-acae-205ddf8a5ced'],22,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:22.757,Pass,
,,,,,,,,,,,,,1.520162,,,,,,,,,,,,d413d177-4241-48c4-b47b-7bfd6efa34fd,36,,"[35.6, 60.4]",3754257,0,,,,,1.1309538,,Right Foot,,,"[42.8, 75.7]",Ground Pass,,16.909464,,,Bacary Sagna,7110.0,,,,,,,1,Regular Play,Vincent Kompany,3101.0,Right Center Back,4,Manchester City,36,['b33a3926-a461-468f-b667-55b0928ba21b'],26,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:26.929,Pass,
,,,,,,,,,,,,,1.393375,,,,,,,,,,,,fadd97c3-d4fe-4f53-bf18-5ff8a8ecc34f,39,,"[42.8, 75.7]",3754257,0,,,,,-2.1740263,,Right Foot,,,"[36.6, 66.7]",Ground Pass,,10.928861,,,Vincent Kompany,3101.0,,,,,,,1,Regular Play,Bacary Sagna,7110.0,Right Back,4,Manchester City,36,['250d7a41-8f21-43c0-8ed5-3613566f3ae3'],29,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:29.157,Pass,
,,,,,,,,,,,,,1.478083,,,,,,,,,,,,522a48f4-00fc-4b06-8f03-9bbad6dbd735,42,,"[36.6, 64.3]",3754257,0,,,,,-0.83673644,,Right Foot,,,"[48.6, 51.0]",Ground Pass,,17.913403,,,Fernando Luiz Rosa,3054.0,,,,,,,1,Regular Play,Vincent Kompany,3101.0,Right Center Back,4,Manchester City,36,['032544a1-f031-4479-9313-ab8843882c7c'],32,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:32.016,Pass,
,,,,,,,,,,,,,2.328464,,,,,,,,,,,,3f08bbd1-1744-4567-8adc-f71303354820,45,,"[56.3, 37.5]",3754257,0,,,,,-1.2534317,,Right Foot,,,"[65.3, 10.1]",Ground Pass,,28.84025,,,Aleksandar Kolarov,5596.0,,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Left Center Midfield,4,Manchester City,36,['c54ba121-1338-4b98-91c1-b2c17634db0a'],36,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:36.224,Pass,
,,,,,,,,,,,,,0.813728,,,,,,,,,,,,450f4f83-4976-4ae0-a37f-58699d559428,48,,"[65.3, 10.1]",3754257,0,,,,,-0.253939,,Left Foot,,,"[78.4, 6.7]",Ground Pass,,13.534031,,,Samir Nasri,20253.0,,,,,,,1,Regular Play,Aleksandar Kolarov,5596.0,Left Back,4,Manchester City,36,['d0d0e633-3036-43bf-b488-cd09285429ab'],39,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:39.290,Pass,
,,,,,,,,,,,,,0.899719,,,,,,,,,,,,0cdace50-619a-4b4f-b9c5-e918cff2784e,52,,"[76.7, 6.7]",3754257,0,,,,,3.1415927,,Right Foot,,,"[60.7, 6.7]",Ground Pass,,16.0,,,Aleksandar Kolarov,5596.0,,,,,,,1,Regular Play,Samir Nasri,20253.0,Left Midfield,4,Manchester City,36,"['79653d44-8345-4b78-a334-8ff162fb2966', '9182fccf-b1e4-4d88-a683-70f484258c65']",40,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:40.587,Pass,True
,,,,,,,,,,,,,2.152958,,,,,,,,,,,,0dd6a9f0-a441-4457-9829-0c6947920ab8,56,,"[57.3, 7.0]",3754257,0,,,,,2.4733033,,Left Foot,,,"[28.8, 29.5]",Ground Pass,,36.311153,,,Eliaquim Mangala,3389.0,,,,,,,1,Regular Play,Aleksandar Kolarov,5596.0,Left Back,4,Manchester City,36,"['082a05e7-9221-4a60-a156-049211b44fc4', 'f3eb3d78-030b-45f5-892a-643af639ed1f']",42,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:42.129,Pass,True
,,,,,,,,,,,,,1.177036,,,,,,,,,,,,36888675-3bc8-467e-9b99-dc6ef064a576,59,,"[27.8, 29.5]",3754257,0,,,,,0.027964735,,Left Foot,,,"[42.1, 29.9]",Ground Pass,,14.3055935,,,Fernando Luiz Rosa,3054.0,,,,,,,1,Regular Play,Eliaquim Mangala,3389.0,Left Center Back,4,Manchester City,36,['6158d016-439a-4eae-98c5-02b2574c3d5c'],45,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:45.266,Pass,
,,,,,,,,,,,,,1.420765,,,,,,,,,,,,400db358-f809-4503-87e4-087e2eddf589,62,,"[49.1, 27.2]",3754257,0,,,,,-1.2759135,,Right Foot,,,"[55.6, 5.8]",Ground Pass,,22.365376,,,Aleksandar Kolarov,5596.0,,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Left Center Midfield,4,Manchester City,36,['38c8e711-1021-4b9f-acd7-2c60b5b248d8'],48,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:48.350,Pass,
,,,,,,,,,,,,,2.0157,,,,,,,,,,,,880b3d2c-3f2a-42f4-9208-467d405384bd,65,,"[55.4, 6.5]",3754257,0,,,,,1.5159732,,Left Foot,,,"[56.3, 22.9]",Ground Pass,,16.424677,,,Fernando Luiz Rosa,3054.0,,,,,,,1,Regular Play,Aleksandar Kolarov,5596.0,Left Back,4,Manchester City,36,['f10296c1-b941-4790-97c8-c4a8077873b5'],50,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:50.590,Pass,
,,,,,,,,,,,,,1.391141,,,,,,,,,,,,e47f55b7-df7c-44b4-9118-7f71dbc218b7,68,,"[55.8, 22.5]",3754257,0,,,,,0.5915175,,Right Foot,,,"[82.0, 40.1]",High Pass,,31.562635,Incomplete,,Wilfried Guemiand Bony,3598.0,,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Left Center Midfield,4,Manchester City,36,"['2b986858-8e2c-4222-a5a1-ce25d1921c34', '96814973-36c6-4bb7-bd6f-b5d95f924839', 'bf610d4e-650a-4edf-9561-4285942ae6ae']",52,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:52.605,Pass,True
,,,,,,,,,,,,,2.950868,,,,,,,,,,,,96814973-36c6-4bb7-bd6f-b5d95f924839,71,,"[38.1, 40.0]",3754257,0,,,,True,0.7072965,,,,,"[56.7, 55.9]",High Pass,,24.469778,Incomplete,,James McArthur,3464.0,,,,,,Recovery,1,Regular Play,Brede Hangeland,43695.0,Left Center Back,4,Manchester City,36,"['6cb5eab1-9ba0-4c6e-8b14-91b3f7ba5d39', 'd00336ec-6ef0-45f6-8dd9-d394ef3e95f0', 'e47f55b7-df7c-44b4-9118-7f71dbc218b7', 'e4cb7a40-5063-4af6-baf4-d94efae180d6']",53,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:53.996,Pass,True
,,,,,,,,,,,,,1.731614,,,,,,,,,,,,e4cb7a40-5063-4af6-baf4-d94efae180d6,73,,"[63.4, 24.2]",3754257,0,,,,,0.6074446,,Other,,,"[71.6, 29.9]",Low Pass,,9.986491,,,Wilfried Guemiand Bony,3598.0,,,,,,Recovery,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,4,Manchester City,36,"['007ea335-ff0c-400d-9865-ee72874e30ab', '96814973-36c6-4bb7-bd6f-b5d95f924839']",56,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:56.947,Pass,
,,,,,,,,,,,,,0.834015,,,,,,,,,,,,79a0f1cd-d050-4f23-af80-6fecb092846c,75,,"[71.6, 29.9]",3754257,0,,,,,-1.0548708,,Right Foot,,,"[75.4, 23.2]",Low Pass,,7.702597,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,,1,Regular Play,Wilfried Guemiand Bony,3598.0,Right Center Forward,4,Manchester City,36,['7d5a2b9c-e093-4866-8bd6-633903b1a541'],58,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:58.679,Pass,
,,,,,,,,,,,,,1.791714,,,,,,,,,,,,e12f76e4-7c38-42e8-ab0c-cc183b8d7d93,79,,"[97.2, 9.2]",3754257,1,,,,,3.0611975,,Right Foot,,,"[76.1, 10.9]",Ground Pass,,21.168373,,,Fernando Luiz Rosa,3054.0,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,4,Manchester City,36,['be3f831f-723a-41a3-acfb-daefc3092e47'],5,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:05.679,Pass,
,,,,,,,,,,,,,1.054955,,,,,,,,,,,,f40ad487-6a34-4822-aa7a-93d61b2ca7d6,82,,"[78.8, 15.6]",3754257,1,,,,,1.0584068,,Right Foot,,,"[89.6, 34.8]",Ground Pass,,22.029072,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Left Center Midfield,4,Manchester City,36,['d7c927b4-0f4e-4461-84d6-1a8b28247393'],10,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:10.610,Pass,
,,,,,,,,,,,,,1.586209,,,,,,,,,,,,cbccb1e2-8b14-4185-a70e-df42d70b32d6,85,,"[90.4, 34.8]",3754257,1,,,,,-2.366295,,Right Foot,,,"[85.4, 29.9]",Ground Pass,,7.0007143,Incomplete,,,,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,4,Manchester City,36,"['14707a7a-7676-4f18-ac27-3d74b6c22462', '37760016-d6ed-49c7-a260-61c298a3f3cf']",11,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:11.664,Pass,True
,,,,,,,,,,,,,1.312648,,,,,,,,,,,,37760016-d6ed-49c7-a260-61c298a3f3cf,86,,"[34.7, 50.2]",3754257,1,,,,,-1.581378,,Left Foot,,,"[34.5, 31.3]",Ground Pass,,18.901058,,,Bakary Sako,3469.0,,,,,,Recovery,1,Regular Play,Jason Puncheon,19688.0,Center Attacking Midfield,5,Crystal Palace,31,"['9f3cd963-31b6-4219-bcde-73da6f88ecbf', 'cbccb1e2-8b14-4185-a70e-df42d70b32d6']",13,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:13.251,Pass,
,,,,,,,,,,,,,2.284516,,,,,,,,,,,,79820ab4-7edf-467b-a295-3215e91ce03a,89,,"[56.7, 33.0]",3754257,1,,,,,0.7391349,62897698-92cf-4048-ab4c-179826f85b0c,Left Foot,,,"[90.6, 63.9]",Low Pass,,45.8696,,,Yannick Bolasie Yala,3589.0,True,,,,,,1,Regular Play,Bakary Sako,3469.0,Right Wing,5,Crystal Palace,31,['d855b582-c896-44b5-9c64-a95cff2425b5'],17,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:17.044,Pass,
,,,,,,,,,,,,,1.428868,,,,,,,,,,,,e4f6b8fd-13b9-410a-a7cd-8322491b2e69,95,,"[7.0, 36.1]",3754257,1,,True,,,-0.09302519,,Right Foot,,,"[41.3, 32.9]",Ground Pass,,34.448948,,,Fernando Luiz Rosa,3054.0,,,,,,Goal Kick,1,From Goal Kick,Joe Hart,3291.0,Goalkeeper,6,Manchester City,36,['bf0ea085-e574-4a54-95e0-7fee242ae4ce'],40,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:40.243,Pass,
,,,,,,,,,,,,,2.129243,,,,,,,,,,,,6d4d9599-087b-426f-bbcf-ec7ba0092499,97,,"[41.3, 32.6]",3754257,1,,True,,,-1.7641823,,Right Foot,,,"[36.6, 8.6]",Ground Pass,,24.45588,,,Aleksandar Kolarov,5596.0,,,,,,,1,From Goal Kick,Fernando Luiz Rosa,3054.0,Left Center Midfield,6,Manchester City,36,['a5d0d1ed-efe3-4b18-892d-869ddee4b028'],42,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:42.097,Pass,
,,,,,,,,,,,,,3.065033,,,,,,,,,,,,dba997f0-ee09-4d40-b803-f7bb8c988417,99,,"[36.6, 8.6]",3754257,1,,,,,0.34733647,,Left Foot,,,"[98.2, 30.9]",High Pass,,65.512215,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,,1,From Goal Kick,Aleksandar Kolarov,5596.0,Left Back,6,Manchester City,36,"['35d81a40-2485-4c4e-b1cd-9e9cea507314', '8a3d2d62-001f-4ea8-8626-b64e13bb5876']",45,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:45.441,Pass,
,,,,,,,,,,,,,0.996787,,,,,,,,,,,,35d81a40-2485-4c4e-b1cd-9e9cea507314,101,,"[21.9, 49.2]",3754257,1,,,,,0.20333609,,Head,,,"[31.6, 51.2]",Low Pass,,9.904039,,,Yohan Cabaye,3277.0,,,,,,Recovery,1,Regular Play,Scott Dann,3407.0,Right Center Back,7,Crystal Palace,31,"['41eba0d0-2682-4af0-ba4b-1b252e3b4171', 'dba997f0-ee09-4d40-b803-f7bb8c988417']",48,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:48.506,Pass,
,,,,,,,,,,,,,0.732499,,,,,,,,,,,,39a1dadc-4b2b-48e6-9049-a893e8a764f0,104,,"[27.5, 51.6]",3754257,1,,,,,-1.5379134,,Right Foot,,,"[28.0, 36.4]",Ground Pass,,15.208221,,,James McArthur,3464.0,,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,7,Crystal Palace,31,['5bd70e26-6ed3-4434-9938-7df6dc4a84c0'],50,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:50.326,Pass,
,,,,,,,,,,,,,0.797788,,,,,,,,,,,,50f7c2c2-0d98-4e71-84f3-a1d0e2b7d60f,106,,"[28.0, 36.4]",3754257,1,,,,,2.1179497,,Right Foot,,,"[22.7, 45.1]",Ground Pass,,10.187247,,,Scott Dann,3407.0,,,,,,,1,Regular Play,James McArthur,3464.0,Left Defensive Midfield,7,Crystal Palace,31,['b2aa49e7-4bea-47e5-b2b0-6052833082df'],51,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:51.058,Pass,
,,,,,,,,,,,,,2.004513,,,,,,,,,,,,262d87ee-3e31-4e14-b77b-6f1941bb61a7,109,,"[22.7, 45.3]",3754257,1,,,,,-1.3757399,,Right Foot,,,"[29.2, 12.4]",Ground Pass,,33.53595,,,Pape N''Diaye Souaré,4884.0,,,,,,,1,Regular Play,Scott Dann,3407.0,Right Center Back,7,Crystal Palace,31,['37e44b91-4c38-47fb-9fb7-4238d38facb1'],52,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:52.845,Pass,
,,,,,,,,,,,,,1.34445,,,,,,,,,,,,73ffeb02-b57f-4f5e-9220-32d6cf1abb2c,111,,"[29.2, 12.4]",3754257,1,,,,,2.3223093,,Left Foot,,,"[17.8, 24.6]",Ground Pass,,16.697306,,,Brede Hangeland,43695.0,,,,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,7,Crystal Palace,31,['a0711480-ca3c-4d4d-9a89-a1aeabef5e97'],54,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:54.850,Pass,
