50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,4.647107,,,,,,,,,,455a2862-ea97-4e98-a375-1f639a2976e3,20,,"[82.2, 74.2]",3754109,0,,,,,-0.21428941,,Head,,,"[118.5, 66.3]",,High Pass,,37.149696,,,,Diafra Sakho,3962.0,,,,,,Recovery,1,From Throw In,James Tomkins,3316.0,Right Center Back,3,Tottenham Hotspur,38,"['9db35896-d867-4b3a-99db-9e3785262fbd', 'b5899427-b610-4fef-b2d7-cd25efde256d']",25,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:25.622,Pass,
,,,,,,,,,,,,,,,,,,,,0.571074,,,,,,,,,,73573421-480e-46c3-9850-29e6406e9038,24,,"[118.5, 66.5]",3754109,0,,,,,-1.4190311,,Right Foot,,,"[119.8, 58.0]",,Ground Pass,,8.598837,,Out,,,,,,,,,,1,From Throw In,Diafra Sakho,3962.0,Right Wing,3,Tottenham Hotspur,38,['a8d2185f-1e2f-4265-8683-035a6bf547ef'],30,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:30.309,Pass,True
,,,,,,,,,,,,,,,,,,,,1.282105,,,,,,,,,,995f4a3d-a802-42da-a6c2-f84e7075cf5e,25,,"[7.0, 36.1]",3754109,0,,True,,,0.69598204,,Right Foot,,,"[22.8, 49.3]",,Ground Pass,,20.588346,,,,Eric Dier,10956.0,,,,,,Goal Kick,1,From Goal Kick,Hugo Lloris,3099.0,Goalkeeper,4,Tottenham Hotspur,38,['779b8143-193c-41c6-be3a-f5904c992518'],49,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:49.338,Pass,
,,,,,,,,,,,,,,,,,,,,1.687543,,,,,,,,,,25eb3a94-c6f3-4e75-a082-cfc6cb0b3917,27,,"[26.0, 50.2]",3754109,0,,,,,0.9342881,,Right Foot,,,"[34.5, 61.7]",,Ground Pass,,14.300349,,,,Toby Alderweireld,20005.0,,,,,,,1,From Goal Kick,Eric Dier,10956.0,Left Defensive Midfield,4,Tottenham Hotspur,38,['43eb410a-1d46-4c11-abd0-320e27fab97e'],53,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:53.145,Pass,
,,,,,,,,,,,,,,,,,,,,1.827519,,,,,,,,,,1556e28d-d786-4d17-9349-5cfd78702324,30,,"[45.0, 61.1]",3754109,0,,,,,-2.5295773,,Right Foot,,,"[34.6, 53.8]",,Ground Pass,,12.706298,,,,Eric Dier,10956.0,,,,,,,1,From Goal Kick,Toby Alderweireld,20005.0,Right Center Back,4,Tottenham Hotspur,38,['b0d8cd16-ce80-45c1-9137-61dcb80ec155'],57,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:57.935,Pass,
,,,,,,,,,,,,,,,,,,,,1.961893,,,,,,,,,,609a630a-e465-4af5-8a06-6f465b7e7d4e,33,,"[34.6, 51.6]",3754109,1,,,,,-1.4664152,,Right Foot,,,"[37.9, 20.1]",,Ground Pass,,31.672386,,,,Jan Vertonghen,3077.0,,,,,,,1,From Goal Kick,Eric Dier,10956.0,Left Defensive Midfield,4,Tottenham Hotspur,38,['a33074c5-d6ae-423c-8213-1a6fd7b0ae55'],0,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:00.144,Pass,
,,,,,,,,,,,,,,,,,,,,2.303506,,,,,,,,,,1530da56-676c-4cdf-b3f0-62ef830f44f7,36,,"[37.9, 20.1]",3754109,1,,,,,1.7016237,,Left Foot,,,"[32.9, 58.1]",,Ground Pass,,38.327538,,,,Toby Alderweireld,20005.0,,,,,,,1,From Goal Kick,Jan Vertonghen,3077.0,Left Center Back,4,Tottenham Hotspur,38,['a8d4f871-e038-46b4-a4b5-42f74f190798'],4,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:04.530,Pass,
,,,,,,,,,,,,,,,,,,,,3.197155,,,,,,,,,,020ab989-a159-4fe7-8e46-f79e399da51e,40,,"[51.9, 70.4]",3754109,1,,,,,-0.032172803,,Right Foot,,,"[95.4, 69.0]",,High Pass,,43.522522,,,,Heung-Min Son,3083.0,,,,,,,1,From Goal Kick,Toby Alderweireld,20005.0,Right Center Back,4,Tottenham Hotspur,38,"['31d0b416-160d-4038-b94e-d5d0eca1b597', 'a1ac9520-e729-4edf-9e0b-139380342d27']",11,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:11.975,Pass,True
,,,,,,,,,,,,,,,,,,,,3.425792,,,,,,,,,,0303ec6e-540f-4594-b1e7-5fd2639215ba,48,,"[4.5, 14.9]",3754109,1,,,,,-0.27663964,,Right Foot,,,"[44.3, 3.6]",,Ground Pass,,41.37306,,Incomplete,,Manuel Lanzini,3595.0,,,,,,,1,From Goal Kick,Winston Reid,4280.0,Left Center Back,4,Tottenham Hotspur,38,"['3b4e1b00-cbeb-47ae-ab43-cfa8e873abaa', 'b6d3113b-6908-4e54-8685-a6b06eabd789', 'bf2347eb-951b-415d-9abf-00657d0e625e']",24,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:24.283,Pass,True
,,,,,,,,,,,,,,,,,,,,2.607624,,,,,,,,,,3b4e1b00-cbeb-47ae-ab43-cfa8e873abaa,51,,"[75.8, 76.5]",3754109,1,,,,,-2.1112158,,Left Foot,,,"[58.7, 48.0]",,Ground Pass,,33.236427,,,,Jan Vertonghen,3077.0,,,,,,Recovery,1,From Goal Kick,Eric Dier,10956.0,Left Defensive Midfield,4,Tottenham Hotspur,38,"['0303ec6e-540f-4594-b1e7-5fd2639215ba', '3db5e0c1-5acb-4b0f-8c6e-634eb6c8e942']",27,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:27.709,Pass,
,,,,,,,,,,,,,,,,,,,,3.197489,,,,,,,,,,9a91ee43-6a9d-4fa8-a370-65fdf4759e87,54,,"[62.4, 45.7]",3754109,1,,,,,-1.2921436,,Right Foot,,,"[73.1, 8.3]",,Ground Pass,,38.900513,,,,Danny Rose,3594.0,,,,,,,1,From Goal Kick,Jan Vertonghen,3077.0,Left Center Back,4,Tottenham Hotspur,38,['3d676c72-2009-4bc8-8a61-f3f731253ec8'],31,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:31.360,Pass,
,,,,,,,,,,,,,,,,,,,,1.971265,,,,,,,,,,d29e7293-7b86-4b27-b606-f5aaab33a6ce,57,,"[73.1, 8.3]",3754109,1,,,,,2.0025399,,Left Foot,,,"[64.3, 27.4]",,Ground Pass,,21.029741,,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,,1,From Goal Kick,Danny Rose,3594.0,Left Back,4,Tottenham Hotspur,38,['f914c4fe-7c2a-4748-80b3-514c70b53c68'],35,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:35.232,Pass,
,,,,,,,,,,,,,,,,,,,,0.774028,,,,,,,,,,473d9cba-47b2-42f0-a3c4-0de13d25c332,60,,"[73.5, 28.9]",3754109,1,,,,,0.13370052,,Left Foot,,,"[90.6, 31.2]",,Ground Pass,,17.253984,,Incomplete,,Bamidele Alli,3094.0,,,,,,,1,From Goal Kick,Mousa Sidi Yaya Dembélé,3037.0,Right Defensive Midfield,4,Tottenham Hotspur,38,"['013008bb-18c7-424a-bea9-894d74f494f8', '7e87881d-07d2-4526-8600-205e9b647011']",44,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:44.028,Pass,
,,,,,,,,,,,,,,,,,,,,2.201268,,,,,,,,,,013008bb-18c7-424a-bea9-894d74f494f8,62,,"[29.5, 48.9]",3754109,1,,,,,-0.34909213,,Left Foot,,,"[54.5, 39.8]",,Ground Pass,,26.604698,,,,Andy Carroll,4271.0,,,,,,Interception,1,From Goal Kick,James Tomkins,3316.0,Right Center Back,4,Tottenham Hotspur,38,"['473d9cba-47b2-42f0-a3c4-0de13d25c332', '488bde00-d6ba-4ca3-bf83-e1c5497e83a9']",44,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:44.802,Pass,
,,,,,,,,,,,,,,,,,,,,0.915176,,,,,,,,,,ffed98b4-e05d-4c77-8a29-171fde212645,66,,"[51.8, 40.6]",3754109,1,,,,,1.5454853,,Right Foot,,,"[52.0, 48.5]",,Ground Pass,,7.902531,,Incomplete,,Mark Noble,3874.0,,,,,,,1,From Goal Kick,Andy Carroll,4271.0,Center Forward,4,Tottenham Hotspur,38,"['03732a92-f789-4bc3-a644-68f0e82e07ed', 'cd960327-7f08-4079-887a-3a06a5373d7b', 'f21c89a3-f6b5-4151-968e-dbc792978003']",47,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:47.577,Pass,True
,,,,,,,,,,,,,,,,,,,,1.294922,,,,,,,,,,dcf1c05a-3f79-4e4f-bf39-4e7feaf289a8,70,,"[70.1, 30.2]",3754109,1,,,,,0.44062537,,Right Foot,,,"[82.4, 36.0]",,Ground Pass,,13.598897,,,,Harry Kane,10955.0,,,,,,,1,From Goal Kick,Christian Dannemann Eriksen,3043.0,Left Wing,4,Tottenham Hotspur,38,['c50a60a6-70d7-4799-b562-83e6808c9d53'],49,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:49.024,Pass,
,,,,,,,,,,,,,,,,,,,,1.069115,,,,,,,,,,e1e2a8d1-e40b-4451-bf2c-3feac00b4778,73,,"[79.3, 37.1]",3754109,1,,,,,-2.7326849,,Right Foot,,,"[70.3, 33.2]",,Ground Pass,,9.80867,,,,Bamidele Alli,3094.0,,,,,,,1,From Goal Kick,Harry Kane,10955.0,Center Forward,4,Tottenham Hotspur,38,['16c57874-1051-49ee-bf71-fd316a9a4fe7'],50,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:50.835,Pass,
,,,,,,,,,,,,,,,,,,,,1.361223,,,,,,,,,,a1521994-80f6-4390-811a-bcdd43de2837,77,,"[68.9, 38.3]",3754109,1,,,,,2.1966429,,Right Foot,,,"[61.6, 48.4]",,Ground Pass,,12.461942,,,,Eric Dier,10956.0,,,,,,,1,From Goal Kick,Bamidele Alli,3094.0,Center Attacking Midfield,4,Tottenham Hotspur,38,"['0174c1e7-6b70-483d-baf1-9f328d93b26d', '42d8e3ae-995e-46e8-8361-8ffc87ae5f59']",52,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:52.368,Pass,True
,,,,,,,,,,,,,,,,,,,,1.726409,,,,,,,,,,e398136c-644b-493a-abcd-5d332cc751bd,79,,"[61.6, 48.4]",3754109,1,,,,,-2.0595171,,Right Foot,,,"[54.9, 35.8]",,Ground Pass,,14.270599,,,,Jan Vertonghen,3077.0,,,,,,,1,From Goal Kick,Eric Dier,10956.0,Left Defensive Midfield,4,Tottenham Hotspur,38,['77109f02-a6d9-4b6d-b000-9b2e8e744cc6'],53,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:53.730,Pass,
,,,,,,,,,,,,,,,,,,,,1.222533,,,,,,,,,,8091d18d-0ca2-4b1e-845a-eb1d2a81cc17,82,,"[52.5, 30.0]",3754109,1,,,,,-0.18919902,,Left Foot,,,"[57.2, 29.1]",,Ground Pass,,4.7853947,,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,,1,From Goal Kick,Jan Vertonghen,3077.0,Left Center Back,4,Tottenham Hotspur,38,['bea28d63-9bd0-4a48-8945-09bd0bb220f7'],55,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:55.583,Pass,
,,,,,,,,,,,,,,,,,,,,1.644258,,,,,,,,,,9118707f-bb94-46c9-950a-7d27cd6d34ea,85,,"[55.6, 29.4]",3754109,1,,,,,2.7954566,,Left Foot,,,"[43.4, 33.8]",,Ground Pass,,12.969194,,,,Jan Vertonghen,3077.0,,,,,,,1,From Goal Kick,Mousa Sidi Yaya Dembélé,3037.0,Right Defensive Midfield,4,Tottenham Hotspur,38,['6b722cec-bdf6-4fb8-bfb3-32d9a0b690d4'],58,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:58.690,Pass,
,,,,,,,,,,,,,,,,,,,,1.670166,,,,,,,,,,cee6740d-53b8-46c6-aa36-20b6dca38ce5,88,,"[43.4, 34.9]",3754109,2,,,,,1.4816477,,Left Foot,,,"[45.0, 52.8]",,Ground Pass,,17.971367,,,,Toby Alderweireld,20005.0,,,,,,,1,From Goal Kick,Jan Vertonghen,3077.0,Left Center Back,4,Tottenham Hotspur,38,['262bf90e-6576-4edc-8319-f74365573329'],0,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:00.695,Pass,
,,,,,,,,,,,,,,,,,,,,6.062857,,,,,,,,,,2041ed7c-a967-45ed-be2d-34e8a4a81aee,91,,"[55.2, 52.8]",3754109,2,,,,,-0.5485494,,Right Foot,,,"[120.0, 13.2]",,High Pass,,75.942085,,Out,,Bamidele Alli,3094.0,,,,,,,1,From Goal Kick,Toby Alderweireld,20005.0,Right Center Back,4,Tottenham Hotspur,38,['7a1f0977-71f7-4e79-beb1-fcd4aa4bf106'],5,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:05.097,Pass,
,,,,,,,,,,,,,,,,,,,,3.698269,,,,,,,,,,4c5958f7-e0ef-407f-8db4-a5c2f5fbc2fd,95,,"[6.0, 44.0]",3754109,2,,,,,0.13975573,,Right Foot,,,"[71.4, 53.2]",,High Pass,,66.04392,,,,Andy Carroll,4271.0,,,,,,Goal Kick,1,From Goal Kick,Adrián San Miguel del Castillo,3623.0,Goalkeeper,5,West Ham United,40,['3bbb8a42-f5a4-4ace-b0f1-e121ff9a7005'],38,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:38.157,Pass,
,,,,,,,,,,,,,,,,,,,,3.58685,,,,,,,,,,72f9db92-428b-4f15-ad02-b4fa49e79e6f,98,,"[71.4, 53.2]",3754109,2,,,,True,1.413798,,,,,"[75.5, 79.1]",,High Pass,,26.22251,,Out,,,,,,,,,,1,From Goal Kick,Andy Carroll,4271.0,Center Forward,5,West Ham United,40,['6cc57247-d2ac-4375-ad2d-442a9bfa9e80'],42,,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:42.070,Pass,True
,,,,,,,,,,,,,,,,,,,,1.202983,,,,,,,,,,ce90a2a6-13c6-4673-a0e1-836504ed5311,99,,"[48.5, 0.1]",3754109,2,,,,,0.40725586,,,,,"[63.8, 6.7]",,High Pass,,16.662832,,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,Throw-in,1,From Throw In,Danny Rose,3594.0,Left Back,6,Tottenham Hotspur,38,['da23f0e3-61c4-4b01-8628-95d3e4a45bcf'],59,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:59.741,Pass,
,,,,,,,,,,,,,,,,,,,,0.716404,,,,,,,,,,d7c63f6f-b0bc-4355-b6c4-c0e6f7078bd0,103,,"[68.0, 5.9]",3754109,3,,,,,-0.47145995,,Left Foot,,,"[73.1, 3.3]",,Ground Pass,,5.724509,,,,Harry Kane,10955.0,,,,,,,1,From Throw In,Mousa Sidi Yaya Dembélé,3037.0,Right Defensive Midfield,6,Tottenham Hotspur,38,"['2f8d6995-f01d-437b-b49a-63a9e0ccb551', 'b177007d-a798-4aaf-a2f7-2dd0f243e497']",1,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:01.661,Pass,True
,,,,,,,,,,,,,,,,,,,,3.027454,,,,,,,,,,3af98eb3-d833-4f75-af2f-21f9a0508cf6,110,,"[48.1, 0.1]",3754109,3,,,,,2.7796586,,,,,"[13.5, 13.2]",,Low Pass,,36.99689,,,,Jan Vertonghen,3077.0,,,,,,Throw-in,1,From Throw In,Danny Rose,3594.0,Left Back,7,Tottenham Hotspur,38,['1e7309c5-a910-4416-aa2e-118b2a793cec'],8,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:08.238,Pass,
,,,,,,,,,,,,,,,,,,,,2.782693,,,,,,,,,,e6c1a146-37ab-4912-9715-d86b117a42c2,113,,"[14.7, 21.2]",3754109,3,,,,,1.3709676,,Left Foot,,,"[21.1, 52.8]",,Ground Pass,,32.24159,,,,Toby Alderweireld,20005.0,,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,7,Tottenham Hotspur,38,['8ccd6b28-e057-4341-be7d-1b96da49d743'],12,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:12.359,Pass,
,,,,,,,,,,,,,,,,,,,,1.944037,,,,,,,,,,b939df92-3532-49b7-8835-a639a7150828,116,,"[21.1, 52.8]",3754109,3,,,,,-1.2982258,,Right Foot,,,"[28.2, 27.4]",,Ground Pass,,26.373661,,,,Jan Vertonghen,3077.0,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,7,Tottenham Hotspur,38,['31a40104-d260-4f98-92ba-eb80f2ad062d'],15,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:15.363,Pass,
,,,,,,,,,,,,,,,,,,,,2.471581,,,,,,,,,,2bbb8f73-9f61-472a-a541-adee0e6555d4,119,,"[34.5, 25.3]",3754109,3,,,,,-0.93275964,,Right Foot,,,"[45.4, 10.6]",,Ground Pass,,18.300274,,,,Eric Dier,10956.0,,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,7,Tottenham Hotspur,38,['b8746c40-ca80-4958-8321-d28da5f6b3e9'],18,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:18.907,Pass,
