50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.872768,,,,,,,,,,,,,,,232e93de-f8e3-462b-b41a-704d58d6a2e7,17,,"[53.6, 59.5]",3754297,0,,,,,-1.0349851,,Right Foot,,,,"[59.3, 49.9]",Ground Pass,,11.164677,,,Bastian Schweinsteiger,18414.0,,,,,,1,From Kick Off,Michael Carrick,4751.0,Right Center Midfield,2,Manchester United,39,['1b9f8600-84c6-4664-ba78-2f076235f70d'],11,,,,,,,,,,,,,,,,,Manchester United,39,00:00:11.037,Pass,
,,,,,,,,,,,,,,,,1.221375,,,,,,,,,,,,,,,a78d8504-fda7-4b4f-9fb8-13f294622c12,20,,"[59.3, 49.9]",3754297,0,,,,,2.1662061,,Left Foot,,,,"[53.0, 59.2]",Ground Pass,,11.232987,,,Michael Carrick,4751.0,,,,,,1,From Kick Off,Bastian Schweinsteiger,18414.0,Left Center Midfield,2,Manchester United,39,['a24ff586-f8f9-408f-8674-c54c32aac9a6'],12,,,,,,,,,,,,,,,,,Manchester United,39,00:00:12.707,Pass,
,,,,,,,,,,,,,,,,1.129536,,,,,,,,,,,,,,,051b6504-4e75-4385-9122-bc9bbaef33e5,23,,"[57.1, 54.5]",3754297,0,,,,,-0.84963715,,Right Foot,,,,"[81.1, 27.2]",Ground Pass,,36.349552,,Incomplete,Jesse Lingard,3293.0,,,,,,1,From Kick Off,Michael Carrick,4751.0,Right Center Midfield,2,Manchester United,39,"['03583f35-a6b4-4cc9-bbe7-81bcacfe5377', '666900d0-76f4-400b-a802-fc9a2eeb4ff0']",15,,,,,,,,,,,,,,,,,Manchester United,39,00:00:15.503,Pass,
,,,,,,,,,,,True,,,,,0.481981,,,,,,,,,,,,,,,666900d0-76f4-400b-a802-fc9a2eeb4ff0,25,,"[39.0, 52.9]",3754297,0,,,,,0.13552772,,Right Foot,,,,"[43.4, 53.5]",Low Pass,,4.4407206,,,Darren Fletcher,4022.0,,,,,Interception,1,Regular Play,Gareth McAuley,3596.0,Right Center Back,3,West Bromwich Albion,27,"['051b6504-4e75-4385-9122-bc9bbaef33e5', '913fba03-e389-4a31-a8b3-c53792d05eef']",16,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:16.633,Pass,
,,,,,,,,,,,,,,,,1.388258,,,,,,,,,,,,,,,e463506d-097e-4123-9c5b-9fa9e254ae55,27,,"[43.4, 53.5]",3754297,0,,,,,0.56931317,,Other,,,,"[48.4, 56.7]",Low Pass,,5.936329,,,Gareth McAuley,3596.0,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,3,West Bromwich Albion,27,['a70f77b5-4dd8-45d3-96b7-c70d819925aa'],17,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:17.115,Pass,
,,,,,,,,,,,,,,,,2.010448,,,,,,,,,,,,,,,10bebc49-f07e-4bcd-9f61-52bed398b448,31,,"[49.0, 55.3]",3754297,0,,,,,0.4588553,,Right Foot,,,,"[74.1, 67.7]",High Pass,,27.995893,,Incomplete,José Salomón Rondón Giménez,4041.0,,,,,,1,Regular Play,Gareth McAuley,3596.0,Right Center Back,3,West Bromwich Albion,27,"['3bba43eb-593b-4a3b-9001-ce2720ea4174', '83e7bc6e-0cac-4900-96ed-526f2455acdc', '86ef633f-61e0-498a-a4d2-10d3a86835ef']",18,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:18.831,Pass,True
,,,,,,,,,,,,,,,,0.185639,,,,,,,,,,,,,,,bd82fa84-a412-4166-9c3c-fdba2772bb2b,36,,"[48.3, 16.8]",3754297,0,,,,,0.42976227,,Left Foot,,,,"[50.7, 17.9]",Ground Pass,,2.6400757,,Unknown,,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,4,Manchester United,39,['02209e7c-648b-477f-a01e-e0569f949b9b'],21,,,,,,,,,,,,,,,,,Manchester United,39,00:00:21.792,Pass,True
,,,,,,,,,,,,,,,,1.567705,,,,,,,,,,,,,,,0ddd893f-722f-4e9f-9218-109378ab1056,39,,"[50.2, 18.6]",3754297,0,,True,,,1.3835667,,Left Foot,,,,"[58.1, 60.3]",Ground Pass,,42.441723,,,Chris Smalling,10958.0,,True,,,Free Kick,1,From Free Kick,Daley Blind,3311.0,Left Center Back,5,Manchester United,39,['1d339301-7af9-40cc-ab8f-d443c8aebbe2'],56,,,,,,,,,,,,,,,,,Manchester United,39,00:00:56.580,Pass,
,,,,,,,,,,,,,,,,1.376412,,,,,,,,,,,,,,,b86a6269-24bd-4bdf-bb6d-98f0cc128881,41,,"[68.4, 60.1]",3754297,0,,,,,2.055913,,Left Foot,,,,"[61.6, 73.0]",Ground Pass,,14.582523,,,Ashley Young,3612.0,,,,,,1,From Free Kick,Chris Smalling,10958.0,Right Center Back,5,Manchester United,39,['c429c707-67d4-41ba-8ca5-1c2c98be6bcf'],59,,,,,,,,,,,,,,,,,Manchester United,39,00:00:59.463,Pass,
,,,,,,,,,,,,,,,,1.953345,,,,,,,,,,,,,,,93b15bf7-551f-4e71-90f1-2079b78f8341,44,,"[61.6, 70.8]",3754297,1,,,,,-2.2590437,,Right Foot,,,,"[40.3, 44.9]",Ground Pass,,33.533566,,,Daley Blind,3311.0,,,,,,1,From Free Kick,Ashley Young,3612.0,Right Back,5,Manchester United,39,['982dd412-5837-4ec7-acb9-8b72b1b1d749'],1,,,,,,,,,,,,,,,,,Manchester United,39,00:01:01.765,Pass,
,,,,,,,,,,,,,,,,1.213477,,,,,,,,,,,,,,,8e896365-9100-46f6-b05c-a8d260ef8de9,47,,"[40.3, 38.5]",3754297,1,,,,,-1.0963964,,Left Foot,,,,"[53.6, 12.6]",Ground Pass,,29.115288,,,Bastian Schweinsteiger,18414.0,,,,,,1,From Free Kick,Daley Blind,3311.0,Left Center Back,5,Manchester United,39,['a8beda76-c127-45bf-87d5-83ce1ad0829f'],5,,,,,,,,,,,,,,,,,Manchester United,39,00:01:05.131,Pass,
,,,,,,,,,,,,,,,,2.797394,,,,,,,,,,,,,,,350e1b31-227a-441f-abc7-8c8d47aff7ac,50,,"[53.3, 12.6]",3754297,1,,,,,2.6464593,,Right Foot,,,,"[8.3, 36.9]",High Pass,,51.14186,,,David de Gea Quintana,3333.0,,,,,,1,From Free Kick,Bastian Schweinsteiger,18414.0,Left Center Midfield,5,Manchester United,39,['7c24fa49-e154-4d33-aa2f-8802e3595b63'],7,,,,,,,,,,,,,,,,,Manchester United,39,00:01:07.163,Pass,
,,,,,,,,,,,,,,,,1.544449,,,,,,,,,,,,,,,23bae9de-2b96-44fa-b8f5-c5f3d9c376fc,53,,"[8.6, 36.1]",3754297,1,,,,,-0.9755848,,Right Foot,,,,"[23.7, 13.8]",High Pass,,26.931395,,,Daley Blind,3311.0,,,,,,1,From Free Kick,David de Gea Quintana,3333.0,Goalkeeper,5,Manchester United,39,['fb1ab42f-ed63-4f7b-a88d-adcec5922b46'],10,,,,,,,,,,,,,,,,,Manchester United,39,00:01:10.242,Pass,
,,,,,,,,,,,,,,,,1.846664,,,,,,,,,,,,,,,18746a20-afab-43db-9687-aec85679eeca,56,,"[24.3, 13.8]",3754297,1,,,,,2.4369583,,Left Foot,,,,"[3.6, 31.4]",Ground Pass,,27.170755,,,David de Gea Quintana,3333.0,,,,,,1,From Free Kick,Daley Blind,3311.0,Left Center Back,5,Manchester United,39,['6c9e9feb-2af4-4c3b-ab07-cb094bd25c6d'],13,,,,,,,,,,,,,,,,,Manchester United,39,00:01:13.282,Pass,
,,,,,,,,,,,,,,,,2.484832,,,,,,,,,,,,,,,6bd6fd64-72fa-4715-bf61-279ea48944d3,58,,"[8.6, 35.5]",3754297,1,,True,,,1.4014496,,Right Foot,,,,"[11.9, 54.8]",Ground Pass,,19.580091,,,Chris Smalling,10958.0,,,,,,1,From Free Kick,David de Gea Quintana,3333.0,Goalkeeper,5,Manchester United,39,['05098055-7aa8-44e1-8a5d-313ede4dcea5'],17,,,,,,,,,,,,,,,,,Manchester United,39,00:01:17.338,Pass,
,,,,,,,,,,,,,,,,1.371527,,,,,,,,,,,,,,,e7dc670a-f0fa-496c-9b82-95dfa28066e5,60,,"[18.7, 55.1]",3754297,1,,,,,-1.1911836,,Right Foot,,,,"[26.4, 35.8]",Ground Pass,,20.779316,,,Bastian Schweinsteiger,18414.0,,,,,,1,From Free Kick,Chris Smalling,10958.0,Right Center Back,5,Manchester United,39,['cd7f67e4-1445-4740-baac-8905405e254f'],21,,,,,,,,,,,,,,,,,Manchester United,39,00:01:21.144,Pass,
,,,,,,,,,,,,,,,,1.065705,,,,,,,,,,,,,,,fa33c935-a700-4dfa-aa14-a741b865a81e,63,,"[65.1, 50.2]",3754297,1,,,,,1.4357537,,Left Foot,,,,"[67.6, 68.6]",Ground Pass,,18.56906,,,Michael Carrick,4751.0,,,,,,1,From Free Kick,Bastian Schweinsteiger,18414.0,Left Center Midfield,5,Manchester United,39,['c279de63-be32-4327-b16a-a4b4886d077b'],31,,,,,,,,,,,,,,,,,Manchester United,39,00:01:31.376,Pass,
,,,,,,,,,,,,,,,,2.285817,,,,,,,,,,,,,,,d0506f89-b892-4e22-b10e-073db49f00b1,66,,"[70.0, 65.3]",3754297,1,,,,,0.24859528,,Right Foot,,,,"[109.0, 75.2]",High Pass,,40.236923,,,Ashley Young,3612.0,,,,,,1,From Free Kick,Michael Carrick,4751.0,Right Center Midfield,5,Manchester United,39,['19a1c4bc-d0a1-4726-acfc-0752bca2a723'],34,,,,,,,,,,,,,,,,,Manchester United,39,00:01:34.288,Pass,
,,,,,,,,,,,,,,,,1.821478,,,,,,,,,,,,,,,c547e092-a55f-4ff6-879a-0b17bf184bde,71,,"[11.7, 0.1]",3754297,1,,,,,0.1687274,,,,,,"[43.4, 5.5]",High Pass,,32.156647,,,José Salomón Rondón Giménez,4041.0,,,,,Throw-in,1,From Throw In,Chris Brunt,3541.0,Left Back,6,West Bromwich Albion,27,['8e39f050-c221-4ca1-9bf2-7b30846e83b9'],54,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:54.085,Pass,
,,,,,,,,,,,,,,,,0.917639,,,,,,,,,,,,,,,51fa3904-0b96-4736-8d33-5691be100c10,73,,"[43.7, 4.9]",3754297,1,,,,True,0.0422284,,,,,,"[50.8, 5.2]",Low Pass,,7.106335,,Incomplete,Stéphane Sessègnon,2966.0,,,,,,1,From Throw In,José Salomón Rondón Giménez,4041.0,Center Forward,6,West Bromwich Albion,27,"['701f3cde-894d-4f38-bdf8-6f0f9e5bd931', '8d752413-6719-4fb9-937d-7b4fe61350e4', '96e83485-b7cd-44f3-a3a8-fa71db17a868']",55,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:55.907,Pass,True
,,,,,,,,,,,,,,,,3.717633,,,,,,,,,,,,,,,2f6b0478-408e-4247-b16e-7c2f3cc74cdb,79,,"[69.3, 75.8]",3754297,1,,,,,-0.40328148,,Right Foot,,,,"[99.3, 63.0]",High Pass,,32.61656,,Incomplete,Anthony Martial,20039.0,,,,,,1,Regular Play,Chris Smalling,10958.0,Right Center Back,7,Manchester United,39,"['6b27dca9-138a-46ca-8225-efa323c34532', 'd46a789f-29b7-4d8c-a15d-60aefd937838', 'e6a6675a-5704-4f61-8e78-67eb934732c9']",57,,,,,,,,,,,,,,,,,Manchester United,39,00:01:57.289,Pass,True
,,,,,,,,,,,,,,,,3.588542,,,,,,,,,,,,,,,e6a6675a-5704-4f61-8e78-67eb934732c9,81,,"[20.8, 17.1]",3754297,2,,,,,0.29386935,,Left Foot,,,,"[58.8, 28.6]",High Pass,,39.702015,,Incomplete,José Salomón Rondón Giménez,4041.0,,,,,Recovery,1,Regular Play,Jonathan Grant Evans,11012.0,Left Center Back,7,Manchester United,39,"['0a493744-20fa-4bce-beed-8203ed8001e1', '2f6b0478-408e-4247-b16e-7c2f3cc74cdb', 'ca674492-31e6-45b2-be97-7021d78fa01c']",1,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:01.007,Pass,
,,,,,,,,,,,,,,,,0.739391,,,,,,,,,,,,,,,0a493744-20fa-4bce-beed-8203ed8001e1,83,,"[61.3, 51.5]",3754297,2,,,,,0.8809963,,Left Foot,,,,"[67.9, 59.5]",Ground Pass,,10.371114,,,Michael Carrick,4751.0,,,,,Recovery,1,Regular Play,Daley Blind,3311.0,Left Center Back,7,Manchester United,39,"['c1180b28-ff67-45c7-b9f6-e5dfdbefe051', 'e6a6675a-5704-4f61-8e78-67eb934732c9']",4,,,,,,,,,,,,,,,,,Manchester United,39,00:02:04.595,Pass,
,,,,,,,,,,,,,,,,1.460858,,,,,,,,,,,,,,,e4607d6f-d3fa-49be-bebf-f9915c8d2bbb,87,,"[62.6, 60.3]",3754297,2,,,,,-2.9573426,,Right Foot,,,,"[40.6, 56.2]",Ground Pass,,22.378784,,,Chris Smalling,10958.0,,,,,,1,Regular Play,Michael Carrick,4751.0,Right Center Midfield,7,Manchester United,39,"['216af53b-fef7-42f4-97bf-6a78a2803e58', 'd3e8406e-d4d5-41a1-b359-13a188541b1f']",7,,,,,,,,,,,,,,,,,Manchester United,39,00:02:07.656,Pass,True
,,,,,,,,,,,,,,,,1.58109,,,,,,,,,,,,,,,5c2b80d2-9219-4050-98d3-324726d947f5,90,,"[42.7, 53.5]",3754297,2,,,,,-1.6456562,,Right Foot,,,,"[39.7, 13.5]",Ground Pass,,40.112343,,,Daley Blind,3311.0,,True,,,,1,Regular Play,Chris Smalling,10958.0,Right Center Back,7,Manchester United,39,['042ee41b-ef8f-4e27-bd04-b463b361b6d0'],11,,,,,,,,,,,,,,,,,Manchester United,39,00:02:11.079,Pass,
,,,,,,,,,,,,,,,,1.481391,,,,,,,,,,,,,,,51ab6923-6c42-4853-8848-9f040c70450a,93,,"[41.4, 15.1]",3754297,2,,,,,1.4016951,,Left Foot,,,,"[46.3, 43.8]",Ground Pass,,29.115288,,,Chris Smalling,10958.0,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,7,Manchester United,39,['7c85a8bf-06a2-48e5-aaaf-83aeea0d313b'],15,,,,,,,,,,,,,,,,,Manchester United,39,00:02:15.340,Pass,
,,,,,,,,,,,,,,,,1.815549,,,,,,,,,,,,,,,b9df2c06-6b9b-46f0-a82c-e508863401f3,96,,"[71.4, 46.5]",3754297,2,,,,,-1.689848,,Right Foot,,,,"[66.4, 4.7]",Ground Pass,,42.09798,,,Faustino Marcos Alberto Rojo,3602.0,,True,,,,1,Regular Play,Chris Smalling,10958.0,Right Center Back,7,Manchester United,39,['8d135a79-ca38-46ac-9211-fa0bd3c16eeb'],23,,,,,,,,,,,,,,,,,Manchester United,39,00:02:23.028,Pass,
,,,,,,,,,,,,,,,,1.241569,,,,,,,,,,,,,,,e78bb6c3-b4c4-4a8e-991f-272936974512,99,,"[67.3, 4.9]",3754297,2,,,,,0.48618478,,Left Foot,,,,"[86.6, 15.1]",Ground Pass,,21.829567,,,Wayne Mark Rooney,3538.0,,,,,,1,Regular Play,Faustino Marcos Alberto Rojo,3602.0,Left Back,7,Manchester United,39,['6dc93318-487e-4a83-8207-91fc566d7bc9'],26,,,,,,,,,,,,,,,,,Manchester United,39,00:02:26.192,Pass,
,,,,,,,,,,,,,,,,1.843093,,,,,,,,,,,,,,,066943be-4ed8-483f-bbee-3e69ff17097b,105,,"[35.4, 80.0]",3754297,2,,,,,-0.06396954,,,,,,"[63.5, 78.2]",High Pass,,28.157593,,Incomplete,James McClean,3514.0,,,,,Throw-in,1,From Throw In,Craig Dawson,3523.0,Right Back,8,West Bromwich Albion,27,"['97af5044-7786-4051-967b-fdf9dbe2514d', 'fa420a38-5f70-4328-9935-b14e04e129f3']",48,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:48.867,Pass,
,,,,,,,,,,,,,,,,1.701886,,,,,,,,,,,,,,,97af5044-7786-4051-967b-fdf9dbe2514d,107,,"[56.6, 1.9]",3754297,2,,,,True,0.0,,,,,,"[72.6, 1.9]",High Pass,,16.0,,Incomplete,Anthony Martial,20039.0,,,,,Recovery,1,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Back,8,West Bromwich Albion,27,"['066943be-4ed8-483f-bbee-3e69ff17097b', '3c935431-8801-4e66-8a7b-c28d5ab3f4de', '7827b6ab-fbce-44f7-89a0-1139b3e168be', '9c02f8c0-27de-4f70-b634-01a28a586dc6']",50,,,,,,,,,,,,,,,,,Manchester United,39,00:02:50.710,Pass,True
,,,,,,,,,,,,,,,,4.536741,,,,,,,,,,,,,,,7827b6ab-fbce-44f7-89a0-1139b3e168be,110,,"[47.5, 78.2]",3754297,2,,,,,-0.25572613,,Right Foot,,,,"[99.9, 64.5]",High Pass,,54.16133,,Incomplete,José Salomón Rondón Giménez,4041.0,,,,,Recovery,1,From Throw In,Craig Dawson,3523.0,Right Back,8,West Bromwich Albion,27,"['948a08f3-abd5-4e57-9896-c8b865536bc0', '97af5044-7786-4051-967b-fdf9dbe2514d', 'f8ffb54f-e16b-425a-b9ad-d84b505f056d']",52,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:52.412,Pass,
,,,,,,,,,,,,,,,,2.151374,,,,,,,,,,,,,,,f8ffb54f-e16b-425a-b9ad-d84b505f056d,112,,"[20.2, 15.6]",3754297,2,,,,,2.5729513,,Head,,,,"[3.3, 26.4]",Low Pass,,20.056171,,,David de Gea Quintana,3333.0,,,,,Recovery,1,Regular Play,Chris Smalling,10958.0,Right Center Back,9,Manchester United,39,"['7827b6ab-fbce-44f7-89a0-1139b3e168be', 'c0dcc565-504a-4c35-9546-baeb0033f1ca']",56,,,,,,,,,,,,,,,,,Manchester United,39,00:02:56.948,Pass,
