50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0b8bc5b0-3307-46e9-9c39-472c7ff7e449,1,,,,3754139,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Swansea City,26,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3262, 'name': 'Łukasz Fabiański'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3973, 'name': 'Àngel Rangel Zaragoza'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 3290, 'name': 'Federico Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 33}, {'player': {'id': 3644, 'name': 'Ashley Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 9627, 'name': 'Neil Taylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 3462, 'name': 'Jack Frank Porteous Cork'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 4631, 'name': 'Leon Britton'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 3347, 'name': 'André Ayew Pelé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 3944, 'name': 'Gylfi Þór Sigurðsson'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 3449, 'name': 'Wayne Routledge'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 15}, {'player': {'id': 6950, 'name': 'Alberto Paloschi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Swansea City,26,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b44c6ab9-5d13-4199-9dac-9cd76098f2f3,2,,,,3754139,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Swansea City,26,,0,,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 3970, 'name': 'Fraser Forster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 44}, {'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 17}, {'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 6}, {'player': {'id': 20045, 'name': 'Ryan Bertrand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 3828, 'name': 'Steven Davis'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 8}, {'player': {'id': 3651, 'name': 'Matt Targett'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 33}, {'player': {'id': 16181, 'name': 'Jordy Clasie'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 3328, 'name': 'James Ward-Prowse'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 16}, {'player': {'id': 3272, 'name': 'Oriol Romeu Vidal'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 3842, 'name': 'Shane Long'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 11062, 'name': 'Graziano Pellè'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 19}]}",Southampton,25,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,85569409-085b-4934-a020-04b3a629cab4,3,,,,3754139,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Swansea City,26,['83e38a4d-5ec1-4904-a29c-5f75dded2e2b'],0,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,83e38a4d-5ec1-4904-a29c-5f75dded2e2b,4,,,,3754139,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Swansea City,26,['85569409-085b-4934-a020-04b3a629cab4'],0,,,,,,,,,,,,,,,,,,Southampton,25,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,fe51dc06-a8cf-4d47-a038-2d519b143928,1784,,,,3754139,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,106,Swansea City,26,['6ad8eb7f-6fb3-4d28-af84-d6f4b11592c7'],0,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6ad8eb7f-6fb3-4d28-af84-d6f4b11592c7,1785,,,,3754139,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,106,Swansea City,26,['fe51dc06-a8cf-4d47-a038-2d519b143928'],0,,,,,,,,,,,,,,,,,,Southampton,25,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,,0.88737,,,,,,,,,,,,,,c35d6754-930d-420b-8c60-29a5c2e370d9,5,,,"[60.0, 40.0]",3754139,0,,,,,-3.0873823,,Right Foot,,,"[47.1, 39.3]",,Ground Pass,,12.918979,,,Jordy Clasie,16181.0,,,,,Kick Off,1,From Kick Off,Shane Long,3842.0,Right Center Forward,2,Southampton,25,['d19cf921-07e2-401e-a9ea-0c1afd546123'],0,,,,,,,,,,,,,,,,,,Southampton,25,00:00:00.443,Pass,
,,,,,,,,,,,,,,,,,,,,1.308512,,,,,,,,,,,,,,6d50a6ec-b851-4096-9f49-aadf6657a906,8,,,"[47.1, 40.0]",3754139,0,,,,,1.9089073,,Right Foot,,,"[36.2, 71.0]",,Ground Pass,,32.860462,,,Virgil van Dijk,3669.0,,,,,,1,From Kick Off,Jordy Clasie,16181.0,Center Defensive Midfield,2,Southampton,25,['34b3a1f0-fabd-4ad6-8167-08df452c49c7'],2,,,,,,,,,,,,,,,,,,Southampton,25,00:00:02.389,Pass,
,,,,,,,,,,,,,,,,,,,,2.603556,,,,,,,,,,,,,,9b5ad697-96ad-428a-8e32-28591da093c7,11,,,"[35.4, 71.0]",3754139,0,,,,,-2.3745074,,Right Foot,,,"[7.6, 44.2]",,Ground Pass,,38.614506,,,Fraser Forster,3970.0,,,,,,1,From Kick Off,Virgil van Dijk,3669.0,Right Center Back,2,Southampton,25,['65418817-be4b-4b62-976a-431fd43448d5'],4,,,,,,,,,,,,,,,,,,Southampton,25,00:00:04.743,Pass,
,,,,,,,,,,,,,,,,,,,,3.515786,,,,,,,,,,,,,,38ee1138-b7fe-4fa8-b7fa-dae8a6348d2e,14,,,"[13.5, 49.9]",3754139,0,,,,,-0.0029761817,,Right Foot,,,"[80.7, 49.7]",,High Pass,,67.200294,Incomplete,,Graziano Pellè,11062.0,,,,,,1,From Kick Off,Fraser Forster,3970.0,Goalkeeper,2,Southampton,25,"['30a9e354-627e-4367-bb0e-c8c0b203d64e', 'e52e7395-e1f6-4a2f-9f6c-8794413563b2']",13,,,,,,,,,,,,,,,,,,Southampton,25,00:00:13.456,Pass,
,,,,,,,,,,,,,,,,,,,,1.373728,,,,,,,,,,,,,,ba50d931-08d8-49b7-ab4a-a28df663c7ba,18,,,"[42.8, 32.8]",3754139,0,,,,,2.06684,,Right Foot,,,"[33.6, 49.8]",,Ground Pass,,19.32977,,,Federico Fernández,3290.0,,,,,Free Kick,1,From Free Kick,Leon Britton,4631.0,Left Defensive Midfield,3,Swansea City,26,['f1e89e52-4c16-4df9-b559-fc1334af184f'],23,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:23.094,Pass,
,,,,,,,,,,,,,,,,,,,,1.283963,,,,,,,,,,,,,,137884f4-29e2-43ac-b068-b37462b26d8c,21,,,"[33.6, 51.5]",3754139,0,,,,,1.2046824,,Right Foot,,,"[43.3, 76.8]",,Ground Pass,,27.095757,,,Àngel Rangel Zaragoza,3973.0,,,,,,1,From Free Kick,Federico Fernández,3290.0,Right Center Back,3,Swansea City,26,['ea3f990b-41ed-4e32-936b-fc19b7148620'],25,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:25.427,Pass,
,,,,,,,,,,,,,,,,,,,,2.045438,,,,,,,,,,,,,,542a51ba-15c6-4d8f-a89c-5fbba4b66a72,24,,,"[43.3, 76.8]",3754139,0,,,,,-2.378304,,Right Foot,,,"[22.5, 56.9]",,Ground Pass,,28.786282,,,Federico Fernández,3290.0,,,,,,1,From Free Kick,Àngel Rangel Zaragoza,3973.0,Right Back,3,Swansea City,26,['ce3f1a0f-355a-423e-8f29-ce51cd114283'],27,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:27.503,Pass,
,,,,,,,,,,,,,,,,,,,,2.391929,,,,,,,,,,,,,,19f98580-dacc-41b6-8bba-cede412e6bdf,27,,,"[26.5, 55.0]",3754139,0,,,,,-1.8642526,,Right Foot,,,"[16.8, 22.9]",,Ground Pass,,33.533566,,,Ashley Williams,3644.0,,,,,,1,From Free Kick,Federico Fernández,3290.0,Right Center Back,3,Swansea City,26,['b27b0024-4d7f-4e17-9c41-da7a31c9701c'],30,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:30.572,Pass,
,,,,,,,,,,,,,,,,,,,,3.378765,,,,,,,,,,,,,,5a069f1f-8384-4c4d-aff1-7cec44b632e8,31,,,"[28.6, 13.6]",3754139,0,,,,,0.033320997,,Left Foot,,,"[85.6, 15.5]",,High Pass,,57.03166,Incomplete,,Alberto Paloschi,6950.0,,,,,,1,From Free Kick,Ashley Williams,3644.0,Left Center Back,3,Swansea City,26,"['206febde-309c-42cb-9185-1f0eb9d326f8', 'd03e4124-0bf5-4f8b-9386-097b9c498855']",35,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:35.425,Pass,
,,,,,,,,,,,,,,,,,,,,3.982321,,,,,,,,,,,,,,45af7c8a-7163-44b1-af28-b6972a697f5c,34,,,"[78.9, 0.1]",3754139,0,,True,,,1.9912814,,,,,"[67.9, 24.7]",,High Pass,,26.947355,,,Jack Frank Porteous Cork,3462.0,,,,,Throw-in,1,From Throw In,Neil Taylor,9627.0,Left Back,4,Swansea City,26,['5c36fad4-9d3f-4f0f-8374-deeb867062e7'],46,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:46.876,Pass,
,,,,,,,,,,,,,,,,,,,,1.558941,,,,,,,,,,,,,,0fa77839-e6e2-40b5-9f73-b1b32dae0ea3,37,,,"[66.4, 35.0]",3754139,0,,,,,1.5293263,,Right Foot,,,"[67.4, 59.1]",,Ground Pass,,24.120737,,,Àngel Rangel Zaragoza,3973.0,,,,,,1,From Throw In,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,4,Swansea City,26,['a85435e2-26b4-4be9-956a-934a916bff2b'],52,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:52.574,Pass,
,,,,,,,,,,,,,,,,,,,,1.978802,,,,,,,,,,,,,,779b917b-2f56-4de7-bf07-6b08d0efb05c,40,,,"[87.0, 69.4]",3754139,0,,,,,-0.9470946,,Right Foot,True,,"[110.6, 36.6]",,High Pass,,40.40792,Unknown,,,,,,,,,1,From Throw In,Àngel Rangel Zaragoza,3973.0,Right Back,4,Swansea City,26,,57,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:57.661,Pass,
,,,,,,,,,,,,,,,,,,,,3.249738,,,,,,,,,,,,,,7cbeda13-2fc9-46f5-b51d-5e8a4c5039bd,42,,,"[13.4, 42.8]",3754139,1,,,,,-0.3398947,,Right Foot,,,"[74.2, 21.3]",,High Pass,,64.489456,,,Graziano Pellè,11062.0,,,,,Free Kick,1,From Free Kick,Fraser Forster,3970.0,Goalkeeper,5,Southampton,25,['7c4472c1-4d25-4819-a8ea-6d6787cec89c'],25,,,,,,,,,,,,,,,,,,Southampton,25,00:01:25.023,Pass,
,,,,,,,,,,,,,,,,,,,,1.155194,,,,,,,,,,,,,,4348166d-2daf-44e6-beef-21b472e603da,46,,,"[72.8, 21.0]",3754139,1,,,,,-1.8611983,,Other,,,"[67.6, 3.6]",,Low Pass,,18.160397,,,Oriol Romeu Vidal,3272.0,,,,,,1,From Free Kick,Graziano Pellè,11062.0,Left Center Forward,5,Southampton,25,['ca602dd1-54f3-4a7c-926d-bb93918aa433'],28,,,,,,,,,,,,,,,,,,Southampton,25,00:01:28.444,Pass,
,,,,,,,,,,,,,,,,,,,,0.97717,,,,,,,,,,,,,,50e9eaa2-d178-42c7-9386-d5e53e6c58c7,50,,,"[64.3, 1.9]",3754139,1,,,,,2.7171407,,Right Foot,,,"[53.9, 6.6]",,Ground Pass,,11.412712,,,Ryan Bertrand,20045.0,,,,,,1,From Free Kick,Oriol Romeu Vidal,3272.0,Left Center Midfield,5,Southampton,25,['764575bd-7a56-4c68-9c07-e88a44451b7b'],30,,,,,,,,,,,,,,,,,,Southampton,25,00:01:30.907,Pass,
,,,,,,,,,,,,,,,,,,,,1.696543,,,,,,,,,,,,,,f4c4bdf8-6258-4e16-ba06-6ee494f42e50,53,,,"[51.1, 7.5]",3754139,1,,,,,2.5233696,,Left Foot,,,"[32.4, 20.8]",,Ground Pass,,22.94733,,,José Miguel da Rocha Fonte,3960.0,,,,,,1,From Free Kick,Ryan Bertrand,20045.0,Left Center Back,5,Southampton,25,['fa74f3af-f3ef-4ca0-b42c-364715b4c336'],32,,,,,,,,,,,,,,,,,,Southampton,25,00:01:32.941,Pass,
,,,,,,,,,,,,,,,,,,,,1.831558,,,,,,,,,,,,,,f2ea8ee3-bd6d-4c13-ac92-a4005cde0d40,56,,,"[30.3, 25.0]",3754139,1,,,,,1.3999432,,Right Foot,,,"[35.2, 53.4]",,Ground Pass,,28.81961,,,Virgil van Dijk,3669.0,,,,,,1,From Free Kick,José Miguel da Rocha Fonte,3960.0,Center Back,5,Southampton,25,['a40842cd-72e8-448b-86a6-33d9302d4ec5'],36,,,,,,,,,,,,,,,,,,Southampton,25,00:01:36.030,Pass,
,,,,,,,,,,,,,,,,,,,,3.084561,,,,,,,,,,,,,,b1294fe6-9835-4e01-8cdf-c233d0e2f1ef,59,,,"[44.0, 63.9]",3754139,1,,,,,-0.61629695,,Right Foot,,,"[94.4, 28.2]",,High Pass,,61.76285,,,Graziano Pellè,11062.0,,,,,,1,From Free Kick,Virgil van Dijk,3669.0,Right Center Back,5,Southampton,25,['26a2f041-edae-464e-876b-12005e2f53f3'],39,,,,,,,,,,,,,,,,,,Southampton,25,00:01:39.952,Pass,
,,,,,,,,,,,,,,,,,,,,0.205632,,,,,,,,,,,,,,883a22ce-6cb3-430e-8de3-287a4307ec94,62,,,"[94.4, 28.2]",3754139,1,,,,True,1.0679531,,,,,"[95.5, 30.2]",,Low Pass,,2.2825425,Incomplete,,Shane Long,3842.0,,,,,,1,From Free Kick,Graziano Pellè,11062.0,Left Center Forward,5,Southampton,25,"['35871d79-1741-460d-be7a-670196fea1c4', '5d1400f7-7472-46be-b485-9863a29333db', 'a832cc46-4d39-435c-b3e8-f8899bb507bd']",43,,,,,,,,,,,,,,,,,,Southampton,25,00:01:43.102,Pass,True
,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,088f9959-b644-4763-af1b-40be2c519599,65,,,"[22.5, 51.5]",3754139,1,,,,,0.32055008,,Left Foot,,,"[47.5, 59.8]",,High Pass,,26.341791,,,André Ayew Pelé,3347.0,,,,,Recovery,1,Regular Play,Federico Fernández,3290.0,Right Center Back,6,Swansea City,26,['8f222839-04fc-467f-9561-203c13b1db9d'],44,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:44.265,Pass,
,,,,,,,,,,,,,,,,,,,,1.160743,,,,,,,,,,,,,,cf5bcd83-f107-4dd1-b3a1-c142cd56308a,68,,,"[47.5, 59.8]",3754139,1,,,,True,2.7776136,,,,,"[34.9, 64.6]",,Low Pass,,13.483323,,,Jack Frank Porteous Cork,3462.0,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Right Wing,6,Swansea City,26,"['0a282f1d-0fbc-46c3-bf26-d04229504097', 'f533df9f-05d2-4508-abe9-efb481b7124e']",46,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:46.554,Pass,True
,,,,,,,,,,,,,,,,,,,,1.510398,,,,,,,,,,,,,,1d31fc90-b49c-4738-b33c-f4b5aa397238,71,,,"[35.5, 69.4]",3754139,1,,,,,2.4668517,,Left Foot,,,"[26.5, 76.6]",,Ground Pass,,11.525623,,,Àngel Rangel Zaragoza,3973.0,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,6,Swansea City,26,['5601f2b9-792c-4a2f-887c-8da6d95ca0b0'],49,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:49.029,Pass,
,,,,,,,,,,,,,,,,,,,,1.41234,,,,,,,,,,,,,,a159b750-c6b3-48e1-9e18-54f8cee64867,74,,,"[26.9, 77.5]",3754139,1,,,,,-0.2809079,,Right Foot,,,"[52.2, 70.2]",,Low Pass,,26.33211,,,Alberto Paloschi,6950.0,,,,,,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,6,Swansea City,26,['6df8d9d0-4d40-4914-ac11-a5abbe73ac8b'],51,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:51.177,Pass,
,,,,,,,,,,,,,,,,,,,,2.913257,,,,,,,,,,,,,,125af5f0-7eec-4dc4-bfc4-d7afaa99f893,78,,,"[49.7, 67.1]",3754139,1,,,,,-2.085709,,Left Foot,,,"[29.5, 31.4]",,High Pass,,41.018654,,,Ashley Williams,3644.0,,,,,,1,Regular Play,Alberto Paloschi,6950.0,Center Forward,6,Swansea City,26,"['907dd9bf-3ac9-4d56-a27e-068521eb3459', '9943f976-1152-44e1-83b8-b50d8d55f3f4']",53,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:53.699,Pass,True
,,,,,,,,,,,,,,,,,,,,2.357107,,,,,,,,,,,,,,0a3d3226-6a26-46a0-946b-da7d3def1488,82,,,"[29.0, 30.0]",3754139,1,,,,,-1.3041716,,Left Foot,,,"[35.2, 7.3]",,Low Pass,,23.531467,,,Neil Taylor,9627.0,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,6,Swansea City,26,"['077f2b62-e0d2-4295-892d-f47fe86255aa', '29c1e8e5-428c-468e-86d4-e25b3541d6da']",57,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:57.465,Pass,True
,,,,,,,,,,,,,,,,,,,,2.848112,,,,,,,,,,,,,,76569a19-8148-4762-bd5a-c9ebccb3c7aa,85,,,"[36.2, 4.4]",3754139,2,,,,,0.062823944,,Left Foot,,,"[82.3, 7.3]",,High Pass,,46.191124,,,Gylfi Þór Sigurðsson,3944.0,,,,,,1,Regular Play,Neil Taylor,9627.0,Left Back,6,Swansea City,26,['b31c51e8-d7c0-4971-b590-9be0c2e43d0a'],2,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:02.328,Pass,
,,,,,,,,,,,,,,,,,,,,2.234148,,,,,,,,,,,,,,86a12159-07ea-42be-91b7-42cbebba183e,89,,,"[88.6, 7.0]",3754139,2,,,,,0.13682096,,Right Foot,,,"[102.4, 8.9]",,Ground Pass,,13.930183,,,Wayne Routledge,3449.0,,,,,,1,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,6,Swansea City,26,"['0c8f995f-9f13-43e8-a308-c249a5b2afb5', '17486603-feb3-48fc-8d9e-0da2e1f547f8']",6,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:06.394,Pass,True
,,,,,,,,,,,,,,,,,,,,7.239362,,,,,,,,,,,,,,78583b92-031e-4a7a-9e54-354983c3498d,91,,,"[101.7, 8.9]",3754139,2,,,,,1.3443211,,Right Foot,True,,"[117.3, 76.6]",,Low Pass,,69.4741,Incomplete,,Alberto Paloschi,6950.0,,True,,,,1,Regular Play,Wayne Routledge,3449.0,Left Wing,6,Swansea City,26,"['3042ceed-1a62-4c00-8a3e-ab385ff42a2c', 'b39d17ed-6846-4ee0-abfc-d8db7221ce80']",8,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:08.629,Pass,
,,,,,,,,,,,,,,,,,,,,3.029094,,,,,,,,,,,,,,f0ec7b18-346b-40bc-ba21-4a98ba301d82,95,,,"[3.3, 3.1]",3754139,2,,,,,0.4269294,,Left Foot,,,"[53.2, 25.8]",,High Pass,,54.820618,,,Graziano Pellè,11062.0,,,,,,1,Regular Play,Matt Targett,3651.0,Left Wing Back,6,Swansea City,26,['95fb9e8f-e577-4090-b021-d880522a76d1'],16,,,,,,,,,,,,,,,,,,Southampton,25,00:02:16.946,Pass,
,,,,,,,,,,,,,,,,,,,,0.176563,,,,,,,,,,,,,,da897c39-091a-46ee-9037-3bdeaca0a6fc,97,,,"[52.3, 26.2]",3754139,2,,,,,0.9964915,,Head,,,"[53.4, 27.9]",,Low Pass,,2.0248456,Incomplete,,Shane Long,3842.0,,,,,,1,Regular Play,Graziano Pellè,11062.0,Left Center Forward,6,Swansea City,26,"['6e9a0d11-3319-4950-a21d-60035e43a3be', 'daf97146-3fe9-4ff0-b21c-2f648e2e7874']",20,,,,,,,,,,,,,,,,,,Southampton,25,00:02:20.027,Pass,
,,,,,,,,,,,,,,,,,,,,3.573186,,,,,,,,,,,,,,be8b4f7a-701a-4aeb-83d5-4521cfbeeab5,100,,,"[66.2, 44.8]",3754139,2,,,,,0.7431698,,Right Foot,,,"[99.5, 75.4]",,High Pass,,45.22444,Incomplete,,André Ayew Pelé,3347.0,,,,,Recovery,1,Regular Play,Ashley Williams,3644.0,Left Center Back,6,Swansea City,26,"['4a01202c-2a28-4fbe-b38b-fc51aa2f4ce7', 'bee939b9-16df-4ae6-a7d0-0a374e33de7d']",21,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:21.608,Pass,
,,,,,,,,,,,,,,,,,,,,0.418335,,,,,,,,,,,,,,6bc18f5e-c4c9-4e75-9dff-c57315fb6f80,106,,,"[84.4, 77.8]",3754139,2,,,,,-2.9679215,,Right Foot,,,"[78.7, 76.8]",,Ground Pass,,5.7870545,Incomplete,,Àngel Rangel Zaragoza,3973.0,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,6,Swansea City,26,"['2a68b2bd-1e0d-4fe9-8959-f8e89e022230', 'c2a19dbb-4a4c-4acd-aa73-cda10fa430ca']",29,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:29.799,Pass,
,,,,,,,,,,,,,,,,,,,,1.041295,,,,,,,,,,,,,,cff08bbf-a0f4-4895-9301-4235473bf017,120,,,"[68.4, 0.1]",3754139,3,,,,,2.1477292,,,,,"[64.3, 6.4]",,Low Pass,,7.5166483,,,Oriol Romeu Vidal,3272.0,,,,,Throw-in,1,From Throw In,Matt Targett,3651.0,Left Wing Back,8,Southampton,25,['c32344bd-01ed-49f4-ad8d-f10cf6cbd0ff'],2,,,,,,,,,,,,,,,,,,Southampton,25,00:03:02.692,Pass,
,,,,,,,,,,,,,,,,,,,,2.049996,,,,,,,,,,,,,,f3dd387e-0a5d-4afe-b5e5-b64c9ba4940b,124,,,"[56.8, 3.0]",3754139,3,,,,,2.998099,,Right Foot,,,"[30.5, 6.8]",,Ground Pass,,26.573107,,,Ryan Bertrand,20045.0,,,,,,1,From Throw In,Oriol Romeu Vidal,3272.0,Left Center Midfield,8,Southampton,25,['e7701469-fa09-4bca-91bc-1e1c758f6546'],5,,,,,,,,,,,,,,,,,,Southampton,25,00:03:05.815,Pass,
,,,,,,,,,,,,,,,,,,,,1.96,,,,,,,,,,,,,,46ba2c78-c986-456a-9997-a2042a35fb6d,127,,,"[23.9, 5.2]",3754139,3,,,,,2.331324,,Left Foot,,,"[4.3, 25.8]",,Ground Pass,,28.434486,,,Fraser Forster,3970.0,,,,,,1,From Throw In,Ryan Bertrand,20045.0,Left Center Back,8,Southampton,25,['4a3d3380-9cfb-4987-bc9b-2371e14bd374'],8,,,,,,,,,,,,,,,,,,Southampton,25,00:03:08.933,Pass,
,,,,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,a5c10631-7f53-4f37-b06e-96408987404f,130,,,"[3.3, 25.8]",3754139,3,,,,,-0.87356675,,Right Foot,,,"[19.8, 6.1]",,Ground Pass,,25.69708,,,Ryan Bertrand,20045.0,,,,,,1,From Throw In,Fraser Forster,3970.0,Goalkeeper,8,Southampton,25,['b5fd4622-d36a-4a78-97e2-0304ac965c97'],13,,,,,,,,,,,,,,,,,,Southampton,25,00:03:13.740,Pass,
,,,,,,,,,,,,,,,,,,,,0.106186,,,,,,,,,,,,,,2334268b-9271-403f-8b69-258c40a4a7d2,133,,,"[20.8, 5.5]",3754139,3,,,,,0.20401798,,Left Foot,,,"[23.7, 6.1]",,High Pass,,2.9614186,Incomplete,,Graziano Pellè,11062.0,,,,,,1,From Throw In,Ryan Bertrand,20045.0,Left Center Back,8,Southampton,25,"['09d2338b-3a25-4956-ab62-152bf03c9600', '64e612d1-63f0-475a-922d-e8531b5f5abc']",16,,,,,,,,,,,,,,,,,,Southampton,25,00:03:16.387,Pass,
,,,,,,,,,,,,,,,,,,,,1.828577,,,,,,,,,,,,,,7dd244be-d52e-442f-8ec3-4a5c12c6faca,136,,,"[11.1, 0.1]",3754139,3,,,,,0.16514868,,,,,"[29.1, 3.1]",,High Pass,,18.248287,,,Oriol Romeu Vidal,3272.0,,,,,Throw-in,1,From Throw In,Ryan Bertrand,20045.0,Left Center Back,9,Southampton,25,['35fadbd2-af15-4e60-ac00-c1814440b4d7'],48,,,,,,,,,,,,,,,,,,Southampton,25,00:03:48.908,Pass,
