50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.33155,,,,,,,,,,,,05669c11-e6e0-431a-a316-03504bde4c16,2228,,,"[19.7, 41.3]",3754211,59,,,,,0.26162246,,Right Foot,,,"[74.6, 56.0]",,High Pass,,56.83397,Incomplete,,José Leonardo Ulloa,3671.0,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,131,Leicester City,22,"['e89300a0-e244-467f-91d9-a11b96022d37', 'ff7b7725-d9da-4b4a-bea6-665614ea72f2']",37,,,,,,,,,,,,,,,,,Leicester City,22,00:14:37.305,Pass,
,,,,,,,,,,,,,,,,2.948782,,,,,,,,,,,,7e1ba4ec-b619-471c-916b-bbd4bc6657ab,2233,,,"[79.3, 51.2]",3754211,59,,,,,-0.087801844,1422464f-2e73-4101-93df-eea805e85dc3,Left Foot,,,"[107.7, 48.7]",,Ground Pass,,28.509823,,,Jamie Vardy,10960.0,True,,,,,2,Regular Play,Riyad Mahrez,3814.0,Right Midfield,131,Leicester City,22,['dd605d4d-90b4-49cc-b426-479fd4ba16c0'],44,,,,,,,,,,,,,,,,,Leicester City,22,00:14:44.559,Pass,
,,,,,,,,,,,,,,,,2.920108,,,,,,,,,,,,5c4be992-85b6-4de4-bd6d-2d3f919170a3,2239,,,"[7.0, 36.1]",3754211,60,,True,,,-0.6750834,,Right Foot,,,"[42.6, 7.6]",,Ground Pass,,45.60274,,,Paul Dummett,3065.0,,,,,Goal Kick,2,From Goal Kick,Rob Elliot,3096.0,Goalkeeper,132,Newcastle United,37,['e07fbeb9-d4df-4997-bc24-4276d150c8a0'],9,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:09.114,Pass,
,,,,,,,,,,,,,,,,0.087582,,,,,,,,,,,,70dc1326-d46c-4c5a-ac6a-cfe36339d3a5,2241,,,"[43.7, 7.6]",3754211,60,,,,,0.043450896,,Left Foot,,,"[46.0, 7.7]",,Ground Pass,,2.302173,Incomplete,,,,,,,,,2,From Goal Kick,Paul Dummett,3065.0,Left Back,132,Newcastle United,37,['6c1bb6f3-5bce-44dd-80d3-7146468b2bf7'],15,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:15.056,Pass,
,,,,,,,,,,,,,,,,1.88064,,,,,,,,,,,,439c7430-85d1-4668-befb-8fd706552ea0,2243,,,"[44.8, 0.1]",3754211,60,,True,,,1.718448,,,,,"[40.1, 31.7]",,Low Pass,,31.947613,,,Vurnon Anita,16072.0,,,,,Throw-in,2,From Throw In,Paul Dummett,3065.0,Left Back,133,Newcastle United,37,['15f2cdf9-9846-401d-ad7b-39f103673877'],25,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:25.805,Pass,
,,,,,,,,,,,,,,,,1.74353,,,,,,,,,,,,20d72a18-e4cb-4ff6-8fdc-fd3d330fb858,2245,,,"[46.1, 48.3]",3754211,60,,,,,1.4619842,,Left Foot,,,"[47.4, 60.2]",,Ground Pass,,11.970798,,,Chancel Mbemba Mangulu,3044.0,,,,,,2,From Throw In,Vurnon Anita,16072.0,Right Center Midfield,133,Newcastle United,37,['6c91f24a-a502-4826-aeb8-8c8a241772ef'],30,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:30.850,Pass,
,,,,,,,,,,,,,,,,1.724181,,,,,,,,,,,,e5e4075f-430f-449e-8ca7-9d26caa9ebcb,2248,,,"[54.3, 61.6]",3754211,60,,,,,0.88065046,,Left Foot,,,"[68.5, 78.8]",,Ground Pass,,22.30426,,,Daryl Janmaat,3650.0,,,,,,2,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,133,Newcastle United,37,['10ce09b6-00be-475b-8cc5-16be8a8cda25'],33,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:33.663,Pass,
,,,,,,,,,,,,,,,,0.674556,,,,,,,,,,,,38f13a86-ee93-463e-8b54-a830fc1345f7,2251,,,"[68.5, 77.4]",3754211,60,,,,,-1.2712643,,Right Foot,,,"[70.6, 70.6]",,Ground Pass,,7.1168814,,,Florian Thauvin,3254.0,,,,,,2,From Throw In,Daryl Janmaat,3650.0,Right Back,133,Newcastle United,37,['e3a22068-2dd9-41b9-ab72-648cc8dc8ba7'],36,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:36.493,Pass,
,,,,,,,,,,,,,,,,0.727542,,,,,,,,,,,,4e3d59d1-4b97-448f-aec2-cc4c7166e066,2253,,,"[70.6, 70.6]",3754211,60,,,,,1.8878521,,Left Foot,,,"[68.5, 77.0]",,Ground Pass,,6.735726,,,Daryl Janmaat,3650.0,,,,,,2,From Throw In,Florian Thauvin,3254.0,Left Center Midfield,133,Newcastle United,37,['89bb4a42-fb75-43d0-afa5-a738fcff3846'],37,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:37.167,Pass,
,,,,,,,,,,,,,,,,1.177716,,,,,,,,,,,,f7f29c41-9284-4188-98d3-046cdff151af,2256,,,"[68.5, 77.0]",3754211,60,,,,,-2.539035,,Left Foot,,,"[52.8, 66.2]",,Ground Pass,,19.055971,,,Chancel Mbemba Mangulu,3044.0,,,,,,2,From Throw In,Daryl Janmaat,3650.0,Right Back,133,Newcastle United,37,['713c3616-a689-4c4a-9a58-d71abb4fe7c3'],38,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:38.624,Pass,
,,,,,,,,,,,,,,,,1.269793,,,,,,,,,,,,09801887-17fb-492b-8fb1-d275307b1311,2259,,,"[54.7, 59.5]",3754211,60,,,,,-1.9215243,,Right Foot,,,"[51.7, 51.3]",,Ground Pass,,8.731552,,,Vurnon Anita,16072.0,,,,,,2,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,133,Newcastle United,37,['c7bd60d6-ca56-40f1-ad06-0c4f91e31d05'],41,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:41.746,Pass,
,,,,,,,,,,,,,,,,0.896126,,,,,,,,,,,,141b9e7c-8d65-4a5a-bbf9-0e13c83122d8,2262,,,"[61.5, 44.7]",3754211,60,,,,,-0.79581445,,Right Foot,,,"[71.0, 35.0]",,Ground Pass,,13.577187,,,Georginio Wijnaldum,3567.0,,,,,,2,From Throw In,Vurnon Anita,16072.0,Right Center Midfield,133,Newcastle United,37,['39391015-2a98-4b4a-9f8c-cb60d8e63ec7'],46,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:46.252,Pass,
,,,,,,,,,,,,,,,,0.596168,,,,,,,,,,,,7a7040df-6a50-44aa-803a-9b6125c9d79a,2273,,,"[79.7, 43.4]",3754211,60,,,,,0.54774004,,Left Foot,,,"[89.7, 49.5]",,Ground Pass,,11.713667,,,Jamie Vardy,10960.0,,,,,,2,From Throw In,Riyad Mahrez,3814.0,Right Midfield,133,Newcastle United,37,"['1472931a-481f-4a85-963e-c943b7787399', 'a872a657-5b51-43cc-b357-4108177ba593']",51,,,,,,,,,,,,,,,,,Leicester City,22,00:15:51.598,Pass,True
,,,,,,,,,,,,,,,,1.333853,,,,,,,,,,,,3f12d060-d8be-4f9e-b327-a750415c3790,2279,,,"[27.1, 26.7]",3754211,60,,,,,0.15037143,,Right Foot,,,"[46.9, 29.7]",,High Pass,,20.025984,Incomplete,,,,,,,,,2,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,133,Newcastle United,37,['9f940f02-9560-4344-88c1-97704745f7eb'],54,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:54.817,Pass,
,,,,,,,,,,,,,,,,3.902068,,,,,,,,,,,,9f940f02-9560-4344-88c1-97704745f7eb,2280,,,"[73.2, 50.4]",3754211,60,,,,,0.4435498,,Head,,,"[113.4, 69.5]",,High Pass,,44.50674,,,Riyad Mahrez,3814.0,,,,,Recovery,2,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,134,Leicester City,22,"['3f12d060-d8be-4f9e-b327-a750415c3790', '8d6a0134-96dc-470f-b1fb-57cd4845b14d']",56,,,,,,,,,,,,,,,,,Leicester City,22,00:15:56.151,Pass,
,,,,,,,,,,,,,,,,1.562544,,,,,,,,,,,,7e4dac84-ee14-4d4e-8e8e-a9e514131aa4,2283,,,"[111.7, 58.6]",3754211,61,,,,,-1.4813496,70d97c90-369d-4f41-a24d-0efbaedcfed8,Left Foot,True,,"[113.7, 36.3]",True,High Pass,,22.389507,,,José Leonardo Ulloa,3671.0,,,,,,2,Regular Play,Riyad Mahrez,3814.0,Right Midfield,134,Leicester City,22,['78e5f741-0e14-4855-861d-f80b1a193930'],5,,,,,,,,,,,,,,,,,Leicester City,22,00:16:05.609,Pass,
,,,,,,,,,,,,,,,,0.62274,,,,,,,,,,,,1aa3a6cb-87ea-41ce-9c1a-b2715ca47a24,2288,,,"[61.0, 40.1]",3754211,62,,True,,,1.2490457,,Right Foot,,,"[61.4, 41.3]",,Low Pass,,1.264911,,,Georginio Wijnaldum,3567.0,,,,,Kick Off,2,From Kick Off,Papiss Demba Cissé,30289.0,Left Center Forward,135,Newcastle United,37,['27305235-72e5-41d7-b73b-ce119df6ddde'],11,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:11.719,Pass,
,,,,,,,,,,,,,,,,2.936306,,,,,,,,,,,,30f3d2c2-6e5e-4812-a3e4-3085e6da4daf,2290,,,"[52.8, 39.5]",3754211,62,,True,,,1.9536409,,Right Foot,,,"[43.9, 61.6]",,Ground Pass,,23.824778,,,Daryl Janmaat,3650.0,,,,,,2,From Kick Off,Georginio Wijnaldum,3567.0,Left Midfield,135,Newcastle United,37,['b8a6a2b8-79a7-4510-8581-7ff1dfb0e445'],12,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:12.903,Pass,
,,,,,,,,,,,,,,,,1.217429,,,,,,,,,,,,cfddfae9-3c35-45e2-964a-542bbb357d71,2292,,,"[43.9, 61.6]",3754211,62,,,,,-2.226492,,Right Foot,,,"[36.9, 52.5]",,Ground Pass,,11.480854,,,Chancel Mbemba Mangulu,3044.0,,,,,,2,From Kick Off,Daryl Janmaat,3650.0,Right Back,135,Newcastle United,37,['914c724c-d452-48aa-a8a1-0c0b1d23d0df'],15,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:15.840,Pass,
,,,,,,,,,,,,,,,,1.49813,,,,,,,,,,,,55753bde-3006-4e48-8648-d12b5023aa4c,2295,,,"[36.2, 50.4]",3754211,62,,,,,-1.4601392,,Right Foot,,,"[38.7, 27.9]",,Ground Pass,,22.638462,,,Fabricio Coloccini,26207.0,,,,,,2,From Kick Off,Chancel Mbemba Mangulu,3044.0,Right Center Back,135,Newcastle United,37,['5c7d8107-8a28-46fc-bf6a-1a9500ff7174'],17,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:17.775,Pass,
,,,,,,,,,,,,,,,,1.269466,,,,,,,,,,,,94d89350-e4c5-48d8-815b-94783fcc7a47,2298,,,"[42.4, 29.3]",3754211,62,,,,,0.8519663,,Right Foot,,,"[56.4, 45.3]",,Ground Pass,,21.260292,,,Moussa Sissoko,3091.0,,,,,,2,From Kick Off,Fabricio Coloccini,26207.0,Left Center Back,135,Newcastle United,37,['c55cce17-ba6e-4f89-9b66-bb82d993b4a9'],21,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:21.574,Pass,
,,,,,,,,,,,,,,,,1.181272,,,,,,,,,,,,a09e0e5a-cd0d-4c4b-8c26-799d67807f5f,2300,,,"[56.4, 45.3]",3754211,62,,,,,-1.5812126,,Right Foot,,,"[56.3, 35.7]",,Ground Pass,,9.600521,,,Georginio Wijnaldum,3567.0,,,,,,2,From Kick Off,Moussa Sissoko,3091.0,Right Midfield,135,Newcastle United,37,['193399ee-68f0-4852-9010-674b7d861b72'],22,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:22.844,Pass,
,,,,,,,,,,,,,,,,2.560631,,,,,,,,,,,,24050d62-2135-4934-b6f5-5c8ab280a681,2303,,,"[54.3, 26.6]",3754211,62,,,,,-0.87605804,,Right Foot,,,"[69.3, 8.6]",,Ground Pass,,23.43075,,,Paul Dummett,3065.0,,,,,,2,From Kick Off,Georginio Wijnaldum,3567.0,Left Midfield,135,Newcastle United,37,['185401e7-fbd1-47a0-ba13-6fb57f3018af'],27,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:27.051,Pass,
,,,,,,,,,,,,,,,,0.634961,,,,,,,,,,,,aa826737-6a63-43c8-8f47-d899ca205833,2306,,,"[86.5, 10.7]",3754211,62,,,,,1.2242575,,Left Foot,,,"[90.4, 21.5]",,Ground Pass,,11.482595,,,Papiss Demba Cissé,30289.0,,,,,,2,From Kick Off,Paul Dummett,3065.0,Left Back,135,Newcastle United,37,['ca00b8dd-0a5f-47b7-a48f-0475b076eb41'],31,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:31.591,Pass,
,,,,,,,,,,,,,,,,2.19609,,,,,,,,,,,,6f5b8ba1-63bf-434d-8037-0e96c4720782,2309,,,"[84.9, 21.5]",3754211,62,,,,,2.199128,,Right Foot,,,"[75.6, 34.3]",,Ground Pass,,15.82182,,,Moussa Sissoko,3091.0,,,,,,2,From Kick Off,Papiss Demba Cissé,30289.0,Left Center Forward,135,Newcastle United,37,['b3a64821-caf3-4cb3-b490-974dc19736bf'],33,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:33.240,Pass,
,,,,,,,,,,,,,,,,2.663305,,,,,,,,,,,,8d381a86-e806-455e-b403-d46f41b583c2,2312,,,"[74.5, 34.5]",3754211,62,,,,,1.2384455,,Right Foot,,,"[89.1, 76.8]",,Ground Pass,,44.74874,,,Daryl Janmaat,3650.0,,True,,,,2,From Kick Off,Moussa Sissoko,3091.0,Right Midfield,135,Newcastle United,37,['90cf752e-1a3b-42fd-8d15-cca87ff0fc59'],36,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:36.619,Pass,
,,,,,,,,,,,,,,,,0.999448,,,,,,,,,,,,e6b8bbfb-881b-4bfd-acf9-02442c43bc6b,2315,,,"[90.9, 76.1]",3754211,62,,,,,-1.5848799,,Right Foot,,,"[90.8, 69.0]",,Ground Pass,,7.100704,,,Florian Thauvin,3254.0,,,,,,2,From Kick Off,Daryl Janmaat,3650.0,Right Back,135,Newcastle United,37,['e7069628-8428-4f42-874a-8e89e628d680'],40,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:40.365,Pass,
,,,,,,,,,,,,,,,,2.291661,,,,,,,,,,,,60f99a37-0127-4d7b-934d-7ed28aff93f7,2318,,,"[90.0, 66.9]",3754211,62,,,,,-0.8521728,,Left Foot,True,,"[120.0, 32.6]",,High Pass,,45.56852,Out,,Papiss Demba Cissé,30289.0,,,,,,2,From Kick Off,Florian Thauvin,3254.0,Left Center Midfield,135,Newcastle United,37,['fb714a5c-d724-4b5f-805b-2850c1d8c6e2'],44,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:44.184,Pass,
,,,,,,,,,,,,,,,,3.598833,,,,,,,,,,,,92b92a5b-3627-4cb4-94b7-e0f8aba3b17d,2320,,,"[6.0, 44.0]",3754211,63,,,,,-0.23381425,,Right Foot,,,"[69.4, 28.9]",,High Pass,,65.173386,,,José Leonardo Ulloa,3671.0,,,,,Goal Kick,2,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,136,Leicester City,22,['87635b76-ac09-4827-ad44-28dda3dec61c'],18,,,,,,,,,,,,,,,,,Leicester City,22,00:18:18.891,Pass,
,,,,,,,,,,,,,,,,2.037928,,,,,,,,,,,,13c3e702-d36b-4323-a260-539fddce5fca,2323,,,"[69.4, 28.9]",3754211,63,,,,True,0.066568166,,,,,"[88.9, 30.2]",,High Pass,,19.543285,Incomplete,,Jamie Vardy,10960.0,,,,,,2,From Goal Kick,José Leonardo Ulloa,3671.0,Right Center Forward,136,Leicester City,22,"['61b6ef19-1e29-4a33-afeb-1bb16f9d3cee', '6ce392f6-b763-47b2-ba10-7abb621d6e6d', '83523039-a052-4def-bf1a-381d2ee5e9fa']",22,,,,,,,,,,,,,,,,,Leicester City,22,00:18:22.490,Pass,True
,,,,,,,,,,,,,,,,2.467087,,,,,,,,,,,,bf59efc1-e048-4a86-a202-d1c6f8fdbef3,2327,,,"[32.1, 62.5]",3754211,63,,,,,0.1962707,,Left Foot,,,"[66.3, 69.3]",,High Pass,,34.869473,Incomplete,,,,,,,,Recovery,2,From Goal Kick,Daryl Janmaat,3650.0,Right Back,136,Leicester City,22,['b417b872-f7be-4609-a88b-61c78afca596'],25,,,,,,,,,,,,,,,,,Newcastle United,37,00:18:25.676,Pass,
,,,,,,,,,,,,,,,,1.248409,,,,,,,,,,,,b417b872-f7be-4609-a88b-61c78afca596,2328,,,"[53.8, 10.8]",3754211,63,,,,,0.25012442,,Head,,,"[67.5, 14.3]",,Low Pass,,14.140014,Incomplete,,N''Golo Kanté,3961.0,,,,,Recovery,2,From Goal Kick,Christian Fuchs,3812.0,Left Back,136,Leicester City,22,"['1a50dabe-4487-4166-9840-5a054c84ea54', 'bf59efc1-e048-4a86-a202-d1c6f8fdbef3', 'c9abbc36-ad37-4e2d-8149-5bc537bec6c2']",28,,,,,,,,,,,,,,,,,Leicester City,22,00:18:28.143,Pass,
,,,,,,,,,,,,,,,,1.162953,,,,,,,,,,,,e86a7c60-196a-4c18-9731-c0230c949950,2335,,,"[59.0, 80.0]",3754211,63,,,,,-0.87964547,,,,,"[68.1, 69.0]",,High Pass,,14.276204,,,Papiss Demba Cissé,30289.0,,,,,Throw-in,2,From Throw In,Daryl Janmaat,3650.0,Right Back,138,Newcastle United,37,['9ce38188-3579-4854-9289-e055c2fd01da'],40,,,,,,,,,,,,,,,,,Newcastle United,37,00:18:40.882,Pass,
,,,,,,,,,,,,,,,,0.698463,,,,,,,,,,,,2af3a3a7-bda3-4297-ac9b-682cecc8e214,2339,,,"[60.4, 70.6]",3754211,63,,,,,-2.0246403,,Right Foot,,,"[56.4, 62.4]",,Ground Pass,,9.123596,,,Vurnon Anita,16072.0,,,,,,2,From Throw In,Papiss Demba Cissé,30289.0,Left Center Forward,138,Newcastle United,37,"['5657d858-30cf-451c-a11a-0cf6ba560225', '905dc3e9-5e6e-4f64-b07c-9b602e8b67a6']",43,,,,,,,,,,,,,,,,,Newcastle United,37,00:18:43.425,Pass,True
,,,,,,,,,,,,,,,,1.034287,,,,,,,,,,,,920d28e2-2d0f-42a6-acac-673de536b6f1,2342,,,"[56.7, 53.4]",3754211,63,,,,,-0.8665206,,Right Foot,,,"[68.0, 40.1]",,Ground Pass,,17.45222,,,Georginio Wijnaldum,3567.0,,,,,,2,From Throw In,Vurnon Anita,16072.0,Right Center Midfield,138,Newcastle United,37,['c9defcf3-3a56-4312-a175-b98f5ccffed6'],46,,,,,,,,,,,,,,,,,Newcastle United,37,00:18:46.752,Pass,
,,,,,,,,,,,,,,,,2.463064,,,,,,,,,,,,47cceed6-5578-4aeb-a038-c28b8f930f3f,2345,,,"[68.1, 37.5]",3754211,63,,,,,-1.10157,,Right Foot,,,"[82.6, 8.9]",,Ground Pass,,32.065712,,,Paul Dummett,3065.0,,,,,,2,From Throw In,Georginio Wijnaldum,3567.0,Left Midfield,138,Newcastle United,37,['713f2536-4ef3-410a-b670-7305090f391c'],48,,,,,,,,,,,,,,,,,Newcastle United,37,00:18:48.483,Pass,
,,,,,,,,,,,,,,,,0.992731,,,,,,,,,,,,2c70135a-458d-4131-9e99-fb0514af5b7c,2348,,,"[91.7, 12.7]",3754211,63,,,,,0.9151007,,Left Foot,True,,"[107.7, 33.5]",,High Pass,,26.241951,Incomplete,,Papiss Demba Cissé,30289.0,,,,,,2,From Throw In,Paul Dummett,3065.0,Left Back,138,Newcastle United,37,"['73272c9b-3e20-4789-8f49-de5d86e06519', 'bba5e88a-4e37-44d0-9d5d-c57cce498499']",52,,,,,,,,,,,,,,,,,Newcastle United,37,00:18:52.789,Pass,
,,,,,,,,,,,,,,,,1.692399,,,,,,,,,,,,30056d65-5962-4254-b1d7-661095bed376,2351,,,"[17.4, 76.0]",3754211,63,,,,,-2.0876722,,Left Foot,,,"[12.0, 66.5]",,Low Pass,,10.927488,,,Danny Simpson,3270.0,,,,,Recovery,2,Regular Play,Riyad Mahrez,3814.0,Right Midfield,139,Leicester City,22,['30ae8f6a-43c9-406b-8faa-14832f8928a0'],55,,,,,,,,,,,,,,,,,Leicester City,22,00:18:55.860,Pass,
,,,,,,,,,,,,,,,,0.81046,,,,,,,,,,,,6df56e07-bf04-4908-9ce8-b5664531e5d9,2354,,,"[12.7, 65.5]",3754211,63,,,,,-1.4763414,,Right Foot,,,"[13.6, 56.0]",,Low Pass,,9.542537,,,Danny Drinkwater,3662.0,,,,,,2,Regular Play,Danny Simpson,3270.0,Right Back,139,Leicester City,22,['9b912f90-187f-47e5-b0ae-51b373658232'],58,,,,,,,,,,,,,,,,,Leicester City,22,00:18:58.034,Pass,
,,,,,,,,,,,,,,,,0.350208,,,,,,,,,,,,21e8d266-3b49-4b9f-9f2c-78427d5d2461,2358,,,"[13.7, 55.9]",3754211,63,,,,,2.3036115,,Right Foot,,,"[11.9, 57.9]",,Low Pass,,2.6907248,Incomplete,,Danny Simpson,3270.0,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Left Center Midfield,139,Leicester City,22,"['869f801c-58e4-4c2e-be78-9a486be6a2ee', 'f4b2445c-5a2a-471b-961d-fdab52d55072', 'fa015c63-155e-4a15-8395-4ef5ac5a4936']",59,,,,,,,,,,,,,,,,,Leicester City,22,00:18:59.395,Pass,True
,,,,,,,,,,,,,,,,3.5592,,,,,,,,,,,,8af0beb4-a6b0-4084-9413-94b952c474cb,2362,,,"[15.5, 58.3]",3754211,64,,,,,0.10460815,,Right Foot,,,"[73.6, 64.4]",,High Pass,,58.419346,Incomplete,,José Leonardo Ulloa,3671.0,,,,,Free Kick,2,From Free Kick,Kasper Schmeichel,3815.0,Goalkeeper,140,Leicester City,22,"['be240d8f-e907-4b2d-a3eb-b972a474e99e', 'faf0e63b-8776-4754-8b1c-e82a4730d2c8']",24,,,,,,,,,,,,,,,,,Leicester City,22,00:19:24.140,Pass,
,,,,,,,,,,,,,,,,1.52186,,,,,,,,,,,,be240d8f-e907-4b2d-a3eb-b972a474e99e,2365,,,"[46.5, 15.7]",3754211,64,,,,True,0.21866895,,,,,"[68.1, 20.5]",,High Pass,,22.126907,,,Papiss Demba Cissé,30289.0,,,,,Recovery,2,From Free Kick,Paul Dummett,3065.0,Left Back,140,Leicester City,22,"['8af0beb4-a6b0-4084-9413-94b952c474cb', 'abadecac-4b6a-488f-a664-c0e7fb9cfc64', 'eb3eaeab-4937-413f-9f0d-dd2506296266']",27,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:27.699,Pass,True
,,,,,,,,,,,,,,,,1.172701,,,,,,,,,,,,a9f68148-ebd9-4aea-be22-2e1613090322,2371,,,"[51.3, 57.6]",3754211,64,,,,,2.7509856,,Left Foot,,,"[39.4, 62.5]",,Ground Pass,,12.869344,,,Danny Simpson,3270.0,,,,,,2,From Free Kick,Danny Drinkwater,3662.0,Left Center Midfield,140,Leicester City,22,['963a831a-7b22-4388-adcb-f94d8f2ec355'],33,,,,,,,,,,,,,,,,,Leicester City,22,00:19:33.562,Pass,
,,,,,,,,,,,,,,,,2.084868,,,,,,,,,,,,8a15f50b-fb90-4a62-ab08-a1b046815510,2374,,,"[37.9, 60.9]",3754211,64,,,,,-2.7021096,,Right Foot,,,"[11.1, 48.3]",,Ground Pass,,29.614185,,,Kasper Schmeichel,3815.0,,,,,,2,From Free Kick,Danny Simpson,3270.0,Right Back,140,Leicester City,22,['8ff7e3b0-4864-46f9-87b6-d7c56d691ce6'],35,,,,,,,,,,,,,,,,,Leicester City,22,00:19:35.531,Pass,
,,,,,,,,,,,,,,,,2.183962,,,,,,,,,,,,9ae1926e-7d05-4585-93ef-922118c7273f,2377,,,"[11.6, 48.8]",3754211,64,,,,,0.092704035,,Right Foot,,,"[55.7, 52.9]",,High Pass,,44.29018,,,N''Golo Kanté,3961.0,,,,,,2,From Free Kick,Kasper Schmeichel,3815.0,Goalkeeper,140,Leicester City,22,['77bc6af2-9725-4c36-b2d7-27af6c05367c'],39,,,,,,,,,,,,,,,,,Leicester City,22,00:19:39.377,Pass,
,,,,,,,,,,,,,,,,1.937249,,,,,,,,,,,,2c2c8f3e-675a-475a-93f8-433f9e468275,2379,,,"[55.7, 52.9]",3754211,64,,,,,1.9986286,,Head,,,"[50.0, 65.4]",,High Pass,,13.738268,Incomplete,,Danny Simpson,3270.0,,,,,,2,From Free Kick,N''Golo Kanté,3961.0,Right Center Midfield,140,Leicester City,22,"['0207da76-24fa-4980-86a2-8732b14e1b6d', 'fc353d24-799b-4fe3-80f4-8f82fa53e5a9']",41,,,,,,,,,,,,,,,,,Leicester City,22,00:19:41.600,Pass,
,,,,,,,,,,,,,,,,0.782347,,,,,,,,,,,,36f37340-f119-4e16-be79-180119f02f6a,2387,,,"[57.8, 60.9]",3754211,64,,,,,1.5011418,,Right Foot,,,"[58.4, 69.5]",,Ground Pass,,8.620905,,,Riyad Mahrez,3814.0,,,,,,2,From Free Kick,Danny Drinkwater,3662.0,Left Center Midfield,140,Leicester City,22,['4ba41cf1-0c1d-428a-8f53-a31f679d0252'],48,,,,,,,,,,,,,,,,,Leicester City,22,00:19:48.403,Pass,
,,,,,,,,,,,,,,,,0.567741,,,,,,,,,,,,34900227-836b-42a5-9709-67047a394a07,2390,,,"[58.4, 69.8]",3754211,64,,,,,-2.0741956,,Left Foot,,,"[54.6, 62.9]",,Ground Pass,,7.877182,,,Danny Drinkwater,3662.0,,,,,,2,From Free Kick,Riyad Mahrez,3814.0,Right Midfield,140,Leicester City,22,['b2ee5032-eef1-492a-b3af-6b25850527aa'],50,,,,,,,,,,,,,,,,,Leicester City,22,00:19:50.356,Pass,
,,,,,,,,,,,,,,,,3.179086,,,,,,,,,,,,d1535185-ac0f-4040-b790-6f88589e858a,2393,,,"[54.6, 62.9]",3754211,64,,,,,-0.10832138,,Right Foot,,,"[96.9, 58.3]",,High Pass,,42.54938,Incomplete,,Jamie Vardy,10960.0,,,,,,2,From Free Kick,Danny Drinkwater,3662.0,Left Center Midfield,140,Leicester City,22,"['5750ba05-9fe7-4819-babf-90b1aeffc840', 'c7934e4a-d801-4556-8fdc-2b502737a72f']",50,,,,,,,,,,,,,,,,,Leicester City,22,00:19:50.944,Pass,
