bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.324446,,,,,,,,,,,,,e7be779b-ec8c-49d3-8f29-04146dc9b3ea,2376,,"[34.2, 80.0]",3754209,58,True,,,-0.47072297,,,,,"[51.1, 71.4]",,High Pass,,18.962332,,,,Morgan Schneiderlin,3600.0,,,,,,Throw-in,2,From Throw In,Timothy Evans Fosu-Mensah,3465.0,Right Back,132,Manchester United,39,['371e83f5-c167-477c-81b0-834ab154765a'],59,,,,,,,,,,,,,,,,,,Manchester United,39,00:13:59.201,Pass,
,,,,,,,,,,,,,,,,,0.543462,,,,,,,,,,,,,90311025-e481-4441-bbea-73043fc39aab,2381,,"[68.8, 3.1]",3754209,59,,,,0.0,,Right Foot,,,"[71.4, 3.1]",,Ground Pass,,2.6,,,,Christian Dannemann Eriksen,3043.0,,,,,,Recovery,2,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,133,Tottenham Hotspur,38,['20b17c14-eb74-4c10-bf28-875095fc31f2'],1,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:14:01.860,Pass,
,,,,,,,,,,,,,,,,,0.775171,,,,,,,,,,,,,93c523d6-8fbc-41b8-a70a-63fcbf73f541,2384,,"[73.0, 3.3]",3754209,59,,,,0.2275675,,Right Foot,,,"[82.5, 5.5]",,Ground Pass,,9.7514105,,,,Bamidele Alli,3094.0,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,133,Tottenham Hotspur,38,['3bd23881-4126-4e76-aab6-0a0b598306bc'],3,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:14:03.419,Pass,
,,,,,,,,,,,,,,,,,1.826896,,,,,,,,,,,,,812bbb67-5c95-4401-9f45-13f9604e9040,2392,,"[48.0, 56.0]",3754209,59,,,,-1.4723135,,Left Foot,,,"[51.3, 22.6]",,Ground Pass,,33.56263,,,,Faustino Marcos Alberto Rojo,3602.0,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,134,Manchester United,39,['d8733620-dfdc-4b13-8400-a5232e107917'],7,,,,,,,,,,,,,,,,,,Manchester United,39,00:14:07.598,Pass,
,,,,,,,,,,,,,,,,,1.08881,,,,,,,,,,,,,ba7ce35e-f74e-4dfd-b6f1-9df424f810b2,2396,,"[71.9, 15.1]",3754209,59,,,,-0.12371724,,Left Foot,,,"[91.2, 12.7]",,Ground Pass,,19.44865,,,,Anthony Martial,20039.0,,,,,,,2,Regular Play,Faustino Marcos Alberto Rojo,3602.0,Left Back,134,Manchester United,39,"['e796e5b8-80dd-4cb0-b07d-b8adc64cb4b2', 'f234c7b1-62e3-49b7-906a-2b9d0f712ab3']",12,,,,,,,,,,,,,,,,,,Manchester United,39,00:14:12.604,Pass,True
,,,,,,,,,,,,,,,,,0.524865,,,,,,,,,,,,,76c39d98-bed3-45b8-bf2f-8fc2a55ed7f7,2401,,"[89.3, 13.0]",3754209,59,,,,-1.7960731,,Right Foot,,,"[88.2, 8.2]",,Ground Pass,,4.924429,,,,Faustino Marcos Alberto Rojo,3602.0,,,,,,,2,Regular Play,Anthony Martial,20039.0,Left Wing,134,Manchester United,39,"['263796e7-83bb-4245-9593-611e10dd8d18', '4654f4fb-f38c-4252-9420-3002a31ecfa7']",14,,,,,,,,,,,,,,,,,,Manchester United,39,00:14:14.399,Pass,True
,,,,,,,,,,,,,,,,,0.827086,,,,,,,,,,,,,f039e5ee-66a9-4291-8207-6498b8890f44,2404,,"[116.8, 7.3]",3754209,59,,,,1.7516769,,Left Foot,True,True,"[112.1, 33.0]",,Low Pass,,26.126232,,Incomplete,,Ashley Young,3612.0,,,,,,,2,Regular Play,Faustino Marcos Alberto Rojo,3602.0,Left Back,134,Manchester United,39,"['dd3ad924-7f56-4fd0-aab3-83fa8fe153b7', 'f052efa1-8063-4b5e-bb0a-02b3497c65b0']",17,,,,,,,,,,,,,,,,,,Manchester United,39,00:14:17.991,Pass,
,,,,,,,,,,,,,,,,,1.331707,,,,,,,,,,,,,d8c91d1f-3ca8-41d3-83d8-aa1151880e16,2407,,"[120.0, 0.1]",3754209,59,,,,2.5197685,,Left Foot,,,"[114.0, 4.4]",,Ground Pass,,7.3817344,,,,Juan Manuel Mata García,3294.0,,,,,,Corner,2,From Corner,Daley Blind,3311.0,Left Center Back,135,Manchester United,39,['8f31dbd7-9088-40cf-b12d-45c2570a1495'],46,,,,,,,,,,,,,,,,,,Manchester United,39,00:14:46.959,Pass,
,,,,,,,,,,,,,,,,,1.246914,,,,,,,,,,,,,315e516a-69b6-423e-9fa1-39c74565b591,2410,,"[112.5, 7.0]",3754209,59,,,,2.9083474,,Left Foot,,,"[94.4, 11.3]",,Ground Pass,,18.603764,,,,Jesse Lingard,3293.0,,,,,,,2,From Corner,Juan Manuel Mata García,3294.0,Right Wing,135,Manchester United,39,['e0b1602f-3487-495b-9d55-39446e562260'],48,,,,,,,,,,,,,,,,,,Manchester United,39,00:14:48.956,Pass,
,,,,,,,,,,,,,,,,,0.889066,,,,,,,,,,,,,8c03cc06-3dfe-4518-82f3-6a076d98456d,2413,,"[94.1, 12.4]",3754209,59,,,,-0.23374318,,Right Foot,,,"[108.8, 8.9]",,Ground Pass,,15.110923,,,,Juan Manuel Mata García,3294.0,,,,,,,2,From Corner,Jesse Lingard,3293.0,Center Attacking Midfield,135,Manchester United,39,['0b9e38e1-fe0a-47da-92f6-f26ed02676c8'],50,,,,,,,,,,,,,,,,,,Manchester United,39,00:14:50.650,Pass,
,,,,,,,,,,,,,,,,,1.81536,,,,,,,,,,,,,8a9c281f-c4d1-4375-b163-5a9133287066,2416,,"[110.6, 8.9]",3754209,59,,,,1.1458199,,Left Foot,,,"[116.8, 22.6]",,Ground Pass,,15.03762,,,,Daley Blind,3311.0,,,,,,,2,From Corner,Juan Manuel Mata García,3294.0,Right Wing,135,Manchester United,39,['bdb29f04-7bad-4a32-afdf-e999c385cd5d'],55,,,,,,,,,,,,,,,,,,Manchester United,39,00:14:55.877,Pass,
,,,,,,,,,,,,,,,,,0.047516,,,,,,,,,,,,,4d308c61-cc92-41b3-9cf1-0e75cee04313,2421,,"[119.9, 25.9]",3754209,59,,,,2.010639,,Left Foot,,,"[119.1, 27.6]",,Ground Pass,,1.8788295,,Incomplete,,,,,,,,,,2,From Corner,Daley Blind,3311.0,Left Center Back,135,Manchester United,39,"['11528dcb-b38e-4824-8f6b-a3a438521050', '88331423-58e0-4784-ad30-928c63ae26f9']",58,,,,,,,,,,,,,,,,,,Manchester United,39,00:14:58.421,Pass,True
,,,,,,,,,,,,,,,,,3.326721,,,,,,,,,,,,,0158d5d2-a4d2-4d04-ae97-12d3aaf4e9e5,2426,,"[19.4, 53.9]",3754209,60,,,,0.29713655,,Left Foot,,,"[71.0, 69.7]",,High Pass,,53.9648,,Incomplete,,Christian Dannemann Eriksen,3043.0,,,,,,,2,Regular Play,Danny Rose,3594.0,Left Back,136,Tottenham Hotspur,38,"['c2a60f66-8a12-430f-afe4-ec9c571c38c7', 'c6604cd8-0375-4a12-ba59-55d3bcb7a656', 'edb06e6a-b64a-4a6f-9b24-ec0f68cbe606']",1,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:01.531,Pass,True
,,,,,,,,,,,,,,,,,2.61345,,,,,,,,,,,,,fe414524-10e9-4237-b950-d04bc897003c,2430,,"[60.6, 80.0]",3754209,60,True,,,-0.2258452,,,,,"[98.9, 71.2]",,Low Pass,,39.297966,,,,Christian Dannemann Eriksen,3043.0,,,,,,Throw-in,2,From Throw In,Harry Kane,10955.0,Center Forward,137,Tottenham Hotspur,38,['3e6d7093-7c30-42b6-a174-a6acabdb8925'],10,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:10.534,Pass,
,,,,,,,,,,,,,,,,,1.815893,,,,,,,,,,,,,85f8f135-a2c2-42f6-a17e-f371ce2256c2,2432,,"[99.8, 71.7]",3754209,60,,,,-1.3095284,,Right Foot,,,"[104.8, 53.0]",,High Pass,,19.35691,,Incomplete,,Bamidele Alli,3094.0,,,,,,,2,From Throw In,Christian Dannemann Eriksen,3043.0,Left Wing,137,Tottenham Hotspur,38,"['d32a5227-e173-4a17-89ae-bf7c02d28fa5', 'f64ffeac-9db0-4f96-aa5b-ff2d09b60fa7']",13,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:13.147,Pass,
,,,,,,,,,,,,,,,,,1.142273,,,,,,,,,,,,,ba791382-0a98-4e1a-906a-08a8820b7ca3,2437,,"[14.8, 39.4]",3754209,60,,,,1.0385542,,Keeper Arm,,,"[29.7, 64.7]",,Ground Pass,,29.36154,,,,Juan Manuel Mata García,3294.0,,,,,,,2,Regular Play,David de Gea Quintana,3333.0,Goalkeeper,138,Manchester United,39,['59cff084-4021-4d33-999a-63eb7b075ca3'],20,,,,,,,,,,,,,,,,,,Manchester United,39,00:15:20.113,Pass,
,,,,,,,,,,,,,,,,,2.500077,,,,,,,,,,,,,f91a578b-2904-4581-ab19-e431590a66b8,2441,,"[37.6, 64.2]",3754209,60,,,,0.29642066,,Left Foot,,,"[78.2, 76.6]",,Low Pass,,42.451385,,,,Ashley Young,3612.0,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,138,Manchester United,39,"['ba7259d8-dd7d-4e57-9df9-130ea7e4edea', 'c872357b-258a-4b16-9639-2182107dcd0f']",22,,,,,,,,,,,,,,,,,,Manchester United,39,00:15:22.895,Pass,True
,,,,,,,,,,,,,,,,,0.994009,,,,,,,,,,,,,d4c76b7c-3b91-4a0f-9b3b-4197957e0392,2447,,"[76.8, 78.7]",3754209,60,,,,-2.500022,,Left Foot,,,"[68.5, 72.5]",,Ground Pass,,10.36002,,,,Jesse Lingard,3293.0,,,,,,Free Kick,2,From Free Kick,Juan Manuel Mata García,3294.0,Right Wing,139,Manchester United,39,['64f7a92a-6feb-4cda-b81c-ff8357e902a6'],37,,,,,,,,,,,,,,,,,,Manchester United,39,00:15:37.797,Pass,
,,,,,,,,,,,,,,,,,0.87619,,,,,,,,,,,,,34f8731b-f640-4f8c-9510-e8eba324bffa,2449,,"[68.5, 72.5]",3754209,60,,,,0.71783197,,Right Foot,,,"[75.6, 78.7]",,Ground Pass,,9.426028,,,,Juan Manuel Mata García,3294.0,,,,,,,2,From Free Kick,Jesse Lingard,3293.0,Center Attacking Midfield,139,Manchester United,39,['cf737e4f-4853-4f32-b8ee-1eb47293d353'],38,,,,,,,,,,,,,,,,,,Manchester United,39,00:15:38.791,Pass,
,,,,,,,,,,,,,,,,,1.110162,,,,,,,,,,,,,b7be6f1d-fcb1-46bf-a2d5-f07635cbd98e,2451,,"[75.6, 78.7]",3754209,60,,,,-2.690523,,Right Foot,,,"[69.2, 75.6]",,Ground Pass,,7.1112585,,,,Jesse Lingard,3293.0,,,,,,,2,From Free Kick,Juan Manuel Mata García,3294.0,Right Wing,139,Manchester United,39,['118af832-9e9e-406f-88c6-797af3c695f5'],39,,,,,,,,,,,,,,,,,,Manchester United,39,00:15:39.667,Pass,
,,,,,,,,,,,,,,,,,1.055957,,,,,,,,,,,,,8ec1cf6d-db9b-43f6-aaf5-b14099b5d8c0,2455,,"[75.7, 67.3]",3754209,60,,,,1.2288465,,Right Foot,,,"[79.9, 79.1]",,Ground Pass,,12.525175,,,,Juan Manuel Mata García,3294.0,,,,,,,2,From Free Kick,Jesse Lingard,3293.0,Center Attacking Midfield,139,Manchester United,39,['65b47b9d-a619-4167-8fd5-aa84f7ceea14'],45,,,,,,,,,,,,,,,,,,Manchester United,39,00:15:45.396,Pass,
,,,,,,,,,,,,,,,,,2.084605,,,,,,,,,,,,,c6d0100f-321c-4048-a5d9-a588bf428b72,2459,,"[80.4, 78.9]",3754209,60,,,,-1.2436012,,Left Foot,,,"[86.0, 62.4]",,Ground Pass,,17.424408,,,,Jesse Lingard,3293.0,,,,,,,2,From Free Kick,Juan Manuel Mata García,3294.0,Right Wing,139,Manchester United,39,"['8f0f5368-0a65-4b87-90d4-03625e228888', 'a7e81096-1259-4f03-883b-e99d631f2e1c']",47,,,,,,,,,,,,,,,,,,Manchester United,39,00:15:47.373,Pass,True
,,,,,,,,,,,,,,,,,0.786774,,,,,,,,,,,,,ce471a73-92d1-4efe-9154-159f2be9d541,2472,,"[41.2, 1.4]",3754209,60,,,,-0.023251623,,Left Foot,,,"[62.7, 0.9]",,Ground Pass,,21.505814,,Incomplete,,Bamidele Alli,3094.0,,,,,,,2,From Free Kick,Danny Rose,3594.0,Left Back,139,Manchester United,39,"['5a7a73ee-7663-44fe-8b15-56a0f7380917', '9c3aa2a6-ff78-4fea-bb65-87efd9e28c53']",57,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:57.255,Pass,
,,,,,,,,,,,,,,,,,1.003323,,,,,,,,,,,,,c8b7e67c-b0ec-4d9a-b177-e0cbce650289,2475,,"[58.8, 69.7]",3754209,60,,,,3.1415927,,Right Foot,,,"[51.1, 69.7]",,Ground Pass,,7.7,,,,Morgan Schneiderlin,3600.0,,,,,,Recovery,2,From Free Kick,Jesse Lingard,3293.0,Center Attacking Midfield,139,Manchester United,39,['8f92fde5-382b-4e67-be78-c87c70395c04'],59,,,,,,,,,,,,,,,,,,Manchester United,39,00:15:59.611,Pass,
,,,,,,,,,,,,,,,,,0.594812,,,,,,,,,,,,,4e55b512-ace8-4e04-8dda-3a80ab6a5177,2477,,"[51.1, 69.7]",3754209,61,,,,-0.8960554,,Left Foot,,,"[54.3, 65.7]",,Ground Pass,,5.1224995,,,,Jesse Lingard,3293.0,,,,,,,2,From Free Kick,Morgan Schneiderlin,3600.0,Right Defensive Midfield,139,Manchester United,39,['1910ed9f-41f0-4506-a10e-a89a04998d22'],0,,,,,,,,,,,,,,,,,,Manchester United,39,00:16:00.614,Pass,
,,,,,,,,,,,,,,,,,2.282591,,,,,,,,,,,,,aa1c7453-4e8d-44fd-87a6-900b115e9edd,2481,,"[51.5, 65.4]",3754209,61,,,,-2.146973,,Right Foot,,,"[40.0, 47.7]",,Ground Pass,,21.107819,,,,Daley Blind,3311.0,,,,,,,2,From Free Kick,Jesse Lingard,3293.0,Center Attacking Midfield,139,Manchester United,39,"['32a54499-f2a2-4b59-8ebb-a86f5edb8e93', '7352870b-c87c-4906-8b93-f70fa101fa5a']",1,,,,,,,,,,,,,,,,,,Manchester United,39,00:16:01.954,Pass,True
,,,,,,,,,,,,,,,,,2.576639,,,,,,,,,,,,,ce232811-f1c2-44c3-b846-b02e347cf2ec,2483,,"[39.9, 47.7]",3754209,61,,,,-1.1652092,,Left Foot,,,"[54.8, 13.0]",,Ground Pass,,37.76374,,,,Faustino Marcos Alberto Rojo,3602.0,,,,,,,2,From Free Kick,Daley Blind,3311.0,Left Center Back,139,Manchester United,39,['eee3ee8f-1095-46a2-b2d8-fdeef0b0df59'],4,,,,,,,,,,,,,,,,,,Manchester United,39,00:16:04.236,Pass,
,,,,,,,,,,,,,,,,,0.889781,,,,,,,,,,,,,1eb3866d-59cb-45a1-8c31-c9a138e8f52b,2486,,"[54.3, 13.0]",3754209,61,,,,0.76805884,07e7c856-4858-4d9a-9484-d4c0e4520285,Left Foot,,,"[63.1, 21.5]",,Ground Pass,,12.234786,,,,Anthony Martial,20039.0,True,,,,,,2,From Free Kick,Faustino Marcos Alberto Rojo,3602.0,Left Back,139,Manchester United,39,['50e149f8-c8ed-4a6f-ad01-7f1cc4b9e09c'],7,,,,,,,,,,,,,,,,,,Manchester United,39,00:16:07.824,Pass,
,,,,,,,,,,,,,,,,,3.664826,,,,,,,,,,,,,73860168-840c-474c-af94-a81a9af57989,2499,,"[4.2, 43.8]",3754209,61,True,True,,1.2238411,,Drop Kick,,,"[17.0, 79.2]",,Low Pass,,37.64306,,Injury Clearance,,,,,,,,,,2,Regular Play,Hugo Lloris,3099.0,Goalkeeper,140,Tottenham Hotspur,38,,25,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:16:25.881,Pass,
,,,,,,,,,,,,,,,,,1.488504,,,,,,,,,,,,,8aa4be4e-05e7-41fc-9313-c46a530fae43,2500,,"[103.6, 0.1]",3754209,62,True,,,1.222736,,,True,,"[115.9, 34.0]",,Low Pass,,36.062447,,Injury Clearance,,,,,,,,,Throw-in,2,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Back,141,Manchester United,39,,49,,,,,,,,,,,,,,,,,,Manchester United,39,00:17:49.775,Pass,
,,,,,,,,,,,,,,,,,2.741554,,,,,,,,,,,,,9838eb4c-28a6-4634-b93b-6cc52c326c1e,2502,,"[19.1, 50.1]",3754209,62,,,,-1.4523064,,Right Foot,,,"[23.6, 12.3]",,Ground Pass,,38.066914,,,,Jan Vertonghen,3077.0,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,142,Tottenham Hotspur,38,['b53dba3f-f694-450c-a5fb-e5a2ffa5ad9c'],53,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:17:53.763,Pass,
,,,,,,,,,,,,,,,,,1.34834,,,,,,,,,,,,,2604f19c-71c1-4c36-a150-29ae46bcf54b,2505,,"[28.8, 10.2]",3754209,62,,,,-0.53581125,,Right Foot,,,"[41.6, 2.6]",,Ground Pass,,14.886235,,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,142,Tottenham Hotspur,38,['8c07eda1-0b24-4101-8c9e-86c7c08eafd2'],57,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:17:57.807,Pass,
,,,,,,,,,,,,,,,,,2.304896,,,,,,,,,,,,,94f00667-cb7f-4f11-a0e7-5cecb284c205,2507,,"[41.6, 1.0]",3754209,62,,,,2.4966772,,Right Foot,,,"[30.3, 9.5]",,Ground Pass,,14.140014,,,,Jan Vertonghen,3077.0,,,,,,,2,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,142,Tottenham Hotspur,38,['275d00b0-3e9b-4402-bf1b-b2e6466a2f37'],59,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:17:59.155,Pass,
,,,,,,,,,,,,,,,,,1.582565,,,,,,,,,,,,,c17855ff-fbb4-4310-916a-19afed75aad4,2509,,"[30.5, 9.5]",3754209,63,,,,1.6295521,,Left Foot,,,"[29.5, 26.5]",,Ground Pass,,17.029387,,,,Toby Alderweireld,20005.0,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,142,Tottenham Hotspur,38,['34674607-f3ee-463e-9858-a359e9fa9a67'],1,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:18:01.460,Pass,
,,,,,,,,,,,,,,,,,1.27996,,,,,,,,,,,,,b35c3d3f-bf8a-423f-b2c0-601b034a6100,2512,,"[49.6, 48.9]",3754209,63,,,,1.3124181,,Right Foot,,,"[57.0, 76.9]",,Ground Pass,,28.961353,,,,Kyle Walker,3205.0,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,142,Tottenham Hotspur,38,['352303df-cf4a-44ff-b5ca-575e27d181a3'],8,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:18:08.695,Pass,
,,,,,,,,,,,,,,,,,1.516712,,,,,,,,,,,,,d29dcb24-2b88-49ca-b0b3-8b45decff77a,2515,,"[57.9, 73.3]",3754209,63,,,,-0.01738955,,Right Foot,,,"[80.9, 72.9]",,Ground Pass,,23.003477,,,,Erik Lamela,3585.0,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,142,Tottenham Hotspur,38,['cfbb36f7-e0bc-44c0-b01e-133bf87e05b7'],12,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:18:12.780,Pass,
,,,,,,,,,,,,,,,,,1.834664,,,,,,,,,,,,,6dbbbe41-b765-41e2-a795-fc0520fae089,2524,,"[49.0, 54.2]",3754209,63,,,,-1.4382448,,Right Foot,,,"[51.6, 34.7]",,Ground Pass,,19.67257,,,,Jan Vertonghen,3077.0,,,,,,Recovery,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,142,Tottenham Hotspur,38,['855acf40-8e00-402c-89f4-986948024385'],19,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:18:19.150,Pass,
,,,,,,,,,,,,,,,,,1.216911,,,,,,,,,,,,,c2ef9216-353f-4637-892e-f43928a1903e,2527,,"[51.3, 34.5]",3754209,63,,,,1.7239499,,Left Foot,,,"[49.0, 49.4]",,Ground Pass,,15.076471,,,,Toby Alderweireld,20005.0,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,142,Tottenham Hotspur,38,['a76b86e6-428c-457a-a0d3-10a0623cc2e3'],22,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:18:22.566,Pass,
,,,,,,,,,,,,,,,,,2.79193,,,,,,,,,,,,,966ba9a9-0493-4acb-bd5e-11702cef8b01,2530,,"[51.8, 44.7]",3754209,63,,,,-0.42434636,,Right Foot,,,"[104.7, 20.8]",,High Pass,,58.048428,,Incomplete,,Danny Rose,3594.0,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,142,Tottenham Hotspur,38,"['05f0d5f6-fb0f-454b-a0d5-31589610bb31', '1bdf307f-dbf3-42d1-b3bc-4a29bce0c5fa']",25,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:18:25.687,Pass,
,,,,,,,,,,,,,,,,,2.135088,,,,,,,,,,,,,b6b9db8a-7570-44c8-aa0d-8df24c568810,2534,,"[98.8, 20.8]",3754209,63,,,True,-1.5657458,,,,,"[98.9, 1.0]",,High Pass,,19.800253,,,,Danny Rose,3594.0,,,,,,Recovery,2,Regular Play,Harry Kane,10955.0,Center Forward,142,Tottenham Hotspur,38,"['439bbc8b-bfdb-48f5-a662-10ad2b992fcb', 'c003d177-ac4c-4cc8-9b29-e4f444ce9b0b']",30,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:18:30.660,Pass,True
,,,,,,,,,,,,,,,,,1.324759,,,,,,,,,,,,,ab1c0a59-68d5-407f-aa4d-190136e9c822,2537,,"[99.1, 0.2]",3754209,63,,,,2.462179,,Left Foot,,,"[86.1, 10.7]",,Ground Pass,,16.710775,,,,Christian Dannemann Eriksen,3043.0,,,,,,,2,Regular Play,Danny Rose,3594.0,Left Back,142,Tottenham Hotspur,38,['88e4d29c-5d2c-4b85-a7c2-24f2a5fd201a'],33,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:18:33.672,Pass,
,,,,,,,,,,,,,,,,,1.021476,,,,,,,,,,,,,4a49bce8-a7c9-4f67-a422-fd51c6447724,2540,,"[85.6, 10.7]",3754209,63,,,,0.1611519,,Right Foot,,,"[105.9, 14.0]",,Ground Pass,,20.566477,,,,Harry Kane,10955.0,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,142,Tottenham Hotspur,38,['4be64db2-e112-45b2-ab0c-ab9cdbdeaeb4'],35,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:18:35.753,Pass,
,,,,,,,,,,,,,,,,,3.699674,,,,,,,,,,,,,209c4f93-4ae1-41f9-b231-cdedd2df85b4,2545,,"[7.0, 36.1]",3754209,64,,,,-0.43944252,,Right Foot,,,"[67.2, 7.8]",,High Pass,,66.52015,,Incomplete,,Anthony Martial,20039.0,,,,,,Goal Kick,2,From Goal Kick,David de Gea Quintana,3333.0,Goalkeeper,143,Manchester United,39,"['d0f108cb-e7a9-4ebe-8281-e996ebcf4a25', 'e90ff89a-34bc-4e56-8461-28ce0302b69c']",4,,,,,,,,,,,,,,,,,,Manchester United,39,00:19:04.736,Pass,
,,,,,,,,,,,,,,,,,0.855379,,,,,,,,,,,,,2adb3819-294b-426f-bdbe-14b24c74105d,2549,,"[74.2, 0.1]",3754209,64,,,,0.90837,,,,,"[82.0, 10.1]",,Low Pass,,12.682271,,Incomplete,,Anthony Martial,20039.0,,,,,,Throw-in,2,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Back,144,Manchester United,39,"['9d346d09-b53c-43f9-a096-49b64efb092e', 'e07e6e94-70e2-40d3-ab16-c99da30dda0c']",26,,,,,,,,,,,,,,,,,,Manchester United,39,00:19:26.759,Pass,
,,,,,,,,,,,,,,,,,0.327426,,,,,,,,,,,,,63cca5aa-d479-43d4-8eb0-bb63a7db5dd1,2552,,"[44.0, 62.6]",3754209,64,,,,1.3866326,,Right Foot,,,"[45.9, 72.8]",,Ground Pass,,10.375452,,,,Erik Lamela,3585.0,,,,,,Recovery,2,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,144,Manchester United,39,['dd3e0aed-3d5e-4e39-ac9e-52ab7f35580b'],28,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:19:28.724,Pass,
,,,,,,,,,,,,,,,,,0.030387,,,,,,,,,,,,,46a780bd-8213-44f8-9f9d-d753395fcbd6,2555,,"[46.1, 74.3]",3754209,64,,,,-1.7782925,,Left Foot,,,"[44.9, 68.6]",,Low Pass,,5.8249464,,Incomplete,,Eric Dier,10956.0,,,,,,,2,From Throw In,Erik Lamela,3585.0,Right Wing,144,Manchester United,39,"['50511c5b-db2a-4cf0-998a-4cc2a4870b6a', 'de8dd8e4-680b-4e55-8fbf-a09efe15645b']",29,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:19:29.066,Pass,
,,,,,,,,,,,,,,,,,0.126587,,,,,,,,,,,,,7baecf9c-80b4-4b8f-9046-e45a9cab5b15,2560,,"[88.2, 8.5]",3754209,64,,,,1.2662854,,Right Foot,,,"[89.3, 12.0]",,Ground Pass,,3.6687872,,Incomplete,,Ashley Young,3612.0,,,,,,,2,From Throw In,Anthony Martial,20039.0,Left Wing,144,Manchester United,39,"['16c67f6a-7964-4f14-9194-8a5d29fa0179', 'ca6216b7-4d5e-4ea1-96cd-a4bd855ca199']",32,,,,,,,,,,,,,,,,,,Manchester United,39,00:19:32.612,Pass,
,,,,,,,,,,,,,,,,,0.02172,,,,,,,,,,,,,bc5688ec-831b-4253-a552-9eba03bcb28c,2566,,"[3.3, 72.9]",3754209,64,,,,0.3529904,,Right Foot,,,"[5.2, 73.6]",,Low Pass,,2.0248456,,Incomplete,,,,,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Back,144,Manchester United,39,['8565d7f0-1eb1-4fec-bc28-2eaa0b7eb4f3'],36,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:19:36.836,Pass,
